"Reading Date","FCR Barometric Pressure Temperature (degC)","FCR Barometric Pressure Pressure (PSI)","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","FCR DO 1m Temperature (degC)","FCR DO 1m Pressure (PSI)","FCR DO 1m Power (V)","FCR DO 1m Dissolved Oxygen (ppm)","FCR DO 1m Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"11/10/15 22:00:07","","","","","","","","13.687","15.318","13.055","9.419","13.340","","",""
"11/10/15 22:00:00","","","","","","","","","","","","","9.150","13.187","13.169"
"11/10/15 21:45:17","11.687","13.863","","","","","","","","","","","","",""
"11/10/15 21:45:14","","","12.625","26.360","13.085","8.940","12.770","","","","","","","",""
"11/10/15 21:45:07","","","","","","","","13.687","15.319","13.055","9.429","13.350","","",""
"11/10/15 21:30:17","11.687","13.863","","","","","","","","","","","","",""
"11/10/15 21:30:14","","","12.625","26.360","13.085","8.919","12.770","","","","","","","",""
"11/10/15 21:30:07","","","","","","","","13.750","15.319","13.055","9.410","13.360","","",""
"11/10/15 21:15:17","11.687","13.857","","","","","","","","","","","","",""
"11/10/15 21:15:14","","","12.625","26.363","13.085","8.940","12.760","","","","","","","",""
"11/10/15 21:15:07","","","","","","","","13.750","15.320","13.055","9.400","13.390","","",""
"11/10/15 21:00:17","11.812","13.855","","","","","","","","","","","","",""
"11/10/15 21:00:14","","","12.625","26.349","13.055","8.929","12.780","","","","","","","",""
"11/10/15 21:00:07","","","","","","","","13.750","15.313","13.026","9.429","13.390","","",""
"11/10/15 21:00:00","","","","","","","","","","","","","9.302","13.178","13.134"
"11/10/15 20:45:17","11.937","13.855","","","","","","","","","","","","",""
"11/10/15 20:45:14","","","12.625","26.357","13.085","8.950","12.770","","","","","","","",""
"11/10/15 20:45:07","","","","","","","","13.750","15.312","13.085","9.429","13.400","","",""
"11/10/15 20:30:17","12.000","13.855","","","","","","","","","","","","",""
"11/10/15 20:30:14","","","12.625","26.354","13.085","8.919","12.770","","","","","","","",""
"11/10/15 20:30:07","","","","","","","","13.750","15.315","13.085","9.410","13.420","","",""
"11/10/15 20:15:17","12.187","13.858","","","","","","","","","","","","",""
"11/10/15 20:15:14","","","12.625","26.345","13.085","8.940","12.770","","","","","","","",""
"11/10/15 20:15:07","","","","","","","","13.750","15.316","13.055","9.419","13.430","","",""
"11/10/15 20:00:17","12.375","13.858","","","","","","","","","","","","",""
"11/10/15 20:00:14","","","12.625","26.328","13.055","8.959","12.770","","","","","","","",""
"11/10/15 20:00:07","","","","","","","","13.750","15.316","13.055","9.429","13.430","","",""
"11/10/15 20:00:00","","","","","","","","","","","","","10.006","13.195","13.178"
"11/10/15 19:45:17","12.500","13.858","","","","","","","","","","","","",""
"11/10/15 19:45:14","","","12.625","26.349","13.085","8.929","12.780","","","","","","","",""
"11/10/15 19:45:07","","","","","","","","13.750","15.313","13.085","9.400","13.430","","",""
"11/10/15 19:30:17","12.687","13.855","","","","","","","","","","","","",""
"11/10/15 19:30:14","","","12.625","26.351","13.115","8.910","12.760","","","","","","","",""
"11/10/15 19:30:07","","","","","","","","13.812","15.311","13.085","9.379","13.450","","",""
"11/10/15 19:15:17","12.937","13.856","","","","","","","","","","","","",""
"11/10/15 19:15:14","","","12.625","26.353","13.085","8.910","12.770","","","","","","","",""
"11/10/15 19:15:07","","","","","","","","13.812","15.315","13.055","9.419","13.450","","",""
"11/10/15 19:00:17","13.187","13.854","","","","","","","","","","","","",""
"11/10/15 19:00:14","","","12.625","26.350","13.085","8.929","12.770","","","","","","","",""
"11/10/15 19:00:07","","","","","","","","13.812","15.309","13.085","9.419","13.490","","",""
"11/10/15 19:00:00","","","","","","","","","","","","","11.071","13.213","13.195"
"11/10/15 18:45:17","13.375","13.856","","","","","","","","","","","","",""
"11/10/15 18:45:14","","","12.625","26.360","13.115","8.929","12.770","","","","","","","",""
"11/10/15 18:45:07","","","","","","","","13.812","15.312","13.085","9.400","13.500","","",""
"11/10/15 18:30:17","13.625","13.855","","","","","","","","","","","","",""
"11/10/15 18:30:14","","","12.625","26.363","13.115","8.919","12.770","","","","","","","",""
"11/10/15 18:30:07","","","","","","","","13.875","15.316","13.115","9.400","13.500","","",""
"11/10/15 18:15:17","14.062","13.853","","","","","","","","","","","","",""
"11/10/15 18:15:14","","","12.625","26.356","13.115","8.889","12.770","","","","","","","",""
"11/10/15 18:15:07","","","","","","","","13.875","15.306","13.085","9.410","13.500","","",""
"11/10/15 18:00:17","14.437","13.852","","","","","","","","","","","","",""
"11/10/15 18:00:17","14.437","13.852","","","","","","","","","","","","",""
"11/10/15 18:00:14","","","12.625","26.334","13.085","8.839","12.760","","","","","","","",""
"11/10/15 18:00:14","","","12.625","26.334","13.085","8.839","12.760","","","","","","","",""
"11/10/15 18:00:07","","","","","","","","13.875","15.306","13.085","9.410","13.520","","",""
"11/10/15 18:00:07","","","","","","","","13.875","15.306","13.085","9.410","13.520","","",""
"11/10/15 18:00:00","","","","","","","","","","","","","12.625","13.222","13.204"
"11/10/15 18:00:00","","","","","","","","","","","","","12.625","13.222","13.204"
"11/10/15 17:45:17","14.937","13.851","","","","","","","","","","","","",""
"11/10/15 17:45:17","14.937","13.851","","","","","","","","","","","","",""
"11/10/15 17:45:14","","","12.625","26.344","13.115","8.849","12.760","","","","","","","",""
"11/10/15 17:45:14","","","12.625","26.344","13.115","8.849","12.760","","","","","","","",""
"11/10/15 17:45:07","","","","","","","","13.875","15.309","13.115","9.419","13.540","","",""
"11/10/15 17:45:07","","","","","","","","13.875","15.309","13.115","9.419","13.540","","",""
"11/10/15 17:30:17","15.375","13.849","","","","","","","","","","","","",""
"11/10/15 17:30:17","15.375","13.849","","","","","","","","","","","","",""
"11/10/15 17:30:14","","","12.625","26.349","13.145","8.879","12.760","","","","","","","",""
"11/10/15 17:30:14","","","12.625","26.349","13.145","8.879","12.760","","","","","","","",""
"11/10/15 17:30:07","","","","","","","","13.937","15.304","13.145","9.419","13.570","","",""
"11/10/15 17:30:07","","","","","","","","13.937","15.304","13.145","9.419","13.570","","",""
"11/10/15 17:15:17","15.875","13.846","","","","","","","","","","","","",""
"11/10/15 17:15:17","15.875","13.846","","","","","","","","","","","","",""
"11/10/15 17:15:14","","","12.625","26.334","13.145","8.940","12.750","","","","","","","",""
"11/10/15 17:15:14","","","12.625","26.334","13.145","8.940","12.750","","","","","","","",""
"11/10/15 17:15:07","","","","","","","","13.937","15.299","13.145","9.410","13.580","","",""
"11/10/15 17:15:07","","","","","","","","13.937","15.299","13.145","9.410","13.580","","",""
"11/10/15 17:00:17","16.437","13.844","","","","","","","","","","","","",""
"11/10/15 17:00:14","","","12.625","26.334","13.324","8.889","12.750","","","","","","","",""
"11/10/15 17:00:07","","","","","","","","14.000","15.299","13.324","9.400","13.600","","",""
"11/10/15 17:00:00","","","","","","","","","","","","","15.408","13.493","13.370"
"11/10/15 16:45:17","17.062","13.843","","","","","","","","","","","","",""
"11/10/15 16:45:14","","","12.625","26.342","13.503","8.919","12.760","","","","","","","",""
"11/10/15 16:45:07","","","","","","","","14.000","15.299","13.473","9.349","13.460","","",""
"11/10/15 16:30:17","17.687","13.839","","","","","","","","","","","","",""
"11/10/15 16:30:14","","","12.625","26.341","13.622","8.910","12.760","","","","","","","",""
"11/10/15 16:30:07","","","","","","","","14.125","15.300","13.622","9.349","13.410","","",""
"11/10/15 16:15:17","18.500","13.840","","","","","","","","","","","","",""
"11/10/15 16:15:14","","","12.625","26.336","13.681","8.919","12.760","","","","","","","",""
"11/10/15 16:15:07","","","","","","","","14.125","15.291","13.711","9.379","13.440","","",""
"11/10/15 16:00:17","19.250","13.836","","","","","","","","","","","","",""
"11/10/15 16:00:14","","","12.687","26.336","13.741","8.940","12.770","","","","","","","",""
"11/10/15 16:00:07","","","","","","","","14.250","15.292","13.801","9.360","13.550","","",""
"11/10/15 16:00:00","","","","","","","","","","","","","18.269","14.079","20.756"
"11/10/15 15:45:17","20.062","13.836","","","","","","","","","","","","",""
"11/10/15 15:45:14","","","12.687","26.334","13.920","8.929","12.760","","","","","","","",""
"11/10/15 15:45:07","","","","","","","","14.312","15.296","13.890","9.330","13.550","","",""
"11/10/15 15:30:17","21.312","13.835","","","","","","","","","","","","",""
"11/10/15 15:30:14","","","12.687","26.339","13.860","8.950","12.760","","","","","","","",""
"11/10/15 15:30:07","","","","","","","","14.312","15.299","13.890","9.379","13.490","","",""
"11/10/15 15:15:17","22.312","13.834","","","","","","","","","","","","",""
"11/10/15 15:15:14","","","12.687","26.338","13.920","8.959","12.770","","","","","","","",""
"11/10/15 15:15:07","","","","","","","","14.375","15.292","13.890","9.339","13.640","","",""
"11/10/15 15:00:17","22.312","13.836","","","","","","","","","","","","",""
"11/10/15 15:00:14","","","12.687","26.330","13.920","8.980","12.780","","","","","","","",""
"11/10/15 15:00:07","","","","","","","","14.375","15.290","13.920","9.339","13.620","","",""
"11/10/15 15:00:00","","","","","","","","","","","","","21.978","14.062","21.386"
"11/10/15 14:45:17","22.437","13.835","","","","","","","","","","","","",""
"11/10/15 14:45:14","","","12.687","26.330","13.890","8.980","12.790","","","","","","","",""
"11/10/15 14:45:07","","","","","","","","14.437","15.294","13.890","9.320","13.640","","",""
"11/10/15 14:30:17","22.250","13.837","","","","","","","","","","","","",""
"11/10/15 14:30:14","","","12.687","26.344","13.920","9.009","12.780","","","","","","","",""
"11/10/15 14:30:07","","","","","","","","14.500","15.303","13.890","9.330","13.620","","",""
"11/10/15 14:15:17","22.062","13.835","","","","","","","","","","","","",""
"11/10/15 14:15:14","","","12.687","26.340","13.920","8.990","12.790","","","","","","","",""
"11/10/15 14:15:07","","","","","","","","14.687","15.301","13.890","9.290","13.810","","",""
"11/10/15 14:00:17","22.187","13.836","","","","","","","","","","","","",""
"11/10/15 14:00:14","","","12.625","26.335","13.890","9.000","12.790","","","","","","","",""
"11/10/15 14:00:07","","","","","","","","14.625","15.293","13.890","9.259","13.910","","",""
"11/10/15 14:00:00","","","","","","","","","","","","","22.597","14.088","21.281"
"11/10/15 13:45:17","22.000","13.836","","","","","","","","","","","","",""
"11/10/15 13:45:14","","","12.687","26.333","13.920","8.990","12.790","","","","","","","",""
"11/10/15 13:45:07","","","","","","","","14.562","15.292","13.890","9.250","13.680","","",""
"11/10/15 13:30:17","22.062","13.835","","","","","","","","","","","","",""
"11/10/15 13:30:14","","","12.687","26.342","13.920","8.969","12.790","","","","","","","",""
"11/10/15 13:30:07","","","","","","","","14.500","15.299","13.890","9.299","13.480","","",""
"11/10/15 13:15:17","21.687","13.837","","","","","","","","","","","","",""
"11/10/15 13:15:14","","","12.687","26.333","13.920","8.969","12.770","","","","","","","",""
"11/10/15 13:15:07","","","","","","","","14.437","15.302","13.890","9.280","13.310","","",""
"11/10/15 13:00:17","20.812","13.842","","","","","","","","","","","","",""
"11/10/15 13:00:14","","","12.625","26.334","13.920","8.959","12.780","","","","","","","",""
"11/10/15 13:00:07","","","","","","","","14.312","15.306","13.890","9.290","13.220","","",""
"11/10/15 13:00:00","","","","","","","","","","","","","21.335","14.070","21.351"
"11/10/15 12:45:17","20.187","13.844","","","","","","","","","","","","",""
"11/10/15 12:45:14","","","12.687","26.345","13.920","8.969","12.770","","","","","","","",""
"11/10/15 12:45:07","","","","","","","","14.187","15.313","13.890","9.250","13.160","","",""
"11/10/15 12:30:17","18.625","13.848","","","","","","","","","","","","",""
"11/10/15 12:30:14","","","12.687","26.349","13.920","8.969","12.770","","","","","","","",""
"11/10/15 12:30:07","","","","","","","","14.062","15.317","13.890","9.219","13.140","","",""
"11/10/15 12:15:17","17.875","13.853","","","","","","","","","","","","",""
"11/10/15 12:15:14","","","12.687","26.355","13.890","8.959","12.780","","","","","","","",""
"11/10/15 12:15:07","","","","","","","","13.937","15.325","13.890","9.209","13.210","","",""
"11/10/15 12:00:17","17.937","13.857","","","","","","","","","","","","",""
"11/10/15 12:00:17","17.937","13.857","","","","","","","","","","","","",""
"11/10/15 12:00:14","","","12.687","26.338","13.830","8.919","12.780","","","","","","","",""
"11/10/15 12:00:14","","","12.687","26.338","13.830","8.919","12.780","","","","","","","",""
"11/10/15 12:00:07","","","","","","","","13.812","15.324","13.860","9.200","13.220","","",""
"11/10/15 12:00:07","","","","","","","","13.812","15.324","13.860","9.200","13.220","","",""
"11/10/15 12:00:00","","","","","","","","","","","","","17.725","14.079","20.458"
"11/10/15 12:00:00","","","","","","","","","","","","","17.725","14.079","20.458"
"11/10/15 11:45:17","18.125","13.861","","","","","","","","","","","","",""
"11/10/15 11:45:17","18.125","13.861","","","","","","","","","","","","",""
"11/10/15 11:45:14","","","12.687","26.364","13.890","8.929","12.790","","","","","","","",""
"11/10/15 11:45:14","","","12.687","26.364","13.890","8.929","12.790","","","","","","","",""
"11/10/15 11:45:07","","","","","","","","13.812","15.328","13.890","9.190","13.180","","",""
"11/10/15 11:45:07","","","","","","","","13.812","15.328","13.890","9.190","13.180","","",""
"11/10/15 11:30:17","17.875","13.863","","","","","","","","","","","","",""
"11/10/15 11:30:17","17.875","13.863","","","","","","","","","","","","",""
"11/10/15 11:30:14","","","12.687","26.364","13.920","8.950","12.780","","","","","","","",""
"11/10/15 11:30:14","","","12.687","26.364","13.920","8.950","12.780","","","","","","","",""
"11/10/15 11:30:07","","","","","","","","13.687","15.329","13.860","9.169","13.170","","",""
"11/10/15 11:30:07","","","","","","","","13.687","15.329","13.860","9.169","13.170","","",""
"11/10/15 11:15:17","17.937","13.866","","","","","","","","","","","","",""
"11/10/15 11:15:17","17.937","13.866","","","","","","","","","","","","",""
"11/10/15 11:15:14","","","12.687","26.369","13.920","8.980","12.790","","","","","","","",""
"11/10/15 11:15:14","","","12.687","26.369","13.920","8.980","12.790","","","","","","","",""
"11/10/15 11:15:07","","","","","","","","13.625","15.335","13.890","9.169","13.150","","",""
"11/10/15 11:15:07","","","","","","","","13.625","15.335","13.890","9.169","13.150","","",""
"11/10/15 11:00:17","16.937","13.869","","","","","","","","","","","","",""
"11/10/15 11:00:14","","","12.687","26.375","13.920","8.980","12.780","","","","","","","",""
"11/10/15 11:00:07","","","","","","","","13.500","15.337","13.890","9.190","13.040","","",""
"11/10/15 11:00:00","","","","","","","","","","","","","17.065","14.070","21.814"
"11/10/15 10:45:17","16.312","13.873","","","","","","","","","","","","",""
"11/10/15 10:45:14","","","12.687","26.371","13.920","8.980","12.780","","","","","","","",""
"11/10/15 10:45:07","","","","","","","","13.375","15.342","13.890","9.160","12.980","","",""
"11/10/15 10:30:17","16.000","13.874","","","","","","","","","","","","",""
"11/10/15 10:30:14","","","12.687","26.383","13.920","8.980","12.790","","","","","","","",""
"11/10/15 10:30:07","","","","","","","","13.312","15.341","13.890","9.150","12.930","","",""
"11/10/15 10:15:17","14.312","13.874","","","","","","","","","","","","",""
"11/10/15 10:15:14","","","12.687","26.378","13.890","8.959","12.780","","","","","","","",""
"11/10/15 10:15:07","","","","","","","","13.312","15.342","13.860","9.120","12.900","","",""
"11/10/15 10:00:17","13.562","13.878","","","","","","","","","","","","",""
"11/10/15 10:00:14","","","12.687","26.364","13.830","8.959","12.770","","","","","","","",""
"11/10/15 10:00:07","","","","","","","","13.250","15.349","13.860","9.129","12.880","","",""
"11/10/15 10:00:00","","","","","","","","","","","","","12.769","14.053","20.633"
"11/10/15 09:45:17","12.875","13.878","","","","","","","","","","","","",""
"11/10/15 09:45:14","","","12.687","26.387","13.890","8.950","12.780","","","","","","","",""
"11/10/15 09:45:07","","","","","","","","13.250","15.350","13.890","9.110","12.850","","",""
"11/10/15 09:30:17","12.250","13.879","","","","","","","","","","","","",""
"11/10/15 09:30:14","","","12.687","26.394","13.890","8.929","12.780","","","","","","","",""
"11/10/15 09:30:07","","","","","","","","13.187","15.352","13.890","9.070","12.830","","",""
"11/10/15 09:15:17","11.562","13.881","","","","","","","","","","","","",""
"11/10/15 09:15:14","","","12.687","26.389","13.890","8.919","12.780","","","","","","","",""
"11/10/15 09:15:07","","","","","","","","13.187","15.353","13.860","9.070","12.810","","",""
"11/10/15 09:00:17","11.125","13.885","","","","","","","","","","","","",""
"11/10/15 09:00:14","","","12.687","26.393","13.830","8.929","12.780","","","","","","","",""
"11/10/15 09:00:07","","","","","","","","13.187","15.356","13.801","9.059","12.800","","",""
"11/10/15 09:00:00","","","","","","","","","","","","","10.231","14.035","19.224"
"11/10/15 08:45:17","10.812","13.887","","","","","","","","","","","","",""
"11/10/15 08:45:14","","","12.687","26.399","13.592","8.910","12.780","","","","","","","",""
"11/10/15 08:45:07","","","","","","","","13.187","15.357","13.562","9.049","12.800","","",""
"11/10/15 08:30:17","10.625","13.885","","","","","","","","","","","","",""
"11/10/15 08:30:14","","","12.687","26.397","13.443","8.929","12.790","","","","","","","",""
"11/10/15 08:30:07","","","","","","","","13.187","15.355","13.443","9.040","12.810","","",""
"11/10/15 08:15:17","10.375","13.885","","","","","","","","","","","","",""
"11/10/15 08:15:14","","","12.687","26.386","13.115","8.889","12.790","","","","","","","",""
"11/10/15 08:15:07","","","","","","","","13.187","15.358","13.115","9.040","12.810","","",""
"11/10/15 08:00:17","10.250","13.884","","","","","","","","","","","","",""
"11/10/15 08:00:14","","","12.687","26.366","13.085","8.860","12.790","","","","","","","",""
"11/10/15 08:00:07","","","","","","","","13.125","15.357","13.085","9.049","12.810","","",""
"11/10/15 08:00:00","","","","","","","","","","","","","8.973","13.222","14.359"
"11/10/15 07:45:17","10.125","13.883","","","","","","","","","","","","",""
"11/10/15 07:45:14","","","12.687","26.387","12.906","8.889","12.790","","","","","","","",""
"11/10/15 07:45:07","","","","","","","","13.125","15.355","12.877","9.040","12.800","","",""
"11/10/15 07:30:17","10.000","13.883","","","","","","","","","","","","",""
"11/10/15 07:30:14","","","12.687","26.386","12.817","8.889","12.780","","","","","","","",""
"11/10/15 07:30:07","","","","","","","","13.125","15.357","12.817","9.049","12.810","","",""
"11/10/15 07:15:17","9.937","13.882","","","","","","","","","","","","",""
"11/10/15 07:15:14","","","12.687","26.401","12.817","8.860","12.780","","","","","","","",""
"11/10/15 07:15:07","","","","","","","","13.125","15.360","12.787","9.059","12.810","","",""
"11/10/15 07:00:17","9.812","13.878","","","","","","","","","","","","",""
"11/10/15 07:00:14","","","12.687","26.372","12.817","8.889","12.790","","","","","","","",""
"11/10/15 07:00:07","","","","","","","","13.187","15.359","12.817","9.049","12.810","","",""
"11/10/15 07:00:00","","","","","","","","","","","","","6.978","12.941","12.898"
"11/10/15 06:45:17","9.812","13.879","","","","","","","","","","","","",""
"11/10/15 06:45:14","","","12.687","26.390","12.847","8.839","12.790","","","","","","","",""
"11/10/15 06:45:07","","","","","","","","13.187","15.356","12.817","9.070","12.810","","",""
"11/10/15 06:30:17","9.812","13.879","","","","","","","","","","","","",""
"11/10/15 06:30:14","","","12.687","26.401","12.847","8.849","12.790","","","","","","","",""
"11/10/15 06:30:07","","","","","","","","13.125","15.357","12.847","9.059","12.820","","",""
"11/10/15 06:15:17","9.875","13.878","","","","","","","","","","","","",""
"11/10/15 06:15:14","","","12.687","26.389","12.817","8.790","12.800","","","","","","","",""
"11/10/15 06:15:07","","","","","","","","13.187","15.359","12.817","9.070","12.820","","",""
"11/10/15 06:00:17","10.000","13.879","","","","","","","","","","","","",""
"11/10/15 06:00:14","","","12.687","26.404","12.817","8.790","12.790","","","","","","","",""
"11/10/15 06:00:07","","","","","","","","13.187","15.361","12.817","9.059","12.820","","",""
"11/10/15 06:00:00","","","","","","","","","","","","","7.031","12.959","12.898"
"11/10/15 05:45:17","10.000","13.883","","","","","","","","","","","","",""
"11/10/15 05:45:14","","","12.687","26.394","12.847","8.790","12.780","","","","","","","",""
"11/10/15 05:45:07","","","","","","","","13.187","15.360","12.847","9.059","12.830","","",""
"11/10/15 05:30:17","9.937","13.886","","","","","","","","","","","","",""
"11/10/15 05:30:14","","","12.687","26.406","12.847","8.799","12.790","","","","","","","",""
"11/10/15 05:30:07","","","","","","","","13.187","15.361","12.847","9.059","12.840","","",""
"11/10/15 05:15:17","9.937","13.884","","","","","","","","","","","","",""
"11/10/15 05:15:14","","","12.687","26.409","12.847","8.889","12.800","","","","","","","",""
"11/10/15 05:15:07","","","","","","","","13.187","15.360","12.817","9.049","12.830","","",""
"11/10/15 05:00:17","9.937","13.883","","","","","","","","","","","","",""
"11/10/15 05:00:14","","","12.687","26.412","12.817","8.889","12.830","","","","","","","",""
"11/10/15 05:00:07","","","","","","","","13.187","15.359","12.817","9.080","12.830","","",""
"11/10/15 05:00:00","","","","","","","","","","","","","7.136","12.968","12.906"
"11/10/15 04:45:17","9.875","13.883","","","","","","","","","","","","",""
"11/10/15 04:45:14","","","12.687","26.406","12.877","8.870","12.830","","","","","","","",""
"11/10/15 04:45:07","","","","","","","","13.187","15.358","12.847","9.070","12.830","","",""
"11/10/15 04:30:17","9.812","13.883","","","","","","","","","","","","",""
"11/10/15 04:30:14","","","12.750","26.408","12.847","8.820","12.820","","","","","","","",""
"11/10/15 04:30:07","","","","","","","","13.187","15.356","12.817","9.059","12.840","","",""
"11/10/15 04:15:17","9.750","13.884","","","","","","","","","","","","",""
"11/10/15 04:15:14","","","12.687","26.403","12.817","8.799","12.830","","","","","","","",""
"11/10/15 04:15:07","","","","","","","","13.187","15.361","12.817","9.070","12.850","","",""
"11/10/15 04:00:17","9.687","13.882","","","","","","","","","","","","",""
"11/10/15 04:00:17","9.687","13.882","","","","","","","","","","","","",""
"11/10/15 04:00:14","","","12.750","26.401","12.847","8.799","12.820","","","","","","","",""
"11/10/15 04:00:14","","","12.750","26.401","12.847","8.799","12.820","","","","","","","",""
"11/10/15 04:00:07","","","","","","","","13.187","15.354","12.847","9.040","12.850","","",""
"11/10/15 04:00:07","","","","","","","","13.187","15.354","12.847","9.040","12.850","","",""
"11/10/15 04:00:00","","","","","","","","","","","","","6.686","12.968","12.889"
"11/10/15 04:00:00","","","","","","","","","","","","","6.686","12.968","12.889"
"11/10/15 03:45:17","9.625","13.889","","","","","","","","","","","","",""
"11/10/15 03:45:17","9.625","13.889","","","","","","","","","","","","",""
"11/10/15 03:45:14","","","12.750","26.405","12.847","8.790","12.840","","","","","","","",""
"11/10/15 03:45:14","","","12.750","26.405","12.847","8.790","12.840","","","","","","","",""
"11/10/15 03:45:07","","","","","","","","13.187","15.364","12.847","9.080","12.860","","",""
"11/10/15 03:45:07","","","","","","","","13.187","15.364","12.847","9.080","12.860","","",""
"11/10/15 03:30:17","9.625","13.888","","","","","","","","","","","","",""
"11/10/15 03:30:17","9.625","13.888","","","","","","","","","","","","",""
"11/10/15 03:30:14","","","12.750","26.407","12.847","8.879","12.850","","","","","","","",""
"11/10/15 03:30:14","","","12.750","26.407","12.847","8.879","12.850","","","","","","","",""
"11/10/15 03:30:07","","","","","","","","13.187","15.362","12.817","9.070","12.860","","",""
"11/10/15 03:30:07","","","","","","","","13.187","15.362","12.817","9.070","12.860","","",""
"11/10/15 03:15:17","9.500","13.887","","","","","","","","","","","","",""
"11/10/15 03:15:17","9.500","13.887","","","","","","","","","","","","",""
"11/10/15 03:15:14","","","12.750","26.414","12.847","8.860","12.860","","","","","","","",""
"11/10/15 03:15:14","","","12.750","26.414","12.847","8.860","12.860","","","","","","","",""
"11/10/15 03:15:07","","","","","","","","13.187","15.364","12.847","9.080","12.860","","",""
"11/10/15 03:15:07","","","","","","","","13.187","15.364","12.847","9.080","12.860","","",""
"11/10/15 03:00:17","9.437","13.897","","","","","","","","","","","","",""
"11/10/15 03:00:14","","","12.750","26.420","12.847","8.879","12.860","","","","","","","",""
"11/10/15 03:00:07","","","","","","","","13.187","15.373","12.817","9.070","12.860","","",""
"11/10/15 03:00:00","","","","","","","","","","","","","6.766","12.950","12.906"
"11/10/15 02:45:17","9.250","13.895","","","","","","","","","","","","",""
"11/10/15 02:45:14","","","12.750","26.402","12.847","8.849","12.870","","","","","","","",""
"11/10/15 02:45:07","","","","","","","","13.187","15.367","12.847","9.040","12.870","","",""
"11/10/15 02:30:17","9.062","13.897","","","","","","","","","","","","",""
"11/10/15 02:30:14","","","12.750","26.405","12.847","8.879","12.840","","","","","","","",""
