"Reading Date","FCR Barometric Pressure Temperature (degC)","FCR Barometric Pressure Pressure (PSI)","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","FCR DO 1m Temperature (degC)","FCR DO 1m Pressure (PSI)","FCR DO 1m Power (V)","FCR DO 1m Dissolved Oxygen (ppm)","FCR DO 1m Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"12/18/17 16:15:07","","","","","","","","4.625","15.321","4.322","1,128.000","1,128.000","","",""
"12/18/17 16:15:07","","","","","","","","4.625","15.321","4.322","1,128.000","1,128.000","","",""
"12/18/17 16:15:07","","","","","","","","4.625","15.321","4.322","1,128.000","1,128.000","","",""
"12/18/17 16:15:07","","","","","","","","4.625","15.321","4.322","1,128.000","1,128.000","","",""
"12/18/17 16:00:19","16.687","13.888","","","","","","","","","","","","",""
"12/18/17 16:00:19","16.687","13.888","","","","","","","","","","","","",""
"12/18/17 16:00:07","","","","","","","","4.625","0.429","4.232","0.000","0.000","","",""
"12/18/17 16:00:07","","","","","","","","4.625","0.429","4.232","0.000","0.000","","",""
"12/18/17 16:00:00","","","","","","","","","","","","","16.286","3.701","3.920"
"12/18/17 16:00:00","","","","","","","","","","","","","16.286","3.701","3.920"
"12/18/17 15:00:17","20.812","13.891","","","","","","","","","","","","",""
"12/18/17 15:00:17","20.812","13.891","","","","","","","","","","","","",""
"12/18/17 15:00:14","","","4.250","26.514","4.918","1,128.000","1,128.000","","","","","","","",""
"12/18/17 15:00:14","","","4.250","26.514","4.918","1,128.000","1,128.000","","","","","","","",""
"12/18/17 15:00:07","","","","","","","","4.750","15.292","4.888","1,128.000","1,128.000","","",""
"12/18/17 15:00:07","","","","","","","","4.750","15.292","4.888","1,128.000","1,128.000","","",""
"12/18/17 15:00:00","","","","","","","","","","","","","24.185","4.366","20.791"
"12/18/17 15:00:00","","","","","","","","","","","","","24.185","4.366","20.791"
"12/18/17 14:45:17","20.437","13.891","","","","","","","","","","","","",""
"12/18/17 14:45:17","20.437","13.891","","","","","","","","","","","","",""
"12/18/17 14:45:14","","","4.250","26.519","4.918","1,128.000","1,128.000","","","","","","","",""
"12/18/17 14:45:14","","","4.250","26.519","4.918","1,128.000","1,128.000","","","","","","","",""
"12/18/17 14:45:07","","","","","","","","4.812","15.294","4.977","1,128.000","1,128.000","","",""
"12/18/17 14:45:07","","","","","","","","4.812","15.294","4.977","1,128.000","1,128.000","","",""
"12/18/17 14:30:17","20.000","13.892","","","","","","","","","","","","",""
"12/18/17 14:30:17","20.000","13.892","","","","","","","","","","","","",""
"12/18/17 14:30:14","","","4.250","26.522","4.769","1,128.000","1,128.000","","","","","","","",""
"12/18/17 14:30:14","","","4.250","26.522","4.769","1,128.000","1,128.000","","","","","","","",""
"12/18/17 14:30:07","","","","","","","","4.875","15.294","4.799","1,128.000","1,128.000","","",""
"12/18/17 14:30:07","","","","","","","","4.875","15.294","4.799","1,128.000","1,128.000","","",""
"12/18/17 14:15:17","19.312","13.894","","","","","","","","","","","","",""
"12/18/17 14:15:17","19.312","13.894","","","","","","","","","","","","",""
"12/18/17 14:15:14","","","4.250","26.522","4.828","1,128.000","1,128.000","","","","","","","",""
"12/18/17 14:15:14","","","4.250","26.522","4.828","1,128.000","1,128.000","","","","","","","",""
"12/18/17 14:15:07","","","","","","","","4.937","15.297","4.799","1,128.000","1,128.000","","",""
"12/18/17 14:15:07","","","","","","","","4.937","15.297","4.799","1,128.000","1,128.000","","",""
"12/18/17 14:00:17","18.750","13.892","","","","","","","","","","","","",""
"12/18/17 14:00:17","18.750","13.892","","","","","","","","","","","","",""
"12/18/17 14:00:14","","","4.250","26.520","4.828","1,128.000","1,128.000","","","","","","","",""
"12/18/17 14:00:14","","","4.250","26.520","4.828","1,128.000","1,128.000","","","","","","","",""
"12/18/17 14:00:07","","","","","","","","5.000","15.294","4.828","1,128.000","1,128.000","","",""
"12/18/17 14:00:07","","","","","","","","5.000","15.294","4.828","1,128.000","1,128.000","","",""
"12/18/17 14:00:00","","","","","","","","","","","","","23.017","4.384","21.132"
"12/18/17 14:00:00","","","","","","","","","","","","","23.017","4.384","21.132"
"12/18/17 13:45:17","18.500","13.896","","","","","","","","","","","","",""
"12/18/17 13:45:17","18.500","13.896","","","","","","","","","","","","",""
"12/18/17 13:45:14","","","4.250","26.517","4.709","1,128.000","1,128.000","","","","","","","",""
"12/18/17 13:45:14","","","4.250","26.517","4.709","1,128.000","1,128.000","","","","","","","",""
"12/18/17 13:45:07","","","","","","","","5.000","15.297","4.679","1,128.000","1,128.000","","",""
"12/18/17 13:45:07","","","","","","","","5.000","15.297","4.679","1,128.000","1,128.000","","",""
"12/18/17 13:30:17","17.812","13.896","","","","","","","","","","","","",""
"12/18/17 13:30:17","17.812","13.896","","","","","","","","","","","","",""
"12/18/17 13:30:14","","","4.250","26.526","4.799","1,128.000","1,128.000","","","","","","","",""
"12/18/17 13:30:14","","","4.250","26.526","4.799","1,128.000","1,128.000","","","","","","","",""
"12/18/17 13:30:07","","","","","","","","4.937","15.298","4.799","1,128.000","1,128.000","","",""
"12/18/17 13:30:07","","","","","","","","4.937","15.298","4.799","1,128.000","1,128.000","","",""
"12/18/17 13:15:17","17.000","13.900","","","","","","","","","","","","",""
"12/18/17 13:15:17","17.000","13.900","","","","","","","","","","","","",""
"12/18/17 13:15:14","","","4.250","26.526","4.858","1,128.000","1,128.000","","","","","","","",""
"12/18/17 13:15:14","","","4.250","26.526","4.858","1,128.000","1,128.000","","","","","","","",""
"12/18/17 13:15:07","","","","","","","","4.875","15.304","4.858","1,128.000","1,128.000","","",""
"12/18/17 13:15:07","","","","","","","","4.875","15.304","4.858","1,128.000","1,128.000","","",""
"12/18/17 13:00:17","15.812","13.901","","","","","","","","","","","","",""
"12/18/17 13:00:17","15.812","13.901","","","","","","","","","","","","",""
"12/18/17 13:00:14","","","4.250","26.531","4.828","1,128.000","1,128.000","","","","","","","",""
"12/18/17 13:00:14","","","4.250","26.531","4.828","1,128.000","1,128.000","","","","","","","",""
"12/18/17 13:00:07","","","","","","","","4.812","15.306","4.828","1,128.000","1,128.000","","",""
"12/18/17 13:00:07","","","","","","","","4.812","15.306","4.828","1,128.000","1,128.000","","",""
"12/18/17 13:00:00","","","","","","","","","","","","","19.417","4.348","20.432"
"12/18/17 13:00:00","","","","","","","","","","","","","19.417","4.348","20.432"
"12/18/17 12:45:17","15.312","13.909","","","","","","","","","","","","",""
"12/18/17 12:45:17","15.312","13.909","","","","","","","","","","","","",""
"12/18/17 12:45:14","","","4.187","26.534","4.769","1,128.000","1,128.000","","","","","","","",""
"12/18/17 12:45:14","","","4.187","26.534","4.769","1,128.000","1,128.000","","","","","","","",""
"12/18/17 12:45:07","","","","","","","","4.812","15.313","4.739","1,128.000","1,128.000","","",""
"12/18/17 12:45:07","","","","","","","","4.812","15.313","4.739","1,128.000","1,128.000","","",""
"12/18/17 12:30:17","15.187","13.911","","","","","","","","","","","","",""
"12/18/17 12:30:17","15.187","13.911","","","","","","","","","","","","",""
"12/18/17 12:30:14","","","4.250","26.530","4.739","1,128.000","1,128.000","","","","","","","",""
"12/18/17 12:30:14","","","4.250","26.530","4.739","1,128.000","1,128.000","","","","","","","",""
"12/18/17 12:30:07","","","","","","","","4.875","15.315","4.769","1,128.000","1,128.000","","",""
"12/18/17 12:30:07","","","","","","","","4.875","15.315","4.769","1,128.000","1,128.000","","",""
"12/18/17 12:15:17","14.937","13.915","","","","","","","","","","","","",""
"12/18/17 12:15:17","14.937","13.915","","","","","","","","","","","","",""
"12/18/17 12:15:14","","","4.187","26.538","4.709","1,128.000","1,128.000","","","","","","","",""
"12/18/17 12:15:14","","","4.187","26.538","4.709","1,128.000","1,128.000","","","","","","","",""
"12/18/17 12:15:07","","","","","","","","4.875","15.322","4.739","1,128.000","1,128.000","","",""
"12/18/17 12:15:07","","","","","","","","4.875","15.322","4.739","1,128.000","1,128.000","","",""
"12/18/17 12:00:17","14.187","13.919","","","","","","","","","","","","",""
"12/18/17 12:00:17","14.187","13.919","","","","","","","","","","","","",""
"12/18/17 12:00:14","","","4.250","26.548","4.769","1,128.000","1,128.000","","","","","","","",""
"12/18/17 12:00:14","","","4.250","26.548","4.769","1,128.000","1,128.000","","","","","","","",""
"12/18/17 12:00:07","","","","","","","","4.875","15.330","4.769","1,128.000","1,128.000","","",""
"12/18/17 12:00:07","","","","","","","","4.875","15.330","4.769","1,128.000","1,128.000","","",""
"12/18/17 12:00:00","","","","","","","","","","","","","17.384","4.270","20.257"
"12/18/17 12:00:00","","","","","","","","","","","","","17.384","4.270","20.257"
"12/18/17 11:45:17","12.187","13.922","","","","","","","","","","","","",""
"12/18/17 11:45:17","12.187","13.922","","","","","","","","","","","","",""
"12/18/17 11:45:14","","","4.375","26.551","4.739","1,128.000","1,128.000","","","","","","","",""
"12/18/17 11:45:14","","","4.375","26.551","4.739","1,128.000","1,128.000","","","","","","","",""
"12/18/17 11:45:07","","","","","","","","4.812","15.352","4.739","1,128.000","1,128.000","","",""
"12/18/17 11:45:07","","","","","","","","4.812","15.352","4.739","1,128.000","1,128.000","","",""
"12/18/17 11:30:21","11.250","13.927","","","","","","","","","","","","",""
"12/18/17 11:30:21","11.250","13.927","","","","","","","","","","","","",""
"12/18/17 11:15:21","11.250","13.930","","","","","","","","","","","","",""
"12/18/17 11:15:21","11.250","13.930","","","","","","","","","","","","",""
"12/18/17 11:00:21","11.500","13.934","","","","","","","","","","","","",""
"12/18/17 11:00:21","11.500","13.934","","","","","","","","","","","","",""
"12/18/17 11:00:00","","","","","","","","","","","","","9.454","3.718","20.817"
"12/18/17 11:00:00","","","","","","","","","","","","","9.454","3.718","20.817"
"12/18/17 10:45:19","12.187","13.939","","","","","","","","","","","","",""
"12/18/17 10:45:19","12.187","13.939","","","","","","","","","","","","",""
"12/18/17 10:45:07","","","","","","","","4.500","0.429","4.590","0.000","0.000","","",""
"12/18/17 10:45:07","","","","","","","","4.500","0.429","4.590","0.000","0.000","","",""
"12/18/17 10:30:17","12.375","13.938","","","","","","","","","","","","",""
"12/18/17 10:30:17","12.375","13.938","","","","","","","","","","","","",""
"12/18/17 10:30:14","","","4.187","26.563","4.441","1,128.000","1,128.000","","","","","","","",""
"12/18/17 10:30:14","","","4.187","26.563","4.441","1,128.000","1,128.000","","","","","","","",""
"12/18/17 10:30:07","","","","","","","","4.500","15.335","4.471","1,128.000","1,128.000","","",""
"12/18/17 10:30:07","","","","","","","","4.500","15.335","4.471","1,128.000","1,128.000","","",""
"12/18/17 10:15:17","10.750","13.940","","","","","","","","","","","","",""
"12/18/17 10:15:17","10.750","13.940","","","","","","","","","","","","",""
"12/18/17 10:15:14","","","4.250","26.564","4.679","1,128.000","1,128.000","","","","","","","",""
"12/18/17 10:15:14","","","4.250","26.564","4.679","1,128.000","1,128.000","","","","","","","",""
"12/18/17 10:15:07","","","","","","","","4.625","15.349","4.888","1,128.000","1,128.000","","",""
"12/18/17 10:15:07","","","","","","","","4.625","15.349","4.888","1,128.000","1,128.000","","",""
"12/17/17 14:30:21","8.000","13.938","","","","","","","","","","","","",""
"12/17/17 14:30:21","8.000","13.938","","","","","","","","","","","","",""
"12/17/17 14:15:21","8.125","13.942","","","","","","","","","","","","",""
