
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000000,-0.000189,0.995379,-0.000032,0.003576,0.347366,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),8-Mar-14 09:06,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),8-Mar-14 09:06,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/Session information
SensorSN, 21230019 ,,Modbus Addr., 1 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 130"
Sensor Name,FCR DO (1),,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCRDO8m_032316,,Exported,"Aqua4Plus 1.9.501"
# Records,  2510 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,6.937500,26.176258,11.476079,4.110000,6.330000,
,Maximum,9.437500,26.627590,13.950144,10.020000,7.679999,
,Mean,7.760184,26.452843,12.984103,6.934051,6.986844,
,Variance,0.1118189,0.0114282,0.2395755,2.5604612,0.1047532,
,Std Deviation,0.3343933,0.1069028,0.4894645,1.6001441,0.3236561,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
1,23-Mar-16 11:00:00,7.250000,26.486769,13.055903,9.509999,6.349999
2,23-Mar-16 11:15:00,7.125000,26.489794,13.741487,9.209999,6.339999
3,23-Mar-16 11:30:00,7.125000,26.482248,13.652063,9.290000,6.330000
4,23-Mar-16 11:45:00,7.062500,26.479412,13.622255,9.419999,6.349999
5,23-Mar-16 12:00:00,7.312500,26.480423,13.711679,9.429999,6.349999
6,23-Mar-16 12:15:00,7.062500,26.479515,13.681871,9.259999,6.360000
7,23-Mar-16 12:30:00,7.250000,26.483339,13.741487,9.490000,6.370000
8,23-Mar-16 12:45:00,7.125000,26.472647,13.592447,9.669999,6.360000
9,23-Mar-16 13:00:00,7.187500,26.467623,13.532831,9.589999,6.370000
10,23-Mar-16 13:15:00,7.187500,26.468309,13.055903,9.629999,6.370000
11,23-Mar-16 13:30:00,7.125000,26.466475,13.741487,9.580000,6.370000
12,23-Mar-16 13:45:00,7.187500,26.463192,13.681871,9.509999,6.379999
13,23-Mar-16 14:00:00,7.062500,26.457249,12.847247,9.740000,6.389999
14,23-Mar-16 14:15:00,7.250000,26.449833,13.532831,9.849999,6.389999
15,23-Mar-16 14:30:00,7.125000,26.442991,13.592447,9.450000,6.389999
16,23-Mar-16 14:45:00,7.312500,26.445021,12.966479,9.820000,6.370000
17,23-Mar-16 15:00:00,7.187500,26.442406,13.592447,9.830000,6.370000
18,23-Mar-16 15:15:00,7.250000,26.440229,13.652063,9.759999,6.379999
19,23-Mar-16 15:30:00,7.250000,26.436800,13.711679,9.419999,6.389999
20,23-Mar-16 15:45:00,7.125000,26.434973,13.234752,9.490000,6.410000
21,23-Mar-16 16:00:00,7.250000,26.432898,13.026095,9.570000,6.419999
22,23-Mar-16 16:15:00,7.125000,26.432701,13.711679,9.809999,6.410000
23,23-Mar-16 16:30:00,7.312500,26.435047,13.652063,9.910000,6.419999
24,23-Mar-16 16:45:00,7.187500,26.432642,13.532831,9.959999,6.440000
25,23-Mar-16 17:00:00,7.375000,26.429710,13.473215,9.799999,6.410000
26,23-Mar-16 17:15:00,7.250000,26.429522,12.906863,9.700000,6.389999
27,23-Mar-16 17:30:00,7.250000,26.432104,13.741487,9.419999,6.389999
28,23-Mar-16 17:45:00,7.250000,26.430523,13.264559,9.459999,6.370000
29,23-Mar-16 18:00:00,7.125000,26.433180,13.026095,9.360000,6.370000
30,23-Mar-16 18:15:00,7.250000,26.432316,12.608783,9.410000,6.339999
31,23-Mar-16 18:30:00,7.000000,26.431137,13.026095,9.490000,6.330000
32,23-Mar-16 18:45:00,7.187500,26.434488,12.757823,9.410000,6.349999
33,23-Mar-16 19:00:00,7.062500,26.439148,12.906863,9.379999,6.339999
34,23-Mar-16 19:15:00,7.187500,26.436756,12.757823,9.410000,6.349999
35,23-Mar-16 19:30:00,7.125000,26.441196,12.578976,9.379999,6.370000
36,23-Mar-16 19:45:00,7.125000,26.441673,12.757823,9.320000,6.389999
37,23-Mar-16 20:00:00,7.125000,26.444260,12.698208,9.240000,6.400000
38,23-Mar-16 20:15:00,7.000000,26.445171,12.638592,9.160000,6.389999
39,23-Mar-16 20:30:00,7.187500,26.446360,12.877055,9.080000,6.379999
40,23-Mar-16 20:45:00,7.000000,26.451559,12.668399,9.059999,6.360000
41,23-Mar-16 21:00:00,7.187500,26.455961,12.817439,9.040000,6.370000
42,23-Mar-16 21:15:00,7.062500,26.456509,12.728015,9.080000,6.379999
43,23-Mar-16 21:30:00,7.187500,26.462452,12.698208,9.160000,6.370000
44,23-Mar-16 21:45:00,7.125000,26.460510,12.787631,9.230000,6.349999
45,23-Mar-16 22:00:00,7.062500,26.459835,12.131855,9.179999,6.349999
46,23-Mar-16 22:15:00,7.062500,26.461418,12.817439,9.160000,6.339999
47,23-Mar-16 22:30:00,6.937500,26.462278,11.833775,9.129999,6.339999
48,23-Mar-16 22:45:00,7.125000,26.463888,12.668399,9.070000,6.339999
49,23-Mar-16 23:00:00,7.000000,26.465645,12.817439,9.089999,6.330000
50,23-Mar-16 23:15:00,7.187500,26.461292,12.787631,9.080000,6.349999
51,23-Mar-16 23:30:00,7.125000,26.461828,12.817439,9.070000,6.349999
52,23-Mar-16 23:45:00,7.125000,26.464256,12.817439,9.030000,6.379999
53,24-Mar-16 00:00:00,7.187500,26.465620,12.698208,8.929999,6.379999
54,24-Mar-16 00:15:00,7.062500,26.468330,12.578976,8.910000,6.410000
55,24-Mar-16 00:30:00,7.187500,26.467573,12.787631,8.990000,6.400000
56,24-Mar-16 00:45:00,7.062500,26.463526,12.519360,9.129999,6.429999
57,24-Mar-16 01:00:00,7.250000,26.467035,12.817439,9.410000,6.400000
58,24-Mar-16 01:15:00,7.125000,26.463835,12.757823,9.190000,6.379999
59,24-Mar-16 01:30:00,7.250000,26.464447,12.757823,9.219999,6.370000
60,24-Mar-16 01:45:00,7.125000,26.465578,12.817439,9.250000,6.389999
61,24-Mar-16 02:00:00,7.187500,26.464247,12.400127,9.139999,6.410000
62,24-Mar-16 02:15:00,7.250000,26.461546,12.757823,9.099999,6.459999
63,24-Mar-16 02:30:00,7.125000,26.464838,12.728015,9.219999,6.440000
64,24-Mar-16 02:45:00,7.312500,26.460901,12.698208,9.280000,6.500000
65,24-Mar-16 03:00:00,7.125000,26.459719,11.774159,9.549999,6.480000
66,24-Mar-16 03:15:00,7.312500,26.463013,12.519360,9.280000,6.400000
67,24-Mar-16 03:30:00,7.250000,26.461388,12.817439,9.429999,6.349999
68,24-Mar-16 03:45:00,7.312500,26.455624,12.549167,9.349999,6.349999
69,24-Mar-16 04:00:00,7.187500,26.456806,12.728015,9.290000,6.339999
70,24-Mar-16 04:15:00,7.125000,26.459824,12.638592,9.270000,6.349999
71,24-Mar-16 04:30:00,7.125000,26.456867,12.489551,9.309999,6.349999
72,24-Mar-16 04:45:00,7.062500,26.456877,12.608783,9.339999,6.360000
73,24-Mar-16 05:00:00,7.187500,26.458866,12.519360,9.480000,6.360000
74,24-Mar-16 05:15:00,7.000000,26.457836,12.698208,9.490000,6.370000
75,24-Mar-16 05:30:00,7.187500,26.458441,12.638592,9.400000,6.379999
76,24-Mar-16 05:45:00,7.062500,26.459463,12.668399,9.219999,6.379999
77,24-Mar-16 06:00:00,7.187500,26.460287,12.668399,8.959999,6.370000
78,24-Mar-16 06:15:00,7.125000,26.465734,12.668399,8.820000,6.389999
79,24-Mar-16 06:30:00,7.125000,26.466581,12.668399,8.750000,6.370000
80,24-Mar-16 06:45:00,7.125000,26.465734,12.459743,8.830000,6.360000
81,24-Mar-16 07:00:00,7.000000,26.465223,11.476079,8.900000,6.349999
82,24-Mar-16 07:15:00,7.187500,26.467255,12.728015,8.959999,6.370000
83,24-Mar-16 07:30:00,7.062500,26.463789,12.549167,8.969999,6.370000
84,24-Mar-16 07:45:00,7.250000,26.466560,12.519360,9.099999,6.379999
85,24-Mar-16 08:00:00,7.125000,26.466948,12.578976,9.270000,6.389999
86,24-Mar-16 08:15:00,7.187500,26.467520,12.638592,9.309999,6.400000
87,24-Mar-16 08:30:00,7.187500,26.466305,12.906863,9.410000,6.400000
88,24-Mar-16 08:45:00,7.125000,26.460878,12.877055,9.509999,6.389999
89,24-Mar-16 09:00:00,7.125000,26.458555,12.936671,9.429999,6.379999
90,24-Mar-16 09:15:00,7.062500,26.462839,13.175136,9.320000,6.379999
91,24-Mar-16 09:30:00,7.250000,26.465611,13.294368,9.250000,6.389999
92,24-Mar-16 09:45:00,7.125000,26.462671,13.503023,9.200000,6.400000
93,24-Mar-16 10:00:00,7.312500,26.466862,13.652063,9.179999,6.400000
94,24-Mar-16 10:15:00,7.250000,26.464077,13.532831,9.150000,6.410000
95,24-Mar-16 10:30:00,7.250000,26.459223,13.681871,9.200000,6.410000
96,24-Mar-16 10:45:00,7.312500,26.456736,13.562639,9.280000,6.410000
97,24-Mar-16 11:00:00,7.187500,26.453009,13.681871,9.400000,6.410000
98,24-Mar-16 11:15:00,7.312500,26.452881,13.711679,9.349999,6.400000
99,24-Mar-16 11:30:00,7.125000,26.449745,13.771296,9.290000,6.400000
100,24-Mar-16 11:45:00,7.312500,26.443228,13.353984,9.259999,6.429999
101,24-Mar-16 12:00:00,7.187500,26.437393,13.741487,9.169999,6.440000
102,24-Mar-16 12:15:00,7.312500,26.434046,13.741487,9.089999,6.450000
103,24-Mar-16 12:30:00,7.250000,26.432951,13.711679,9.059999,6.459999
104,24-Mar-16 12:45:00,7.250000,26.429468,13.681871,9.059999,6.450000
105,24-Mar-16 13:00:00,7.250000,26.423506,13.503023,9.099999,6.440000
106,24-Mar-16 13:15:00,7.125000,26.422256,13.681871,9.419999,6.410000
107,24-Mar-16 13:30:00,7.375000,26.413616,13.562639,9.419999,6.440000
108,24-Mar-16 13:45:00,7.187500,26.401245,13.652063,9.360000,6.410000
109,24-Mar-16 14:00:00,7.375000,26.395468,13.681871,9.299999,6.419999
110,24-Mar-16 14:15:00,7.187500,26.397345,13.711679,9.259999,6.450000
111,24-Mar-16 14:30:00,7.312500,26.390306,13.711679,9.459999,6.450000
112,24-Mar-16 14:45:00,7.250000,26.383245,13.592447,9.860000,6.450000
113,24-Mar-16 15:00:00,7.187500,26.383783,13.503023,9.870000,6.450000
114,24-Mar-16 15:15:00,7.250000,26.379028,13.681871,9.780000,6.429999
115,24-Mar-16 15:30:00,7.125000,26.372396,13.026095,9.309999,6.450000
116,24-Mar-16 15:45:00,7.312500,26.371996,13.652063,9.410000,6.440000
117,24-Mar-16 16:00:00,7.125000,26.365168,13.622255,9.679999,6.429999
118,24-Mar-16 16:15:00,7.375000,26.367609,13.562639,9.450000,6.440000
119,24-Mar-16 16:30:00,7.250000,26.359291,13.175136,9.570000,6.469999
120,24-Mar-16 16:45:00,7.312500,26.355589,13.622255,9.500000,6.459999
121,24-Mar-16 17:00:00,7.312500,26.348940,13.503023,9.270000,6.410000
122,24-Mar-16 17:15:00,7.187500,26.345163,13.562639,9.240000,6.389999
123,24-Mar-16 17:30:00,7.250000,26.340826,13.652063,9.129999,6.400000
124,24-Mar-16 17:45:00,7.125000,26.342533,13.115520,9.589999,6.440000
125,24-Mar-16 18:00:00,7.312500,26.340130,13.234752,9.709999,6.469999
126,24-Mar-16 18:15:00,7.187500,26.340731,13.115520,9.690000,6.459999
127,24-Mar-16 18:30:00,7.312500,26.342819,12.936671,9.139999,6.400000
128,24-Mar-16 18:45:00,7.187500,26.346478,12.817439,9.280000,6.400000
129,24-Mar-16 19:00:00,7.250000,26.344782,12.698208,9.160000,6.370000
130,24-Mar-16 19:15:00,7.250000,26.347052,12.221279,9.250000,6.379999
131,24-Mar-16 19:30:00,7.187500,26.348272,12.877055,9.320000,6.389999
132,24-Mar-16 19:45:00,7.250000,26.350639,12.936671,9.429999,6.379999
133,24-Mar-16 20:00:00,7.125000,26.354824,12.340511,9.490000,6.379999
134,24-Mar-16 20:15:00,7.250000,26.355389,12.847247,9.459999,6.379999
135,24-Mar-16 20:30:00,7.062500,26.358950,12.906863,9.129999,6.429999
136,24-Mar-16 20:45:00,7.187500,26.357508,12.459743,9.240000,6.389999
137,24-Mar-16 21:00:00,7.125000,26.357620,12.906863,9.230000,6.370000
138,24-Mar-16 21:15:00,7.125000,26.354668,12.847247,9.250000,6.400000
139,24-Mar-16 21:30:00,7.125000,26.350657,12.757823,9.209999,6.389999
140,24-Mar-16 21:45:00,7.000000,26.348930,12.578976,9.150000,6.370000
141,24-Mar-16 22:00:00,7.187500,26.346268,12.698208,9.110000,6.389999
142,24-Mar-16 22:15:00,7.062500,26.342432,12.787631,9.179999,6.400000
143,24-Mar-16 22:30:00,7.187500,26.337139,12.847247,9.280000,6.410000
144,24-Mar-16 22:45:00,7.125000,26.336460,12.578976,9.330000,6.410000
145,24-Mar-16 23:00:00,7.187500,26.333183,12.519360,9.459999,6.429999
146,24-Mar-16 23:15:00,7.187500,26.334501,12.877055,9.500000,6.440000
147,24-Mar-16 23:30:00,7.125000,26.329815,12.638592,9.330000,6.419999
148,24-Mar-16 23:45:00,7.125000,26.330555,12.906863,9.339999,6.450000
149,25-Mar-16 00:00:00,7.062500,26.329136,12.728015,9.549999,6.469999
150,25-Mar-16 00:15:00,7.312500,26.327837,12.698208,9.520000,6.459999
151,25-Mar-16 00:30:00,7.125000,26.327911,12.757823,9.410000,6.440000
152,25-Mar-16 00:45:00,7.312500,26.328945,12.698208,9.360000,6.429999
153,25-Mar-16 01:00:00,7.125000,26.328337,12.847247,9.509999,6.440000
154,25-Mar-16 01:15:00,7.250000,26.322147,12.847247,9.620000,6.429999
155,25-Mar-16 01:30:00,7.187500,26.321947,12.817439,9.400000,6.400000
156,25-Mar-16 01:45:00,7.062500,26.318581,12.549167,9.299999,6.400000
157,25-Mar-16 02:00:00,7.125000,26.315462,12.847247,9.179999,6.429999
158,25-Mar-16 02:15:00,7.000000,26.315531,11.803967,9.110000,6.429999
159,25-Mar-16 02:30:00,7.187500,26.316404,12.578976,9.259999,6.429999
160,25-Mar-16 02:45:00,7.125000,26.315725,12.787631,9.370000,6.459999
161,25-Mar-16 03:00:00,7.312500,26.313538,12.191471,9.389999,6.459999
162,25-Mar-16 03:15:00,7.250000,26.310118,12.698208,9.389999,6.459999
163,25-Mar-16 03:30:00,7.250000,26.309694,12.668399,9.410000,6.459999
164,25-Mar-16 03:45:00,7.250000,26.308325,12.757823,9.410000,6.459999
165,25-Mar-16 04:00:00,7.187500,26.310652,12.340511,9.419999,6.459999
166,25-Mar-16 04:15:00,7.250000,26.305473,12.131855,9.309999,6.450000
167,25-Mar-16 04:30:00,7.125000,26.307177,12.757823,9.240000,6.440000
168,25-Mar-16 04:45:00,7.312500,26.312325,12.698208,9.219999,6.440000
169,25-Mar-16 05:00:00,7.125000,26.312244,12.578976,9.219999,6.429999
170,25-Mar-16 05:15:00,7.250000,26.312807,12.728015,9.230000,6.450000
171,25-Mar-16 05:30:00,7.187500,26.311024,12.102047,9.129999,6.450000
172,25-Mar-16 05:45:00,7.187500,26.308805,12.757823,9.150000,6.410000
173,25-Mar-16 06:00:00,7.187500,26.310020,12.638592,9.129999,6.400000
174,25-Mar-16 06:15:00,7.062500,26.316420,12.578976,9.059999,6.400000
175,25-Mar-16 06:30:00,7.125000,26.318787,12.787631,8.950000,6.389999
176,25-Mar-16 06:45:00,7.000000,26.318958,12.847247,8.839999,6.410000
177,25-Mar-16 07:00:00,7.187500,26.318409,12.221279,8.820000,6.419999
178,25-Mar-16 07:15:00,7.125000,26.318310,12.668399,8.750000,6.429999
179,25-Mar-16 07:30:00,7.250000,26.323360,12.757823,8.679999,6.429999
