ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tallory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),77Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),137Ba (STDR),208Pb (STDR),238U (STDR)
09/01/2025 - 9,-0.7,"2,592.2","1,199.5",15.4,"8,101.3",22.0,1.0,0.6,"1,456.6","3,148.1",0.9,0.0,0.1,"2,639.4","1,913.2",3.6,0.2,0.8,0.5,0.1,0.0,22.0,0.1,0.0,0.0,0.0,79.3,0.1,0.0
09/01/2025 - 10,-0.6,"2,631.6","1,212.3",10.5,"8,103.9",1.0,1.0,0.7,"1,466.4","3,190.8",0.8,-0.1,0.1,314.1,"1,910.7",3.6,0.2,0.7,7.7,0.1,0.0,22.3,0.0,0.0,0.0,0.0,79.6,0.1,0.0
09/01/2025 - 11,-0.9,"2,549.4","1,216.8",13.4,"8,365.6",17.4,1.1,0.7,"1,438.5","3,225.8",1.0,0.0,0.0,"3,408.6","2,155.0",4.3,0.3,0.8,-0.2,0.1,0.1,22.9,0.2,0.0,0.0,0.1,88.3,0.1,0.1
09/01/2025 - 12,-0.8,"2,588.4","1,219.0",11.1,"8,261.1",0.4,1.0,0.7,"1,473.6","3,277.1",0.8,-0.1,0.0,118.5,"2,150.0",4.1,0.3,0.9,7.6,0.1,0.1,23.1,0.1,0.0,0.0,0.1,88.5,0.1,0.0
09/01/2025 - 13,-0.9,"2,532.4","1,210.7",16.3,"8,454.5",13.8,1.0,0.5,"1,434.2","3,239.7",0.8,0.0,0.0,"3,818.1","2,203.6",4.4,0.2,0.8,0.2,0.1,0.0,23.1,0.1,0.0,0.0,0.1,90.6,0.1,0.0
09/01/2025 - 14,-0.9,"2,514.2","1,215.3",12.8,"8,306.7",0.7,1.1,0.6,"1,431.8","3,233.1",0.8,-0.1,0.0,57.3,"2,168.7",4.3,0.3,0.9,9.7,0.1,0.0,22.9,0.0,0.0,0.0,0.0,90.7,0.1,0.0
09/01/2025 - 16,-0.7,"2,774.6","1,085.4",15.4,"7,951.4",7.9,0.8,0.6,"1,427.4","2,289.8",0.7,0.1,0.1,52.9,9.1,0.1,0.1,0.7,8.7,0.1,0.0,15.6,0.0,0.0,0.0,0.0,16.7,0.1,0.0
09/01/2025 - 19,-1.1,"2,448.1","1,141.6",36.8,"6,618.4",39.0,0.7,0.4,"1,464.6","2,147.4",1.1,0.2,0.1,575.6,376.2,0.6,0.1,0.8,-0.4,0.3,0.1,15.9,0.0,0.0,0.0,0.0,19.1,0.2,0.0
09/01/2025 - 20,-1.1,"2,413.0","1,113.5",15.9,"6,511.5",3.4,0.6,0.5,"1,381.6","2,066.8",0.6,0.0,0.1,92.5,153.7,0.1,0.1,0.4,9.3,0.3,0.0,15.2,0.0,0.0,0.0,0.0,4.4,0.1,0.0
09/01/2025 - 21,-1.2,"2,419.8","1,182.6",40.1,"6,963.7",35.4,0.6,0.5,"1,616.6","3,047.6",1.1,0.3,0.1,"5,292.1","1,131.9",2.5,0.3,0.8,0.6,0.5,0.1,22.0,0.1,0.0,0.0,0.0,60.3,0.2,0.0
09/01/2025 - 22,-1.2,"2,400.9","1,190.6",15.7,"6,923.0",2.9,0.5,0.5,"1,629.9","3,160.4",0.6,0.1,0.1,"5,457.4","1,227.5",2.7,0.3,0.7,40.4,0.4,0.0,22.9,0.1,0.0,0.0,0.0,37.9,0.2,0.0
09/01/2025 - 24,-1.3,"2,293.0","1,193.3",18.9,"8,701.3",4.2,0.4,0.6,"1,977.8","3,593.2",1.1,1.1,0.2,"37,172.8","2,554.5",5.3,0.3,0.4,8.5,2.3,0.1,28.8,0.4,0.0,0.0,0.0,185.4,0.1,0.0
09/01/2025 - 76,-1.4,"2,303.7","1,149.9",13.5,"7,806.5",2.3,0.3,0.5,"1,807.6","3,161.5",0.9,0.4,0.1,"22,094.7","1,922.3",4.1,0.3,0.4,14.2,1.3,0.1,24.9,0.4,0.0,0.0,0.1,119.4,0.2,0.0
09/02/2025 - 37,-0.8,"1,676.5","3,174.4",28.4,"1,205.8",6.0,5.7,1.7,"1,086.4","11,798.8",0.3,0.1,0.1,94.2,11.9,0.0,0.7,1.3,1.7,0.4,0.1,49.7,0.3,0.0,0.0,0.0,61.5,0.2,0.1
09/02/2025 - 38,-0.8,"1,688.5","3,205.1",17.3,"1,213.7",1.2,6.3,1.7,"1,091.2","11,969.3",0.2,0.2,0.1,23.3,0.4,0.0,0.6,0.8,9.2,0.4,0.1,50.4,0.3,0.0,0.0,0.0,64.6,0.1,0.1
09/02/2025 - 43,-0.7,"1,841.8","4,028.5",27.2,"2,729.5",7.4,6.6,2.0,"1,125.7","15,191.3",0.4,0.1,0.1,96.7,71.1,0.1,0.7,0.6,-0.5,0.3,0.1,63.7,0.2,0.0,0.0,0.0,69.7,0.1,0.0
09/02/2025 - 44,-0.7,"1,838.1","4,010.6",13.2,"2,670.0",1.7,7.3,2.0,"1,101.8","14,908.1",0.3,0.0,0.1,11.9,5.1,0.0,0.7,0.6,6.5,0.3,0.1,62.7,0.1,0.0,0.0,0.0,66.5,0.1,0.0
09/02/2025 - 51,-0.7,"1,648.1","3,191.5",27.4,"1,237.3",5.2,6.5,1.6,"1,040.3","11,877.7",0.2,0.1,0.1,27.1,18.1,0.1,0.6,0.6,-0.2,0.4,0.1,50.1,0.2,0.0,0.0,0.0,61.9,0.1,0.0
09/02/2025 - 52,-0.7,"1,658.2","3,186.7",15.9,"1,204.1",1.0,8.8,1.5,"1,046.7","11,712.3",0.1,0.1,0.1,3.1,43.0,0.1,0.6,1.3,3.4,0.4,0.1,49.5,0.2,0.0,0.0,0.0,60.4,0.2,0.0
09/02/2025 - 53,-0.7,"1,633.9","3,157.4",25.9,"1,232.3",5.4,6.4,1.6,"1,031.5","11,687.5",0.4,0.1,0.1,27.2,11.8,0.0,0.5,0.6,-0.6,0.4,0.1,49.4,0.2,0.0,0.0,0.0,60.7,0.1,0.0
09/02/2025 - 54,-0.7,"1,655.7","3,167.1",16.2,"1,187.9",0.9,6.7,1.6,"1,050.0","11,643.1",0.1,0.1,0.1,0.2,4.5,0.0,0.5,0.8,5.5,0.4,0.1,49.4,0.2,0.0,0.0,0.0,59.9,0.1,0.0
09/02/2025 - 57,-0.7,"1,904.7","4,499.6",63.3,"4,393.1",15.5,5.4,1.9,"1,292.6","17,123.7",0.7,0.2,0.1,190.6,"9,335.8",0.9,1.4,0.8,0.4,0.7,0.0,73.2,2.0,0.0,0.0,0.0,134.5,0.3,0.2
09/02/2025 - 58,-0.8,"1,921.6","4,517.9",12.1,"4,354.5",2.2,5.8,2.0,"1,359.4","17,320.1",0.7,0.1,0.0,0.7,"9,739.2",0.8,1.3,0.4,8.9,0.6,0.2,74.7,2.3,0.0,0.0,0.1,131.9,0.1,0.2
09/02/2025 - 79,-0.6,"1,965.7","1,872.0",34.7,"3,834.8",3.1,6.1,0.4,"1,372.6","3,055.9",0.6,0.1,0.1,74.7,16.3,0.1,0.7,1.2,2.7,0.2,0.1,15.9,0.4,0.0,0.0,0.1,32.1,0.2,0.0
09/02/2025 - 80,-0.6,"1,918.4","1,869.7",14.6,"3,869.0",1.1,5.6,0.4,"1,311.8","3,093.0",0.4,0.1,0.1,20.2,7.6,0.1,0.5,0.5,28.3,0.2,0.0,15.8,0.1,0.0,0.0,0.0,31.2,0.1,0.0
09/08/2025 - 1,-1.4,"2,777.6","1,147.9",21.8,"7,046.6",26.6,1.9,0.6,"1,525.4","2,506.3",0.9,0.2,0.1,424.2,38.8,0.1,0.2,2.1,8.4,0.2,0.0,17.4,0.1,0.0,0.0,0.0,26.3,0.3,0.0
09/08/2025 - 2,-1.4,"2,769.9","1,102.6",16.9,"6,902.1",2.5,1.6,0.6,"1,492.0","2,400.1",0.6,0.2,0.1,144.6,5.9,0.0,0.1,1.7,1.4,0.2,0.0,16.1,0.1,0.0,0.0,0.0,14.6,0.1,0.0
09/08/2025 - 3,-1.4,"2,716.5","1,132.9",25.5,"6,890.7",25.7,1.4,0.5,"1,367.4","2,458.7",0.8,0.2,0.1,389.7,34.1,0.1,0.1,1.0,-0.6,0.2,0.0,17.0,0.0,0.0,0.0,0.0,17.8,0.1,0.0
09/08/2025 - 4,-1.4,"2,732.4","1,100.5",16.9,"6,915.4",2.5,1.2,0.5,"1,434.1","2,370.4",0.6,0.1,0.1,149.2,6.6,0.0,0.1,1.5,0.3,0.1,0.0,16.3,0.0,0.0,0.0,0.0,14.9,0.1,0.0
09/08/2025 - 5,-1.4,"2,751.2","1,202.2",18.0,"7,249.9",51.7,1.6,0.7,"1,464.9","2,869.2",0.7,0.1,0.1,450.2,502.4,0.4,0.1,0.9,1.9,0.2,0.0,20.4,0.0,0.0,0.0,0.0,46.5,0.1,0.0
09/08/2025 - 6,-1.4,"2,756.0","1,185.5",15.1,"7,249.6",2.4,1.2,0.6,"1,450.6","2,856.1",0.5,0.0,0.2,53.5,481.1,0.3,0.1,1.0,3.3,0.1,0.0,20.1,0.0,0.0,0.0,0.0,32.1,0.1,0.0
09/08/2025 - 7,-1.5,"2,585.8","1,217.0",20.6,"8,245.7",36.6,1.4,0.6,"1,496.4","3,210.2",0.8,0.1,0.1,"2,853.9","2,256.1",3.9,0.2,0.8,2.8,0.2,0.0,22.9,0.0,0.0,0.0,0.0,94.3,0.1,0.0
09/08/2025 - 8,-1.6,"2,616.7","1,196.6",13.2,"7,951.2",0.9,1.3,0.5,"1,464.2","3,165.8",0.8,0.0,0.0,"1,593.6","2,013.9",3.5,0.1,0.6,6.1,0.1,0.0,22.3,0.1,0.0,0.0,0.1,81.8,0.1,0.1
09/08/2025 - 9,-1.5,"2,561.9","1,207.2",16.2,"8,294.8",19.3,1.2,0.5,"1,422.0","3,181.2",0.7,0.0,0.1,"2,858.0","2,055.1",4.0,0.2,0.8,1.1,0.1,0.0,22.6,0.1,0.0,0.0,0.1,88.1,0.1,0.0
09/08/2025 - 10,-1.5,"2,547.4","1,223.8",14.8,"8,201.2",0.6,1.1,0.5,"1,435.9","3,215.9",0.7,-0.1,0.1,90.9,"2,093.8",4.0,0.3,0.9,13.6,0.1,0.0,22.9,0.0,0.0,0.0,0.0,89.6,0.1,0.0
09/08/2025 - 11,-1.6,"2,527.1","1,209.5",16.5,"8,400.7",17.1,1.2,0.4,"1,428.2","3,218.8",0.7,0.0,0.0,"3,196.1","2,195.4",4.3,0.2,0.8,1.1,0.1,0.0,23.1,0.0,0.0,0.0,0.0,93.1,0.1,0.0
09/08/2025 - 12,-1.5,"2,572.3","1,228.6",15.8,"8,250.5",0.9,1.1,0.5,"1,475.7","3,275.3",0.6,-0.1,0.1,101.6,"2,209.2",4.3,0.3,1.2,16.2,0.1,-0.1,23.1,0.0,0.0,0.0,0.0,91.8,0.1,0.0
09/08/2025 - 13,-1.6,"2,510.4","1,222.2",18.8,"8,310.6",18.1,1.1,0.4,"1,419.1","3,229.5",0.7,0.0,0.1,"3,320.9","2,242.7",4.4,0.2,0.8,0.1,0.1,0.0,23.0,0.0,0.0,0.0,0.0,93.9,0.1,0.0
09/08/2025 - 14,-1.5,"2,526.5","1,213.0",12.7,"8,341.8",0.4,1.0,0.4,"1,430.5","3,251.7",0.6,-0.1,0.0,77.6,"2,236.1",4.3,0.5,0.7,20.4,0.1,0.0,23.1,0.0,0.0,0.0,0.0,92.5,0.1,0.0
09/08/2025 - 16,-1.4,"2,656.6","1,080.4",19.1,"7,467.0",5.6,0.7,0.3,"1,340.9","2,218.1",0.6,0.1,0.0,80.7,7.2,0.1,0.1,0.5,1.2,0.1,0.0,15.1,0.0,0.0,0.0,0.0,16.3,0.1,0.0
09/15/2025 - 1,-1.5,"2,784.1","1,130.6",19.7,"7,068.1",25.6,0.5,0.5,"1,391.4","2,470.6",0.7,0.1,0.1,327.3,30.1,0.1,0.1,1.0,-0.6,0.1,0.0,17.0,0.0,0.0,0.0,0.0,16.8,0.1,0.0
09/15/2025 - 2,-1.5,"2,853.8","1,114.7",17.9,"7,021.8",3.1,0.6,0.5,"1,445.4","2,372.7",0.6,0.1,0.1,109.4,5.9,0.0,0.2,1.9,1.6,0.1,0.0,16.1,0.0,0.0,0.0,0.0,16.4,0.2,0.0
09/15/2025 - 3,-1.6,"2,739.6","1,140.8",21.4,"7,009.9",26.8,0.5,0.4,"1,389.0","2,458.7",0.9,0.2,0.1,384.6,33.3,0.1,0.1,1.1,0.2,0.2,0.1,17.1,0.2,0.0,0.0,0.1,17.2,0.1,0.1
09/15/2025 - 4,-1.5,"2,819.1","1,118.4",16.9,"7,117.7",2.4,0.5,0.5,"1,417.0","2,423.9",0.6,0.1,0.1,108.6,1.7,0.0,0.1,1.5,0.7,0.1,0.0,16.5,0.1,0.0,0.0,0.0,13.9,0.1,0.0
09/15/2025 - 5,-1.6,"2,746.0","1,178.1",18.9,"7,325.5",55.0,1.1,0.5,"1,437.3","2,768.1",0.8,0.1,0.1,430.6,417.7,0.3,0.1,1.2,0.0,0.2,0.0,19.7,0.0,0.0,0.0,0.0,60.3,0.1,0.0
09/15/2025 - 6,-1.6,"2,731.8","1,172.4",16.6,"7,289.3",3.4,0.7,0.5,"1,413.5","2,807.1",-0.7,0.0,0.0,44.8,302.0,0.2,0.1,0.6,1.3,0.1,0.0,20.0,0.0,0.0,0.0,0.0,29.5,0.1,0.0
09/15/2025 - 7,-1.7,"2,650.3","1,228.9",16.6,"8,084.1",54.3,0.8,0.5,"1,512.2","3,288.3",0.8,0.1,0.0,"2,690.9","2,520.8",3.8,0.1,0.8,0.2,0.2,0.0,23.4,0.0,0.0,0.0,0.0,99.7,0.1,0.0
09/15/2025 - 8,-1.7,"2,720.7","1,244.0",15.0,"8,056.7",1.1,0.8,0.6,"1,574.7","3,448.1",0.6,-0.1,0.0,"1,464.6","2,658.8",3.9,0.2,1.3,14.2,0.1,0.0,24.9,0.0,0.0,0.0,0.0,96.4,0.1,0.0
09/15/2025 - 9,-1.8,"2,531.5","1,212.7",12.6,"8,361.1",19.3,1.0,0.4,"1,436.3","3,260.7",0.7,0.0,0.0,"3,170.6","2,216.8",4.4,0.2,0.9,0.3,0.1,0.0,23.2,0.0,0.0,0.0,0.0,93.5,0.1,0.0
09/15/2025 - 10,-1.7,"2,577.3","1,222.9",18.4,"8,291.3",1.0,1.0,0.4,"1,468.2","3,262.3",0.6,-0.1,0.0,232.1,"2,208.8",4.3,0.3,0.9,6.7,0.1,-0.1,23.4,0.0,0.0,0.0,0.0,93.0,0.1,0.0
09/15/2025 - 11,-1.8,"2,562.6","1,241.1",15.0,"8,598.5",18.8,0.9,0.4,"1,455.5","3,335.1",0.7,0.0,0.0,"3,331.4","2,358.8",4.7,0.2,0.9,0.3,0.1,0.0,23.8,0.0,0.0,0.0,0.0,99.5,0.1,0.0
09/15/2025 - 12,-1.8,"2,515.3","1,212.9",13.4,"8,278.0",0.6,0.8,0.4,"1,440.5","3,295.7",0.6,-0.1,0.0,408.9,"2,335.7",4.5,0.2,0.7,9.3,0.1,0.0,23.6,0.0,0.0,0.0,0.0,97.6,0.1,0.0
09/15/2025 - 13,-1.8,"2,520.0","1,226.7",13.9,"8,500.1",16.7,0.9,0.4,"1,441.8","3,318.4",0.8,0.0,0.0,"3,110.6","2,268.2",4.6,0.2,0.9,0.0,0.2,0.1,23.2,0.1,0.0,0.0,0.1,96.2,0.1,0.1
09/15/2025 - 14,-1.8,"2,551.4","1,221.1",10.6,"8,299.9",0.5,0.7,0.4,"1,457.3","3,257.5",0.7,-0.1,0.0,75.5,"2,258.5",4.4,0.3,1.1,9.6,0.1,0.0,23.2,0.0,0.0,0.0,0.0,95.5,0.1,0.0
09/15/2025 - 16,-1.6,"2,799.3","1,109.3",20.3,"7,824.1",8.4,0.5,0.3,"1,469.4","2,300.7",0.7,0.1,0.0,64.4,6.0,0.1,0.1,0.6,7.8,0.1,0.0,16.1,0.0,0.0,0.0,0.0,18.5,0.1,0.0
09/15/2025 - 19,-1.9,"2,474.5","1,147.7",60.5,"6,607.5",20.0,0.5,0.3,"1,443.6","2,091.6",1.3,0.2,0.1,562.1,173.9,0.3,0.3,0.9,1.0,0.3,0.0,15.4,0.0,0.0,0.0,0.0,11.0,0.4,0.0
09/15/2025 - 20,-1.9,"2,430.5","1,097.0",31.4,"6,467.2",3.4,0.5,0.2,"1,385.5","1,973.4",0.8,0.1,0.0,227.4,7.0,0.1,0.1,0.6,1.4,0.2,0.0,14.4,0.0,0.0,0.0,0.0,5.1,0.1,0.0
09/15/2025 - 21,-2.0,"2,435.1","1,209.8",35.3,"7,246.5",32.5,0.3,0.3,"1,702.7","3,604.4",0.9,0.3,0.1,"9,600.0","1,464.8",3.2,0.2,0.8,2.3,0.6,0.0,26.5,0.1,0.0,0.0,0.0,104.4,0.2,0.0
09/15/2025 - 22,-2.0,"2,444.8","1,186.8",13.5,"7,099.5",4.1,0.3,0.4,"2,065.9","3,543.1",0.5,0.0,0.0,"8,098.8","1,482.0",3.2,0.7,2.3,51.5,0.4,0.0,25.4,0.1,0.0,0.0,0.0,41.1,0.3,0.0
09/15/2025 - 24,-2.0,"2,315.6","1,189.9",15.4,"8,160.3",3.5,0.3,0.3,"1,871.6","3,332.4",0.8,0.8,0.1,"29,100.2","2,067.9",4.3,0.4,1.0,16.8,1.7,0.0,26.5,0.2,0.0,0.0,0.0,144.0,0.3,0.0
09/15/2025 - 76,-2.0,"2,357.4","1,206.5",20.9,"8,246.1",3.6,0.3,0.8,"1,982.0","4,280.6",0.8,0.7,0.1,"29,917.1","2,540.2",5.5,0.5,0.4,168.3,1.5,0.1,31.4,0.3,0.0,0.0,0.0,137.7,0.1,0.0
09/16/2025 - 37,-1.5,"1,622.6","3,133.5",27.6,"1,198.5",4.3,5.5,1.3,"1,011.1","11,700.6",-2.1,0.1,0.1,100.3,11.4,0.0,0.5,0.7,-0.2,0.4,0.1,50.3,0.2,0.0,0.0,0.0,62.4,0.1,0.0
09/16/2025 - 38,-1.5,"1,641.4","3,183.8",17.4,"1,181.1",0.6,5.8,1.3,"1,010.4","11,775.7",0.2,0.1,0.1,6.0,0.3,0.0,0.5,0.5,2.4,0.4,0.1,50.5,0.3,0.0,0.0,0.1,61.8,0.1,0.1
09/16/2025 - 43,-1.4,"1,860.7","4,057.0",34.4,"2,861.0",6.0,6.5,1.8,"1,129.5","15,132.6",0.4,0.1,0.1,132.3,113.0,0.1,0.8,0.8,0.0,0.4,0.1,64.1,0.2,0.0,0.0,0.0,71.7,0.2,0.0
09/16/2025 - 44,-1.4,"1,853.2","3,965.4",13.2,"2,761.0",1.5,6.6,1.7,"1,133.6","14,852.8",0.2,0.1,0.1,6.8,7.0,0.0,0.7,1.1,13.0,0.3,0.1,63.5,0.1,0.0,0.0,0.0,67.2,0.1,0.0
09/16/2025 - 51,-1.4,"1,648.7","3,182.0",21.8,"1,200.3",6.3,6.2,1.4,"1,023.4","11,751.2",0.2,0.1,0.1,26.7,23.6,0.1,0.6,0.8,-0.1,0.4,0.1,50.1,0.2,0.0,0.0,0.0,62.4,0.2,0.0
09/16/2025 - 52,-1.4,"1,663.5","3,193.4",17.5,"1,212.5",1.7,6.3,1.4,"1,044.2","11,723.0",0.1,0.1,0.1,1.5,16.8,0.0,0.5,1.1,4.6,0.4,0.0,50.8,0.3,0.0,0.0,0.0,63.5,0.1,0.0
09/16/2025 - 53,-1.4,"1,621.4","3,192.3",24.3,"1,259.7",5.0,6.3,1.3,"1,018.6","11,851.5",-3.2,0.1,0.2,30.3,18.6,0.1,0.5,0.6,-0.2,0.4,0.1,50.6,0.2,0.0,0.0,0.0,63.3,0.1,0.0
09/16/2025 - 54,-1.4,"1,665.7","3,218.0",14.6,"1,244.4",1.4,6.4,1.4,"1,042.4","11,864.6",0.1,0.1,0.1,0.2,10.8,0.0,0.5,1.1,4.3,0.4,0.0,50.8,0.2,0.0,0.0,0.0,62.2,0.1,0.0
09/16/2025 - 57,-1.3,"1,943.8","4,608.2",55.3,"4,708.2",14.8,5.3,1.8,"1,409.9","17,780.4",0.8,0.2,0.0,173.6,"12,421.0",0.9,1.6,0.9,0.5,0.7,0.1,75.4,3.1,0.0,0.0,0.0,135.0,0.3,0.3
09/16/2025 - 58,-1.4,"1,950.7","4,761.3",14.4,"5,047.8",3.0,4.5,1.9,"1,552.1","18,405.0",0.5,0.1,0.0,2.8,"16,800.0",1.1,1.7,0.4,12.0,0.6,0.1,79.6,4.7,0.0,0.0,0.0,149.1,0.1,0.3
09/16/2025 - 59,-1.3,740.8,930.9,41.7,"2,837.5",3.8,3.0,0.1,561.0,"2,778.0",0.4,0.0,0.0,42.3,17.0,0.1,0.4,0.6,2.5,0.1,0.0,12.1,0.6,0.0,0.0,0.0,23.2,0.5,0.0
09/16/2025 - 60,-1.3,731.7,921.4,22.8,"2,856.2",1.9,2.9,0.1,537.1,"2,764.5",0.4,0.1,0.1,11.2,15.8,0.0,0.3,0.4,26.9,0.1,0.1,12.1,0.2,0.0,0.0,0.1,24.0,0.2,0.1
09/16/2025 - 79,-1.0,"2,269.7","2,343.9",58.2,"3,820.0",4.1,5.9,0.1,"1,523.6","3,930.6",0.7,0.1,0.1,149.8,42.7,0.3,0.9,0.8,1.4,0.3,0.0,20.5,0.1,0.0,0.0,0.1,43.4,0.3,0.0
09/16/2025 - 80,-1.1,"2,286.3","2,328.8",15.0,"3,837.1",1.5,6.2,0.2,"1,527.7","3,979.3",0.4,0.1,0.1,17.4,35.5,0.1,0.6,0.6,10.8,0.2,0.0,20.3,0.1,0.0,0.0,0.0,42.2,0.2,0.0
09/22/2025 - 1,-2.0,"2,762.8","1,151.7",20.8,"7,114.7",28.5,1.8,0.3,"1,406.5","2,509.5",0.7,0.2,0.1,342.0,44.4,0.1,0.1,1.0,-0.1,0.1,0.0,17.4,0.0,0.0,0.0,0.0,18.0,0.1,0.0
09/22/2025 - 2,-1.9,"2,797.0","1,082.1",18.6,"7,141.2",3.8,1.6,0.4,"1,386.3","2,282.2",-2.5,0.2,0.1,92.0,4.6,0.0,0.2,1.7,7.5,0.1,0.0,15.6,0.0,0.0,0.0,0.0,14.6,0.1,0.0
09/22/2025 - 3,-2.0,"2,768.2","1,136.5",20.0,"7,054.1",28.6,1.4,0.3,"1,411.4","2,504.4",0.7,0.2,0.1,318.7,43.9,0.1,0.1,1.0,-0.1,0.1,0.0,17.4,0.0,0.0,0.0,0.0,18.0,0.2,0.0
09/22/2025 - 4,-1.9,"2,787.8","1,111.4",15.1,"7,153.2",3.4,1.4,0.3,"1,365.6","2,443.7",0.6,0.1,0.1,89.6,2.0,0.0,0.1,1.1,1.9,0.1,0.0,16.7,0.0,0.0,0.0,0.0,13.9,0.1,0.0
09/22/2025 - 5,-1.9,"2,756.0","1,190.6",15.7,"7,331.6",47.2,1.3,0.4,"1,434.5","2,856.5",0.7,0.1,0.1,563.0,975.1,1.2,0.1,1.0,0.3,0.2,0.0,20.3,0.0,0.0,0.0,0.0,48.7,0.1,0.0
09/22/2025 - 6,-1.9,"2,796.1","1,206.3",12.5,"7,510.4",2.4,1.3,0.4,"1,427.4","2,836.6",0.6,0.0,0.1,79.5,885.4,1.0,0.0,0.8,3.8,0.1,0.0,20.2,0.0,0.0,0.0,0.0,38.2,0.1,0.0
09/22/2025 - 7,-2.0,"2,659.2","1,218.2",17.6,"7,992.3",41.9,1.2,0.4,"1,459.2","3,167.2",0.7,0.1,0.1,"2,386.0","1,871.1",3.1,0.2,0.9,2.9,0.2,0.0,22.5,0.0,0.0,0.0,0.0,80.2,0.1,0.0
09/22/2025 - 8,-2.0,"2,642.2","1,200.8",9.8,"7,866.0",1.6,1.0,0.3,"1,418.6","3,077.0",0.7,0.0,0.0,884.0,"1,734.2",2.8,0.1,0.6,9.0,0.2,0.0,21.8,0.1,0.0,0.0,0.1,71.3,0.1,0.1
