ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
28-Apr-2025 -9,-0.2,"2,466.3",888.9,37.8,"6,387.0",14.8,1.3,0.2,"1,213.8","1,924.9",1.0,-0.2,0.1,646.9,231.2,0.4,0.2,2.4,0.5,-0.2,-1.3,13.3,-0.3,0.0,0.0,0.0,23.6,0.3,0.0
28-Apr-2025 -10,-0.3,"2,459.0",884.5,17.9,"6,229.4",4.1,1.3,0.4,"1,476.0","1,891.2",0.5,-0.3,0.1,252.6,194.6,0.3,0.2,1.5,16.5,-0.2,-1.2,13.3,-0.3,0.0,0.0,0.0,23.2,0.4,0.0
28-Apr-2025 -11,-0.2,"2,447.5",891.9,45.0,"6,860.2",15.9,1.3,0.2,"1,226.4","1,965.1",1.0,-0.2,0.2,826.1,341.1,0.6,0.2,3.0,1.6,-0.2,-1.4,13.5,-0.4,0.0,0.0,0.0,25.9,0.3,0.0
28-Apr-2025 -12,-0.3,"2,448.8",888.2,19.9,"6,641.2",4.2,1.2,0.7,"1,939.9","1,963.4",0.6,-0.3,0.1,292.8,310.0,0.5,0.2,1.9,7.9,-0.2,-1.4,13.3,-0.4,0.0,0.0,0.0,25.0,1.4,0.0
28-Apr-2025 -13,-0.4,"2,448.9",901.4,40.2,"6,952.8",14.9,1.4,0.2,"1,228.1","1,959.6",1.1,-0.2,0.1,844.9,356.3,0.6,0.2,3.0,0.6,-0.2,-1.3,13.6,-0.4,0.0,0.0,0.0,26.1,0.2,0.0
28-Apr-2025 -14,-0.3,"2,469.1",886.7,38.7,"6,789.8",4.0,1.4,0.7,"1,693.6","1,954.8",0.5,-0.2,0.1,274.4,328.7,0.5,0.2,1.9,126.2,-0.2,-1.5,13.5,-0.4,0.0,0.0,0.0,26.6,0.8,0.0
28-Apr-2025 -16,-0.3,"2,462.1",790.2,26.0,"5,072.8",3.6,1.3,0.2,"1,352.4","1,558.5",-1.4,-0.1,0.1,378.8,24.0,0.1,0.1,0.3,2.3,-0.1,-1.4,11.4,-0.4,0.0,0.0,0.0,17.8,0.3,0.0
05-May-2025 -1,-0.1,"2,561.6",882.6,31.2,"5,455.9",9.9,1.0,0.1,"1,258.9","1,809.0",0.6,-0.2,0.1,394.8,26.1,0.1,0.1,0.8,0.9,-0.2,-1.4,13.2,-0.4,0.0,0.0,0.0,16.8,0.3,0.0
05-May-2025 -2,-0.1,"2,593.4",865.0,16.5,"5,460.5",1.8,0.9,0.1,"1,276.5","1,781.8",0.4,-0.3,0.1,171.1,6.9,0.0,0.2,0.9,3.1,-0.1,-1.2,13.0,-0.2,0.0,0.0,0.0,16.6,0.3,0.0
05-May-2025 -3,-0.1,"2,586.8",890.6,36.2,"5,607.7",10.8,1.1,0.1,"1,283.1","1,830.8",0.6,-0.2,0.1,387.3,26.7,0.1,0.2,0.9,1.9,-0.2,-1.4,13.1,-0.3,0.0,0.0,0.0,17.1,0.3,0.0
05-May-2025 -4,0.0,"2,605.7",878.4,18.8,"5,478.7",2.0,1.0,0.1,"1,284.4","1,808.5",0.4,-0.3,0.1,176.1,6.8,0.0,0.2,0.9,4.8,-0.2,-1.5,13.0,-0.4,0.0,0.0,0.0,17.4,0.5,0.0
05-May-2025 -5,-0.1,"2,530.9",887.1,30.0,"5,386.0",12.8,1.0,0.0,"1,204.8","1,865.5",0.6,-0.2,0.1,379.5,32.3,0.1,0.1,1.2,2.3,-0.2,-1.5,13.2,-0.4,0.0,0.0,0.0,16.9,0.3,0.0
05-May-2025 -6,-0.1,"2,536.2",875.3,17.1,"5,356.2",2.0,1.0,0.1,"1,202.7","1,809.6",0.2,-0.3,0.1,136.7,5.8,0.1,0.2,0.9,8.7,-0.2,-1.5,12.9,-0.4,0.0,0.0,0.0,17.3,0.3,0.0
05-May-2025 -7,-0.1,"2,501.3",912.5,39.5,"6,102.2",13.5,1.2,0.0,"1,215.2","1,925.3",0.7,-0.2,0.1,464.5,181.4,0.2,0.1,1.9,1.1,-0.2,-1.5,13.6,-0.4,0.0,0.0,0.0,23.3,0.3,0.0
05-May-2025 -8,-0.1,"2,519.4",898.4,19.9,"5,825.3",1.9,1.1,0.1,"1,216.4","1,901.4",0.3,-0.3,0.1,140.5,134.9,0.1,0.2,1.3,5.4,-0.2,-1.6,13.5,-0.5,0.0,0.0,0.0,22.4,0.4,0.0
05-May-2025 -9,-0.2,"2,512.0",916.1,37.9,"6,399.1",14.0,1.1,0.1,"1,235.1","1,986.8",0.7,-0.2,0.3,681.9,289.3,0.5,0.2,2.6,1.5,-0.2,-1.6,13.7,-0.5,0.0,0.0,0.0,24.4,0.3,0.0
05-May-2025 -10,-0.1,"2,518.4",904.9,19.1,"6,189.5",3.0,1.1,0.0,"1,217.9","1,927.4",0.4,-0.3,0.1,205.7,222.5,0.4,0.4,1.4,6.5,-0.2,-1.7,13.5,-0.5,0.0,0.0,0.0,22.7,0.3,0.0
05-May-2025 -11,-0.2,"2,451.6",921.9,40.6,"7,034.0",15.8,1.2,0.0,"1,233.6","2,001.0",0.8,-0.2,0.1,941.3,458.5,0.8,0.2,3.0,0.7,-0.2,-1.8,13.9,-0.5,0.0,0.0,0.0,28.8,0.3,0.0
05-May-2025 -12,-0.2,"2,510.8",909.4,21.6,"6,787.7",2.9,1.0,0.0,"1,250.9","2,019.1",0.5,-0.3,0.1,227.1,407.7,0.7,0.5,1.9,6.4,-0.2,-1.6,14.0,-0.3,0.0,0.0,0.1,27.2,0.4,0.0
05-May-2025 -13,-0.2,"2,460.5",909.9,42.7,"7,025.1",15.8,1.1,0.0,"1,238.9","2,026.7",1.0,-0.2,0.1,946.5,460.0,0.8,0.2,3.0,1.0,-0.2,-1.7,13.9,-0.4,0.0,0.0,0.0,28.9,0.3,0.0
05-May-2025 -14,-0.1,"2,469.5",913.3,19.2,"6,793.4",4.1,1.2,0.0,"1,234.3","1,985.5",0.4,-0.3,0.1,270.6,406.5,0.6,0.2,1.7,7.0,-0.2,-1.8,13.8,-0.4,0.0,0.0,0.0,27.5,0.4,0.0
05-May-2025 -16,-0.2,"2,980.7",806.1,23.4,"5,293.7",4.8,0.9,0.0,"1,292.0","1,627.1",0.4,-0.1,0.1,343.2,21.2,0.1,0.2,0.3,0.5,-0.2,-1.9,11.5,-0.4,0.0,0.0,0.0,12.6,0.4,0.0
05-May-2025 -19,-0.3,"2,362.9",773.8,88.7,"4,563.7",10.9,1.0,-0.1,"1,362.6","1,356.8",1.5,0.2,0.1,940.7,132.5,0.3,0.2,0.8,0.5,-0.1,-1.8,10.5,-0.4,0.0,0.0,0.0,21.6,0.6,0.0
05-May-2025 -20,-0.3,"2,373.0",754.8,23.2,"4,386.4",1.9,0.9,-0.1,"1,342.5","1,316.3",0.3,0.0,0.1,493.8,47.3,0.1,0.1,0.3,4.7,-0.1,-1.8,10.2,-0.4,0.0,0.0,0.0,17.8,0.4,0.0
05-May-2025 -21,-0.3,"2,367.3",841.6,77.2,"4,136.2",12.4,1.0,0.0,"1,372.8","1,564.8",1.2,0.1,0.1,"1,219.0",238.9,0.4,0.2,0.9,2.8,-0.1,-1.8,12.0,-0.4,0.0,0.0,0.0,32.3,0.9,0.0
05-May-2025 -22,-0.3,"2,358.5",821.3,21.5,"3,951.7",2.7,0.9,0.0,"1,348.9","1,510.3",0.3,-0.2,0.1,522.3,135.3,0.1,0.3,0.6,4.2,-0.1,-1.6,11.5,-0.4,0.0,0.0,0.0,28.2,0.5,0.0
05-May-2025 -23,-0.3,"2,354.7",906.7,57.6,"5,242.2",19.4,0.6,0.0,"1,421.3","1,949.0",0.8,0.0,0.1,"4,796.8",955.0,2.7,0.4,1.7,22.5,0.0,-1.7,14.8,-0.4,0.0,0.0,0.0,89.3,1.7,0.0
05-May-2025 -24,-0.4,"2,338.0",900.5,17.8,"5,083.5",2.8,0.6,-0.1,"1,407.7","1,920.3",0.2,-0.2,0.1,"3,421.2",944.8,2.6,0.3,0.4,18.6,0.0,-1.8,14.7,-0.4,0.0,0.0,0.0,82.1,0.7,0.0
05-May-2025 -73,-0.1,"2,295.1",984.7,574.4,"6,553.0",54.8,0.4,0.1,"1,471.7","2,098.5",15.4,1.7,0.9,"11,341.5","1,274.0",4.7,0.9,3.2,5.4,0.2,-1.8,16.1,-0.1,0.0,0.0,0.1,139.5,5.7,0.1
05-May-2025 -74,-0.3,"2,349.0",935.7,21.4,"5,581.1",3.6,0.5,0.0,"1,442.2","2,071.7",0.3,-0.2,0.1,"6,784.1","1,195.4",3.6,0.4,0.2,17.2,0.1,-1.5,15.9,-0.2,0.0,0.0,0.0,112.8,0.5,0.0
12-May-2025 -1,-0.2,"2,645.5",910.8,24.5,"5,474.4",12.0,0.8,-0.2,"1,263.9","1,837.2",0.5,-0.2,0.1,403.2,22.3,0.1,0.2,0.9,2.4,-0.2,-1.6,13.4,-0.4,0.0,0.0,0.0,17.0,0.3,0.0
12-May-2025 -2,-0.2,"2,622.4",891.7,18.3,"5,458.5",3.7,0.8,-0.2,"1,244.5","1,813.1",0.3,-0.3,0.1,204.1,6.2,0.1,0.2,0.9,7.5,-0.2,-1.7,13.2,-0.4,0.0,0.0,0.0,17.3,0.6,0.0
12-May-2025 -3,-0.4,"2,614.4",908.6,25.2,"5,550.7",14.1,0.9,-0.2,"1,254.8","1,851.5",0.6,-0.2,0.1,381.7,22.9,0.1,0.1,0.9,1.2,-0.2,-1.7,13.3,-0.4,0.0,0.0,0.0,16.9,0.2,0.0
12-May-2025 -4,-0.2,"2,676.2",911.2,15.9,"5,584.5",3.9,1.0,-0.1,"1,273.1","1,850.2",0.2,-0.3,0.1,190.9,3.5,0.0,0.1,0.9,6.4,-0.2,-1.6,13.3,-0.4,0.0,0.0,0.0,16.8,0.5,0.0
12-May-2025 -5,-0.2,"2,590.9",915.6,34.1,"5,342.2",12.7,0.8,-0.1,"1,184.9","1,888.8",0.5,-0.2,0.1,377.6,46.9,0.1,0.3,1.7,2.8,-0.2,-1.6,13.7,-0.5,0.0,0.0,0.0,18.0,0.4,0.0
12-May-2025 -6,-0.2,"2,571.0",904.5,15.0,"5,352.6",2.8,0.8,-0.2,"1,185.0","1,851.5",0.1,-0.3,0.1,164.3,5.0,0.0,0.1,0.9,4.0,-0.2,-1.7,13.4,-0.5,0.0,0.0,0.0,16.7,0.4,0.0
12-May-2025 -7,-0.2,"2,583.2",927.8,28.0,"5,568.2",13.1,0.9,-0.1,"1,197.5","1,937.7",0.4,-0.3,0.1,367.3,91.9,0.1,0.2,1.5,1.0,-0.2,-1.6,13.8,-0.5,0.0,0.0,0.0,19.8,0.3,0.0
12-May-2025 -8,-0.3,"2,561.4",923.9,17.4,"5,599.4",3.1,0.9,-0.1,"1,193.1","1,942.7",0.2,-0.3,0.1,144.6,88.1,0.1,0.2,1.2,3.4,-0.2,-1.6,13.8,-0.5,0.0,0.0,0.0,20.5,0.3,0.0
12-May-2025 -9,-0.2,"2,524.0",956.1,48.1,"7,104.8",20.2,1.3,0.0,"1,297.4","2,147.1",-0.6,-0.1,0.2,"1,170.5",598.1,1.1,0.5,3.7,6.1,-0.1,-1.5,14.6,-0.3,0.0,0.0,0.0,32.7,0.4,0.0
12-May-2025 -10,-0.2,"2,485.4",937.0,22.6,"6,966.2",4.3,1.1,0.0,"1,267.1","2,099.4",0.4,-0.3,0.1,236.0,510.0,0.8,0.4,2.3,36.0,-0.2,-1.7,14.6,-0.4,0.0,0.0,0.0,30.5,1.2,0.0
12-May-2025 -11,-0.2,"2,474.5",949.0,36.2,"7,028.1",16.4,1.2,-0.1,"1,252.7","2,082.3",0.7,-0.2,0.1,919.2,538.7,0.9,0.2,2.9,2.2,-0.2,-1.8,14.5,-0.4,0.0,0.0,0.0,30.9,0.3,0.0
12-May-2025 -12,-0.2,"2,469.1",937.5,21.7,"6,929.2",5.4,1.1,-0.1,"1,258.1","2,070.1",0.5,-0.3,0.1,294.8,503.3,0.8,0.3,2.3,22.2,-0.2,-1.7,14.3,-0.4,0.0,0.0,0.0,29.6,0.9,0.0
12-May-2025 -13,-0.2,"2,487.3",947.6,38.9,"7,085.4",17.0,1.1,-0.1,"1,267.7","2,107.3",0.8,-0.2,0.1,"1,031.2",569.5,1.0,0.2,3.1,1.9,-0.2,-2.0,14.7,-0.5,0.0,0.0,0.0,31.7,0.3,0.0
12-May-2025 -14,-0.3,"2,500.6",943.4,16.3,"6,971.3",4.8,1.0,0.0,"1,271.5","2,087.6",0.7,-0.4,0.1,116.1,532.4,0.8,0.3,2.0,15.6,-0.2,-1.8,14.4,-0.5,0.0,0.0,0.0,32.0,0.7,0.0
12-May-2025 -16,-0.2,"2,397.9",823.1,26.0,"4,801.1",15.7,0.8,-0.2,"1,567.5","1,592.0",-2.9,-0.1,0.1,272.6,18.7,0.1,0.2,0.5,7.7,-0.2,-1.8,12.0,-0.5,0.0,0.0,0.0,19.9,0.4,0.0
12-May-2025 -19,-0.3,"2,443.1",801.8,82.3,"4,454.9",16.1,1.0,0.0,"1,402.0","1,400.3",1.6,0.2,0.1,"1,009.9",91.5,0.2,0.2,0.8,1.5,0.0,-1.7,10.8,-0.4,0.0,0.0,0.0,22.5,0.7,0.0
12-May-2025 -20,-0.3,"2,452.8",787.5,29.7,"4,293.5",4.4,1.2,-0.1,"1,400.3","1,351.3",0.2,-0.1,0.1,445.0,41.5,0.1,0.3,1.2,9.4,-0.1,-1.6,10.5,-0.4,0.0,0.0,0.0,19.6,0.5,0.0
12-May-2025 -21,-0.4,"2,403.7",866.0,71.7,"4,406.6",25.6,0.9,-0.1,"1,419.7","1,598.9",-2.1,0.2,0.1,"1,471.8",323.5,0.5,0.2,0.6,1.3,0.0,-1.7,12.2,-0.5,0.0,0.0,0.0,43.6,0.6,0.0
12-May-2025 -22,-0.3,"2,423.3",851.8,20.0,"4,013.2",4.2,0.9,-0.1,"1,408.8","1,566.6",0.2,-0.2,0.1,402.1,258.6,0.4,0.3,1.0,15.9,-0.1,-1.4,11.9,-0.3,0.0,0.0,0.0,33.6,0.5,0.0
12-May-2025 -23,-0.3,"2,390.2",976.0,45.8,"6,085.4",17.5,0.2,0.0,"1,483.0","2,165.0",-2.5,0.0,0.2,"10,413.6","1,343.3",3.7,0.4,0.6,2.2,0.2,-1.6,16.7,-0.2,0.0,0.0,0.0,120.4,0.5,0.0
12-May-2025 -24,-0.3,"2,371.3",963.1,20.3,"5,916.1",3.7,0.2,-0.1,"1,496.9","2,199.4",0.4,-0.1,0.1,"10,058.4","1,320.0",3.6,0.6,1.3,58.2,0.1,-1.7,16.9,-0.2,0.0,0.0,0.0,118.2,1.0,0.0
12-May-2025 -75,-0.4,"2,350.8",935.1,54.3,"5,648.5",17.8,0.3,-0.2,"1,432.5","2,015.3",1.0,0.0,0.1,"7,869.6","1,296.1",3.4,0.3,0.5,2.0,0.1,-1.8,15.5,-0.3,0.0,0.0,0.0,106.3,0.6,0.0
12-May-2025 -76,-0.3,"2,377.6",923.2,22.5,"5,595.6",3.3,0.3,-0.1,"1,443.0","2,007.3",0.4,-0.1,0.1,"7,315.9","1,288.4",3.3,0.4,0.2,37.1,0.1,-1.7,15.5,-0.3,0.0,0.0,0.0,102.7,0.4,0.0
19-May-2025 -1,-0.5,"2,545.5",916.9,117.0,"6,138.7",14.1,0.8,-0.3,"1,194.8","1,846.2",2.3,0.0,0.2,578.1,30.8,0.1,0.2,0.7,1.5,-0.2,-1.6,13.6,-0.4,0.0,0.0,0.0,18.7,0.2,0.0
19-May-2025 -2,-0.6,"2,560.5",889.6,35.5,"6,003.8",2.8,0.7,-0.3,"1,198.7","1,809.3",0.7,-0.2,0.2,213.1,8.4,0.1,0.2,2.4,14.1,-0.2,-1.7,13.1,-0.5,0.0,0.0,0.0,20.2,0.3,0.0
19-May-2025 -3,-0.6,"2,519.3",894.9,104.9,"6,117.2",13.4,0.9,-0.3,"1,183.3","1,817.9",2.0,-0.1,0.2,520.6,25.9,0.1,0.1,0.7,0.8,-0.2,-1.8,13.3,-0.5,0.0,0.0,0.0,17.8,0.2,0.0
19-May-2025 -4,-0.6,"2,531.0",897.5,37.9,"6,020.1",3.7,0.8,-0.3,"1,188.1","1,829.9",0.8,-0.2,0.2,213.7,3.6,0.1,0.2,1.2,7.3,-0.2,-1.6,13.2,-0.5,0.0,0.0,0.0,21.5,0.3,0.0
19-May-2025 -5,-0.6,"2,572.3",969.4,98.0,"5,719.0",16.8,0.7,-0.3,"1,180.6","2,016.4",2.1,-0.1,0.3,542.6,77.5,0.2,0.2,1.5,0.9,-0.2,-1.7,14.4,-0.5,0.0,0.0,0.0,21.4,0.2,0.0
19-May-2025 -6,-0.6,"2,657.8",992.0,22.3,"5,634.7",2.7,0.6,-0.3,"1,235.2","2,066.5",0.5,-0.3,0.2,138.9,3.7,0.1,0.2,1.5,4.9,-0.2,-1.3,14.7,-0.3,0.0,0.0,0.0,20.7,0.1,0.0
19-May-2025 -7,-0.7,"2,504.0",979.4,39.5,"6,768.3",12.3,0.9,-0.2,"1,253.4","2,194.4",1.0,-0.2,0.2,712.3,497.8,0.6,0.2,2.3,1.6,-0.2,-1.3,15.1,-0.4,0.0,0.0,0.0,29.9,0.2,0.0
19-May-2025 -8,-0.6,"2,486.4",980.5,7.9,"6,633.7",1.1,0.9,-0.2,"1,252.2","2,142.9",0.2,-0.4,0.2,65.1,415.9,0.4,0.4,1.1,6.5,-0.2,-1.5,14.9,-0.4,0.0,0.0,0.0,28.1,0.2,0.0
19-May-2025 -9,-0.6,"2,520.1",985.7,39.0,"7,244.7",20.0,1.0,-0.2,"1,302.5","2,216.9",1.0,-0.1,0.2,"1,161.1",737.5,1.3,0.2,3.1,1.8,-0.2,-1.7,15.3,-0.5,0.0,0.0,0.0,34.3,0.2,0.0
19-May-2025 -10,-0.6,"2,561.0",997.1,4.6,"7,234.5",0.1,1.0,-0.2,"1,312.2","2,225.9",0.2,-0.4,0.2,60.2,656.1,0.9,0.2,1.3,7.8,-0.2,-1.6,15.4,-0.5,0.0,0.0,0.0,33.1,0.1,0.0
19-May-2025 -11,-0.6,"2,527.2","1,001.3",38.7,"7,341.9",20.5,1.0,-0.2,"1,322.8","2,240.5",1.0,-0.1,0.2,"1,165.0",743.0,1.3,0.2,3.1,1.5,-0.2,-1.7,15.6,-0.5,0.0,0.0,0.0,35.0,0.2,0.0
19-May-2025 -12,-0.7,"2,542.7",975.8,11.5,"7,335.9",1.9,0.9,-0.1,"1,300.1","2,184.1",0.2,-0.4,0.2,85.4,650.8,0.9,0.2,1.4,3.9,-0.2,-1.8,15.0,-0.5,0.0,0.0,0.0,32.1,0.1,0.0
19-May-2025 -13,-0.7,"2,454.1",969.7,29.9,"7,307.0",12.9,0.8,-0.2,"1,255.8","2,146.3",0.7,-0.2,0.2,974.1,688.6,1.1,0.2,2.8,0.8,-0.2,-1.7,15.0,-0.5,0.0,0.0,0.0,33.1,0.1,0.0
19-May-2025 -14,-0.7,"2,486.9",962.9,13.2,"7,128.9",0.3,0.9,-0.1,"1,267.1","2,129.7",0.2,-0.4,0.1,74.0,646.1,0.9,0.3,1.3,26.8,-0.2,-1.7,14.9,-0.5,0.0,0.0,0.0,31.7,0.0,0.0
19-May-2025 -16,-0.5,"2,430.0",740.9,28.1,"5,171.4",1.6,1.0,0.3,"1,404.0","1,410.8",0.2,-0.2,0.2,102.2,7.9,0.1,0.4,1.3,265.1,-0.2,-1.6,10.7,-0.5,0.0,0.0,0.0,19.2,0.2,0.0
19-May-2025 -19,-0.8,"2,177.1",722.5,132.5,"4,570.0",10.0,0.9,-0.3,"1,342.3","1,254.1",2.4,0.3,0.2,924.2,69.6,0.3,0.3,1.0,0.7,0.0,-1.4,9.9,-0.3,0.0,0.0,0.0,23.8,0.6,0.1
19-May-2025 -20,-0.7,"2,235.3",715.3,62.5,"4,451.0",3.5,0.9,-0.2,"1,435.4","1,245.5",1.1,0.1,0.2,539.9,1.9,0.1,0.4,1.0,4.6,-0.1,-1.4,9.7,-0.4,0.0,0.0,0.0,19.6,0.4,0.0
19-May-2025 -21,-0.7,"2,116.9",767.8,166.0,"4,612.1",14.1,0.9,-0.3,"1,336.7","1,412.7",2.7,0.4,0.3,"1,204.2",202.7,0.5,0.3,1.1,0.8,0.0,-1.7,11.1,-0.4,0.0,0.0,0.0,34.3,0.6,0.0
19-May-2025 -22,-0.8,"2,169.4",757.5,42.1,"4,483.6",1.7,0.8,0.3,"2,213.0","1,371.8",0.8,-0.1,0.2,419.9,96.1,0.1,0.2,0.8,5.6,-0.1,-1.5,10.7,-0.5,0.1,0.0,0.0,28.6,0.6,0.0
19-May-2025 -23,-0.8,"2,327.9",969.9,97.0,"5,669.2",14.8,0.1,-0.2,"1,458.3","2,077.8",1.8,0.2,0.2,"7,147.6","1,429.7",3.6,0.3,0.9,0.8,0.1,-1.4,16.1,-0.3,0.0,0.0,0.0,95.5,0.5,0.0
19-May-2025 -24,-0.8,"2,368.4",976.5,20.8,"5,602.7",1.5,0.1,-0.1,"1,651.0","2,095.4",0.2,-0.1,0.2,"6,795.8","1,428.7",3.5,0.5,0.1,16.1,0.1,-1.6,16.2,-0.3,0.0,0.0,0.0,88.7,0.8,0.0
19-May-2025 -73,-0.8,"2,344.5",984.4,84.2,"5,933.9",14.7,-0.1,-0.2,"1,474.8","2,177.6",1.5,0.2,0.2,"9,410.9","1,508.9",3.8,0.4,0.9,0.9,0.2,-1.6,16.7,-0.3,0.0,0.0,0.0,106.1,0.6,0.0
19-May-2025 -74,-0.8,"2,342.0",980.5,14.8,"5,728.6",1.5,-0.1,-0.2,"1,488.3","2,142.1",0.2,-0.1,0.2,"8,367.2","1,508.1",3.7,0.3,0.0,9.5,0.2,-1.5,16.5,-0.3,0.0,0.0,0.0,99.3,0.1,0.0
26-May-2025 -1,-0.7,"2,584.7",919.5,62.7,"6,291.1",13.8,0.4,-0.3,"1,191.1","1,839.5",1.2,-0.1,0.2,786.9,27.3,0.2,0.1,1.1,0.1,-0.2,-1.7,13.3,-0.4,0.0,0.0,0.0,17.4,0.2,0.0
26-May-2025 -2,-0.7,"2,618.9",891.0,20.8,"6,209.9",4.2,0.4,-0.3,"1,198.9","1,763.4",-6.0,-0.2,0.2,208.8,3.0,0.0,0.2,1.5,2.1,-0.2,-1.5,12.4,-0.5,0.0,0.0,0.0,13.7,0.2,0.0
26-May-2025 -3,-0.7,"2,579.0",919.2,54.4,"6,318.1",11.0,0.4,-0.3,"1,180.3","1,830.6",1.1,-0.1,0.2,471.4,21.2,0.1,0.1,0.6,-0.3,-0.1,-1.5,13.2,-0.3,0.0,0.0,0.0,16.9,0.1,0.0
26-May-2025 -4,-0.7,"2,562.8",868.0,24.0,"6,241.1",3.0,0.4,-0.3,"1,177.7","1,718.5",0.6,-0.2,0.1,203.5,2.0,0.0,0.1,1.3,2.2,-0.2,-1.5,12.5,-0.4,0.0,0.0,0.0,13.9,0.1,0.0
26-May-2025 -5,-0.7,"2,536.5",955.6,44.0,"5,765.5",12.2,0.4,-0.3,"1,189.4","2,012.7",0.8,-0.2,0.2,553.1,77.2,0.2,0.1,1.2,1.5,-0.2,-1.4,14.7,-0.4,0.0,0.0,0.0,23.6,0.1,0.0
26-May-2025 -6,-0.7,"2,631.8",963.7,12.4,"5,655.7",4.4,0.5,-0.3,"1,248.1","2,035.3",-3.0,-0.3,0.2,161.2,4.0,0.0,0.3,1.5,4.3,-0.2,-1.6,14.6,-0.5,0.0,0.1,0.1,22.2,1.9,0.0
26-May-2025 -7,-0.8,"2,524.6",979.9,34.6,"6,330.0",12.6,0.6,-0.3,"1,222.4","2,091.2",0.7,-0.2,0.3,771.2,371.8,0.5,0.1,1.7,0.8,-0.2,-1.5,15.0,-0.5,0.0,0.0,0.0,27.3,0.1,0.0
