ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tallory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),77Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),137Ba (STDR),208Pb (STDR),238U (STDR)
10/27/2025 - 9,0.4,"2,836.5","1,234.9",27.4,"7,923.6",25.5,6.6,0.7,"1,574.4","2,954.6",1.7,0.1,0.1,882.1,540.3,0.9,0.3,1.2,1.4,0.2,0.0,19.8,0.0,0.1,0.0,0.0,39.7,0.1,0.0
10/27/2025 - 10,0.3,"2,810.7","1,213.1",10.2,"7,903.3",-0.3,0.5,0.8,"1,560.6","2,989.2",0.7,0.0,0.1,51.9,310.0,0.3,0.1,0.6,5.1,0.1,0.1,19.7,0.0,0.0,0.0,0.0,30.6,0.0,0.0
10/27/2025 - 11,0.3,"2,749.9","1,240.6",27.7,"8,341.5",31.9,5.3,0.7,"1,553.4","3,194.5",1.8,0.1,0.1,"1,904.6","1,499.4",3.0,0.3,1.5,1.5,0.2,0.1,21.7,0.2,0.1,0.0,0.0,90.3,0.1,0.0
10/27/2025 - 12,0.2,"2,706.2","1,240.2",11.9,"8,280.4",-0.7,0.4,0.7,"1,554.7","3,243.5",0.8,0.0,0.0,165.0,"1,499.2",2.8,0.2,0.9,24.9,0.1,0.0,21.9,0.1,0.0,0.0,0.0,72.9,0.0,0.0
10/27/2025 - 13,0.2,"2,633.4","1,274.3",15.9,"8,665.6",40.3,0.5,0.5,"1,523.7","3,465.4",1.0,0.1,0.0,"3,602.4","2,587.8",5.7,0.3,1.5,1.6,0.1,0.1,24.2,0.0,0.1,0.0,0.0,147.2,0.0,0.0
10/27/2025 - 14,0.3,"2,681.8","1,278.6",15.6,"8,697.5",0.6,4.3,0.7,"1,569.9","3,502.5",1.2,0.0,0.1,729.2,"2,547.4",5.4,0.6,1.0,14.9,0.1,0.0,24.1,0.0,0.1,0.0,0.0,109.9,0.1,0.0
10/27/2025 - 16,0.4,"2,852.8","1,197.9",20.5,"7,865.9",2.5,4.8,0.6,"1,650.1","2,882.3",1.2,0.1,0.1,"1,050.4",3.6,0.1,0.2,0.5,3.2,0.1,0.0,19.0,0.0,-0.3,0.0,0.0,21.2,0.1,0.0
10/27/2025 - 19,0.1,"2,544.9","1,223.3",64.1,"7,004.2",12.8,0.3,0.5,"1,769.8","3,048.4",2.2,0.5,0.1,"6,295.5",886.5,1.5,0.4,0.8,1.2,0.4,0.1,21.9,0.0,0.2,0.0,0.0,71.1,2.2,0.0
10/27/2025 - 20,0.1,"2,561.5","1,230.6",34.0,"6,984.8",8.6,1.1,0.6,"1,756.4","3,024.8",0.9,0.3,0.1,"3,841.1",872.9,1.3,0.2,0.5,50.8,0.3,0.0,22.0,0.1,0.2,0.0,0.0,68.0,0.3,0.0
10/27/2025 - 21,0.1,"2,555.9","1,236.8",39.9,"7,085.7",11.5,0.4,0.5,"1,761.9","2,976.0",1.1,0.5,0.1,"6,276.0",895.2,1.5,0.2,0.4,0.2,0.4,0.1,22.0,0.0,0.2,0.0,0.0,71.6,0.3,0.0
10/27/2025 - 22,0.1,"2,506.7","1,203.4",26.2,"6,829.1",7.2,0.9,0.5,"1,722.7","2,941.8",0.8,0.3,0.1,"3,405.9",861.0,1.3,0.2,0.7,6.9,0.3,0.1,21.4,0.1,0.3,0.0,0.0,66.2,0.4,0.0
10/27/2025 - 24,0.1,"2,568.8","1,224.8",21.3,"6,902.2",4.1,0.3,0.5,"1,758.0","3,074.9",0.7,0.3,0.0,"3,752.9",888.5,1.4,0.3,0.8,5.8,0.3,0.0,22.0,0.0,0.2,0.0,0.0,68.5,0.3,0.0
10/27/2025 - 75,0.1,"2,623.3","1,272.2",51.3,"7,346.1",12.8,0.5,0.6,"1,810.7","3,192.0",1.5,0.5,0.1,"6,440.0",918.0,1.6,0.2,0.5,0.4,0.5,0.1,22.7,0.2,0.1,0.0,0.0,73.4,0.3,0.0
10/27/2025 - 76,0.1,"2,555.5","1,230.0",23.8,"6,944.0",4.0,0.4,0.5,"1,755.6","3,000.9",0.8,0.3,0.0,"3,808.1",866.3,1.3,0.2,0.3,8.5,0.3,0.1,22.1,0.1,0.1,0.0,0.0,67.7,0.2,0.0
10/28/2025 - 37,0.7,"1,728.6","3,487.2",21.9,"1,631.5",4.2,5.7,1.7,"1,069.2","12,968.6",0.3,0.1,0.1,68.2,21.8,0.0,0.6,0.4,-0.1,0.4,0.2,54.2,0.2,0.0,0.0,0.0,65.6,0.0,0.0
10/28/2025 - 38,0.7,"1,737.8","3,458.2",15.2,"1,643.7",-1.7,5.8,1.8,"1,073.2","13,071.0",0.1,0.1,0.1,6.6,0.6,0.0,0.5,0.3,2.2,0.4,0.1,53.3,0.2,0.0,0.0,0.0,64.5,0.0,0.0
10/28/2025 - 43,0.7,"1,736.6","3,509.0",21.2,"1,651.6",4.0,6.3,1.9,"1,071.2","13,080.9",0.9,0.1,0.1,38.4,24.3,0.0,0.6,0.4,-0.1,0.4,0.2,54.0,0.2,0.0,0.0,-0.1,65.5,0.0,0.0
10/28/2025 - 44,0.7,"1,727.9","3,439.7",12.3,"1,622.8",-1.3,5.8,1.8,"1,078.4","13,078.3",0.1,0.1,0.0,-0.7,14.1,0.1,0.6,1.6,6.4,0.4,0.1,54.1,0.2,0.0,0.0,-0.1,64.2,0.0,0.0
10/28/2025 - 51,0.7,"1,745.3","3,512.6",16.5,"1,658.0",4.7,5.9,1.9,"1,092.7","13,259.8",0.1,0.1,0.1,33.3,34.1,0.1,0.6,0.4,0.8,0.5,0.2,54.9,0.2,0.0,0.0,-0.1,66.7,0.0,0.0
10/28/2025 - 52,0.7,"1,764.8","3,508.0",13.2,"1,679.4",-0.2,5.9,1.9,"1,109.8","13,229.4",0.1,0.1,0.1,-2.3,51.4,0.1,0.7,1.5,5.9,0.4,0.1,54.4,0.2,0.0,0.0,-0.1,65.4,0.0,0.0
10/28/2025 - 53,0.7,"1,713.4","3,419.4",20.4,"1,585.7",3.1,5.6,1.7,"1,052.6","12,900.2",0.1,0.1,0.1,23.1,20.3,0.0,0.5,0.3,-0.1,0.4,0.1,53.6,0.2,0.0,0.0,-0.1,64.3,0.0,0.0
10/28/2025 - 54,0.7,"1,743.5","3,452.5",15.1,"1,622.8",-1.0,5.7,1.9,"1,082.7","13,035.5",0.1,0.1,0.1,-4.4,7.6,0.0,0.6,0.7,18.3,0.4,0.1,53.8,0.2,0.0,0.0,-0.1,65.2,0.0,0.0
10/28/2025 - 57,0.8,"1,837.2","4,050.6",61.7,"3,672.7",11.6,5.6,1.9,"1,169.0","15,459.1",0.8,0.2,0.1,260.6,"1,719.4",0.3,1.0,0.5,1.2,0.5,0.2,64.4,0.6,0.0,0.0,0.0,96.5,0.2,0.1
10/28/2025 - 58,0.8,"1,856.3","4,127.4",11.1,"3,625.7",-2.2,5.8,2.0,"1,184.2","15,555.8",0.3,0.1,0.0,-3.8,"1,633.9",0.2,0.9,0.8,4.3,0.4,0.1,64.9,0.5,0.0,0.0,0.0,83.8,0.0,0.0
10/28/2025 - 79,1.1,"2,377.4","2,490.8",64.1,"3,989.2",8.9,5.5,0.3,"1,722.0","4,293.0",0.6,0.2,0.1,229.3,156.8,0.6,1.2,0.5,1.7,0.2,0.0,21.6,0.1,0.1,0.0,0.0,46.5,0.2,0.0
10/28/2025 - 80,1.0,"2,378.4","2,492.8",14.2,"3,957.5",-0.8,5.7,0.4,"1,732.0","4,241.7",0.3,0.1,0.1,20.7,7.0,0.0,0.7,0.5,4.1,0.1,0.1,21.4,0.0,0.0,0.0,0.0,39.8,0.0,0.0
11/03/2025 - 1,0.2,"2,808.1","1,201.7",42.1,"7,926.3",30.2,1.4,0.5,"1,587.0","2,945.9",1.8,0.2,0.1,"1,078.2",461.1,0.8,0.6,1.8,1.5,0.1,0.0,19.4,0.0,0.1,0.0,0.0,37.9,0.3,0.0
11/03/2025 - 2,0.2,"2,798.7","1,215.2",40.8,"7,766.6",3.7,1.1,0.7,"1,672.6","2,946.7",2.3,0.2,0.1,262.3,218.3,0.2,0.2,1.2,11.9,0.1,0.1,19.2,0.0,0.0,0.0,0.0,32.0,0.1,0.0
11/03/2025 - 3,0.2,"2,927.0","1,227.2",19.6,"7,930.1",23.2,1.0,0.6,"1,586.8","2,948.2",1.0,0.2,0.1,"1,062.0",449.8,0.8,0.1,1.2,2.1,0.1,0.1,19.4,0.0,0.1,0.0,0.0,36.5,0.1,0.0
11/03/2025 - 4,0.2,"2,945.6","1,204.4",12.6,"7,860.1",2.3,0.9,0.6,"1,617.5","3,020.0",0.6,0.0,0.1,130.6,215.9,0.2,0.2,1.4,26.4,0.1,0.0,19.4,0.0,0.0,0.0,0.0,31.4,0.0,0.0
11/03/2025 - 5,0.2,"2,784.1","1,208.0",30.4,"7,916.2",25.5,0.7,0.5,"1,570.4","2,966.8",1.1,0.2,0.1,"1,064.3",452.4,0.8,0.1,1.2,0.0,0.1,0.0,19.3,0.0,0.1,0.0,-0.1,37.3,0.1,0.0
11/03/2025 - 6,0.2,"2,795.1","1,208.5",13.1,"7,894.0",1.7,0.6,0.5,"1,587.5","3,005.1",0.6,0.0,0.1,120.8,207.7,0.1,0.3,1.4,8.3,0.1,0.0,19.6,-0.1,0.0,0.0,-0.1,36.3,0.0,-0.1
11/03/2025 - 7,0.2,"2,829.6","1,225.7",23.3,"8,035.2",26.7,0.6,0.5,"1,595.5","2,974.1",1.1,0.2,0.1,"1,086.9",460.3,0.8,0.1,1.2,0.2,0.2,0.1,19.8,0.1,0.1,0.0,0.0,37.6,0.1,0.0
11/03/2025 - 8,0.2,"2,795.9","1,221.0",11.6,"7,890.5",1.3,0.5,0.5,"1,580.1","2,926.2",0.7,0.0,0.0,104.4,200.7,0.1,0.1,0.7,6.1,0.1,0.0,19.3,0.0,0.0,0.0,0.0,29.8,0.0,0.0
11/03/2025 - 9,0.2,"2,805.1","1,219.8",31.1,"8,018.3",27.3,0.6,0.6,"1,588.3","2,923.2",1.3,0.2,0.1,"1,219.9",469.6,0.8,0.1,1.5,0.2,0.1,0.0,19.6,0.0,0.1,0.0,0.0,38.4,0.1,0.0
11/03/2025 - 10,0.2,"2,772.1","1,189.7",14.3,"7,732.5",1.4,0.4,0.5,"1,569.6","2,864.5",0.7,0.0,0.1,166.2,197.1,0.1,0.2,1.1,7.8,0.1,0.0,18.9,0.0,0.0,0.0,0.0,29.5,0.0,0.0
11/03/2025 - 11,0.2,"2,776.3","1,204.3",31.8,"7,878.4",25.9,0.4,0.5,"1,569.3","2,956.9",1.1,0.2,0.1,"1,260.1",464.8,0.8,0.1,1.4,0.6,0.1,0.0,19.3,0.0,0.1,0.0,0.0,38.1,0.1,0.0
11/03/2025 - 12,0.2,"2,799.0","1,200.2",12.4,"7,859.6",1.2,0.4,0.6,"1,577.4","2,948.8",0.6,0.0,0.1,173.8,211.5,0.1,0.2,0.8,3.4,0.1,0.0,19.2,0.0,0.0,0.0,-0.1,29.9,0.0,0.0
11/03/2025 - 13,0.2,"2,774.1","1,197.8",32.3,"7,889.5",24.9,0.3,0.5,"1,581.3","2,894.7",1.2,0.2,0.1,"1,296.9",473.0,0.9,0.1,1.6,0.2,0.1,0.0,19.3,0.0,0.1,0.0,0.0,39.2,0.1,0.0
11/03/2025 - 14,0.2,"2,782.8","1,196.8",10.7,"7,836.1",1.7,0.2,0.5,"1,570.5","2,881.6",0.6,0.0,0.1,178.6,217.4,0.2,0.1,0.9,3.3,0.1,-0.1,19.1,0.0,0.0,0.0,-0.1,30.0,0.0,-0.1
11/03/2025 - 15,0.2,"2,756.3","1,153.4",18.9,"7,669.9",2.7,1.1,0.5,"1,771.1","2,816.6",0.6,0.2,0.1,"1,229.5",3.5,0.1,0.2,0.3,2.6,0.1,0.0,19.0,-0.1,0.1,0.0,-0.1,24.4,0.1,0.0
11/03/2025 - 19,0.0,"2,570.2","1,206.4",57.0,"7,205.2",15.5,0.3,0.4,"1,890.8","2,947.8",1.4,0.6,0.1,"5,805.8",803.6,1.3,0.3,1.2,1.4,0.4,0.0,21.2,0.0,0.1,0.0,0.0,66.4,0.4,0.0
11/03/2025 - 20,0.0,"2,546.0","1,198.7",19.2,"6,837.4",4.4,0.4,0.5,"1,893.8","2,920.0",0.8,0.2,0.1,"2,276.0",774.6,1.1,0.2,0.9,2.2,0.3,0.1,20.9,0.2,0.1,0.0,0.0,60.3,0.2,0.0
11/03/2025 - 21,0.0,"2,577.4","1,218.7",81.5,"7,227.5",16.8,0.5,0.5,"1,914.0","2,854.0",1.9,0.7,0.2,"5,841.0",807.5,1.4,0.5,1.3,2.4,0.4,0.1,21.4,0.1,0.1,0.0,0.0,67.0,0.5,0.0
11/03/2025 - 22,0.0,"2,559.7","1,195.6",26.9,"6,939.0",5.9,0.4,0.4,"1,854.0","2,908.7",0.9,0.3,0.1,"3,448.6",765.2,1.2,0.3,1.1,11.3,0.3,0.0,20.8,0.1,0.1,0.0,0.0,60.5,0.3,0.0
11/03/2025 - 23,0.0,"2,590.1","1,232.5",76.3,"7,299.1",16.5,0.6,0.6,"1,897.2","2,978.3",1.9,0.7,0.1,"6,021.0",824.0,1.4,0.2,0.7,0.4,0.4,0.0,21.6,0.1,0.2,0.0,0.0,66.9,0.4,0.0
11/03/2025 - 24,0.0,"2,532.3","1,189.1",36.2,"6,928.2",7.7,0.8,0.4,"1,856.5","2,968.5",1.0,0.4,0.1,"3,768.1",788.2,1.2,0.3,0.5,30.8,0.4,0.1,21.1,0.0,0.1,0.0,0.0,63.2,0.3,0.0
11/03/2025 - 75,0.0,"2,541.9","1,192.6",71.0,"7,092.3",23.8,0.5,0.4,"1,857.6","2,940.1",1.7,0.6,0.1,"5,794.4",790.9,1.3,0.4,2.9,19.3,0.4,0.0,21.3,0.0,0.2,0.0,0.0,79.4,0.8,0.0
11/03/2025 - 76,0.0,"2,604.3","1,200.6",29.7,"6,780.2",4.3,0.4,0.4,"1,882.6","2,928.9",0.6,0.2,0.0,"2,014.8",758.5,1.1,0.4,1.5,34.9,0.3,0.0,21.1,0.0,0.1,0.0,-0.1,100.2,0.2,0.0
11/10/2025 - 1,0.2,"2,812.2","1,213.1",28.8,"8,048.5",21.2,0.5,0.5,"1,605.9","2,928.8",1.0,0.1,0.1,878.4,316.7,0.5,0.1,1.4,0.4,0.1,0.0,19.3,0.0,0.0,0.0,-0.1,31.9,0.1,0.0
11/10/2025 - 2,0.2,"2,822.4","1,200.5",14.5,"7,941.2",3.6,0.5,0.4,"1,625.3","2,845.5",0.6,0.0,0.0,224.6,226.3,0.2,0.2,1.8,9.4,0.1,0.0,18.8,0.0,0.0,0.0,-0.1,28.5,0.0,-0.1
11/10/2025 - 3,0.2,"2,797.8","1,209.7",28.5,"7,903.3",26.1,0.4,0.4,"1,588.8","2,897.0",1.1,0.1,0.1,873.2,320.3,0.5,0.1,1.4,0.4,0.1,0.0,19.1,-0.1,0.1,0.0,-0.1,32.1,0.1,-0.1
11/10/2025 - 4,0.2,"2,797.8","1,202.5",14.7,"7,927.8",4.0,0.4,0.4,"1,583.3","2,903.4",0.8,0.0,0.0,235.9,228.1,0.2,0.1,0.9,1.7,0.1,0.1,18.9,0.1,0.0,0.0,0.0,28.3,0.0,0.0
11/10/2025 - 5,0.2,"2,813.7","1,207.3",32.5,"8,026.9",26.6,0.5,0.4,"1,601.9","2,925.5",1.2,0.1,0.1,"1,129.8",364.5,0.6,0.1,2.0,0.5,0.1,0.1,19.0,0.0,0.1,0.0,0.0,33.5,0.1,0.0
11/10/2025 - 6,0.2,"2,808.8","1,207.6",14.8,"7,949.1",3.7,0.6,0.4,"1,596.7","2,882.7",0.7,0.0,0.0,244.7,249.2,0.2,0.2,1.1,8.2,0.1,0.0,19.1,0.0,0.0,0.0,0.0,29.5,0.0,0.0
11/10/2025 - 7,0.2,"2,822.8","1,214.8",38.9,"8,129.1",24.9,0.6,0.4,"1,609.7","2,952.8",1.4,0.2,0.1,"1,349.5",394.6,0.7,0.2,2.3,0.4,0.1,0.0,19.2,0.0,0.1,0.0,0.0,34.9,0.1,0.0
11/10/2025 - 8,0.2,"2,774.5","1,191.1",20.5,"7,859.8",4.8,0.5,0.3,"1,580.4","2,814.4",0.7,0.0,0.0,283.7,273.3,0.3,0.2,1.0,1.5,0.1,0.0,18.9,0.0,0.0,0.0,0.0,29.7,0.0,0.0
11/10/2025 - 9,0.2,"2,793.9","1,203.6",58.7,"8,112.3",31.1,0.5,0.3,"1,581.5","2,903.0",1.8,0.2,0.1,"1,248.8",402.5,0.7,0.2,2.2,0.4,0.1,0.0,19.0,0.0,0.1,0.0,0.0,35.0,0.1,0.0
11/10/2025 - 10,0.2,"2,807.6","1,195.6",14.8,"7,908.7",5.0,0.4,0.3,"1,582.4","2,895.8",0.6,0.0,0.1,299.7,281.2,0.3,0.1,1.0,0.5,0.1,-0.1,18.8,-0.1,0.0,0.0,-0.1,30.0,0.0,-0.1
11/10/2025 - 11,0.2,"2,805.7","1,208.7",46.1,"8,022.8",28.1,0.3,0.3,"1,564.9","2,899.1",1.4,0.2,0.1,"1,438.3",408.8,0.7,0.1,2.3,0.7,0.1,0.0,18.9,-0.1,0.1,0.0,-0.1,35.6,0.1,0.0
11/10/2025 - 12,0.2,"2,831.8","1,204.0",16.4,"7,950.0",4.5,0.5,0.4,"1,593.3","2,889.8",0.6,0.0,0.0,278.2,292.4,0.3,0.2,1.3,4.0,0.1,0.0,19.0,-0.1,0.0,0.0,-0.1,32.2,0.0,-0.1
11/10/2025 - 13,0.2,"2,788.8","1,198.4",62.5,"8,127.1",28.1,0.3,0.4,"1,589.1","2,878.3",2.0,0.2,0.1,"1,491.7",407.0,0.8,0.2,2.5,0.3,0.1,0.0,18.9,-0.1,0.1,0.0,-0.1,35.4,0.1,0.0
11/10/2025 - 14,0.2,"2,754.5","1,182.7",11.8,"7,773.5",4.0,0.2,0.3,"1,565.6","2,845.3",0.8,0.0,0.0,254.2,284.8,0.3,0.1,1.0,3.5,0.1,0.1,18.4,0.1,0.0,0.0,0.0,29.9,0.0,0.0
11/10/2025 - 15,0.2,"2,763.3","1,128.7",41.1,"7,757.5",8.5,0.6,0.4,"1,692.2","2,642.0",1.3,0.4,0.9,"1,833.4",14.1,0.1,0.1,0.5,11.8,0.2,0.0,18.1,0.0,0.1,0.0,0.0,56.3,0.2,0.0
11/10/2025 - 16,0.2,"2,760.8","1,117.3",21.5,"7,651.6",1.8,0.5,0.3,"1,681.9","2,661.6",0.7,0.2,0.0,"1,187.7",4.6,0.1,0.1,0.5,18.4,0.1,0.0,17.4,0.0,0.1,0.0,0.0,22.4,0.1,0.0
11/11/2025 - 37,0.6,"1,722.6","3,505.1",26.2,"1,844.5",7.0,5.3,1.5,"1,063.2","13,135.0",0.2,0.1,0.1,81.1,53.4,0.1,0.7,0.5,0.5,0.4,0.1,55.0,0.2,0.0,0.0,0.0,67.3,0.1,0.0
11/11/2025 - 38,0.6,"1,744.2","3,557.3",11.3,"1,856.5",-1.5,5.6,1.6,"1,088.4","13,323.1",0.1,0.1,0.1,5.0,10.7,0.0,0.6,1.0,8.5,0.4,0.1,56.2,0.2,0.0,0.0,-0.1,66.4,0.1,0.0
11/11/2025 - 43,0.7,"1,765.7","3,608.1",27.1,"1,882.0",6.4,5.9,1.7,"1,091.1","13,495.5",0.2,0.1,0.1,67.0,50.8,0.1,0.7,0.4,0.1,0.4,0.1,55.8,0.1,0.0,0.0,-0.1,68.4,0.1,0.0
11/11/2025 - 44,0.7,"1,758.5","3,566.7",10.7,"1,866.6",-1.2,5.9,1.8,"1,090.1","13,483.6",0.1,0.1,0.1,-0.7,5.0,0.0,0.6,0.9,39.7,0.4,0.0,56.5,0.2,0.0,0.0,-0.1,66.9,0.0,0.0
11/11/2025 - 51,0.7,"1,752.3","3,578.9",26.4,"1,881.6",6.9,5.9,1.6,"1,091.7","13,482.0",0.1,0.1,0.1,61.7,58.3,0.1,0.7,0.4,0.3,0.4,0.1,55.8,0.1,0.0,0.0,-0.1,68.2,0.1,0.0
11/11/2025 - 52,0.6,"1,762.2","3,572.8",11.5,"1,865.9",-1.1,5.8,1.7,"1,114.7","13,478.2",0.0,0.1,0.0,-1.0,5.6,0.0,0.6,0.7,5.8,0.4,0.1,55.9,0.2,0.0,0.0,-0.1,71.4,0.0,0.0
11/11/2025 - 53,0.7,"1,734.6","3,534.0",29.4,"1,860.0",6.1,5.7,1.5,"1,076.0","13,298.1",0.3,0.1,0.1,56.1,53.4,0.1,0.7,0.4,0.0,0.4,0.1,55.6,0.1,0.0,0.0,-0.1,68.5,0.1,0.0
11/11/2025 - 54,0.6,"1,749.6","3,580.1",9.1,"1,888.1",-1.2,5.7,1.6,"1,091.7","13,466.3",0.2,0.1,0.0,-3.5,8.8,0.0,0.6,0.5,7.1,0.4,0.2,56.6,0.3,0.0,0.0,0.0,67.4,0.0,0.0
11/11/2025 - 57,0.7,"1,776.7","3,606.3",47.4,"1,966.9",8.2,5.9,1.6,"1,100.8","13,586.8",0.4,0.2,0.1,116.3,76.1,0.1,0.7,0.5,0.2,0.4,0.2,56.6,0.2,0.0,0.0,0.0,69.8,0.1,0.0
11/11/2025 - 58,0.6,"1,747.3","3,533.3",11.1,"1,866.4",-1.4,5.5,1.6,"1,064.4","13,305.9",0.1,0.1,0.1,-0.6,13.8,0.0,0.6,1.1,21.0,0.4,0.1,55.5,0.2,0.0,0.0,0.0,65.8,0.0,0.0
11/11/2025 - 60,0.7,703.2,868.2,32.8,"2,698.4",2.2,2.5,0.1,852.7,"2,346.2",0.2,0.0,0.0,22.7,4.9,0.0,0.3,0.3,3.8,0.0,0.0,8.9,0.0,0.0,0.0,0.0,16.1,0.2,0.0
11/11/2025 - 79,0.8,"2,169.8","1,949.4",18.5,"3,766.6",0.3,5.0,0.3,"1,482.5","3,380.9",0.2,0.0,0.0,22.7,7.8,0.0,0.6,1.3,2.1,0.1,0.0,15.9,0.0,0.0,0.0,0.0,30.1,0.1,0.0
11/11/2025 - 80,0.8,"2,128.7","1,942.6",15.6,"3,793.7",-1.7,5.0,0.2,"1,427.1","3,393.3",0.2,0.0,0.1,12.0,7.4,0.0,0.6,0.4,17.2,0.1,0.0,15.8,0.0,0.0,0.0,-0.1,29.8,0.0,0.0
12/02/2025 - 37,0.6,"1,744.0","3,538.2",28.4,"1,545.1",6.3,5.4,1.6,"1,083.6","13,448.2",-4.3,0.1,0.0,63.1,52.2,0.1,0.6,0.5,0.7,0.4,0.1,55.3,0.1,0.0,0.0,-0.1,67.3,0.1,0.0
12/02/2025 - 38,0.9,"2,105.1","1,885.6",36.6,"3,303.1",-0.2,5.6,0.1,"1,383.1","3,285.6",0.3,0.0,0.1,36.2,8.9,0.0,0.8,0.6,16.3,0.1,0.0,15.8,0.0,0.0,0.0,-0.1,31.2,0.1,0.0
12/02/2025 - 43,0.6,"1,730.4","3,527.3",24.5,"1,518.0",7.0,5.5,1.6,"1,070.4","13,270.2",0.2,0.1,0.0,64.3,48.5,0.1,0.6,0.4,0.3,0.4,0.1,55.1,0.1,0.0,0.0,-0.1,67.1,0.1,0.0
12/02/2025 - 44,0.6,"1,732.9","3,549.0",10.6,"1,491.7",-1.4,5.5,1.6,"1,070.5","13,346.4",0.0,0.0,0.0,-3.3,3.4,0.0,0.9,0.4,14.0,0.3,0.1,55.4,0.2,0.0,0.0,-0.1,66.4,0.0,0.0
12/02/2025 - 51,0.6,"1,758.3","3,568.1",31.9,"1,527.0",7.5,5.5,1.5,"1,076.6","13,287.8",0.4,0.1,0.0,73.1,51.3,0.1,0.6,0.5,0.5,0.4,0.2,55.4,0.3,0.0,0.0,0.0,67.5,0.1,0.1
