ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tallory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
05/28/2025 - 77,0.8,"1,887.2","4,130.3",23.6,"2,125.4",4.5,7.2,1.5,"1,080.9","15,021.3",0.3,-0.2,0.1,32.8,69.0,0.1,0.7,0.4,0.4,0.2,-0.2,62.8,0.0,0.0,0.0,0.0,65.2,0.1,0.1
05/28/2025 - 78,0.8,"1,911.9","4,169.1",15.6,"2,120.5",-0.3,7.2,1.5,"1,077.5","15,071.5",0.3,-0.3,0.2,-2.5,14.6,0.0,0.7,0.4,4.0,0.1,-0.2,63.1,0.0,0.0,0.0,0.0,61.6,0.1,0.1
05/28/2025 - 79,1.2,"1,252.2","1,094.3",79.0,"3,659.9",0.8,4.5,-0.6,"1,022.6","1,642.9",0.8,-0.2,0.2,67.6,4.6,0.1,0.9,0.5,1.0,0.1,-0.4,8.7,0.0,0.0,0.0,0.1,22.4,0.2,0.1
05/28/2025 - 80,1.1,"1,258.2","1,088.0",49.3,"3,628.2",0.4,4.3,-0.6,"1,026.8","1,670.9",0.7,-0.2,0.2,35.9,3.3,0.1,0.8,0.5,37.4,0.0,-0.7,8.8,-0.1,0.0,0.0,0.1,22.2,0.1,0.1
06/02/2025 - 1,0.3,"2,498.8",880.0,69.4,"6,368.6",14.4,2.2,-0.4,"1,142.8","1,928.7",1.8,0.0,0.2,508.6,25.0,0.1,0.2,1.2,4.5,0.0,-0.5,12.9,-0.1,0.0,0.0,0.1,17.6,0.7,0.0
06/02/2025 - 2,0.3,"2,518.4",845.9,38.3,"6,260.4",2.5,1.9,-0.3,"1,142.1","1,841.7",0.9,-0.1,0.1,256.6,1.7,0.0,0.2,1.1,2.6,0.0,-0.6,12.3,-0.2,0.0,0.0,0.0,13.5,0.3,0.0
06/02/2025 - 3,0.3,"2,453.1",879.7,67.1,"6,230.4",14.1,1.9,-0.5,"1,112.2","1,943.6",1.7,0.0,0.2,517.9,25.9,0.1,0.1,0.8,0.4,0.0,-0.7,13.2,-0.2,0.0,0.0,0.0,17.5,0.2,0.0
06/02/2025 - 4,0.3,"2,475.4",841.9,27.5,"6,178.6",2.9,1.5,-0.5,"1,132.1","1,813.8",0.9,-0.1,0.1,265.8,2.5,0.0,0.2,0.9,2.0,0.0,-0.6,12.3,-0.2,0.0,0.0,0.0,14.6,0.2,0.0
06/02/2025 - 5,0.3,"2,508.6",954.6,46.4,"5,994.9",19.3,1.8,-0.5,"1,131.5","2,149.8",1.3,-0.1,0.2,670.3,49.9,0.1,0.1,1.0,0.4,0.0,-0.7,15.0,-0.3,0.0,0.0,0.0,25.5,0.2,0.0
06/02/2025 - 6,0.3,"2,537.7",950.7,20.9,"5,887.3",2.1,1.6,-0.5,"1,138.2","2,177.7",0.6,-0.2,0.1,227.4,5.4,0.0,0.2,0.9,12.3,0.0,-0.6,14.9,-0.3,0.0,0.0,0.1,24.8,0.2,0.0
06/02/2025 - 7,0.3,"2,452.9",961.9,33.6,"6,446.3",13.2,1.7,-0.5,"1,178.4","2,244.3",1.0,-0.1,0.1,976.6,434.9,0.6,0.2,1.9,2.9,0.0,-0.7,15.4,-0.3,0.0,0.0,0.0,29.2,0.1,0.0
06/02/2025 - 8,0.3,"2,465.1",952.0,11.0,"6,414.2",1.8,1.6,-0.5,"1,200.8","2,238.7",0.6,-0.2,0.1,227.6,318.6,0.3,0.2,1.2,25.1,0.0,-0.7,15.2,-0.3,0.0,0.0,0.0,27.9,0.1,0.0
06/02/2025 - 9,0.3,"2,442.1",967.2,39.7,"6,844.8",15.4,1.8,-0.5,"1,226.4","2,324.6",1.4,-0.1,0.1,"1,079.5",658.9,0.9,0.2,2.5,2.9,0.0,-0.4,15.7,0.0,0.0,0.0,0.1,32.4,0.2,0.1
06/02/2025 - 10,0.3,"2,439.2",963.2,14.4,"6,674.5",1.1,1.6,-0.5,"1,213.8","2,307.8",0.6,-0.3,0.1,163.5,518.0,0.6,0.2,1.4,6.5,0.0,-0.6,15.5,-0.2,0.0,0.0,0.1,30.1,0.1,0.0
06/02/2025 - 11,0.3,"2,406.8",963.1,38.1,"7,181.8",20.5,1.8,-0.4,"1,226.8","2,332.8",1.1,-0.1,0.2,"1,128.4",899.1,1.4,0.3,3.3,3.1,0.0,-0.7,15.6,-0.1,0.0,0.3,0.4,35.0,0.2,0.0
06/02/2025 - 12,0.3,"2,424.3",963.5,12.8,"7,124.4",1.1,1.7,-0.6,"1,232.8","2,338.0",0.6,-0.3,0.1,145.9,800.8,1.0,0.3,1.7,8.7,0.0,-0.7,15.6,-0.3,0.0,0.0,0.0,33.5,0.1,0.0
06/02/2025 - 13,0.2,"2,442.1",964.6,31.1,"7,138.8",14.8,1.6,-0.5,"1,222.9","2,295.5",1.0,-0.1,0.1,"1,113.1",879.5,1.4,0.2,3.2,1.4,0.0,-0.7,15.6,-0.3,0.0,0.0,0.0,35.0,0.2,0.0
06/02/2025 - 14,0.3,"2,428.3",962.9,11.4,"7,076.8",1.0,1.6,-0.6,"1,229.3","2,328.9",0.5,-0.3,0.1,148.0,784.3,1.0,0.2,1.7,8.9,0.0,-0.7,15.4,-0.3,0.0,0.0,0.0,33.0,0.3,0.0
06/02/2025 - 16,0.3,"2,229.5",725.9,30.6,"5,526.1",3.1,1.1,-0.7,"1,215.1","1,533.8",0.8,-0.1,0.1,355.9,8.3,0.1,0.2,0.6,5.8,0.0,-0.7,10.8,-0.3,0.0,0.0,0.0,16.8,0.2,0.0
06/02/2025 - 19,0.2,"2,087.2",759.3,151.2,"4,987.9",13.0,1.2,-0.8,"1,253.9","1,510.7",2.6,0.2,0.2,"1,059.6",144.2,0.5,0.2,1.0,1.1,0.1,-0.7,10.9,-0.3,0.0,0.0,0.0,24.0,0.4,0.0
06/02/2025 - 20,0.1,"2,037.0",698.3,42.9,"4,769.5",1.8,1.0,-0.8,"1,200.9","1,402.8",0.9,0.0,0.1,576.2,52.2,0.1,0.1,0.6,1.0,0.1,-0.7,10.2,-0.3,0.0,0.0,0.0,16.0,0.3,0.0
06/02/2025 - 21,0.2,"2,053.9",761.4,145.7,"4,964.3",16.1,1.2,-0.8,"1,254.6","1,542.6",2.7,0.3,0.3,"1,134.5",165.0,0.5,0.2,1.0,0.8,0.1,-0.7,11.2,-0.3,0.0,0.0,0.0,25.7,0.4,0.0
06/02/2025 - 22,0.2,"2,067.6",735.0,39.5,"4,852.2",3.2,1.0,-0.7,"1,278.4","1,473.9",1.0,-0.1,0.1,500.8,61.7,0.1,0.2,0.8,2.7,0.1,-0.3,10.6,-0.1,0.0,0.0,0.1,19.3,0.3,0.1
06/02/2025 - 23,0.2,"2,179.3",945.3,177.7,"5,810.6",18.7,0.6,-0.7,"1,408.1","2,306.4",3.5,0.3,0.3,"8,345.9","1,315.2",3.7,0.5,1.1,2.7,0.4,-0.6,17.2,0.0,0.0,0.0,0.1,87.2,0.7,0.0
06/02/2025 - 24,0.2,"2,232.6",954.5,20.9,"5,846.7",2.1,0.5,-0.7,"1,431.3","2,298.9",0.7,-0.1,0.1,"7,614.1","1,335.4",3.6,0.3,0.6,35.1,0.4,-0.5,17.5,-0.1,0.0,0.0,0.1,73.4,0.3,0.0
06/02/2025 - 73,0.3,"2,216.3",987.8,220.8,"6,096.2",17.6,0.4,-0.8,"1,436.0","2,498.1",3.9,0.3,0.3,"10,533.8","1,441.1",4.0,0.4,1.1,1.5,0.5,-0.8,18.8,-0.1,0.0,0.0,0.0,97.8,0.7,0.0
06/02/2025 - 74,0.2,"2,236.7",968.4,21.4,"5,938.6",1.2,0.3,-0.8,"1,427.4","2,464.4",0.6,-0.1,0.1,"9,821.3","1,458.0",3.9,0.3,0.2,30.6,0.5,-0.7,18.8,-0.1,0.0,0.0,0.0,84.4,0.2,0.0
06/09/2025 - 1,0.3,"2,481.2",844.2,53.7,"6,434.5",16.1,0.7,-0.8,"1,179.9","1,753.3",1.3,-0.1,0.1,626.3,32.7,0.1,0.3,2.1,11.3,0.0,-0.9,11.9,-0.2,0.0,0.0,0.0,14.3,0.4,0.0
06/09/2025 - 2,0.3,"2,483.6",816.2,29.7,"6,380.3",15.1,0.5,-0.7,"1,343.5","1,755.0",0.8,-0.2,0.1,356.2,4.0,0.1,0.4,1.5,7.4,0.0,-0.7,11.8,-0.3,0.0,0.0,0.0,12.8,0.3,0.0
06/09/2025 - 3,0.3,"2,541.6",993.7,39.1,"6,083.9",16.0,1.3,-0.8,"1,121.1","2,275.8",1.1,-0.2,0.1,675.5,31.4,0.1,0.1,1.0,1.6,0.0,-0.9,15.9,-0.3,0.0,0.0,0.0,26.5,0.1,0.0
06/09/2025 - 4,0.3,"2,484.0",811.9,29.8,"6,402.6",5.3,0.6,-0.8,"1,184.9","1,750.2",0.9,-0.2,0.1,328.3,3.2,0.1,0.4,1.6,6.0,0.0,-0.6,11.8,-0.3,0.0,0.0,0.0,12.4,0.3,0.0
06/09/2025 - 5,0.3,"2,516.9",999.3,32.7,"5,588.7",12.0,1.3,-0.8,"1,128.3","2,292.7",0.9,-0.3,0.1,752.2,44.7,0.1,0.1,1.0,0.3,0.0,-0.7,16.2,-0.3,0.0,0.0,0.0,31.0,0.1,0.0
06/09/2025 - 6,0.3,"2,571.8","1,010.3",11.2,"5,602.3",0.2,1.1,-0.8,"1,158.9","2,356.4",0.7,-0.3,0.1,184.4,15.6,0.0,0.2,1.1,11.1,0.0,-0.3,16.5,-0.1,0.0,0.0,0.1,29.8,0.1,0.0
06/09/2025 - 7,0.3,"2,411.8",979.2,23.8,"6,878.9",10.8,1.6,-0.8,"1,197.9","2,357.6",0.9,-0.2,0.1,"1,123.8",807.6,1.1,0.2,2.4,1.8,0.0,-0.6,16.2,-0.2,0.0,0.0,0.0,35.0,0.1,0.0
06/09/2025 - 8,0.3,"2,449.8",993.7,9.2,"6,861.3",0.9,1.4,-0.8,"1,228.7","2,402.0",0.6,-0.3,0.1,189.5,720.5,0.8,0.2,1.7,7.6,0.0,-0.7,16.2,-0.3,0.0,0.0,0.0,34.7,0.1,0.0
06/09/2025 - 9,0.3,"2,433.8",973.9,26.5,"6,879.3",12.0,1.5,-0.8,"1,195.6","2,290.0",0.9,-0.2,0.1,"1,041.2",766.3,1.2,0.2,2.3,1.0,0.0,-0.7,15.7,-0.3,0.0,0.0,0.0,32.8,0.1,0.0
06/09/2025 - 10,0.3,"2,456.3",968.0,11.4,"6,876.7",1.1,1.3,-0.8,"1,211.8","2,308.6",0.7,-0.3,0.1,244.5,655.2,0.8,0.2,1.5,6.2,0.0,-0.7,15.6,-0.3,0.0,0.0,0.0,31.5,0.2,0.0
06/09/2025 - 11,0.3,"2,458.6",988.3,25.8,"6,848.0",11.1,1.5,-0.9,"1,197.9","2,340.3",0.8,-0.2,0.1,"1,074.8",824.6,1.2,0.2,2.4,0.5,0.0,-0.7,15.7,-0.3,0.0,0.0,0.0,34.5,0.1,0.0
06/09/2025 - 12,0.2,"2,423.5",977.6,9.1,"6,920.7",0.8,1.5,-0.8,"1,227.8","2,350.8",0.5,-0.4,0.1,193.6,805.7,1.0,0.2,1.7,5.7,-0.1,-0.8,16.1,-0.3,0.0,0.0,0.0,34.6,0.1,0.0
06/09/2025 - 13,0.3,"2,410.6",987.0,19.6,"7,183.9",11.6,1.5,-0.9,"1,230.4","2,393.1",0.8,-0.2,0.1,"1,212.6","1,080.7",1.6,0.2,3.0,0.6,0.0,-0.7,16.2,-0.3,0.0,0.0,0.0,37.4,0.1,0.0
06/09/2025 - 14,0.3,"2,431.1",997.7,6.0,"7,147.5",-0.4,1.5,-0.8,"1,235.3","2,435.3",0.4,-0.4,0.1,90.9,976.5,1.2,0.2,1.7,7.4,-0.1,-0.7,16.5,-0.4,0.0,0.0,0.0,36.1,0.1,0.0
06/09/2025 - 16,0.4,"2,489.2",880.9,37.2,"6,831.4",3.7,1.3,-0.9,"1,265.3","1,941.2",0.9,-0.2,0.1,303.0,22.6,0.1,0.1,0.6,5.4,0.0,-0.7,13.7,-0.3,0.0,0.0,0.0,20.7,0.2,0.0
06/09/2025 - 18,0.5,"3,469.6","1,397.5",29.4,"11,453.7",18.9,1.6,-0.8,964.7,"3,050.4",1.3,0.0,0.2,"1,145.5",87.7,0.7,0.4,0.3,2.7,0.0,-0.6,20.2,-0.1,0.0,0.0,0.1,24.0,0.1,0.1
06/09/2025 - 19,0.2,"2,105.8",705.3,221.4,"5,376.2",13.1,0.9,-0.9,"1,245.0","1,375.0",4.0,0.6,0.3,"1,086.0",80.4,0.4,0.2,1.5,1.2,0.2,-0.8,10.0,-0.2,0.0,0.0,0.1,17.7,0.7,0.0
06/09/2025 - 20,0.2,"2,134.2",631.5,80.8,"5,238.9",2.9,0.6,-1.0,"1,194.5","1,208.6",1.3,0.3,0.2,597.4,18.6,0.2,0.1,1.0,0.5,0.1,-0.8,8.8,-0.2,0.0,0.0,0.0,11.5,0.3,0.0
06/09/2025 - 21,0.2,"2,070.4",817.4,106.7,"5,135.6",14.6,1.3,-1.0,"1,246.5","1,645.0",2.1,0.1,0.2,"1,090.4",167.3,0.3,0.2,0.9,1.2,0.1,-0.7,12.2,-0.3,0.0,0.0,0.0,34.3,0.4,0.0
06/09/2025 - 22,0.5,"2,085.9",785.8,37.3,"5,010.1",2.3,1.1,-0.9,"1,277.8","1,580.4",0.9,-0.2,0.1,417.8,34.6,0.1,0.4,1.9,10.8,0.1,-0.8,11.8,-0.3,0.0,0.0,0.0,28.1,0.3,0.0
06/09/2025 - 23,0.2,"2,213.0",973.2,105.3,"6,115.8",16.0,0.3,-1.0,"1,422.6","2,439.8",2.1,0.2,0.2,"11,322.4","1,537.2",4.2,0.4,1.0,2.8,0.6,-0.9,18.6,-0.2,0.0,0.0,0.0,92.6,0.6,0.0
06/09/2025 - 24,0.2,"2,181.3",948.0,16.5,"5,927.4",1.8,0.3,-1.0,"1,407.3","2,333.0",0.6,-0.1,0.1,"9,662.0","1,430.1",3.7,0.2,0.2,9.0,0.5,-0.7,17.8,-0.1,0.0,0.0,0.0,75.7,0.1,0.0
06/09/2025 - 73,0.2,"2,260.8","1,068.4",136.6,"6,829.0",23.6,0.1,-0.9,"1,552.4","2,966.9",2.6,0.5,0.3,"18,004.2","1,779.2",4.6,0.4,1.0,1.8,1.1,-1.0,23.1,-0.1,0.0,0.0,0.0,115.6,0.7,0.0
06/09/2025 - 74,0.2,"2,283.4","1,034.1",14.5,"6,594.9",5.7,0.2,-0.9,"1,553.1","2,781.1",0.6,0.1,0.1,"15,780.5","1,704.6",4.2,0.6,0.5,15.1,1.0,-0.8,22.0,0.0,0.0,0.0,0.0,103.3,0.2,0.0
06/11/2025 - 37,0.9,"1,712.7","3,394.3",26.8,"1,088.9",2.4,6.3,0.4,"1,027.5","12,124.6",0.4,-0.3,0.2,102.2,6.9,0.1,0.8,0.7,32.3,0.2,-0.7,52.0,-0.1,0.0,0.0,0.0,57.5,0.1,0.1
06/11/2025 - 38,0.9,"1,681.6","3,364.6",15.9,"1,060.7",-0.4,6.3,0.3,980.3,"11,958.1",0.1,-0.3,0.1,10.5,3.4,0.0,0.6,0.4,12.1,0.2,-0.4,51.6,0.0,0.0,0.0,0.1,56.7,0.1,0.1
06/11/2025 - 43,0.8,"1,708.3","3,567.1",29.8,"1,518.7",5.4,6.6,0.4,"1,004.4","12,754.4",0.4,-0.3,0.2,28.6,15.3,0.1,0.7,0.6,1.8,0.2,-0.5,54.7,0.0,0.0,0.0,0.0,59.2,0.1,0.1
06/11/2025 - 44,0.8,"1,797.3","3,667.3",14.9,"1,531.6",0.2,7.0,0.6,"1,069.3","13,049.6",0.1,-0.3,0.2,3.2,5.3,0.0,0.7,0.8,12.2,0.1,-0.6,55.4,-0.1,0.0,0.0,0.0,58.5,0.2,0.1
06/11/2025 - 51,0.8,"1,709.3","3,382.7",27.5,"1,112.4",2.8,6.8,0.4,"1,025.7","12,031.2",0.1,-0.3,0.2,25.1,16.4,0.1,0.8,2.3,12.5,0.2,-0.5,51.3,-0.1,0.0,0.0,0.0,59.7,0.5,0.1
06/11/2025 - 52,0.9,"1,714.8","3,364.7",22.9,"1,080.3",0.5,6.6,0.4,"1,018.4","11,890.8",0.0,-0.3,0.2,6.9,12.7,0.1,0.7,2.1,21.8,0.1,-0.8,51.3,-0.1,0.0,0.0,0.0,58.3,0.2,0.1
06/11/2025 - 53,0.8,"1,624.1","3,188.6",44.9,"1,384.0",5.9,6.5,0.3,"1,010.0","11,292.8",0.7,-0.3,0.2,40.1,11.5,0.1,0.8,0.7,3.2,0.1,-0.7,47.7,-0.1,0.0,0.0,0.0,55.8,0.1,0.1
06/11/2025 - 54,0.8,"1,641.0","3,208.2",18.4,"1,352.8",0.3,6.6,0.3,"1,027.3","11,346.8",0.0,-0.3,0.2,4.4,6.0,0.1,0.7,1.3,11.9,0.1,-0.6,48.0,-0.2,0.0,0.0,0.0,55.1,0.2,0.0
06/11/2025 - 57,0.9,"1,888.1","4,173.1",35.5,"2,392.4",7.9,7.1,0.8,"1,073.4","14,948.8",0.3,-0.3,0.1,116.4,598.0,0.2,0.8,0.8,2.1,0.2,-0.8,63.5,-0.1,0.0,0.0,0.0,76.1,0.2,0.1
06/11/2025 - 58,0.9,"1,926.2","4,160.6",11.1,"2,336.9",0.1,7.1,0.8,"1,102.3","15,012.7",0.2,-0.3,0.1,1.2,503.9,0.2,0.8,0.6,34.8,0.1,-0.6,64.0,-0.1,0.0,0.0,0.0,73.6,0.1,0.1
06/11/2025 - 59,0.5,717.8,634.8,61.1,"2,691.2",3.1,4.4,-1.2,466.5,"1,740.3",0.3,-0.4,0.1,35.9,8.2,0.1,0.5,0.8,3.6,-0.1,-1.1,10.3,-0.3,0.0,0.1,0.1,17.3,0.5,0.0
06/11/2025 - 60,0.5,737.6,638.6,30.2,"2,661.1",0.4,4.3,-1.2,503.0,"1,754.5",0.4,-0.4,0.1,5.9,3.9,0.0,0.6,1.5,8.7,0.0,-0.8,10.4,-0.1,0.0,0.1,0.2,18.1,0.2,0.1
06/11/2025 - 79,1.3,"1,530.1","1,299.3",32.0,"3,834.4",0.8,5.2,-1.1,"1,180.6","2,006.8",0.6,-0.3,0.1,33.0,7.9,0.1,0.5,0.3,5.2,0.0,-0.8,10.9,-0.2,0.0,0.0,0.0,23.7,0.1,0.0
06/11/2025 - 80,1.3,"1,550.4","1,277.8",22.5,"3,796.6",1.4,5.1,-1.0,"1,228.3","2,007.2",0.4,-0.3,19.0,104.8,7.4,0.2,11.6,5.1,11.6,0.0,-0.8,10.8,-0.1,0.0,0.0,0.1,24.0,0.1,0.0
06/16/2025 - 1,0.4,"2,437.3",857.6,59.4,"6,464.1",11.7,1.8,-1.0,"1,147.4","1,866.6",1.8,0.0,0.2,620.1,36.5,0.2,0.2,1.0,3.6,0.0,-0.7,12.6,-0.2,0.0,0.0,0.0,13.9,0.3,0.0
06/16/2025 - 2,0.3,"2,441.7",813.4,29.7,"6,391.0",3.7,1.7,-1.0,"1,105.1","1,744.6",0.8,-0.1,0.1,429.2,7.6,0.1,0.1,1.2,2.4,0.0,-0.5,11.6,-0.3,0.0,0.0,0.0,11.5,0.2,0.0
06/16/2025 - 3,0.4,"2,449.1",871.0,59.9,"6,577.0",16.2,1.7,-1.0,"1,128.3","1,893.7",-0.5,0.0,0.2,650.1,36.1,0.2,0.1,0.9,0.9,0.0,-0.7,13.0,-0.3,0.0,0.0,0.0,14.4,0.3,0.0
06/16/2025 - 4,0.3,"2,486.0",836.8,33.7,"6,587.5",3.6,1.4,-1.0,"1,100.2","1,800.1",0.9,-0.1,0.1,388.8,4.8,0.1,0.2,1.8,2.7,0.0,-0.7,11.8,-0.3,0.0,0.0,0.0,11.8,0.3,0.0
06/16/2025 - 5,0.3,"2,532.7",992.3,38.2,"6,129.2",11.9,1.8,-1.0,"1,141.6","2,239.5",1.8,-0.2,0.1,901.7,149.1,0.3,0.1,1.0,2.5,0.0,-0.8,15.8,-0.3,0.0,0.0,0.0,28.5,0.2,0.0
06/16/2025 - 6,0.3,"2,519.4",970.2,18.8,"6,113.2",2.9,1.6,-1.0,"1,117.6","2,177.4",0.9,-0.3,0.1,364.4,122.0,0.2,0.2,0.9,4.6,-0.1,-0.6,15.1,-0.3,0.0,0.0,0.0,26.4,0.2,0.0
06/16/2025 - 7,0.3,"2,422.1","1,018.9",19.5,"6,910.6",11.3,2.0,-1.0,"1,207.6","2,447.0",0.7,-0.2,0.2,"1,987.1",753.3,1.0,0.2,1.8,1.8,0.0,-0.9,16.9,-0.3,0.0,0.0,0.0,37.0,0.4,0.0
06/16/2025 - 8,0.3,"2,426.0","1,010.8",9.3,"6,654.9",2.6,1.9,-1.0,"1,207.7","2,457.7",0.7,-0.4,0.2,225.4,636.0,0.7,0.2,0.9,9.3,0.0,-0.6,16.9,0.0,0.0,0.0,0.1,36.4,0.1,0.1
06/16/2025 - 9,0.3,"2,453.5","1,002.1",26.4,"6,973.3",10.7,1.8,-1.0,"1,206.3","2,399.5",1.3,-0.2,0.1,"1,448.8",835.0,1.3,0.2,2.1,1.3,0.0,-0.6,16.4,-0.2,0.0,0.0,0.0,36.1,0.1,0.0
06/16/2025 - 10,0.3,"2,457.2",999.5,10.3,"6,776.7",1.1,1.7,-1.0,"1,198.8","2,382.2",0.5,-0.4,0.1,303.3,706.0,1.0,0.3,1.5,14.1,0.0,-0.7,16.4,-0.3,0.0,0.0,0.0,34.2,0.3,0.0
06/16/2025 - 11,0.3,"2,444.7","1,006.6",26.7,"7,200.7",12.3,2.0,-0.9,"1,231.2","2,487.0",0.9,-0.2,0.1,"1,477.0","1,078.1",1.7,0.3,2.7,22.4,0.0,-0.8,17.0,-0.3,0.0,0.0,0.0,46.1,0.2,0.0
06/16/2025 - 12,0.3,"2,454.7","1,010.1",9.4,"7,163.6",0.2,1.8,-1.0,"1,229.5","2,470.2",0.4,-0.4,0.1,158.1,"1,008.0",1.4,0.2,1.5,10.2,-0.1,-0.6,16.8,-0.3,0.0,0.0,0.0,37.3,0.1,0.0
06/16/2025 - 13,0.3,"2,434.9","1,012.1",17.2,"7,248.3",10.9,1.8,-1.0,"1,238.2","2,468.9",0.7,-0.2,0.1,"1,424.5","1,085.9",1.7,0.2,2.6,0.9,0.0,-0.7,16.7,-0.3,0.0,0.0,0.0,38.0,0.1,0.0
06/16/2025 - 14,0.3,"2,433.4","1,014.6",6.4,"7,128.2",0.2,1.7,-1.0,"1,232.0","2,436.5",0.4,-0.4,0.1,154.9,961.1,1.3,0.2,1.5,9.4,-0.1,-0.8,16.6,-0.3,0.0,0.0,0.0,37.0,0.1,0.0
06/16/2025 - 16,0.3,"2,296.5",735.4,55.6,"6,027.4",4.7,1.0,-1.1,"1,226.8","1,572.3",1.8,0.0,0.1,445.8,22.8,0.1,0.6,1.0,11.8,0.0,-0.9,11.3,-0.3,0.0,0.0,0.0,17.1,0.3,0.0
06/16/2025 - 19,0.2,"2,163.5",754.0,218.0,"5,672.9",12.4,1.0,-1.1,"1,257.1","1,463.5",3.4,0.7,0.3,"1,082.1",76.4,0.4,0.3,1.6,1.5,0.1,-0.8,10.4,-0.3,0.0,0.0,0.0,16.0,2.8,0.0
06/16/2025 - 20,0.2,"2,129.2",692.5,88.4,"5,445.5",5.6,0.8,-1.1,"1,187.3","1,352.6",1.3,0.3,0.1,685.3,15.3,0.2,0.2,1.1,1.5,0.1,-0.8,9.3,-0.3,0.0,0.0,0.0,10.9,1.5,0.0
06/16/2025 - 21,0.3,"2,078.4",887.0,227.6,"5,269.4",22.3,1.5,-1.1,"1,288.4","1,797.2",4.1,0.1,0.3,916.9,207.1,0.6,0.2,1.1,1.1,0.2,-0.5,13.6,-0.1,0.0,0.0,0.1,48.1,0.5,0.1
