ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tallory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),77Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),137Ba (STDR),208Pb (STDR),238U (STDR)
08/06/2025 - 57,-0.3,"1,835.6","4,034.7",70.6,"2,965.0",11.5,5.6,2.5,"1,079.7","14,835.0",0.6,0.3,0.1,252.1,905.5,0.3,0.9,0.5,2.3,0.4,0.1,62.3,0.2,0.0,0.0,0.0,81.6,0.2,0.0
08/06/2025 - 58,-0.3,"1,852.7","4,060.5",15.2,"2,794.7",-0.8,5.6,2.6,"1,082.4","14,831.0",0.2,0.1,0.0,7.3,643.4,0.2,0.8,0.5,5.7,0.3,0.1,62.4,0.2,0.0,0.0,0.0,73.6,0.0,0.0
08/06/2025 - 79,0.0,"1,630.9","1,542.0",66.2,"3,442.6",4.7,3.3,0.6,"1,317.6","2,597.6",0.7,0.2,0.2,167.1,32.7,0.3,0.8,1.1,7.2,0.3,0.1,13.0,0.2,0.0,0.0,0.0,29.3,0.3,0.0
08/06/2025 - 80,0.0,"1,662.7","1,542.0",18.5,"3,443.3",1.0,3.4,0.7,"1,315.9","2,582.0",0.4,0.1,0.1,31.7,9.5,0.1,0.5,0.8,10.7,0.2,0.1,13.0,0.1,0.0,0.0,0.0,27.0,0.1,0.0
08/11/2025 - 1,-0.9,"2,511.4","1,041.9",20.3,"5,897.6",12.1,0.6,0.7,"1,227.9","2,341.4",0.6,0.2,0.1,267.6,16.2,0.0,0.1,0.8,1.3,0.2,0.1,15.9,0.1,0.0,0.0,0.0,17.6,0.1,0.0
08/11/2025 - 2,-0.9,"2,595.4","1,045.8",21.2,"5,802.4",5.2,0.4,1.2,"1,779.1","2,312.1",0.5,0.1,0.1,114.7,10.0,0.1,0.5,4.2,14.8,0.2,0.1,15.4,0.1,0.0,0.1,0.1,17.8,0.3,0.0
08/11/2025 - 3,-0.9,"2,583.9","1,067.7",25.8,"5,910.4",12.2,0.4,0.9,"1,273.1","2,373.5",0.7,0.2,0.1,288.1,16.6,0.1,0.3,1.3,3.7,0.2,0.0,16.0,0.0,0.0,0.0,0.0,18.7,0.2,0.0
08/11/2025 - 4,-0.9,"2,559.5","1,037.7",15.1,"5,863.2",2.7,0.2,0.9,"1,387.4","2,280.7",0.5,0.1,0.1,121.6,6.3,0.0,0.3,3.0,18.7,0.1,0.0,15.3,0.0,0.0,0.0,0.0,18.8,0.2,0.0
08/11/2025 - 5,-1.0,"2,603.6","1,128.2",21.5,"6,253.1",21.8,0.3,1.0,"1,319.2","2,672.2",0.5,0.1,0.1,337.9,169.1,0.1,0.1,0.6,0.8,0.2,0.0,18.8,0.0,0.0,0.0,0.0,26.9,0.1,0.0
08/11/2025 - 6,-1.0,"2,703.7","1,127.0",13.5,"6,119.2",2.6,0.3,1.2,"1,494.4","2,685.5",0.5,0.1,0.1,68.1,48.2,0.1,0.6,3.2,11.9,0.1,0.0,18.9,0.0,0.0,0.0,0.0,24.8,0.2,-0.1
08/11/2025 - 7,-1.2,"2,574.3","1,141.4",24.1,"7,167.8",35.3,0.2,1.0,"1,376.5","2,878.2",0.6,0.1,0.1,"1,613.8","1,451.8",2.3,0.2,0.9,2.8,0.1,0.0,20.5,0.0,0.0,0.0,0.0,67.7,0.2,-0.1
08/11/2025 - 8,-1.1,"2,589.1","1,143.1",12.6,"7,182.0",-0.4,0.1,1.1,"1,423.6","2,899.8",0.5,0.0,0.0,33.8,"1,268.6",2.0,0.3,1.1,11.5,0.1,0.0,20.6,0.0,0.0,0.0,0.0,62.3,0.0,-0.1
08/11/2025 - 10,-1.1,"2,553.3","1,154.9",30.5,"7,771.9",-0.4,0.2,1.1,"1,519.7","2,974.1",0.8,0.0,0.1,21.2,"1,631.7",2.8,1.0,3.2,32.4,0.1,0.1,21.2,0.1,0.0,0.0,0.0,71.1,0.1,0.0
08/11/2025 - 11,-1.2,"2,451.3","1,141.5",13.7,"7,946.2",12.5,0.0,0.9,"1,320.4","2,932.5",0.7,0.1,0.0,"3,239.4","1,737.0",3.5,0.3,0.9,0.7,0.1,0.1,20.7,0.0,0.0,0.0,0.0,71.5,0.0,0.0
08/11/2025 - 12,-1.2,"2,503.0","1,138.9",12.9,"7,851.3",-1.5,-0.1,1.0,"1,384.4","2,938.2",0.5,0.0,0.0,45.8,"1,675.5",3.3,0.3,0.9,8.8,0.1,0.0,20.7,0.0,0.0,0.0,0.0,68.9,0.0,0.0
08/11/2025 - 13,-1.2,"2,481.0","1,157.4",19.5,"8,090.3",16.7,-0.1,0.9,"1,340.2","2,964.7",0.7,0.1,0.0,"4,338.3","1,989.5",4.2,0.2,1.1,0.8,0.1,0.0,20.8,0.0,0.0,0.0,0.0,76.3,0.0,0.0
08/11/2025 - 14,-1.2,"2,467.0","1,132.4",11.1,"7,726.7",-1.9,-0.3,0.9,"1,350.7","2,928.8",0.4,0.0,0.0,53.3,"1,709.2",3.3,0.2,0.6,5.3,0.1,0.0,20.6,0.0,0.0,0.0,0.0,70.3,0.0,0.0
08/11/2025 - 19,-1.3,"2,234.0","1,041.5",37.6,"5,836.8",17.6,-0.7,0.8,"1,356.2","2,156.2",0.8,0.4,0.1,555.8,100.4,0.2,0.1,0.8,0.3,0.3,0.1,15.4,0.0,0.0,0.0,0.0,15.1,0.2,0.0
08/11/2025 - 20,-1.2,"2,205.0","1,014.6",18.4,"5,803.7",2.9,-0.7,0.8,"1,315.1","2,085.4",0.3,0.2,0.1,229.4,1.2,0.0,0.1,0.5,0.2,0.2,0.0,14.7,0.0,0.0,0.0,0.0,10.1,0.1,0.0
08/11/2025 - 21,-1.4,"2,186.2","1,123.0",38.7,"6,489.7",49.8,-1.0,0.8,"1,710.0","3,157.2",0.9,0.3,0.1,"9,041.6","2,313.6",5.6,0.3,0.8,2.6,0.5,0.0,23.9,0.0,0.0,0.0,0.0,135.2,0.4,0.0
08/11/2025 - 22,-1.4,"2,172.6","1,110.6",15.4,"6,281.4",8.7,-1.0,0.9,"1,612.0","2,934.8",0.4,0.2,0.1,"6,088.5","1,888.6",4.4,0.3,0.4,42.3,0.4,0.0,21.4,0.0,0.0,0.0,0.0,58.3,0.1,-0.1
08/11/2025 - 24,-1.4,"2,279.8","1,150.0",35.5,"7,869.9",5.6,-1.2,0.9,"1,861.0","3,287.9",1.5,1.0,0.2,"30,035.0","2,273.9",4.8,0.5,0.9,20.5,1.9,0.0,26.3,0.3,0.0,0.0,0.0,148.7,0.3,0.0
08/11/2025 - 76,-1.4,"2,222.0","1,098.9",19.8,"7,544.8",2.1,-1.4,0.9,"1,798.5","3,226.1",0.8,0.7,0.1,"26,625.3","2,251.3",4.8,0.3,0.3,18.4,1.6,0.2,25.2,0.4,0.0,0.0,0.0,139.2,0.1,0.0
08/18/2025 - 1,-1.2,"2,534.2","1,050.4",25.1,"6,080.6",12.4,-1.0,0.8,"1,274.7","2,327.0",0.5,0.1,0.1,386.0,27.3,0.1,0.1,0.8,0.2,0.2,0.1,15.9,0.1,0.0,0.0,0.0,17.5,0.1,0.0
08/18/2025 - 2,-1.2,"2,548.2","1,039.3",9.7,"6,021.3",0.3,-1.0,0.9,"1,268.6","2,263.6",0.3,0.1,0.1,138.6,5.0,0.0,0.1,1.6,17.9,0.1,-0.1,15.4,0.0,0.0,0.0,0.0,16.7,0.1,0.0
08/18/2025 - 3,-1.2,"2,494.2","1,041.4",21.7,"6,046.9",12.3,-0.9,0.8,"1,255.8","2,288.4",0.4,0.1,0.1,317.4,25.9,0.1,0.1,1.3,0.1,0.2,0.0,15.8,0.0,0.0,0.0,0.0,17.0,0.1,0.0
08/18/2025 - 4,-1.2,"2,509.1","1,036.2",12.5,"6,061.5",0.6,-1.0,0.8,"1,248.8","2,275.7",0.3,0.1,0.1,121.9,3.3,0.0,0.1,1.4,8.4,0.1,0.0,15.5,0.0,0.0,0.0,-0.1,15.7,0.0,-0.1
08/18/2025 - 5,-1.2,"2,633.9","1,123.9",17.5,"6,267.5",19.4,-1.1,1.0,"1,322.6","2,598.5",0.4,0.1,0.0,287.3,83.8,0.1,0.0,0.6,0.3,0.1,0.0,18.6,0.0,0.0,0.0,-0.1,26.1,0.0,-0.1
08/18/2025 - 6,-1.2,"2,598.7","1,114.8",11.8,"6,296.2",1.8,-0.9,1.0,"1,307.4","2,585.0",0.3,0.0,0.0,67.4,32.9,0.0,0.1,0.6,9.7,0.1,0.0,18.4,0.0,0.0,0.0,-0.1,25.6,0.0,-0.1
08/18/2025 - 7,-1.3,"2,575.6","1,162.7",9.0,"7,091.6",28.4,-0.8,1.0,"1,385.5","3,017.5",0.3,0.0,0.0,"1,132.7","1,372.4",2.1,0.1,0.4,0.8,0.1,0.0,21.4,-0.1,0.0,0.0,-0.1,67.0,0.0,-0.1
08/18/2025 - 8,-1.2,"2,646.7","1,193.1",5.7,"7,084.6",-0.7,-0.9,1.1,"1,407.2","3,030.7",0.3,0.0,0.0,41.9,"1,124.2",1.6,0.1,0.6,25.4,0.1,0.0,21.9,0.0,0.0,0.0,-0.1,58.9,0.0,-0.1
08/18/2025 - 9,-1.3,"2,516.8","1,139.9",11.6,"7,355.0",14.2,-0.7,0.9,"1,333.0","2,839.6",0.4,0.0,0.0,"1,952.5","1,489.5",2.8,0.2,0.6,0.5,0.1,0.0,20.0,0.0,0.0,0.0,-0.1,64.5,0.0,-0.1
08/18/2025 - 10,-1.3,"2,544.7","1,140.8",13.6,"7,371.5",-0.7,-0.9,0.9,"1,333.8","2,835.7",0.5,0.0,0.0,31.3,"1,464.6",2.6,0.1,0.8,18.9,0.1,0.1,20.0,0.1,0.0,0.0,0.0,63.1,0.1,0.0
08/18/2025 - 11,-1.3,"2,486.2","1,151.6",13.7,"7,641.9",11.0,-0.7,0.9,"1,336.7","2,890.7",0.5,0.0,0.0,"2,564.6","1,732.8",3.4,0.2,0.7,0.5,0.1,0.0,20.5,0.0,0.0,0.0,0.0,72.1,0.0,0.0
08/18/2025 - 12,-1.2,"2,495.0","1,154.0",29.0,"7,622.3",-1.9,-0.8,0.9,"1,340.2","2,905.7",3.8,0.0,0.0,68.1,"1,729.4",3.4,0.2,0.8,14.2,0.1,0.0,20.7,0.0,0.0,0.0,0.0,72.0,0.0,0.0
08/18/2025 - 13,-1.3,"2,460.3","1,148.0",10.5,"7,862.1",10.6,-0.7,0.8,"1,333.1","2,941.4",0.5,0.0,0.0,"2,975.9","1,892.1",3.8,0.2,2.6,0.5,0.1,0.0,21.1,0.0,0.0,0.0,0.0,76.6,0.0,0.0
08/18/2025 - 14,-1.3,"2,478.0","1,141.2",10.5,"7,724.0",-1.2,-0.8,0.9,"1,324.9","2,951.0",0.4,0.0,0.0,53.9,"1,833.3",3.6,0.2,1.6,15.8,0.1,-0.1,20.9,-0.1,0.0,0.0,0.0,74.5,0.0,-0.1
08/18/2025 - 16,-1.2,"2,533.8","1,031.1",16.2,"7,083.0",6.0,-1.1,0.8,"1,338.8","2,251.4",0.4,0.1,0.0,99.3,11.2,0.0,0.1,0.6,8.2,0.2,0.0,15.7,0.0,0.0,0.0,-0.1,18.1,0.0,-0.1
08/18/2025 - 18,-1.2,"3,955.7","1,687.4",20.2,"11,707.5",37.7,-1.5,0.7,"1,003.8","4,001.5",1.0,0.2,0.1,"6,916.6",269.2,1.9,0.3,0.3,5.7,0.3,0.0,26.8,0.0,0.0,0.0,0.0,37.8,0.0,-0.1
08/18/2025 - 19,-1.4,"2,295.6","1,025.0",66.5,"6,191.1",18.1,-1.2,0.7,"1,372.9","2,057.7",1.3,0.5,0.1,638.5,71.1,0.2,0.2,1.2,3.2,0.3,0.0,14.6,0.0,0.0,0.0,-0.1,16.0,0.3,0.0
08/18/2025 - 20,-1.4,"2,263.6",982.5,21.1,"6,023.2",3.0,-1.2,0.7,"1,319.4","1,962.0",0.3,0.4,0.1,204.2,2.4,0.0,0.0,0.8,0.8,0.2,0.0,13.9,0.0,0.0,0.0,-0.1,10.5,0.1,-0.1
08/18/2025 - 21,-1.4,"2,211.1","1,160.6",33.9,"6,512.6",48.5,-1.6,0.8,"1,706.4","3,674.9",0.8,0.2,0.1,"7,653.2","2,990.8",6.9,0.3,0.6,1.2,0.5,0.0,26.6,0.0,0.0,0.0,-0.1,98.8,0.2,0.0
08/18/2025 - 22,-1.4,"2,258.0","1,098.0",18.0,"6,334.7",16.6,-1.3,0.9,"1,579.4","2,840.1",0.5,0.2,0.1,"4,263.2","1,579.7",3.4,0.2,0.3,33.0,0.4,0.1,21.1,0.2,0.0,0.0,0.0,68.2,0.1,0.0
08/20/2025 - 37,-0.9,"1,602.0","3,063.8",23.7,"1,100.8",1.1,4.2,2.0,998.7,"11,234.7",-0.1,0.2,0.1,60.9,9.6,0.0,0.5,0.8,5.2,0.4,0.1,47.8,0.2,0.0,0.0,0.0,60.7,0.1,0.0
08/20/2025 - 38,-0.9,"1,582.3","3,053.9",19.2,"1,110.8",-0.3,4.9,1.9,976.0,"11,154.9",-0.1,0.1,0.1,20.5,0.3,0.0,0.5,0.7,6.4,0.4,0.1,46.9,0.2,0.0,0.0,0.0,59.9,0.1,0.0
08/20/2025 - 43,-0.9,"1,816.6","3,951.9",35.3,"2,546.3",4.2,5.5,2.4,"1,058.0","14,553.0",0.1,0.1,0.1,102.0,98.1,0.1,0.7,0.6,1.1,0.3,0.1,60.5,0.1,0.0,0.0,-0.1,66.5,0.1,0.0
08/20/2025 - 44,-0.8,"1,844.9","4,013.8",16.3,"2,532.8",-0.9,5.8,2.5,"1,080.7","14,818.5",0.0,0.1,0.2,9.9,8.1,0.0,0.8,0.7,10.0,0.3,0.1,62.1,0.1,0.0,0.0,-0.1,66.1,0.0,0.0
08/20/2025 - 51,-0.9,"1,637.1","3,086.0",28.4,"1,145.5",3.2,5.3,2.0,"1,007.8","11,178.1",0.0,0.2,0.1,45.5,21.5,0.1,0.8,1.1,4.7,0.4,0.1,47.3,0.2,0.0,0.0,-0.1,58.7,0.3,0.0
08/20/2025 - 52,-0.9,"1,602.4","3,082.2",16.3,"1,100.8",-1.1,5.1,1.9,980.5,"11,137.9",-0.1,0.1,0.1,3.7,7.2,0.0,0.5,1.0,10.0,0.3,0.1,47.3,0.2,0.0,0.0,-0.1,59.3,0.0,0.0
08/20/2025 - 53,-0.9,"1,578.9","3,055.5",19.6,"1,134.0",2.6,5.2,1.8,973.2,"11,123.4",-0.1,0.1,0.1,21.6,11.8,0.0,0.5,0.6,0.5,0.4,0.1,46.5,0.2,0.0,0.0,-0.1,59.9,0.1,0.0
08/20/2025 - 54,-0.8,"1,622.2","3,082.9",15.8,"1,156.8",-0.6,5.4,2.0,"1,012.1","11,286.9",-0.2,0.1,0.1,1.9,2.7,0.0,0.5,0.7,1.9,0.4,0.1,47.5,0.2,0.0,0.0,-0.1,60.9,0.0,0.0
08/20/2025 - 57,-0.8,"1,883.1","4,276.7",56.6,"3,881.8",13.2,4.9,2.5,"1,203.1","16,269.1",0.4,0.2,0.1,172.2,"6,216.5",0.8,1.3,0.9,1.5,0.7,0.1,68.7,1.2,0.0,0.0,-0.1,139.8,0.2,0.1
08/20/2025 - 58,-0.8,"1,875.1","4,357.8",14.6,"4,096.0",1.0,4.1,2.5,"1,372.0","16,548.5",0.3,0.1,0.0,2.9,"8,522.2",0.9,1.3,0.4,10.0,0.7,0.2,70.5,2.0,0.0,0.0,0.0,138.6,0.0,0.2
08/20/2025 - 59,-1.1,677.2,702.7,41.9,"2,715.5",-0.5,2.1,0.4,435.8,"2,011.8",0.1,0.1,0.0,34.6,13.2,0.1,0.3,0.6,0.9,0.1,0.0,10.6,0.2,0.0,0.0,0.0,18.7,0.3,0.0
08/20/2025 - 60,-1.1,692.2,713.0,34.1,"2,736.2",-0.8,2.2,0.5,449.8,"2,099.8",0.0,0.1,0.0,23.4,34.7,0.0,0.4,0.4,3.2,0.1,0.0,10.9,0.1,0.0,0.0,0.0,20.6,0.2,0.0
08/20/2025 - 79,-0.4,"2,734.8","2,041.8",30.2,"3,941.5",0.1,3.9,0.8,981.3,"3,349.4",0.2,0.1,0.1,39.8,13.5,0.1,0.6,0.8,138.4,0.2,0.0,19.6,0.0,0.0,0.0,0.0,191.7,0.1,0.0
08/20/2025 - 80,-0.4,"2,237.9","2,052.4",24.4,"3,965.9",3.1,3.9,0.9,"1,611.4","3,420.3",0.2,0.1,0.2,48.2,13.9,0.1,0.8,1.0,14.5,0.3,0.0,17.8,0.0,0.0,0.0,0.0,37.8,0.1,0.0
08/25/2025 - 1,-1.3,"2,583.5","1,056.8",18.4,"6,261.8",13.9,0.3,0.8,"1,268.4","2,303.2",0.5,0.2,0.1,337.3,29.1,0.1,0.1,0.9,0.0,0.1,0.0,15.7,0.0,0.0,0.0,-0.1,16.8,0.1,-0.1
08/25/2025 - 2,-1.3,"2,667.4","1,056.4",17.1,"6,370.3",0.7,0.2,0.9,"1,296.6","2,340.6",0.5,0.2,0.1,141.4,12.9,0.0,0.1,2.5,2.4,0.1,0.0,15.5,0.0,0.0,0.0,-0.1,16.5,0.1,-0.1
08/25/2025 - 3,-1.3,"2,582.6","1,069.6",18.7,"6,274.6",23.1,-0.1,0.8,"1,284.2","2,314.6",0.4,0.2,0.1,495.9,33.2,0.1,0.1,1.0,1.3,0.2,0.0,15.3,0.0,0.0,0.0,-0.1,15.8,0.1,-0.1
08/25/2025 - 4,-1.3,"2,635.7","1,061.0",17.8,"6,270.6",-0.1,-0.2,0.8,"1,271.4","2,307.1",0.2,0.2,0.1,144.5,3.0,0.0,0.1,0.9,1.5,0.1,0.0,15.4,0.0,0.0,0.0,-0.1,14.7,0.0,-0.1
08/25/2025 - 5,-1.3,"2,649.5","1,114.4",17.9,"6,350.1",19.3,-0.2,0.9,"1,316.8","2,497.1",0.4,0.2,0.1,419.7,31.7,0.1,0.1,0.9,0.8,0.2,0.0,17.3,0.0,0.0,0.0,-0.1,19.5,0.0,-0.1
08/25/2025 - 6,-1.3,"2,632.6","1,068.8",13.5,"6,277.1",1.7,-0.5,0.8,"1,271.4","2,403.1",0.5,0.2,0.1,117.7,3.5,0.0,0.1,1.1,1.8,0.2,0.1,16.2,0.1,0.0,0.0,0.0,17.1,0.1,0.0
08/25/2025 - 7,-1.3,"2,655.7","1,186.9",12.9,"6,927.2",31.2,-0.4,1.0,"1,411.9","2,948.9",0.6,0.1,0.0,810.4,937.9,1.4,0.1,0.7,0.1,0.2,0.0,20.9,0.0,0.0,0.0,0.0,53.1,0.0,0.0
08/25/2025 - 8,-1.3,"2,644.0","1,173.8",13.8,"6,942.8",-0.2,-0.5,1.0,"1,383.8","2,928.1",0.3,0.0,0.0,118.0,960.9,1.4,0.1,0.5,9.8,0.1,0.0,20.9,0.0,0.0,0.0,0.0,53.2,0.0,0.0
08/25/2025 - 9,-1.4,"2,501.6","1,167.2",16.6,"7,891.6",15.4,-0.4,0.9,"1,392.4","3,035.2",0.4,0.0,0.0,"2,654.4","2,092.8",3.9,0.2,0.7,0.5,0.1,0.0,21.8,0.0,0.0,0.0,0.0,84.8,0.0,0.0
08/25/2025 - 11,-1.4,"2,472.8","1,168.8",12.8,"8,103.8",9.6,-0.4,0.9,"1,354.9","3,068.8",0.4,0.0,0.0,"3,566.0","2,077.1",4.2,0.2,0.8,0.5,0.1,0.0,21.8,0.0,0.0,0.0,0.0,84.0,0.0,-0.1
08/25/2025 - 12,-1.4,"2,498.6","1,188.8",11.4,"7,970.3",-2.1,-0.6,0.9,"1,374.2","3,106.1",0.4,0.0,0.0,59.6,"2,043.9",4.0,0.2,0.6,8.9,0.1,0.0,22.0,-0.1,0.0,0.0,-0.1,83.3,0.0,-0.1
08/25/2025 - 13,-1.4,"2,508.0","1,175.7",13.1,"7,958.6",12.0,-0.7,0.8,"1,381.4","3,082.6",0.4,0.0,0.0,"3,474.7","1,965.8",3.9,0.2,0.8,1.0,0.1,0.0,21.9,0.0,0.0,0.0,0.0,81.8,0.0,-0.1
08/25/2025 - 14,-1.4,"2,474.0","1,161.2",13.1,"7,736.7",-2.0,-0.8,0.8,"1,352.4","3,039.6",0.3,0.0,0.0,56.3,"1,936.4",3.7,0.2,0.6,5.7,0.1,0.0,21.6,-0.1,0.0,0.0,-0.1,79.3,0.0,-0.1
08/25/2025 - 16,-1.3,"2,591.9","1,028.4",20.3,"7,312.7",4.4,-1.1,0.8,"1,325.8","2,177.9",0.4,0.1,0.0,126.0,14.5,0.0,0.1,0.6,4.6,0.1,0.0,15.0,0.0,0.0,0.0,-0.1,17.3,0.0,-0.1
08/25/2025 - 19,-1.4,"2,336.9","1,052.2",49.5,"6,343.8",21.5,-1.1,0.7,"1,373.6","1,878.7",1.1,0.5,0.1,732.6,138.7,0.3,0.1,0.9,0.4,0.3,0.0,13.7,0.0,0.0,0.0,-0.1,20.5,0.2,-0.1
08/25/2025 - 20,-1.5,"2,344.7","1,034.3",19.4,"6,335.4",1.6,-1.0,0.8,"1,344.9","1,817.9",0.4,0.2,0.0,130.5,2.2,0.0,0.0,0.6,2.8,0.3,0.1,13.3,0.1,0.0,0.0,0.0,11.0,0.1,0.0
08/25/2025 - 21,-1.5,"2,244.4","1,144.7",33.7,"6,968.8",27.6,-1.4,0.8,"1,742.4","3,418.1",0.9,0.4,0.1,"12,855.3","2,428.1",5.7,0.3,0.8,1.6,0.7,0.1,25.8,0.2,0.0,0.0,0.0,121.5,0.2,0.0
08/25/2025 - 22,-1.5,"2,252.3","1,148.4",13.9,"6,869.4",1.3,-1.5,0.8,"1,773.2","3,426.2",0.4,0.3,0.1,"12,357.7","2,334.3",5.3,0.4,1.3,33.4,0.7,0.0,25.3,0.1,0.0,0.0,0.0,83.8,0.2,0.0
08/25/2025 - 24,-1.5,"2,250.6","1,168.6",15.0,"8,467.9",13.7,-1.5,0.8,"1,890.2","3,377.6",0.8,1.4,0.1,"37,308.8","2,428.3",4.8,0.3,0.3,20.0,2.6,0.1,27.6,0.4,0.0,0.0,0.0,184.1,0.1,0.0
08/25/2025 - 76,-1.5,"2,233.6","1,135.2",14.5,"7,976.8",2.1,-1.6,0.8,"1,851.0","3,353.3",0.7,1.0,0.1,"32,834.6","2,412.6",5.1,0.3,0.9,23.8,2.0,0.1,26.7,0.4,0.0,0.0,0.0,165.4,0.1,0.0
