ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8-Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tallory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),77Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),137Ba (STDR),208Pb (STDR),238U (STDR)
07/14/2025 - 9,0.2,"2,390.6","1,025.2",20.2,"6,996.1",13.4,1.6,0.1,"1,228.7","2,606.8",1.1,0.0,0.1,"2,262.8",972.4,1.7,0.2,1.1,1.8,0.1,-0.5,17.9,0.0,0.0,0.0,0.0,44.3,0.1,0.0
07/14/2025 - 10,0.2,"2,418.3","1,016.0",6.7,"6,901.3",0.5,1.5,0.2,"1,271.9","2,610.8",0.8,-0.1,0.1,61.5,878.2,1.5,0.4,0.9,68.8,0.0,-0.5,17.7,0.0,0.0,0.0,0.0,41.8,0.1,0.0
07/14/2025 - 11,0.2,"2,347.5","1,031.0",16.5,"7,441.7",10.5,1.5,-0.1,"1,234.2","2,731.4",1.1,0.0,0.1,"2,996.1","1,312.4",2.5,0.3,1.4,1.1,0.1,-0.4,18.4,0.1,0.0,0.0,0.1,50.7,0.1,0.1
07/14/2025 - 12,0.2,"2,367.4","1,042.3",7.6,"7,369.0",-0.4,1.5,0.0,"1,318.3","2,734.0",0.8,-0.2,0.1,49.7,"1,256.5",2.2,0.4,1.0,12.8,0.0,-0.6,18.7,0.0,0.0,0.0,0.1,47.9,0.2,0.0
07/14/2025 - 13,0.2,"2,377.2","1,044.1",15.9,"7,567.0",11.2,1.7,-0.2,"1,244.9","2,732.8",1.0,0.0,0.1,"3,029.9","1,333.8",2.5,0.3,1.5,0.6,0.0,-0.6,18.5,0.0,0.0,0.0,0.1,51.0,0.1,0.0
07/14/2025 - 14,0.2,"2,384.2","1,040.3",11.1,"7,405.6",0.2,1.7,0.1,"1,358.3","2,740.8",1.0,-0.2,0.1,60.7,"1,262.4",2.2,0.3,0.9,12.0,0.0,-0.6,18.6,0.0,0.0,0.0,0.1,50.3,0.1,0.0
07/14/2025 - 16,0.2,"2,339.6",917.4,40.3,"6,208.3",6.2,1.1,-0.1,"1,310.0","2,019.6",1.0,0.1,0.3,235.6,15.1,0.0,0.3,0.4,25.5,0.1,-0.5,14.1,0.1,0.0,0.0,0.0,57.3,0.2,0.0
07/14/2025 - 19,0.1,"2,076.8",891.9,121.8,"5,418.8",10.1,0.9,-0.3,"1,244.5","1,919.3",2.6,0.5,0.2,712.3,68.0,0.3,0.2,2.1,0.3,0.2,-0.5,13.4,0.0,0.0,0.0,0.0,22.4,0.5,0.0
07/14/2025 - 20,0.1,"2,124.8",872.2,24.7,"5,642.0",4.1,1.1,-0.1,"1,267.7","1,918.4",0.8,0.1,0.1,276.4,17.6,0.1,0.2,3.0,5.3,0.2,-0.5,13.0,0.0,0.0,0.0,0.0,18.0,0.4,0.0
07/14/2025 - 21,0.2,"2,093.7","1,026.7",145.9,"5,639.1",22.0,1.1,-0.2,"1,413.8","2,369.3",3.1,0.1,0.2,"1,190.8","1,428.6",3.1,0.2,0.3,-1.2,0.2,-0.4,18.2,0.0,0.0,0.0,0.0,110.8,0.3,0.0
07/14/2025 - 22,0.1,"2,132.7","1,021.2",11.9,"5,665.9",3.0,1.2,-0.2,"1,418.3","2,392.0",0.6,-0.2,0.1,158.6,"1,440.2",2.9,0.3,0.7,9.1,0.2,-0.6,17.8,0.0,0.0,0.0,0.0,33.4,0.1,0.0
07/14/2025 - 74,0.1,"2,202.7","1,058.4",18.3,"7,098.3",2.6,0.3,-0.3,"1,674.8","3,023.4",1.1,0.4,0.2,"23,329.0","2,041.5",4.4,0.4,0.2,23.0,1.1,-0.6,23.8,0.3,0.0,0.0,0.0,123.9,0.3,0.0
07/21/2025 - 1,0.3,"2,370.5",925.1,37.7,"5,957.8",13.1,0.9,-0.3,"1,214.5","2,105.1",1.2,0.1,0.1,362.8,21.8,0.1,0.2,0.8,0.1,0.1,-0.5,14.4,0.1,0.0,0.0,0.1,17.2,0.2,0.0
07/21/2025 - 2,0.2,"2,362.4",917.5,24.1,"5,961.9",2.5,0.9,-0.3,"1,182.5","2,059.5",0.8,0.0,0.1,202.9,11.3,0.1,0.1,1.9,4.1,0.0,-0.5,14.0,0.0,0.0,0.0,0.0,16.8,0.2,0.0
07/21/2025 - 3,0.2,"2,355.4",934.7,40.2,"5,981.1",10.6,0.9,-0.4,"1,177.0","2,110.6",1.1,0.1,0.1,371.5,17.4,0.1,0.1,0.5,-1.9,0.1,-0.5,14.4,0.0,0.0,0.0,0.0,16.9,0.1,0.0
07/21/2025 - 4,0.2,"2,451.1",935.7,43.8,"6,078.5",6.2,1.1,-0.2,"1,256.1","2,114.7",1.1,0.0,0.1,221.4,5.4,0.0,0.3,1.3,3.6,0.0,-0.5,14.3,0.0,0.0,0.0,0.0,16.4,0.2,0.0
07/21/2025 - 5,0.2,"2,500.8","1,042.1",28.2,"6,232.2",17.4,1.2,-0.2,"1,199.4","2,529.0",1.1,0.0,0.2,547.5,463.0,0.6,0.1,0.4,-1.6,0.0,-0.6,17.6,0.0,0.0,0.0,0.0,37.7,0.1,0.0
07/21/2025 - 6,0.2,"2,492.7","1,034.6",16.4,"6,119.7",1.8,1.2,-0.3,"1,199.7","2,491.5",0.6,-0.1,0.1,99.5,385.2,0.5,0.1,0.5,2.4,0.0,-0.6,17.3,-0.1,0.0,0.0,0.0,30.6,0.1,0.0
07/21/2025 - 7,0.2,"2,428.6","1,044.3",24.3,"6,980.1",16.5,1.5,-0.2,"1,253.9","2,615.4",1.0,-0.1,0.2,"2,369.6",954.3,1.6,0.2,0.6,-1.6,0.0,-0.6,18.3,0.0,0.0,0.0,0.0,48.6,0.2,0.0
07/21/2025 - 8,0.2,"2,600.0","1,017.0",18.1,"6,625.2",3.0,1.4,-0.1,"1,204.3","2,555.9",0.7,-0.2,0.1,80.1,744.3,1.2,0.1,0.2,12.0,0.0,-0.7,17.6,-0.1,0.0,0.0,0.0,40.8,0.1,0.0
07/21/2025 - 9,0.2,"2,401.6","1,065.6",16.4,"7,510.1",9.4,1.5,-0.4,"1,254.0","2,751.1",0.8,-0.1,0.2,"3,142.7","1,322.8",2.4,0.2,1.1,-1.6,0.0,-0.6,19.0,-0.1,0.0,0.0,0.0,54.5,0.1,0.0
07/21/2025 - 10,0.2,"2,424.9","1,069.1",17.0,"7,501.7",0.2,1.6,-0.2,"1,276.6","2,761.1",0.8,-0.2,0.1,40.8,"1,284.2",2.2,0.2,0.7,3.5,0.0,-0.7,19.3,-0.1,0.0,0.0,0.0,52.6,0.1,0.0
07/21/2025 - 11,0.2,"2,419.4","1,072.1",16.5,"7,663.8",12.1,1.6,-0.3,"1,273.2","2,813.9",1.2,-0.1,0.2,"3,141.4","1,340.4",2.5,0.3,3.9,-1.2,0.0,-0.5,19.3,0.1,0.0,0.0,0.1,54.9,0.1,0.1
07/21/2025 - 12,0.2,"2,520.3","1,088.2",13.5,"7,606.8",0.0,1.7,-0.1,"1,301.4","2,834.7",0.8,-0.2,0.1,37.9,"1,311.7",2.3,0.2,0.6,33.6,0.0,-0.6,19.5,0.0,0.0,0.0,0.0,54.7,0.1,0.0
07/21/2025 - 13,0.2,"2,433.4","1,082.4",16.3,"7,754.0",10.8,1.6,-0.4,"1,272.5","2,808.5",0.9,-0.1,0.2,"3,238.3","1,392.8",2.7,0.3,1.2,-1.1,0.0,-0.6,19.3,0.0,0.0,0.0,0.1,55.7,0.1,0.0
07/21/2025 - 14,0.2,"2,458.2","1,084.3",14.9,"7,633.0",-1.0,1.5,-0.3,"1,281.1","2,840.0",0.7,-0.2,0.1,37.6,"1,341.9",2.4,0.2,0.6,8.9,0.0,-0.6,19.5,-0.1,0.0,0.0,0.0,53.9,0.1,0.0
07/21/2025 - 16,0.2,"2,162.1",898.1,27.0,"6,030.8",6.4,1.2,-0.5,"1,244.5","2,023.4",0.8,0.0,0.1,213.9,13.1,0.0,0.1,0.3,2.6,0.1,-0.7,14.2,0.0,0.0,0.0,0.0,18.0,0.2,0.0
07/21/2025 - 19,0.1,"2,045.9",905.1,96.0,"5,529.2",14.9,1.2,-0.5,"1,263.9","1,940.9",2.1,0.4,0.2,624.5,54.2,0.2,0.2,1.6,-1.1,0.2,-0.6,13.8,0.0,0.0,0.0,0.0,20.8,7.1,0.0
07/21/2025 - 20,0.1,"2,087.5",894.8,24.7,"5,687.0",7.2,1.2,-0.6,"1,267.6","1,916.0",0.7,0.1,0.1,170.1,1.0,0.0,0.2,0.8,-1.0,0.1,-0.6,13.6,0.0,0.0,0.0,0.0,18.4,0.2,0.0
07/21/2025 - 21,0.1,"2,127.0","1,028.8",105.7,"5,790.1",29.4,1.3,-0.4,"1,510.2","2,340.8",2.0,0.2,0.2,996.7,708.2,1.6,0.4,1.2,2.4,0.2,-0.6,17.3,0.0,0.0,0.0,0.0,64.9,0.9,0.0
07/21/2025 - 22,0.1,"2,105.1",993.5,27.5,"5,803.4",14.2,1.5,-0.2,"1,477.3","2,266.1",0.7,-0.1,0.2,226.2,647.4,1.3,0.5,1.4,20.1,0.1,-0.7,16.7,0.0,0.0,0.0,0.1,56.5,0.5,0.0
07/21/2025 - 23,0.1,"2,180.1","1,071.8",75.6,"6,881.2",22.3,0.7,-0.6,"1,594.6","2,969.4",2.0,0.5,0.3,"17,947.0","1,730.6",4.1,0.3,0.5,2.1,0.9,-0.6,22.5,0.2,0.0,0.1,0.1,115.5,0.4,0.0
07/21/2025 - 24,0.1,"2,256.1","1,060.3",19.2,"6,672.4",3.6,0.5,-0.5,"1,586.4","2,893.2",1.0,0.1,0.2,"14,998.7","1,692.8",3.8,0.5,0.4,20.9,0.8,-0.6,22.4,0.3,0.0,0.0,0.1,99.4,0.3,0.0
07/21/2025 - 74,0.1,"2,269.0","1,072.5",17.8,"7,237.4",3.4,0.4,-0.5,"1,689.3","3,140.8",1.0,0.4,0.3,"24,114.4","2,114.2",4.7,0.6,0.7,16.2,1.2,-0.6,24.5,0.4,0.0,0.0,0.1,128.5,0.3,0.0
07/23/2025 - 37,0.7,"1,664.8","3,257.2",13.0,"1,046.7",1.2,6.4,0.9,"1,018.5","11,650.4",0.1,-0.1,0.2,84.4,7.7,0.0,0.6,0.2,-1.8,0.2,-0.6,49.4,0.2,0.0,0.0,0.0,58.5,0.1,0.1
07/23/2025 - 38,0.7,"1,671.3","3,223.6",11.1,"1,024.0",0.7,6.6,0.9,"1,085.2","11,594.7",0.1,-0.1,0.2,26.6,0.7,0.0,0.8,0.5,4.2,0.2,-0.6,48.6,0.2,0.0,0.0,0.0,57.4,0.2,0.1
07/23/2025 - 43,0.7,"1,749.9","3,693.5",17.8,"1,871.4",4.5,7.0,1.0,"1,015.6","13,331.2",0.2,-0.1,0.1,42.2,51.7,0.1,0.7,0.2,-0.8,0.2,-0.6,55.7,0.1,0.0,0.0,0.0,63.3,0.1,0.0
07/23/2025 - 44,0.7,"1,776.3","3,708.3",13.5,"1,861.9",0.8,7.0,1.1,"1,069.8","13,317.8",0.2,-0.2,0.1,7.9,9.0,0.0,0.7,0.3,5.3,0.1,-0.7,55.9,0.1,0.0,0.0,0.0,61.9,0.1,0.0
07/23/2025 - 51,0.7,"1,675.7","3,265.5",16.2,"1,046.9",2.5,6.9,0.9,"1,003.6","11,637.8",0.1,-0.1,0.1,23.5,9.0,0.0,0.6,0.2,-1.3,0.2,-0.6,50.1,0.1,0.0,0.0,0.0,58.5,0.1,0.1
07/23/2025 - 52,0.7,"1,672.8","3,232.4",15.3,"1,039.8",0.2,6.8,0.8,"1,052.3","11,550.5",0.1,-0.1,0.1,3.3,4.4,0.0,0.6,0.4,2.4,0.2,-0.6,48.8,0.1,0.0,0.0,0.0,57.8,0.1,0.1
07/23/2025 - 53,0.7,"1,665.1","3,199.9",15.8,"1,045.0",3.9,6.9,0.8,999.4,"11,363.5",0.2,-0.1,0.2,13.8,7.4,0.0,0.7,0.5,1.2,0.2,-0.6,48.5,0.1,0.0,0.0,0.0,58.5,0.2,0.0
07/23/2025 - 54,0.7,"1,677.6","3,211.8",12.8,"1,044.6",0.9,6.9,1.1,"1,301.3","11,428.3",0.1,-0.1,0.1,0.2,3.0,0.0,0.7,0.6,16.7,0.2,-0.7,47.9,0.1,0.0,0.0,0.0,56.6,0.1,0.0
07/23/2025 - 57,0.8,"3,888.4","4,319.8",84.2,"3,831.2",303.2,6.5,1.1,"1,145.4","15,843.4",-10.6,0.5,0.3,218.8,"5,397.4",1.3,1.6,2.3,4.9,0.9,-0.5,67.5,0.9,0.0,0.0,0.1,166.3,0.7,0.2
07/23/2025 - 58,0.8,"1,917.7","4,353.7",13.5,"3,949.0",2.6,6.4,1.2,"1,210.1","15,920.5",0.5,-0.2,0.2,22.5,"5,941.1",1.2,1.3,0.1,2.2,0.6,-0.6,68.3,1.1,0.0,0.0,0.1,170.4,0.1,0.1
07/23/2025 - 79,1.2,"1,701.5","1,500.4",42.5,"4,079.1",2.7,5.1,-0.8,"1,349.2","2,463.8",0.8,-0.1,0.1,86.4,18.2,0.1,0.7,0.3,1.8,0.1,-0.7,12.9,0.1,0.0,0.0,0.0,27.6,0.2,0.0
07/23/2025 - 80,1.2,"1,662.0","1,488.5",20.7,"4,060.8",1.0,5.0,-0.7,"1,329.6","2,456.2",0.5,-0.1,0.1,33.9,7.0,0.0,0.6,0.0,27.2,0.1,-0.7,12.8,0.0,0.0,0.0,0.0,27.6,0.1,0.0
07/28/2025 - 1,0.2,"2,520.1","1,008.6",23.9,"6,277.8",11.5,2.2,-0.6,"1,273.6","2,271.9",0.9,0.1,0.1,332.4,22.5,0.1,0.1,0.6,-0.9,0.0,-0.6,15.4,0.0,0.0,0.0,0.0,18.0,0.1,0.0
07/28/2025 - 2,0.2,"2,508.0",990.2,25.1,"6,225.3",6.0,2.1,-0.4,"1,457.1","2,248.5",0.8,0.0,0.1,213.5,17.2,0.0,0.2,1.8,6.9,0.0,-0.7,15.0,0.0,0.0,0.0,0.0,23.8,0.2,0.0
07/28/2025 - 3,0.2,"2,487.7","1,000.7",26.1,"6,235.1",10.3,1.9,-0.6,"1,243.0","2,241.3",0.9,0.1,0.2,356.4,21.9,0.1,0.2,0.7,0.3,0.0,-0.6,15.3,0.0,0.0,0.0,0.0,17.8,0.2,0.0
07/28/2025 - 4,0.2,"2,503.1",995.5,23.8,"6,264.7",4.4,1.8,-0.6,"1,286.7","2,207.3",0.8,0.0,0.2,526.3,13.9,0.0,0.2,1.5,12.9,0.1,-0.7,14.9,0.0,0.0,0.0,0.0,18.7,0.2,0.0
07/28/2025 - 5,0.2,"2,636.4","1,132.3",18.3,"6,476.7",24.7,2.0,-0.3,"1,324.6","2,747.8",0.8,-0.1,0.1,514.1,742.3,0.8,0.2,0.5,1.1,0.0,-0.7,19.6,-0.1,0.0,0.0,0.0,67.0,0.1,0.0
07/28/2025 - 6,0.2,"2,663.2","1,143.9",13.5,"6,590.5",2.7,2.0,-0.3,"1,340.0","2,876.2",0.6,-0.2,0.1,67.5,811.4,0.8,0.1,0.4,5.1,0.0,-0.7,20.0,-0.1,0.0,0.0,0.0,42.8,0.1,0.0
07/28/2025 - 7,0.2,"2,546.8","1,131.6",16.4,"7,367.3",15.5,2.0,-0.4,"1,337.1","2,996.0",1.0,-0.1,0.1,"2,425.1","1,404.7",2.4,0.2,0.7,0.9,0.0,-0.6,20.7,0.1,0.0,0.0,0.1,73.0,0.1,0.1
07/28/2025 - 8,0.2,"2,620.5","1,152.2",11.5,"7,228.2",0.8,2.0,-0.3,"1,373.7","3,030.7",0.8,-0.2,0.1,33.8,"1,286.5",1.9,0.2,0.5,10.4,0.0,-0.6,21.0,0.0,0.0,0.0,0.1,59.1,0.1,0.0
07/28/2025 - 9,0.2,"2,496.0","1,135.0",11.2,"7,965.7",11.1,2.1,-0.4,"1,329.5","2,989.7",0.9,-0.1,0.2,"3,642.9","1,515.1",2.9,0.3,0.9,0.5,0.0,-0.7,20.5,0.0,0.0,0.0,0.1,62.6,0.1,0.0
07/28/2025 - 10,0.2,"2,571.2","1,163.3",13.8,"7,965.7",0.3,2.1,-0.3,"1,369.9","3,057.4",0.8,-0.2,0.2,43.2,"1,464.5",2.7,0.3,0.7,10.7,0.0,-0.7,20.8,0.0,0.0,0.0,0.0,61.3,0.1,0.0
07/28/2025 - 11,0.2,"2,547.9","1,141.2",14.4,"8,071.0",12.8,2.1,-0.4,"1,338.6","2,966.4",1.0,-0.1,0.1,"3,786.1","1,528.6",3.0,0.3,1.0,0.1,0.0,-0.8,20.5,0.0,0.0,0.0,0.0,63.4,0.1,0.0
07/28/2025 - 12,0.2,"2,535.5","1,143.2",13.7,"7,869.1",0.7,2.1,-0.4,"1,361.8","2,949.6",0.8,-0.2,0.1,81.1,"1,482.3",2.7,0.3,0.6,13.1,-0.1,-0.8,20.6,-0.1,0.0,0.0,0.0,62.8,0.1,0.0
07/28/2025 - 13,0.2,"2,501.3","1,127.6",27.4,"8,082.9",22.9,1.9,-0.6,"1,321.0","2,986.2",1.3,0.0,0.2,"5,827.6","1,722.5",3.7,0.3,1.9,0.0,0.0,-0.8,20.5,0.0,0.0,0.0,0.0,68.4,0.2,0.0
07/28/2025 - 14,0.2,"2,509.7","1,134.0",13.8,"7,861.6",0.4,1.9,-0.5,"1,352.1","2,976.7",0.7,-0.3,0.1,55.3,"1,451.7",2.7,0.3,0.8,9.8,-0.1,-0.7,20.4,-0.1,0.0,0.0,0.0,62.2,0.1,0.0
07/28/2025 - 16,0.3,"2,460.7","1,010.4",20.5,"6,843.1",9.5,1.4,-0.6,"1,311.5","2,254.5",0.7,0.0,0.1,172.3,15.0,0.0,0.1,0.3,15.3,0.0,-0.8,15.4,-0.1,0.0,0.0,0.0,18.8,0.1,0.0
07/28/2025 - 19,0.1,"2,248.1",997.7,84.6,"5,919.5",11.6,1.4,-0.6,"1,325.8","2,122.4",2.0,0.4,0.2,730.2,71.8,0.2,0.2,1.0,-1.2,0.2,-0.7,15.0,0.0,0.0,0.0,0.0,20.1,0.8,0.0
07/28/2025 - 20,0.1,"2,214.2",971.4,31.5,"5,980.3",5.0,1.3,-0.7,"1,278.0","2,044.4",0.9,0.2,0.1,333.8,7.4,0.0,0.1,0.5,-0.9,0.2,-0.7,14.5,0.1,0.0,0.0,0.1,15.9,0.2,0.1
07/28/2025 - 21,0.1,"2,215.7","1,136.9",55.1,"6,080.6",33.0,1.5,-0.5,"1,618.0","2,989.8",1.6,0.0,0.2,"2,839.5","2,338.5",5.6,0.4,0.6,3.9,0.2,-0.7,22.8,0.1,0.0,0.0,0.1,153.0,0.3,0.0
07/28/2025 - 22,0.1,"2,278.2","1,129.7",17.6,"6,245.5",4.0,1.5,-0.4,"1,688.7","3,018.4",0.8,-0.2,0.1,"2,202.7","2,281.9",5.5,0.7,5.4,117.6,0.1,-0.7,22.4,0.0,0.0,0.1,0.1,71.9,0.6,0.0
07/28/2025 - 23,0.1,"2,266.4","1,127.4",54.1,"7,290.1",23.6,1.0,-0.6,"1,756.7","3,241.0",1.7,0.5,0.3,"21,760.6","2,247.1",5.3,0.4,0.6,1.9,1.1,-0.7,25.0,0.3,0.0,0.0,0.1,145.5,0.4,0.0
07/28/2025 - 24,0.1,"2,335.5","1,124.7",20.2,"7,229.0",3.5,0.8,-0.5,"1,872.3","3,240.1",1.0,0.2,0.2,"20,620.0","2,256.2",5.2,1.0,3.3,92.1,1.0,-0.7,25.5,0.2,0.0,0.0,0.1,137.3,0.6,0.0
08/04/2025 - 1,0.3,"2,592.0","1,068.6",28.9,"6,191.0",15.1,1.4,-0.7,"1,260.6","2,384.9",1.1,-0.1,0.1,571.6,33.0,0.1,0.1,0.5,-0.5,0.0,-0.8,16.4,0.0,0.0,0.0,0.0,20.7,0.1,0.0
08/04/2025 - 2,0.2,"2,608.5","1,066.3",15.1,"6,225.2",3.4,1.4,-0.6,"1,280.7","2,385.9",0.6,-0.1,0.1,331.0,14.6,0.1,0.1,2.9,15.7,0.0,-0.7,16.5,0.0,0.0,0.0,0.0,22.8,0.2,0.0
08/04/2025 - 3,0.2,"2,593.4","1,072.7",25.0,"6,246.4",14.1,1.4,-0.6,"1,284.0","2,425.9",0.9,0.0,0.2,513.3,25.7,0.1,0.1,0.5,-1.4,0.0,-0.8,16.6,0.0,0.0,0.0,0.0,20.5,0.1,0.0
08/04/2025 - 4,0.2,"2,639.3","1,081.5",25.3,"6,198.4",8.1,1.5,-0.6,"1,330.3","2,417.4",0.9,-0.1,0.2,330.7,5.5,0.0,0.2,1.2,11.7,0.0,-0.8,16.6,-0.1,0.0,0.0,0.0,20.8,0.2,0.0
08/04/2025 - 5,0.2,"2,703.9","1,201.6",12.0,"7,014.7",35.8,1.7,-0.3,"1,435.5","3,119.9",0.7,-0.2,0.2,579.5,"1,579.2",1.5,0.2,0.2,2.5,0.0,-0.8,22.2,-0.1,0.0,0.0,0.0,105.3,0.1,0.0
08/04/2025 - 6,0.2,"2,730.0","1,195.8",9.5,"6,899.0",2.8,1.4,-0.3,"1,425.9","3,107.6",0.8,-0.3,0.1,8.7,"1,166.2",0.9,0.1,0.6,20.7,0.0,-0.7,22.1,0.1,0.0,0.0,0.1,60.9,0.1,0.1
08/04/2025 - 7,0.2,"2,625.0","1,170.4",12.1,"7,512.1",14.8,1.7,-0.5,"1,365.8","3,038.3",0.9,-0.2,0.2,"2,450.1","1,265.6",2.2,0.2,0.4,-0.2,0.0,-0.8,21.1,0.0,0.0,0.0,0.1,60.6,0.1,0.0
08/04/2025 - 8,0.2,"2,646.1","1,159.0",9.4,"7,409.7",1.2,1.8,-0.2,"1,509.3","3,050.9",0.7,-0.3,0.2,39.3,"1,259.1",2.2,0.6,2.9,105.4,0.0,-0.8,21.0,0.0,0.0,0.0,0.1,64.9,0.1,0.0
08/04/2025 - 9,0.2,"2,585.6","1,174.4",10.6,"7,991.9",13.1,1.9,-0.5,"1,378.7","3,099.5",0.8,-0.2,0.2,"3,153.8","1,606.4",3.0,0.2,0.6,-0.8,0.0,-0.8,21.3,0.0,0.0,0.0,0.0,71.5,0.1,0.0
08/04/2025 - 10,0.2,"2,598.4","1,171.6",6.6,"7,884.2",0.3,1.9,-0.5,"1,388.0","3,094.2",0.7,-0.3,0.3,41.0,"1,555.1",2.8,0.2,0.7,38.3,-0.1,-0.7,21.4,-0.1,0.0,0.0,0.0,67.7,0.1,0.0
08/04/2025 - 11,0.2,"2,580.8","1,163.3",12.2,"7,869.4",11.9,1.9,-0.6,"1,347.3","2,989.1",0.9,-0.2,0.2,"3,184.0","1,491.9",2.8,0.3,1.0,27.8,0.0,-0.7,20.8,-0.1,0.0,0.0,0.0,68.2,0.2,0.0
08/04/2025 - 12,0.2,"2,576.3","1,160.1",9.9,"7,774.5",0.0,1.9,-0.6,"1,358.6","2,999.6",0.7,-0.3,0.2,40.9,"1,442.1",2.6,0.2,0.8,13.3,-0.1,-0.8,20.8,-0.1,0.0,0.0,0.0,63.4,0.1,0.0
08/04/2025 - 13,0.2,"2,557.9","1,167.0",9.8,"8,124.4",11.8,2.0,-0.6,"1,353.0","2,961.7",0.9,-0.2,0.4,"3,732.4","1,613.8",3.2,0.2,0.7,-1.0,0.0,-0.8,20.9,-0.1,0.0,0.0,0.0,68.7,0.1,0.0
08/04/2025 - 14,0.2,"2,566.8","1,174.3",8.5,"8,006.7",-0.2,1.9,-0.6,"1,358.1","2,985.8",0.7,-0.3,0.2,43.2,"1,573.8",3.0,0.2,0.4,9.5,-0.1,-0.8,21.0,-0.1,0.0,0.0,0.0,66.9,0.1,0.0
08/04/2025 - 16,0.2,"2,306.9","1,003.3",18.8,"6,369.5",4.6,1.4,-0.8,"1,306.6","2,164.8",0.7,-0.1,0.1,236.7,9.7,0.0,0.1,0.3,1.7,0.0,-0.7,15.1,-0.1,0.0,0.0,0.0,16.1,0.1,0.0
