ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
02/24/2025 - 9,0.3,"2,290.0",840.2,131.2,"6,469.7",11.6,1.4,0.4,"1,176.7","1,748.9",2.6,0.3,0.2,542.9,33.0,0.2,0.1,0.8,1.4,0.0,-0.4,11.4,-0.4,0.0,0.0,0.0,17.1,0.2,0.0
02/24/2025 - 10,0.3,"2,341.1",837.3,59.1,"6,440.9",-2.6,1.4,0.3,"1,173.9","1,750.4",0.8,0.1,0.1,163.1,9.7,0.0,0.1,0.6,2.3,0.0,-0.5,11.4,-0.4,0.0,0.0,0.0,15.2,0.1,0.0
02/24/2025 - 11,0.3,"2,277.4",840.2,128.0,"6,435.8",10.7,1.3,0.3,"1,160.3","1,731.1",2.8,0.3,0.2,554.8,36.2,0.2,0.1,0.9,1.7,0.0,-0.3,11.4,-0.4,0.0,0.0,0.0,17.0,0.2,0.0
02/24/2025 - 12,0.2,"2,290.8",825.0,37.9,"6,388.1",-2.7,1.3,0.4,"1,159.5","1,728.3",0.8,0.1,0.1,157.6,12.1,0.0,0.1,0.6,73.0,0.0,-0.3,11.2,-0.4,0.0,0.0,0.0,15.2,0.1,0.0
02/24/2025 - 13,0.3,"2,276.9",835.0,125.4,"6,563.3",11.9,1.2,0.3,"1,162.6","1,736.8",2.5,0.3,0.2,576.3,37.8,0.2,0.1,0.9,2.4,0.0,-0.4,11.3,-0.4,0.0,0.0,0.0,17.1,0.2,0.0
02/24/2025 - 14,0.2,"2,798.9",846.3,32.2,"6,447.0",-2.7,1.3,0.4,"1,106.5","1,803.7",0.7,0.0,0.1,158.3,14.7,0.1,0.1,0.7,0.4,-0.1,-0.3,11.4,-0.4,0.0,0.0,0.0,12.8,0.1,0.0
02/24/2025 - 15,0.3,"2,171.7",742.4,127.5,"5,913.5",11.5,0.8,0.3,"1,348.0","1,558.3",2.7,0.4,0.2,"1,051.5",74.8,0.3,0.2,0.7,5.0,0.0,-0.2,10.6,-0.2,0.0,0.0,0.1,21.6,0.5,0.1
02/24/2025 - 16,0.2,"2,584.5",736.5,32.4,"5,794.8",-1.4,0.8,0.3,"1,304.6","1,568.7",0.7,0.1,0.1,519.8,52.4,0.2,0.8,0.4,0.5,0.0,-0.4,10.5,-0.3,0.0,0.0,0.0,15.2,0.2,0.0
02/24/2025 - 17,0.3,"2,801.3",842.3,111.0,"9,300.5",10.9,2.0,0.3,849.0,"1,666.2",2.5,0.4,0.3,430.2,9.0,0.1,0.1,0.2,0.3,-0.1,-0.3,10.4,-0.3,0.0,0.0,0.0,13.8,0.2,0.0
02/24/2025 - 18,0.3,"2,813.8",836.7,35.6,"9,290.4",2.8,2.0,0.4,847.8,"1,652.5",0.9,0.2,0.2,204.9,9.1,0.1,0.1,0.2,88.7,-0.1,-0.3,10.5,-0.3,0.0,0.0,0.0,13.4,0.1,0.0
02/24/2025 - 19,0.2,"2,170.4",744.3,148.1,"5,500.8",6.5,0.7,0.3,"1,339.6","1,480.3",2.6,0.4,0.2,"1,203.7",169.4,0.7,0.2,0.6,2.4,0.0,-0.5,10.3,-0.3,0.0,0.0,0.0,25.8,0.5,0.0
02/24/2025 - 20,0.2,"2,165.5",730.5,35.1,"5,401.3",-1.0,0.8,0.3,"1,440.3","1,473.1",0.8,0.1,0.1,643.8,157.3,0.5,0.4,0.6,5.2,0.0,-0.3,10.2,-0.4,0.0,0.0,0.0,23.8,0.3,0.0
02/24/2025 - 21,0.2,"2,050.2",725.9,132.4,"5,459.8",7.1,0.6,0.1,"1,304.4","1,459.7",2.5,0.4,0.2,"1,269.1",171.5,0.7,0.4,0.4,1.2,0.0,-0.4,10.1,-0.4,0.0,0.0,0.0,25.4,0.4,0.0
02/24/2025 - 22,0.1,"2,120.8",724.9,30.4,"5,395.1",-1.6,0.7,0.3,"1,356.6","1,469.8",0.5,0.1,0.1,634.6,155.2,0.5,0.2,0.5,13.3,0.0,-0.4,10.1,-0.4,0.0,0.0,0.0,23.6,0.4,0.0
02/24/2025 - 23,0.2,"2,037.8",723.5,133.8,"5,545.7",8.3,0.7,0.2,"1,304.4","1,456.1",2.4,0.4,0.2,"1,227.0",167.4,0.7,0.2,0.4,1.0,0.0,-0.4,10.0,-0.4,0.0,0.0,0.0,25.1,0.3,0.0
02/24/2025 - 24,0.2,"2,077.7",716.4,31.4,"5,400.4",-2.3,0.6,0.1,"1,312.7","1,448.2",0.6,0.1,0.1,597.0,153.0,0.5,0.1,0.3,6.7,0.0,-0.4,10.0,-0.4,0.0,0.0,0.0,23.0,0.5,0.0
02/24/2025 - 25,0.2,"2,049.4",728.3,142.0,"5,597.4",14.5,0.6,0.1,"1,317.7","1,453.4",2.5,0.4,0.2,"1,195.5",170.0,0.7,0.1,0.4,1.0,0.1,0.0,10.1,-0.2,0.0,0.0,0.1,25.5,0.4,0.0
02/24/2025 - 26,0.2,"2,092.4",729.6,62.0,"5,605.4",-1.3,0.7,0.2,"1,331.1","1,465.3",1.3,0.2,0.1,613.1,158.1,0.5,0.1,0.3,49.8,0.0,-0.1,10.2,-0.3,0.0,0.0,0.0,24.9,0.2,0.0
03/10/2025 - 1,0.2,"2,342.2",817.6,58.4,"6,331.8",6.8,0.9,0.1,"1,167.4","1,723.9",1.2,0.1,0.1,434.5,18.1,0.1,0.1,0.9,1.3,0.0,-0.2,11.2,-0.3,0.0,0.0,0.0,16.4,0.4,0.0
03/10/2025 - 2,0.2,"2,353.7",807.4,29.6,"6,365.6",-2.5,1.0,0.1,"1,162.6","1,692.0",0.7,0.0,0.1,169.3,2.7,0.0,0.1,0.6,7.6,0.0,-0.3,11.1,-0.3,0.0,0.0,0.0,15.4,0.2,0.0
03/10/2025 - 3,0.2,"2,333.4",823.6,74.2,"6,414.8",10.6,1.0,0.1,"1,160.5","1,724.6",1.4,0.1,0.1,437.1,18.6,0.1,0.1,0.8,0.7,0.0,-0.4,11.2,-0.4,0.0,0.0,0.0,16.5,0.3,0.0
03/10/2025 - 4,0.2,"2,381.4",809.1,33.2,"6,372.4",-0.3,1.1,0.2,"1,169.5","1,689.8",0.6,0.0,0.1,180.3,3.6,0.0,0.3,0.8,5.7,-0.1,-0.4,11.0,-0.3,0.0,0.0,0.0,14.9,0.4,0.0
03/10/2025 - 5,0.2,"2,349.2",818.9,60.2,"6,380.9",10.1,0.9,0.1,"1,160.7","1,710.5",1.2,0.1,0.1,430.9,18.1,0.1,0.1,0.8,0.5,0.0,-0.3,11.3,-0.4,0.0,0.0,0.0,16.5,0.3,0.0
03/10/2025 - 6,0.2,"2,376.4",813.8,23.8,"6,403.4",-2.4,1.0,0.1,"1,172.3","1,707.7",0.5,0.0,0.1,160.6,2.1,0.0,0.2,0.6,3.3,0.0,-0.4,11.2,-0.4,0.0,0.0,0.0,15.5,0.2,0.0
03/10/2025 - 7,0.2,"2,353.5",820.8,69.4,"6,414.0",7.0,0.9,0.1,"1,162.2","1,709.7",1.4,0.2,0.1,471.8,22.5,0.1,0.1,1.0,0.7,0.0,-0.2,11.3,-0.4,0.0,0.0,0.0,16.9,0.3,0.0
03/10/2025 - 8,0.2,"2,352.6",815.0,25.0,"6,361.7",-2.8,0.9,0.1,"1,152.6","1,699.0",0.6,0.0,0.1,162.6,2.7,0.0,0.1,0.6,3.5,-0.1,-0.3,11.1,-0.4,0.0,0.0,0.0,15.5,0.2,0.0
03/10/2025 - 9,0.2,"2,335.6",819.8,75.6,"6,425.0",9.7,0.9,0.1,"1,151.5","1,708.8",1.6,0.2,0.1,536.3,28.7,0.1,0.1,1.1,0.4,0.0,-0.2,11.3,-0.2,0.0,0.0,0.0,17.1,0.3,0.0
03/10/2025 - 10,0.3,"2,393.2",822.7,37.3,"6,394.8",-1.3,1.0,0.6,"1,202.3","1,729.3",0.8,0.1,0.3,157.6,4.6,0.1,1.5,1.0,325.6,0.0,-0.3,11.7,-0.3,0.0,0.0,0.0,16.9,0.3,0.0
03/10/2025 - 11,0.2,"2,330.0",824.5,73.9,"6,419.8",11.4,0.9,0.1,"1,156.5","1,712.9",1.6,0.2,0.1,561.6,30.3,0.1,0.1,1.2,0.4,0.0,-0.2,11.4,-0.3,0.0,0.0,0.0,17.1,0.3,0.0
03/10/2025 - 12,0.2,"2,339.9",810.2,23.2,"6,364.4",-2.4,0.9,0.1,"1,146.4","1,689.8",0.5,0.0,0.1,165.6,4.2,0.0,0.1,0.6,7.3,0.0,-0.4,11.1,-0.3,0.0,0.0,0.0,15.5,0.2,0.0
03/10/2025 - 13,0.2,"2,343.5",824.2,69.9,"6,417.9",10.6,0.9,0.1,"1,162.5","1,713.5",1.5,0.2,0.1,607.6,29.8,0.1,0.1,1.3,0.4,0.0,-0.4,11.4,-0.3,0.0,0.0,0.0,17.2,0.3,0.0
03/10/2025 - 14,0.2,"2,708.8",831.3,23.5,"6,389.9",-2.6,0.9,0.1,"1,091.3","1,785.3",0.5,0.0,0.1,159.6,3.9,0.0,0.1,0.7,0.0,0.0,-0.3,11.2,-0.4,0.0,0.0,0.0,12.3,0.3,0.0
03/10/2025 - 16,0.2,"2,207.2",711.0,20.8,"5,721.7",-1.2,0.6,0.1,"1,267.8","1,480.1",0.4,0.1,0.1,418.3,24.9,0.1,0.1,0.3,18.5,0.0,-0.3,10.1,-0.4,0.0,0.0,0.0,17.9,0.3,0.0
03/10/2025 - 19,0.1,"2,102.8",717.8,72.5,"5,420.0",3.9,0.7,0.1,"1,296.1","1,428.8",1.6,0.3,0.1,972.9,147.0,0.6,0.1,0.4,3.2,0.0,-0.4,9.9,-0.4,0.0,0.0,0.0,24.8,0.5,0.0
03/10/2025 - 20,0.1,"2,422.3",718.1,25.5,"5,324.5",-1.8,0.6,0.2,"1,267.2","1,475.3",0.5,0.1,0.1,556.3,141.1,0.2,0.1,0.5,1.5,0.0,-0.3,10.0,-0.4,0.0,0.0,0.0,19.7,0.4,0.0
03/10/2025 - 21,0.2,"2,118.0",721.7,76.1,"5,451.1",4.4,0.7,0.1,"1,288.4","1,439.2",1.3,0.3,0.1,"1,000.8",147.1,0.6,0.1,0.4,2.1,0.0,-0.4,10.0,-0.4,0.0,0.0,0.0,24.7,0.4,0.0
03/10/2025 - 22,0.1,"2,440.2",723.4,26.7,"5,395.0",-2.2,0.6,0.1,"1,289.1","1,480.3",0.7,0.1,0.1,551.5,140.0,0.4,0.1,0.3,0.1,0.0,-0.1,10.0,-0.2,0.0,0.0,0.0,19.1,0.3,0.0
03/10/2025 - 23,0.2,"2,103.5",713.9,83.3,"5,452.5",5.9,0.6,0.1,"1,283.5","1,429.2",1.6,0.3,0.2,"1,016.9",147.5,0.6,0.1,0.4,1.0,0.0,-0.3,9.9,-0.3,0.0,0.0,0.0,24.7,0.5,0.0
03/10/2025 - 24,0.1,"2,398.9",728.9,34.1,"5,369.9",-1.9,0.6,0.1,"1,308.0","1,466.0",0.7,0.1,0.1,570.2,142.0,0.4,0.4,0.3,0.5,0.0,-0.3,9.9,-0.3,0.0,0.0,0.0,20.1,2.2,0.0
03/10/2025- 25,0.2,"2,116.6",724.3,70.8,"5,449.0",5.3,0.6,0.1,"1,283.8","1,436.4",1.2,0.3,0.1,"1,004.9",149.8,0.6,0.1,0.4,1.5,0.0,-0.4,10.0,-0.3,0.0,0.0,0.0,24.8,0.4,0.0
03/10/2025 - 26,0.1,"2,103.7",705.9,36.8,"5,385.1",-1.4,0.7,0.0,"1,277.5","1,418.1",0.8,0.1,0.1,562.8,127.1,0.4,0.1,0.3,3.4,0.0,-0.4,9.8,-0.4,0.0,0.0,0.0,23.1,0.3,0.0
03/17/2025 - 1,0.2,"2,353.5",824.4,39.9,"6,239.4",4.9,0.8,0.0,"1,165.5","1,734.4",0.9,0.1,0.1,426.8,18.3,0.1,0.1,0.9,1.4,0.0,-0.3,11.3,-0.4,0.0,0.0,0.0,16.0,0.1,0.0
03/17/2025 - 2,0.2,"2,386.0",822.0,21.9,"6,287.1",-2.2,0.9,0.1,"1,180.4","1,730.7",0.5,0.0,0.1,214.0,3.7,0.1,0.1,0.7,3.1,-0.1,-0.2,11.3,-0.4,0.0,0.0,0.0,15.6,0.1,0.0
03/17/2025 - 3,0.2,"2,338.1",816.2,37.8,"6,217.6",5.0,0.8,0.0,"1,147.1","1,701.2",0.9,0.1,0.1,424.9,18.4,0.1,0.1,0.8,0.1,0.0,-0.4,11.3,-0.4,0.0,0.0,0.0,16.1,0.1,0.0
03/17/2025 - 4,0.2,"2,604.2",828.5,15.7,"6,236.1",-2.6,0.8,0.1,"1,213.4","1,748.5",0.5,0.0,0.1,210.3,4.2,0.0,0.1,0.7,0.9,-0.1,-0.3,11.3,-0.4,0.0,0.0,0.0,13.9,0.2,0.0
03/17/2025 - 5,0.2,"2,332.5",813.3,37.1,"6,189.5",5.0,0.8,0.0,"1,158.8","1,705.9",0.9,0.1,0.1,422.7,18.5,0.1,0.1,0.8,0.0,0.0,-0.4,11.3,-0.4,0.0,0.0,0.0,16.1,0.1,0.0
03/17/2025 - 6,0.2,"2,336.5",803.0,20.7,"6,202.8",-2.4,0.7,0.0,"1,168.4","1,692.1",0.6,0.0,0.1,194.5,3.2,0.0,0.1,0.6,9.6,0.0,0.0,11.2,-0.2,0.0,0.0,0.0,15.4,0.1,0.0
03/17/2025 - 7,0.2,"2,326.8",822.0,44.7,"6,304.8",7.0,0.7,0.0,"1,155.8","1,720.5",1.0,0.1,0.1,434.6,30.7,0.1,0.1,1.1,0.0,0.0,-0.1,11.3,-0.3,0.0,0.0,0.0,16.5,0.1,0.0
03/17/2025 - 8,0.2,"2,339.2",816.9,16.7,"6,272.2",-2.0,0.7,0.0,"1,163.1","1,709.1",0.5,0.0,0.1,176.8,3.9,0.0,0.1,0.7,15.9,0.0,-0.2,11.2,-0.3,0.0,0.0,0.0,15.7,0.1,0.0
03/17/2025 - 9,0.2,"2,302.7",823.2,41.4,"6,415.5",9.2,0.8,-0.1,"1,150.1","1,728.1",1.0,0.1,0.1,511.1,47.6,0.2,0.1,1.5,0.0,0.0,-0.1,11.3,-0.4,0.0,0.0,0.0,17.0,0.1,0.0
03/17/2025 - 10,0.2,"2,340.5",822.6,16.6,"6,407.6",-2.4,0.8,0.0,"1,166.6","1,716.2",0.5,0.0,0.1,125.3,5.2,0.0,0.1,0.9,3.2,-0.1,-0.4,11.3,-0.4,0.0,0.0,0.0,16.2,0.1,0.0
03/17/2025 - 11,0.2,"2,314.2",821.3,48.2,"6,410.1",11.6,0.7,-0.1,"1,151.4","1,728.3",1.1,0.1,0.1,587.1,50.5,0.3,0.1,1.7,1.1,0.0,-0.3,11.2,-0.4,0.0,0.0,0.0,17.3,0.1,0.0
03/17/2025 - 12,0.2,"2,310.5",816.3,14.6,"6,316.4",-2.0,0.7,0.0,"1,145.7","1,691.7",0.4,0.0,0.1,118.2,7.0,0.0,0.0,1.0,19.1,-0.1,-0.3,11.1,-0.4,0.0,0.0,0.0,15.6,0.1,0.0
03/17/2025 - 13,0.2,"2,312.4",829.0,51.6,"6,463.5",10.2,0.7,-0.1,"1,157.3","1,719.9",1.2,0.1,0.1,570.2,51.4,0.2,0.1,1.7,0.4,0.0,-0.3,11.4,-0.4,0.0,0.0,0.0,17.2,0.1,0.0
03/17/2025 - 14,0.2,"2,304.5",813.1,16.0,"6,334.3",-2.3,0.7,-0.1,"1,148.7","1,694.2",0.4,0.0,0.1,110.1,7.7,0.0,0.1,0.9,10.1,-0.1,-0.2,11.1,-0.4,0.0,0.0,0.0,15.4,0.2,0.0
03/17/2025 - 15,0.2,"2,205.1",738.1,79.2,"5,550.2",20.9,0.5,-0.1,"1,263.4","1,558.1",1.6,0.3,0.2,796.9,57.0,0.3,0.1,0.5,1.1,0.0,-0.2,10.5,-0.4,0.0,0.0,0.0,19.6,0.3,0.0
03/17/2025 - 16,0.2,"2,607.1",738.3,24.6,"5,487.7",-1.5,0.4,-0.1,"1,237.0","1,533.8",0.4,0.1,0.1,411.0,12.3,0.1,0.0,0.2,0.2,0.0,-0.3,10.2,-0.4,0.0,0.0,0.0,11.1,0.1,0.0
03/24/2025 - 1,0.2,"2,369.7",811.3,44.2,"6,039.0",6.9,0.6,-0.1,"1,165.2","1,710.8",1.0,0.1,0.1,360.7,13.9,0.1,0.1,0.9,0.6,0.0,-0.1,11.2,-0.2,0.0,0.0,0.0,15.7,0.3,0.0
03/24/2025 - 2,0.2,"2,483.9",809.0,30.2,"6,002.4",-0.3,0.7,0.0,"1,219.3","1,697.5",0.8,0.0,0.2,200.9,6.6,0.1,0.4,5.0,29.0,0.0,-0.2,11.1,-0.3,0.0,0.0,0.0,15.8,0.6,0.0
03/24/2025 - 3,0.2,"2,411.8",818.2,39.1,"6,071.2",6.2,0.7,-0.1,"1,181.8","1,706.6",0.7,0.1,0.1,360.7,13.6,0.1,0.1,0.9,0.6,0.0,-0.3,11.4,-0.3,0.0,0.0,0.0,15.9,0.3,0.0
03/24/2025 - 4,0.2,"2,393.7",808.0,20.7,"6,014.8",-2.0,0.7,-0.1,"1,167.7","1,693.5",0.5,0.0,0.1,187.1,3.0,0.0,0.4,1.7,24.3,0.0,-0.2,11.1,-0.4,0.0,0.0,0.0,15.0,1.0,0.0
03/24/2025 - 5,0.2,"2,391.2",822.2,38.9,"6,125.8",7.4,0.7,-0.1,"1,181.1","1,720.9",0.9,0.1,0.1,371.1,15.5,0.1,0.1,1.0,0.9,0.0,-0.5,11.4,-0.4,0.0,0.0,0.0,16.1,0.3,0.0
03/24/2025 - 6,0.3,"2,777.4",832.4,27.2,"6,028.6",-0.8,0.7,0.2,"1,207.2","1,750.3",0.6,0.1,0.1,184.3,3.1,0.1,0.4,1.2,70.7,-0.1,-0.3,11.8,-0.4,0.0,0.0,0.0,14.2,0.3,0.0
03/24/2025 - 7,0.2,"2,398.7",825.3,32.9,"6,061.2",5.0,0.7,-0.1,"1,174.3","1,709.4",0.8,0.1,0.1,356.2,18.2,0.1,0.1,1.0,0.7,0.0,-0.3,11.3,-0.4,0.0,0.0,0.0,15.9,0.2,0.0
03/24/2025 - 8,0.2,"4,134.5",823.6,21.1,"5,992.4",-1.2,0.6,0.1,761.7,"1,816.3",0.5,0.0,0.1,177.8,1.7,0.0,0.1,0.8,0.5,-0.1,-0.3,10.9,-0.4,0.0,0.0,0.0,9.6,0.3,0.0
03/24/2025 - 9,0.2,"2,376.6",819.1,43.6,"6,084.3",5.8,0.7,-0.2,"1,164.4","1,687.0",0.9,0.1,0.1,369.2,19.3,0.1,0.1,1.0,1.7,0.0,-0.5,11.2,-0.4,0.0,0.0,0.0,15.8,0.3,0.0
03/24/2025 - 10,0.2,"2,392.9",813.2,18.9,"6,073.2",-2.0,0.7,-0.1,"1,168.3","1,684.8",1.0,0.0,0.1,137.8,5.4,0.0,0.1,0.8,4.0,-0.1,-0.4,11.1,-0.4,0.0,0.0,0.0,16.1,0.3,0.0
03/24/2025 - 11,0.2,"2,376.5",826.5,47.6,"6,182.9",9.9,0.6,-0.2,"1,174.0","1,711.1",0.9,0.1,0.1,421.3,34.4,0.1,0.1,1.3,1.9,0.0,-0.4,11.4,-0.4,0.0,0.0,0.0,16.6,0.3,0.0
03/24/2025 - 12,0.2,"2,379.4",815.0,20.7,"6,141.9",-1.9,0.7,-0.1,"1,165.1","1,683.1",0.5,0.0,0.1,161.3,5.7,0.0,0.1,0.9,7.7,-0.1,-0.5,11.1,-0.4,0.0,0.0,0.0,15.4,0.3,0.0
03/24/2025 - 13,0.2,"2,348.3",828.7,40.2,"6,304.9",9.5,0.7,-0.2,"1,168.2","1,726.3",1.2,0.1,0.1,442.3,50.7,0.2,0.1,1.6,1.0,0.0,-0.2,11.3,-0.2,0.0,0.0,0.0,17.1,0.3,0.0
03/24/2025 - 14,0.2,"2,392.4",821.8,21.4,"6,251.5",-1.7,0.8,-0.1,"1,182.0","1,724.9",0.6,0.0,0.1,142.5,9.0,0.0,0.1,1.1,13.3,0.0,-0.2,11.3,-0.3,0.0,0.0,0.0,15.6,0.3,0.0
03/24/2025 - 16,0.2,"2,266.2",732.8,19.0,"5,318.5",-0.1,0.5,-0.1,"1,276.8","1,506.6",0.5,0.1,0.1,309.9,14.1,0.1,0.2,0.5,19.3,0.0,-0.5,10.3,-0.3,0.0,0.0,0.0,16.4,0.3,0.0
03/24/2025 - 19,0.1,"2,172.4",738.5,50.5,"5,032.5",5.9,0.4,-0.2,"1,296.0","1,429.3",1.0,0.3,0.1,817.4,113.0,0.3,0.1,0.5,0.4,0.0,-0.2,9.9,-0.4,0.0,0.0,0.0,21.7,0.5,0.0
03/24/2025 - 20,0.1,"2,158.9",715.6,19.2,"4,939.5",-2.0,0.5,-0.1,"1,278.7","1,406.2",0.4,0.1,0.1,401.3,59.1,0.1,0.1,0.4,6.5,0.0,-0.4,9.7,-0.4,0.0,0.0,0.0,18.9,0.3,0.0
03/24/2025 - 21,0.1,"2,166.2",733.5,48.2,"5,014.8",5.3,0.5,-0.2,"1,278.9","1,416.1",1.0,0.2,0.1,833.2,113.9,0.3,0.1,0.4,0.4,0.0,-0.4,9.9,-0.4,0.0,0.0,0.0,21.3,0.4,0.0
03/24/2025 - 22,0.1,"2,158.9",727.2,18.5,"4,981.4",-2.2,0.5,-0.1,"1,279.7","1,415.9",0.4,0.1,0.1,410.9,58.7,0.1,0.2,0.4,12.2,0.0,-0.5,9.8,-0.4,0.0,0.0,0.0,19.0,0.3,0.0
03/24/2025 - 23,0.1,"2,135.4",721.2,45.3,"4,940.3",6.5,0.5,-0.2,"1,266.7","1,408.4",0.8,0.2,0.1,817.2,114.8,0.3,0.1,0.4,2.2,0.0,-0.4,9.8,-0.4,0.0,0.0,0.0,21.3,0.4,0.0
03/24/2025 - 24,0.1,"2,156.2",719.9,20.5,"4,960.6",-2.2,0.6,-0.1,"1,270.0","1,411.7",0.4,0.1,0.1,427.8,59.8,0.1,0.2,0.4,6.4,0.0,-0.4,9.8,-0.4,0.0,0.0,0.0,19.9,0.4,0.0
03/24/2025 - 25,0.3,"2,149.2",777.4,258.7,"5,266.1",16.2,0.4,-0.2,"1,304.9","1,462.1",7.9,0.8,0.4,"1,547.4",194.0,0.9,0.3,1.0,3.4,0.0,-0.4,10.2,-0.4,0.0,0.0,0.0,29.3,1.1,0.0
03/24/2025 - 26,0.1,"2,168.8",727.4,21.5,"4,916.0",-1.7,0.5,-0.1,"1,282.1","1,431.5",0.4,0.1,0.1,435.5,118.6,0.3,0.1,0.3,8.5,0.0,-0.3,10.0,-0.4,0.0,0.0,0.0,20.3,0.3,0.0
