Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/29/2022 9:26:22 AM	9.72	0.14	3.40	0.00	0.00	0.00	0.00	0.15	13.27	100.00	0.25	25.44	5151	144	1532	0	0	0	0	0	6826	164.49	14.83	3.44	13.79	21.24	15.02	47.05	1.02	24.63	23.47
8/29/2022 9:26:25 AM	8.42	0.43	3.67	0.00	0.00	0.00	0.00	0.39	12.53	100.00	0.26	25.51	4464	434	1651	0	0	0	0	0	6549	166.05	15.54	4.05	14.60	22.52	15.30	46.06	1.03	24.65	23.53
8/29/2022 9:26:27 AM	9.94	0.50	2.98	0.00	0.00	0.00	0.00	0.26	13.42	100.00	0.34	25.51	5268	502	1339	0	0	0	0	0	7110	165.49	14.50	4.20	15.64	22.21	15.77	46.86	1.03	24.69	23.51
8/29/2022 9:26:29 AM	8.12	0.39	3.78	0.00	0.00	0.00	0.00	0.35	12.29	100.00	0.47	25.51	4304	391	1702	0	0	0	0	0	6397	165.31	15.57	3.38	14.21	21.88	15.10	45.30	1.05	24.71	23.55
8/29/2022 9:26:32 AM	9.46	0.44	3.27	0.00	0.00	0.00	0.00	0.30	13.17	100.00	0.55	25.51	5013	444	1472	0	0	0	0	0	6929	164.67	15.06	3.81	15.77	22.42	15.03	46.92	1.05	24.74	23.60
8/29/2022 9:26:34 AM	9.50	0.44	3.86	0.00	0.00	0.00	0.00	0.09	13.80	100.00	0.59	25.47	5033	443	1737	0	0	0	0	0	7212	165.91	15.93	3.32	15.34	21.33	16.67	47.98	1.06	24.77	23.61
8/29/2022 9:26:37 AM	8.68	0.22	4.22	0.00	0.00	0.00	0.00	0.22	13.12	100.00	0.64	25.46	4602	221	1898	0	0	0	0	0	6720	165.67	16.60	2.02	14.23	21.97	15.57	47.92	1.06	24.80	23.57
8/29/2022 9:26:39 AM	8.26	0.41	4.25	0.00	0.00	0.00	0.00	0.25	12.93	100.00	0.70	25.45	4378	413	1914	0	0	0	0	0	6705	165.24	16.57	3.55	15.28	21.85	15.32	46.99	1.07	24.85	23.60
8/29/2022 9:26:41 AM	9.05	0.46	3.14	0.00	0.00	0.00	0.00	0.49	12.65	100.00	0.77	25.45	4796	457	1412	0	0	0	0	0	6666	165.95	14.89	4.10	14.47	23.55	15.69	46.56	1.08	24.88	23.58
