Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
3/21/2023 12:16:29 PM	6.18	0.84	1.96	0.00	0.00	0.00	0.00	0.59	8.98	100.00	0.08	7.64	3275	838	882	0	0	0	0	0	4995	168.30	10.99	3.36	12.81	18.83	13.49	33.14	1.01	11.65	12.15
3/21/2023 12:16:32 PM	7.16	0.57	1.88	0.00	0.00	0.00	0.00	0.52	9.61	100.00	0.18	7.66	3795	567	847	0	0	0	0	0	5209	172.72	10.98	3.11	12.46	19.10	12.90	35.23	1.02	11.68	12.14
3/21/2023 12:16:34 PM	7.99	0.57	1.71	0.00	0.00	0.00	0.00	0.57	10.27	100.00	0.21	7.67	4235	571	768	0	0	0	0	0	5574	172.17	11.20	3.33	13.05	20.57	13.40	37.58	1.02	11.70	12.15
3/21/2023 12:16:36 PM	7.50	0.61	2.37	0.00	0.00	0.00	0.00	0.57	10.48	100.00	0.24	7.68	3974	613	1065	0	0	0	0	0	5652	170.79	12.52	3.10	13.05	20.98	14.42	38.90	1.02	11.73	12.13
3/21/2023 12:16:39 PM	8.26	0.41	2.28	0.00	0.00	0.00	0.00	0.44	10.95	100.00	0.27	7.71	4376	407	1027	0	0	0	0	0	5810	170.06	12.23	3.49	12.96	20.42	13.57	39.83	1.03	11.77	12.10
3/21/2023 12:16:41 PM	8.25	0.70	1.96	0.00	0.00	0.00	0.00	0.53	10.91	100.00	0.28	7.74	4372	700	881	0	0	0	0	0	5952	169.98	12.01	3.00	14.12	21.04	14.47	39.23	1.03	11.79	12.14
3/21/2023 12:16:44 PM	8.12	0.44	1.49	0.39	0.00	0.00	0.00	0.54	10.44	100.00	0.34	7.78	4306	438	670	12	0	0	0	0	5425	170.75	11.76	3.69	12.80	20.66	14.73	38.51	1.03	11.83	12.18
3/21/2023 12:16:46 PM	8.34	0.55	1.90	0.00	0.00	0.00	0.00	0.51	10.78	100.00	0.39	7.81	4421	546	853	0	0	0	0	0	5820	170.68	11.69	3.26	13.51	20.69	13.66	39.00	1.04	11.86	12.17
3/21/2023 12:16:48 PM	8.77	0.58	1.82	0.01	0.00	0.00	0.00	0.45	11.18	100.00	0.45	7.87	4648	578	818	0	0	0	0	0	6045	170.77	11.62	3.46	13.36	20.66	14.69	39.69	1.04	11.88	12.17
3/21/2023 12:16:51 PM	8.52	0.60	2.16	0.00	0.00	0.00	0.00	0.49	11.29	100.00	0.51	7.89	4518	605	972	0	0	0	0	0	6094	172.65	12.41	3.54	13.98	21.28	14.55	40.64	1.05	11.91	12.20
3/21/2023 12:16:53 PM	8.80	0.48	1.95	0.03	0.00	0.00	0.00	0.43	11.26	100.00	0.59	7.86	4665	480	876	1	0	0	0	0	6021	171.29	11.86	3.36	13.07	20.63	14.54	40.19	1.06	11.94	12.22
