7/11/2022 1:24:35 PM	3.68	44.45	0.00	0.00	0.00	0.00	0.00	0.98	48.13	93.64	0.21	24.02	1950	44447	0	0	0	0	0	0	46397	142.11	39.96	35.01	214.10	49.45	185.10	34.16	1.02	22.19	21.27
7/11/2022 1:24:37 PM	4.49	43.81	0.00	0.00	0.00	0.00	0.00	0.78	48.30	93.82	0.25	23.96	2380	43806	0	0	0	0	0	0	46186	142.38	40.60	32.89	211.10	47.87	183.81	34.92	1.02	22.25	21.22
7/11/2022 1:24:40 PM	4.19	43.67	0.00	0.00	0.00	0.00	0.00	0.94	47.86	93.47	0.30	23.93	2221	43665	0	0	0	0	0	0	45886	141.85	39.89	34.35	210.83	49.14	182.34	35.23	1.03	22.29	21.25
7/11/2022 1:24:42 PM	4.26	43.48	0.00	0.00	0.00	0.00	0.00	0.98	47.74	93.64	0.34	23.93	2256	43482	0	0	0	0	0	0	45737	142.11	41.33	33.81	209.16	49.18	182.45	35.63	1.03	22.33	21.24
7/11/2022 1:24:44 PM	3.47	44.32	0.00	0.00	0.00	0.00	0.00	1.06	47.79	93.75	0.37	23.94	1838	44318	0	0	0	0	0	0	46156	142.27	40.74	34.31	212.49	49.77	185.36	34.10	1.04	22.38	21.28
7/11/2022 1:24:47 PM	4.09	44.32	0.00	0.00	0.00	0.00	0.00	1.00	48.41	93.56	0.43	23.89	2170	44315	0	0	0	0	0	0	46485	141.99	41.20	34.20	213.79	50.03	184.98	35.62	1.04	22.41	21.32
7/11/2022 1:24:49 PM	3.99	43.48	0.00	0.00	0.00	0.00	0.00	1.04	47.47	93.82	0.50	23.83	2116	43481	0	0	0	0	0	0	45597	142.38	41.17	34.24	209.07	49.50	182.11	35.30	1.05	22.45	21.33
7/11/2022 1:24:51 PM	3.94	44.17	0.00	0.00	0.00	0.00	0.00	1.06	48.11	93.56	0.61	23.77	2088	44171	0	0	0	0	0	0	46258	141.99	40.54	35.21	212.61	50.34	184.60	35.54	1.06	22.51	21.34
7/11/2022 1:24:54 PM	3.83	44.04	0.00	0.00	0.00	0.00	0.00	1.13	47.88	93.19	0.67	23.74	2031	44044	0	0	0	0	0	0	46075	141.42	40.61	34.88	211.56	50.82	184.50	35.74	1.07	22.54	21.42
7/11/2022 1:24:56 PM	3.72	44.10	0.00	0.00	0.00	0.00	0.00	1.13	47.82	93.41	0.71	23.76	1969	44103	0	0	0	0	0	0	46072	141.76	40.84	34.57	212.43	50.72	183.95	35.40	1.07	22.58	21.44
7/11/2022 1:24:59 PM	3.79	43.36	0.00	0.00	0.00	0.00	0.00	1.07	47.15	94.02	0.78	23.76	2008	43362	0	0	0	0	0	0	45370	142.68	40.47	34.10	208.50	49.55	181.42	34.88	1.08	22.61	21.48
7/11/2022 1:25:01 PM	3.72	44.15	0.00	0.00	0.00	0.00	0.00	1.13	47.87	93.92	0.79	23.79	1972	44152	0	0	0	0	0	0	46124	142.53	41.14	34.00	212.12	50.67	184.79	35.40	1.08	22.66	21.44
7/11/2022 1:25:03 PM	3.57	43.99	0.00	0.00	0.00	0.00	0.00	1.21	47.57	93.59	0.81	23.75	1894	43994	0	0	0	0	0	0	45888	142.03	41.40	34.47	211.13	51.11	184.10	35.51	1.08	22.71	21.45
7/11/2022 1:25:06 PM	3.59	44.18	0.00	0.00	0.00	0.00	0.00	1.19	47.77	93.29	0.84	23.74	1903	44183	0	0	0	0	0	0	46086	141.58	40.48	34.40	213.02	51.27	184.01	35.48	1.08	22.74	21.47
