Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
10/6/2020 1:16:13 PM	10.23	47.79	0.73	0.00	0.00	0.00	0.00	0.00	58.75	93.03	0.03	17.93	5421	47792	329	0	0	0	0	0	53542	141.18	48.00	40.74	229.98	50.45	209.60	52.16	1.00	26.97	28.56
10/6/2020 1:16:15 PM	8.47	48.35	1.70	0.00	0.00	0.00	0.00	0.00	58.52	92.54	0.13	18.01	4489	48352	765	0	0	0	0	0	53606	140.43	50.05	41.36	234.07	50.89	209.19	50.60	1.01	26.97	28.55
10/6/2020 1:16:18 PM	9.13	48.44	1.00	0.00	0.00	0.00	0.00	0.09	58.56	92.86	0.23	17.98	4838	48436	448	0	0	0	0	0	53722	140.93	49.23	39.87	233.73	52.19	210.17	50.16	1.02	26.99	28.55
10/6/2020 1:16:20 PM	10.03	48.92	0.26	0.00	0.00	0.00	0.00	0.05	59.21	93.67	0.32	17.95	5316	48922	115	0	0	0	0	0	54353	142.15	48.19	40.91	235.74	52.16	212.20	49.64	1.03	27.00	28.56
10/6/2020 1:16:22 PM	9.66	49.57	0.89	0.00	0.00	0.00	0.00	0.00	60.12	93.80	0.43	17.76	5119	49574	402	0	0	0	0	0	55094	142.35	49.77	42.02	238.79	52.13	215.51	51.27	1.04	27.01	28.58
10/6/2020 1:16:25 PM	9.34	50.61	0.92	0.00	0.00	0.00	0.00	0.00	60.86	93.89	0.54	17.41	4952	50605	412	0	0	0	0	0	55969	142.48	50.75	42.01	244.39	53.03	218.41	50.46	1.05	27.01	28.58
10/6/2020 1:16:27 PM	8.67	51.35	1.46	0.00	0.00	0.00	0.00	0.00	61.49	93.40	0.62	17.35	4597	51346	659	0	0	0	0	0	56603	141.75	51.99	42.59	246.47	52.23	223.14	51.56	1.06	27.03	28.55
10/6/2020 1:16:29 PM	9.09	52.23	1.20	0.00	0.00	0.00	0.00	0.00	62.51	93.91	0.76	17.20	4815	52227	538	0	0	0	0	0	57580	142.51	52.48	43.85	251.77	53.72	225.36	51.69	1.07	27.03	28.57
10/6/2020 1:16:32 PM	9.46	52.90	0.51	0.00	0.00	0.00	0.00	0.00	62.87	93.52	0.81	16.97	5013	52900	229	0	0	0	0	0	58142	141.93	51.41	44.79	253.83	52.98	228.39	50.35	1.08	27.05	28.58
10/6/2020 1:16:34 PM	9.79	53.12	0.10	0.00	0.00	0.00	0.00	0.00	63.00	94.08	0.91	17.06	5187	53122	43	0	0	0	0	0	58351	142.77	51.02	44.03	255.36	53.49	228.49	49.39	1.09	27.04	28.55
10/6/2020 1:16:37 PM	9.27	53.60	0.18	0.00	0.00	0.00	0.00	0.00	63.05	93.58	0.99	16.98	4916	53596	82	0	0	0	0	0	58594	142.02	51.50	43.62	257.94	53.52	229.40	48.17	1.10	27.06	28.60
10/6/2020 1:16:39 PM	8.73	52.60	0.00	0.00	0.00	0.00	0.00	0.00	61.33	93.97	1.13	16.84	4625	52599	0	0	0	0	0	0	57224	142.61	48.81	42.47	253.12	51.49	224.47	45.50	1.11	27.04	28.62
10/6/2020 1:16:41 PM	8.04	52.43	0.00	0.00	0.00	0.00	0.00	0.00	60.47	93.67	1.24	16.83	4261	52430	0	0	0	0	0	0	56691	142.15	47.83	42.32	251.31	51.10	223.62	43.01	1.12	27.05	28.55
10/6/2020 1:16:44 PM	7.13	51.57	0.00	0.00	0.00	0.00	0.00	0.00	58.70	93.29	1.34	16.91	3777	51574	0	0	0	0	0	0	55351	141.58	45.66	41.18	247.25	49.61	218.82	39.76	1.13	27.04	28.63
10/6/2020 1:16:46 PM	7.10	51.92	0.00	0.00	0.00	0.00	0.00	0.00	59.02	93.69	1.44	16.90	3762	51919	0	0	0	0	0	0	55681	142.19	45.92	41.44	250.00	49.57	219.01	39.87	1.14	27.07	28.57
10/6/2020 1:16:48 PM	6.69	52.35	0.00	0.00	0.00	0.00	0.00	0.00	59.04	94.01	1.54	16.94	3544	52353	0	0	0	0	0	0	55897	142.67	45.40	41.51	252.56	49.47	219.64	38.72	1.15	27.05	28.63
10/6/2020 1:16:51 PM	6.10	51.34	0.00	0.00	0.00	0.00	0.00	0.00	57.45	94.38	1.61	16.78	3235	51341	0	0	0	0	0	0	54576	143.24	43.70	40.04	246.31	48.06	216.31	36.51	1.16	27.06	28.60
10/6/2020 1:16:53 PM	5.85	51.85	0.00	0.00	0.00	0.00	0.00	0.07	57.70	94.40	1.72	16.74	3102	51850	0	0	0	0	0	0	54951	143.27	44.39	40.68	247.63	48.94	219.00	36.39	1.17	27.05	28.60
10/6/2020 1:16:56 PM	6.21	52.57	0.00	0.00	0.00	0.00	0.00	0.00	58.78	93.95	1.83	16.83	3293	52566	0	0	0	0	0	0	55859	142.58	44.61	41.24	252.50	49.41	220.92	37.24	1.18	27.05	28.58
10/6/2020 1:16:58 PM	5.86	51.78	0.00	0.00	0.00	0.00	0.00	0.03	57.65	95.17	1.97	16.71	3108	51781	0	0	0	0	0	0	54889	144.43	43.54	40.44	248.77	48.65	217.32	36.08	1.19	27.04	28.56
10/6/2020 1:17:00 PM	5.82	51.75	0.00	0.00	0.00	0.00	0.00	0.03	57.57	94.31	2.08	16.51	3083	51751	0	0	0	0	0	0	54833	143.12	43.51	40.24	248.32	48.49	217.45	35.88	1.20	27.05	28.60
10/6/2020 1:17:03 PM	6.09	52.85	0.00	0.00	0.00	0.00	0.00	0.05	58.94	94.23	2.17	16.52	3230	52847	0	0	0	0	0	0	56076	143.00	44.42	40.94	253.79	49.99	222.10	37.32	1.21	27.03	28.55
10/6/2020 1:17:05 PM	5.82	52.34	0.00	0.00	0.00	0.00	0.00	0.09	58.16	93.99	2.24	16.52	3083	52345	0	0	0	0	0	0	55428	142.65	44.26	40.84	250.62	49.57	220.40	36.60	1.22	27.02	28.56
10/6/2020 1:17:07 PM	5.79	51.58	0.00	0.00	0.00	0.00	0.00	0.05	57.37	93.89	2.26	16.55	3066	51580	0	0	0	0	0	0	54646	142.49	43.59	40.31	246.35	48.49	217.89	35.92	1.22	27.00	28.58
10/6/2020 1:17:10 PM	5.78	51.21	0.00	0.00	0.00	0.00	0.00	0.06	57.00	94.49	2.25	16.72	3066	51211	0	0	0	0	0	0	54277	143.40	43.29	39.75	245.49	48.31	215.56	35.83	1.22	27.00	28.57
10/6/2020 1:17:12 PM	5.83	51.95	0.00	0.00	0.00	0.00	0.00	0.08	57.78	93.59	2.33	16.89	3090	51947	0	0	0	0	0	0	55037	142.04	43.93	40.33	249.42	49.19	218.13	36.41	1.23	26.99	28.55
10/6/2020 1:17:15 PM	5.96	52.27	0.00	0.00	0.00	0.00	0.00	0.00	58.23	93.64	2.40	16.82	3159	52265	0	0	0	0	0	0	55424	142.12	43.89	40.70	251.35	48.77	219.12	36.34	1.24	26.98	28.57
10/6/2020 1:17:17 PM	6.23	52.96	0.00	0.00	0.00	0.00	0.00	0.01	59.19	93.13	2.44	16.70	3301	52965	0	0	0	0	0	0	56266	141.34	44.76	41.29	254.74	49.83	222.26	37.46	1.24	26.97	28.55
10/6/2020 1:17:19 PM	6.33	53.15	0.00	0.00	0.00	0.00	0.00	0.02	59.47	93.31	2.46	16.72	3353	53149	0	0	0	0	0	0	56502	141.60	44.73	41.70	255.26	50.28	223.54	37.96	1.24	26.97	28.53
10/6/2020 1:17:22 PM	6.29	52.97	0.00	0.00	0.00	0.00	0.00	0.02	59.25	93.57	2.49	16.97	3331	52965	0	0	0	0	0	0	56296	142.01	44.31	41.08	254.51	50.15	222.73	37.79	1.24	26.96	28.55
