Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
4/24/2023 10:06:56 AM	3.23	0.15	2.89	0.00	0.00	0.00	0.00	0.40	6.27	100.00	0.06	16.45	1714	147	1302	0	0	0	0	0	3162	186.09	10.47	1.49	7.62	13.73	9.65	26.01	1.01	17.28	15.83
4/24/2023 10:06:58 AM	3.53	0.00	1.90	0.75	0.00	0.00	0.00	0.39	6.19	100.00	0.14	16.45	1871	0	856	23	0	0	0	0	2750	185.81	10.21	3.70	6.97	13.43	11.21	26.07	1.01	17.32	15.89
4/24/2023 10:07:01 AM	4.80	0.00	0.97	1.04	0.00	0.00	0.00	0.44	6.82	100.00	0.22	16.45	2546	0	438	31	0	0	0	0	3015	186.95	9.82	3.37	7.68	14.65	12.74	27.71	1.02	17.35	15.93
4/24/2023 10:07:03 AM	3.23	0.47	3.94	0.00	0.00	0.00	0.00	0.13	7.64	100.00	0.29	16.47	1710	472	1773	0	0	0	0	0	3955	184.99	12.52	2.89	10.80	12.96	11.00	28.50	1.03	17.40	15.94
4/24/2023 10:07:05 AM	5.24	0.00	1.07	0.82	0.00	0.00	0.00	0.43	7.13	100.00	0.35	16.47	2777	0	482	25	0	0	0	0	3283	184.63	9.46	4.49	7.85	14.89	11.71	28.52	1.03	17.44	15.97
4/24/2023 10:07:08 AM	4.03	0.19	3.40	0.00	0.00	0.00	0.00	0.15	7.62	100.00	0.40	16.45	2136	188	1531	0	0	0	0	0	3854	185.35	11.54	2.30	9.42	13.20	10.21	28.80	1.04	17.47	15.97
4/24/2023 10:07:10 AM	5.50	0.00	2.27	0.76	0.00	0.00	0.00	0.10	8.53	100.00	0.44	16.46	2914	0	1023	23	0	0	0	0	3961	187.97	11.57	4.60	9.92	13.92	12.36	31.49	1.04	17.50	16.01
4/24/2023 10:07:13 AM	3.84	0.00	3.31	0.53	0.00	0.00	0.00	0.28	7.67	100.00	0.48	16.46	2033	0	1489	16	0	0	0	0	3538	184.26	12.93	3.71	9.20	14.91	11.55	31.14	1.05	17.55	15.99
4/24/2023 10:07:15 AM	5.81	0.23	2.24	0.20	0.00	0.00	0.00	0.11	8.48	100.00	0.52	16.46	3080	225	1010	6	0	0	0	0	4320	185.41	10.16	4.75	10.68	13.74	10.64	29.98	1.05	17.59	15.98
