Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
12/2/2020 2:11:11 PM	2.82	1.67	1.54	2.07	0.00	0.00	0.00	0.89	8.11	100.00	0.23	8.43	1494	1673	695	62	0	0	0	0	3924	173.72	15.95	6.26	17.93	20.64	22.51	32.30	1.02	8.17	7.62
12/2/2020 2:11:13 PM	3.83	1.36	0.43	2.88	0.00	0.00	0.00	0.89	8.49	100.00	0.37	8.40	2028	1359	194	86	0	0	0	0	3668	173.06	16.08	7.82	18.53	21.32	23.39	34.04	1.04	8.18	7.64
12/2/2020 2:11:16 PM	4.45	1.23	0.00	3.38	0.00	0.00	0.00	0.87	9.06	100.00	0.46	8.35	2358	1232	0	101	0	0	0	0	3691	173.32	16.84	8.33	19.22	22.09	24.89	36.18	1.05	8.22	7.62
12/2/2020 2:11:18 PM	5.08	1.54	0.00	2.66	0.00	0.00	0.00	1.07	9.29	100.00	0.55	8.29	2695	1543	0	80	0	0	0	0	4318	173.65	15.72	7.18	19.25	24.07	24.48	36.81	1.05	8.24	7.62
12/2/2020 2:11:21 PM	4.62	1.68	1.62	2.40	0.00	0.00	0.00	0.88	10.33	100.00	0.61	8.26	2449	1685	729	72	0	0	0	0	4934	175.23	18.18	7.50	20.51	23.78	25.18	39.75	1.06	8.28	7.68
12/2/2020 2:11:23 PM	4.22	1.78	2.03	2.08	0.00	0.00	0.00	0.74	10.10	100.00	0.62	8.24	2234	1779	913	62	0	0	0	0	4988	173.67	17.57	8.00	20.51	22.01	23.84	37.76	1.06	8.29	7.65
12/2/2020 2:11:25 PM	4.00	1.94	1.87	2.04	0.00	0.00	0.00	0.90	9.84	100.00	0.67	8.16	2121	1935	839	61	0	0	0	0	4957	174.09	17.51	7.64	20.70	23.15	24.32	37.55	1.07	8.32	7.70
12/2/2020 2:11:28 PM	3.77	2.02	2.19	1.78	0.00	0.00	0.00	0.95	9.76	100.00	0.71	8.11	1999	2019	984	53	0	0	0	0	5055	173.97	17.55	7.42	20.60	23.52	23.89	37.55	1.07	8.34	7.68
12/2/2020 2:11:30 PM	3.67	2.11	2.71	1.50	0.00	0.00	0.00	0.99	9.99	100.00	0.75	8.05	1944	2111	1219	45	0	0	0	0	5320	174.68	18.09	6.44	20.47	24.22	24.20	38.62	1.07	8.37	7.65
12/2/2020 2:11:32 PM	5.92	1.75	0.33	2.67	0.00	0.00	0.00	0.92	10.66	100.00	0.80	7.96	3136	1747	148	80	0	0	0	0	5111	174.65	16.91	6.97	20.99	24.41	26.58	39.81	1.08	8.40	7.72
12/2/2020 2:11:35 PM	4.16	1.58	1.22	3.08	0.00	0.00	0.00	0.93	10.04	100.00	0.84	7.94	2204	1576	547	93	0	0	0	0	4420	173.95	19.12	8.20	20.87	24.07	26.58	39.87	1.08	8.43	7.74
12/2/2020 2:11:37 PM	3.88	1.57	1.29	3.11	0.00	0.00	0.00	1.09	9.85	100.00	0.85	7.94	2055	1572	582	93	0	0	0	0	4302	173.35	19.68	7.88	20.68	25.53	26.85	40.74	1.08	8.44	7.74
12/2/2020 2:11:40 PM	6.08	0.96	0.06	3.95	0.00	0.00	0.00	0.75	11.04	100.00	0.86	7.93	3221	957	27	118	0	0	0	0	4324	174.71	19.20	9.04	20.66	24.02	27.36	43.08	1.08	8.47	7.77
12/2/2020 2:11:42 PM	3.97	1.69	1.49	2.98	0.00	0.00	0.00	1.02	10.13	100.00	0.86	7.95	2106	1688	672	89	0	0	0	0	4555	174.15	19.68	8.00	21.19	25.09	26.99	40.77	1.08	8.49	7.75
12/2/2020 2:11:44 PM	4.12	2.14	2.12	2.66	0.00	0.00	0.00	1.01	11.04	100.00	0.87	8.04	2184	2137	954	80	0	0	0	0	5355	174.03	20.55	9.16	23.57	26.06	27.88	42.67	1.08	8.52	7.80
12/2/2020 2:11:47 PM	5.11	1.73	1.59	2.86	0.00	0.00	0.00	0.84	11.29	100.00	0.87	8.20	2709	1731	717	86	0	0	0	0	5242	174.19	19.78	8.16	22.12	24.87	27.57	42.91	1.08	8.54	7.75
12/2/2020 2:11:49 PM	5.64	2.37	1.90	2.37	0.00	0.00	0.00	0.99	12.28	100.00	0.87	8.22	2990	2372	853	71	0	0	0	0	6286	173.65	20.13	9.57	25.18	27.36	28.49	45.25	1.09	8.56	7.80
12/2/2020 2:11:51 PM	4.64	2.17	1.46	3.17	0.00	0.00	0.00	0.98	11.43	100.00	0.97	8.15	2459	2170	655	95	0	0	0	0	5379	174.97	20.76	10.96	25.17	26.35	29.00	43.47	1.10	8.60	7.80
12/2/2020 2:11:54 PM	5.77	1.84	1.37	2.85	0.00	0.00	0.00	0.89	11.83	100.00	1.06	8.19	3058	1840	618	86	0	0	0	0	5602	173.44	19.85	8.38	23.00	26.08	28.30	44.53	1.10	8.61	7.83
12/2/2020 2:11:56 PM	5.67	2.14	2.17	3.22	0.00	0.00	0.00	0.81	13.20	100.00	1.21	8.32	3005	2143	975	97	0	0	0	0	6221	174.39	22.86	9.75	26.00	27.34	31.59	48.77	1.12	8.64	7.79
12/2/2020 2:11:59 PM	5.65	2.07	1.48	3.80	0.00	0.00	0.00	1.00	13.01	100.00	1.28	8.38	2995	2072	668	114	0	0	0	0	5849	173.53	23.46	10.57	26.55	29.06	32.77	49.75	1.12	8.66	7.85
12/2/2020 2:12:01 PM	5.59	1.88	1.36	4.02	0.00	0.00	0.00	0.89	12.86	100.00	1.39	8.37	2965	1877	614	121	0	0	0	0	5576	174.44	23.38	10.86	26.07	27.86	32.44	49.05	1.14	8.69	7.87
12/2/2020 2:12:03 PM	5.58	2.18	1.60	3.63	0.00	0.00	0.00	1.02	13.00	100.00	1.46	8.40	2959	2183	722	109	0	0	0	0	5973	174.27	23.31	10.55	26.74	29.17	32.61	49.51	1.14	8.72	7.88
12/2/2020 2:12:06 PM	6.55	1.69	0.62	4.32	0.00	0.00	0.00	1.11	13.17	100.00	1.55	8.40	3470	1694	278	129	0	0	0	0	5571	174.72	23.55	10.38	25.84	30.62	33.33	51.86	1.15	8.75	7.83
12/2/2020 2:12:08 PM	6.36	2.22	2.12	3.72	0.00	0.00	0.00	0.86	14.41	100.00	1.63	8.37	3368	2221	952	111	0	0	0	0	6653	174.31	24.83	11.82	28.54	29.66	33.74	53.34	1.16	8.76	7.88
12/2/2020 2:12:11 PM	5.99	2.09	0.70	4.35	0.00	0.00	0.00	1.05	13.13	100.00	1.67	8.33	3173	2092	316	131	0	0	0	0	5712	173.86	23.65	11.58	27.64	29.71	34.22	50.24	1.16	8.80	7.88
12/2/2020 2:12:13 PM	5.32	2.31	2.19	3.04	0.00	0.00	0.00	1.05	12.86	100.00	1.83	8.33	2820	2309	988	91	0	0	0	0	6207	175.23	22.89	10.13	26.35	29.15	31.21	48.94	1.18	8.81	7.94
12/2/2020 2:12:15 PM	5.51	2.21	1.93	3.62	0.00	0.00	0.00	0.91	13.27	100.00	1.96	8.34	2922	2206	869	108	0	0	0	0	6105	174.82	23.74	10.67	27.05	28.47	32.87	49.78	1.19	8.83	7.97
12/2/2020 2:12:18 PM	5.90	2.20	1.93	3.48	0.00	0.00	0.00	0.98	13.51	100.00	2.07	8.33	3129	2201	868	104	0	0	0	0	6303	174.14	23.69	11.09	27.28	29.54	32.37	51.01	1.20	8.87	8.04
12/2/2020 2:12:20 PM	5.72	2.05	1.92	3.70	0.00	0.00	0.00	0.90	13.38	100.00	2.21	8.32	3029	2046	863	111	0	0	0	0	6050	174.74	23.95	10.59	26.65	28.67	32.73	50.62	1.22	8.89	7.95
12/2/2020 2:12:22 PM	5.78	2.09	1.87	3.93	0.00	0.00	0.00	0.95	13.68	100.00	2.32	8.37	3065	2094	841	118	0	0	0	0	6119	174.95	24.72	11.82	27.77	29.67	33.38	52.07	1.23	8.91	7.94
12/2/2020 2:12:25 PM	6.17	2.46	2.06	3.86	0.00	0.00	0.00	0.97	14.56	100.00	2.41	8.42	3272	2459	929	116	0	0	0	0	6775	174.52	25.55	11.86	29.64	30.84	35.39	54.10	1.24	8.94	8.08
12/2/2020 2:12:27 PM	5.25	2.42	2.60	3.36	0.00	0.00	0.00	0.99	13.63	100.00	2.49	8.39	2782	2420	1171	101	0	0	0	0	6474	174.74	24.76	11.07	28.02	29.76	33.16	51.47	1.24	8.95	7.94
12/2/2020 2:12:30 PM	5.69	2.14	2.14	3.67	0.00	0.00	0.00	0.91	13.65	100.00	2.60	8.34	3018	2143	964	110	0	0	0	0	6235	174.91	24.50	10.34	27.07	29.11	33.48	51.50	1.25	8.97	8.03
12/2/2020 2:12:32 PM	6.04	2.22	1.81	3.90	0.00	0.00	0.00	0.96	13.97	100.00	2.73	8.34	3203	2219	813	117	0	0	0	0	6352	174.98	24.80	10.85	28.00	29.99	34.55	52.56	1.27	9.01	8.02
12/2/2020 2:12:34 PM	6.87	2.17	1.20	4.13	0.00	0.00	0.00	0.90	14.37	100.00	2.78	8.37	3639	2172	541	124	0	0	0	0	6475	174.86	24.36	11.14	28.44	29.94	35.15	53.09	1.27	9.03	8.07
12/2/2020 2:12:37 PM	5.83	2.42	2.22	3.69	0.00	0.00	0.00	0.89	14.15	100.00	2.87	8.36	3090	2416	999	111	0	0	0	0	6615	174.45	24.96	11.28	28.77	29.52	34.53	52.32	1.28	9.07	8.05
12/2/2020 2:12:39 PM	6.04	2.05	1.25	4.16	0.00	0.00	0.00	1.00	13.51	100.00	2.97	8.39	3203	2045	564	125	0	0	0	0	5938	174.68	24.25	11.20	27.44	29.83	34.08	51.58	1.29	9.09	8.09
