ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
11/17/2022 - 57,1.5,1718.8,4146.2,172.7,2329.5,21.7,7.1,1.5,1284.5,15433.3,1.3,0,0.2,326.8,246.3,0.3,1.1,0.9,5.2,0.3,-0.6,62.7,0.7,0,0,0,65.7,0.4,0.1
11/17/2022 - 58,1.3,1774.4,4178,30.5,2125.6,0.8,7,1.5,1322.7,15542.2,0.7,-0.2,0.1,46,140.6,0.1,0.9,1.5,10,0.2,-0.5,63.6,0.8,0,0,0,61.7,0.1,0.1
11/17/2022 - 59,0.4,488.8,444.7,166.7,2112.3,1.3,4.7,-0.2,398.8,1126.5,0.6,-0.3,0.1,57,12.9,0.5,0.7,0.3,6.3,-0.1,-0.9,7.2,0.7,0,0,0.1,17.1,0.4,0.1
11/17/2022 - 60,0.4,494.5,436.9,98.3,2065.2,4.6,4.7,-0.2,401.2,1141.1,0.9,-0.3,0.2,65.2,10.1,0.4,0.7,0.5,15.2,-0.1,-0.9,7,0.6,0,0,0.1,17.6,0.4,0
11/17/2022 - 61,1.2,3081.9,9275.4,104.1,3437.2,17.8,8.4,3.5,1384.5,52382.6,0.9,-0.1,0.2,141.5,12.6,0.2,1,0.5,4.5,0.1,-0.4,189.9,0.6,0,0,0,38.1,0.2,0.1
11/17/2022 - 62,1.1,3065.1,9228.5,24.2,3363.7,11.8,8.4,3.5,1376.6,52373.5,0.6,-0.2,0.1,33.4,5,0.1,0.9,0.4,13.8,0,-0.4,188.2,0.6,0,0,0,36.9,0.1,0.1
11/17/2022 - 63,6.5,4839.6,18173.2,232.4,4130,31,14.4,7.3,2824,56570.8,2.7,0.4,0.4,264.2,29.9,0.3,1.4,0.9,7.5,0.2,-0.3,212.9,0.7,0,0,0,73,0.4,0.3
11/17/2022 - 64,5.6,4862.5,18441.2,16,3899.6,17.5,14.9,7.4,2839.1,57529.8,0.6,0,0.2,42.2,18.1,0.2,1.2,0.6,8.7,0.1,-0.1,214.4,0.7,0,0,0,70.9,0.1,0.3
11/17/2022 - 65,1.1,1462.1,1772.5,81,2831.6,4.4,6.8,0.8,836,4828,0.6,-0.3,0.2,102.8,10.5,0.1,1.3,0.5,6.5,0,-0.7,17.3,0.6,0,0,0,57.7,0.2,0
11/17/2022 - 66,1,1413.6,1587.6,41.5,2763.1,1.9,6.3,0.7,790.6,4301.9,0.4,-0.3,0.1,57.7,8.6,0.1,1.1,0.4,8.6,0,-0.7,15.3,0.6,0,0,0,56.8,0.1,0
11/28/2022 - 1,0.4,2971.8,1181.5,20.2,5235.6,16.4,2.1,0.1,1368.2,2653,0.8,-0.3,0.1,188.5,54.3,0.1,0.2,1.1,3.7,-0.1,-0.6,17.1,0.6,0,0,0,21.6,0.1,0
11/28/2022 - 2,0.4,3021.8,1168.8,12.9,5191.4,1,1.9,0.1,1379.8,2630.7,0.9,-0.3,0.1,63.8,32,0.1,0.2,0.9,10.7,0,-0.7,17,0.7,0,0,0.1,20.5,0.2,0.1
11/28/2022 - 3,0.4,2963.7,1174.3,21.8,5254.2,21.7,1.8,0,1368.5,2662.2,0.9,-0.3,0.1,200.8,54,0.1,0.2,1.1,4.9,0,-0.6,17.3,0.6,0,0,0,21.7,0.2,0
11/28/2022 - 4,0.3,3021.2,1179,10.2,5299.2,0,1.9,0.1,1394.4,2676.5,0.6,-0.3,0.1,57.5,33.2,0.1,0.1,0.9,6.8,-0.1,-0.6,17.3,0.6,0,0,0,20.9,0.1,0
11/28/2022 - 5,0.4,2980.3,1174.1,25.1,5323.2,18.1,1.6,0,1374.2,2661.6,1,-0.3,0.1,202.8,53,0.1,0.1,1.1,4.2,0,-0.6,17.2,0.6,0,0,0,21.8,0.1,0
11/28/2022 - 6,0.4,2962.8,1165.3,11.1,5219.6,-0.3,1.7,0,1363,2613.9,0.6,-0.4,0.1,57.2,30.4,0.1,0.1,0.8,7,-0.1,-0.7,17,0.6,0,0,0,21,0.2,0
11/28/2022 - 7,0.4,2980.4,1171.5,19.1,5293.4,17,1.4,0,1376.2,2674.8,0.7,-0.3,0.1,193.6,53.3,0.1,0.1,1.1,3.6,-0.1,-0.6,17.2,0.6,0,0,0,21.6,0.1,0
11/28/2022 - 8,0.3,2967.6,1158.9,13.4,5187,-0.2,1.4,0,1365.4,2601,0.6,-0.4,0.1,61.3,29.6,0.1,0.2,0.9,10.9,-0.1,-0.6,17,0.5,0,0,0,21.7,0.2,0
11/28/2022 - 9,0.4,2961.6,1169.7,22.9,5235.5,21.1,1.4,0,1367.1,2666.5,0.8,-0.3,0.1,213,55.4,0.1,0.1,1.1,4.3,-0.1,-0.7,17.1,0.5,0,0,0,21.5,0.1,0
11/28/2022 - 10,0.3,2935.8,1147.4,10.7,5197,0.3,1.3,0,1359.1,2615.5,0.5,-0.4,0.1,58.9,29.2,0.1,0.2,0.8,12.4,-0.1,-0.6,16.9,0.5,0,0,0,20.6,0.1,0
11/28/2022 - 11,0.4,2956.6,1164.3,21.1,5230.9,27.6,1.3,0,1377.4,2663.2,0.8,-0.3,0.1,206.4,55.7,0.1,0.1,1.1,4,-0.1,-0.7,17.1,0.5,0,0,0,21.5,0.1,0
11/28/2022 - 12,0.3,2977.4,1159.1,9.6,5152.2,-0.1,1.4,0,1355.9,2611.3,0.7,-0.4,0.1,54,29.2,0.1,0.1,0.8,9.9,-0.1,-0.6,17.1,0.7,0,0,0,20.8,0.1,0.1
11/28/2022 - 13,0.3,2939,1162.3,26.7,5217.8,24.9,1.4,-0.1,1355.8,2620.3,1,-0.3,0.1,303,66.1,0.1,0.2,1.4,4.2,0,-0.8,17,0.6,0,0,0,21.7,0.1,0
11/28/2022 - 14,0.4,2968.5,1159.5,10,5189,0.4,1.4,0,1358.5,2623.7,0.6,-0.4,0.1,63.7,33.9,0.1,0.2,0.9,13.6,-0.1,-0.6,17,0.6,0,0,0,20.6,0.2,0
11/28/2022 - 15,0.5,3448.3,842.5,51.8,10772.8,13,1.1,-0.2,1085.2,2024.4,1.9,-0.2,0.1,102.8,18.9,0.1,0.1,0.5,5.1,-0.1,-0.7,12.5,0.6,0,0,0,16.1,0.6,0
11/28/2022 - 16,0.5,3382.6,816.1,14.4,10625,9.2,0.9,-0.2,1045.2,1937.9,1.1,-0.3,0.1,35.4,6.3,0,0.1,0.4,13.3,-0.1,-0.6,12.2,0.5,0,0,0,16.2,0.2,0
11/28/2022 - 18,0.4,3353.2,1208.4,22.1,10932.7,7.5,1.6,0,1108.8,2565,1.3,-0.3,0.2,541.4,43.7,0.3,0.2,0.3,11.4,-0.1,-0.9,16,0.6,0,0,0,20.4,0.2,0
11/28/2022 - 19,0.2,2268.1,883.9,58.1,5811,9.5,1.5,-0.1,1610,1855.8,1.4,-0.1,0.1,2072.1,342.8,0.6,0.3,0.8,6.1,0.1,-0.7,12.8,0.6,0,0,0,33,0.4,0
11/28/2022 - 20,0.2,2266.4,872.5,22.8,5714,1.1,1.4,-0.1,1597.5,1816.5,0.8,-0.2,0.1,1240.2,336.6,0.6,0.2,0.5,9.8,0.1,-0.9,12.9,0.6,0,0,0,32.1,0.2,0
11/28/2022 - 21,0.2,2263.5,878.5,53.7,5767.6,8.7,1.5,-0.2,1587.7,1826.6,1.3,-0.1,0.1,2102.6,344.7,0.6,0.2,0.7,4.9,0.1,-0.9,13,0.6,0,0,0,32.7,0.3,0
11/28/2022 - 22,0.2,2279.5,875.8,23.4,5744.9,2.2,1.4,-0.1,1616.5,1845.5,0.8,-0.2,0.1,1232.8,332.8,0.6,0.2,0.5,7.3,0,-0.7,12.8,0.6,0,0,0,31.2,0.5,0
11/28/2022 - 23,0.2,2286.6,891.8,53.6,5803.2,9.5,1.5,-0.2,1612.3,1841.8,1.5,-0.1,0.1,2080.6,346.8,0.6,0.2,0.7,5.1,0.1,-0.6,13,0.7,0,0,0.1,33.1,0.4,0.1
11/28/2022 - 24,0.2,2272.1,870.3,23.6,5655.9,1.4,1.5,-0.1,1595.6,1809.9,0.8,-0.3,0.1,1255.7,331.2,0.6,0.2,0.5,18.8,0.1,-0.9,12.8,0.6,0,0,0,31.3,0.2,0
11/28/2022 - 25,0.2,2299.5,885.2,52.7,5786.9,7.7,1.6,-0.2,1608.7,1839.3,1.4,-0.1,0.1,2095.2,347.5,0.6,0.2,0.7,5,0.1,-0.7,13,0.6,0,0,0,33.1,0.4,0
11/28/2022 - 26,0.2,2291.3,876,23.3,5719.7,1.3,1.6,-0.1,1618.5,1839.5,0.8,-0.3,0.1,1277.1,336.4,0.6,0.2,0.6,9.6,0.1,-0.7,12.9,0.6,0,0,0,31.2,0.2,0
12/12/2022 - 1,0.3,2900.9,1142.7,23.6,5527.5,20.8,1.1,-0.2,1280.8,2532.2,-2.7,-0.4,0,306.7,67.6,0.2,0.1,1.6,7.3,-0.1,-0.7,16.5,0.6,0,0,0,19.9,0.2,0
12/12/2022 - 2,0.3,2875.1,1122.2,4.4,5327.6,5,1.2,-0.1,1284.3,2498.5,0.4,-0.4,0,110.5,60.2,0.1,0.1,1.2,7.6,-0.1,-0.8,16.3,0.6,0,0,0,19.6,0.1,0
12/12/2022 - 3,0.3,2852.7,1119.6,18.1,5447.9,20.1,0.7,-0.2,1263.2,2515.5,0.6,-0.4,0,208.7,66.1,0.1,0.1,1.2,-0.4,-0.1,-0.8,16.4,0.5,0,0,0,19.9,0,0
12/12/2022 - 4,0.3,2882,1126.4,4.1,5326.8,2.5,1,-0.1,1273.7,2485.9,0.3,-0.4,0.1,83.2,59.2,0.1,0.1,0.9,2.9,-0.1,-0.8,16.1,0.5,0,0,0,19.2,0.1,0
12/12/2022 - 5,0.3,2909,1143.7,18.4,5521.4,13.6,0.9,-0.2,1286.8,2504.3,0.6,-0.4,0,201.3,67.3,0.1,0.1,1.2,-0.7,-0.1,-0.7,16.5,0.5,0,0,0,20,0,0
12/12/2022 - 6,0.3,2916.2,1135.1,3.4,5365.5,2.6,1,-0.2,1276.4,2473.2,0.4,-0.4,0,91,60.2,0.1,0.1,0.9,3,-0.1,-0.7,16.2,0.5,0,0,0,19.8,0.1,0
12/12/2022 - 7,0.3,2899.8,1140.1,20.7,5431,41,1,-0.2,1285.6,2508.4,0.9,-0.4,0,213.5,66.8,0.2,0.1,1.4,-0.5,-0.1,-0.7,16.5,0.7,0,0,0,19.8,0.1,0.1
12/12/2022 - 8,0.3,2896.4,1123.7,3.6,5304.8,1.4,1,-0.1,1266,2466.7,0.4,-0.4,0.1,85.9,60,0.1,0.1,0.9,46,-0.1,-0.7,16.2,0.6,0,0,0,19.7,0,0
12/12/2022 - 9,0.3,2961.7,1150.2,31,5628.5,16,1.3,-0.2,1286.9,2526.5,0.8,-0.4,0,261,68.9,0.2,0.1,2.5,-0.7,-0.1,-0.6,16.6,0.6,0,0,0,20.1,0.1,0
12/12/2022 - 10,0.3,2904.1,1127,3.5,5339.4,2,1.1,-0.2,1266.6,2473.6,0.4,-0.4,0,88.5,59.7,0.1,0.1,1.7,7.7,-0.1,-0.8,16.2,0.6,0,0,0,20.1,0.1,0
12/12/2022 - 11,0.3,2898.7,1132.6,28.3,5534.8,17.9,1.1,-0.2,1279.5,2516.5,1,-0.4,0,225.1,67.1,0.2,0.1,1.2,-0.5,-0.1,-0.7,16.3,0.5,0,0,0,19.8,0.1,0
12/12/2022 - 12,0.3,2894.5,1125.5,3.3,5297.1,1.2,1,-0.2,1264,2457.8,0.3,-0.4,0,83.9,60.1,0.1,0.1,0.9,17.8,-0.1,-0.8,16.1,0.5,0,0,0,19.2,0.1,0
12/12/2022 - 13,0.3,2947.8,1148.1,22.1,5544.4,13.5,1.1,-0.2,1287,2497.4,0.7,-0.4,0,218.3,67.3,0.1,0.1,1.2,-0.6,-0.1,-0.7,16.4,0.5,0,0,0,19.9,0,0
12/12/2022 - 14,0.3,2914.2,1138.9,3.2,5304,0.8,0.9,-0.2,1279,2486.5,0.3,-0.4,0,80.3,60.7,0.1,0.1,0.8,8,-0.1,-0.7,16.3,0.5,0,0,0,19.4,0.2,0
12/12/2022 - 16,0.5,3085.7,780.6,9.4,9679.6,7.9,1.2,-0.2,872,1833.4,0.7,-0.4,0,24.3,4.4,0,0.4,0.3,50.4,-0.1,-0.9,11.7,0.5,0,0,0,13.4,0,0
12/12/2022 - 18,0.4,3239,1168.1,17.3,10530.5,5.4,2,-0.1,918.7,2383.9,1,-0.3,0.1,459.5,29.3,0.2,0.1,0.4,3.6,-0.1,-0.8,14.8,0.5,0,0,0,16.9,0,0
12/16/2022 - 19,0.2,2203,847,38.7,5538.3,7.5,1.4,-0.3,1554.1,1678.5,1.1,-0.2,0.1,1703.8,258.5,0.6,0.2,0.8,0.2,0.1,-0.9,12.1,0.7,0,0,0.1,28.7,0.4,0.1
12/16/2022 - 20,0.2,2207.5,842.7,19.4,5428.6,1.6,1.6,-0.3,1555.6,1682,0.7,-0.3,0.1,1116.8,255.9,0.5,0.2,0.7,8.5,0,-0.8,12,0.6,0,0,0,27.8,0.2,0
12/16/2022 - 21,0.2,2180.9,833,38.9,5448.7,7,1.5,-0.3,1538,1672.6,1.1,-0.2,0,1723.7,256.3,0.6,0.2,0.8,-0.2,0.1,-1,12,0.6,0,0,0,28.3,0.3,0
12/16/2022 - 22,0.2,2207.7,837.9,18.2,5459.6,1.7,1.5,-0.3,1564.2,1688.5,0.5,-0.3,0,1144.7,252.8,0.5,0.2,0.8,7.2,0,-0.8,12.1,0.6,0,0,0,27.7,0.2,0
12/16/2022 - 23,0.1,2213.5,840.9,36.6,5584,6.9,1.5,-0.3,1568.8,1686.8,0.9,-0.2,0.1,1745.1,260,0.6,0.2,0.7,0.1,0.1,-0.8,12.2,0.6,0,0,0,28.4,0.4,0
12/16/2022 - 24,0.2,2227.6,841.4,17.4,5520.1,1.2,1.4,-0.2,1559.8,1695,0.5,-0.3,0.1,1089.4,255.2,0.5,0.3,1.2,67,0,-0.9,12.1,0.6,0,0,0,28.1,0.2,0
12/16/2022 - 25,0.1,2203.3,841.2,38.8,5452.3,7.6,1.3,-0.3,1558.5,1682.4,0.9,-0.2,0.1,1726.2,257.7,0.6,0.2,0.8,0.2,0.1,-0.8,12,0.6,0,0,0,28.4,0.6,0
12/16/2022 - 26,0.2,2218.5,838.7,16.9,5426.9,2.3,1.5,-0.2,1571.4,1683.9,0.6,-0.3,0.1,1064.8,254.6,0.5,0.2,0.7,79.1,0,-0.9,12.1,0.6,0,0,0,27.7,0.2,0
