ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
05/23/22 - 9,0.3,"3,050.1","1,144.8",16.7,"7,481.1",19.3,0.6,0.8,"1,092.6","2,749.4",1.0,0.1,0.1,"1,754.9",429.8,0.9,0.1,1.3,3.3,0.1,0.0,17.7,0.1,0.0,0.0,-0.5,27.8,0.1,0.0
05/23/22 - 10,0.3,"2,986.9","1,115.6",9.0,"7,305.9",-1.8,0.4,0.8,"1,036.4","2,664.4",0.5,0.1,0.1,70.1,348.1,0.7,0.0,0.1,43.8,0.1,0.0,17.2,0.0,0.0,0.0,-0.6,23.6,0.0,0.0
05/23/22 - 11,0.3,"3,026.0","1,155.6",14.0,"7,539.2",18.2,0.5,0.8,"1,095.4","2,790.1",0.7,0.1,0.2,"2,152.2",543.6,1.1,0.1,1.2,0.0,0.1,0.2,18.1,0.1,0.0,0.0,-0.2,30.3,0.1,0.0
05/23/22 - 12,0.3,"2,997.2","1,132.8",9.8,"7,358.8",-2.1,0.4,0.8,"1,075.1","2,730.2",0.7,0.0,0.1,83.6,461.5,0.9,0.1,0.1,1.3,0.1,0.0,17.6,0.1,0.0,0.0,-0.4,25.9,0.0,0.0
05/23/22 - 13,0.3,"2,994.5","1,139.7",14.5,"7,395.6",16.9,0.4,0.8,"1,096.1","2,784.1",0.7,0.1,0.1,"2,247.5",577.6,1.2,0.1,1.2,0.1,0.1,0.0,17.9,0.1,0.0,0.0,-0.4,31.4,0.1,0.0
05/23/22 - 14,0.3,"2,992.0","1,127.5",8.8,"7,284.4",-2.0,0.4,0.8,"1,082.8","2,745.4",0.6,0.0,0.1,38.8,482.0,0.9,0.1,0.2,15.9,0.1,0.1,17.6,0.0,0.0,0.0,-0.5,29.9,0.1,0.0
05/23/22 - 16,0.3,"2,186.1",729.0,26.9,"6,289.2",2.6,-0.1,0.7,"1,167.0","1,727.1",0.6,0.1,0.1,51.2,4.8,0.0,0.0,-0.3,7.1,0.1,0.1,11.4,0.0,0.0,0.0,-0.5,14.7,0.2,0.0
05/23/22 - 18,0.4,"3,449.9","1,470.8",25.8,"11,204.3",27.1,0.2,0.7,"1,175.2","3,408.4",1.2,0.4,0.2,"1,538.0",92.8,0.7,0.2,-0.4,12.1,0.1,0.1,21.9,0.1,0.0,0.0,-0.5,29.7,0.1,0.0
05/23/22 - 19,0.1,"2,111.4",692.8,46.8,"5,920.8",7.2,-0.2,0.6,"1,149.5","1,464.1",1.1,0.3,0.1,276.8,49.4,0.1,0.0,-0.2,1.3,0.1,0.0,9.9,0.0,0.0,0.0,-0.6,11.5,0.2,0.0
05/23/22 - 20,0.1,"2,093.2",670.0,17.4,"5,783.6",-0.4,-0.4,0.6,"1,140.5","1,427.2",0.5,0.2,0.1,67.5,1.0,0.0,-0.1,-0.4,2.0,0.1,0.2,9.7,0.0,0.0,0.0,-0.6,11.7,0.1,0.0
05/23/22 - 21,0.1,"2,114.6",712.8,40.3,"5,922.5",7.7,-0.3,0.6,"1,143.6","1,515.9",0.9,0.2,0.1,262.5,48.3,0.1,0.0,-0.3,0.6,0.1,0.0,10.3,0.0,0.0,0.0,-0.6,12.2,0.2,0.0
05/23/22 - 22,0.1,"2,126.2",696.0,15.1,"5,908.8",0.0,-0.3,0.6,"1,151.8","1,467.3",0.5,0.2,0.1,62.2,2.0,0.0,0.0,-0.2,1.0,0.1,0.2,9.8,0.0,0.0,0.0,-0.7,10.3,0.1,0.0
05/23/22 - 23,0.1,"2,114.4",728.9,18.6,"5,975.9",11.5,-0.3,0.7,"1,179.8","1,610.0",0.7,0.1,0.1,380.2,135.3,0.2,0.0,-0.4,1.0,0.1,0.1,11.1,0.1,0.0,0.0,-0.3,34.8,0.1,0.0
05/23/22 - 24,0.1,"2,073.4",724.4,10.3,"5,921.5",-1.4,-0.3,0.7,"1,157.6","1,629.0",0.4,0.0,0.1,20.9,117.3,0.1,0.0,-0.5,6.2,0.1,0.2,11.0,0.0,0.0,0.0,-0.4,15.8,0.1,0.0
05/23/22 - 25,0.1,"2,114.2",776.3,19.9,"6,526.3",18.9,-0.6,0.7,"1,267.1","1,766.1",0.7,0.3,0.1,"8,269.6",775.2,1.5,0.1,-0.4,3.5,0.5,0.0,12.2,0.1,0.0,0.0,-0.4,39.8,0.1,0.0
05/23/22 - 26,0.1,"2,140.3",771.2,20.2,"6,476.6",16.5,-0.6,0.7,"1,275.6","1,773.0",0.9,0.3,0.1,"8,098.3",774.5,1.4,0.1,-0.2,21.9,0.5,-0.1,13.6,0.1,0.0,0.0,-0.5,151.7,0.2,0.0
05/23/22 - 31,0.1,"2,140.9",704.5,59.4,"5,890.3",11.6,-0.3,0.6,"1,173.3","1,501.5",1.3,0.3,0.2,315.9,52.3,0.1,0.1,0.1,8.8,0.1,0.0,10.0,0.1,0.0,0.0,-0.5,12.4,0.4,0.0
05/23/22 - 32,0.1,"2,105.5",677.1,19.7,"5,907.3",-1.1,-0.5,0.6,"1,146.6","1,425.9",0.5,0.2,0.1,71.5,1.0,0.0,-0.1,-0.4,2.5,0.1,0.1,9.7,0.0,0.0,0.0,-0.6,11.5,0.1,0.0
05/23/22 - 33,0.1,"2,133.0",719.3,42.3,"5,882.7",6.9,-0.5,0.6,"1,153.2","1,529.1",1.5,0.2,0.3,312.3,53.9,0.1,0.1,-0.1,2.5,0.1,0.1,10.4,0.0,0.0,0.0,-0.6,13.1,0.4,0.0
05/23/22 - 35,0.1,"2,080.6",713.0,32.7,"5,759.2",13.4,-0.2,0.6,"1,131.0","1,571.1",0.9,0.2,0.1,294.3,47.9,0.1,0.1,-0.1,3.8,0.1,0.0,10.5,0.0,0.0,0.0,-0.4,14.6,0.4,0.0
05/23/22 - 36,0.1,"2,123.6",723.9,12.4,"5,840.0",0.2,-0.5,0.6,"1,165.8","1,587.4",0.4,0.1,0.1,45.8,17.6,0.1,0.1,3.0,24.2,0.1,0.2,10.4,0.0,0.0,0.0,-0.7,13.2,0.1,0.0
05/31/22 - 1,0.3,"2,632.8",963.5,68.1,"7,529.5",5.0,0.1,0.6,"1,054.2","2,222.1",2.0,0.3,0.2,333.7,13.7,0.1,0.0,0.0,-0.6,0.1,0.2,14.6,0.0,0.0,0.0,-0.7,15.3,0.1,0.0
05/31/22 - 2,0.3,"2,677.5",955.0,33.4,"7,514.4",-0.6,0.1,0.6,"1,030.5","2,190.0",1.2,0.2,0.2,203.0,1.6,0.0,-0.1,-0.1,0.3,0.1,0.2,14.3,0.1,0.0,0.0,-0.4,13.8,0.1,0.0
05/31/22 - 3,0.3,"2,652.0",975.4,78.5,"7,481.8",7.3,0.1,0.6,"1,060.2","2,275.5",1.8,0.3,0.2,351.9,14.3,0.1,0.0,0.1,0.3,0.1,0.1,14.8,0.0,0.0,0.0,-0.5,16.4,0.1,0.0
05/31/22 - 4,0.3,"2,650.6",962.1,32.0,"7,512.6",-0.2,0.1,0.6,"1,026.9","2,224.2",1.2,0.2,0.2,177.2,0.9,0.0,0.0,0.0,-0.1,0.1,0.1,14.4,0.0,0.0,0.0,-0.6,14.5,0.1,0.0
05/31/22 - 5,0.3,"2,922.3","1,071.4",43.5,"7,665.8",7.1,0.1,0.6,956.5,"2,528.0",1.4,0.2,0.2,465.3,33.1,0.1,0.0,0.6,0.0,0.1,0.1,16.5,0.0,0.0,0.0,-0.6,20.6,0.1,0.0
05/31/22 - 6,0.3,"2,947.0","1,077.7",14.0,"7,686.8",-1.2,0.2,0.6,942.3,"2,550.1",0.7,0.1,0.1,127.8,1.0,0.0,-0.1,0.1,2.4,0.1,0.2,16.8,0.1,0.0,0.0,-0.6,19.5,0.0,0.0
05/31/22 - 7,0.3,"2,973.4","1,126.3",15.2,"7,702.8",1.8,-0.1,0.6,"1,076.5","2,737.2",1.8,0.1,0.2,433.2,22.3,0.1,-0.1,0.4,-1.1,0.1,0.1,17.6,0.0,0.0,0.0,-0.8,19.1,0.0,0.0
05/31/22 - 8,0.3,"2,938.8","1,103.1",14.3,"7,560.5",-1.6,0.1,0.7,"1,028.8","2,638.1",0.5,0.1,0.2,79.2,224.4,0.3,0.0,0.2,12.0,0.1,0.1,17.2,0.0,0.0,0.0,-0.7,24.0,0.0,0.0
05/31/22 - 9,0.3,"2,972.5","1,134.7",25.0,"7,530.3",15.0,0.2,0.7,"1,079.0","2,744.2",0.9,0.1,0.1,"1,974.6",541.2,1.0,0.0,0.9,0.4,0.1,0.3,18.1,0.1,0.0,0.0,-0.6,29.3,0.1,0.0
05/31/22 - 10,0.3,"2,970.4","1,115.4",8.4,"7,459.2",-2.5,0.1,0.7,"1,062.5","2,691.7",1.4,0.1,0.1,11.3,365.6,0.5,0.0,0.2,24.3,0.1,0.0,17.5,0.0,0.0,0.0,-0.7,27.4,0.0,0.0
05/31/22 - 11,0.3,"3,000.4","1,180.7",13.4,"7,591.9",19.2,0.1,0.7,"1,123.4","2,925.8",0.6,0.1,0.1,"2,792.8",779.3,1.5,0.1,1.1,0.4,0.1,0.1,18.9,0.1,0.0,0.0,-0.7,38.5,0.1,0.0
05/31/22 - 12,0.3,"3,027.8","1,176.6",9.0,"7,472.6",-2.9,0.2,0.7,"1,110.4","2,890.9",0.5,0.0,0.2,25.6,590.7,0.8,0.1,0.0,11.3,0.1,0.2,18.6,0.1,0.0,0.0,-0.5,28.6,0.0,0.0
05/31/22 - 14,0.3,"3,018.5","1,162.4",8.0,"7,458.1",-2.3,0.2,0.7,"1,111.0","2,871.8",0.6,0.0,0.1,17.9,597.6,0.9,0.0,0.0,12.9,0.1,0.2,18.7,0.1,0.0,0.0,-0.6,32.6,0.0,0.0
05/31/22 - 16,0.3,"2,208.3",788.0,66.7,"6,450.1",3.3,-0.3,0.6,"1,174.7","1,818.9",1.5,0.2,0.2,162.1,9.0,0.1,0.1,0.2,13.0,0.1,0.1,12.2,0.0,0.0,0.0,-0.6,20.8,0.4,0.0
05/31/22 - 18,0.4,"3,223.9","1,240.8",28.9,"11,140.8",25.2,1.5,0.7,983.7,"2,775.3",1.3,0.4,0.2,563.7,44.0,0.4,0.3,-0.2,15.3,0.1,0.2,17.9,0.0,0.0,0.0,-0.6,26.3,0.1,0.0
05/31/22 - 19,0.1,"2,060.0",682.6,72.1,"5,815.8",4.3,-0.5,0.5,"1,118.4","1,423.3",1.4,0.3,0.1,399.9,55.9,0.1,0.0,-0.3,0.2,0.1,0.0,9.8,0.0,0.0,0.0,-0.6,13.2,0.1,0.0
05/31/22 - 20,0.1,"2,195.5",672.2,24.0,"5,797.3",-0.9,-0.4,0.6,"1,218.5","1,375.9",0.5,0.2,0.1,128.7,5.0,0.0,0.0,1.3,4.1,0.1,-0.1,9.4,0.0,0.0,0.0,-0.7,9.8,0.1,0.0
05/31/22 - 21,0.1,"2,045.4",714.2,62.7,"5,771.1",5.7,-0.4,0.5,"1,135.9","1,508.6",1.3,0.3,0.1,460.2,62.3,0.1,0.0,-0.3,0.0,0.1,0.0,10.5,0.0,0.0,0.0,-0.7,18.0,0.2,0.0
05/31/22 - 22,0.1,"2,110.0",718.6,18.9,"5,791.1",-0.9,-0.4,0.5,"1,140.4","1,493.6",0.5,0.1,0.2,112.4,2.1,0.0,0.0,-0.2,1.8,0.1,-0.1,10.5,0.0,0.0,0.0,-0.7,14.8,0.1,0.0
05/31/22 - 23,0.1,"2,135.5",757.7,22.0,"6,121.6",13.1,-0.4,0.6,"1,201.5","1,714.2",0.7,0.1,0.1,"1,586.0",591.4,0.9,0.0,-0.5,0.5,0.2,0.1,11.5,0.0,0.0,0.0,-0.7,47.9,0.1,0.0
05/31/22 - 24,0.1,"2,177.9",770.2,11.2,"6,132.7",-2.6,-0.4,0.6,"1,206.5","1,718.9",0.4,0.1,0.1,"1,189.2",552.5,0.8,0.0,-0.6,15.6,0.2,0.0,11.5,0.0,0.0,0.0,-0.7,6.0,0.0,0.0
05/31/22 - 25,0.1,"2,165.6",787.0,21.2,"6,639.8",28.6,-0.7,0.6,"1,277.6","1,788.7",0.9,0.3,0.1,"10,567.8",848.9,1.5,0.1,-0.3,0.8,0.7,0.1,12.5,0.2,0.0,0.0,-0.3,40.8,0.2,0.0
05/31/22 - 26,0.2,"2,282.9",800.6,22.9,"6,829.6",11.3,-0.7,0.7,"1,360.3","1,818.3",0.5,0.3,0.2,"10,501.7",861.3,1.5,0.2,-0.4,29.6,0.7,0.0,12.7,0.2,0.0,0.0,-0.5,40.3,0.2,0.0
05/31/22 - 31,0.2,"2,125.6",714.4,98.2,"6,001.5",7.7,-0.3,0.5,"1,164.5","1,440.8",2.3,0.4,0.2,491.7,61.6,0.2,0.0,0.1,3.2,0.2,0.1,10.1,0.1,0.0,0.0,-0.6,15.0,0.3,0.0
05/31/22 - 32,0.2,"2,105.6",678.2,27.6,"5,910.9",-0.8,-0.4,0.5,"1,125.4","1,366.5",0.6,0.3,0.1,150.2,6.1,0.0,-0.1,-0.4,0.6,0.1,0.3,9.7,0.0,0.0,0.0,-0.7,11.9,0.1,0.0
05/31/22 - 33,0.1,"2,073.0",718.2,74.0,"5,882.1",6.5,-0.4,0.5,"1,126.3","1,509.6",1.8,0.3,0.1,492.1,72.1,0.1,0.0,-0.3,0.5,0.1,0.1,10.5,0.0,0.0,0.0,-0.6,16.5,0.2,0.0
05/31/22 - 34,0.1,"2,100.0",709.5,21.9,"5,885.0",-1.0,-0.5,0.5,"1,149.4","1,469.7",0.6,0.2,0.1,126.9,2.8,0.0,0.0,0.0,4.5,0.1,0.2,10.2,0.0,0.0,0.0,-0.7,12.1,0.1,0.0
