ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
07/28/2022 - 47,0.9,"1,550.2","3,181.0",33.2,"2,165.2",6.9,6.7,2.0,"1,019.9","12,094.1",0.2,0.2,0.1,164.4,609.6,0.2,0.8,0.4,3.5,0.2,-0.1,50.6,-0.1,0.0,0.0,-0.7,66.5,0.2,0.0
07/28/2022 - 48,0.9,"1,544.6","3,167.7",4.7,"2,056.4",0.0,6.5,1.9,"1,008.6","12,231.7",0.2,0.1,0.0,5.3,477.6,0.1,0.7,0.4,41.4,0.2,-0.2,50.8,0.0,0.0,0.0,1.0,65.5,0.1,0.1
07/28/2022 - 57,1.1,"1,533.9","3,290.3",218.5,"3,984.9",34.3,5.9,1.9,"1,083.3","12,558.1",14.1,0.8,0.2,"1,627.0","3,855.3",2.1,1.5,0.8,5.8,1.0,-0.4,54.6,0.4,0.0,0.0,1.0,177.7,0.7,0.1
07/28/2022 - 58,0.9,"1,556.4","3,296.1",5.0,"3,224.2",0.1,6.0,1.9,"1,045.9","12,633.5",0.3,0.1,0.0,123.0,"3,860.4",1.9,1.1,0.2,10.3,0.5,-0.3,54.5,0.5,0.0,0.0,-0.1,136.3,0.1,0.0
07/28/2022 - 59,0.8,756.1,889.2,39.0,"2,564.3",1.1,2.7,0.6,592.0,"2,736.1",0.1,0.1,0.0,57.3,14.4,0.1,0.3,0.3,2.8,0.1,-0.3,13.3,-0.3,0.0,0.0,-0.6,20.6,0.4,0.0
07/28/2022 - 60,2.7,"2,918.8","3,108.1",93.9,"7,582.6",19.8,8.3,2.5,"2,302.2","9,459.3",1.0,0.3,0.3,178.9,31.6,0.3,2.1,5.6,81.4,0.3,-0.2,46.2,-0.2,0.0,0.1,1.6,80.8,1.5,0.0
08/19/2022 - 37,0.8,"1,422.4","2,599.5",15.0,999.4,2.4,6.2,1.6,981.4,"9,908.3",-0.1,0.1,0.1,20.1,9.3,0.0,0.4,0.5,2.5,0.2,-0.1,41.4,-0.2,0.0,0.0,-0.9,54.8,0.1,0.0
08/19/2022 - 38,0.8,"1,440.3","2,609.8",9.2,976.5,0.0,6.5,1.7,980.3,"9,929.5",-0.1,0.1,0.1,5.6,0.2,0.0,0.4,0.5,7.7,0.2,0.4,41.8,-0.1,0.0,0.0,-0.7,54.2,0.1,0.0
08/19/2022 - 51,0.8,"1,422.0","2,570.2",15.9,976.4,3.0,6.3,1.6,967.5,"9,777.1",0.0,0.1,0.1,21.7,11.3,0.0,0.4,0.4,3.4,0.2,-0.1,40.7,-0.2,0.0,0.0,-0.9,54.6,0.1,0.0
08/19/2022 - 52,0.8,"1,439.5","2,593.5",8.8,947.5,-0.4,6.4,1.7,980.2,"9,810.9",-0.1,0.1,0.1,2.5,5.8,0.0,0.4,1.4,9.5,0.2,0.2,41.4,-0.2,0.0,0.0,-0.9,54.3,0.1,0.0
08/19/2022 - 53,0.8,"1,431.2","2,599.1",16.6,968.8,3.0,6.5,1.7,978.0,"9,968.1",0.0,0.1,0.1,26.8,14.2,0.0,0.4,0.4,3.8,0.2,0.0,41.0,-0.2,0.0,0.0,-0.9,55.1,0.1,0.0
08/19/2022 - 54,0.8,"1,438.8","2,579.7",8.7,957.0,0.4,6.2,1.6,970.5,"9,755.9",0.1,0.1,0.0,4.0,2.0,0.0,0.4,0.6,6.0,0.2,-0.1,41.0,0.0,0.0,0.0,0.8,53.5,0.1,0.1
08/19/2022 - 43,0.9,"1,519.0","3,072.2",20.8,"1,929.8",4.3,6.3,1.9,992.4,"11,670.6",0.1,0.1,0.0,83.5,203.9,0.1,0.7,0.4,3.6,0.2,-0.1,48.9,-0.2,0.0,0.0,-0.1,58.4,0.1,0.0
08/19/2022 - 44,0.9,"1,545.8","3,160.5",7.7,"2,141.8",-0.4,6.6,2.0,"1,023.3","12,110.5",0.0,0.1,0.0,12.2,141.4,0.0,0.7,0.6,13.5,0.2,0.0,50.6,-0.2,0.0,0.0,-0.4,56.2,0.1,0.0
08/19/2022 - 47,0.8,"1,545.8","3,167.2",28.8,"2,436.9",4.4,6.5,1.9,"1,015.7","12,194.5",0.4,0.1,0.0,151.0,325.5,0.1,0.8,0.4,2.2,0.2,-0.2,50.9,-0.2,0.0,0.0,-0.5,58.7,0.1,0.0
08/19/2022 - 48,0.9,"1,550.0","3,198.6",3.9,"2,369.6",-1.3,6.7,2.0,"1,025.1","12,335.7",0.0,0.0,0.0,2.9,5.4,0.0,0.7,0.5,32.5,0.1,0.0,51.1,-0.3,0.0,0.0,-0.8,51.0,0.1,0.0
08/19/2022 - 57,0.9,"1,530.7","3,342.7",171.7,"4,224.3",24.6,5.3,1.9,"1,153.1","13,206.8",2.2,0.5,0.1,523.7,"9,106.2",2.3,1.4,0.9,4.2,1.0,-0.3,56.5,0.8,0.0,0.0,-0.6,171.9,0.6,0.1
08/19/2022 - 58,0.8,"1,558.7","3,377.7",5.4,"3,672.7",0.8,5.4,2.0,"1,151.2","13,156.7",0.1,0.1,0.0,95.6,"8,356.1",1.9,1.0,0.4,16.1,0.9,-0.3,56.9,1.0,0.0,0.0,-0.8,152.3,0.1,0.0
08/19/2022 - 59,0.5,869.0,894.0,58.7,"2,654.9",1.5,3.7,0.6,574.7,"2,693.3",0.1,0.1,0.0,68.5,20.1,0.2,0.3,0.3,3.2,0.0,-0.1,13.8,-0.2,0.0,0.0,-0.9,19.9,0.6,0.0
08/19/2022 - 60,0.5,875.6,878.0,19.0,"2,642.4",-0.2,3.6,0.6,576.9,"2,662.6",0.0,0.1,0.1,22.5,8.7,0.0,0.3,0.2,15.4,0.0,-0.2,13.6,-0.3,0.0,0.0,-0.9,19.4,0.2,0.0
08/19/2022 - 65,1.1,"2,746.8","3,219.4",39.0,"3,615.1",2.2,7.4,2.9,"1,197.1","9,426.4",0.2,0.1,0.1,220.4,31.4,0.2,1.1,0.6,4.8,0.2,0.2,36.1,-0.1,0.0,0.1,-0.8,136.2,0.2,0.0
08/19/2022 - 66,1.1,"2,736.5","3,207.2",9.4,"3,557.3",-0.3,7.3,2.9,"1,175.9","9,421.5",0.2,0.1,0.1,80.1,28.5,0.1,1.1,0.4,19.0,0.1,0.0,35.7,0.0,0.0,0.0,0.4,134.7,0.1,0.0
09/29/2022 - 37,0.9,"1,493.9","2,785.3",19.2,"1,216.4",3.1,6.3,1.7,997.6,"10,602.5",0.2,0.1,0.1,31.1,14.3,0.0,0.4,0.5,3.4,0.3,0.2,45.5,-0.1,0.0,0.0,0.0,58.2,0.1,0.0
09/29/2022 - 38,0.9,"1,505.7","2,782.9",9.2,"1,170.7",-0.9,6.4,1.7,994.6,"10,550.4",0.0,0.1,0.0,2.8,3.7,0.0,0.4,0.8,6.8,0.3,0.2,45.2,-0.1,0.0,0.0,-0.3,57.2,0.1,0.0
09/29/2022 - 51,0.9,"1,485.1","2,757.9",25.0,"1,258.4",3.2,6.4,1.7,988.6,"10,555.2",0.2,0.2,0.1,30.2,15.6,0.0,0.4,0.4,3.3,0.3,0.0,45.0,-0.1,0.0,0.0,-0.5,57.5,0.1,0.0
09/29/2022 - 52,0.9,"1,494.9","2,774.4",10.5,"1,166.2",-0.8,6.2,1.7,994.0,"10,569.0",0.0,0.1,0.1,3.0,4.9,0.0,0.4,0.8,7.1,0.2,0.1,45.3,-0.1,0.0,0.0,-0.6,58.2,0.1,0.0
09/29/2022 - 53,0.8,"1,486.8","2,795.2",23.1,"1,237.4",2.6,6.3,1.7,993.0,"10,631.4",3.3,0.2,0.1,29.1,14.2,0.0,0.4,0.4,3.9,0.3,0.2,45.3,-0.1,0.0,0.0,-0.8,58.9,0.1,0.0
09/29/2022 - 54,0.9,"1,502.2","2,794.8",9.4,"1,181.2",-0.7,6.5,1.7,996.9,"10,683.5",0.0,0.1,0.1,2.0,1.7,0.0,0.4,0.6,8.6,0.3,0.2,45.5,-0.2,0.0,0.0,-0.8,58.3,0.1,0.0
09/29/2022 - 43,0.8,"1,523.6","3,069.8",18.9,"2,069.3",5.5,6.3,1.8,"1,018.6","11,789.9",0.1,0.1,0.0,60.4,72.6,0.1,0.7,0.4,3.4,0.3,0.2,50.1,-0.2,0.0,0.0,-0.8,59.4,0.1,0.0
09/29/2022 - 44,0.8,"1,534.2","3,066.5",7.5,"1,974.8",-0.7,6.3,1.9,"1,023.0","11,734.5",0.0,0.1,0.0,2.4,9.3,0.0,0.6,0.6,7.3,0.2,0.0,49.5,-0.2,0.0,0.0,-0.9,58.4,0.1,0.0
09/29/2022 - 47,0.8,"1,532.3","3,179.3",28.9,"2,589.1",4.2,6.2,1.9,"1,026.1","12,205.2",0.2,0.1,0.0,179.3,498.2,0.2,0.9,0.8,7.4,0.3,0.0,51.7,-0.2,0.0,0.0,-0.9,63.5,0.2,0.0
09/29/2022 - 48,0.8,"1,542.1","3,174.0",7.0,"2,550.2",-0.6,6.1,1.9,"1,023.3","12,267.0",0.2,0.1,0.0,4.9,282.1,0.0,0.8,0.4,6.3,0.2,-0.2,51.6,-0.1,0.0,0.0,0.8,56.5,0.1,0.0
09/29/2022 - 57,0.9,"1,528.4","3,244.0",114.6,"3,250.6",15.2,6.1,1.9,"1,072.9","12,656.9",0.7,0.4,0.1,688.1,"3,515.3",0.9,1.2,0.7,4.3,0.6,-0.2,53.5,0.2,0.0,0.0,0.3,111.3,0.5,0.0
09/29/2022 - 58,0.8,"1,554.3","3,261.6",6.8,"3,071.4",-0.6,5.9,1.8,"1,064.9","12,571.4",0.1,0.1,0.0,17.5,"3,957.3",0.8,1.0,0.7,8.7,0.3,-0.3,53.9,0.3,0.0,0.0,-0.2,106.3,0.1,0.0
09/29/2022 - 59,0.9,807.8,"1,081.5","1,286.1","2,625.6",4.3,2.8,0.7,592.6,"3,403.4",0.6,0.2,0.1,73.0,22.5,0.1,0.5,2.1,15.2,0.0,-0.5,14.5,-0.3,0.0,0.1,-0.3,24.7,0.7,0.0
09/29/2022 - 60,0.9,815.0,"1,245.6",15.1,"2,703.1",0.6,3.1,0.7,563.8,"3,682.8",0.1,0.0,0.0,20.6,8.8,0.0,0.2,0.2,6.7,0.0,-0.2,14.7,-0.3,0.0,0.0,-0.4,23.5,0.2,0.0
09/29/2022 - 65,0.6,"2,692.3","4,179.4",12.3,"3,428.2",0.3,7.4,3.1,"1,216.3","16,872.0",0.1,0.1,0.0,77.5,18.9,0.1,0.8,0.7,4.6,0.1,-0.1,71.4,-0.2,0.0,0.0,-0.8,166.0,0.1,0.0
09/29/2022 - 66,0.6,"2,724.9","4,174.8",8.3,"3,439.2",0.0,7.5,3.1,"1,226.7","16,941.8",0.2,0.1,0.0,48.8,18.7,0.1,0.8,0.6,36.5,0.1,0.1,71.1,-0.1,0.0,0.0,-0.7,166.6,0.1,0.0
10/14/2022 - 37,0.9,"1,565.6","3,045.9",22.8,"1,482.1",3.2,6.5,1.8,"1,034.0","11,417.6",1.2,0.1,0.1,34.5,18.0,0.0,0.5,0.5,3.1,0.2,0.0,48.7,-0.2,0.0,0.0,-0.9,58.1,0.1,0.0
10/14/2022 - 38,0.9,"1,565.8","3,070.3",11.2,"1,367.7",1.3,6.6,1.8,"1,051.7","11,435.4",0.0,0.1,0.1,7.9,4.4,0.0,0.4,0.8,8.3,0.2,0.1,48.4,-0.2,0.0,0.0,-0.6,57.2,0.1,0.0
10/14/2022 - 51,0.9,"1,545.2","3,038.8",27.4,"1,459.6",4.7,6.7,1.8,"1,034.1","11,410.0",2.7,0.1,0.1,39.8,15.9,0.0,0.5,0.5,3.6,0.3,0.0,48.3,-0.2,0.0,0.0,-0.7,58.6,0.1,0.0
10/14/2022 - 52,0.9,"1,564.6","3,044.6",10.0,"1,333.6",0.5,6.2,1.8,"1,034.5","11,337.5",0.2,0.1,0.1,5.3,3.7,0.0,0.4,0.8,5.6,0.3,-0.1,48.3,0.0,0.0,0.0,1.1,56.8,0.1,0.1
10/14/2022 - 53,0.9,"1,524.8","3,017.4",24.7,"1,385.9",4.9,6.3,1.8,"1,017.1","11,317.8",0.4,0.1,0.1,47.1,19.1,0.0,0.5,0.6,3.8,0.3,0.1,48.5,-0.1,0.0,0.0,0.8,58.1,0.2,0.0
10/14/2022 - 54,0.9,"1,541.4","3,008.2",10.1,"1,363.6",0.3,6.4,1.8,"1,017.2","11,359.0",0.1,0.1,0.1,3.9,0.9,0.0,0.4,0.5,12.5,0.2,0.1,48.5,-0.1,0.0,0.0,-0.2,57.1,0.1,0.0
10/14/2022 - 43,0.9,"1,545.8","3,068.5",27.1,"1,485.1",4.2,6.3,1.8,"1,032.3","11,434.5",0.3,0.1,0.1,55.8,26.2,0.1,0.5,0.7,3.8,0.3,0.0,48.8,-0.1,0.0,0.0,-0.3,58.9,0.1,0.0
10/14/2022 - 44,0.9,"1,562.1","3,087.4",10.1,"1,413.5",0.7,6.4,1.8,"1,038.1","11,545.1",0.1,0.1,0.1,6.9,5.1,0.0,0.4,0.8,7.8,0.2,0.0,49.2,-0.2,0.0,0.0,-0.5,58.8,0.3,0.0
10/14/2022 - 47,0.9,"1,527.3","3,180.4",52.8,"2,766.8",8.3,6.3,1.9,"1,030.3","12,147.0",1.0,0.2,0.1,215.1,276.0,0.1,0.9,0.6,4.6,0.3,0.0,51.1,-0.2,0.0,0.0,0.0,59.7,0.2,0.0
10/14/2022 - 48,0.8,"1,521.5","3,176.7",9.4,"2,578.8",0.3,6.2,1.9,"1,031.9","12,283.4",1.7,0.0,0.1,12.4,9.9,0.0,0.8,0.5,8.4,0.1,0.0,51.3,-0.3,0.0,0.0,-0.7,53.7,0.1,0.0
10/14/2022 - 59,0.7,767.7,969.4,42.0,"2,513.2",6.6,4.1,0.6,836.3,"2,839.7",0.2,0.0,0.1,46.1,11.7,0.1,0.5,1.1,7.9,0.0,-0.2,13.5,-0.4,0.0,0.0,-0.7,22.3,0.4,0.0
10/14/2022 - 60,0.6,756.0,959.5,26.5,"2,494.4",4.1,4.1,0.6,809.3,"2,824.0",0.2,0.0,0.1,26.1,6.0,0.0,0.4,0.4,8.1,0.0,-0.2,13.4,-0.4,0.0,0.0,-0.5,22.9,0.2,0.0
10/14/2022 - 65,1.0,"3,275.0","3,910.5",18.7,"3,287.7",3.5,8.2,4.1,"1,485.7","11,366.9",0.3,0.1,0.1,140.8,23.7,0.1,1.1,0.9,6.2,0.1,-0.1,44.0,-0.2,0.0,0.0,-0.7,164.0,0.1,0.0
10/14/2022 - 66,1.0,"3,255.9","3,918.3",11.8,"3,298.0",1.5,8.4,4.1,"1,473.2","11,335.9",0.2,0.1,0.1,53.3,23.3,0.1,1.0,0.6,15.2,0.1,0.0,44.2,-0.1,0.0,0.0,-0.6,163.0,0.1,0.0
