ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
08/18/2022 - 9,0.3,"2,998.1","1,224.6",6.9,"7,484.6",28.3,0.0,0.7,"1,253.4","3,140.5",0.9,0.2,0.0,"4,948.1","1,061.6",1.8,-0.3,0.4,2.4,0.2,0.1,21.7,0.3,0.0,0.0,0.0,58.5,0.1,0.0
08/18/2022 - 10,0.3,"3,053.1","1,228.6",4.7,"7,468.8",-0.2,-0.1,0.8,"1,278.6","3,178.6",0.7,0.0,-0.1,"1,789.1","1,061.9",1.8,-0.3,0.0,62.8,0.1,0.1,22.2,0.2,0.0,0.0,-0.1,60.6,0.1,0.0
08/18/2022 - 11,0.3,"3,024.3","1,244.2",5.6,"7,769.2",28.0,0.0,0.6,"1,242.3","3,201.4",0.9,0.2,0.0,"4,998.3","1,128.5",1.9,-0.3,0.3,1.5,0.2,0.2,22.2,0.3,0.0,0.0,1.0,57.7,0.1,0.0
08/18/2022 - 12,0.3,"3,055.4","1,242.0",3.8,"7,585.7",-0.6,0.7,0.8,"1,245.9","3,191.4",0.7,0.0,-0.1,"1,297.0","1,119.2",1.8,0.2,-0.1,87.5,0.1,0.1,22.2,0.2,0.0,0.0,0.4,58.6,0.1,0.0
08/18/2022 - 13,0.3,"3,004.6","1,243.9",5.6,"7,629.8",29.4,-0.1,0.6,"1,243.8","3,157.2",0.8,0.1,0.0,"4,682.8","1,102.4",1.8,-0.3,0.3,1.6,0.2,0.1,21.9,0.2,0.0,0.0,0.3,56.4,0.1,0.0
08/18/2022 - 14,0.3,"3,014.2","1,228.7",3.1,"7,497.4",-1.0,-0.1,0.7,"1,225.3","3,132.0",0.7,0.0,-0.1,630.8,"1,094.7",1.8,-0.3,-0.1,115.6,0.1,0.0,22.0,0.1,0.0,0.0,0.0,60.1,0.0,0.0
08/18/2022 - 16,0.5,"3,448.1",964.3,8.6,"10,811.1",15.9,-0.1,0.5,"1,165.3","2,489.3",1.0,0.2,0.0,64.7,39.4,0.0,-0.3,0.1,18.3,0.1,0.1,16.5,0.1,0.0,0.0,-0.1,22.3,0.1,0.0
08/18/2022 - 18,0.4,"3,663.1","1,516.8",10.5,"11,460.6",16.4,0.2,0.6,"1,157.9","3,504.6",1.2,0.2,0.0,"1,405.9",89.2,0.6,0.0,0.2,19.4,0.1,0.1,22.8,0.1,0.0,0.1,-0.2,27.2,0.1,0.0
08/18/2022 - 19,0.2,"2,299.0",784.3,35.9,"5,638.8",8.5,-0.1,0.6,"1,321.6","1,533.3",0.4,0.3,0.0,431.9,39.2,0.1,-0.3,0.4,1.2,0.3,0.2,11.3,0.1,0.0,0.0,-0.3,25.8,0.2,0.0
08/18/2022 - 20,0.2,"2,316.3",781.4,7.2,"5,656.1",-0.2,0.4,0.6,"1,324.5","1,531.7",0.6,0.1,-0.1,158.6,2.3,0.0,-0.3,0.2,25.9,0.3,0.1,11.2,0.1,0.0,0.0,-0.4,23.6,0.1,0.0
08/18/2022 - 21,0.2,"2,269.8",831.5,37.6,"5,747.9",17.8,-0.1,0.6,"1,329.8","1,626.9",1.2,0.3,0.0,507.6,112.3,0.2,-0.3,0.3,2.0,0.3,0.2,12.0,0.0,0.0,0.0,-0.4,30.4,0.1,0.0
08/18/2022 - 22,0.2,"2,281.9",813.8,5.6,"5,713.7",0.9,-0.1,0.6,"1,312.7","1,598.7",0.4,0.1,-0.1,117.6,21.7,0.0,-0.3,0.3,20.9,0.2,0.1,11.8,0.0,0.0,0.0,-0.4,27.0,0.1,0.0
08/18/2022 - 23,0.2,"2,169.2",846.8,9.9,"6,713.4",31.8,-0.6,0.5,"1,376.7","2,132.6",0.9,0.3,0.0,"14,299.2","1,504.2",2.2,-0.2,0.1,2.8,0.6,0.1,15.3,0.3,0.0,0.0,1.5,72.9,0.1,0.0
08/18/2022 - 24,0.2,"2,168.9",827.3,3.8,"6,577.5",2.5,-0.6,0.5,"1,343.2","2,050.4",0.7,0.1,-0.1,"13,148.1","1,440.1",2.0,-0.2,-0.1,10.9,0.5,0.1,14.8,0.2,0.0,0.0,0.6,54.7,0.1,0.0
08/18/2022 - 25,0.2,"2,162.9",837.0,6.6,"7,296.3",24.5,-0.6,0.5,"1,407.4","2,196.5",0.8,0.3,0.0,"24,921.3","1,540.9",2.3,-0.1,0.0,2.0,0.8,0.2,15.9,0.3,0.0,0.0,0.3,72.2,0.1,0.0
08/18/2022 - 26,0.2,"2,174.3",825.8,3.5,"7,265.3",-0.2,-0.7,0.5,"1,392.4","2,185.4",0.7,0.2,0.0,"24,494.5","1,513.0",2.2,-0.2,-0.1,9.4,0.7,0.1,15.8,0.2,0.0,0.0,0.0,69.2,0.0,0.0
08/22/2022 - 1,0.3,"2,674.9","1,005.6",28.9,"4,529.2",15.8,-0.3,0.5,"1,211.0","2,266.8",1.0,0.1,0.0,398.0,15.9,0.1,-0.3,0.8,3.7,0.1,0.2,15.6,0.1,0.0,0.0,-0.2,23.8,0.2,0.0
08/22/2022 - 2,0.4,"2,666.9",988.3,12.6,"4,418.6",4.6,-0.3,0.5,"1,193.1","2,216.3",0.6,0.1,0.0,147.8,1.5,0.0,-0.3,0.4,8.3,0.1,0.2,15.4,0.1,0.0,0.0,-0.2,23.1,0.1,0.0
08/22/2022 - 3,0.3,"2,660.0","1,009.3",33.6,"4,586.4",20.7,-0.2,0.5,"1,201.3","2,270.2",-0.1,0.1,0.0,523.3,21.3,0.1,-0.3,0.6,1.4,0.1,0.2,15.4,0.0,0.0,0.0,-0.3,24.2,0.1,0.0
08/22/2022 - 4,0.3,"2,698.2",982.3,9.7,"4,381.7",3.0,-0.2,0.6,"1,212.7","2,199.9",0.5,0.1,0.0,145.7,9.9,0.0,-0.3,0.7,6.1,0.1,0.2,15.2,0.0,0.0,0.0,-0.3,22.4,0.1,0.0
08/22/2022 - 5,0.3,"2,872.2","1,119.3",13.2,"5,837.8",48.6,-0.2,0.7,"1,311.2","2,862.0",0.8,0.1,0.0,"1,385.5","1,009.4",1.9,-0.3,0.6,2.0,0.1,0.1,19.4,0.0,0.0,0.0,-0.3,64.3,0.1,0.0
08/22/2022 - 6,0.3,"2,911.6","1,129.6",4.3,"6,054.3",3.8,-0.3,0.7,"1,300.5","2,892.3",0.6,0.0,-0.1,192.6,"1,256.0",2.3,-0.3,0.2,5.7,0.1,0.1,20.0,0.0,0.0,0.0,-0.4,66.2,0.1,0.0
08/22/2022 - 7,0.3,"3,057.6","1,247.0",8.0,"7,932.4",21.1,-0.4,0.7,"1,282.6","3,283.6",1.0,0.2,0.0,"6,427.6","1,173.5",2.0,-0.3,0.6,1.9,0.2,0.1,22.5,0.2,0.0,0.0,1.1,64.9,0.1,0.0
08/22/2022 - 8,0.3,"3,090.3","1,255.1",6.7,"7,829.9",0.5,-0.4,0.7,"1,282.4","3,258.3",0.8,0.1,0.0,"5,154.4","1,172.5",2.0,-0.3,0.0,10.9,0.2,0.1,22.7,0.1,0.0,0.0,0.5,69.5,0.1,0.0
08/22/2022 - 9,0.3,"3,044.9","1,253.8",6.2,"7,599.2",23.1,-0.2,0.6,"1,256.9","3,181.9",0.8,0.1,-0.1,"4,811.5","1,069.1",1.8,-0.3,0.4,1.4,0.2,0.1,22.0,0.1,0.0,0.0,0.2,57.5,0.1,0.0
08/22/2022 - 10,0.3,"3,022.6","1,234.6",3.5,"7,459.1",-0.4,-0.2,0.7,"1,255.8","3,162.9",0.7,0.0,-0.1,809.6,"1,092.3",1.8,-0.3,0.0,15.7,0.1,0.0,22.0,0.0,0.0,0.0,-0.1,60.4,0.1,0.0
08/22/2022 - 11,0.3,"3,053.7","1,268.7",5.1,"7,821.8",26.3,-0.2,0.6,"1,261.3","3,238.1",0.8,0.1,-0.1,"4,609.4","1,139.1",1.9,-0.3,0.3,1.4,0.2,0.1,22.5,0.0,0.0,0.0,-0.1,58.0,0.1,0.0
08/22/2022 - 12,0.3,"3,058.3","1,253.0",3.0,"7,654.3",-0.1,-0.2,0.7,"1,254.3","3,179.1",0.7,0.0,-0.1,96.9,"1,131.4",1.8,-0.3,-0.1,5.3,0.1,0.1,22.4,0.0,0.0,0.0,-0.4,57.5,0.0,0.0
08/22/2022 - 13,0.3,"3,156.2","1,270.0",16.5,"7,862.1",27.1,-0.1,0.8,"1,410.2","3,256.7",1.0,0.1,0.0,"4,627.8","1,163.2",2.0,0.1,1.5,12.8,0.2,0.1,22.6,0.0,0.0,0.3,-0.2,59.7,0.5,0.0
08/22/2022 - 14,0.3,"3,115.5","1,252.9",4.9,"7,606.8",0.5,-0.2,0.8,"1,390.7","3,188.7",0.7,0.0,-0.1,95.2,"1,148.8",1.9,0.0,0.6,24.8,0.1,0.0,22.6,0.0,0.0,0.2,-0.4,76.6,0.2,0.0
08/22/2022 - 19,0.2,"2,320.0",784.0,50.9,"5,751.6",9.9,0.6,0.6,"1,366.8","1,526.9",1.1,0.3,1.7,442.1,38.7,0.1,0.1,2.5,10.1,0.4,0.1,11.3,0.0,0.0,0.0,-0.4,28.8,0.4,0.0
08/22/2022 - 20,0.2,"2,301.7",773.9,12.6,"5,679.3",2.0,0.2,0.6,"1,314.3","1,486.0",-0.2,0.1,0.1,169.3,2.2,0.0,-0.3,0.3,7.9,0.2,0.1,11.1,0.0,0.0,0.0,-0.4,23.3,0.1,0.0
08/22/2022 - 21,0.2,"2,270.7",829.9,38.1,"5,859.2",22.4,0.0,0.5,"1,329.4","1,640.2",1.4,0.2,0.0,527.7,133.5,0.2,-0.3,0.5,2.4,0.3,0.2,12.1,0.2,0.0,0.0,0.7,30.7,0.2,0.0
08/22/2022 - 22,0.2,"2,247.2",819.8,7.5,"5,787.8",5.5,0.1,0.6,"1,310.3","1,603.0",0.6,0.1,0.0,116.0,89.5,0.1,1.0,1.2,11.2,0.3,0.1,12.0,0.1,0.0,0.0,0.3,27.3,0.1,0.0
08/22/2022 - 23,0.2,"2,169.7",842.1,11.1,"7,022.5",22.7,-0.6,0.5,"1,393.9","2,267.8",0.8,0.2,0.1,"18,528.7","1,993.8",2.9,-0.2,0.1,2.9,0.6,0.1,16.2,0.2,0.0,0.0,0.3,84.7,0.1,0.0
08/22/2022 - 24,0.2,"2,173.0",838.3,6.8,"7,025.0",0.7,-0.7,0.5,"1,377.5","2,228.0",0.7,0.2,0.1,"17,890.6","2,017.9",2.9,-0.2,0.0,9.2,0.5,0.1,16.0,0.1,0.0,0.0,0.1,73.4,0.2,0.0
08/22/2022 - 25,0.2,"2,156.2",850.8,7.9,"7,116.5",25.2,-0.7,0.4,"1,415.2","2,267.7",0.8,0.2,-0.1,"20,689.8","1,857.8",2.7,-0.2,0.0,1.8,0.6,0.1,16.3,0.2,0.0,0.0,0.0,83.5,0.1,0.0
08/22/2022 - 26,0.2,"2,179.6",845.6,3.4,"7,245.1",0.7,-0.8,0.4,"1,389.8","2,233.5",0.7,0.2,-0.1,"23,559.0","1,793.0",2.6,-0.2,-0.1,11.8,0.6,0.2,16.1,0.2,0.0,0.0,-0.1,77.2,0.1,0.0
08/29/2022 - 1,0.3,"2,735.0","1,028.8",28.6,"4,444.8",16.3,-0.4,0.5,"1,207.2","2,294.8",0.7,0.1,0.0,407.4,31.6,0.1,-0.3,0.6,1.7,0.1,0.2,15.9,0.0,0.0,0.0,-0.3,23.5,0.1,0.0
08/29/2022 - 2,0.3,"2,817.8","1,019.1",9.1,"4,352.0",2.5,-0.2,0.6,"1,255.7","2,275.5",0.6,0.1,0.0,160.0,17.4,0.0,-0.2,2.4,18.0,0.1,0.1,15.7,0.0,0.0,0.0,-0.4,24.0,0.1,0.0
08/29/2022 - 3,0.3,"2,762.0","1,036.8",10.7,"4,398.7",14.0,-0.3,0.5,"1,230.0","2,329.1",0.6,0.1,-0.1,418.7,51.4,0.1,-0.3,0.6,1.8,0.1,0.1,16.1,0.0,0.0,0.0,-0.4,24.7,0.1,0.0
08/29/2022 - 4,0.3,"2,759.7","1,012.2",8.0,"4,297.3",3.0,-0.2,0.5,"1,214.5","2,260.7",0.5,0.0,-0.1,151.4,20.5,0.1,-0.2,1.3,11.1,0.1,0.1,15.7,0.0,0.0,0.0,-0.4,26.5,0.1,0.0
08/29/2022 - 5,0.3,"3,022.2","1,184.5",15.8,"5,087.4",52.3,-0.3,0.8,"1,330.1","2,911.2",0.8,0.1,0.0,757.6,818.3,1.2,-0.3,0.5,2.1,0.2,0.2,20.5,0.2,0.0,0.0,0.8,58.1,0.1,0.0
08/29/2022 - 6,0.3,"2,997.5","1,150.0",4.8,"4,769.2",2.2,0.3,0.8,"1,296.3","2,754.9",0.5,0.0,-0.1,110.6,578.5,0.7,-0.3,0.3,9.4,0.1,0.2,19.6,0.1,0.0,0.0,0.2,48.0,0.1,0.0
08/29/2022 - 7,0.3,"3,013.9","1,208.1",9.7,"6,956.1",32.7,-0.1,0.6,"1,299.6","3,154.5",0.8,0.1,0.0,"4,599.4","1,027.4",1.9,-0.3,0.5,2.4,0.2,0.2,21.6,0.1,0.0,0.0,0.3,63.6,0.1,0.0
08/29/2022 - 8,0.3,"3,049.7","1,221.5",4.6,"7,111.4",1.8,-0.2,0.7,"1,288.2","3,165.0",0.7,0.0,-0.1,"3,399.1","1,035.7",1.8,-0.3,0.0,13.1,0.1,0.1,21.9,0.0,0.0,0.0,0.0,61.3,0.1,0.0
08/29/2022 - 9,0.3,"3,060.8","1,250.9",5.7,"7,662.6",30.5,-0.2,0.5,"1,275.1","3,225.5",0.8,0.1,-0.1,"4,440.0","1,123.1",1.9,-0.3,0.3,1.6,0.2,0.0,22.4,0.0,0.0,0.0,-0.1,60.2,0.1,0.0
08/29/2022 - 10,0.3,"3,055.7","1,250.6",4.2,"7,601.8",0.2,-0.2,0.6,"1,270.9","3,193.2",0.7,0.0,-0.1,"2,329.8","1,117.3",1.8,-0.3,0.0,11.5,0.1,0.1,22.6,0.0,0.0,0.0,-0.2,60.4,0.0,0.0
08/29/2022 - 11,0.3,"3,058.3","1,263.3",6.5,"7,821.4",33.4,-0.2,0.6,"1,277.5","3,270.3",0.8,0.1,0.0,"5,359.6","1,163.1",2.0,-0.3,0.3,1.8,0.2,0.1,22.6,0.0,0.0,0.0,-0.2,61.0,0.1,0.0
08/29/2022 - 12,0.3,"3,087.6","1,265.0",4.9,"7,857.8",3.7,-0.2,0.6,"1,285.3","3,281.2",0.7,0.0,-0.1,"3,899.3","1,163.9",1.9,-0.3,0.0,15.2,0.1,0.0,22.9,0.0,0.0,0.0,-0.3,61.4,0.1,0.0
08/29/2022 - 14,0.3,"3,082.4","1,276.1",5.1,"8,187.9",14.6,-0.4,0.6,"1,310.6","3,356.6",-1.6,0.1,0.0,"11,681.9","1,228.9",2.1,-0.2,0.0,12.4,0.2,0.1,23.7,0.0,0.0,0.0,-0.3,69.0,0.1,0.0
09/05/2022 - 1,0.3,"2,735.9","1,014.2",27.8,"4,100.4",14.6,0.0,0.5,"1,195.4","2,288.1",0.7,0.2,0.0,426.7,22.2,0.1,-0.3,1.1,2.1,0.1,0.1,15.8,0.0,0.0,0.0,-0.4,23.0,0.4,0.0
09/05/2022 - 2,0.3,"2,734.8","1,012.0",6.9,"3,971.7",1.1,0.0,0.5,"1,191.4","2,249.1",0.5,0.1,0.0,133.5,12.5,0.0,-0.3,1.4,8.8,0.1,0.2,15.7,0.2,0.0,0.0,0.5,22.5,0.2,0.0
09/05/2022 - 3,0.3,"2,803.3","1,037.7",21.5,"4,110.9",13.1,0.1,0.5,"1,206.3","2,316.6",-0.7,0.2,0.0,427.5,23.3,0.1,-0.3,0.8,2.2,0.1,0.2,16.0,0.1,0.0,0.0,0.2,23.9,0.1,0.0
09/05/2022 - 4,0.3,"2,787.4","1,029.6",7.2,"4,015.1",1.4,0.1,0.5,"1,208.3","2,309.1",0.5,0.1,0.0,139.2,8.4,0.0,-0.3,0.6,14.1,0.1,0.2,15.8,0.1,0.0,0.0,0.0,23.2,0.1,0.0
09/05/2022 - 5,0.3,"3,095.9","1,260.3",14.6,"6,512.1",75.4,0.9,0.8,"1,408.8","3,407.7",0.9,0.2,0.0,"1,128.1","1,738.3",2.0,-0.3,0.6,3.0,0.1,0.2,23.2,0.0,0.0,0.0,-0.1,81.0,0.1,0.0
09/05/2022 - 6,0.3,"3,057.8","1,192.7",5.2,"5,771.1",4.3,-0.1,0.8,"1,324.4","3,036.0",0.5,0.0,0.0,65.2,"1,139.3",1.1,-0.3,0.3,8.9,0.1,0.0,21.2,0.0,0.0,0.0,-0.3,59.7,0.1,0.0
09/05/2022 - 7,0.3,"3,077.9","1,273.4",7.6,"8,107.3",20.2,-0.2,0.6,"1,321.2","3,425.1",0.9,0.1,0.0,"6,322.1","1,299.4",2.3,-0.3,0.4,1.5,0.2,0.1,23.5,0.0,0.0,0.0,-0.2,72.7,0.1,0.0
09/05/2022 - 8,0.3,"3,059.7","1,263.9",5.0,"7,983.4",0.3,-0.3,0.6,"1,301.0","3,386.1",0.8,0.1,0.0,"5,011.9","1,297.0",2.3,-0.3,-0.1,12.6,0.1,0.0,23.6,0.0,0.0,0.0,-0.3,74.1,0.1,0.0
09/05/2022 - 9,0.3,"3,085.0","1,272.5",6.3,"7,844.0",19.9,-0.1,0.6,"1,299.2","3,288.3",0.8,0.1,0.0,"4,835.4","1,177.4",2.0,-0.3,0.2,1.6,0.1,0.2,22.8,0.0,0.0,0.0,-0.4,63.7,0.1,0.0
09/05/2022 - 10,0.3,"3,069.9","1,249.9",6.4,"7,303.2",-0.3,-0.1,0.6,"1,329.4","3,240.2",0.6,0.0,0.0,"1,246.8","1,101.3",1.9,-0.3,0.2,31.1,0.1,0.0,22.6,0.0,0.0,0.0,-0.4,63.0,0.1,0.0
09/05/2022 - 11,0.3,"3,057.2","1,257.1",7.8,"7,283.7",24.7,-0.1,0.6,"1,303.4","3,231.2",0.7,0.1,0.0,"4,167.7","1,088.1",1.8,-0.3,0.3,1.7,0.1,0.1,22.3,0.0,0.0,0.0,-0.4,62.1,0.1,0.0
09/05/2022 - 12,0.3,"3,049.2","1,240.7",4.1,"7,151.4",-0.4,-0.3,0.6,"1,277.5","3,168.5",0.7,0.0,0.0,303.3,"1,072.9",1.7,-0.3,0.1,10.9,0.1,0.2,22.4,0.2,0.0,0.0,0.4,62.2,0.1,0.0
09/05/2022 - 13,0.3,"3,071.9","1,271.6",6.0,"7,893.1",21.1,-0.3,0.5,"1,284.5","3,293.7",0.8,0.1,0.0,"4,840.2","1,204.6",2.1,-0.3,0.2,1.5,0.2,0.2,23.0,0.1,0.0,0.0,0.4,64.7,0.1,0.0
09/05/2022 - 14,0.3,"3,060.1","1,261.6",6.3,"7,656.8",-0.5,-0.3,0.6,"1,289.4","3,315.7",0.7,0.0,0.0,323.1,"1,204.7",2.0,-0.3,-0.1,8.0,0.1,0.1,23.1,0.0,0.0,0.0,-0.1,65.6,0.1,0.0
09/05/2022 - 19,0.2,"2,330.4",794.9,53.0,"5,873.1",8.9,0.3,0.5,"1,332.2","1,511.9",0.2,0.3,0.0,454.9,25.7,0.1,-0.3,0.4,1.6,0.3,0.1,11.0,0.0,0.0,0.0,-0.2,22.1,0.4,0.0
09/05/2022 - 20,0.1,"2,350.7",784.2,17.5,"5,832.1",1.4,0.2,0.5,"1,343.3","1,498.7",0.8,0.2,-0.1,245.6,10.4,0.0,-0.3,0.4,9.2,0.3,0.2,11.0,0.0,0.0,0.0,-0.3,21.6,0.1,0.0
09/05/2022 - 21,0.2,"2,308.5",825.6,44.8,"5,911.7",13.3,0.1,0.5,"1,342.5","1,626.1",1.3,0.3,0.0,445.7,37.5,0.1,-0.3,0.3,1.8,0.3,0.2,12.0,0.0,0.0,0.0,-0.3,29.7,0.4,0.0
09/05/2022 - 22,0.1,"2,303.8",811.1,13.3,"5,835.4",1.4,0.0,0.5,"1,317.8","1,590.8",0.7,0.2,-0.1,206.5,18.4,0.0,-0.3,0.5,7.4,0.2,0.1,11.8,0.0,0.0,0.0,-0.4,27.7,0.1,0.0
09/05/2022 - 23,0.2,"2,181.1",881.1,11.9,"7,012.8",22.2,-0.4,0.4,"1,430.8","2,390.4",0.8,0.2,0.0,"16,550.5","2,486.3",3.4,-0.1,0.1,3.5,0.4,0.2,17.1,0.1,0.0,0.0,-0.2,103.5,0.1,0.0
09/05/2022 - 24,0.1,"2,169.4",864.2,4.2,"7,010.0",0.3,-0.8,0.4,"1,392.3","2,340.3",0.6,0.1,0.0,"16,661.7","2,412.9",3.2,-0.2,-0.1,24.1,0.4,0.1,16.7,0.1,0.0,0.0,-0.3,79.5,0.1,0.0
09/05/2022 - 25,0.1,"2,181.2",859.2,8.5,"7,667.6",23.0,-0.7,0.4,"1,467.5","2,379.6",0.8,0.3,0.0,"31,176.1","2,009.4",3.1,-0.1,0.1,3.5,0.6,0.2,17.2,0.2,0.0,0.0,-0.3,103.5,0.2,0.0
09/05/2022 - 26,0.1,"2,165.4",845.0,5.2,"7,631.9",0.4,-0.8,0.4,"1,435.8","2,363.1",0.7,0.2,0.0,"31,093.7","1,993.3",3.0,-0.1,-0.1,8.5,0.6,0.2,17.1,0.2,0.0,0.0,-0.4,100.0,0.1,0.0
