"","Sample","Date","7Li","23Na","24Mg","27Al","29Si","31P","34S","35Cl","39K","44Ca","48Ti","51V","52Cr","54Fe","55Mn","59Co","60Ni","65Cu","66Zn","75As","78Se","88Sr","95Mo","107Ag","111Cd","120Sn","138Ba","208Pb","238U","Reservoir","Sample Depth (m)","Filter","Site"
"11",1,2022-08-18,0.000464917305567689,2.60773011752484,0.987064970282492,0.0185149276980697,4.52944692683119,0.0141261880600261,5.05214627210025e-05,0.000976128338264634,1.18304023236948,2.22217281243791,0.000839922555384895,0.000207902077748782,-5.21382809194176e-05,0.288149844736267,0.0156159816995467,7.6028055734928e-05,-0.00029409739723234,0.000680481604342548,0.00349977907708642,0.000232539702826024,0.000199434971830485,0.015243119443322,0.000499244837213784,1.6323322166043e-05,-4.28053862893018e-06,0.000564068796678529,0.0238808017035025,0.000119498335614681,4.26472244242115e-05,"FCR",0.1,"T",50
"12",1,2022-03-17,0.000247293084927491,3.0224278931472,1.05850254510781,0.0317617803503614,6.52917732970097,0.00908417597472752,-0.000112054951125674,-0.00125432243004252,1.05261263768266,2.29976842438507,0.000675445374465727,-0.000472346428008981,8.92866119391702e-05,0.339876142508893,0.0299670605752617,0.000103901820934668,4.64707364997516e-05,0.0013365272859858,0.00292691885638102,8.34000305815309e-05,0.00038317763486803,0.0146969065656062,0.00111141365024839,1.18432417920927e-06,3.62326231570499e-06,-0.000209627427000652,0.0152698416491665,0.000219544979966597,8.28448564730918e-06,"FCR",0.1,"T",50
"13",1,2022-09-13,4e-04,2.7034,1.0134,0.0168,3.6497,0.0148,0.0018,-0.0011,1.2096,2.3289,5e-04,1e-04,-3e-04,0.4457,0.0281,1e-04,-0.0011,1e-04,9e-04,-1e-04,-8e-04,0.0162,-4e-04,0,0,0.0687,0.0244,8e-04,0,"FCR",0.1,"T",50
"14",1,2022-07-18,0.000233789838189615,2.53005716395588,0.909131288721568,0.0305210381721669,7.23875125928272,0.0167142607736455,-0.000332072610088655,-0.00123886352870415,1.25245227862022,2.05509833780182,0.00136874944542663,-0.000142004260920143,0.000118513363572303,0.696406639051397,0.0309500604601797,0.000199127053232491,0.000204538494423244,0.000792479005899101,0.00758252209565914,9.03391765480381e-05,-0.00140723873323428,0.0133162653846802,-0.000145616882564687,1.88217483882907e-05,0.000751052733342,0.000145368824029886,0.0177321696882966,0.000151532649777819,1.06226803728604e-05,"FCR",0.1,"T",50
"15",1,2022-04-12,0.000450808927169519,3.00197619735091,1.03404479227539,0.044778333311706,6.80969157484534,0.0109183279198013,0.00211767618301387,-0.000133439948412007,0.968639828197777,2.40879919980044,0.00105073579388478,0.000136245656633594,0.00010781472993982,0.432511362996192,0.0324022047074845,9.87767043465573e-05,0.000145050227024566,0.00155845292249139,0.00314350361687104,-5.0785972482834e-05,0.000852090735263252,0.0151468273455424,0.00185815052615902,3.55958997824714e-06,8.42006735009304e-06,0.044417494304092,0.0150702887541777,0.000606546115016786,6.86458313267919e-06,"FCR",0.1,"T",50
"16",1,2022-01-31,0.000257535600988856,3.330930727685,1.1898389609899,0.0327225380216922,6.90817785787858,0.0103562748258498,-9.90175702999922e-05,-0.000286665303888609,1.33036264580989,2.62158198420725,0.000581897643041882,-0.000466483136486837,7.43884367786492e-05,0.172315593221154,0.0199113538496292,6.69043142014028e-05,8.95277153184497e-05,0.00176580974493827,0.00559202820178095,0.000123349467115462,0.000400037216384797,0.0167039221377572,0.00104514126238722,7.3737494772399e-07,7.22475020664599e-06,-0.000402782452033396,0.0172533660848717,0.000282960620147584,4.69697905241915e-06,"FCR",0.1,"T",50
"17",1,2022-05-17,0.000358989323468109,2.97804955083228,1.05167855325438,0.0134568554566976,7.0104945344829,0.00560378543936083,0.00147391975370928,-0.000453328637388582,0.918521211968217,2.35288499785008,0.000350781219303487,0.000109779559093687,0.00017021596946609,0.254596283335391,0.0162669817633229,5.76277297570852e-05,0.00012508632299728,0.0010761442357857,0.000891518032602289,5.62145209237754e-05,-0.000460592563419988,0.0151126146164692,-4.60624456105883e-06,-2.96118937901719e-05,2.66171582157396e-06,-0.000255263983792509,0.0127375592472517,7.70597182570763e-05,-1.72192715061377e-06,"FCR",0.1,"T",50
"18",1,2022-05-02,0.000393964326789369,2.99037498269719,1.02742489784229,0.0263982467021552,7.04589192175815,0.00998120833835923,-6.04245380889705e-05,-0.00063665900428681,0.982567031172707,2.48919702406893,0.00203756437597283,0.000114448895145665,0.000101896095569032,0.344844857695822,0.0324067117429814,9.81429918226856e-05,0.000229568698168553,0.0029020058367261,0.0205669092409781,-5.87509332803742e-05,0.00143218868322403,0.0155840720212544,0.00179294951293233,1.62963305195053e-06,1.41480396242171e-05,0.000187381619303337,0.0147724628735871,0.00047618079089674,7.2298542348088e-06,"FCR",0.1,"T",50
"19",1,2022-04-19,0.000375415719144206,2.86855156743189,0.990082173137331,0.0323869926226608,6.58327871366608,0.0143485551488089,0.000137634852124,-0.000537327143512836,0.935909953135212,2.37400977192591,0.000854531747364484,0.000109768028296388,0.000144993198839517,0.391432980297033,0.0247306642561394,7.98189205502468e-05,0.000112222357388936,0.00147097699127011,0.00435401245563351,-7.02059340583809e-05,0.00135771846233954,0.0148941455593796,0.00180732458497437,3.26190281100141e-07,1.79775127110867e-05,0.00133813648731607,0.0143515015747762,0.000386309230724971,5.29879728149065e-06,"FCR",0.1,"T",50
"20",1,2022-06-07,0.000458939816993832,2.46636712324271,0.887832127309842,0.0276143446420693,6.72624307362738,0.0123080087939063,1.77504236647825e-05,0.000521609390675303,1.08671039634699,1.97068105497078,0.000877045690052677,0.00019129969262082,0.000123396725846671,0.437540897924309,0.0192778208912507,9.88074294369567e-05,0.000126593993549205,0.000459831650228219,0.00163203017514752,0.000116522506777094,0.00028412389211589,0.0131575285749873,0.000163191957021453,1.57912517984836e-05,1.34357797882014e-05,-0.000158311105516284,0.0150544129459006,0.000163418607816735,1.97242522861954e-05,"FCR",0.1,"T",50
"21",1,2022-07-25,0.000227079550717831,2.72805271696189,1.00398122638711,0.0133560875078225,7.6890574457219,0.0137027173808138,0.000794307464821809,-0.000626231943917476,1.3013055222746,2.24853363270112,0.00113635539367784,-0.000329945366425282,-0.00011297525283525,0.704515127282455,0.0234284671133441,0.000141317343240898,-0.000329267994888884,0.000190658281880072,0.000353551963235375,-0.000107642355859951,-0.000315841226488045,0.015132449875671,-8.8832649825194e-06,1.88679110690877e-06,7.64519719665484e-06,-7.74288460559331e-05,0.0206657060814843,7.88699962706844e-05,7.60751751659e-06,"FCR",0.1,"T",50
"22",1,2022-07-05,0.000344543314893884,2.45164574766759,0.867981375177624,0.0377353635761457,6.94098431067483,0.0237105807994201,0.00051347057285188,-0.000281850956184978,1.28936330706024,1.93826749385299,-0.00065264567318246,0.000278596209820674,6.5590313604742e-05,0.633253573605489,0.03092979383729,0.000207693381722323,9.49895046192962e-05,0.00076297264266583,0.00197551063959159,0.000131565735118407,0.000868090010051079,0.0127294488498867,0.00010157184369031,6.46472369132395e-06,7.37849395854537e-06,-3.42390817122388e-05,0.0167424126944654,0.000139696932500172,8.00103408951445e-06,"FCR",0.1,"T",50
"23",1,2022-06-27,0.000331658542591066,2.48212080578209,0.866997304915579,0.0184474954502143,6.75094893072844,0.019230179641358,0.000958968755906205,0.000423272929406753,1.22895256575507,1.86485859453043,0.000780270884310746,0.000233008782819241,7.52025734213461e-05,0.549799312598301,0.0259371522517817,0.000161975728370159,5.71419741643256e-05,0.000611169686421624,0.00151353373657139,6.31688251475042e-05,-0.000156140323301418,0.0130012497934088,-2.73502905327246e-05,-6.19327398323057e-07,4.1633237039515e-06,0.000384302527770855,0.0159931040352193,0.000153400681105175,4.20628933160197e-06,"FCR",0.1,"T",50
"24",1,2022-06-20,0.000282047181803584,2.40892990475087,0.854194384037054,0.0302412398116148,6.5762271049502,0.0134140614303031,-0.000202279732655434,-6.56075621515696e-05,1.14017722166021,1.87533808615739,0.000660569588605655,5.32553948376209e-05,9.31071106996519e-05,0.489651807050821,0.0198881287701933,0.000126750150955647,6.09641662249733e-05,0.000363376673713821,0.00104295054721027,7.68363246660558e-05,0.000149543164716566,0.0124657640170139,5.00925273428165e-05,8.91366322439224e-07,2.74676023645761e-05,-0.000557263844067578,0.0159283949639497,0.00010050804544145,2.26538281480371e-06,"FCR",0.1,"T",50
"25",1,0022-05-23,0.000500479463253673,3.06534527823519,1.0765567716818,0.0158337531769975,7.56231379237333,0.00941003849627119,0.000762386530363431,0.00105762705302206,0.998854099588163,2.41596683490472,0.000965790514453085,0.000193444377405847,0.000108231029188803,0.316265607240379,0.0173531235357022,7.34688938184009e-05,-3.40313195938982e-05,0.000463243764473851,-0.000193269886004956,0.000132095202029953,-3.40596198565514e-05,0.0154327990031468,0.00015248182631107,9.28817702682765e-06,5.24635620572706e-06,-0.000285714161780981,0.012957883887811,8.31675585791551e-05,1.5838239287702e-05,"FCR",0.1,"T",50
"26",1,2022-08-22,0.00033775995774968,2.67488613289471,1.00562186538151,0.0288807395648424,4.52924005113024,0.0158157957025638,-0.000323489003536068,0.000547009017459489,1.21095235414293,2.26675921434714,0.00104272307182692,0.000136929663798564,-3.98581072299947e-05,0.398041550817594,0.0158795923513517,9.24214685567497e-05,-0.000270888357934403,0.000842005561574078,0.00365330598988104,0.000132106593618984,0.000157316915628624,0.0156197897677092,9.5610420873963e-05,1.1199839480147e-06,-3.1896286176852e-06,-0.000187360228942905,0.0237842900968578,0.000175000003323502,5.15137915209999e-06,"FCR",0.1,"T",50
"27",1,2022-09-26,4e-04,2.7458,1.042,0.0162,4.0277,0.0125,1e-04,-0.0016,1.2111,2.3817,-0.0013,0,-4e-04,0.4419,0.0679,1e-04,-0.0012,-1e-04,-4e-04,-1e-04,-7e-04,0.017,-4e-04,0,0,-7e-04,0.0259,1e-04,0,"FCR",0.1,"T",50
"28",2,0022-05-31,0.000334439825704335,2.6775338372516,0.95499917354203,0.0333771731745129,7.51442513486728,-0.000574434417785278,6.35932312970003e-05,0.000587676767829594,1.03047543345529,2.18998475929022,0.00119451248248243,0.000230163185570813,0.000164095311657326,0.202959346934406,0.00164888873973551,3.82253161429044e-05,-6.3223934461334e-05,-0.000117672933625825,0.000259734108188874,9.58919811273437e-05,0.000172343051129695,0.0142593489475717,5.53161731148422e-05,2.70797722338187e-06,3.71629089921243e-06,-0.000383470196223016,0.0137773176012981,7.11411391360782e-05,8.74991558170237e-06,"FCR",0.1,"S",50
"29",2,2022-08-29,0.000321223862143203,2.8177505586494,1.01909302874291,0.00907427115038321,4.35200826820947,0.00246331114163761,-0.000218535221662194,0.00057031541532727,1.25565234730679,2.27554863339896,0.000588714963126424,5.18243398804079e-05,-4.50390060849965e-05,0.160042913241075,0.0174099196956382,4.91182227422067e-05,-0.000171855954373142,0.00241876453543367,0.0179761359024738,9.80381650837271e-05,9.9488196523193e-05,0.015683380045104,1.90246192862048e-05,-6.16311070974539e-07,3.69102061073901e-06,-0.000379002271583039,0.0239929804903567,8.24666875710051e-05,5.13573122388256e-06,"FCR",0.1,"S",50
"30",2,2022-07-11,0.000688489801276804,2.60300328126335,0.864379487424647,0.0146009046686562,6.94978960077165,0.00370968842313441,-0.000367469472444218,-0.000936651508286995,1.27919776859833,1.89346280484612,0.000947030625664316,-5.60372735560566e-05,3.61639474277522e-05,0.616934889257275,0.0239276024209798,0.000205404808681938,0.000311534070102711,0.00432337480261264,0.0141668258864427,8.33595623849634e-05,-0.0012817768586558,0.0124084155833288,-0.000210203370323593,1.79517000705393e-06,1.35914256539037e-05,-0.000183180568074421,0.0185820356029911,0.000165064613515103,2.09230321052922e-06,"FCR",0.1,"S",50
"31",2,2022-07-25,0.000214332212840228,2.7471493795577,0.991679239824329,0.00809437326284581,7.60890915901368,0.00324744816434589,0.000632449113985935,-0.000530473122484375,1.29856436506525,2.22140021953076,0.000936170510592898,-0.000348800214954956,-0.000129252078363636,0.41855181369153,0.0166179569526392,0.00010047365592187,-0.000354700158712349,0.00101499358273862,0.0191239685935862,-0.000120394806947489,-0.000583499568317278,0.0151626944049159,-1.71532452606241e-05,5.73772268834007e-08,1.15784486255133e-05,-0.000117385149938122,0.0325325926558282,5.77472685896272e-05,6.10023457885444e-06,"FCR",0.1,"S",50
"32",2,2022-03-29,0.000261013852941864,3.06246036914989,1.0504803095284,0.0174540648311209,6.70645381126005,0.00122706709718497,-0.000192534907333095,-0.00150051967063935,1.01346855148235,2.29343053320989,0.000439173371205883,-0.000530780942840175,9.71901942527631e-05,0.148586915610675,0.00676812790807507,2.87695413306433e-05,3.44945700017438e-05,0.000994684236577667,0.00650519034477161,5.6433739069588e-05,0.000480050444852093,0.0148490132561679,0.00101440628279785,-2.80206117510401e-06,2.16985126221977e-06,-0.0003982861964167,0.0145566442231937,0.000214268240477712,3.27225472752837e-06,"FCR",0.1,"S",50
"33",2,2022-04-19,0.000393846266146939,2.92254618891439,1.0088794350464,0.0152491203005534,6.78699103617124,-7.1690102805177e-05,0.000184098978122163,-0.000488621386864265,0.958308559114459,2.43274910442797,0.000470988325495746,3.22372801410023e-05,0.000332981987775694,0.0771189545295511,0.00178136839834023,2.3821624411366e-05,0.000197153539697863,0.00121924375782495,0.0201561217485272,-9.28894188531568e-05,0.00149220959821633,0.015088278575144,0.00171611756976222,1.0629389244594e-07,7.42957219761928e-06,0.000335801817550309,0.0140579165999979,0.000213505124071852,2.99741977145817e-06,"FCR",0.1,"S",50
"34",2,0022-05-23,0.000440081548072664,3.09196768263317,1.06240596736701,0.0134352733728519,7.65686390060414,-0.000174112151339007,0.000723446020121075,0.000895316294642831,0.990329927252797,2.36524712269228,0.000747741094304768,0.000173632018183828,9.79378814022826e-05,0.157435226032881,0.00168483955932996,2.89087530311143e-05,-2.81388580456804e-05,0.000331766464411129,0.00581552918475415,0.000104503209668945,2.50949034724646e-05,0.015015461285603,9.50407562548377e-05,5.72572555721843e-06,4.89168333151817e-06,-0.00033741595225778,0.0139280589873184,8.21739814203337e-05,8.72238728281336e-06,"FCR",0.1,"S",50
"35",2,2022-01-31,0.000308855762100427,3.75226394539119,1.17182430602549,0.0144894222606819,6.74798199962436,0.00243497029146393,-0.000125995675480841,-0.000401600282011378,1.08542588476737,2.65426660254906,0.000415309662656833,-0.000464834395175327,0.000168582073862431,0.0914537756078599,0.0150916373520796,5.05360830606893e-05,4.95596306572061e-05,0.00125120700783602,0.00104646931674513,0.000100336850184204,0.000567176192496091,0.0163437465863577,0.00104165618671243,-7.04804670233069e-07,5.2627422181603e-06,-0.000444638596371225,0.0152518522021966,0.000202367826609646,3.38462332695019e-06,"FCR",0.1,"S",50
"36",2,2022-09-19,4e-04,2.7331,1.013,0.0088,3.7692,0.002,6e-04,-0.0015,1.2061,2.3216,3e-04,0,-3e-04,0.1348,0.0065,0,-0.0012,1e-04,0.0087,-1e-04,-6e-04,0.0163,-3e-04,0,0,6e-04,0.0225,1e-04,0,"FCR",0.1,"S",50
"37",2,2022-09-05,0.000314889959843608,2.73477884190467,1.01204739981396,0.00686485386070016,3.97172872904001,0.00106810485540662,-2.38495122109078e-06,0.000487130185763024,1.19142831034002,2.24913097802503,0.000513400322679981,7.61177679971997e-05,-1.59060309999002e-05,0.133546747059715,0.0124958847214066,4.3636854490579e-05,-0.000291113882000345,0.00137496206114045,0.00880885845458478,0.000141168938610618,0.000193541920642241,0.0156562763752248,0.000186716514226257,8.06886532119695e-06,-6.65420416277044e-06,0.000545875064572888,0.0225345689142336,0.000173450431197571,2.03242928014036e-05,"FCR",0.1,"S",50
"38",2,2022-05-02,0.000393325344431357,2.9874507245692,1.01488551866922,0.022215199854228,7.02447135796107,0.00106612236969487,1.59273347201769e-05,-0.000634325360632232,0.932782344823295,2.44412252244779,0.000516880420428075,6.14385651159891e-05,8.49073732749058e-05,0.0991691633813178,0.00265562852151594,2.18279845898424e-05,8.40310998604092e-05,0.00133038187779394,0.00742934952989738,-6.97446508092032e-05,0.00160541978957862,0.0151810778077268,0.00178701365095056,7.71750956852252e-07,8.67201792782596e-06,0.000240664126597403,0.0131269637584172,0.00023167285644076,5.38049464727997e-06,"FCR",0.1,"S",50
"39",2,2022-08-22,0.000352738701074726,2.66692644495894,0.988326886741701,0.0126108079492273,4.4185677098749,0.00462444006071717,-0.000285829474621207,0.000537801448969255,1.19312852994793,2.21633435329497,0.000559236895458208,6.26494269698812e-05,-4.81237097914311e-05,0.147756510198644,0.00146871837045939,2.79144254015735e-05,-0.000305874667099518,0.000391385353534363,0.00833087171568998,0.000116212221680432,0.000184789759676349,0.0153622379968394,6.2655759664419e-05,4.61683489784261e-08,-9.61862413808085e-06,-0.000242620585585817,0.0230892741927153,5.51400075036215e-05,3.11608176495493e-06,"FCR",0.1,"S",50
"40",2,2022-08-18,0.000432992186725955,2.66826104837716,0.981200893582187,0.00707383987606426,4.55798230983838,0.00206003296844518,0.000218190124970586,0.000795678930683949,1.20401520582392,2.23421206236937,0.00087384069926064,0.000141279515758209,-6.06525436193291e-05,0.145515992948537,0.00781091357308554,4.55838369947369e-05,-0.00023564764681673,0.00203727592864083,0.0215878525957416,0.000205791594917086,0.000153182533717918,0.0151680189034948,0.000386231812612757,9.56773320743347e-06,2.10503282100457e-06,0.000367571880548845,0.025627950855996,8.83218380911074e-05,2.98099472961807e-05,"FCR",0.1,"S",50
"41",2,2022-05-17,0.000364638247780133,2.92646598158434,1.03355902832152,0.010092183442488,6.96155691089198,0.000735855191536021,0.00105780594598542,-0.000388181277434752,0.898327913148101,2.34437222913548,0.000275142804689622,9.68764084910396e-05,9.20811557652135e-05,0.114545976306365,0.00244342457267189,2.31984125133417e-05,7.48757550746071e-05,0.000912944347754134,0.0284777894033704,6.28014969753464e-05,-0.000284881550800946,0.0149034004907918,-1.70789276229778e-05,-2.8800249420991e-05,1.49104012923929e-06,-0.000232008311293744,0.0122305295136515,9.23161063188331e-05,-2.44504317266458e-06,"FCR",0.1,"S",50
"42",2,2022-02-24,0.000251034214589373,3.05238142695025,1.06960225128182,0.0211413462066457,6.58655716278678,0.00140620371660444,-4.54961100256218e-05,-0.000854468902860747,1.1301580655314,2.31773722051167,0.000448324313409686,-0.000502459573804016,9.5261500291974e-05,0.140915190418462,0.034064471567597,8.4173754962632e-05,6.05053957804744e-05,0.00090146958742929,0.00945200116195594,9.66750442453062e-05,0.000633288643606674,0.0148559416465717,0.00117878431601884,3.09588896606987e-06,3.59085361070878e-06,-3.36731129849973e-05,0.0159032768061674,0.000203058046079085,1.10032421671325e-05,"FCR",0.1,"S",50
"43",2,2022-06-07,0.000421102518958465,2.4609064557099,0.859824931713463,0.0196727910577601,6.7654288721552,0.000361556467368477,0.000211380690471557,0.000370813006344669,1.04162835203609,1.87097321922604,0.000685116146061937,0.000142948061446585,0.000122668531568163,0.247982992322236,0.00299475844523955,5.75507558130024e-05,6.70387260226536e-05,0.000443023727056635,0.00208253707001727,9.91668415414225e-05,0.000187151669218902,0.0122599728019081,9.46945634938816e-05,1.07305684955845e-05,2.43878905035735e-06,-0.000210136510746023,0.0124816493009778,6.89218341559738e-05,1.44534542492923e-05,"FCR",0.1,"S",50
"44",2,2022-10-11,4e-04,2.7193,1.0447,0.0086,4.74,0.0024,2e-04,-0.0016,1.234,2.5125,2e-04,-1e-04,-3e-04,0.056,0.0117,0,-0.0012,-5e-04,0.0355,-1e-04,-8e-04,0.0177,-5e-04,0,0,-0.001,0.0268,4e-04,0,"FCR",0.1,"S",50
"45",2,2022-06-13,0.000276536437418621,2.4111979855869,0.83761285552726,0.0160406109951771,6.65699898406596,-0.000100604519960177,0.000743198572523482,-4.016919569709e-06,1.04370249904419,1.82802911002565,0.000411987945419627,1.29371181442155e-05,0.000144029924324806,0.234648230163204,0.00232945769807745,6.20751237395899e-05,5.74878684196521e-05,0.000108629394055913,0.00125767539042895,6.22900312557111e-05,0.000203470204271497,0.0120403519102101,1.9329695753304e-05,1.88827196373586e-06,2.33831837287143e-06,-0.000462162729928939,0.0114756734372853,5.69521002326069e-05,2.5505401697994e-06,"FCR",0.1,"S",50
"46",2,2022-04-12,0.000422216610670524,2.98974289403439,1.01822562721658,0.0221777506392462,6.76698387154997,0.00151299119338192,0.00178913951003155,-0.000116696825006396,0.979186781973445,2.38820173942481,0.000645263593770901,3.93460505869532e-05,8.75332748004814e-05,0.124510894055955,0.00455268574549616,2.20237675124992e-05,0.000108427809181132,0.00152957618338112,0.0060089394194856,-6.63240675427968e-05,0.00123681473321536,0.0149619413688196,0.00184145788633722,1.25504314536132e-06,1.15779875637302e-05,0.0191156258054985,0.0141525508270037,0.000568249378534056,4.39384900096105e-06,"FCR",0.1,"S",50
"47",2,2022-07-05,0.000308656864017425,2.47249169734694,0.802804954788378,0.0258807663222306,6.89145933378469,0.00569914209468426,0.000418260281320477,-0.000352283172943971,1.19381390228747,1.73075477760313,0.00123258335276252,0.000268132606083444,5.96195299075211e-05,0.533442437467074,0.0200931497577951,0.000175878640103646,7.9161157550602e-05,0.00141300424476159,0.00559934516077818,0.000121239881204331,0.000466030745903865,0.0116086734919564,9.66228494448109e-06,5.48715922355002e-06,3.79645929459586e-06,-7.69885501347399e-05,0.0149303872021632,0.00012436044333208,7.08601366769203e-06,"FCR",0.1,"S",50
"48",2,2022-06-20,0.000301216327483918,2.6410802641885,0.835795453612364,0.0270580951007559,6.6406631463861,0.000445368443680331,-0.000223033249228817,0.000238409493828747,1.1967364625752,1.85736323067286,0.00211989700618126,7.02160362536048e-05,8.81507140880694e-05,0.339286887420712,0.0048747559807654,0.000100856949470733,0.000121906712172527,0.000776948288734699,0.0192375916848281,7.20443197481597e-05,0.000253734132398002,0.0119822158124382,6.84657313321471e-05,7.25728806736415e-06,1.03105759620588e-05,-0.000259588258020146,0.0142579742830607,0.000124520634661826,1.02231327706493e-05,"FCR",0.1,"S",50
