ICP-MS Data,,(Note: I excluded the gallium internal standard from this data due to a few high values),,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
05/23/2022 - 30,-0.6,"1,091.9",373.3,182.4,"3,362.5",34.6,-0.6,-0.8,599.5,872.7,3.1,0.2,0.3,303.6,22.9,0.1,0.9,0.3,0.6,0.1,0.3,5.5,0.1,0.3,0.0,0.2,7.9,0.3,0.0
06/07/2022 - 29,0.3,"1,072.1",537.9,"2,379.4","6,263.1",108.0,-0.5,-0.9,962.3,"1,165.4",44.5,2.0,1.8,"2,186.8",213.6,0.9,1.4,3.5,15.1,0.2,0.2,8.0,0.1,1.0,0.1,0.3,36.0,1.9,0.0
06/07/2022 - 30,0.6,"1,096.8",613.3,"2,750.5","6,795.1",132.8,-0.6,-1.3,"1,013.8","1,382.8",42.0,2.7,2.2,"3,000.5",278.9,1.1,1.2,2.7,11.7,0.3,0.3,9.2,0.5,1.0,0.1,4.9,49.9,2.4,0.1
06/20/2022 - 29,-0.5,"1,143.0",439.8,614.3,"3,850.5",43.2,-0.8,-1.3,700.3,982.3,10.9,0.6,0.6,928.7,109.2,0.3,0.4,0.7,5.3,0.1,0.4,6.6,0.2,0.2,0.1,1.9,21.6,0.8,0.0
06/20/2022 - 30,-0.5,"1,092.8",437.1,724.6,"3,995.9",43.4,-0.7,-1.2,718.9,"1,010.9",13.6,0.6,0.9,997.2,111.7,0.3,0.8,0.8,15.4,0.1,0.3,6.8,0.1,0.2,0.3,1.1,23.0,1.0,0.0
06/27/2022 - 29,-0.7,"1,134.5",412.2,326.1,"3,411.8",34.8,-0.7,0.5,683.1,900.2,6.2,0.5,2.2,840.8,108.0,0.3,1.0,0.7,8.9,0.1,0.3,6.2,0.3,0.1,0.8,0.6,21.3,0.6,0.0
07/05/2022 - 29,-0.6,"1,170.7",448.2,370.3,"3,724.9",131.5,-0.6,-1.4,824.8,"1,058.9",6.6,0.4,0.4,795.5,106.5,0.3,0.2,5.3,4.6,0.1,0.3,6.7,0.1,0.1,0.0,0.6,22.7,0.6,0.0
07/05/2022 - 30,-0.3,"1,186.1",514.5,"1,218.2","4,917.0",174.2,-0.7,-1.5,924.7,"1,196.0",20.1,1.3,1.1,"1,696.6",225.4,0.7,0.6,0.9,8.1,0.1,0.2,7.7,0.1,0.1,0.0,0.2,37.4,1.1,0.0
07/18/2022 - 29,-0.5,"1,590.1",556.3,529.8,"5,618.4",59.2,-0.9,-1.5,686.1,"1,297.8",10.7,0.7,0.6,"1,016.8",234.3,0.4,0.4,0.8,4.0,0.1,0.2,8.4,0.1,0.3,0.1,0.0,23.4,0.8,0.0
07/18/2022 - 30,-0.5,"1,596.5",548.9,698.1,"5,825.2",56.0,-0.9,-1.5,720.6,"1,287.9",13.6,0.7,2.2,960.0,225.0,0.5,2.0,0.9,18.7,0.1,0.3,8.4,0.1,0.2,3.7,-0.1,23.1,0.7,0.0
08/01/2022 - 29,1.4,"1,622.1",750.2,"4,944.7","11,368.8",165.8,-0.9,-1.4,"1,196.0","1,757.4",89.6,4.1,3.0,"3,952.9",454.5,1.6,1.9,2.4,12.3,0.3,0.0,12.7,0.1,0.4,0.1,-0.1,68.0,3.1,0.0
08/01/2022 - 30,1.4,"1,598.2",759.0,"4,142.2","10,166.4",173.5,-1.0,-1.4,"1,048.7","1,829.7",65.1,4.2,3.0,"4,132.5",497.2,1.7,1.8,2.5,13.4,0.3,-0.1,12.7,0.1,0.4,0.1,-0.2,67.9,3.3,0.0
08/29/2022 - 29,-0.8,"1,870.3",523.2,9.3,"5,760.6",18.6,-0.9,-1.8,643.2,"1,358.7",0.8,0.0,0.2,54.0,11.1,0.1,0.3,0.2,5.0,0.1,0.3,8.4,0.4,0.0,0.0,4.4,11.2,0.3,0.0
08/29/2022 - 30,-0.1,"1,779.8",585.5,"1,073.0","7,033.1",76.5,-0.7,-1.5,736.3,"1,422.9",20.0,1.2,1.1,"1,399.7",183.9,0.6,0.8,0.9,4.7,0.1,0.5,9.0,0.2,0.3,0.0,1.7,25.7,1.1,0.0
06/07/2022 - 25,-1.0,"1,025.2",378.4,40.9,"3,009.3",28.7,-1.0,-1.8,639.5,871.2,0.9,0.0,0.1,"4,010.6",190.7,0.3,0.1,0.5,1.9,0.3,0.3,5.7,0.1,0.0,0.0,0.6,12.4,0.3,0.0
06/07/2022 - 26,-1.0,"1,023.3",372.5,5.4,"2,948.1",17.6,-1.2,-1.9,629.7,836.1,0.3,-0.1,0.1,"3,495.5",101.8,0.2,0.2,0.1,4.2,0.2,0.2,5.5,0.1,0.0,0.0,0.3,5.1,0.3,0.0
Water Blank ,-1.0,-18.4,6.0,11.1,24.0,8.2,-1.1,-2.2,4.1,22.8,0.0,-0.2,0.3,44.7,0.1,0.0,0.1,0.3,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.0
