ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
01/26/2022 - 25,0.1,"2,186.7",740.2,56.4,"6,045.2",17.4,-0.2,-0.2,"1,299.6","1,525.7",0.9,-0.4,0.1,763.9,138.7,0.2,0.1,0.1,6.5,0.2,0.4,10.4,1.2,0.0,0.0,0.1,22.3,0.7,0.0
01/26/2022 - 26,0.1,"2,803.9",736.6,24.2,"5,762.0",6.3,-0.4,-0.1,"1,065.3","1,711.8",0.4,-0.5,0.1,309.6,108.9,0.1,0.1,0.3,3.3,0.2,0.3,10.2,1.2,0.0,0.0,0.0,12.1,0.6,0.0
01/31/2022 - 1,0.3,"3,330.9","1,189.8",32.7,"6,908.2",10.4,-0.1,-0.3,"1,330.4","2,621.6",0.6,-0.5,0.1,172.3,19.9,0.1,0.1,1.8,5.6,0.1,0.4,16.7,1.0,0.0,0.0,-0.4,17.3,0.3,0.0
01/31/2022 - 2,0.3,"3,752.3","1,171.8",14.5,"6,748.0",2.4,-0.1,-0.4,"1,085.4","2,654.3",0.4,-0.5,0.2,91.5,15.1,0.1,0.0,1.3,1.0,0.1,0.6,16.3,1.0,0.0,0.0,-0.4,15.3,0.2,0.0
01/31/2022 - 3,0.3,"3,172.9","1,146.2",23.8,"6,708.0",15.8,-0.3,-0.4,"1,273.4","2,505.5",0.5,-0.5,0.1,202.1,22.0,0.1,0.0,1.4,1.3,0.1,0.6,16.3,1.0,0.0,0.0,-0.4,16.7,0.2,0.0
01/31/2022 - 4,0.3,"5,619.3","1,168.8",15.3,"6,732.8",4.2,-0.1,-0.2,657.2,"2,574.1",0.4,-0.5,0.1,91.1,11.4,0.0,0.1,1.4,0.7,0.1,0.6,15.5,1.0,0.0,0.0,-0.4,7.6,0.2,0.0
01/31/2022 - 5,0.3,"3,287.3","1,178.1",26.9,"6,857.1",19.5,0.0,-0.5,"1,334.1","2,586.3",0.6,-0.4,0.1,216.1,24.5,0.1,0.1,1.5,1.5,0.2,0.9,16.6,1.3,0.0,0.0,0.4,17.3,0.2,0.0
01/31/2022 - 6,0.3,"4,163.9","1,165.2",17.7,"6,714.3",3.4,-0.1,-0.5,841.8,"2,619.8",0.4,-0.5,0.1,94.1,13.9,0.0,0.1,1.6,1.0,0.1,0.6,15.8,1.2,0.0,0.0,0.1,10.3,0.2,0.0
01/31/2022 - 7,0.3,"3,220.3","1,165.7",27.0,"6,731.9",17.1,-0.2,-0.6,"1,294.4","2,545.4",0.6,-0.5,0.1,223.3,26.4,0.1,0.1,1.5,2.5,0.1,0.6,16.4,1.1,0.0,0.0,-0.1,17.1,0.3,0.0
01/31/2022 - 8,0.3,"4,283.0","1,162.1",26.4,"6,672.2",2.8,-0.2,-0.5,976.2,"2,621.8",0.4,-0.5,0.1,97.5,17.7,0.1,0.1,1.4,1.4,0.1,0.7,16.3,1.1,0.0,0.0,-0.2,17.1,0.2,0.0
01/31/2022 - 9,0.3,"3,174.6","1,154.2",26.4,"6,743.7",17.1,-0.2,-0.7,"1,280.8","2,540.7",0.5,-0.5,0.1,301.1,43.0,0.1,0.1,1.7,3.7,0.1,0.4,16.3,1.1,0.0,0.0,-0.2,18.4,0.3,0.0
01/31/2022 - 10,0.3,"3,637.8","1,163.0",16.2,"6,713.2",2.9,-0.2,-0.7,"1,246.5","2,636.6",0.4,-0.5,0.1,113.8,25.7,0.1,0.1,1.4,1.4,0.1,0.4,16.2,1.1,0.0,0.0,-0.3,15.1,0.2,0.0
01/31/2022 - 11,0.3,"3,205.8","1,237.9",34.6,"7,132.0",26.7,-0.2,-0.7,"1,282.7","2,808.3",0.9,-0.4,0.1,"1,177.4",290.7,0.6,0.1,1.9,1.7,0.1,0.4,17.8,1.0,0.0,0.0,-0.4,32.3,0.2,0.0
01/31/2022 - 12,0.3,"3,589.8","1,228.2",18.6,"6,981.0",5.8,-0.1,-0.7,"1,236.8","2,802.5",0.5,-0.5,0.1,367.9,226.8,0.4,0.1,1.5,1.4,0.1,0.3,17.5,1.1,0.0,0.0,-0.4,22.9,0.2,0.0
01/31/2022 - 13,0.2,"3,178.3","1,258.7",33.6,"7,167.3",31.0,-0.2,-0.8,"1,287.1","2,902.5",0.8,-0.4,0.1,"1,630.8",414.4,0.9,0.1,2.0,2.5,0.1,0.5,18.5,1.0,0.0,0.0,-0.4,40.4,0.2,0.0
01/31/2022 - 14,0.3,"3,587.1","1,268.7",19.2,"7,142.7",6.8,-0.1,-0.8,"1,301.9","2,947.9",0.4,-0.5,0.1,528.1,404.3,0.8,0.1,1.4,1.3,0.1,0.5,18.3,1.0,0.0,0.0,-0.4,27.6,0.2,0.0
02/24/2022 - 1,0.3,"3,043.9","1,070.1",40.1,"6,635.9",14.9,0.0,-0.8,"1,132.9","2,324.6",0.9,-0.4,0.1,394.1,45.1,0.1,0.1,1.3,1.7,0.1,0.7,15.0,1.3,0.0,0.0,0.2,16.6,0.2,0.0
02/24/2022 - 2,0.3,"3,052.4","1,069.6",21.1,"6,586.6",1.4,0.0,-0.9,"1,130.2","2,317.7",0.4,-0.5,0.1,140.9,34.1,0.1,0.1,0.9,9.5,0.1,0.6,14.9,1.2,0.0,0.0,0.0,15.9,0.2,0.0
02/24/2022 - 3,0.2,"3,013.9","1,073.6",41.3,"6,609.6",17.0,0.0,-0.9,"1,126.6","2,319.3",0.8,-0.4,0.1,399.9,46.6,0.1,0.1,1.3,4.1,0.1,0.5,15.0,1.1,0.0,0.0,-0.1,16.6,0.2,0.0
02/24/2022 - 4,0.3,"3,036.8","1,056.0",17.9,"6,520.7",2.2,-0.1,-0.9,"1,119.9","2,290.5",0.4,-0.5,0.1,131.0,35.4,0.1,0.1,1.9,18.9,0.1,0.5,14.7,1.1,0.0,0.0,-0.2,16.2,0.3,0.0
02/24/2022 - 5,0.3,"3,068.4","1,089.2",45.8,"6,730.7",15.4,-0.1,-1.0,"1,146.6","2,356.3",0.9,-0.4,0.2,425.4,48.9,0.2,0.1,1.5,1.1,0.1,0.5,15.2,1.1,0.0,0.0,-0.3,16.7,0.2,0.0
02/24/2022 - 6,0.3,"3,065.3","1,066.8",20.7,"6,578.1",1.5,-0.2,-1.0,"1,120.8","2,324.7",0.4,-0.5,0.1,135.1,35.3,0.1,0.1,1.0,6.1,0.1,0.4,15.0,1.1,0.0,0.0,-0.3,16.1,0.2,0.0
02/24/2022 - 7,0.2,"3,057.6","1,084.5",40.9,"6,752.2",18.7,-0.1,-1.0,"1,131.4","2,334.6",0.9,-0.4,0.1,424.0,48.6,0.2,0.1,1.3,0.8,0.1,0.5,15.2,1.0,0.0,0.0,-0.4,16.8,0.2,0.0
02/24/2022 - 8,0.3,"3,083.1","1,074.1",16.4,"6,623.4",1.7,-0.2,-0.9,"1,143.2","2,346.2",0.4,-0.5,0.1,131.7,35.3,0.1,0.1,1.0,6.1,0.1,0.4,15.0,1.0,0.0,0.0,-0.4,16.2,0.2,0.0
02/24/2022 - 9,0.3,"3,068.5","1,087.6",41.7,"6,763.5",19.6,-0.1,-1.0,"1,138.5","2,342.8",0.9,-0.4,0.1,429.5,50.2,0.2,0.1,1.4,1.0,0.1,0.5,15.1,1.0,0.0,0.0,-0.4,17.0,0.2,0.0
02/24/2022 - 10,0.2,"3,075.4","1,074.3",23.9,"6,656.7",1.3,-0.2,-1.0,"1,123.7","2,320.4",0.4,-0.5,0.2,166.4,35.5,0.1,0.1,0.8,3.9,0.1,0.4,14.9,1.0,0.0,0.0,-0.4,16.0,0.2,0.0
02/24/2022 - 11,0.3,"3,058.5","1,083.0",42.0,"6,713.0",13.2,-0.2,-1.1,"1,134.5","2,353.4",0.9,-0.4,0.1,418.0,49.9,0.2,0.1,1.3,0.5,0.1,0.6,15.2,1.2,0.0,0.0,0.2,16.9,0.2,0.0
02/24/2022 - 12,0.2,"3,059.1","1,073.3",22.5,"6,598.6",1.5,-0.2,-1.1,"1,132.4","2,314.5",0.5,-0.5,0.1,169.8,35.1,0.1,0.1,1.0,5.2,0.1,0.6,15.0,1.2,0.0,0.0,0.0,15.9,0.2,0.0
02/24/2022 - 13,0.3,"3,055.3","1,082.9",44.0,"6,688.7",13.2,-0.2,-1.1,"1,123.2","2,336.5",0.9,-0.5,0.2,420.7,49.4,0.1,0.1,1.3,0.5,0.1,0.5,15.1,1.1,0.0,0.0,-0.2,16.9,0.2,0.0
02/24/2022 - 14,0.1,"2,181.2",726.4,17.0,"5,890.5",0.4,-0.7,-1.1,"1,247.9","1,482.8",0.4,-0.5,0.2,259.3,104.8,0.2,0.1,0.3,8.2,0.1,0.4,10.2,1.1,0.0,0.0,-0.3,22.8,0.2,0.0
02/24/2022 - 19,0.1,"2,200.7",742.0,71.9,"6,093.4",10.9,-0.6,-1.1,"1,288.9","1,522.7",1.3,-0.4,0.1,732.5,122.2,0.2,0.1,0.1,1.2,0.2,0.5,10.5,1.1,0.0,0.0,-0.3,22.7,0.3,0.0
02/24/2022 - 20,0.1,"2,219.9",730.5,27.8,"5,857.5",1.0,-0.7,-1.1,"1,289.5","1,499.1",0.6,-0.5,0.1,263.0,101.4,0.2,0.2,1.8,13.9,0.2,0.3,10.2,1.0,0.0,0.0,-0.4,21.0,0.4,0.0
02/24/2022 - 21,0.1,"2,212.6",739.9,74.1,"6,080.1",10.4,-0.7,-1.1,"1,280.8","1,519.9",1.7,-0.4,0.1,746.5,122.1,0.2,0.1,0.4,2.1,0.2,0.3,10.4,1.0,0.0,0.0,-0.4,22.6,0.4,0.0
02/24/2022 - 22,0.1,"2,161.5",727.1,17.3,"5,853.5",-0.1,-0.8,-1.2,"1,239.2","1,477.3",0.3,-0.6,0.1,236.0,98.4,0.2,0.0,0.3,15.3,0.1,0.3,10.3,1.0,0.0,0.0,-0.2,21.3,0.2,0.0
02/24/2022 - 23,0.1,"2,192.6",744.7,67.6,"6,060.2",11.5,-0.7,-1.2,"1,287.3","1,521.2",1.2,-0.4,0.1,746.4,126.3,0.3,0.1,0.1,1.5,0.2,0.3,10.5,1.0,0.0,0.0,-0.4,22.8,0.3,0.0
02/24/2022 - 24,0.1,"2,223.0",748.0,20.8,"6,028.1",1.0,-0.7,-1.1,"1,278.8","1,515.8",0.4,-0.6,0.1,265.3,106.3,0.2,0.1,0.4,18.9,0.2,0.2,10.4,1.0,0.0,0.0,-0.4,21.7,0.2,0.0
02/24/2022 - 25,0.1,"2,172.5",743.0,70.6,"6,064.0",11.8,-0.7,-1.2,"1,270.5","1,510.3",1.3,-0.4,0.1,742.5,132.0,0.3,0.1,0.0,0.9,0.2,0.8,10.4,1.2,0.0,0.0,0.1,23.1,0.3,0.0
02/24/2022 - 26,0.3,"3,741.8","1,263.4",54.4,"7,008.6",2.8,0.1,-1.0,"1,381.5","2,777.1",0.5,-0.5,0.1,165.6,41.4,0.1,0.2,1.4,8.0,0.1,0.5,17.6,1.2,0.0,0.0,0.1,19.3,0.3,0.0
03/17/2022 - 1,0.2,"3,022.4","1,058.5",31.8,"6,529.2",9.1,-0.1,-1.3,"1,052.6","2,299.8",0.7,-0.5,0.1,339.9,30.0,0.1,0.0,1.3,2.9,0.1,0.4,14.7,1.1,0.0,0.0,-0.2,15.3,0.2,0.0
03/17/2022 - 2,0.3,"3,065.1","1,060.4",18.9,"6,579.4",1.1,-0.1,-1.2,"1,049.2","2,270.6",0.4,-0.5,0.1,150.0,10.1,0.0,0.0,1.5,11.7,0.1,0.3,14.6,1.1,0.0,0.0,-0.2,15.8,0.2,0.0
03/17/2022 - 3,0.3,"3,074.0","1,064.9",35.6,"6,596.0",12.4,-0.1,-1.1,"1,066.6","2,308.2",0.7,-0.5,0.1,352.2,30.2,0.1,0.1,1.4,1.9,0.1,0.4,14.8,1.1,0.0,0.0,-0.2,15.5,0.3,0.0
03/17/2022 - 4,0.3,"3,114.4","1,069.5",23.7,"6,567.9",2.6,-0.1,-1.1,"1,067.8","2,291.2",0.4,-0.5,0.2,151.4,9.6,0.0,0.2,1.1,5.9,0.1,0.4,14.8,1.1,0.0,0.0,-0.2,14.7,0.3,0.0
03/17/2022 - 5,0.3,"3,036.5","1,068.6",36.5,"6,520.2",12.4,-0.1,-1.2,"1,058.4","2,280.3",0.8,-0.5,0.1,368.6,30.0,0.1,0.1,1.4,1.7,0.1,0.5,14.7,1.0,0.0,0.0,-0.3,15.3,0.3,0.0
03/17/2022 - 6,0.3,"3,092.4","1,067.5",19.2,"6,560.4",1.1,-0.2,-1.2,"1,067.0","2,290.7",0.4,-0.5,0.1,145.7,8.3,0.0,0.1,1.3,8.1,0.1,0.5,14.7,1.0,0.0,0.0,-0.5,15.2,0.2,0.0
03/17/2022 - 7,0.3,"3,065.2","1,076.7",33.6,"6,648.1",13.0,-0.1,-1.3,"1,078.6","2,313.0",0.8,-0.5,0.1,394.6,32.7,0.1,0.1,1.5,5.3,0.1,0.4,14.9,1.0,0.0,0.0,-0.4,15.7,0.2,0.0
03/17/2022 - 8,0.3,"3,045.2","1,061.2",17.3,"6,588.1",0.7,-0.2,-1.3,"1,053.0","2,270.8",0.4,-0.5,0.1,148.7,8.5,0.0,0.0,1.2,7.0,0.1,0.6,14.7,1.0,0.0,0.0,-0.5,15.4,0.2,0.0
03/17/2022 - 9,0.3,"3,148.7","1,087.8",72.5,"6,753.9",15.0,-0.1,-1.0,"1,093.6","2,351.9",1.2,-0.4,0.3,444.1,40.1,0.1,0.1,1.7,3.7,0.1,0.8,15.1,1.3,0.0,0.0,0.4,16.8,0.4,0.0
03/17/2022 - 10,0.3,"3,065.0","1,061.9",20.2,"6,585.3",1.0,-0.2,-1.3,"1,054.1","2,287.9",0.4,-0.5,0.1,163.1,11.3,0.0,0.0,1.3,14.2,0.1,0.5,14.7,1.2,0.0,0.0,0.0,16.5,0.2,0.0
03/17/2022 - 11,0.3,"3,092.2","1,193.3",36.7,"6,700.8",14.4,-0.2,-1.3,"1,079.6","2,532.1",0.9,-0.4,0.1,542.5,55.6,0.2,0.1,1.7,1.8,0.1,0.6,15.0,1.1,0.0,0.0,-0.3,17.5,0.2,0.0
03/17/2022 - 12,0.3,"3,060.9","1,066.7",21.4,"6,727.8",1.7,-0.2,-1.3,"1,071.3","2,323.6",0.4,-0.5,0.1,177.1,25.3,0.1,0.0,1.1,7.9,0.1,0.4,14.8,1.1,0.0,0.0,-0.3,16.9,0.2,0.0
03/17/2022 - 13,0.3,"3,018.9","1,073.0",39.2,"6,617.8",17.1,-0.3,-1.3,"1,064.6","2,341.7",0.9,-0.4,0.1,533.0,53.2,0.2,0.1,1.6,1.5,0.1,0.5,14.9,1.1,0.0,0.0,-0.3,16.9,0.3,0.0
03/17/2022 - 14,0.3,"3,051.5","1,058.6",18.4,"6,599.4",2.4,-0.2,-1.3,"1,049.5","2,282.9",0.4,-0.5,0.1,173.0,21.8,0.1,0.1,1.1,16.1,0.1,0.5,14.8,1.1,0.0,0.0,-0.2,17.6,0.3,0.0
03/17/2022 - 16,0.4,"3,198.2",788.6,18.6,"9,942.9",7.6,-0.3,-1.4,814.5,"1,873.8",0.5,-0.5,0.2,7.5,0.6,0.0,0.1,-0.1,3.2,0.0,0.4,12.2,1.0,0.0,0.0,-0.2,12.5,0.3,0.0
03/17/2022 - 18,0.3,"3,288.3","1,050.9",31.3,"10,229.0",8.3,0.7,-1.3,819.7,"2,080.6",0.9,-0.4,0.2,436.8,29.1,0.2,0.1,0.0,3.6,0.0,0.4,13.2,1.0,0.0,0.0,-0.4,15.2,0.3,0.0
03/22/2022 - 19,0.1,"2,249.8",737.0,42.1,"6,008.4",7.7,-0.8,-1.4,"1,269.5","1,474.3",0.8,-0.5,0.1,422.4,27.4,0.1,0.1,1.3,5.7,0.1,0.6,10.2,1.0,0.0,0.0,-0.5,18.1,0.4,0.0
03/22/2022 - 20,0.1,"2,191.9",714.9,15.0,"5,844.4",0.3,-0.8,-1.5,"1,209.5","1,434.0",0.2,-0.5,0.1,91.5,1.9,0.0,0.0,0.6,8.9,0.1,0.5,9.9,1.0,0.0,0.0,-0.4,19.6,0.2,0.0
03/22/2022 - 21,0.1,"2,173.8",723.1,38.4,"5,887.6",7.6,-0.9,-1.5,"1,213.2","1,462.5",0.7,-0.4,0.1,435.5,30.6,0.1,0.0,0.1,0.9,0.2,0.8,10.0,1.2,0.0,0.0,0.2,17.8,0.2,0.0
03/22/2022 - 22,0.1,"2,189.2",716.3,17.2,"5,817.9",-0.5,-0.9,-1.5,"1,212.7","1,439.2",0.3,-0.5,0.1,90.1,1.0,0.0,0.0,0.1,2.5,0.1,0.5,9.9,1.2,0.0,0.0,-0.1,15.9,0.2,0.0
03/22/2022 - 23,0.1,"2,187.5",731.6,39.8,"5,972.6",7.9,-0.8,-1.5,"1,226.5","1,478.2",0.7,-0.4,0.1,478.8,44.2,0.1,0.0,0.0,1.4,0.1,0.5,10.2,1.1,0.0,0.0,-0.2,18.6,0.2,0.0
03/22/2022 - 24,0.1,"2,176.4",724.6,16.5,"5,898.8",-0.5,-0.8,-1.5,"1,215.7","1,452.0",0.3,-0.5,0.1,83.5,5.2,0.0,0.1,0.5,22.6,0.1,0.6,10.0,1.1,0.2,0.0,0.5,18.3,0.2,0.0
03/22/2022 - 25,0.1,"2,146.4",722.2,41.3,"5,840.5",12.0,-0.8,-1.5,"1,224.3","1,479.1",0.8,-0.5,0.1,677.9,153.2,0.3,0.0,0.0,1.8,0.1,0.4,10.2,1.1,0.0,0.0,-0.1,22.1,0.3,0.0
03/22/2022 - 26,0.1,"3,045.3",728.2,16.9,"5,781.2",3.5,-0.7,-1.4,904.2,"1,743.8",0.3,-0.6,0.1,149.1,60.1,0.1,0.0,0.1,2.7,0.1,0.5,10.0,1.1,0.0,0.0,0.0,10.4,0.4,0.0
03/29/2022 - 1,0.3,"3,047.6","1,064.5",54.3,"6,729.3",11.1,-0.3,-1.5,"1,022.3","2,302.6",1.1,-0.4,0.2,439.6,42.1,0.1,0.1,1.5,1.4,0.1,0.3,15.0,1.0,0.0,0.0,-0.4,16.0,0.3,0.0
03/29/2022 - 2,0.3,"3,062.5","1,050.5",17.5,"6,706.5",1.2,-0.2,-1.5,"1,013.5","2,293.4",0.4,-0.5,0.1,148.6,6.8,0.0,0.0,1.0,6.5,0.1,0.5,14.8,1.0,0.0,0.0,-0.4,14.6,0.2,0.0
03/29/2022 - 3,0.3,"3,035.8","1,058.6",38.3,"6,700.2",10.9,-0.3,-1.5,"1,012.2","2,279.9",0.8,-0.4,0.1,434.6,41.8,0.1,0.1,1.4,2.2,0.1,0.2,15.0,1.0,0.0,0.0,-0.4,15.8,0.3,0.0
03/29/2022 - 4,0.3,"3,127.8","1,070.2",33.1,"6,816.6",1.6,-0.2,-1.4,"1,028.5","2,315.0",0.5,-0.5,0.2,149.0,7.8,0.0,0.1,1.2,6.5,0.1,0.3,15.0,1.0,0.0,0.0,-0.4,14.7,0.2,0.0
03/29/2022 - 5,0.3,"3,088.4","1,081.1",41.1,"6,793.2",10.6,-0.2,-1.5,"1,030.4","2,322.1",1.0,-0.4,0.1,445.2,42.7,0.1,0.1,1.5,1.9,0.1,0.8,15.1,1.3,0.0,0.0,0.3,15.7,0.3,0.0
03/29/2022 - 6,0.3,"3,097.3","1,064.4",19.6,"6,820.4",1.3,-0.2,-1.5,"1,016.1","2,297.5",0.4,-0.5,0.1,141.7,6.2,0.0,0.0,1.0,3.6,0.1,0.6,14.9,1.2,0.0,0.0,0.0,14.5,0.2,0.0
03/29/2022 - 7,0.3,"3,082.2","1,073.9",51.8,"6,747.1",12.3,-0.2,-1.5,"1,045.5","2,318.9",0.9,-0.4,0.1,458.8,54.5,0.2,0.1,1.7,2.1,0.1,0.6,15.0,1.1,0.0,0.0,-0.1,16.6,0.3,0.0
03/29/2022 - 8,0.3,"3,076.7","1,066.7",18.6,"6,689.0",0.8,-0.3,-1.6,"1,028.1","2,299.6",0.4,-0.5,0.1,130.0,9.5,0.0,0.0,1.0,3.7,0.1,0.4,14.9,1.1,0.0,0.0,-0.3,15.1,0.2,0.0
03/29/2022 - 9,0.3,"3,076.4","1,094.7",34.5,"6,754.7",10.3,-0.3,-1.5,"1,091.5","2,358.5",0.8,-0.5,0.1,432.0,56.1,0.2,0.1,3.6,2.8,0.1,0.7,15.3,1.0,0.0,0.0,-0.4,17.7,0.3,0.0
03/29/2022 - 10,0.3,"3,064.7","1,066.3",22.0,"6,627.4",1.8,-0.3,-1.5,"1,057.6","2,298.4",0.4,-0.5,0.1,136.9,6.3,0.0,0.1,1.1,20.1,0.1,0.3,14.9,1.1,0.0,0.0,-0.2,18.2,0.3,0.0
03/29/2022 - 11,0.2,"3,030.8","1,070.1",31.8,"6,680.6",10.4,-0.3,-1.6,"1,053.9","2,316.8",0.7,-0.5,0.1,442.5,57.2,0.2,0.0,1.9,1.3,0.1,0.5,15.1,1.0,0.0,0.0,-0.4,17.2,0.2,0.0
03/29/2022 - 12,0.3,"3,078.2","1,076.7",17.0,"6,685.7",1.1,-0.3,-1.5,"1,061.2","2,321.6",0.3,-0.6,0.1,130.8,8.5,0.0,0.0,1.0,7.9,0.1,0.5,14.9,1.0,0.0,0.0,-0.4,16.4,0.2,0.0
03/29/2022 - 13,0.2,"3,059.3","1,079.5",33.4,"6,669.7",12.6,-0.4,-1.5,"1,057.0","2,351.8",0.7,-0.4,0.1,576.0,76.8,0.2,0.1,1.8,1.5,0.1,0.4,15.1,1.0,0.0,0.0,-0.4,18.3,0.3,0.0
03/29/2022 - 14,0.2,"3,065.0","1,080.7",19.8,"6,724.0",0.8,-0.3,-1.6,"1,061.9","2,362.8",0.3,-0.5,0.1,159.6,41.0,0.1,0.0,1.1,6.0,0.1,0.5,15.1,1.0,0.0,0.0,-0.5,17.5,0.2,0.0
