ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
05/09/2022 - 4,0.3,"2,996.6","1,038.6",21.5,"7,208.2",0.2,0.4,-0.1,932.0,"2,379.4",0.4,0.1,0.2,123.5,1.5,0.0,0.2,1.0,12.9,0.1,0.1,14.9,0.0,0.0,0.0,-0.2,12.7,0.3,0.0
05/09/2022 - 5,0.3,"2,947.9","1,048.7",23.6,"6,955.0",19.0,0.3,-0.1,943.2,"2,426.7",0.6,0.1,0.1,431.6,49.6,0.1,0.1,1.9,3.9,0.1,0.1,15.3,0.0,0.0,0.0,-0.2,15.4,0.3,0.0
05/09/2022 - 6,0.3,"3,481.9","1,052.8",12.6,"7,035.0",2.3,0.4,-0.1,865.8,"2,575.2",0.4,0.1,0.1,69.9,1.2,0.0,0.1,1.2,2.4,0.1,0.1,14.5,0.0,0.0,0.0,-0.2,7.8,0.1,0.0
05/09/2022 - 7,0.3,"2,924.1","1,058.0",21.3,"6,964.4",22.0,0.4,-0.1,"1,014.7","2,468.0",0.6,0.1,0.1,432.8,53.1,0.1,0.4,1.8,4.2,0.1,0.0,15.5,0.0,0.0,0.0,-0.2,18.0,0.3,0.0
05/09/2022 - 8,0.3,"2,913.3","1,039.6",11.9,"6,906.7",0.0,0.3,-0.2,991.7,"2,431.0",0.3,0.0,0.1,33.8,1.4,0.0,0.1,1.0,5.2,0.1,-0.1,15.1,0.0,0.0,0.0,-0.2,16.3,0.2,0.0
05/09/2022 - 9,0.3,"2,913.9","1,064.6",20.7,"6,851.5",16.1,0.4,-0.1,"1,046.5","2,511.8",0.4,0.1,0.5,454.9,76.4,0.2,0.2,1.8,4.6,0.1,-0.1,15.7,0.0,0.0,0.0,-0.2,19.0,0.3,0.0
05/09/2022 - 10,0.3,"2,899.8","1,055.7",11.1,"6,867.9",-1.1,0.3,-0.1,"1,038.5","2,513.7",0.3,0.0,0.1,42.2,15.7,0.0,0.1,1.0,3.0,0.1,0.0,15.8,0.0,0.0,0.0,-0.2,17.5,0.2,0.0
05/09/2022 - 11,0.3,"2,913.5","1,083.1",15.7,"6,897.8",16.6,0.2,-0.1,"1,071.8","2,656.2",0.5,0.1,0.1,"1,023.1",303.8,0.6,0.2,1.8,5.1,0.1,-0.1,16.6,0.0,0.0,0.0,-0.2,41.0,0.2,0.0
05/09/2022 - 12,0.3,"3,647.4","1,093.3",12.6,"6,871.6",0.1,0.2,-0.1,826.2,"2,779.2",0.3,0.0,0.1,152.9,251.0,0.4,0.2,1.2,2.4,0.1,0.0,16.4,0.0,0.0,0.0,-0.2,15.1,0.2,0.0
05/09/2022 - 13,0.3,"2,880.6","1,077.4",21.2,"6,861.3",17.0,0.1,-0.1,"1,062.3","2,632.8",0.4,0.1,0.1,"1,301.2",477.8,1.1,0.2,1.7,3.8,0.1,0.0,16.7,0.0,0.0,0.0,-0.2,44.2,0.3,0.0
05/09/2022 - 16,0.5,"3,204.1",845.3,16.6,"10,200.3",5.8,-0.3,-0.2,"1,018.2","2,250.4",0.5,0.1,0.2,5.7,1.0,0.0,0.1,0.1,12.1,0.0,-0.1,14.2,0.0,0.0,0.0,-0.3,15.1,0.2,0.0
05/09/2022 - 18,0.4,"3,277.4","1,232.9",30.4,"10,550.8",12.8,0.4,-0.2,960.8,"2,680.8",0.8,0.2,0.2,880.9,65.3,0.5,0.2,0.2,8.9,0.1,-0.1,16.9,0.0,0.0,0.0,-0.2,21.6,0.3,0.0
05/09/2022 - 19,0.1,"2,070.4",679.3,15.3,"5,635.5",-1.9,-0.4,-0.3,"1,143.2","1,472.8",0.2,0.1,0.1,15.5,0.8,0.0,0.1,0.2,2.5,0.1,0.1,9.9,0.1,0.0,0.0,0.1,11.6,0.2,0.0
05/09/2022 - 20,0.1,"2,010.7",669.6,25.5,"5,435.1",11.3,-0.4,-0.3,"1,115.8","1,466.4",0.5,0.2,0.1,216.0,45.9,0.1,0.1,0.4,6.1,0.1,0.0,9.7,0.1,0.0,0.0,0.1,13.3,0.5,0.0
05/09/2022 - 21,0.2,"2,108.5",693.2,15.8,"5,565.1",9.2,-0.5,-0.1,"1,190.8","1,525.8",0.7,0.2,0.1,208.2,47.2,0.1,0.2,1.1,8.9,0.2,0.0,10.0,0.0,0.0,0.0,-0.1,13.8,0.6,0.0
05/09/2022 - 22,0.2,"2,062.0",679.5,14.0,"5,586.8",-1.5,-0.5,-0.3,"1,168.1","1,475.9",0.2,0.1,0.1,15.3,1.2,0.0,0.1,0.4,7.6,0.1,0.0,9.8,0.0,0.0,0.0,-0.2,13.6,0.3,0.0
05/09/2022 - 23,0.1,"2,025.1",696.1,23.4,"5,597.4",11.0,-0.6,-0.2,"1,164.9","1,542.2",0.5,0.1,0.1,478.8,101.8,0.2,0.1,0.2,3.0,0.1,0.0,10.4,0.0,0.0,0.0,-0.2,20.6,0.3,0.0
05/09/2022 - 24,0.2,"2,053.0",698.4,10.6,"5,624.9",-1.6,-0.5,-0.3,"1,162.3","1,536.0",0.2,0.0,0.1,8.7,4.9,0.0,0.1,0.3,9.5,0.1,0.0,10.3,0.0,0.0,0.0,-0.2,18.7,0.2,0.0
05/09/2022 - 25,0.2,"2,081.6",739.8,21.2,"5,908.3",14.5,-0.7,-0.3,"1,229.4","1,699.0",0.4,0.1,0.2,"3,933.5",597.8,1.2,0.2,0.3,6.8,0.2,-0.1,11.2,0.1,0.0,0.0,-0.2,34.3,0.7,0.0
05/09/2022 - 26,0.2,"2,108.0",732.2,18.4,"5,897.9",-1.3,-0.7,-0.2,"1,219.3","1,663.8",0.2,0.0,0.1,"3,334.6",573.1,1.1,0.1,0.1,14.4,0.2,0.0,11.4,0.0,0.0,0.0,-0.2,30.6,0.2,0.0
05/09/2022 - 31,0.2,"2,062.3",687.9,27.8,"5,574.3",6.6,-0.6,-0.4,"1,137.5","1,480.6",0.5,0.2,0.2,230.2,53.3,0.1,0.1,0.3,3.9,0.1,0.0,10.1,0.0,0.0,0.0,-0.2,13.6,0.3,0.0
05/09/2022 - 32,0.2,"2,051.4",680.5,12.4,"5,574.2",-2.0,-0.6,-0.4,"1,136.3","1,471.9",0.2,0.1,0.1,21.0,0.6,0.0,0.1,0.2,3.1,0.1,-0.1,10.0,0.0,0.0,0.0,-0.3,11.8,0.2,0.0
05/09/2022 - 33,0.2,"2,080.5",712.1,31.1,"5,657.1",6.9,-0.6,-0.3,"1,140.0","1,558.8",0.5,0.2,0.1,335.0,76.2,0.1,0.1,0.5,11.2,0.1,0.1,10.2,0.0,0.0,0.0,0.1,14.3,0.3,0.0
05/09/2022 - 34,0.2,"2,238.1",723.7,23.5,"5,608.3",7.3,-0.5,-0.1,"1,263.7","1,652.9",0.3,0.1,0.1,41.2,6.3,0.1,0.2,5.7,33.0,0.1,0.0,10.1,0.0,0.0,0.0,-0.1,13.0,0.4,0.0
05/09/2022 - 35,0.2,"2,037.1",696.6,26.3,"5,556.6",6.4,-0.7,-0.4,"1,129.2","1,541.7",0.4,0.2,0.2,343.0,96.4,0.1,0.1,0.3,5.3,0.1,-0.1,10.3,0.0,0.0,0.0,-0.1,15.7,0.3,0.0
05/09/2022 - 36,0.2,"2,056.4",695.1,12.1,"5,576.4",-1.5,-0.7,-0.3,"1,149.9","1,528.8",0.1,0.1,0.1,33.7,2.0,0.0,0.1,0.6,11.1,0.1,0.0,10.2,0.0,0.0,0.0,-0.2,14.2,0.2,0.0
05/12/2022 - 37,0.8,"1,424.0","2,649.2",19.0,900.3,1.2,5.5,0.7,903.2,"10,310.2",0.0,0.1,0.2,21.7,16.3,0.1,0.5,0.4,2.8,0.2,0.1,42.5,0.1,0.0,0.0,-0.2,49.5,0.2,0.0
05/12/2022 - 38,0.8,"1,480.4","2,703.7",19.5,910.0,-2.0,6.2,0.7,946.9,"10,539.3",-0.1,0.2,0.2,-2.8,1.5,0.0,0.7,1.5,30.3,0.2,0.0,42.9,0.1,0.0,0.0,-0.2,50.3,0.2,0.0
05/12/2022 - 39,0.9,"1,443.9","2,698.3",26.0,922.6,1.4,6.2,0.7,917.3,"10,481.2",0.1,0.1,0.1,19.6,16.3,0.1,0.6,0.5,5.0,0.2,-0.1,42.6,0.1,0.0,0.0,-0.2,49.0,0.3,0.0
05/12/2022 - 40,0.8,"1,445.4","2,696.7",13.1,893.7,-2.9,6.2,0.6,899.9,"10,350.5",-0.1,0.1,0.1,-3.7,0.5,0.0,0.5,0.3,9.1,0.2,-0.1,42.3,0.1,0.0,0.0,-0.3,49.0,0.2,0.0
05/12/2022 - 41,0.9,"1,448.8","2,706.6",20.3,923.3,3.6,6.4,0.7,899.3,"10,378.7",-0.1,0.1,0.3,25.7,17.2,0.1,0.6,0.4,2.9,0.2,-0.4,42.5,0.1,0.0,0.0,-0.2,49.9,0.3,0.0
05/12/2022 - 42,0.9,"1,438.1","2,693.2",10.5,888.3,-2.4,6.4,0.7,897.2,"10,363.2",-0.2,0.0,0.1,-5.4,0.3,0.0,0.5,0.3,4.8,0.2,-0.3,42.1,0.4,0.0,0.0,-0.3,48.6,0.2,0.0
05/12/2022 - 43,0.9,"1,439.2","2,718.7",15.4,955.2,2.3,6.0,0.6,891.4,"10,398.7",0.0,0.1,0.1,19.5,17.7,0.1,0.5,0.3,2.4,0.2,-0.3,42.9,0.2,0.0,0.0,0.0,49.5,0.2,0.0
05/12/2022 - 44,0.8,"1,468.1","2,766.6",15.1,989.8,-2.0,6.3,0.7,911.7,"10,573.5",-0.1,0.1,0.2,-5.0,0.4,0.0,0.5,0.4,26.6,0.2,-0.3,43.3,0.2,0.0,0.0,-0.1,49.3,0.2,0.0
05/12/2022 - 45,0.9,"1,445.6","2,722.0",17.5,938.2,4.8,6.2,0.6,896.4,"10,375.1",-0.1,0.1,0.2,23.0,17.2,0.1,0.6,0.4,3.0,0.2,-0.3,42.3,0.1,0.0,0.0,-0.1,49.8,0.3,0.0
05/12/2022 - 46,0.9,"1,454.5","2,726.2",10.3,928.8,-2.3,6.3,0.7,894.0,"10,473.2",-0.1,0.2,0.1,-5.9,0.4,0.0,0.5,0.3,23.7,0.2,-0.4,43.1,0.1,0.0,0.0,-0.2,49.6,0.2,0.0
05/12/2022 - 47,0.9,"1,501.7","2,908.7",18.8,"1,174.6",3.2,6.4,0.7,922.6,"11,069.4",-0.1,0.1,0.2,35.5,32.1,0.1,0.5,0.4,2.9,0.2,-0.3,45.5,0.1,0.0,0.0,-0.2,50.8,0.3,0.0
05/12/2022 - 48,0.8,"1,491.8","2,890.5",11.2,"1,143.2",-1.8,6.4,0.7,921.9,"11,107.2",-0.1,0.0,0.1,-4.1,0.7,0.0,0.5,0.3,4.8,0.2,-0.2,45.2,0.1,0.0,0.0,-0.2,50.0,0.2,0.0
05/12/2022 - 49,0.8,"1,489.7","2,905.9",28.9,"1,168.3",3.8,6.4,0.7,927.5,"11,119.6",0.0,0.1,0.2,70.2,55.0,0.1,0.6,0.4,2.5,0.2,-0.2,45.5,0.1,0.0,0.0,-0.2,52.3,0.3,0.0
05/12/2022 - 50,0.8,"1,506.5","2,920.4",9.2,"1,159.5",-1.8,6.4,0.7,925.9,"11,139.6",-0.2,0.1,0.1,-4.7,1.5,0.0,0.5,0.3,25.3,0.2,-0.3,45.8,0.1,0.0,0.0,-0.2,51.1,0.2,0.0
05/17/2022 - 1,0.4,"2,978.0","1,051.7",13.5,"7,010.5",5.6,1.5,-0.5,918.5,"2,352.9",0.4,0.1,0.2,254.6,16.3,0.1,0.1,1.1,0.9,0.1,-0.5,15.1,0.0,0.0,0.0,-0.3,12.7,0.1,0.0
05/17/2022 - 2,0.4,"2,926.5","1,033.6",10.1,"6,961.6",0.7,1.1,-0.4,898.3,"2,344.4",0.3,0.1,0.1,114.5,2.4,0.0,0.1,0.9,28.5,0.1,-0.3,14.9,0.0,0.0,0.0,-0.2,12.2,0.1,0.0
05/17/2022 - 3,0.3,"2,954.8","1,045.0",19.4,"7,144.9",4.4,0.8,-0.5,936.6,"2,405.4",0.5,0.1,0.1,261.5,15.9,0.1,0.1,1.1,1.6,0.1,-0.2,15.2,0.0,0.0,0.0,0.0,12.6,0.1,0.0
05/17/2022 - 4,0.3,"2,954.7","1,034.0",16.4,"7,046.9",-0.1,0.7,-0.4,907.4,"2,351.4",0.3,0.1,0.1,109.9,1.3,0.0,0.1,0.9,9.5,0.1,-0.2,14.9,0.0,0.0,0.0,-0.1,12.1,0.1,0.0
05/17/2022 - 5,0.3,"2,897.5","1,042.0",14.3,"6,894.1",7.4,0.6,-0.5,912.6,"2,400.1",0.4,0.1,0.1,281.0,26.6,0.1,0.1,1.5,0.4,0.1,-0.2,15.5,0.0,0.0,0.0,-0.1,14.2,0.1,0.0
05/17/2022 - 6,0.3,"2,888.0","1,031.0",8.5,"6,913.9",-0.4,0.4,-0.4,893.4,"2,368.2",0.2,0.1,0.1,93.6,0.6,0.0,0.1,1.0,5.0,0.1,-0.2,15.2,0.1,0.0,0.0,-0.2,12.9,0.1,0.0
05/17/2022 - 7,0.3,"2,855.2","1,065.3",14.6,"6,792.8",19.0,0.3,-0.4,"1,010.2","2,512.6",0.4,0.1,0.1,510.7,67.8,0.1,0.1,1.9,1.0,0.1,-0.2,16.3,0.0,0.0,0.0,-0.2,21.6,0.1,0.0
05/17/2022 - 8,0.3,"2,873.9","1,033.7",11.0,"6,749.2",-0.6,0.3,-0.3,"1,003.0","2,442.2",0.2,0.0,0.1,36.3,4.9,0.0,0.1,1.6,10.1,0.1,-0.3,15.7,0.0,0.0,0.0,-0.2,20.8,0.1,0.0
05/17/2022 - 9,0.3,"2,878.0","1,097.0",14.2,"6,833.6",24.0,0.3,-0.3,"1,085.5","2,607.8",0.4,0.1,0.2,701.4,117.2,0.2,0.2,2.0,1.0,0.1,-0.1,16.8,0.0,0.0,0.0,-0.2,26.0,0.1,0.0
05/17/2022 - 10,0.3,"2,851.4","1,138.3",7.0,"6,800.9",-1.3,0.3,3.1,"1,033.1","4,185.4",0.2,0.0,0.2,5.0,20.4,0.0,2.0,1.5,362.7,0.1,-0.2,17.3,0.5,0.0,0.0,-0.2,23.9,0.1,0.0
05/17/2022 - 11,0.2,"2,828.3","1,083.9",12.4,"6,791.8",10.0,0.1,-0.3,"1,059.7","2,650.7",0.3,0.1,0.1,"1,514.8",578.3,1.2,0.2,1.7,0.9,0.1,-0.1,17.1,0.0,0.0,0.0,-0.2,40.4,0.1,0.0
05/17/2022 - 12,0.3,"2,829.7","1,078.9",8.4,"6,783.1",-2.8,0.0,-0.4,"1,059.7","2,648.2",0.2,0.0,0.1,522.7,562.5,1.2,0.2,0.6,17.9,0.1,-0.2,17.2,0.0,0.0,0.0,-0.3,24.6,0.0,0.0
05/17/2022 - 13,0.3,"2,875.8","1,171.2",12.5,"6,890.0",9.1,-0.3,-0.4,"1,143.7","3,082.8",0.5,0.1,0.1,"8,715.3","1,524.9",3.5,0.3,1.9,0.8,0.1,0.0,21.1,0.3,0.0,0.0,0.1,51.3,0.1,0.0
05/17/2022 - 14,0.3,"2,828.1","1,149.7",9.5,"6,765.4",-0.1,-0.4,-0.3,"1,119.7","3,033.4",0.6,0.1,0.2,"8,033.1","1,485.4",3.3,0.3,0.5,15.6,0.1,-0.1,20.7,0.3,0.0,0.0,0.0,45.4,0.1,0.0
05/17/2022 - 16,0.6,"3,466.0",928.7,11.7,"11,044.4",7.7,-0.5,-0.5,"1,213.9","2,539.5",0.5,0.1,0.1,13.7,0.8,0.0,0.1,0.1,3.6,0.0,-0.2,16.6,0.0,0.0,0.0,-0.1,18.4,0.1,0.0
05/17/2022 - 18,0.4,"3,386.8","1,254.7",24.4,"11,031.3",18.4,0.5,-0.4,"1,094.2","2,903.9",0.8,0.3,0.2,"1,029.8",50.7,0.4,0.2,0.2,7.6,0.1,-0.1,18.7,0.0,0.0,0.0,-0.1,23.0,0.1,0.0
05/17/2022 - 19,0.1,"2,024.6",672.5,29.9,"5,500.7",3.6,-0.6,-0.5,"1,121.8","1,435.8",0.6,0.2,0.1,201.3,42.2,0.1,0.1,0.6,1.5,0.1,-0.1,9.8,0.0,0.0,0.0,-0.2,12.2,0.2,0.0
05/17/2022 - 20,0.2,"2,017.6",658.2,10.4,"5,465.7",-2.0,-0.8,-0.5,"1,115.0","1,400.7",0.1,0.1,0.1,32.1,1.8,0.0,0.1,0.2,4.9,0.1,-0.1,9.6,0.0,0.0,0.0,-0.2,11.0,0.1,0.0
05/17/2022 - 21,0.2,"2,012.1",673.3,28.1,"5,469.5",4.7,-0.7,-0.5,"1,117.2","1,449.5",0.4,0.2,0.1,196.7,41.4,0.1,0.1,0.3,2.2,0.1,0.0,9.9,0.0,0.0,0.0,-0.2,12.4,0.1,0.0
05/17/2022 - 22,0.1,"2,004.7",664.4,9.7,"5,456.9",-1.6,-0.9,-0.5,"1,103.5","1,413.5",0.1,0.1,0.1,28.6,1.0,0.0,0.1,0.2,1.7,0.1,-0.1,9.7,0.0,0.0,0.0,-0.3,10.3,0.0,0.0
05/17/2022 - 23,0.2,"1,999.0",701.0,12.5,"5,542.5",15.1,-0.7,-0.5,"1,155.0","1,569.6",0.3,0.1,0.1,"1,034.0",343.7,0.5,0.1,0.1,1.9,0.2,-0.1,10.9,0.0,0.0,0.0,-0.2,34.2,0.1,0.0
05/17/2022 - 24,0.1,"2,017.5",703.9,8.0,"5,605.2",-2.4,-0.7,-0.4,"1,153.1","1,566.7",0.1,0.0,0.1,11.9,306.7,0.4,0.1,0.0,14.2,0.1,-0.2,10.8,0.0,0.0,0.0,-0.3,12.9,0.1,0.0
05/17/2022 - 25,0.2,"2,065.9",735.7,18.9,"6,036.8",14.4,-1.0,-0.4,"1,236.2","1,661.7",0.4,0.2,0.2,"6,916.0",725.9,1.4,0.2,0.2,1.8,0.4,0.0,11.6,0.1,0.0,0.0,0.1,36.7,0.1,0.0
05/17/2022 - 26,0.2,"2,040.0",731.7,14.5,"5,939.0",-0.7,-1.2,-0.4,"1,210.5","1,640.7",0.2,0.2,0.2,"6,752.3",711.9,1.3,0.3,0.1,23.7,0.4,-0.1,11.5,0.1,0.0,0.0,0.0,37.0,0.2,0.0
05/17/2022 - 31,0.2,"2,019.8",677.5,31.0,"5,487.8",4.5,-0.8,-0.6,"1,108.3","1,463.4",0.7,0.2,0.1,214.2,40.0,0.1,0.2,0.3,1.7,0.1,-0.1,10.0,0.0,0.0,0.0,-0.1,11.9,0.2,0.0
05/17/2022 - 32,0.2,"3,004.2",672.7,10.1,"5,486.8",-0.6,-0.8,-0.3,"1,120.9","1,508.4",0.1,0.1,0.2,37.0,1.1,0.0,0.1,0.3,1.1,0.1,0.0,9.5,0.2,0.0,0.0,-0.2,6.3,0.1,0.0
05/17/2022 - 33,0.1,"2,002.8",679.4,24.1,"5,510.0",3.1,-0.8,-0.5,"1,124.8","1,466.1",0.5,0.2,0.1,219.7,42.9,0.1,0.1,0.3,0.9,0.1,-0.1,10.1,0.0,0.0,0.0,-0.2,12.3,0.1,0.0
05/17/2022 - 34,0.2,"2,466.3",693.0,18.4,"5,541.1",-0.5,-0.8,-0.4,"1,162.0","1,498.3",0.3,0.1,0.1,33.4,0.8,0.0,0.2,0.7,5.3,0.1,-0.1,9.7,0.0,0.0,0.0,-0.2,6.8,0.3,0.0
05/17/2022 - 35,0.1,"2,005.2",689.7,21.5,"5,521.5",5.7,-0.9,-0.5,"1,116.5","1,505.1",0.6,0.2,0.1,259.3,58.9,0.1,0.1,0.2,0.6,0.1,0.0,10.4,0.0,0.0,0.0,-0.2,14.6,0.1,0.0
05/17/2022 - 36,0.2,"2,089.1",700.0,9.2,"5,570.4",-2.2,-0.9,-0.4,"1,190.1","1,526.5",0.1,0.1,0.1,25.6,5.8,0.0,0.1,1.0,22.2,0.1,0.0,10.5,0.0,0.0,0.0,-0.3,15.4,0.1,0.0
