
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.6"
Session Name,FCR_BVR_20251215,,Exported,"Aqua4Plus 1.9.6"
# Records,  2389 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-6.19,13.661,
,Maximum,20.56,14.138,
,Mean,5.87,13.892,
,Variance,31.107,0.0083,
,Std Deviation,5.577,0.0909,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
57,5-Jan-10 19:30:32,-1.50,13.948
58,5-Jan-10 19:45:32,-1.25,13.952
59,5-Jan-10 20:00:32,-1.00,13.956
60,5-Jan-10 20:15:32,-1.00,13.957
61,5-Jan-10 20:30:32,-0.94,13.958
62,5-Jan-10 20:45:32,-1.00,13.960
63,5-Jan-10 21:00:32,-0.94,13.963
64,5-Jan-10 21:15:32,-0.75,13.964
65,5-Jan-10 21:30:32,-0.56,13.962
66,5-Jan-10 21:45:32,-0.38,13.963
67,5-Jan-10 22:00:32,-0.63,13.963
68,5-Jan-10 22:15:32,-0.44,13.962
69,5-Jan-10 22:30:32,0.19,13.964
70,5-Jan-10 22:45:32,2.06,13.964
71,5-Jan-10 23:00:32,4.44,13.971
72,5-Jan-10 23:15:32,6.06,13.974
73,5-Jan-10 23:30:32,7.38,13.972
74,5-Jan-10 23:45:32,8.06,13.972
75,6-Jan-10 00:00:32,8.56,13.973
76,6-Jan-10 00:15:32,8.44,13.971
77,6-Jan-10 00:30:32,8.81,13.969
78,6-Jan-10 00:45:32,9.44,13.968
79,6-Jan-10 01:00:32,9.25,13.963
80,6-Jan-10 01:15:32,8.94,13.961
81,6-Jan-10 01:30:32,8.63,13.956
82,6-Jan-10 01:45:32,8.00,13.952
83,6-Jan-10 02:00:32,7.56,13.952
84,6-Jan-10 02:15:32,7.38,13.951
85,6-Jan-10 02:30:32,7.69,13.949
86,6-Jan-10 02:45:32,8.00,13.948
87,6-Jan-10 03:00:32,8.44,13.945
88,6-Jan-10 03:15:32,8.75,13.944
89,6-Jan-10 03:30:32,9.31,13.941
90,6-Jan-10 03:45:32,10.06,13.941
91,6-Jan-10 04:00:32,10.75,13.938
92,6-Jan-10 04:15:32,11.56,13.941
93,6-Jan-10 04:30:32,12.19,13.941
94,6-Jan-10 04:45:32,12.63,13.941
95,6-Jan-10 05:00:32,11.31,13.941
96,6-Jan-10 05:15:32,10.00,13.939
97,6-Jan-10 05:30:32,9.25,13.940
98,6-Jan-10 05:45:32,8.31,13.940
99,6-Jan-10 06:00:32,6.94,13.942
100,6-Jan-10 06:15:32,5.50,13.941
101,6-Jan-10 06:30:32,4.38,13.942
102,6-Jan-10 06:45:32,3.38,13.943
103,6-Jan-10 07:00:32,2.63,13.943
104,6-Jan-10 07:15:32,1.94,13.944
105,6-Jan-10 07:30:32,1.56,13.945
106,6-Jan-10 07:45:32,1.06,13.944
107,6-Jan-10 08:00:32,0.81,13.946
108,6-Jan-10 08:15:32,0.44,13.946
109,6-Jan-10 08:30:32,0.19,13.947
110,6-Jan-10 08:45:32,-0.19,13.947
111,6-Jan-10 09:00:32,-0.38,13.947
112,6-Jan-10 09:15:32,-0.50,13.949
113,6-Jan-10 09:30:32,-0.25,13.948
114,6-Jan-10 09:45:32,0.19,13.948
115,6-Jan-10 10:00:32,1.06,13.948
116,6-Jan-10 10:15:32,1.13,13.947
117,6-Jan-10 10:30:32,1.69,13.947
118,6-Jan-10 10:45:32,2.13,13.944
119,6-Jan-10 11:00:32,2.38,13.942
120,6-Jan-10 11:15:32,2.13,13.943
121,6-Jan-10 11:30:32,2.13,13.940
122,6-Jan-10 11:45:32,2.19,13.942
123,6-Jan-10 12:00:32,2.44,13.943
124,6-Jan-10 12:15:32,3.06,13.942
125,6-Jan-10 12:30:32,3.69,13.941
126,6-Jan-10 12:45:32,4.19,13.939
127,6-Jan-10 13:00:32,4.81,13.937
128,6-Jan-10 13:15:32,5.13,13.937
129,6-Jan-10 13:30:32,5.00,13.936
130,6-Jan-10 13:45:32,4.63,13.936
131,6-Jan-10 14:00:32,4.38,13.935
132,6-Jan-10 14:15:32,4.38,13.934
133,6-Jan-10 14:30:32,4.56,13.932
134,6-Jan-10 14:45:32,4.56,13.930
135,6-Jan-10 15:00:32,4.56,13.928
136,6-Jan-10 15:15:32,4.44,13.929
137,6-Jan-10 15:30:32,4.38,13.929
138,6-Jan-10 15:45:32,4.38,13.928
139,6-Jan-10 16:00:32,4.50,13.928
140,6-Jan-10 16:15:32,5.19,13.927
141,6-Jan-10 16:30:32,5.88,13.928
142,6-Jan-10 16:45:32,6.13,13.926
143,6-Jan-10 17:00:32,6.13,13.925
144,6-Jan-10 17:15:32,6.06,13.923
145,6-Jan-10 17:30:32,5.88,13.920
146,6-Jan-10 17:45:32,5.56,13.915
147,6-Jan-10 18:00:32,5.25,13.911
148,6-Jan-10 18:15:32,4.69,13.910
149,6-Jan-10 18:30:32,4.06,13.908
150,6-Jan-10 18:45:32,3.50,13.904
151,6-Jan-10 19:00:32,3.56,13.902
152,6-Jan-10 19:15:32,3.13,13.909
153,6-Jan-10 19:30:32,2.56,13.907
154,6-Jan-10 19:45:32,2.13,13.906
155,6-Jan-10 20:00:32,2.31,13.906
156,6-Jan-10 20:15:32,3.00,13.907
157,6-Jan-10 20:30:32,4.00,13.909
158,6-Jan-10 20:45:32,4.94,13.914
159,6-Jan-10 21:00:32,5.81,13.914
160,6-Jan-10 21:15:32,6.38,13.917
161,6-Jan-10 21:30:32,6.81,13.919
162,6-Jan-10 21:45:32,6.94,13.919
163,6-Jan-10 22:00:32,7.19,13.917
164,6-Jan-10 22:15:32,7.50,13.917
165,6-Jan-10 22:30:32,7.88,13.922
166,6-Jan-10 22:45:32,8.13,13.920
167,6-Jan-10 23:00:32,8.56,13.919
168,6-Jan-10 23:15:32,9.00,13.927
169,6-Jan-10 23:30:32,9.69,13.927
170,6-Jan-10 23:45:32,10.25,13.926
171,7-Jan-10 00:00:32,10.38,13.925
172,7-Jan-10 00:15:32,10.94,13.920
173,7-Jan-10 00:30:32,11.75,13.920
174,7-Jan-10 00:45:32,12.25,13.909
175,7-Jan-10 01:00:32,12.69,13.908
176,7-Jan-10 01:15:32,12.75,13.908
177,7-Jan-10 01:30:32,12.88,13.905
178,7-Jan-10 01:45:32,12.88,13.903
179,7-Jan-10 02:00:32,12.81,13.903
180,7-Jan-10 02:15:32,12.88,13.903
181,7-Jan-10 02:30:32,13.00,13.905
182,7-Jan-10 02:45:32,12.75,13.901
183,7-Jan-10 03:00:32,12.44,13.900
184,7-Jan-10 03:15:32,12.31,13.902
185,7-Jan-10 03:30:32,12.25,13.902
186,7-Jan-10 03:45:32,12.06,13.901
187,7-Jan-10 04:00:32,12.00,13.901
188,7-Jan-10 04:15:32,12.00,13.900
189,7-Jan-10 04:30:32,12.31,13.901
190,7-Jan-10 04:45:32,12.69,13.909
191,7-Jan-10 05:00:32,12.38,13.912
192,7-Jan-10 05:15:32,12.06,13.914
193,7-Jan-10 05:30:32,11.81,13.918
194,7-Jan-10 05:45:32,11.56,13.922
195,7-Jan-10 06:00:32,11.31,13.928
196,7-Jan-10 06:15:32,11.13,13.931
197,7-Jan-10 06:30:32,11.00,13.932
198,7-Jan-10 06:45:32,10.69,13.929
199,7-Jan-10 07:00:32,9.81,13.928
200,7-Jan-10 07:15:32,9.06,13.929
201,7-Jan-10 07:30:32,8.81,13.928
202,7-Jan-10 07:45:32,8.63,13.928
203,7-Jan-10 08:00:32,8.13,13.931
204,7-Jan-10 08:15:32,8.31,13.935
205,7-Jan-10 08:30:32,8.06,13.938
206,7-Jan-10 08:45:32,7.56,13.943
207,7-Jan-10 09:00:32,7.25,13.946
208,7-Jan-10 09:15:32,7.25,13.951
209,7-Jan-10 09:30:32,7.31,13.954
210,7-Jan-10 09:45:32,6.50,13.952
211,7-Jan-10 10:00:32,5.75,13.952
212,7-Jan-10 10:15:32,5.31,13.955
213,7-Jan-10 10:30:32,5.06,13.955
214,7-Jan-10 10:45:32,4.50,13.957
215,7-Jan-10 11:00:32,4.13,13.957
216,7-Jan-10 11:15:32,4.13,13.959
217,7-Jan-10 11:30:32,4.31,13.958
218,7-Jan-10 11:45:32,4.31,13.961
219,7-Jan-10 12:00:32,4.31,13.964
220,7-Jan-10 12:15:32,4.38,13.962
221,7-Jan-10 12:30:32,4.75,13.965
222,7-Jan-10 12:45:32,4.88,13.964
223,7-Jan-10 13:00:32,4.88,13.965
224,7-Jan-10 13:15:32,4.88,13.961
225,7-Jan-10 13:30:32,4.94,13.956
226,7-Jan-10 13:45:32,4.81,13.954
227,7-Jan-10 14:00:32,4.81,13.956
228,7-Jan-10 14:15:32,4.69,13.953
229,7-Jan-10 14:30:32,4.75,13.953
230,7-Jan-10 14:45:32,4.75,13.950
231,7-Jan-10 15:00:32,4.63,13.950
232,7-Jan-10 15:15:32,4.63,13.951
233,7-Jan-10 15:30:32,4.69,13.953
234,7-Jan-10 15:45:32,4.56,13.952
235,7-Jan-10 16:00:32,4.38,13.953
236,7-Jan-10 16:15:32,4.19,13.954
237,7-Jan-10 16:30:32,3.94,13.953
238,7-Jan-10 16:45:32,3.56,13.957
239,7-Jan-10 17:00:32,3.25,13.958
240,7-Jan-10 17:15:32,3.13,13.959
241,7-Jan-10 17:30:32,3.25,13.959
242,7-Jan-10 17:45:32,3.25,13.962
243,7-Jan-10 18:00:32,3.25,13.963
244,7-Jan-10 18:15:32,3.31,13.963
245,7-Jan-10 18:30:32,4.56,13.964
246,7-Jan-10 18:45:32,5.25,13.960
247,7-Jan-10 19:00:32,5.81,13.958
248,7-Jan-10 19:15:32,6.25,13.961
249,7-Jan-10 19:30:32,6.50,13.963
250,7-Jan-10 19:45:32,6.50,13.965
251,7-Jan-10 20:00:32,6.25,13.965
252,7-Jan-10 20:15:32,5.94,13.965
253,7-Jan-10 20:30:32,5.50,13.964
254,7-Jan-10 20:45:32,5.25,13.963
255,7-Jan-10 21:00:32,5.19,13.962
256,7-Jan-10 21:15:32,5.13,13.964
257,7-Jan-10 21:30:32,4.88,13.966
258,7-Jan-10 21:45:32,4.63,13.967
259,7-Jan-10 22:00:32,4.38,13.966
260,7-Jan-10 22:15:32,4.50,13.963
261,7-Jan-10 22:30:32,5.00,13.967
262,7-Jan-10 22:45:32,5.81,13.969
263,7-Jan-10 23:00:32,6.44,13.968
264,7-Jan-10 23:15:32,6.88,13.973
265,7-Jan-10 23:30:32,7.25,13.971
266,7-Jan-10 23:45:32,7.50,13.971
267,8-Jan-10 00:00:32,7.56,13.969
268,8-Jan-10 00:15:32,7.63,13.968
269,8-Jan-10 00:30:32,7.88,13.962
270,8-Jan-10 00:45:32,9.44,13.960
271,8-Jan-10 01:00:32,9.88,13.957
272,8-Jan-10 01:15:32,9.44,13.952
273,8-Jan-10 01:30:32,9.56,13.949
274,8-Jan-10 01:45:32,9.50,13.944
275,8-Jan-10 02:00:32,9.44,13.941
276,8-Jan-10 02:15:32,8.88,13.940
277,8-Jan-10 02:30:32,8.50,13.938
278,8-Jan-10 02:45:32,8.06,13.935
279,8-Jan-10 03:00:32,7.75,13.935
280,8-Jan-10 03:15:32,7.19,13.930
281,8-Jan-10 03:30:32,6.94,13.926
282,8-Jan-10 03:45:32,6.75,13.919
283,8-Jan-10 04:00:32,6.44,13.913
284,8-Jan-10 04:15:32,6.31,13.908
285,8-Jan-10 04:30:32,6.38,13.910
286,8-Jan-10 04:45:32,6.13,13.908
287,8-Jan-10 05:00:32,6.06,13.905
288,8-Jan-10 05:15:32,6.00,13.901
289,8-Jan-10 05:30:32,6.31,13.898
290,8-Jan-10 05:45:32,6.44,13.895
291,8-Jan-10 06:00:32,6.38,13.892
292,8-Jan-10 06:15:32,6.44,13.889
293,8-Jan-10 06:30:32,6.31,13.888
294,8-Jan-10 06:45:32,6.19,13.883
295,8-Jan-10 07:00:32,6.31,13.879
296,8-Jan-10 07:15:32,6.31,13.878
297,8-Jan-10 07:30:32,6.31,13.883
298,8-Jan-10 07:45:32,6.00,13.877
299,8-Jan-10 08:00:32,5.88,13.872
300,8-Jan-10 08:15:32,5.94,13.873
301,8-Jan-10 08:30:32,6.06,13.866
302,8-Jan-10 08:45:32,6.00,13.864
303,8-Jan-10 09:00:32,6.13,13.859
304,8-Jan-10 09:15:32,6.19,13.849
305,8-Jan-10 09:30:32,6.50,13.846
306,8-Jan-10 09:45:32,6.50,13.845
307,8-Jan-10 10:00:32,6.38,13.836
308,8-Jan-10 10:15:32,6.38,13.828
309,8-Jan-10 10:30:32,6.63,13.825
310,8-Jan-10 10:45:32,6.75,13.820
311,8-Jan-10 11:00:32,6.81,13.814
312,8-Jan-10 11:15:32,7.00,13.805
313,8-Jan-10 11:30:32,7.38,13.794
314,8-Jan-10 11:45:32,7.50,13.789
315,8-Jan-10 12:00:32,7.69,13.785
316,8-Jan-10 12:15:32,7.75,13.777
317,8-Jan-10 12:30:32,7.94,13.763
318,8-Jan-10 12:45:32,8.00,13.759
319,8-Jan-10 13:00:32,8.13,13.751
320,8-Jan-10 13:15:32,8.19,13.750
321,8-Jan-10 13:30:32,8.13,13.750
322,8-Jan-10 13:45:32,8.13,13.742
323,8-Jan-10 14:00:32,8.31,13.739
324,8-Jan-10 14:15:32,8.56,13.729
325,8-Jan-10 14:30:32,8.94,13.724
326,8-Jan-10 14:45:32,9.06,13.712
327,8-Jan-10 15:00:32,9.31,13.710
328,8-Jan-10 15:15:32,9.69,13.708
329,8-Jan-10 15:30:32,10.06,13.704
330,8-Jan-10 15:45:32,10.13,13.695
331,8-Jan-10 16:00:32,10.31,13.694
332,8-Jan-10 16:15:32,10.44,13.688
333,8-Jan-10 16:30:32,10.69,13.682
334,8-Jan-10 16:45:32,10.81,13.677
335,8-Jan-10 17:00:32,10.94,13.686
336,8-Jan-10 17:15:32,11.13,13.689
337,8-Jan-10 17:30:32,11.13,13.693
338,8-Jan-10 17:45:32,10.75,13.690
339,8-Jan-10 18:00:32,10.25,13.689
340,8-Jan-10 18:15:32,10.13,13.685
341,8-Jan-10 18:30:32,10.00,13.683
342,8-Jan-10 18:45:32,9.44,13.671
343,8-Jan-10 19:00:32,9.25,13.674
344,8-Jan-10 19:15:32,8.94,13.661
345,8-Jan-10 19:30:32,8.94,13.666
346,8-Jan-10 19:45:32,8.75,13.668
347,8-Jan-10 20:00:32,8.75,13.666
348,8-Jan-10 20:15:32,8.69,13.664
349,8-Jan-10 20:30:32,8.69,13.669
350,8-Jan-10 20:45:32,8.38,13.670
351,8-Jan-10 21:00:32,8.19,13.665
352,8-Jan-10 21:15:32,8.13,13.675
353,8-Jan-10 21:30:32,8.25,13.686
354,8-Jan-10 21:45:32,8.19,13.690
355,8-Jan-10 22:00:32,8.19,13.694
356,8-Jan-10 22:15:32,8.19,13.690
357,8-Jan-10 22:30:32,8.38,13.699
358,8-Jan-10 22:45:32,9.38,13.702
359,8-Jan-10 23:00:32,10.31,13.705
360,8-Jan-10 23:15:32,10.94,13.710
361,8-Jan-10 23:30:32,11.38,13.708
362,8-Jan-10 23:45:32,12.19,13.714
363,9-Jan-10 00:00:32,12.13,13.717
364,9-Jan-10 00:15:32,12.25,13.719
365,9-Jan-10 00:30:32,12.56,13.723
366,9-Jan-10 00:45:32,12.13,13.729
367,9-Jan-10 01:00:32,10.88,13.733
368,9-Jan-10 01:15:32,10.13,13.736
369,9-Jan-10 01:30:32,10.19,13.732
370,9-Jan-10 01:45:32,9.75,13.740
371,9-Jan-10 02:00:32,9.56,13.740
372,9-Jan-10 02:15:32,9.44,13.742
373,9-Jan-10 02:30:32,9.50,13.742
374,9-Jan-10 02:45:32,9.69,13.741
375,9-Jan-10 03:00:32,9.94,13.751
376,9-Jan-10 03:15:32,10.13,13.753
377,9-Jan-10 03:30:32,10.50,13.760
378,9-Jan-10 03:45:32,10.44,13.768
379,9-Jan-10 04:00:32,10.44,13.773
380,9-Jan-10 04:15:32,10.56,13.774
381,9-Jan-10 04:30:32,10.88,13.783
382,9-Jan-10 04:45:32,10.81,13.785
383,9-Jan-10 05:00:32,9.56,13.788
384,9-Jan-10 05:15:32,8.56,13.788
385,9-Jan-10 05:30:32,8.19,13.787
386,9-Jan-10 05:45:32,7.88,13.795
387,9-Jan-10 06:00:32,7.50,13.791
388,9-Jan-10 06:15:32,7.13,13.797
389,9-Jan-10 06:30:32,6.88,13.807
390,9-Jan-10 06:45:32,6.50,13.819
391,9-Jan-10 07:00:32,6.19,13.822
392,9-Jan-10 07:15:32,5.88,13.826
393,9-Jan-10 07:30:32,5.75,13.823
394,9-Jan-10 07:45:32,5.50,13.827
395,9-Jan-10 08:00:32,5.31,13.826
396,9-Jan-10 08:15:32,5.06,13.825
397,9-Jan-10 08:30:32,4.94,13.830
398,9-Jan-10 08:45:32,4.69,13.839
399,9-Jan-10 09:00:32,4.38,13.844
400,9-Jan-10 09:15:32,4.19,13.847
401,9-Jan-10 09:30:32,4.06,13.840
402,9-Jan-10 09:45:32,3.94,13.841
403,9-Jan-10 10:00:32,3.94,13.841
404,9-Jan-10 10:15:32,3.88,13.846
405,9-Jan-10 10:30:32,3.75,13.852
406,9-Jan-10 10:45:32,3.44,13.858
407,9-Jan-10 11:00:32,3.19,13.862
408,9-Jan-10 11:15:32,3.00,13.869
409,9-Jan-10 11:30:32,2.88,13.869
410,9-Jan-10 11:45:32,2.56,13.874
411,9-Jan-10 12:00:32,2.38,13.879
412,9-Jan-10 12:15:32,2.25,13.883
413,9-Jan-10 12:30:32,2.19,13.887
414,9-Jan-10 12:45:32,2.00,13.888
415,9-Jan-10 13:00:32,1.81,13.893
416,9-Jan-10 13:15:32,1.56,13.898
417,9-Jan-10 13:30:32,1.63,13.904
418,9-Jan-10 13:45:32,1.50,13.907
419,9-Jan-10 14:00:32,1.38,13.907
420,9-Jan-10 14:15:32,1.38,13.915
421,9-Jan-10 14:30:32,1.19,13.921
422,9-Jan-10 14:45:32,0.81,13.926
423,9-Jan-10 15:00:32,0.88,13.922
424,9-Jan-10 15:15:32,0.88,13.932
425,9-Jan-10 15:30:32,0.81,13.930
426,9-Jan-10 15:45:32,0.81,13.924
427,9-Jan-10 16:00:32,0.75,13.925
428,9-Jan-10 16:15:32,0.69,13.933
429,9-Jan-10 16:30:32,0.63,13.930
430,9-Jan-10 16:45:32,0.50,13.930
431,9-Jan-10 17:00:32,0.44,13.930
432,9-Jan-10 17:15:32,0.31,13.946
433,9-Jan-10 17:30:32,0.31,13.952
434,9-Jan-10 17:45:32,0.06,13.950
435,9-Jan-10 18:00:32,-0.19,13.943
436,9-Jan-10 18:15:32,-0.31,13.955
437,9-Jan-10 18:30:32,-0.50,13.959
438,9-Jan-10 18:45:32,-0.88,13.956
439,9-Jan-10 19:00:32,-1.00,13.958
440,9-Jan-10 19:15:32,-0.94,13.957
441,9-Jan-10 19:30:32,-0.88,13.961
442,9-Jan-10 19:45:32,-0.88,13.964
443,9-Jan-10 20:00:32,-0.88,13.963
444,9-Jan-10 20:15:32,-0.88,13.965
445,9-Jan-10 20:30:32,-1.06,13.963
446,9-Jan-10 20:45:32,-1.38,13.969
447,9-Jan-10 21:00:32,-1.63,13.973
448,9-Jan-10 21:15:32,-1.69,13.973
449,9-Jan-10 21:30:32,-1.69,13.979
450,9-Jan-10 21:45:32,-1.63,13.975
451,9-Jan-10 22:00:32,-1.31,13.979
452,9-Jan-10 22:15:32,-1.13,13.982
453,9-Jan-10 22:30:32,-0.56,13.981
454,9-Jan-10 22:45:32,1.06,13.988
455,9-Jan-10 23:00:32,3.81,13.996
456,9-Jan-10 23:15:32,6.06,13.996
457,9-Jan-10 23:30:32,7.63,13.996
458,9-Jan-10 23:45:32,8.75,13.994
459,10-Jan-10 00:00:32,9.63,13.990
460,10-Jan-10 00:15:32,9.88,13.986
461,10-Jan-10 00:30:32,11.06,13.980
462,10-Jan-10 00:45:32,12.31,13.974
463,10-Jan-10 01:00:32,12.50,13.969
464,10-Jan-10 01:15:32,12.00,13.966
465,10-Jan-10 01:30:32,11.13,13.959
466,10-Jan-10 01:45:32,10.06,13.956
467,10-Jan-10 02:00:32,9.63,13.952
468,10-Jan-10 02:15:32,9.50,13.949
469,10-Jan-10 02:30:32,9.69,13.945
470,10-Jan-10 02:45:32,9.88,13.942
471,10-Jan-10 03:00:32,10.13,13.940
472,10-Jan-10 03:15:32,10.44,13.940
473,10-Jan-10 03:30:32,10.81,13.935
474,10-Jan-10 03:45:32,11.00,13.933
475,10-Jan-10 04:00:32,11.38,13.930
476,10-Jan-10 04:15:32,11.50,13.925
477,10-Jan-10 04:30:32,11.06,13.923
478,10-Jan-10 04:45:32,10.31,13.925
479,10-Jan-10 05:00:32,9.81,13.928
480,10-Jan-10 05:15:32,9.50,13.930
481,10-Jan-10 05:30:32,9.31,13.932
482,10-Jan-10 05:45:32,9.06,13.931
483,10-Jan-10 06:00:32,8.69,13.925
484,10-Jan-10 06:15:32,8.19,13.928
485,10-Jan-10 06:30:32,7.19,13.930
486,10-Jan-10 06:45:32,6.19,13.931
487,10-Jan-10 07:00:32,5.50,13.934
488,10-Jan-10 07:15:32,4.94,13.937
489,10-Jan-10 07:30:32,4.56,13.940
490,10-Jan-10 07:45:32,4.13,13.941
491,10-Jan-10 08:00:32,3.63,13.935
492,10-Jan-10 08:15:32,3.56,13.931
493,10-Jan-10 08:30:32,3.44,13.930
494,10-Jan-10 08:45:32,3.00,13.927
495,10-Jan-10 09:00:32,2.63,13.926
496,10-Jan-10 09:15:32,2.31,13.923
497,10-Jan-10 09:30:32,2.06,13.921
498,10-Jan-10 09:45:32,1.69,13.922
499,10-Jan-10 10:00:32,1.44,13.922
500,10-Jan-10 10:15:32,1.19,13.920
501,10-Jan-10 10:30:32,1.06,13.920
502,10-Jan-10 10:45:32,0.81,13.917
503,10-Jan-10 11:00:32,0.63,13.917
504,10-Jan-10 11:15:32,0.44,13.914
505,10-Jan-10 11:30:32,0.38,13.914
506,10-Jan-10 11:45:32,0.19,13.915
507,10-Jan-10 12:00:32,0.06,13.916
508,10-Jan-10 12:15:32,0.00,13.917
509,10-Jan-10 12:30:32,0.06,13.916
510,10-Jan-10 12:45:32,0.00,13.915
511,10-Jan-10 13:00:32,-0.06,13.913
512,10-Jan-10 13:15:32,-0.13,13.912
513,10-Jan-10 13:30:32,-0.13,13.912
514,10-Jan-10 13:45:32,-0.06,13.913
515,10-Jan-10 14:00:32,0.31,13.914
516,10-Jan-10 14:15:32,0.88,13.915
517,10-Jan-10 14:30:32,1.69,13.917
518,10-Jan-10 14:45:32,2.25,13.919
519,10-Jan-10 15:00:32,2.50,13.918
520,10-Jan-10 15:15:32,2.69,13.919
521,10-Jan-10 15:30:32,2.81,13.918
522,10-Jan-10 15:45:32,3.00,13.919
523,10-Jan-10 16:00:32,3.13,13.920
524,10-Jan-10 16:15:32,3.25,13.920
525,10-Jan-10 16:30:32,4.00,13.920
526,10-Jan-10 16:45:32,4.88,13.920
527,10-Jan-10 17:00:32,5.31,13.919
528,10-Jan-10 17:15:32,5.69,13.917
529,10-Jan-10 17:30:32,6.13,13.916
530,10-Jan-10 17:45:32,6.38,13.919
