
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_BV_20210107,,Exported,"Aqua4Plus 1.9.10"
# Records,  9511 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-8.00,13.649,
,Maximum,29.38,14.127,
,Mean,6.57,13.907,
,Variance,49.782,0.0090,
,Std Deviation,7.056,0.0946,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
253,10-Jan-21 00:36:48,-0.75,13.954
254,10-Jan-21 00:51:48,-0.75,13.955
255,10-Jan-21 01:06:48,-0.94,13.951
256,10-Jan-21 01:21:48,-0.94,13.952
257,10-Jan-21 01:36:48,-0.88,13.952
258,10-Jan-21 01:51:48,-0.94,13.956
259,10-Jan-21 02:06:48,-0.94,13.959
260,10-Jan-21 02:21:48,-1.06,13.959
261,10-Jan-21 02:36:48,-1.13,13.961
262,10-Jan-21 02:51:48,-1.25,13.961
263,10-Jan-21 03:06:48,-1.31,13.959
264,10-Jan-21 03:21:48,-1.38,13.959
265,10-Jan-21 03:36:48,-1.38,13.963
266,10-Jan-21 03:51:48,-1.44,13.965
267,10-Jan-21 04:06:48,-1.50,13.967
268,10-Jan-21 04:21:48,-1.50,13.970
269,10-Jan-21 04:36:48,-1.50,13.972
270,10-Jan-21 04:51:48,-1.56,13.968
271,10-Jan-21 05:06:48,-1.69,13.971
272,10-Jan-21 05:21:48,-1.75,13.968
273,10-Jan-21 05:36:48,-1.75,13.968
274,10-Jan-21 05:51:48,-1.81,13.972
275,10-Jan-21 06:06:48,-1.75,13.976
276,10-Jan-21 06:21:48,-1.81,13.979
277,10-Jan-21 06:36:48,-1.81,13.982
278,10-Jan-21 06:51:48,-1.88,13.987
279,10-Jan-21 07:06:48,-1.88,13.989
280,10-Jan-21 07:21:48,-1.88,13.989
281,10-Jan-21 07:36:48,-1.94,13.991
282,10-Jan-21 07:51:48,-1.88,13.993
283,10-Jan-21 08:06:48,-1.81,13.996
284,10-Jan-21 08:21:48,-1.69,13.998
285,10-Jan-21 08:36:48,-1.50,14.001
286,10-Jan-21 08:51:48,-1.31,14.002
287,10-Jan-21 09:06:48,-0.94,14.007
288,10-Jan-21 09:21:48,1.38,14.022
289,10-Jan-21 09:36:48,2.81,14.021
290,10-Jan-21 09:51:48,4.06,14.020
291,10-Jan-21 10:06:48,5.00,14.019
292,10-Jan-21 10:21:48,5.38,14.016
293,10-Jan-21 10:36:48,5.00,14.013
294,10-Jan-21 10:51:48,4.50,14.012
295,10-Jan-21 11:06:48,4.31,14.012
296,10-Jan-21 11:21:48,4.88,14.009
297,10-Jan-21 11:36:48,5.88,14.000
298,10-Jan-21 11:51:48,6.38,13.993
299,10-Jan-21 12:06:48,6.63,13.989
300,10-Jan-21 12:21:48,6.25,13.984
301,10-Jan-21 12:36:48,6.06,13.983
302,10-Jan-21 12:51:48,6.19,13.984
303,10-Jan-21 13:06:48,6.31,13.987
304,10-Jan-21 13:21:48,6.63,13.990
305,10-Jan-21 13:36:48,7.19,13.987
306,10-Jan-21 13:51:48,7.75,13.989
307,10-Jan-21 14:06:48,8.06,13.990
308,10-Jan-21 14:21:48,8.63,13.990
309,10-Jan-21 14:36:48,9.31,13.989
310,10-Jan-21 14:51:48,9.94,13.988
311,10-Jan-21 15:06:48,10.25,13.985
312,10-Jan-21 15:21:48,10.13,13.986
313,10-Jan-21 15:36:48,9.94,13.986
314,10-Jan-21 15:51:48,8.69,13.982
315,10-Jan-21 16:06:48,7.63,13.982
316,10-Jan-21 16:21:48,6.81,13.981
317,10-Jan-21 16:36:48,5.94,13.986
318,10-Jan-21 16:51:48,5.06,13.988
319,10-Jan-21 17:06:48,4.19,13.987
320,10-Jan-21 17:21:48,3.44,13.989
321,10-Jan-21 17:36:48,2.81,13.990
322,10-Jan-21 17:51:48,2.19,13.991
323,10-Jan-21 18:06:48,1.75,13.992
324,10-Jan-21 18:21:48,1.31,13.991
325,10-Jan-21 18:36:48,1.00,13.994
326,10-Jan-21 18:51:48,0.69,13.994
327,10-Jan-21 19:06:48,0.44,13.992
328,10-Jan-21 19:21:48,0.19,13.992
329,10-Jan-21 19:36:48,-0.06,13.993
330,10-Jan-21 19:51:48,-0.25,13.996
331,10-Jan-21 20:06:48,-0.44,14.001
332,10-Jan-21 20:21:48,-0.63,14.004
333,10-Jan-21 20:36:48,-0.69,14.009
334,10-Jan-21 20:51:48,-0.88,14.009
335,10-Jan-21 21:06:48,-1.00,14.008
336,10-Jan-21 21:21:48,-1.19,14.003
337,10-Jan-21 21:36:48,-1.25,14.000
338,10-Jan-21 21:51:48,-1.38,13.998
339,10-Jan-21 22:06:48,-1.56,13.998
340,10-Jan-21 22:21:48,-1.63,14.000
341,10-Jan-21 22:36:48,-1.69,14.001
342,10-Jan-21 22:51:48,-1.75,14.002
343,10-Jan-21 23:06:48,-1.81,14.003
344,10-Jan-21 23:21:48,-1.94,14.002
345,10-Jan-21 23:36:48,-1.94,14.002
346,10-Jan-21 23:51:48,-2.06,14.000
347,11-Jan-21 00:06:48,-2.13,13.997
348,11-Jan-21 00:21:48,-2.19,14.000
349,11-Jan-21 00:36:48,-2.25,13.999
350,11-Jan-21 00:51:48,-2.31,13.995
351,11-Jan-21 01:06:48,-2.44,13.997
352,11-Jan-21 01:21:48,-2.44,13.997
353,11-Jan-21 01:36:48,-2.50,13.996
354,11-Jan-21 01:51:48,-2.56,13.999
355,11-Jan-21 02:06:48,-2.56,13.999
356,11-Jan-21 02:21:48,-2.63,14.002
357,11-Jan-21 02:36:48,-2.56,14.003
358,11-Jan-21 02:51:48,-2.50,14.003
359,11-Jan-21 03:06:48,-2.44,14.000
360,11-Jan-21 03:21:48,-2.31,13.996
361,11-Jan-21 03:36:48,-2.19,13.995
362,11-Jan-21 03:51:48,-2.25,13.992
363,11-Jan-21 04:06:48,-2.25,13.992
364,11-Jan-21 04:21:48,-2.38,13.996
365,11-Jan-21 04:36:48,-2.38,13.993
366,11-Jan-21 04:51:48,-2.31,13.994
367,11-Jan-21 05:06:48,-2.31,13.991
368,11-Jan-21 05:21:48,-2.25,13.990
369,11-Jan-21 05:36:48,-2.19,13.994
370,11-Jan-21 05:51:48,-2.13,13.991
371,11-Jan-21 06:06:48,-2.13,13.991
372,11-Jan-21 06:21:48,-2.19,13.991
373,11-Jan-21 06:36:48,-2.19,13.994
374,11-Jan-21 06:51:48,-2.13,13.999
375,11-Jan-21 07:06:48,-2.06,14.004
376,11-Jan-21 07:21:48,-1.88,14.007
377,11-Jan-21 07:36:48,-1.56,14.012
378,11-Jan-21 07:51:48,-1.31,14.016
379,11-Jan-21 08:06:48,-0.88,14.021
380,11-Jan-21 08:21:48,-0.44,14.020
381,11-Jan-21 08:36:48,0.13,14.014
382,11-Jan-21 08:51:48,0.88,14.015
383,11-Jan-21 09:06:48,1.31,14.016
384,11-Jan-21 09:21:48,1.50,14.011
385,11-Jan-21 09:36:48,1.81,14.009
386,11-Jan-21 09:51:48,1.94,14.007
387,11-Jan-21 10:06:48,2.19,14.013
388,11-Jan-21 10:21:48,2.75,14.013
389,11-Jan-21 10:36:48,3.13,14.014
390,11-Jan-21 10:51:48,3.13,14.017
391,11-Jan-21 11:06:48,2.75,14.014
392,11-Jan-21 11:21:48,2.88,14.013
393,11-Jan-21 11:36:48,3.06,14.008
394,11-Jan-21 11:51:48,3.38,14.011
395,11-Jan-21 12:06:48,3.81,14.004
396,11-Jan-21 12:21:48,4.00,14.006
397,11-Jan-21 12:36:48,3.88,14.002
398,11-Jan-21 12:51:48,3.94,13.998
399,11-Jan-21 13:06:48,4.00,13.994
400,11-Jan-21 13:21:48,3.94,13.992
401,11-Jan-21 13:36:48,3.88,13.991
402,11-Jan-21 13:51:48,3.69,13.990
403,11-Jan-21 14:06:48,3.69,13.987
404,11-Jan-21 14:21:48,3.75,13.987
405,11-Jan-21 14:36:48,3.81,13.985
406,11-Jan-21 14:51:48,3.81,13.984
407,11-Jan-21 15:06:48,3.81,13.985
408,11-Jan-21 15:21:48,3.75,13.986
409,11-Jan-21 15:36:48,3.56,13.984
410,11-Jan-21 15:51:48,3.44,13.986
411,11-Jan-21 16:06:48,3.44,13.984
412,11-Jan-21 16:21:48,3.44,13.984
413,11-Jan-21 16:36:48,3.31,13.982
414,11-Jan-21 16:51:48,3.25,13.979
415,11-Jan-21 17:06:48,3.06,13.978
416,11-Jan-21 17:21:48,2.94,13.977
417,11-Jan-21 17:36:48,2.81,13.976
418,11-Jan-21 17:51:48,2.69,13.977
419,11-Jan-21 18:06:48,2.63,13.978
420,11-Jan-21 18:21:48,2.56,13.978
421,11-Jan-21 18:36:48,2.69,13.979
422,11-Jan-21 18:51:48,2.63,13.979
423,11-Jan-21 19:06:48,2.63,13.978
424,11-Jan-21 19:21:48,2.63,13.978
425,11-Jan-21 19:36:48,2.63,13.976
426,11-Jan-21 19:51:48,2.63,13.975
427,11-Jan-21 20:06:48,2.56,13.974
428,11-Jan-21 20:21:48,2.50,13.971
429,11-Jan-21 20:36:48,2.50,13.974
430,11-Jan-21 20:51:48,2.38,13.975
431,11-Jan-21 21:06:48,2.25,13.976
432,11-Jan-21 21:21:48,2.25,13.977
433,11-Jan-21 21:36:48,2.19,13.978
434,11-Jan-21 21:51:48,2.06,13.978
435,11-Jan-21 22:06:48,2.00,13.976
436,11-Jan-21 22:21:48,2.06,13.979
437,11-Jan-21 22:36:48,2.19,13.981
438,11-Jan-21 22:51:48,2.19,13.977
439,11-Jan-21 23:06:48,2.25,13.975
440,11-Jan-21 23:21:48,2.19,13.975
441,11-Jan-21 23:36:48,2.31,13.971
442,11-Jan-21 23:51:48,2.38,13.970
443,12-Jan-21 00:06:48,2.38,13.965
444,12-Jan-21 00:21:48,2.31,13.961
445,12-Jan-21 00:36:48,2.19,13.957
446,12-Jan-21 00:51:48,2.06,13.949
447,12-Jan-21 01:06:48,2.13,13.946
448,12-Jan-21 01:21:48,2.13,13.952
449,12-Jan-21 01:36:48,2.00,13.953
450,12-Jan-21 01:51:48,1.75,13.954
451,12-Jan-21 02:06:48,1.75,13.954
452,12-Jan-21 02:21:48,1.75,13.952
453,12-Jan-21 02:36:48,1.75,13.950
454,12-Jan-21 02:51:48,1.81,13.945
455,12-Jan-21 03:06:48,1.69,13.941
456,12-Jan-21 03:21:48,1.56,13.939
457,12-Jan-21 03:36:48,1.56,13.940
458,12-Jan-21 03:51:48,1.69,13.944
459,12-Jan-21 04:06:48,1.50,13.939
460,12-Jan-21 04:21:48,1.19,13.936
461,12-Jan-21 04:36:48,1.19,13.935
462,12-Jan-21 04:51:48,1.19,13.934
463,12-Jan-21 05:06:48,1.19,13.932
464,12-Jan-21 05:21:48,1.19,13.935
465,12-Jan-21 05:36:48,1.06,13.938
466,12-Jan-21 05:51:48,0.88,13.939
467,12-Jan-21 06:06:48,0.81,13.938
468,12-Jan-21 06:21:48,0.63,13.939
469,12-Jan-21 06:36:48,0.69,13.940
470,12-Jan-21 06:51:48,0.88,13.944
471,12-Jan-21 07:06:48,1.13,13.948
472,12-Jan-21 07:21:48,1.25,13.948
473,12-Jan-21 07:36:48,1.44,13.947
474,12-Jan-21 07:51:48,1.69,13.951
475,12-Jan-21 08:06:48,1.94,13.951
476,12-Jan-21 08:21:48,2.13,13.955
477,12-Jan-21 08:36:48,2.38,13.957
478,12-Jan-21 08:51:48,2.50,13.958
479,12-Jan-21 09:06:48,2.88,13.962
480,12-Jan-21 09:21:48,4.75,13.971
481,12-Jan-21 09:36:48,5.50,13.969
482,12-Jan-21 09:51:48,6.50,13.968
483,12-Jan-21 10:06:48,7.69,13.964
484,12-Jan-21 10:21:48,8.50,13.963
485,12-Jan-21 10:36:48,9.38,13.961
486,12-Jan-21 10:51:48,9.00,13.958
487,12-Jan-21 11:06:48,8.00,13.953
488,12-Jan-21 11:21:48,8.25,13.948
489,12-Jan-21 11:36:48,9.44,13.945
490,12-Jan-21 11:51:48,10.06,13.938
491,12-Jan-21 12:06:48,9.81,13.933
492,12-Jan-21 12:21:48,9.19,13.931
493,12-Jan-21 12:36:48,8.81,13.928
494,12-Jan-21 12:51:48,8.69,13.926
495,12-Jan-21 13:06:48,8.75,13.924
496,12-Jan-21 13:21:48,8.88,13.924
497,12-Jan-21 13:36:48,9.25,13.921
498,12-Jan-21 13:51:48,9.75,13.921
499,12-Jan-21 14:06:48,10.13,13.919
500,12-Jan-21 14:21:48,10.63,13.917
501,12-Jan-21 14:36:48,11.00,13.916
502,12-Jan-21 14:51:48,11.25,13.915
503,12-Jan-21 15:06:48,11.69,13.915
504,12-Jan-21 15:21:48,11.88,13.915
505,12-Jan-21 15:36:48,11.94,13.914
506,12-Jan-21 15:51:48,10.81,13.912
507,12-Jan-21 16:06:48,9.81,13.912
508,12-Jan-21 16:21:48,9.19,13.914
509,12-Jan-21 16:36:48,8.81,13.915
510,12-Jan-21 16:51:48,8.31,13.916
511,12-Jan-21 17:06:48,7.63,13.916
512,12-Jan-21 17:21:48,7.44,13.919
513,12-Jan-21 17:36:48,7.25,13.920
514,12-Jan-21 17:51:48,6.81,13.922
515,12-Jan-21 18:06:48,6.63,13.920
516,12-Jan-21 18:21:48,6.38,13.921
517,12-Jan-21 18:36:48,6.38,13.922
518,12-Jan-21 18:51:48,6.13,13.926
519,12-Jan-21 19:06:48,5.94,13.929
520,12-Jan-21 19:21:48,5.56,13.929
521,12-Jan-21 19:36:48,5.31,13.929
522,12-Jan-21 19:51:48,5.00,13.931
523,12-Jan-21 20:06:48,4.88,13.929
524,12-Jan-21 20:21:48,4.88,13.933
525,12-Jan-21 20:36:48,4.75,13.933
526,12-Jan-21 20:51:48,4.56,13.934
527,12-Jan-21 21:06:48,4.19,13.931
