Advanced Calibration Data,,,,,,,,,,
,Temperature,Cal Date, Tm, Tzs, Tb,,,,,
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0,0,0,,,,,
,Pressure,6/4/2012 14:50,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0,1
,,,,,,,,,,
Field Calibration Data,,,,,,,,,,
,Temperature,Cal Date,m,b,,,,,,
,Pressure,Cal Date,m,b,,,,,,
,Temperature(degC),unknown,1,0,,,,,,
,Pressure(psi),unknown,1,0,,,,,,
,,,,,,,,,,
Sensor/Session information,,,,,,,,,,
SensorSN,21204020,,Modbus Addr.,2,,,,,,
Sensor Type,PT2X,,Initialized w/fw Rev,2. 7,,,,,,
Sensor Name,Barometric Pressure (2),,Uploaded,Aqua4Plus 1.9.6,,,,,,
Session Name,FCR_BV_20231218,,Exported,Aqua4Plus 1.9.6,,,,,,
# Records,2112,,,,,,,,,
Statistical Data,,Temperature(degC),Pressure(psi),,,,,,,
,Sensor Range,-40 - +125 degC,15 psia,,,,,,,
,Minimum,-4.75,13.583,,,,,,,
,Maximum,20,14.087,,,,,,,
,Mean,4.55,13.922,,,,,,,
,Variance,18.376,0.0121,,,,,,,
,Std Deviation,4.287,0.1098,,,,,,,
,,,,,,,,,,
,Field Cal Date,unknown,unknown,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),,,,,,,
1,12/18/2023 15:25,8.25,13.69,,,,,,,
2,12/18/2023 15:40,7.38,13.697,,,,,,,
3,12/18/2023 15:55,6.94,13.703,,,,,,,
4,12/18/2023 16:10,6.44,13.703,,,,,,,
5,12/18/2023 16:25,6.13,13.708,,,,,,,
6,12/18/2023 16:40,5.75,13.706,,,,,,,
7,12/18/2023 16:55,5.44,13.716,,,,,,,
8,12/18/2023 17:10,5.06,13.717,,,,,,,
9,12/18/2023 17:25,4.88,13.726,,,,,,,
10,12/18/2023 17:40,4.63,13.74,,,,,,,
11,12/18/2023 17:55,3.5,13.745,,,,,,,
12,12/18/2023 18:10,2.94,13.746,,,,,,,
13,12/18/2023 18:25,2.75,13.748,,,,,,,
14,12/18/2023 18:40,2.63,13.758,,,,,,,
15,12/18/2023 18:55,2.63,13.763,,,,,,,
16,12/18/2023 19:10,2.44,13.767,,,,,,,
17,12/18/2023 19:25,2.19,13.765,,,,,,,
18,12/18/2023 19:40,2,13.773,,,,,,,
19,12/18/2023 19:55,1.81,13.775,,,,,,,
20,12/18/2023 20:10,1.69,13.777,,,,,,,
21,12/18/2023 20:25,1.5,13.778,,,,,,,
22,12/18/2023 20:40,1.25,13.777,,,,,,,
23,12/18/2023 20:55,1.19,13.783,,,,,,,
24,12/18/2023 21:10,1.06,13.784,,,,,,,
25,12/18/2023 21:25,0.63,13.786,,,,,,,
26,12/18/2023 21:40,0.38,13.792,,,,,,,
27,12/18/2023 21:55,0.44,13.796,,,,,,,
28,12/18/2023 22:10,0.25,13.798,,,,,,,
29,12/18/2023 22:25,0,13.804,,,,,,,
30,12/18/2023 22:40,-0.25,13.806,,,,,,,
31,12/18/2023 22:55,-0.38,13.808,,,,,,,
32,12/18/2023 23:10,-0.56,13.81,,,,,,,
33,12/18/2023 23:25,-0.81,13.814,,,,,,,
34,12/18/2023 23:40,-0.94,13.813,,,,,,,
35,12/18/2023 23:55,-0.94,13.817,,,,,,,
36,12/19/2023 0:10,-0.88,13.82,,,,,,,
37,12/19/2023 0:25,-0.88,13.823,,,,,,,
38,12/19/2023 0:40,-1.19,13.825,,,,,,,
39,12/19/2023 0:55,-1.25,13.822,,,,,,,
40,12/19/2023 1:10,-1.31,13.822,,,,,,,
41,12/19/2023 1:25,-1.31,13.824,,,,,,,
42,12/19/2023 1:40,-1.56,13.824,,,,,,,
43,12/19/2023 1:55,-1.63,13.832,,,,,,,
44,12/19/2023 2:10,-1.44,13.836,,,,,,,
45,12/19/2023 2:25,-1.38,13.843,,,,,,,
46,12/19/2023 2:40,-1.31,13.849,,,,,,,
47,12/19/2023 2:55,-1.25,13.851,,,,,,,
48,12/19/2023 3:10,-1.31,13.856,,,,,,,
49,12/19/2023 3:25,-1.31,13.858,,,,,,,
50,12/19/2023 3:40,-1.38,13.86,,,,,,,
51,12/19/2023 3:55,-1.31,13.865,,,,,,,
52,12/19/2023 4:10,-1.31,13.865,,,,,,,
53,12/19/2023 4:25,-1.38,13.868,,,,,,,
54,12/19/2023 4:40,-1.44,13.869,,,,,,,
55,12/19/2023 4:55,-1.63,13.87,,,,,,,
56,12/19/2023 5:10,-1.81,13.872,,,,,,,
57,12/19/2023 5:25,-1.94,13.882,,,,,,,
58,12/19/2023 5:40,-1.94,13.893,,,,,,,
59,12/19/2023 5:55,-1.94,13.897,,,,,,,
60,12/19/2023 6:10,-2,13.903,,,,,,,
61,12/19/2023 6:25,-2.13,13.908,,,,,,,
62,12/19/2023 6:40,-2.25,13.908,,,,,,,
63,12/19/2023 6:55,-2.25,13.909,,,,,,,
64,12/19/2023 7:10,-2.25,13.911,,,,,,,
65,12/19/2023 7:25,-2.31,13.918,,,,,,,
66,12/19/2023 7:40,-2.19,13.918,,,,,,,
67,12/19/2023 7:55,-1.88,13.925,,,,,,,
68,12/19/2023 8:10,-1.69,13.929,,,,,,,
69,12/19/2023 8:25,-1.5,13.934,,,,,,,
70,12/19/2023 8:40,-1.25,13.944,,,,,,,
71,12/19/2023 8:55,-0.56,13.944,,,,,,,
72,12/19/2023 9:10,0.94,13.95,,,,,,,
73,12/19/2023 9:25,2.06,13.952,,,,,,,
74,12/19/2023 9:40,2.56,13.951,,,,,,,
75,12/19/2023 9:55,2.94,13.953,,,,,,,
76,12/19/2023 10:10,2.94,13.956,,,,,,,
77,12/19/2023 10:25,3,13.957,,,,,,,
78,12/19/2023 10:40,3.63,13.963,,,,,,,
79,12/19/2023 10:55,4.38,13.965,,,,,,,
80,12/19/2023 11:10,4.44,13.962,,,,,,,
81,12/19/2023 11:25,3.88,13.964,,,,,,,
82,12/19/2023 11:40,4.31,13.966,,,,,,,
83,12/19/2023 11:55,3.5,13.965,,,,,,,
84,12/19/2023 12:10,2.69,13.964,,,,,,,
85,12/19/2023 12:25,2.38,13.964,,,,,,,
86,12/19/2023 12:40,2.31,13.964,,,,,,,
87,12/19/2023 12:55,2.44,13.966,,,,,,,
88,12/19/2023 13:10,2.75,13.967,,,,,,,
89,12/19/2023 13:25,3,13.968,,,,,,,
90,12/19/2023 13:40,3.25,13.97,,,,,,,
91,12/19/2023 13:55,3.63,13.976,,,,,,,
92,12/19/2023 14:10,3.94,13.976,,,,,,,
93,12/19/2023 14:25,4.06,13.975,,,,,,,
94,12/19/2023 14:40,4.06,13.979,,,,,,,
95,12/19/2023 14:55,4.38,13.981,,,,,,,
96,12/19/2023 15:10,4.38,13.983,,,,,,,
97,12/19/2023 15:25,3.13,13.985,,,,,,,
98,12/19/2023 15:40,2.25,13.985,,,,,,,
99,12/19/2023 15:55,1.81,13.991,,,,,,,
100,12/19/2023 16:10,1.5,13.994,,,,,,,
101,12/19/2023 16:25,1.25,13.996,,,,,,,
102,12/19/2023 16:40,0.88,13.999,,,,,,,
103,12/19/2023 16:55,0.63,14.002,,,,,,,
104,12/19/2023 17:10,0.38,14.004,,,,,,,
105,12/19/2023 17:25,0.06,14.008,,,,,,,
106,12/19/2023 17:40,-0.19,14.012,,,,,,,
107,12/19/2023 17:55,-0.38,14.017,,,,,,,
108,12/19/2023 18:10,-0.56,14.018,,,,,,,
109,12/19/2023 18:25,-0.69,14.021,,,,,,,
110,12/19/2023 18:40,-0.81,14.019,,,,,,,
111,12/19/2023 18:55,-1,14.023,,,,,,,
112,12/19/2023 19:10,-1.19,14.01,,,,,,,
113,12/19/2023 19:25,-1.25,14.019,,,,,,,
114,12/19/2023 19:40,-1.44,14.027,,,,,,,
115,12/19/2023 19:55,-1.63,14.028,,,,,,,
116,12/19/2023 20:10,-1.69,14.026,,,,,,,
117,12/19/2023 20:25,-1.75,14.022,,,,,,,
118,12/19/2023 20:40,-1.88,14.03,,,,,,,
119,12/19/2023 20:55,-1.88,14.029,,,,,,,
120,12/19/2023 21:10,-2.06,14.039,,,,,,,
121,12/19/2023 21:25,-2.19,14.034,,,,,,,
122,12/19/2023 21:40,-2.25,14.035,,,,,,,
