
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.6"
Session Name,FCR_BV_20241216,,Exported,"Aqua4Plus 1.9.6"
# Records,  4315 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-12.88,13.651,
,Maximum,19.56,14.129,
,Mean,1.35,13.921,
,Variance,33.802,0.0099,
,Std Deviation,5.814,0.0993,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
105,17-Dec-24 16:08:53,15.75,13.987
106,17-Dec-24 16:23:53,15.38,13.988
107,17-Dec-24 16:38:53,15.25,13.992
108,17-Dec-24 16:53:53,14.94,13.995
109,17-Dec-24 17:08:53,14.13,13.995
110,17-Dec-24 17:23:53,13.56,13.998
111,17-Dec-24 17:38:53,13.31,14.000
112,17-Dec-24 17:53:53,13.19,14.002
113,17-Dec-24 18:08:53,12.81,14.002
114,17-Dec-24 18:23:53,11.94,14.005
115,17-Dec-24 18:38:53,11.44,14.006
116,17-Dec-24 18:53:53,10.69,14.010
117,17-Dec-24 19:08:53,9.94,14.010
118,17-Dec-24 19:23:53,9.25,14.012
119,17-Dec-24 19:38:53,8.81,14.014
120,17-Dec-24 19:53:53,8.31,14.016
121,17-Dec-24 20:08:53,8.13,14.018
122,17-Dec-24 20:23:53,7.88,14.017
123,17-Dec-24 20:38:53,7.56,14.016
124,17-Dec-24 20:53:53,7.25,14.016
125,17-Dec-24 21:08:53,6.94,14.017
126,17-Dec-24 21:23:53,6.75,14.017
127,17-Dec-24 21:38:53,6.50,14.016
128,17-Dec-24 21:53:53,6.19,14.018
129,17-Dec-24 22:08:53,6.00,14.018
130,17-Dec-24 22:23:53,5.88,14.018
131,17-Dec-24 22:38:53,5.88,14.018
132,17-Dec-24 22:53:53,5.75,14.017
133,17-Dec-24 23:08:53,5.63,14.016
134,17-Dec-24 23:23:53,5.63,14.018
135,17-Dec-24 23:38:53,5.63,14.016
136,17-Dec-24 23:53:53,5.50,14.016
137,18-Dec-24 00:08:53,5.31,14.014
138,18-Dec-24 00:23:53,5.31,14.011
139,18-Dec-24 00:38:53,5.50,14.007
140,18-Dec-24 00:53:53,5.56,14.007
141,18-Dec-24 01:08:53,5.50,14.008
142,18-Dec-24 01:23:53,5.25,14.010
143,18-Dec-24 01:38:53,5.00,14.010
144,18-Dec-24 01:53:53,4.81,14.009
145,18-Dec-24 02:08:53,4.69,14.009
146,18-Dec-24 02:23:53,4.63,14.008
147,18-Dec-24 02:38:53,4.63,14.009
148,18-Dec-24 02:53:53,4.63,14.008
149,18-Dec-24 03:08:53,4.50,14.006
150,18-Dec-24 03:23:53,4.25,14.003
151,18-Dec-24 03:38:53,4.19,14.000
152,18-Dec-24 03:53:53,4.25,13.996
153,18-Dec-24 04:08:53,4.06,13.992
154,18-Dec-24 04:23:53,3.94,13.992
155,18-Dec-24 04:38:53,3.94,13.989
156,18-Dec-24 04:53:53,3.94,13.988
157,18-Dec-24 05:08:53,4.00,13.989
158,18-Dec-24 05:23:53,4.19,13.985
159,18-Dec-24 05:38:53,4.38,13.985
160,18-Dec-24 05:53:53,4.50,13.982
161,18-Dec-24 06:08:53,4.31,13.982
162,18-Dec-24 06:23:53,4.31,13.979
163,18-Dec-24 06:38:53,4.31,13.980
164,18-Dec-24 06:53:53,4.44,13.980
165,18-Dec-24 07:08:53,4.56,13.979
166,18-Dec-24 07:23:53,4.75,13.982
167,18-Dec-24 07:38:53,5.00,13.983
168,18-Dec-24 07:53:53,5.31,13.982
169,18-Dec-24 08:08:53,5.50,13.983
170,18-Dec-24 08:23:53,5.75,13.985
171,18-Dec-24 08:38:53,6.06,13.985
172,18-Dec-24 08:53:53,6.38,13.983
173,18-Dec-24 09:08:53,6.75,13.984
174,18-Dec-24 09:23:53,7.13,13.984
175,18-Dec-24 09:38:53,7.63,13.985
176,18-Dec-24 09:53:53,7.94,13.979
177,18-Dec-24 10:08:53,8.38,13.977
178,18-Dec-24 10:23:53,8.88,13.971
179,18-Dec-24 10:38:53,9.25,13.966
180,18-Dec-24 10:53:53,9.56,13.963
181,18-Dec-24 11:08:53,9.94,13.963
182,18-Dec-24 11:23:53,10.25,13.953
183,18-Dec-24 11:38:53,10.69,13.947
184,18-Dec-24 11:53:53,10.88,13.939
185,18-Dec-24 12:08:53,11.06,13.932
186,18-Dec-24 12:23:53,11.13,13.926
187,18-Dec-24 12:38:53,11.06,13.924
188,18-Dec-24 12:53:53,11.13,13.922
189,18-Dec-24 13:08:53,11.19,13.918
190,18-Dec-24 13:23:53,11.19,13.915
191,18-Dec-24 13:38:53,11.38,13.912
192,18-Dec-24 13:53:53,11.44,13.907
193,18-Dec-24 14:08:53,11.63,13.901
194,18-Dec-24 14:23:53,11.75,13.897
195,18-Dec-24 14:38:53,12.38,13.903
196,18-Dec-24 14:53:53,12.19,13.902
197,18-Dec-24 15:08:53,11.75,13.916
198,18-Dec-24 15:23:53,11.44,13.908
199,18-Dec-24 15:38:53,11.38,13.903
200,18-Dec-24 15:53:53,11.38,13.903
201,18-Dec-24 16:08:53,11.38,13.908
202,18-Dec-24 16:23:53,11.38,13.905
203,18-Dec-24 16:38:53,11.31,13.907
204,18-Dec-24 16:53:53,11.19,13.910
205,18-Dec-24 17:08:53,10.81,13.912
206,18-Dec-24 17:23:53,10.63,13.913
207,18-Dec-24 17:38:53,10.50,13.908
208,18-Dec-24 17:53:53,10.25,13.903
209,18-Dec-24 18:08:53,10.06,13.904
210,18-Dec-24 18:23:53,9.94,13.904
211,18-Dec-24 18:38:53,10.00,13.903
212,18-Dec-24 18:53:53,9.94,13.902
213,18-Dec-24 19:08:53,10.13,13.901
214,18-Dec-24 19:23:53,10.44,13.903
215,18-Dec-24 19:38:53,10.75,13.901
216,18-Dec-24 19:53:53,10.56,13.893
217,18-Dec-24 20:08:53,10.63,13.897
218,18-Dec-24 20:23:53,11.06,13.899
219,18-Dec-24 20:38:53,11.31,13.905
220,18-Dec-24 20:53:53,11.19,13.902
221,18-Dec-24 21:08:53,11.06,13.902
222,18-Dec-24 21:23:53,11.13,13.904
223,18-Dec-24 21:38:53,11.31,13.912
224,18-Dec-24 21:53:53,11.31,13.913
225,18-Dec-24 22:08:53,11.06,13.919
226,18-Dec-24 22:23:53,10.81,13.923
227,18-Dec-24 22:38:53,10.44,13.925
228,18-Dec-24 22:53:53,10.13,13.921
229,18-Dec-24 23:08:53,9.88,13.923
230,18-Dec-24 23:23:53,9.69,13.928
231,18-Dec-24 23:38:53,9.56,13.929
232,18-Dec-24 23:53:53,9.25,13.931
233,19-Dec-24 00:08:53,9.00,13.928
234,19-Dec-24 00:23:53,8.69,13.928
235,19-Dec-24 00:38:53,8.44,13.928
236,19-Dec-24 00:53:53,8.00,13.927
237,19-Dec-24 01:08:53,7.50,13.929
238,19-Dec-24 01:23:53,7.19,13.937
239,19-Dec-24 01:38:53,6.94,13.939
240,19-Dec-24 01:53:53,6.69,13.941
241,19-Dec-24 02:08:53,6.44,13.941
242,19-Dec-24 02:23:53,6.19,13.945
243,19-Dec-24 02:38:53,6.06,13.950
244,19-Dec-24 02:53:53,5.88,13.952
245,19-Dec-24 03:08:53,5.69,13.956
246,19-Dec-24 03:23:53,5.44,13.956
247,19-Dec-24 03:38:53,5.50,13.959
248,19-Dec-24 03:53:53,5.44,13.963
249,19-Dec-24 04:08:53,5.31,13.963
250,19-Dec-24 04:23:53,5.06,13.966
251,19-Dec-24 04:38:53,4.88,13.966
252,19-Dec-24 04:53:53,4.88,13.963
253,19-Dec-24 05:08:53,4.69,13.966
254,19-Dec-24 05:23:53,4.38,13.969
255,19-Dec-24 05:38:53,4.19,13.969
256,19-Dec-24 05:53:53,4.06,13.972
257,19-Dec-24 06:08:53,3.75,13.975
258,19-Dec-24 06:23:53,3.44,13.976
259,19-Dec-24 06:38:53,3.38,13.982
260,19-Dec-24 06:53:53,3.13,13.981
261,19-Dec-24 07:08:53,2.88,13.984
262,19-Dec-24 07:23:53,2.50,13.985
263,19-Dec-24 07:38:53,2.25,13.987
264,19-Dec-24 07:53:53,2.06,13.990
265,19-Dec-24 08:08:53,2.00,13.994
266,19-Dec-24 08:23:53,2.00,13.996
267,19-Dec-24 08:38:53,2.25,13.999
268,19-Dec-24 08:53:53,2.50,14.003
269,19-Dec-24 09:08:53,2.94,14.003
270,19-Dec-24 09:23:53,4.69,14.006
271,19-Dec-24 09:38:53,6.75,14.009
272,19-Dec-24 09:53:53,7.56,14.008
273,19-Dec-24 10:08:53,8.06,14.011
274,19-Dec-24 10:23:53,8.75,14.011
275,19-Dec-24 10:38:53,9.13,14.009
276,19-Dec-24 10:53:53,8.88,14.008
277,19-Dec-24 11:08:53,9.50,14.005
278,19-Dec-24 11:23:53,10.19,14.000
279,19-Dec-24 11:38:53,10.50,13.997
280,19-Dec-24 11:53:53,10.25,13.994
281,19-Dec-24 12:08:53,9.63,13.988
282,19-Dec-24 12:23:53,9.06,13.982
283,19-Dec-24 12:38:53,8.88,13.981
284,19-Dec-24 12:53:53,8.94,13.977
285,19-Dec-24 13:08:53,9.31,13.974
286,19-Dec-24 13:23:53,9.81,13.973
287,19-Dec-24 13:38:53,10.38,13.971
288,19-Dec-24 13:53:53,10.56,13.968
289,19-Dec-24 14:08:53,10.75,13.962
290,19-Dec-24 14:23:53,10.69,13.962
291,19-Dec-24 14:38:53,11.31,13.960
292,19-Dec-24 14:53:53,11.69,13.959
293,19-Dec-24 15:08:53,10.81,13.958
294,19-Dec-24 15:23:53,10.00,13.961
295,19-Dec-24 15:38:53,9.69,13.961
296,19-Dec-24 15:53:53,9.25,13.960
297,19-Dec-24 16:08:53,8.81,13.963
298,19-Dec-24 16:23:53,8.38,13.964
299,19-Dec-24 16:38:53,8.06,13.967
300,19-Dec-24 16:53:53,7.50,13.974
301,19-Dec-24 17:08:53,7.06,13.977
302,19-Dec-24 17:23:53,6.56,13.976
303,19-Dec-24 17:38:53,6.19,13.977
304,19-Dec-24 17:53:53,5.63,13.975
305,19-Dec-24 18:08:53,5.13,13.971
306,19-Dec-24 18:23:53,4.69,13.972
307,19-Dec-24 18:38:53,4.50,13.974
308,19-Dec-24 18:53:53,4.31,13.980
309,19-Dec-24 19:08:53,4.44,13.976
310,19-Dec-24 19:23:53,4.63,13.979
311,19-Dec-24 19:38:53,4.81,13.980
312,19-Dec-24 19:53:53,4.88,13.977
313,19-Dec-24 20:08:53,4.88,13.976
314,19-Dec-24 20:23:53,4.81,13.974
315,19-Dec-24 20:38:53,4.88,13.969
316,19-Dec-24 20:53:53,4.81,13.963
317,19-Dec-24 21:08:53,4.69,13.959
318,19-Dec-24 21:23:53,4.63,13.959
319,19-Dec-24 21:38:53,4.63,13.954
320,19-Dec-24 21:53:53,4.50,13.953
321,19-Dec-24 22:08:53,4.38,13.956
322,19-Dec-24 22:23:53,4.31,13.952
323,19-Dec-24 22:38:53,4.31,13.950
324,19-Dec-24 22:53:53,4.25,13.947
325,19-Dec-24 23:08:53,4.13,13.942
326,19-Dec-24 23:23:53,4.06,13.938
327,19-Dec-24 23:38:53,4.00,13.935
328,19-Dec-24 23:53:53,3.94,13.936
329,20-Dec-24 00:08:53,3.88,13.934
330,20-Dec-24 00:23:53,3.75,13.928
331,20-Dec-24 00:38:53,3.75,13.926
332,20-Dec-24 00:53:53,3.75,13.924
333,20-Dec-24 01:08:53,3.63,13.922
334,20-Dec-24 01:23:53,3.63,13.919
335,20-Dec-24 01:38:53,3.56,13.918
336,20-Dec-24 01:53:53,3.56,13.916
337,20-Dec-24 02:08:53,3.44,13.915
338,20-Dec-24 02:23:53,3.38,13.915
339,20-Dec-24 02:38:53,3.38,13.914
340,20-Dec-24 02:53:53,3.31,13.911
341,20-Dec-24 03:08:53,3.19,13.907
342,20-Dec-24 03:23:53,3.13,13.903
343,20-Dec-24 03:38:53,3.13,13.903
344,20-Dec-24 03:53:53,3.06,13.896
345,20-Dec-24 04:08:53,2.94,13.892
346,20-Dec-24 04:23:53,2.81,13.891
347,20-Dec-24 04:38:53,2.81,13.889
348,20-Dec-24 04:53:53,2.81,13.886
349,20-Dec-24 05:08:53,2.69,13.887
350,20-Dec-24 05:23:53,2.69,13.886
351,20-Dec-24 05:38:53,2.69,13.887
352,20-Dec-24 05:53:53,2.69,13.886
353,20-Dec-24 06:08:53,2.69,13.887
354,20-Dec-24 06:23:53,2.63,13.884
355,20-Dec-24 06:38:53,2.56,13.876
356,20-Dec-24 06:53:53,2.50,13.878
357,20-Dec-24 07:08:53,2.50,13.875
358,20-Dec-24 07:23:53,2.44,13.876
359,20-Dec-24 07:38:53,2.50,13.876
360,20-Dec-24 07:53:53,2.50,13.874
361,20-Dec-24 08:08:53,2.56,13.873
362,20-Dec-24 08:23:53,2.56,13.873
363,20-Dec-24 08:38:53,2.69,13.872
364,20-Dec-24 08:53:53,2.75,13.876
365,20-Dec-24 09:08:53,2.88,13.871
366,20-Dec-24 09:23:53,3.19,13.868
367,20-Dec-24 09:38:53,3.44,13.868
368,20-Dec-24 09:53:53,3.63,13.866
369,20-Dec-24 10:08:53,3.63,13.865
370,20-Dec-24 10:23:53,3.81,13.861
371,20-Dec-24 10:38:53,3.94,13.856
372,20-Dec-24 10:53:53,3.94,13.855
373,20-Dec-24 11:08:53,4.00,13.852
374,20-Dec-24 11:23:53,4.44,13.847
375,20-Dec-24 11:38:53,4.94,13.843
376,20-Dec-24 11:53:53,5.94,13.837
377,20-Dec-24 12:08:53,6.81,13.832
378,20-Dec-24 12:23:53,6.44,13.830
379,20-Dec-24 12:38:53,6.56,13.825
380,20-Dec-24 12:53:53,6.81,13.822
381,20-Dec-24 13:08:53,7.63,13.818
382,20-Dec-24 13:23:53,8.25,13.817
383,20-Dec-24 13:38:53,8.44,13.811
384,20-Dec-24 13:53:53,8.44,13.810
385,20-Dec-24 14:08:53,8.44,13.806
386,20-Dec-24 14:23:53,8.31,13.805
387,20-Dec-24 14:38:53,8.06,13.805
388,20-Dec-24 14:53:53,8.00,13.806
389,20-Dec-24 15:08:53,7.56,13.809
390,20-Dec-24 15:23:53,7.44,13.810
391,20-Dec-24 15:38:53,7.31,13.813
392,20-Dec-24 15:53:53,7.06,13.817
393,20-Dec-24 16:08:53,6.44,13.822
394,20-Dec-24 16:23:53,5.88,13.825
395,20-Dec-24 16:38:53,5.31,13.828
396,20-Dec-24 16:53:53,5.00,13.830
397,20-Dec-24 17:08:53,4.75,13.832
398,20-Dec-24 17:23:53,4.56,13.834
399,20-Dec-24 17:38:53,4.44,13.837
400,20-Dec-24 17:53:53,4.25,13.839
401,20-Dec-24 18:08:53,4.00,13.840
402,20-Dec-24 18:23:53,3.75,13.844
403,20-Dec-24 18:38:53,3.69,13.846
404,20-Dec-24 18:53:53,3.75,13.847
405,20-Dec-24 19:08:53,3.81,13.848
406,20-Dec-24 19:23:53,3.75,13.854
407,20-Dec-24 19:38:53,3.75,13.854
408,20-Dec-24 19:53:53,3.69,13.856
409,20-Dec-24 20:08:53,3.56,13.859
410,20-Dec-24 20:23:53,3.50,13.859
411,20-Dec-24 20:38:53,3.44,13.859
412,20-Dec-24 20:53:53,3.31,13.861
413,20-Dec-24 21:08:53,3.25,13.861
414,20-Dec-24 21:23:53,3.38,13.867
415,20-Dec-24 21:38:53,3.50,13.870
416,20-Dec-24 21:53:53,3.44,13.870
417,20-Dec-24 22:08:53,3.19,13.871
418,20-Dec-24 22:23:53,3.19,13.876
419,20-Dec-24 22:38:53,3.19,13.878
420,20-Dec-24 22:53:53,3.13,13.878
421,20-Dec-24 23:08:53,2.94,13.878
422,20-Dec-24 23:23:53,2.81,13.872
423,20-Dec-24 23:38:53,2.75,13.871
424,20-Dec-24 23:53:53,2.69,13.868
425,21-Dec-24 00:08:53,2.69,13.866
426,21-Dec-24 00:23:53,2.63,13.870
427,21-Dec-24 00:38:53,2.69,13.869
428,21-Dec-24 00:53:53,2.69,13.868
429,21-Dec-24 01:08:53,2.56,13.868
430,21-Dec-24 01:23:53,2.44,13.873
431,21-Dec-24 01:38:53,2.31,13.874
432,21-Dec-24 01:53:53,2.19,13.879
433,21-Dec-24 02:08:53,2.06,13.884
434,21-Dec-24 02:23:53,1.94,13.885
435,21-Dec-24 02:38:53,2.00,13.890
436,21-Dec-24 02:53:53,2.00,13.892
437,21-Dec-24 03:08:53,1.94,13.893
438,21-Dec-24 03:23:53,1.81,13.893
439,21-Dec-24 03:38:53,1.75,13.895
440,21-Dec-24 03:53:53,1.63,13.896
441,21-Dec-24 04:08:53,1.31,13.899
442,21-Dec-24 04:23:53,1.25,13.902
443,21-Dec-24 04:38:53,1.31,13.905
444,21-Dec-24 04:53:53,1.31,13.907
445,21-Dec-24 05:08:53,1.31,13.907
446,21-Dec-24 05:23:53,1.19,13.911
447,21-Dec-24 05:38:53,1.25,13.913
448,21-Dec-24 05:53:53,1.31,13.917
449,21-Dec-24 06:08:53,1.31,13.922
450,21-Dec-24 06:23:53,1.38,13.922
451,21-Dec-24 06:38:53,1.50,13.923
452,21-Dec-24 06:53:53,1.44,13.925
453,21-Dec-24 07:08:53,1.31,13.926
454,21-Dec-24 07:23:53,1.19,13.930
455,21-Dec-24 07:38:53,1.25,13.933
456,21-Dec-24 07:53:53,1.44,13.936
457,21-Dec-24 08:08:53,1.56,13.940
458,21-Dec-24 08:23:53,1.69,13.945
459,21-Dec-24 08:38:53,1.69,13.949
460,21-Dec-24 08:53:53,1.94,13.953
461,21-Dec-24 09:08:53,2.00,13.957
462,21-Dec-24 09:23:53,2.13,13.960
463,21-Dec-24 09:38:53,2.19,13.964
464,21-Dec-24 09:53:53,3.31,13.971
465,21-Dec-24 10:08:53,5.44,13.973
466,21-Dec-24 10:23:53,6.00,13.976
467,21-Dec-24 10:38:53,6.38,13.977
468,21-Dec-24 10:53:53,6.25,13.972
469,21-Dec-24 11:08:53,5.38,13.971
470,21-Dec-24 11:23:53,5.00,13.973
471,21-Dec-24 11:38:53,4.81,13.968
472,21-Dec-24 11:53:53,5.63,13.971
473,21-Dec-24 12:08:53,4.69,13.966
474,21-Dec-24 12:23:53,4.38,13.962
475,21-Dec-24 12:38:53,4.06,13.957
476,21-Dec-24 12:53:53,3.31,13.954
477,21-Dec-24 13:08:53,3.56,13.959
478,21-Dec-24 13:23:53,3.69,13.958
479,21-Dec-24 13:38:53,3.94,13.957
480,21-Dec-24 13:53:53,4.13,13.957
481,21-Dec-24 14:08:53,4.06,13.957
482,21-Dec-24 14:23:53,4.19,13.956
483,21-Dec-24 14:38:53,4.63,13.956
484,21-Dec-24 14:53:53,4.94,13.955
485,21-Dec-24 15:08:53,5.06,13.959
486,21-Dec-24 15:23:53,4.81,13.959
487,21-Dec-24 15:38:53,3.50,13.958
488,21-Dec-24 15:53:53,2.75,13.962
489,21-Dec-24 16:08:53,2.19,13.965
490,21-Dec-24 16:23:53,1.75,13.965
491,21-Dec-24 16:38:53,1.38,13.966
492,21-Dec-24 16:53:53,1.00,13.968
493,21-Dec-24 17:08:53,0.56,13.970
494,21-Dec-24 17:23:53,0.25,13.971
495,21-Dec-24 17:38:53,0.00,13.974
496,21-Dec-24 17:53:53,-0.38,13.976
497,21-Dec-24 18:08:53,-0.63,13.977
498,21-Dec-24 18:23:53,-0.88,13.979
499,21-Dec-24 18:38:53,-1.13,13.981
500,21-Dec-24 18:53:53,-1.25,13.985
501,21-Dec-24 19:08:53,-1.38,13.986
502,21-Dec-24 19:23:53,-1.44,13.988
503,21-Dec-24 19:38:53,-1.50,13.990
504,21-Dec-24 19:53:53,-1.56,13.992
505,21-Dec-24 20:08:53,-1.69,13.993
506,21-Dec-24 20:23:53,-1.81,13.994
507,21-Dec-24 20:38:53,-1.81,13.996
508,21-Dec-24 20:53:53,-1.88,13.997
509,21-Dec-24 21:08:53,-2.00,14.001
510,21-Dec-24 21:23:53,-2.13,14.004
511,21-Dec-24 21:38:53,-2.13,14.007
512,21-Dec-24 21:53:53,-2.19,14.009
513,21-Dec-24 22:08:53,-2.38,14.011
514,21-Dec-24 22:23:53,-2.44,14.014
515,21-Dec-24 22:38:53,-2.50,14.013
516,21-Dec-24 22:53:53,-2.63,14.013
517,21-Dec-24 23:08:53,-2.75,14.013
518,21-Dec-24 23:23:53,-2.94,14.014
519,21-Dec-24 23:38:53,-3.00,14.011
520,21-Dec-24 23:53:53,-3.06,14.010
521,22-Dec-24 00:08:53,-3.25,14.008
522,22-Dec-24 00:23:53,-3.50,14.007
523,22-Dec-24 00:38:53,-3.56,14.007
524,22-Dec-24 00:53:53,-3.75,14.008
525,22-Dec-24 01:08:53,-4.00,14.010
526,22-Dec-24 01:23:53,-4.19,14.009
527,22-Dec-24 01:38:53,-4.19,14.009
528,22-Dec-24 01:53:53,-4.38,14.010
529,22-Dec-24 02:08:53,-4.50,14.012
530,22-Dec-24 02:23:53,-4.69,14.014
531,22-Dec-24 02:38:53,-4.69,14.012
532,22-Dec-24 02:53:53,-4.81,14.016
533,22-Dec-24 03:08:53,-5.00,14.016
