Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)

Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.6"
Session Name,FCR_BVR_20251215,,Exported,"Aqua4Plus 1.9.6"
# Records,  2389 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-6.19,13.661,
,Maximum,20.56,14.138,
,Mean,5.87,13.892,
,Variance,31.107,0.0083,
,Std Deviation,5.577,0.0909,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)"1","15-Dec-25 16:15:00",1.5,13.999
"2","15-Dec-25 16:30:00",0.38,13.996
"3","15-Dec-25 16:45:00",-0.25,13.997
"4","15-Dec-25 17:00:00",-0.81,13.999
"5","15-Dec-25 17:15:00",-1.38,13.998
"6","15-Dec-25 17:30:00",-1.94,13.997
"7","15-Dec-25 17:45:00",-2.38,13.993
"8","15-Dec-25 18:00:00",-2.75,13.992
"9","15-Dec-25 18:15:00",-3,13.988
"10","15-Dec-25 18:30:00",-3.31,13.987
"11","15-Dec-25 18:45:00",-3.5,13.987
"12","15-Dec-25 19:00:00",-3.75,13.985
"13","15-Dec-25 19:15:00",-3.81,13.985
"14","15-Dec-25 19:30:00",-4.06,13.984
"15","15-Dec-25 19:45:00",-4.19,13.981
"16","15-Dec-25 20:00:00",-4.31,13.977
"17","15-Dec-25 20:15:00",-4.38,13.977
"18","15-Dec-25 20:30:00",-4.56,13.976
"19","15-Dec-25 20:45:00",-4.75,13.974
"20","15-Dec-25 21:00:00",-4.88,13.973
"21","15-Dec-25 21:15:00",-4.94,13.97
"22","15-Dec-25 21:30:00",-5.06,13.965
"23","15-Dec-25 21:45:00",-5.25,13.965
"24","15-Dec-25 22:00:00",-5.38,13.963
"25","15-Dec-25 22:15:00",-5.38,13.961
"26","15-Dec-25 22:30:00",-5.56,13.959
"27","15-Dec-25 22:45:00",-5.69,13.958
"28","15-Dec-25 23:00:00",-5.75,13.956
"29","15-Dec-25 23:15:00",-5.75,13.955
"30","15-Dec-25 23:30:00",-5.88,13.952
"31","15-Dec-25 23:45:00",-6,13.95
"32","16-Dec-25 00:00:00",-6.06,13.947
"33","16-Dec-25 00:15:00",-6,13.945
"34","16-Dec-25 00:30:00",-6.13,13.944
"35","16-Dec-25 00:45:00",-6.19,13.943
"36","16-Dec-25 01:00:00",-6.19,13.944
"37","16-Dec-25 01:15:00",-6.19,13.942
"38","16-Dec-25 01:30:00",-6.19,13.943
"39","16-Dec-25 01:45:00",-6.19,13.942
"40","16-Dec-25 02:00:00",-6.06,13.942
"41","16-Dec-25 02:15:00",-5.69,13.942
"42","16-Dec-25 02:30:00",-5.5,13.941
"43","16-Dec-25 02:45:00",-5.31,13.94
"44","16-Dec-25 03:00:00",-5.25,13.941
"45","16-Dec-25 03:15:00",-5.06,13.941
"46","16-Dec-25 03:30:00",-5.06,13.941
"47","16-Dec-25 03:45:00",-5,13.941
"48","16-Dec-25 04:00:00",-4.81,13.938
"49","16-Dec-25 04:15:00",-4.19,13.939
"50","16-Dec-25 04:30:00",-3.56,13.936
"51","16-Dec-25 04:45:00",-3.5,13.938
"52","16-Dec-25 05:00:00",-3.88,13.941
"53","16-Dec-25 05:15:00",-3.94,13.94
"54","16-Dec-25 05:30:00",-3.69,13.941
"55","16-Dec-25 05:45:00",-2.75,13.944
"56","16-Dec-25 06:00:00",-2.06,13.946
"57","16-Dec-25 06:15:00",-1.5,13.948
"58","16-Dec-25 06:30:00",-1.25,13.952
"59","16-Dec-25 06:45:00",-1,13.956
"60","16-Dec-25 07:00:00",-1,13.957
"61","16-Dec-25 07:15:00",-0.94,13.958
"62","16-Dec-25 07:30:00",-1,13.96
"63","16-Dec-25 07:45:00",-0.94,13.963
"64","16-Dec-25 08:00:00",-0.75,13.964
"65","16-Dec-25 08:15:00",-0.56,13.962
"66","16-Dec-25 08:30:00",-0.38,13.963
"67","16-Dec-25 08:45:00",-0.63,13.963
"68","16-Dec-25 09:00:00",-0.44,13.962
"69","16-Dec-25 09:15:00",0.19,13.964
"70","16-Dec-25 09:30:00",2.06,13.964
"71","16-Dec-25 09:45:00",4.44,13.971
"72","16-Dec-25 10:00:00",6.06,13.974
"73","16-Dec-25 10:15:00",7.38,13.972
"74","16-Dec-25 10:30:00",8.06,13.972
"75","16-Dec-25 10:45:00",8.56,13.973
"76","16-Dec-25 11:00:00",8.44,13.971
"77","16-Dec-25 11:15:00",8.81,13.969
"78","16-Dec-25 11:30:00",9.44,13.968
"79","16-Dec-25 11:45:00",9.25,13.963
"80","16-Dec-25 12:00:00",8.94,13.961
"81","16-Dec-25 12:15:00",8.63,13.956
"82","16-Dec-25 12:30:00",8,13.952
"83","16-Dec-25 12:45:00",7.56,13.952
"84","16-Dec-25 13:00:00",7.38,13.951
"85","16-Dec-25 13:15:00",7.69,13.949
"86","16-Dec-25 13:30:00",8,13.948
"87","16-Dec-25 13:45:00",8.44,13.945
"88","16-Dec-25 14:00:00",8.75,13.944
"89","16-Dec-25 14:15:00",9.31,13.941
"90","16-Dec-25 14:30:00",10.06,13.941
"91","16-Dec-25 14:45:00",10.75,13.938
"92","16-Dec-25 15:00:00",11.56,13.941
"93","16-Dec-25 15:15:00",12.19,13.941
"94","16-Dec-25 15:30:00",12.63,13.941
"95","16-Dec-25 15:45:00",11.31,13.941
"96","16-Dec-25 16:00:00",10,13.939
"97","16-Dec-25 16:15:00",9.25,13.94
"98","16-Dec-25 16:30:00",8.31,13.94
"99","16-Dec-25 16:45:00",6.94,13.942
"100","16-Dec-25 17:00:00",5.5,13.941
"101","16-Dec-25 17:15:00",4.38,13.942
"102","16-Dec-25 17:30:00",3.38,13.943
"103","16-Dec-25 17:45:00",2.63,13.943
"104","16-Dec-25 18:00:00",1.94,13.944
"105","16-Dec-25 18:15:00",1.56,13.945
"106","16-Dec-25 18:30:00",1.06,13.944
"107","16-Dec-25 18:45:00",0.81,13.946
"108","16-Dec-25 19:00:00",0.44,13.946
"109","16-Dec-25 19:15:00",0.19,13.947
"110","16-Dec-25 19:30:00",-0.19,13.947
"111","16-Dec-25 19:45:00",-0.38,13.947
