Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2023-06-27T13:56:43Z,-0.386,24.4371,6.21,2.5586,0.3408,14.0013,21.1148,46.12132,46.523,7.9581,106.08,940.87,2.51228094040669,0.081,0
2023-06-27T13:56:43Z,-0.365,24.4887,6.21,2.551,0.3408,14.0013,21.0847,46.127871,46.527,8.0813,110.025,935.78,2.5096880238290296,0.077,0
2023-06-27T13:56:43Z,-0.345,24.526,6.3,2.5777,0.426,15.3126,21.1749,46.22027,46.621,8.2706,113.61,906.55,2.513039771885739,0.071,0
2023-06-27T13:56:43Z,-0.327,24.5497,6.3,2.5815,0.426,15.3126,21.0998,46.335971,46.741,8.5266,116.319,907.54,2.5186210421420543,0.063,0
2023-06-27T13:56:43Z,-0.312,24.5617,6.3,2.6235,0.426,15.3126,20.9044,46.426565,46.839,8.8352,117.844,911.89,2.523579288694021,0.054,0
2023-06-27T13:56:43Z,-0.299,24.5655,6.3,2.6311,0.426,15.3126,20.9795,46.4746,46.898,9.1632,118.105,913.87,2.5267515919842802,0.046,0
2023-06-27T13:56:43Z,-0.29,24.5649,6.3,2.6426,0.426,15.3126,20.9795,46.488921,46.926,9.462,117.237,914.27,2.5283890617362683,0.037,0
2023-06-27T13:56:43Z,-0.282,24.5615,6.39,2.6464,0.3834,16.8777,20.8593,46.477307,46.926,9.6882,115.541,917.06,2.5285758511748444,0.03,0
2023-06-27T13:56:43Z,-0.276,24.5544,6.39,2.6502,0.3834,16.8777,20.8893,46.440625,46.899,9.8165,113.383,917.45,2.5274183823966605,0.025,0
2023-06-27T13:56:43Z,-0.271,24.5428,6.39,2.6578,0.3834,16.8777,20.9344,46.380982,46.848,9.8404,111.121,917.25,2.525131924222185,0.02,0
2023-06-27T13:56:43Z,-0.266,24.5288,6.39,2.6121,0.3834,16.8777,20.9946,46.306252,46.78,9.7705,109.031,916.86,2.5220013917774606,0.017,0
2023-06-27T13:56:43Z,-0.263,24.5157,6.39,2.6426,0.426,15.9048,20.9645,46.230192,46.712,9.6315,107.234,919.05,2.51881999450096,0.014,0
2023-06-27T13:56:43Z,-0.26,24.5049,6.39,2.7189,0.426,15.9048,21.0847,46.156297,46.646,9.4535,105.721,919.65,2.515625931904759,0.012,0
2023-06-27T13:56:43Z,-0.257,24.4961,6.39,2.6845,0.426,15.9048,21.22,46.094585,46.589,9.2664,104.444,920.65,2.512837652812146,0.011,0
2023-06-27T13:56:43Z,-0.255,24.4876,6.39,2.6922,0.426,15.9048,21.205,46.068229,46.564,9.0936,103.349,926.27,2.511868209550949,0.009,0
2023-06-27T13:56:43Z,-0.252,24.4784,6.3,2.6883,0.3834,16.2855,21.1749,46.070201,46.566,8.9453,102.371,933.34,2.5124861573641373,0.008,0
2023-06-27T13:56:43Z,-0.251,24.4698,6.3,2.7151,0.3834,16.2855,20.9795,46.077249,46.573,8.8205,101.468,938.02,2.5133584819128734,0.007,0
2023-06-27T13:56:43Z,-0.249,24.4641,6.3,2.7189,0.3834,16.2855,20.9194,46.083327,46.579,8.7149,100.637,942.72,2.5140149023416853,0.006,0
2023-06-27T13:56:43Z,-0.248,24.462,6.3,2.7303,0.3834,16.2855,20.9795,46.082128,46.579,8.624,99.896,940.67,2.5141298668740677,0.006,0
2023-06-27T13:56:43Z,-0.247,24.4619,6.3,2.7303,0.3834,16.1586,20.9044,46.069371,46.569,8.5424,99.273,931.31,2.513561218975203,0.006,0
2023-06-27T13:56:43Z,-0.246,24.4623,6.3,2.6998,0.3834,16.1586,20.8893,46.065432,46.57,8.4669,98.787,928.28,2.5135967033619946,0.006,0
2023-06-27T13:56:43Z,-0.244,24.4622,6.3,2.6883,0.3834,16.1586,20.8893,46.089075,46.601,8.3976,98.455,953.01,2.5153818788449525,0.007,0
2023-06-27T13:56:43Z,-0.242,24.4609,6.3,2.7036,0.3834,16.1586,20.8743,46.138678,46.656,8.336,98.323,971.62,2.5186109235447605,0.007,0
2023-06-27T13:56:43Z,-0.24,24.4577,6.3,2.6883,0.3834,16.1586,20.9495,46.201707999999996,46.723,8.2845,98.455,977.98,2.5226339881420112,0.007,0
2023-06-27T13:56:43Z,-0.237,24.4522,6.3,2.7151,0.3834,15.9048,20.8142,46.255344,46.779,8.2448,98.89,982.45,2.5261527797964622,0.007,0
2023-06-27T13:56:43Z,-0.236,24.4454,6.3,2.7112,0.3834,15.9048,20.8893,46.284165,46.81,8.2181,99.604,985.23,2.528307996350871,0.006,0
2023-06-27T13:56:43Z,-0.235,24.4396,6.3,2.6769,0.3834,15.9048,20.9495,46.28793,46.817,8.2079,100.499,986.09,2.52902972068033,0.004,0
2023-06-27T13:56:43Z,-0.234,24.4362,6.3,2.696,0.3834,15.9048,20.9795,46.275571,46.807,8.2195,101.457,984.8,2.5286424115553747,0.003,0
2023-06-27T13:56:43Z,-0.234,24.4341,6.39,2.6998,0.3834,16.5393,21.205,46.25766,46.791,8.2562,102.39,987.8,2.527838659417337,0.002,0
2023-06-27T13:56:43Z,-0.233,24.432,6.39,2.7227,0.3834,16.5393,21.2651,46.241312,46.775,8.3161,103.277,987.59,2.527034856101802,0.001,0
2023-06-27T13:56:43Z,-0.233,24.4293,6.39,2.7151,0.3834,16.5393,21.1449,46.228111,46.762,8.3912,104.169,990.17,2.5264364135918993,0.001,0
2023-06-27T13:56:43Z,-0.233,24.4264,6.39,2.7227,0.3834,16.5393,21.1449,46.214537,46.747,8.4716,105.155,996.21,2.525734005981169,0.001,0
2023-06-27T13:56:43Z,-0.233,24.4243,6.48,2.6998,0.4686,16.9623,20.9495,46.204896,46.736,8.5499,106.312,1003.4,2.525217394349891,0.001,0
2023-06-27T13:56:43Z,-0.233,24.4235,6.48,2.696,0.4686,16.9623,20.9495,46.204545,46.734,8.6241,107.681,1019.9,2.5251464744877667,0.001,0
2023-06-27T13:56:43Z,-0.233,24.4237,6.48,2.7036,0.4686,16.9623,20.9044,46.205463,46.733,8.6986,109.253,1036.2,2.5250779945775603,0.001,0
2023-06-27T13:56:43Z,-0.233,24.4247,6.48,2.7151,0.4686,16.9623,20.9795,46.199969,46.726,8.7807,110.956,1038.7,2.5246206622977105,0.001,0
2023-06-27T13:56:43Z,-0.232,24.4262,6.48,2.7074,0.4686,16.9623,21.1148,46.186598,46.712,8.877,112.673,1047,2.5237335446367912,0.002,0
2023-06-27T13:56:43Z,-0.232,24.428,6.39,2.7456,0.3834,15.9894,21.1599,46.161785,46.685,8.9911,114.28,1068.2,2.5220830052397774,0.003,0
2023-06-27T13:56:43Z,-0.231,24.4298,6.39,2.7036,0.3834,15.9894,21.0847,46.134764,46.656,9.1221,115.678,1089.7,2.520317722956626,0.004,0
2023-06-27T13:56:43Z,-0.23,24.4312,6.39,2.7112,0.3834,15.9894,21.1298,46.126072,46.645,9.264,116.81,1098.8,2.519608793863262,0.005,0
2023-06-27T13:56:43Z,-0.229,24.4324,6.39,2.7723,0.3834,15.9894,20.9495,46.133391,46.649,9.4071,117.666,1109.6,2.5197726996580196,0.006,0
