Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR_umolm2s,Salinity,Desc_rate,Flag,Reservoir,Cast_Number
2023-06-27T13:22:52Z,0.1,25.287,6.03,2.2153,0.3408,15.6087,20.9044,47.716284,47.45,12.2456,145.768,95.371,2.5187708893562255,0.004,0,FCR,6
2023-06-27T13:22:52Z,0.101,25.2902,6.12,2.2077,0.3834,15.6087,20.9795,47.686853,47.433,12.1505,145.368,95.267,2.517637586888372,0.004,0,FCR,6
2023-06-27T13:22:52Z,0.102,25.2893,6.12,2.2001,0.3834,15.6087,20.8743,47.641833,47.405,12.0786,145.067,93.361,2.516105370423818,0.004,0,FCR,6
2023-06-27T13:22:52Z,0.103,25.2837,6.12,2.1428,0.3834,15.6087,20.6338,47.585074,47.369,12.0239,144.815,92.413,2.5143757397317064,0.004,0,FCR,6
2023-06-27T13:22:52Z,0.104,25.2746,6.12,2.1352,0.3834,15.6087,20.5887,47.533144,47.341,11.9825,144.574,91.613,2.513286821814268,0.005,0,FCR,6
2023-06-27T13:22:52Z,0.106,25.262,6.12,2.1428,0.3834,15.7356,20.7691,47.495973,47.329,11.9524,144.355,91.077,2.513290518691998,0.005,0,FCR,6
2023-06-27T13:22:52Z,0.107,25.2445,6.12,2.139,0.3834,15.7356,20.6639,47.479503,47.337,11.9314,144.19,90.8,2.514689495129849,0.006,0,FCR,6
2023-06-27T13:22:52Z,0.108,25.2221,6.12,2.2077,0.3834,15.7356,20.2881,47.479339,47.36,11.9156,144.077,90.939,2.517203015616603,0.007,0,FCR,6
2023-06-27T13:22:52Z,0.11,25.1969,6.12,2.2115,0.3834,15.7356,20.198,47.47562,47.377,11.9013,144.034,90.603,2.5195313869316114,0.008,0,FCR,6
2023-06-27T13:22:52Z,0.112,25.1706,6.12,2.2001,0.3834,15.7356,20.1829,47.459427,47.378,11.889,144.118,90.82,2.521016210670685,0.01,0,FCR,6
2023-06-27T13:22:52Z,0.115,25.1445,6.03,2.2001,0.426,15.5664,20.0777,47.438331,47.369,11.8811,144.367,89.956,2.521925213529601,0.012,0,FCR,6
2023-06-27T13:22:52Z,0.118,25.1198,6.03,2.2115,0.426,15.5664,21.205,47.418594,47.359,11.8773,144.774,89.858,2.522702155455455,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.122,25.098,6.03,2.2001,0.426,15.5664,21.1298,47.398918,47.345,11.8785,145.3,84.591,2.5230950580995746,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.126,25.0804,6.03,2.1848,0.426,15.5664,21.0847,47.381982,47.333,11.8893,145.873,77.785,2.523372811764341,0.018,0,FCR,6
2023-06-27T13:22:52Z,0.131,25.0671,6.21,2.1734,0.426,16.074,21.1298,47.375159,47.334,11.9127,146.421,75.143,2.524153882840303,0.019,0,FCR,6
2023-06-27T13:22:52Z,0.137,25.0575,6.21,2.387,0.426,16.074,22.8282,47.372667,47.341,11.9485,146.888,70.477,2.5250740892950336,0.019,0,FCR,6
2023-06-27T13:22:52Z,0.142,25.051,6.21,2.3908,0.426,16.074,22.8282,47.365913,47.347,11.9933,147.24,66.303,2.5257688322167824,0.019,0,FCR,6
2023-06-27T13:22:52Z,0.147,25.0454,6.21,2.3717,0.426,16.074,22.7831,47.357061,47.355,12.0419,147.482,63.566,2.5265281727297983,0.018,0,FCR,6
2023-06-27T13:22:52Z,0.151,25.0379,6.3,2.387,0.426,16.2855,22.7982,47.347712,47.368,12.0888,147.646,62.538,2.5276752226777512,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.155,25.0274,6.3,2.4442,0.426,16.2855,21.4154,47.331408,47.38,12.1296,147.76,62.389,2.5289297477453125,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.159,25.0137,6.3,2.448,0.426,16.2855,21.2651,47.305784,47.392,12.1618,147.841,61.234,2.5303597596792207,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.163,24.9961,6.3,2.4518,0.426,16.2855,21.4304,47.277876,47.41,12.1858,147.907,59.425,2.5323448445847547,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.166,24.9733,6.3,2.4556,0.426,16.2855,21.4004,47.252128,47.436,12.2044,147.988,60.48,2.5350710911663192,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.17,24.943,6.3,2.6006,0.426,16.7085,21.3553,47.235545,47.471,12.2206,148.131,59.813,2.538723568622761,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.174,24.9033,6.3,2.6655,0.426,16.7085,21.4304,47.229644,47.512,12.2364,148.397,55.941,2.543239515250694,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.178,24.8548,6.3,2.6426,0.426,16.7085,21.3102,47.224922,47.541,12.2528,148.838,54.917,2.547564235769218,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.182,24.8006,6.3,2.6311,0.426,16.7085,21.3252,47.224081,47.558,12.2717,149.485,55.361,2.551527607776975,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.186,24.7458,6.48,2.7608,0.426,17.6391,22.6779,47.234825,47.572,12.2961,150.335,54.513,2.5553610577083337,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.19,24.6972,6.48,2.757,0.426,17.6391,22.6028,47.250108,47.581,12.3293,151.313,51.195,2.55857211008372,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.194,24.6619,6.48,2.7418,0.426,17.6391,22.6328,47.258157,47.577,12.3739,152.283,51.373,2.560304809410866,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.199,24.6433,6.48,2.7723,0.426,17.6391,22.4675,47.261117,47.568,12.4319,153.105,50.008,2.5608238508640686,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.203,24.6397,6.66,2.757,0.426,18.4851,23.2491,47.26176,47.56,12.5034,153.65,50.149,2.5605657941286686,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.207,24.6466,6.66,2.7608,0.426,18.4851,23.4144,47.256297000000004,47.55,12.5831,153.818,49.392,2.559609172864669,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.21,24.6587,6.66,2.7723,0.426,18.4851,23.2491,47.249214,47.543,12.6609,153.568,49.221,2.558535646608802,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.214,24.6711,6.66,2.7685,0.426,18.4851,23.2791,47.244569,47.542,12.7263,152.944,49.317,2.557789409778571,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.217,24.6805,6.75,2.6006,0.3834,19.1196,21.8513,47.245084,47.548,12.7694,152.051,49.039,2.557610648180549,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.221,24.6854,6.75,2.5739,0.3834,19.1196,21.8362,47.25486,47.561,12.7822,150.998,46.75,2.558082379087069,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.224,24.6855,6.75,2.5777,0.3834,19.1196,21.9264,47.272541,47.578,12.7614,149.897,45.735,2.559049526315688,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.228,24.6817,6.75,2.5701,0.3834,19.1196,21.8362,47.288969,47.592,12.7105,148.913,48.742,2.560061784549215,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.232,24.676,6.75,2.6426,0.3834,19.1196,21.5356,47.29862,47.602,12.6376,148.256,50.818,2.560950931208506,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.236,24.6721,6.93,2.6502,0.4686,18.4005,21.6859,47.304065,47.614,12.5511,148.051,48.288,2.5618546492472087,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.24,24.6728,6.93,2.6426,0.4686,18.4005,21.5356,47.304776,47.622,12.4595,148.258,48.425,2.5622735572881603,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.244,24.6761,6.93,2.6311,0.4686,18.4005,21.6559,47.31283,47.634,12.3769,148.744,50.008,2.562776743048486,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.248,24.6756,6.93,2.5701,0.4686,18.4005,20.6639,47.344246,47.661,12.3224,149.39,50.885,2.564350067144414,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.252,24.669,6.57,2.5777,0.426,19.6272,20.724,47.397493,47.698,12.3068,150.091,49.942,2.566835952568676,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.256,24.6608,6.57,2.5854,0.426,19.6272,20.6789,47.461008,47.731,12.3258,150.758,48.288,2.5691828760535507,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.261,24.6569,6.57,2.5854,0.426,19.6272,20.6338,47.512098,47.743,12.3671,151.346,46.831,2.5700876941567348,0.018,0,FCR,6
2023-06-27T13:22:52Z,0.265,24.6615,6.57,2.5205,0.426,19.6272,20.2731,47.532685,47.728,12.4197,151.835,46.984,2.568971771780767,0.02,0,FCR,6
2023-06-27T13:22:52Z,0.27,24.6791,6.84,2.5014,0.426,18.6543,20.1529,47.528262,47.699,12.4739,152.201,48.163,2.5663298172437874,0.022,0,FCR,6
2023-06-27T13:22:52Z,0.276,24.7113,6.84,2.5281,0.426,18.6543,20.2431,47.513503,47.676,12.5219,152.394,49.156,2.563220738012624,0.025,0,FCR,6
2023-06-27T13:22:52Z,0.282,24.7518,6.84,2.5014,0.426,18.6543,20.3633,47.492399,47.662,12.5613,152.367,49.964,2.560169156256658,0.028,0,FCR,6
2023-06-27T13:22:52Z,0.29,24.7894,6.84,2.7532,0.426,18.6543,22.8583,47.459322,47.647,12.5931,152.117,48.509,2.55722598379716,0.032,0,FCR,6
2023-06-27T13:22:52Z,0.298,24.8146,7.02,2.7456,0.4686,19.6272,22.7982,47.409414,47.621,12.6176,151.711,48.731,2.5543456766745747,0.035,0,FCR,6
2023-06-27T13:22:52Z,0.308,24.823,7.02,2.757,0.4686,19.6272,22.8583,47.337291,47.577,12.6317,151.253,49.553,2.551370132718639,0.038,0,FCR,6
2023-06-27T13:22:52Z,0.319,24.8152,7.02,2.7456,0.4686,19.6272,22.8282,47.231646,47.512,12.6313,150.846,41.502,2.548092242585344,0.039,0,FCR,6
2023-06-27T13:22:52Z,0.33,24.7959,7.02,2.7646,0.4686,19.6272,22.8583,47.076197,47.411,12.6151,150.55,41.385,2.5433933090462766,0.04,0,FCR,6
2023-06-27T13:22:52Z,0.341,24.7709,7.02,2.7303,0.4686,19.6272,22.7531,46.845341,47.255,12.5873,150.389,40.583,2.535865051406246,0.039,0,FCR,6
2023-06-27T13:22:52Z,0.351,24.7397,6.66,2.7761,0.3834,17.3007,22.7982,46.503277,47.012,12.5566,150.376,40.057,2.5237023975330684,0.037,0,FCR,6
2023-06-27T13:22:52Z,0.36,24.6962,6.66,2.7608,0.3834,17.3007,22.8583,46.002378,46.644,12.533,150.476,39.832,2.505057899594604,0.034,0,FCR,6
2023-06-27T13:22:52Z,0.368,24.636,6.66,2.5854,0.3834,17.3007,20.6188,45.335889,46.152,12.5225,150.583,39.659,2.4802048755822628,0.031,0,FCR,6
2023-06-27T13:22:52Z,0.376,24.5543,6.66,2.5854,0.3834,17.3007,20.7541,44.613386,45.646,12.5283,150.574,38.387,2.4556555768666755,0.028,0,FCR,6
2023-06-27T13:22:52Z,0.383,24.4435,6.3,2.5815,0.3408,15.9471,20.6338,43.979029,45.248,12.5532,150.365,38.959,2.4387699762335533,0.025,0,FCR,6
2023-06-27T13:22:52Z,0.388,24.2937,6.3,2.5701,0.3408,15.9471,20.6489,43.463757,44.954,12.5969,149.961,39.35,2.42985080810312,0.022,0,FCR,6
2023-06-27T13:22:52Z,0.393,24.0949,6.3,2.7151,0.3408,15.9471,18.9204,42.993552,44.669,12.6528,149.479,39.953,2.4239896079760936,0.019,0,FCR,6
2023-06-27T13:22:52Z,0.398,23.8475,6.3,2.6883,0.3408,15.9471,19.0106,42.512362,44.34,12.7107,149.036,40.241,2.4181022022753993,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.401,23.577,5.94,2.7036,0.2982,12.8169,19.0106,41.992907,43.955,12.7574,148.651,40.451,2.4101033672707812,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.405,23.3227,5.94,2.6998,0.2982,12.8169,19.0707,41.3977,43.484,12.7839,148.247,40.92,2.396096483386553,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.409,23.1056,5.94,2.5663,0.2982,12.8169,15.9144,40.7166,42.926,12.7948,147.679,41.035,2.37484445758721,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.412,22.9194,5.94,2.5815,0.2982,12.8169,15.9895,39.936365,42.279,12.8017,146.744,41.367,2.346531402518925,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.416,22.747,5.94,2.5701,0.2982,12.8169,15.9144,39.025238,41.52,12.8101,145.222,41.116,2.3106768543501044,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.421,22.5771,5.76,2.5663,0.213,12.4785,15.9444,38.084914,40.764,12.816,142.938,39.358,2.27464525113887,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.426,22.3992,5.76,2.2535,0.213,12.4785,12.1869,37.328129,40.223,12.8094,139.758,38.437,2.2515665241567686,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.43,22.1993,5.76,2.2992,0.213,12.4785,12.1418,36.820455,39.933,12.7757,135.593,38.196,2.2443997926950474,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.435,21.9632,5.76,2.2649,0.213,12.4785,12.1719,36.472054,39.771,12.699,130.443,37.415,2.246667984809181,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.439,21.6827,5.67,2.2992,0.2556,11.1249,12.2019,36.215757,39.662,12.565,124.457,37.676,2.2544071105579526,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.442,21.3744,5.67,1.8377,0.2556,11.1249,9.5717,36.058475,39.619,12.3573,117.947,37.873,2.267661579045257,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.445,21.0812,5.67,1.83,0.2556,11.1249,9.6017,36.005794,39.654,12.0563,111.388,37.497,2.285050596691494,0.013,0,FCR,6
2023-06-27T13:22:52Z,0.448,20.836,5.67,1.8224,0.2556,11.1249,9.5416,35.984247,39.689,11.6535,105.29,37.383,2.3001005970788326,0.012,0,FCR,6
2023-06-27T13:22:52Z,0.451,20.6434,5.49,1.8567,0.213,9.4752,9.5416,35.895,39.627,11.1609,100.051,36.947,2.3064939026530658,0.011,0,FCR,6
2023-06-27T13:22:52Z,0.454,20.4965,5.49,1.7194,0.213,9.4752,8.3392,35.732082,39.479,10.6085,95.945,36.635,2.3051542767961757,0.011,0,FCR,6
2023-06-27T13:22:52Z,0.456,20.3921,5.49,1.7003,0.213,9.4752,8.3843,35.562959,39.331,10.0406,93.158,36.595,2.3015323098541436,0.011,0,FCR,6
2023-06-27T13:22:52Z,0.459,20.3262,5.49,1.6889,0.213,9.4752,8.4143,35.41779,39.217,9.5048,91.733,36.508,2.297955621506706,0.011,0,FCR,6
2023-06-27T13:22:52Z,0.461,20.2853,5.31,1.6889,0.213,8.0793,8.4143,35.277666,39.109,9.0405,91.47,36.54,2.2934110518600654,0.011,0,FCR,6
2023-06-27T13:22:52Z,0.464,20.2488,5.31,1.727,0.213,8.0793,8.2039,35.121063,38.983,8.6768,91.943,36.651,2.287503411124834,0.012,0,FCR,6
2023-06-27T13:22:52Z,0.467,20.2037,5.31,1.727,0.213,8.0793,8.2039,34.961671,38.855,8.4331,92.664,36.603,2.2819180370048575,0.013,0,FCR,6
2023-06-27T13:22:52Z,0.471,20.1509,5.31,1.7308,0.213,8.0793,8.1288,34.834222,38.763,8.3135,93.243,36.168,2.278976101754932,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.475,20.0962,5.31,1.7232,0.213,8.0793,8.1137,34.742357,38.705,8.2992,93.43,34.427,2.278251789157762,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.48,20.0412,5.22,1.5439,0.213,7.5717,7.3622,34.6794,38.672,8.3517,93.074,33.1,2.2791047051814703,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.484,19.9844,5.22,1.521,0.213,7.5717,7.4374,34.642424,38.659,8.4269,92.103,32.742,2.281307144649674,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.488,19.9274,5.22,1.5287,0.213,7.5717,7.4674,34.613647,38.647,8.4891,90.567,32.607,2.283587527985263,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.492,19.8757,5.22,1.5172,0.213,7.5717,7.5276,34.57351,38.617,8.5148,88.651,32.445,2.2844594985529545,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.496,19.8328,5.13,1.4638,0.1704,6.5142,7.1518,34.515273,38.566,8.4895,86.598,32.199,2.2835428951923578,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.5,19.7999,5.13,1.4524,0.1704,6.5142,7.2119,34.455092,38.515,8.4063,84.62,30.443,2.282090583946595,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.504,19.7765,5.13,1.4714,0.1704,6.5142,7.2119,34.408605,38.482,8.2699,82.874,29.397,2.281262124263712,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.509,19.7597,5.13,1.4676,0.1704,6.5142,7.1969,34.371335,38.46,8.0976,81.453,29.129,2.2807732313716538,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.513,19.7441,5.13,1.4714,0.1704,6.3027,6.9414,34.337305,38.44,7.9125,80.369,28.559,2.280345866159859,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.516,19.725,5.13,1.4638,0.1704,6.3027,6.8512,34.309321,38.424,7.7347,79.562,28.152,2.280356783084005,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.52,19.7025,5.13,1.4524,0.1704,6.3027,6.9264,34.291802,38.417,7.5785,78.942,27.963,2.2811163104055083,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.524,19.6797,5.13,1.4791,0.1704,6.3027,7.0165,34.280077,38.413,7.452,78.425,27.709,2.282081653189977,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.528,19.6588,5.13,1.4447,0.1704,6.2181,7.1217,34.271018,38.411,7.356,77.959,27.866,2.283072446194901,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.532,19.641,5.13,1.4638,0.1704,6.2181,7.242,34.262209,38.409,7.2847,77.546,28.036,2.2838981394755136,0.018,0,FCR,6
2023-06-27T13:22:52Z,0.536,19.6266,5.13,1.4524,0.1704,6.2181,7.1969,34.24338,38.397,7.2301,77.222,28.177,2.2839109340019337,0.02,0,FCR,6
2023-06-27T13:22:52Z,0.541,19.6153,5.13,1.4409,0.1704,6.2181,7.1217,34.213471,38.375,7.1844,77.025,27.374,2.2831261834687946,0.022,0,FCR,6
2023-06-27T13:22:52Z,0.548,19.606,5.13,1.4371,0.1704,6.2181,7.227,34.182329,38.353,7.1431,76.972,25.547,2.2822340066005715,0.024,0,FCR,6
2023-06-27T13:22:52Z,0.554,19.5969,5.13,1.4562,0.1704,5.8374,7.1518,34.157491,38.338,7.1066,77.035,23.768,2.281772985144532,0.025,0,FCR,6
2023-06-27T13:22:52Z,0.561,19.5862,5.13,1.4714,0.1704,5.8374,7.1668,34.142236,38.334,7.0784,77.158,22.172,2.2820924883887455,0.025,0,FCR,6
2023-06-27T13:22:52Z,0.568,19.573,5.13,1.4638,0.1704,5.8374,7.1368,34.136456,38.339,7.0623,77.269,21.847,2.283114810938249,0.025,0,FCR,6
2023-06-27T13:22:52Z,0.574,19.5581,5.13,1.7881,0.1704,5.8374,6.7009,34.134648,38.348,7.0595,77.291,21.695,2.2844817556762846,0.024,0,FCR,6
2023-06-27T13:22:52Z,0.58,19.5426,5.04,1.7575,0.1704,5.5413,6.7761,34.132369,38.357,7.0675,77.165,21.013,2.2858817823538025,0.023,0,FCR,6
2023-06-27T13:22:52Z,0.585,19.5279,5.04,1.7499,0.1704,5.5413,6.761,34.129011,38.367,7.0809,76.876,19.984,2.287303059449353,0.021,0,FCR,6
2023-06-27T13:22:52Z,0.591,19.5147,5.04,1.7728,0.1704,5.5413,6.731,34.123679,38.375,7.0929,76.454,19.799,2.28851807781421,0.02,0,FCR,6
2023-06-27T13:22:52Z,0.596,19.502,5.04,2.1734,0.1704,5.5413,6.4754,34.11891,38.385,7.0967,75.937,19.239,2.2898335619236967,0.02,0,FCR,6
2023-06-27T13:22:52Z,0.601,19.4883,5.04,2.1543,0.1704,5.4567,6.5205,34.117393,38.397,7.0871,75.357,18.178,2.2913302758491487,0.019,0,FCR,6
2023-06-27T13:22:52Z,0.605,19.4729,5.04,2.1276,0.1704,5.4567,6.4304,34.114762,38.406,7.0627,74.725,17.962,2.2927293298706206,0.018,0,FCR,6
2023-06-27T13:22:52Z,0.61,19.4557,5.04,2.1581,0.1704,5.4567,6.4304,34.110315,38.41,7.0263,74.034,18.123,2.293909360685435,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.614,19.4381,5.04,2.3221,0.1704,5.4567,6.3101,34.106827,38.415,6.9813,73.293,18.123,2.2951752261701657,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.618,19.4223,4.95,2.3221,0.1704,5.0337,6.265,34.103367,38.419,6.9301,72.528,17.978,2.296281399928884,0.018,0,FCR,6
2023-06-27T13:22:52Z,0.622,19.409300000000002,4.95,2.3374,0.1704,5.0337,6.1748,34.102973,38.425,6.8737,71.768,17.606,2.2973639961749464,0.019,0,FCR,6
2023-06-27T13:22:52Z,0.627,19.3983,4.95,2.3374,0.1704,5.0337,6.265,34.113461,38.443,6.8117,71.045,17.348,2.2991009253568584,0.021,0,FCR,6
2023-06-27T13:22:52Z,0.632,19.3884,4.95,2.2649,0.1704,5.0337,6.1748,34.137629,38.476,6.7449,70.391,16.328,2.301731829246887,0.023,0,FCR,6
2023-06-27T13:22:52Z,0.639,19.3796,4.95,2.2725,0.1704,5.0337,6.1899,34.164097,38.514,6.6757,69.835,15.644,2.304622037351309,0.025,0,FCR,6
2023-06-27T13:22:52Z,0.646,19.3719,4.86,2.2687,0.1704,4.653,6.2049,34.180118,38.539,6.6068,69.393,14.65,2.3066278154139153,0.026,0,FCR,6
2023-06-27T13:22:52Z,0.653,19.3648,4.86,2.2573,0.1704,4.653,6.2199,34.186005,38.551,6.5412,69.055,12.737,2.3077755874085506,0.026,0,FCR,6
2023-06-27T13:22:52Z,0.661,19.3573,4.86,1.8682,0.1704,4.653,5.754,34.187287,38.556,6.4819,68.779,11.712,2.308500489830021,0.026,0,FCR,6
2023-06-27T13:22:52Z,0.668,19.3485,4.86,1.872,0.1704,4.653,5.8292,34.190249,38.561,6.4319,68.512,11.548,2.3092963336780037,0.024,0,FCR,6
2023-06-27T13:22:52Z,0.673,19.3399,4.86,1.9216,0.1704,4.5261,5.8292,34.197659,38.57,6.3922,68.236,11.631,2.3103359742144463,0.022,0,FCR,6
2023-06-27T13:22:52Z,0.678,19.3338,4.86,1.9025,0.1704,4.5261,5.8292,34.205552,38.58,6.3619,67.965,11.715,2.3113036232463307,0.019,0,FCR,6
2023-06-27T13:22:52Z,0.682,19.3303,4.86,1.8453,0.1704,4.5261,5.5586,34.214054,38.593,6.337,67.723,11.322,2.31232087820979,0.017,0,FCR,6
2023-06-27T13:22:52Z,0.686,19.3285,4.86,1.8148,0.1704,4.5261,5.4985,34.225431,38.61,6.3126,67.536,11.102,2.31350019378628,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.69,19.3273,4.86,1.8491,0.1278,4.23,5.5736,34.240737,38.633,6.2873,67.42,11.03,2.31502869189838,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.694,19.3256,4.86,1.8033,0.1278,4.23,5.5436,34.260093,38.662,6.2626,67.37,10.963,2.3169663383464445,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.697,19.3224,4.86,2.1009,0.1278,4.23,5.739,34.278757,38.691,6.2407,67.366,10.817,2.318986169970343,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.701,19.3175,4.86,2.0704,0.1278,4.23,5.6939,34.291805,38.713,6.2241,67.366,10.323,2.3206537761002006,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.706,19.3108,4.86,2.1009,0.1278,4.23,5.754,34.298753,38.729,6.2142,67.316,9.9247,2.3220382914578614,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.71,19.3028,4.86,2.078,0.1704,4.1454,5.8292,34.305417,38.744,6.2106,67.161,9.6232,2.3234307549424966,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.714,19.2938,4.86,1.83,0.1704,4.1454,5.6939,34.313573,38.761,6.2113,66.87,9.4491,2.3250058824155513,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.718,19.2845,4.86,1.8453,0.1704,4.1454,5.6939,34.321435,38.777,6.2125,66.44,9.2581,2.3265344242881736,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.722,19.2756,4.86,1.8224,0.1704,4.1454,5.7239,34.331098,38.795,6.209,65.889,8.9885,2.32816912815854,0.016,0,FCR,6
2023-06-27T13:22:52Z,0.726,19.2669,4.77,1.8262,0.1704,3.7224,5.739,34.34514,38.818,6.1958,65.255,8.9087,2.33011221594675,0.015,0,FCR,6
2023-06-27T13:22:52Z,0.73,19.2582,4.77,1.5897,0.1704,3.7224,5.6187,34.363344,38.844,6.17,64.572,8.638,2.332247417219844,0.014,0,FCR,6
2023-06-27T13:22:52Z,0.734,19.2497,4.77,1.5744,0.1704,3.7224,5.5586,34.382643,38.87,6.1313,63.877,8.3411,2.334372518124033,0.013,0,FCR,6
2023-06-27T13:22:52Z,0.737,19.2418,4.77,1.5897,0.1704,3.7224,5.4684,34.396299,38.89,6.0815,63.206,8.2581,2.3360828171883212,0.012,0,FCR,6
2023-06-27T13:22:52Z,0.74,19.2347,4.77,1.5783,0.1278,3.5955,5.4835,34.400034,38.898,6.0238,62.589,8.1176,2.3369841600490444,0.011,0,FCR,6
2023-06-27T13:22:52Z,0.743,19.2284,4.77,1.7766,0.1278,3.5955,5.5887,34.398804,38.9,5.9615,62.048,8.0473,2.3374588711052104,0.01,0,FCR,6
2023-06-27T13:22:52Z,0.745,19.2231,4.77,1.7728,0.1278,3.5955,5.5436,34.392281,38.897,5.898,61.587,8.0159,2.337559546916214,0.009,0,FCR,6
2023-06-27T13:22:52Z,0.747,19.2182,4.77,1.7461,0.1278,3.5955,5.5436,34.382686,38.89,5.8365,61.206,7.9207,2.33738291529096,0.008,0,FCR,6
2023-06-27T13:22:52Z,0.748,19.2136,4.77,1.7804,0.1278,3.5955,5.5286,34.379342,38.89,5.7802,60.9,7.8863,2.3376364636124323,0.007,0,FCR,6
2023-06-27T13:22:52Z,0.75,19.2093,4.77,1.9025,0.1278,3.5955,5.7841,34.381358,38.896,5.7307,60.652,7.7538,2.3382565259026173,0.007,0,FCR,6
2023-06-27T13:22:52Z,0.752,19.2052,4.77,1.8873,0.1278,3.5955,5.7841,34.38135,38.899,5.6886,60.452,7.65,2.338674135324605,0.007,0,FCR,6
2023-06-27T13:22:52Z,0.753,19.2009,4.77,1.872,0.1278,3.5955,5.6939,34.379316,38.899,5.6539,60.301,7.5739,2.338911322992572,0.007,0,FCR,6
2023-06-27T13:22:52Z,0.755,19.1966,4.77,1.872,0.1278,3.5955,5.6638,34.378673,38.901,5.6261,60.208,7.4872,2.339276252487382,0.008,0,FCR,6
2023-06-27T13:22:52Z,0.757,19.1923,4.77,1.6355,0.1278,3.5532,5.4985,34.37529,38.9,5.6037,60.18,7.3566,2.3394496761860224,0.009,0,FCR,6
2023-06-27T13:22:52Z,0.76,19.1885,4.77,1.6355,0.1278,3.5532,5.4684,34.368264,38.895,5.5856,60.218,7.2047,2.3393400737384207,0.009,0,FCR,6
2023-06-27T13:22:52Z,0.762,19.1852,4.77,1.6278,0.1278,3.5532,5.6037,34.363644,38.891,5.5721,60.308,7.0223,2.3392667158257376,0.009,0,FCR,6
