Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2023-06-27T16:10:50Z,-0.17,23.3329,6.66,2.387,0.426,18.8235,22.7982,45.218918,46.794,7.5009,87.102,446.32,2.5899261377433107,0.001,0
2023-06-27T16:10:50Z,-0.17,23.3273,6.66,2.3794,0.426,18.8235,22.8733,45.220291,46.799,7.4827,86.867,443.9,2.5905419991634027,0.002,0
2023-06-27T16:10:50Z,-0.169,23.3218,6.66,2.387,0.426,18.8235,22.8733,45.214052,46.797,7.4644,86.652,443.42,2.5907399358983207,0.002,0
2023-06-27T16:10:50Z,-0.169,23.3166,6.66,2.3946,0.426,18.8235,22.2571,45.200517,46.787,7.4459,86.458,443.03,2.590449464150886,0.002,0
2023-06-27T16:10:50Z,-0.168,23.3118,6.66,2.3946,0.426,18.8235,22.3473,45.185984,46.776,7.4265,86.279,441.11,2.5900770214524638,0.002,0
2023-06-27T16:10:50Z,-0.168,23.3074,6.66,2.387,0.426,18.8235,22.3322,45.170542,46.765,7.407,86.113,441.78,2.5896815670967595,0.003,0
2023-06-27T16:10:50Z,-0.167,23.3033,6.66,2.387,0.426,18.8235,22.3473,45.154033,46.752,7.3893,85.95,441.4,2.5891509532383843,0.003,0
2023-06-27T16:10:50Z,-0.167,23.2991,6.57,2.3946,0.426,18.3159,21.6859,45.143946,46.745,7.3733,85.784,442.65,2.5889795336100785,0.003,0
2023-06-27T16:10:50Z,-0.166,23.2946,6.57,2.4022,0.426,18.3159,21.6258,45.145515,46.75,7.3587,85.613,440.83,2.589532457282283,0.004,0
2023-06-27T16:10:50Z,-0.164,23.2901,6.57,2.3946,0.426,18.3159,21.6258,45.145288,46.752,7.3451,85.438,438.25,2.5899086757057312,0.005,0
2023-06-27T16:10:50Z,-0.163,23.2858,6.57,2.4175,0.426,18.3159,21.5807,45.121409,46.727,7.3318,85.278,430.41,2.5886820624809945,0.005,0
2023-06-27T16:10:50Z,-0.162,23.2817,6.66,2.4633,0.4686,18.0621,22.9485,45.077417,46.681,7.3182,85.171,433.23,2.5862060162881084,0.006,0
2023-06-27T16:10:50Z,-0.16,23.2784,6.66,2.4633,0.4686,18.0621,22.8282,45.031302,46.633,7.3041,85.149,435.87,2.5835659748311794,0.008,0
2023-06-27T16:10:50Z,-0.158,23.2763,6.66,2.4518,0.4686,18.0621,22.9184,44.978694,46.579,7.2895,85.228,451.59,2.580503459016582,0.009,0
2023-06-27T16:10:50Z,-0.156,23.2756,6.66,2.4595,0.4686,18.0621,22.8132,44.909527,46.508,7.2759,85.404,436.25,2.5763590732154626,0.012,0
2023-06-27T16:10:50Z,-0.153,23.2762,6.57,2.3794,0.4686,18.3159,21.4304,44.829132,46.424,7.2667,85.664,445.35,2.5713748805734427,0.015,0
2023-06-27T16:10:50Z,-0.149,23.277,6.57,2.3603,0.4686,18.3159,21.4605,44.743811,46.333,7.2647,86.01,440.92,2.5659677272296206,0.018,0
2023-06-27T16:10:50Z,-0.144,23.277,6.57,2.4137,0.4686,18.3159,21.3703,44.634773,46.214,7.2715,86.484,465.94,2.558957740166334,0.022,0
2023-06-27T16:10:50Z,-0.138,23.2765,6.57,2.387,0.4686,18.3159,21.4004,44.498701,46.064,7.2866,87.141,471.54,2.550151920790879,0.026,0
2023-06-27T16:10:50Z,-0.131,23.2769,6.57,2.593,0.4686,18.3159,22.5727,44.384508,45.937,7.3086,87.964,473.6,2.542651464272771,0.03,0
2023-06-27T16:10:50Z,-0.122,23.2797,6.48,2.5586,0.426,17.6814,22.6028,44.323165,45.87,7.3377,88.851,348.46,2.5385493663378753,0.032,0
2023-06-27T16:10:50Z,-0.112,23.286,6.48,2.551,0.426,17.6814,22.6779,44.308223,45.856,7.3772,89.691,309.95,2.5373705963163844,0.032,0
2023-06-27T16:10:50Z,-0.102,23.2953,6.48,2.593,0.426,17.6814,22.708,44.335696,45.89,7.432,90.432,291.84,2.538847920986357,0.031,0
2023-06-27T16:10:50Z,-0.094,23.3043,6.48,2.9516,0.426,17.6814,22.3322,44.41291,45.975,7.501,91.086,275.93,2.543342366604101,0.027,0
2023-06-27T16:10:50Z,-0.087,23.3088,6.66,2.9363,0.4686,18.189,22.3773,44.560453,46.125,7.5759,91.744,259.93,2.551914845673928,0.023,0
2023-06-27T16:10:50Z,-0.082,23.3065,6.66,2.9287,0.4686,18.189,22.3623,44.81767,46.378,7.6478,92.603,264.54,2.5669377416411234,0.018,0
2023-06-27T16:10:50Z,-0.079,23.2999,6.66,2.9363,0.4686,18.189,22.3473,45.243245,46.787,7.7117000000000004,94.033,276.77,2.5914061412770892,0.015,0
2023-06-27T16:10:50Z,-0.078,23.2943,6.66,2.8715,0.4686,18.189,21.3703,45.918962,47.426,7.768,96.644,285.94,2.6294071583288225,0.013,0
2023-06-27T16:10:50Z,-0.076,23.2958,6.66,2.8791,0.4686,18.4851,21.4605,46.729765,48.163,7.8234,101.372,289.57,2.6728258928854944,0.015,0
2023-06-27T16:10:50Z,-0.073,23.3088,6.66,2.9096,0.4686,18.4851,21.4004,47.348928,48.674,7.8938,109.347,308.4,2.702242776111295,0.019,0
2023-06-27T16:10:50Z,-0.069,23.3392,6.66,2.9058,0.4686,18.4851,21.5056,47.676043,48.898,8.0098,121.239,320.91,2.7136539685127277,0.025,0
2023-06-27T16:10:50Z,-0.062,23.3987,6.66,2.8905,0.4686,18.4851,22.0617,47.814203,48.976,8.2215,136.553,365.76,2.714681671485289,0.032,0
2023-06-27T16:10:50Z,-0.052,23.4992,6.48,2.9096,0.426,18.189,22.1519,47.808183,48.961,8.606,153.79,307.4,2.7077682213291427,0.041,0
2023-06-27T16:10:50Z,-0.04,23.627,6.48,2.8753,0.426,18.189,22.1218,47.690067,48.883,9.261,171.108,255.61,2.6955559000486233,0.049,0
2023-06-27T16:10:50Z,-0.026,23.7393,6.48,2.8829,0.426,18.189,22.0467,47.529421,48.809,10.249,186.723,258.24,2.6845568042142687,0.057,0
2023-06-27T16:10:50Z,-0.011,23.8038,6.48,3.2491,0.426,18.189,23.5948,47.376539,48.768,11.5338,199.148,261.51,2.6783496203102577,0.065,0
2023-06-27T16:10:50Z,0.007,23.8141,6.48,3.2644,0.426,18.189,23.5948,47.216405,48.721,12.9918,207.471,214.13,2.6749952209663945,0.072,0
2023-06-27T16:10:50Z,0.027,23.7712,6.66,3.2567,0.4686,19.2465,23.6699,46.99442,48.601,14.4702,211.527,183.67,2.670502585319214,0.079,0
2023-06-27T16:10:50Z,0.048,23.6812,6.66,3.2567,0.4686,19.2465,23.5797,46.651385,48.35,15.8191,211.892,172.68,2.6610959418585494,0.087,0
2023-06-27T16:10:50Z,0.071,23.5646,6.66,3.1995,0.4686,19.2465,23.0988,46.137437,47.935,16.9079,209.607,167.8,2.643585226097612,0.096,0
2023-06-27T16:10:50Z,0.095,23.4459,6.66,3.1728,0.4686,19.2465,23.1739,45.483954,47.408,17.6511,205.675,160.35,2.6195305032857585,0.105,0
2023-06-27T16:10:50Z,0.122,23.3363,6.84,3.1766,0.4686,20.0502,23.1138,44.800026,46.885,18.0297,200.776,164.9,2.5950816458771557,0.115,0
2023-06-27T16:10:50Z,0.153,23.2302,6.84,3.1881,0.4686,20.0502,23.0537,44.119243,46.384,18.0933,195.313,136.62,2.5716327018594427,0.124,0
2023-06-27T16:10:50Z,0.187,23.1089,6.84,3.8595,0.4686,20.0502,24.5116,43.40271,45.843,17.9357,189.544,103.06,2.5465901212128728,0.131,0
2023-06-27T16:10:50Z,0.225,22.952,6.84,3.8824,0.4686,20.0502,24.5116,42.707001,45.31,17.6487,183.656,81.771,2.52390873792602,0.134,0
2023-06-27T16:10:50Z,0.262,22.7556,7.29,3.848,0.4686,20.8539,24.5417,42.221028,44.982,17.2903,177.786,65.8,2.515482461754555,0.133,0
2023-06-27T16:10:50Z,0.298,22.5371,7.29,3.8671,0.4686,20.8539,24.6319,42.064811,44.965,16.8884,172.049,57.357,2.5267988596389297,0.129,0
