"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:03:17","19:07:16","CO2",0.006,0.66,15,0.036,"FCR",50,25-03-17,"11:10"
2,"2001-12-31","19:08:19","19:12:18","CO2",0.012,0.85,14.98,0.073,"FCR",50,25-03-17,"11:10"
1,"2001-12-31","19:03:17","19:07:16","CH4",0,0.95,15,0,"FCR",50,25-03-17,"11:10"
2,"2001-12-31","19:08:19","19:12:18","CH4",0.001,0.99,14.98,0.006,"FCR",50,25-03-17,"11:10"
