"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:07:06","19:11:05","CO2",0.004,0.54,18.65,0.024,"FCR",50,25-02-24,"11:30"
2,"2001-12-31","19:12:40","19:16:39","CO2",0.013,0.7,18.84,0.078,"FCR",50,25-02-24,"11:30"
1,"2001-12-31","19:07:06","19:11:05","CH4",0,0.86,18.65,0,"FCR",50,25-02-24,"11:30"
2,"2001-12-31","19:12:40","19:16:39","CH4",0,0.7,18.84,0,"FCR",50,25-02-24,"11:30"
