"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:01","19:08:00","CO2",-0.05,0.98,27.53,-0.291,"FCR",50,2025-09-08,"12:40"
2,"2001-12-31","19:10:49","19:14:48","CO2",-0.049,0.99,28.3,-0.285,"FCR",50,2025-09-08,"12:40"
1,"2001-12-31","19:04:01","19:08:00","CH4",0.001,0.99,27.53,0.006,"FCR",50,2025-09-08,"12:40"
2,"2001-12-31","19:10:49","19:14:48","CH4",0.001,0.99,28.3,0.006,"FCR",50,2025-09-08,"12:40"
