"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:59","19:10:58","CO2",-0.034,0.98,21.01,-0.203,"FCR",50,25-06-02,"9:26"
2,"2001-12-31","19:14:48","19:18:47","CO2",-0.033,0.99,22.35,-0.196,"FCR",50,25-06-02,"9:26"
1,"2001-12-31","19:06:59","19:10:58","CH4",0,0.97,21.01,0,"FCR",50,25-06-02,"9:26"
2,"2001-12-31","19:14:48","19:18:47","CH4",0,0.99,22.35,0,"FCR",50,25-06-02,"9:26"
