"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:09","19:10:08","CO2",1.108,0.92,31.11,6.382,"FCR",199.9,"25-07-31","10:15"
1,"2001-12-31","19:06:09","19:10:08","CH4",0.147,0.93,31.11,0.847,"FCR",199.9,"25-07-31","10:15"
