"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:20","19:08:19","CO2",0.356,0.97,30.34,2.056,"FCR",199.8,"25-09-01","12:40"
1,"2001-12-31","19:04:20","19:08:19","CH4",0.022,0.98,30.34,0.127,"FCR",199.8,"25-09-01","12:40"
