"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:12:23","19:16:22","CO2",-0.016,0.91,32.44,-0.092,"FCR",50,25-05-19,"12:49"
2,"2001-12-31","19:21:19","19:25:18","CO2",-0.038,0.96,32.98,-0.218,"FCR",50,25-05-19,"12:49"
1,"2001-12-31","19:12:23","19:16:22","CH4",0.001,0.97,32.44,0.006,"FCR",50,25-05-19,"12:49"
2,"2001-12-31","19:21:19","19:25:18","CH4",0.002,0.98,32.98,0.011,"FCR",50,25-05-19,"12:49"
