"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:34","19:10:33","CO2",-0.025,0.92,30.36,-0.144,"FCR",50,2025-07-28,"10:56"
2,"2001-12-31","19:12:20","19:16:19","CO2",-0.04,0.98,31.49,-0.23,"FCR",50,2025-07-28,"10:56"
1,"2001-12-31","19:06:34","19:10:33","CH4",0.004,0.93,30.36,0.023,"FCR",50,2025-07-28,"10:56"
2,"2001-12-31","19:12:20","19:16:19","CH4",0.007,0.99,31.49,0.04,"FCR",50,2025-07-28,"10:56"
