"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:04","19:10:02","CO2",0.042,0.97,25.39,0.247,"FCR",50,2025-05-05,"11:24"
2,"2001-12-31","19:17:14","19:21:13","CO2",0.022,0.95,26.7,0.129,"FCR",50,2025-05-05,"11:24"
1,"2001-12-31","19:06:04","19:10:02","CH4",0.006,0.98,25.39,0.035,"FCR",50,2025-05-05,"11:24"
2,"2001-12-31","19:17:14","19:21:13","CH4",0.003,0.98,26.7,0.018,"FCR",50,2025-05-05,"11:24"
