"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:12","19:10:11","CO2",-0.031,0.97,26.85,-0.181,"FCR",50,2025-09-15,"10:58"
2,"2001-12-31","19:13:44","19:17:43","CO2",-0.043,0.97,28.16,-0.25,"FCR",50,2025-09-15,"10:58"
1,"2001-12-31","19:06:12","19:10:11","CH4",0,0.97,26.85,0,"FCR",50,2025-09-15,"10:58"
2,"2001-12-31","19:13:44","19:17:43","CH4",0.001,0.93,28.16,0.006,"FCR",50,2025-09-15,"10:58"
