"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:39","19:08:37","CO2",-0.041,0.99,20.63,-0.245,"FCR",50,2025-05-26,""
2,"2001-12-31","19:11:26","19:15:25","CO2",-0.072,0.99,21.09,-0.429,"FCR",50,2025-05-26,""
1,"2001-12-31","19:04:39","19:08:37","CH4",0.001,0.99,20.63,0.006,"FCR",50,2025-05-26,""
2,"2001-12-31","19:11:26","19:15:25","CH4",0.001,0.99,21.09,0.006,"FCR",50,2025-05-26,""
