"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:59","19:10:58","CO2",-0.029,0.96,31.32,-0.167,"FCR",50,2025-06-23,"10:35"
2,"2001-12-31","19:14:41","19:18:40","CO2",-0.028,0.95,33.08,-0.16,"FCR",50,2025-06-23,"10:35"
1,"2001-12-31","19:06:59","19:10:58","CH4",0.001,0.91,31.32,0.006,"FCR",50,2025-06-23,"10:35"
2,"2001-12-31","19:14:41","19:18:40","CH4",0.002,0.93,33.08,0.011,"FCR",50,2025-06-23,"10:35"
