attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
DataStream	Four-letter code corresponding to the data logger at sampled reservoir; CCRW=Carvins Cove Reservoir	categorical	dimensionless		NA	value is missing
TIMESTAMP_start	"Date and time maintenance began. All data were collected in the GMT -5 time zone (Eastern Standard Time), No time zone shifts were observed throughout the dataset."	Date		YYYY-MM-DD hh:mm:ss	NA	value is missing
TIMESTAMP_end	"Date and time maintenance ended. All data were collected in the GMT -5 time zone (Eastern Standard Time), No time zone shifts were observed throughout the dataset."	Date		YYYY-MM-DD hh:mm:ss	NA	value is missing
parameter	Name of variable corresponding to meteorological data table names	categorical			NA	value is missing
colnumber	Column number associated with parameters in the raw file during QAQC	categorical	dimensionless		NA	value is missing
flag	Data flag applied to associated variable	categorical	dimensionless		NA	value is missing
flagcol	Column number associated with  the Flag column for the parameter in raw file during QAQC	categorical	dimensionless		NA	value is missing
notes	Additional information describing Flag for associated variable	character			NA	No note recorded
