file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2022-06-20,15:30,171.645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2022-06-20T153000_AIU-0547.ghg,2022-06-20,16:00,171.6665,1,18000,18000,-0.374647E-01,1,24.7489,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.108096E-01,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.584105E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.852219E-01,2.16727,2.16727,-0.100000,0,295.059,293.799,96050.2,1.13895,1005.57,0.254309E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.80531,0.555356,0.295127,1.91172,0.324203E-13,0.685394E-14,1.91172,5.54165,317.230,17.0991,8.88072,-9999,0.181367,0.708622,-20.4005,-0.142153,-9999,-0.119146,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.371323E-01,1.00895,24.4240,1.01330,-9999,-9999,-9999,-9999,-9999,-9999,-0.940215E-02,1.14970,800000009,800001109,800000009,800000009,800001109,800001109,899999999,899999999,89999,89999,89,89,8,9,0,45,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,3013,0,0,0,18000,18000,18000,18000,60,0.705323,0.545706,0.166215,0.419171E-01,-9999,-9999,0.139982E-07,0.213255E-01,-9999,-9999,-0.940215E-05,15.0552,512.122,96416.4,10.8500,388.165,13.2041,10.4488,61.9792,60.4719,63.4865,-3.01459,0.286782E-03,-1.00000,0.00000,2.05511,90.4477,1.00006,-273.150,9.00064,-273.150
2022-06-20T160000_AIU-0547.ghg,2022-06-20,16:30,171.6873,1,18000,18000,-0.614963E-01,1,16.5606,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.957444E-02,0,0.152480,-9999,-9999,-9999,-0.219231E-03,-9999,-9999,0.159800E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.850538E-01,2.16381,2.16381,-0.100000,0,295.154,293.882,96041.2,1.13852,1005.57,0.254405E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.61175,0.715294,0.304542,1.78945,0.476910E-13,0.187881E-13,1.78945,4.57711,308.208,23.9316,9.79869,-9999,0.232409,0.634882,-64.1469,-0.452087E-01,-9999,-0.622398E-01,0,57.9283,-8.79084,19.8849,49.5162,75.5154,105.911,158.675,-0.609344E-01,1.00922,16.3426,1.01334,-9999,-9999,-9999,-9999,-9999,-9999,-0.833186E-02,1.14914,800000009,800001109,800000009,800000009,800001119,800001119,899999999,899999999,89999,89999,89,89,0,10,1,49,0,0,1,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,2908,0,0,0,18000,18000,18000,18000,60,0.751009,0.406509,0.112245,0.235357E-01,-9999,-9999,0.129893E-07,0.142747E-01,-9999,-9999,-0.833186E-05,14.9541,533.292,96400.0,10.8289,385.704,13.7548,11.0708,61.9358,60.4256,63.4460,-3.02043,0.286214E-03,-1.00000,0.00000,2.05184,89.2096,1.00006,-273.150,9.00056,-273.150
2022-06-20T163000_AIU-0547.ghg,2022-06-20,17:00,171.7082,1,18000,18000,-0.775383E-01,1,17.9399,0,-9999,-9999,-9999,-9999,-9999,-9999,0.157422E-02,2,0.364180,-9999,-9999,-9999,-0.948346E-03,-9999,-9999,-0.123232E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.843865E-01,2.14882,2.14882,0.00000,1,295.335,294.080,96016.9,1.13747,1005.58,0.254640E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.81731,0.839697,0.325932,2.02829,0.345532E-13,-0.146033E-14,2.02829,5.03501,310.478,24.7995,9.24713,-9999,0.261089,0.736690,-83.9384,-0.345491E-01,-9999,-0.600725E-01,0,62.0847,-9.42159,21.3117,53.0690,80.9336,113.511,170.059,-0.768667E-01,1.00874,17.7044,1.01330,-9999,-9999,-9999,-9999,-9999,-9999,0.136852E-02,1.15030,800000009,800001109,800000009,800000009,800001109,800111119,899999999,899999999,89999,89999,89,89,9,2,2,64,0,0,7,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,8016,0,0,0,18000,18000,18000,18000,60,0.869602,0.484653,0.119125,0.201505E-01,-9999,-9999,0.728966E-07,0.154784E-01,-9999,-9999,0.136852E-05,15.0251,494.209,96371.9,10.8000,387.821,12.7563,9.92592,62.0039,60.4991,63.5086,-3.00948,0.286830E-03,-1.00000,0.00000,2.03761,88.8626,1.00006,-288.324,9.00051,-273.150
2022-06-20T170000_AIU-0547.ghg,2022-06-20,17:30,171.7290,1,18000,18000,-0.644426E-01,0,9.87778,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.129370E-01,0,0.163472,-9999,-9999,-9999,-0.347614E-03,-9999,-9999,-0.287281E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.841474E-01,2.14333,2.14333,-0.100000,0,295.341,294.168,96019.3,1.13716,1005.58,0.254711E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.29330,0.436702,0.261717,1.38990,0.336255E-13,-0.341402E-13,1.38990,5.14376,320.753,18.6580,10.8535,-9999,0.238055,0.639977,-115.557,-0.250959E-01,-9999,-0.362866E-01,0,62.4496,-9.47697,21.4369,53.3810,81.4094,114.178,171.059,-0.637702E-01,1.01054,9.74331,1.01380,-9999,-9999,-9999,-9999,-9999,-9999,-0.112694E-01,1.14798,800000009,800001109,800000009,800000009,800011109,800011119,899999999,899999999,89999,89999,89,89,2,5,1,73,0,0,1,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,12750,0,0,0,18000,18000,18000,18000,60,0.774957,0.407404,0.975923E-01,0.167408E-01,-9999,-9999,0.114764E-07,0.852060E-02,-9999,-9999,-0.112694E-04,15.0861,489.180,96374.6,10.7925,389.120,12.6174,9.77032,62.0218,60.5177,63.5259,-3.00817,0.286773E-03,-1.00000,0.00000,2.03267,89.4049,1.00006,-273.150,9.00056,-273.150
2022-06-20T173000_AIU-0547.ghg,2022-06-20,18:00,171.7498,1,18000,18000,-0.752042E-01,0,26.8361,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.519785E-02,0,0.202621,-9999,-9999,-9999,-0.371356E-03,-9999,-9999,0.102519E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.838752E-01,2.13745,2.13745,0.100000,0,295.447,294.278,96007.6,1.13659,1005.58,0.254837E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.585838,0.303081E-01,0.194503,0.618026,-0.123106E-13,0.122229E-13,0.618026,3.53168,330.915,2.96153,18.3437,-9999,0.257228,0.440063,-53.6567,-0.540473E-01,-9999,-0.912807E-01,0,67.8233,-10.2924,23.2815,57.9743,88.4145,124.003,185.778,-0.738392E-01,1.01849,26.3486,1.01850,-9999,-9999,-9999,-9999,-9999,-9999,-0.451043E-02,1.15241,800000009,800001109,800000009,800000009,800001119,810011119,899999999,899999999,89999,89999,89,89,23,2,0,27,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,6312,0,0,0,18000,18000,18000,18000,60,0.374132,0.413294,0.926995E-01,0.499721E-01,-9999,-9999,0.395934E-07,0.230534E-01,-9999,-9999,-0.451043E-05,14.8663,558.537,96366.1,10.7953,384.052,14.4290,11.7872,61.9009,60.3892,63.4126,-3.02341,0.286804E-03,-1.00000,0.00000,2.02712,90.3611,1.00006,-326.808,9.00048,-300.686
2022-06-20T180000_AIU-0547.ghg,2022-06-20,18:30,171.7707,1,18000,18000,-0.782071E-01,1,32.3117,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.238949E-01,1,-0.424606,-9999,-9999,-9999,0.173493E-03,-9999,-9999,0.786460E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.840222E-01,2.14019,2.14019,0.00000,0,295.179,294.048,95977.4,1.13713,1005.58,0.254718E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.301610,-0.146417,0.161797,0.372270,0.937209E-14,0.936015E-15,0.372270,2.15303,347.363,334.106,25.7612,-9999,0.262252,0.177656,-47.2156,-0.614204E-01,-9999,-0.107750,0,76.9132,-11.6719,26.4018,65.7443,100.264,140.622,210.677,-0.761177E-01,1.02745,31.5438,1.02434,-9999,-9999,-9999,-9999,-9999,-9999,-0.205876E-01,1.16064,800000009,800001109,800000009,800000009,800001109,800101119,899999999,899999999,89999,89999,89,89,0,3,0,14,0,0,1,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,8373,0,0,0,18000,18000,18000,18000,60,0.161668,0.123285,0.703594E-01,0.668482E-01,-9999,-9999,0.281084E-07,0.275861E-01,-9999,-9999,-0.205876E-04,14.7485,616.489,96335.5,10.8500,380.482,15.9044,13.2445,61.7956,60.2760,63.3152,-3.03923,0.286148E-03,-1.00000,0.00000,2.02859,88.7540,1.00006,-314.575,9.00047,-280.579
2022-06-20T183000_AIU-0547.ghg,2022-06-20,19:00,171.7915,0,18000,18000,-0.189820E-01,0,11.6282,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.563960E-02,1,-2.10978,-9999,-9999,-9999,-0.709032E-03,-9999,-9999,-0.214731E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.839064E-01,2.12903,2.12903,-0.200000,0,294.534,292.907,95974.0,1.14151,1005.55,0.253738E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.748135,-0.101819,0.239361,0.792065,-0.199882E-13,-0.255918E-14,0.792065,2.17654,339.344,352.250,17.5897,-9999,0.128952,0.127158,-15.5970,-0.185933,-9999,-0.785596E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.186949E-01,1.01536,11.4392,1.01652,-9999,-9999,-9999,-9999,-9999,-9999,-0.490438E-02,1.14991,800000009,800001109,800000009,800000009,800001119,800001119,899999999,899999999,89999,89999,89,89,1,0,0,28,0,0,1,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,7547,0,0,0,18000,18000,18000,18000,60,0.965853E-01,0.137116,0.206158E-01,0.465812E-01,-9999,-9999,0.431601E-07,0.996577E-02,-9999,-9999,-0.490438E-05,14.6049,681.445,96318.1,10.8416,375.274,17.5093,14.7611,61.5902,60.0516,63.1288,-3.07715,0.285799E-03,-1.00000,0.00000,2.01529,89.5513,1.00007,-400.735,9.00049,-340.334
2022-06-20T190000_AIU-0547.ghg,2022-06-20,19:30,171.8123,0,18000,18000,-0.435058E-01,1,26.0061,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.862696E-02,1,-1.22089,-9999,-9999,-9999,0.115477E-03,-9999,-9999,0.169973E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.841674E-01,2.13084,2.13084,-0.100000,0,294.067,292.248,95974.2,1.14409,1005.53,0.253167E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.715770,-0.326841,0.243624,0.823713,0.101335E-14,0.201947E-14,0.823713,2.15080,357.656,335.457,17.2033,-9999,0.195004,0.183559,-24.1165,-0.120250,-9999,-0.115925,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.428660E-01,1.01493,25.5900,1.01626,-9999,-9999,-9999,-9999,-9999,-9999,-0.750428E-02,1.14961,800000009,800001109,800000009,800000009,800011109,810011109,899999999,899999999,89999,89999,89,89,0,0,2,20,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,17205,0,0,0,18000,18000,18000,18000,60,0.145304,0.185194,0.366204E-01,0.107532,-9999,-9999,0.700345E-07,0.222441E-01,-9999,-9999,-0.750428E-05,14.6290,676.980,96315.6,10.8300,374.184,17.3165,14.5881,61.4680,59.9163,63.0197,-3.10332,0.284150E-03,-1.00000,0.00000,2.01548,90.0030,1.00005,-273.150,9.00058,-273.150
