file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2024-01-29,10:30,29.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2024-01-29T103000_AIU-0547.ghg,2024-01-29,11:00,29.4582,1,18000,18000,-0.173834,1,14.6043,1,37.0529,1,0.652790,1,0.827026,1,-0.541046E-02,1,-9999,-9999,-9999,-9999,-9999,-0.113434E-09,-0.127795E-11,-0.611889E-12,17.0923,420.661,422.664,0.200000,0,192.561,4.73916,4.76172,0.500000,0,0.921993E-01,2.08325,2.09317,0.200000,0,278.092,279.001,95165.4,1.18619,1007.80,0.243745E-01,0.535913E-01,0.350364E-02,451.125,922.888,0.295371E-02,48.8819,471.763,269.045,2.98598,0.409339E-02,0.297421,3.00076,-0.122601E-12,-0.663659E-14,3.00076,10.1908,336.190,0.785450E-01,5.68822,-9999,0.382817,3.07056,-323.092,-0.897577E-02,0.394148,-0.319127E-01,0,49.2261,-7.47024,16.8977,42.0777,64.1711,90.0009,134.838,-0.172468,1.00792,16.3577,1.01409,33.6010,1.10273,0.591975,1.10273,0.749978,1.10273,-0.118505E-01,1.15719,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,2,5,1,20,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14200,0,0,0,18000,18000,18000,18000,93,2.39912,3.28450,0.457491,0.682441E-01,0.149941,0.148493E-01,0.507428E-07,0.136835E-01,0.144978E-01,0.183674E-01,-0.118505E-04,17.0935,192.574,95560.8,11.3900,420.661,4.73912,-4.11346,95.2133,96.8012,93.6254,3.17584,0.274048E-03,-1.00000,0.00000,2.07903,75.7166,1.00004,-273.150,9.00020,-273.150
2024-01-29T110000_AIU-0547.ghg,2024-01-29,11:30,29.4790,1,18000,18000,0.251162,1,6.98225,0,37.7318,0,1.01271,0,0.842028,0,0.574754E-03,0,-0.360769,-0.279096,-0.226239E-01,-0.622836E-02,-0.418924E-03,0.838966E-10,0.926307E-12,0.451990E-12,17.0773,420.303,422.263,0.200000,0,188.551,4.64059,4.66223,0.400000,0,0.920032E-01,2.07692,2.08660,0.00000,0,278.110,278.813,95187.2,1.18730,1007.74,0.243526E-01,0.545634E-01,0.343386E-02,441.843,910.994,0.289217E-02,48.5012,469.151,268.768,3.19948,0.146167,0.284112,3.21539,-0.885041E-14,0.491276E-14,3.21539,8.97101,332.720,2.61572,5.06926,-9999,0.459936,2.80358,-1172.18,-0.247403E-02,0.185050,-0.126879E-01,0,52.9502,-8.03540,18.1761,45.2610,69.0259,96.8098,145.039,0.249195,1.00789,8.85845,1.01439,34.1376,1.10528,0.916247,1.10528,0.761820,1.10528,-0.394716E-02,1.15901,800000009,800000009,800000009,800000009,800000009,800010109,899999999,899999999,89999,89999,89,89,3,0,3,22,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16517,0,0,0,18000,18000,18000,18000,93,2.33057,2.72627,0.550317,0.470943E-01,0.968087E-01,0.112363E-01,0.101202E-07,0.740370E-02,0.224171E-01,0.186388E-01,-0.394716E-05,17.0785,188.564,95575.6,11.3900,420.303,4.64058,-4.38967,95.1777,96.7673,93.5881,3.17920,0.273722E-03,-1.00000,0.00000,2.07279,75.7497,1.00003,-273.150,9.00018,-273.150
2024-01-29T113000_AIU-0547.ghg,2024-01-29,12:00,29.4999,1,18000,18000,-0.429425,0,0.752097,1,31.6242,0,0.529889,1,0.705845,0,-0.290727E-03,0,0.321704,-0.235243E-01,-0.252239E-01,-0.525056E-03,-0.595592E-04,0.827154E-10,0.912497E-12,0.445593E-12,17.0578,419.904,421.858,0.100000,0,188.178,4.63228,4.65384,0.500000,0,0.918915E-01,2.07602,2.08568,-0.300000,0,278.267,278.981,95158.8,1.18624,1007.74,0.243744E-01,0.457387E-01,0.342464E-02,440.920,921.603,0.288698E-02,47.8428,480.682,268.741,1.85562,-0.892167,0.177356,2.06658,-0.178360E-12,0.484912E-14,2.06658,14.8684,0.155626,334.322,4.92325,-9999,0.601669,3.82481,-24355.9,-0.119068E-03,0.237823E-01,-0.104567E-02,0,73.9991,-11.2296,25.4015,63.2533,96.4652,135.294,202.695,-0.425732,1.00867,2.41064,1.01330,28.9438,1.09261,0.484977,1.09261,0.646019,1.09261,-0.248238E-02,1.15051,800000009,800000009,800000009,800000009,800000009,800000119,899999999,899999999,89999,89999,89,89,1,10,3,33,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17300,0,0,0,18000,18000,18000,18000,93,2.00059,5.24114,0.407884,0.478074E-01,0.138198,0.967779E-02,0.110384E-07,0.201657E-02,0.118761E-01,0.158196E-01,-0.248238E-05,17.0590,188.190,95564.2,11.3900,419.904,4.63223,-4.41470,95.1620,96.7508,93.5733,3.17745,0.273652E-03,-1.00000,0.00000,2.07191,75.5546,1.00004,-273.190,9.00020,-273.150
2024-01-29T120000_AIU-0547.ghg,2024-01-29,12:30,29.5207,1,18000,18000,-0.310862,0,12.6859,0,39.7201,0,0.889929,1,0.887110,0,0.103380E-02,1,1.28932,0.131922,-0.329843E-01,0.294634E-02,-0.354712E-04,0.820104E-10,0.915002E-12,0.442121E-12,16.9875,419.380,421.351,0.100000,0,189.532,4.67908,4.70108,0.500000,0,0.915803E-01,2.07548,2.08524,0.500000,0,278.746,279.652,95113.4,1.18280,1007.78,0.244448E-01,0.574848E-01,0.344928E-02,445.162,965.350,0.291620E-02,46.1141,520.188,268.868,2.38496,-0.788484,0.196040,2.51956,0.930237E-14,0.482768E-14,2.51956,11.7121,352.443,341.706,4.46254,-9999,0.512658,3.73143,-892.951,-0.324766E-02,0.319381,-0.207594E-01,0,59.8418,-9.08123,20.5418,51.1519,78.0099,109.410,163.916,-0.308348,1.00815,14.6252,1.01355,36.1990,1.09727,0.811039,1.09727,0.808470,1.09727,-0.541227E-02,1.15344,800000009,800000009,800000009,800000009,800000019,800100119,899999999,899999999,89999,89999,89,89,28,17,2,20,11,19,0,0,0,0,0,0,0,0,0,0,0,872,0,0,0,0,0,0,14483,0,0,0,18000,18000,18000,18000,93,2.41932,4.54000,0.503536,0.977724E-01,0.246715,0.126919E-01,0.163933E-05,0.122694E-01,0.199189E-01,0.198558E-01,-0.541227E-05,16.9887,189.545,95511.1,11.3608,419.380,4.67904,-4.28957,95.1250,96.7137,93.5362,3.17753,0.274453E-03,-1.00000,0.00000,2.32738,75.4214,1.00005,-273.150,9.00028,-273.150
2024-01-29T123000_AIU-0547.ghg,2024-01-29,13:00,29.5415,1,18000,18000,-0.334886,0,4.37095,1,50.5084,0,0.380089,1,1.12825,0,0.177400E-02,1,0.342352,-0.325870,-0.311147E-01,-0.727923E-02,-0.379072E-03,0.139634E-09,0.152118E-11,0.751615E-12,16.9533,418.885,420.805,0.100000,0,184.690,4.56336,4.58428,0.600000,0,0.912554E-01,2.06973,2.07921,0.00000,0,278.993,279.830,95102.3,1.18196,1007.72,0.244632E-01,0.731105E-01,0.336144E-02,434.103,977.279,0.284395E-02,44.4195,543.177,268.534,3.24337,-0.210197,0.314105,3.26524,0.232108E-13,0.823638E-14,3.26524,10.3214,339.812,356.294,5.52019,-9999,0.532288,4.27197,-2900.59,-0.999796E-03,0.865390E-01,-0.689424E-02,0,56.6840,-8.60201,19.4578,48.4526,73.8933,103.636,155.266,-0.332265,1.00789,6.95474,1.01447,45.6725,1.10588,0.343697,1.10588,1.02022,1.10588,-0.280750E-02,1.15944,800000009,800000009,800000009,800100009,800000009,800000109,899999999,899999999,89999,89999,89,89,8,0,7,13,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15717,0,0,0,18000,18000,18000,18000,93,2.49805,5.42427,0.621627,0.141792,0.252368,0.150942E-01,0.375553E-07,0.583900E-02,0.844650E-02,0.250724E-01,-0.280750E-05,16.9545,184.703,95499.5,11.3600,418.885,4.56332,-4.62404,95.1064,96.6960,93.5168,3.17915,0.274879E-03,-1.00000,0.00000,2.06569,81.3062,1.00005,-273.150,9.00027,-273.150
2024-01-29T130000_AIU-0547.ghg,2024-01-29,13:30,29.5624,1,18000,18000,-0.292752,1,12.0700,1,43.3933,0,0.503904,1,0.969639,0,0.438352E-02,2,0.678723,-0.177024,0.189479E-01,-0.395567E-02,0.388989E-03,-0.336370E-10,-0.361128E-12,-0.181534E-12,16.9301,419.187,421.082,0.100000,0,181.762,4.50040,4.52074,0.600000,0,0.913696E-01,2.07564,2.08502,0.00000,0,279.074,280.184,95095.7,1.18041,1007.69,0.244959E-01,0.628326E-01,0.331064E-02,428.083,1001.35,0.280464E-02,42.7507,573.264,268.349,2.46078,-0.624482,0.246437,2.55072,0.387875E-13,-0.198681E-14,2.55072,10.4822,346.430,345.760,5.54427,-9999,0.498004,4.08716,-860.182,-0.337138E-02,0.278153,-0.203757E-01,0,57.6375,-8.74671,19.7851,49.2676,75.1363,105.380,157.878,-0.290391,1.00813,14.2117,1.01358,39.5344,1.09761,0.459092,1.09761,0.883410,1.09761,-0.231823E-02,1.15367,800000009,800000009,800000009,800000009,800000009,800100109,899999999,899999999,89999,89999,89,89,7,4,5,21,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14300,0,0,0,18000,18000,18000,18000,93,3.17975,4.47266,0.521903,0.135271,0.652269E-01,0.201397E-01,0.597383E-07,0.119477E-01,0.112967E-01,0.217378E-01,-0.231823E-05,16.9313,181.775,95490.8,11.3600,419.187,4.50041,-4.81058,95.0635,96.6539,93.4731,3.18084,0.275020E-03,-1.00000,0.00000,2.07165,82.3547,1.00004,-273.150,9.00021,-273.150
2024-01-29T133000_AIU-0547.ghg,2024-01-29,14:00,29.5832,1,18000,18000,-0.245194,0,8.15897,0,43.1015,0,1.72313,0,0.963311,0,0.123185E-02,1,0.399066,-0.230138,0.263855E-01,-0.514353E-02,0.424612E-03,0.237938E-10,0.250550E-12,0.128694E-12,16.9302,419.607,421.469,0.100000,1,178.275,4.41848,4.43809,0.500000,0,0.915705E-01,2.08210,2.09134,-0.100000,0,279.031,280.393,95115.1,1.17982,1007.65,0.245091E-01,0.624226E-01,0.324863E-02,420.377,1015.75,0.275351E-02,41.3859,595.372,268.109,1.80527,-0.585600,0.210576,1.90952,-0.362155E-13,0.140541E-14,1.90952,7.92566,354.465,342.028,6.33128,-9999,0.455877,2.92959,-976.262,-0.297051E-02,0.189297,-0.150544E-01,0,61.9917,-9.40748,21.2797,52.9896,80.8124,113.341,169.805,-0.243017,1.00896,10.3476,1.01330,39.5010,1.09115,1.57919,1.09115,0.882839,1.09115,-0.407174E-02,1.14969,800000009,800000009,800000009,800000009,800000009,800010119,899999999,899999999,89999,89999,89,89,5,13,4,30,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14800,0,0,0,18000,18000,18000,18000,93,1.93676,3.55788,0.364543,0.114717,0.980063E-01,0.189038E-01,0.322813E-07,0.870397E-02,0.388763E-01,0.217336E-01,-0.407174E-05,16.9313,178.288,95511.0,11.3408,419.607,4.41848,-5.05019,95.0352,96.6233,93.4471,3.17622,0.275637E-03,-1.00000,0.00000,2.07818,82.4757,1.00006,-273.150,9.00033,-273.150
2024-01-29T140000_AIU-0547.ghg,2024-01-29,14:30,29.6040,1,18000,18000,-0.239514,1,19.7714,0,39.3611,0,1.26807,0,0.879854,0,-0.788602E-03,0,0.319685,-0.206872,0.335221E-01,-0.462429E-02,0.422009E-03,-0.594805E-10,-0.615105E-12,-0.322310E-12,16.9387,420.141,421.974,0.300000,0,175.168,4.34480,4.36376,0.400000,0,0.917865E-01,2.08852,2.09764,-0.200000,0,279.130,280.560,95134.9,1.17939,1007.61,0.245186E-01,0.570145E-01,0.319322E-02,413.453,1027.42,0.270752E-02,40.2418,613.969,267.890,1.97873,-0.839273,0.143307,2.15414,0.151915E-13,-0.351152E-14,2.15414,11.6799,352.616,337.016,3.81449,-9999,0.450647,4.08568,-389.216,-0.745087E-02,0.502308,-0.369190E-01,0,56.7940,-8.61870,19.4955,48.5466,74.0367,103.837,155.567,-0.237486,1.00854,21.6211,1.01333,35.9969,1.09346,1.15969,1.09346,0.804652,1.09346,-0.933493E-02,1.15102,800000009,800000009,800000009,800000009,800000009,800010109,899999999,899999999,89999,89999,89,89,10,10,5,30,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14200,0,0,0,18000,18000,18000,18000,93,2.47696,5.25100,0.443410,0.988473E-01,0.775009E-01,0.168100E-01,0.377990E-07,0.181939E-01,0.285581E-01,0.198151E-01,-0.933493E-05,16.9398,175.183,95512.7,11.3033,420.141,4.34487,-5.27118,95.0232,96.6095,93.4368,3.17279,0.275527E-03,-1.00000,0.00000,2.08466,83.0666,1.00007,-273.150,9.00038,-273.150
