file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2023-03-07,10:00,66.416,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2023-03-07,10:30,66.437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-03-07T103000_AIU-0547.ghg,2023-03-07,11:00,66.4582,1,17952,17952,-0.509635,1,34.1182,0,-44.3113,1,11.4233,0,-0.995142,1,-0.383910E-02,1,-9999,-9999,-9999,-9999,-9999,-0.484309E-10,-0.605176E-12,-0.250159E-12,17.2851,432.759,435.112,0.400000,0,215.989,5.40761,5.43701,8.70000,0,0.892824E-01,2.07868,2.08998,-0.200000,0,286.306,285.439,95025.8,1.15743,1008.28,0.249737E-01,-0.644852E-01,0.390191E-02,514.000,1425.22,0.337117E-02,36.0647,911.216,270.793,1.17649,-1.37021,0.177369,1.81489,0.410199E-13,-0.280188E-14,1.81489,11.9870,20.0937,310.624,5.60846,-9999,0.663562,7.33131,-719.673,-0.402961E-02,-0.769968,-0.440581E-01,0,58.5575,-8.88633,20.1009,50.0541,76.3356,107.062,160.398,-0.505008,1.00916,31.3619,1.01333,-39.6344,1.11800,10.1030,1.13068,-0.890110,1.11800,-0.112982E-01,1.14925,800000009,800000009,800000009,800100009,800000009,800010009,899999999,899999999,89999,89999,89,89,10,4,3,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8236,0,0,0,17952,17952,17952,17952,96,5.37583,8.39616,0.890623,0.855242E-01,97.0655,0.508367,0.221742E-07,0.268735E-01,0.253682,-0.223502E-01,-0.112982E-04,17.2865,215.988,95406.1,11.4190,432.768,5.40695,-2.46383,94.5565,95.2333,93.8796,1.35368,0.281086E-04,-1.00000,0.00000,2.07394,90.8891,1.00016,-273.150,9.00104,-273.150
2023-03-07T110000_AIU-0547.ghg,2023-03-07,11:30,66.4790,1,18000,18000,-0.320668,0,30.7689,0,-28.8766,2,0.512737,0,-0.648649,2,-0.499456E-02,0,0.415519,2.62586,-0.792442,0.589840E-01,0.439663E-04,-0.285108E-09,-0.432209E-11,-0.151666E-11,16.7657,419.892,422.582,0.400000,0,254.159,6.36534,6.40612,8.30000,0,0.891866E-01,2.07936,2.09268,-0.300000,0,286.563,285.661,95047.9,1.15639,1008.81,0.249872E-01,-0.420324E-01,0.459049E-02,605.175,1446.07,0.396968E-02,41.8495,840.898,273.018,1.23169,-0.659328,0.154364,1.40550,0.662096E-13,-0.170055E-13,1.40550,10.7447,354.856,331.868,6.30542,-9999,0.526594,3.69853,-398.965,-0.726881E-02,-1.06553,-0.500868E-01,0,57.5664,-8.73592,19.7607,49.2069,75.0436,105.250,157.683,-0.317343,1.01048,28.8513,1.01377,-26.1081,1.10604,0.459836,1.11504,-0.586459,1.10604,-0.123171E-01,1.14800,800000009,800000009,800000009,800100009,800000009,800000009,899999999,899999999,89999,89999,89,89,4,22,6,33,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6282,0,0,0,18000,18000,18000,18000,100,2.67251,4.13920,0.585352,0.993077E-01,0.194681,0.187095,0.202519E-07,0.247316E-01,0.115636E-01,-0.147479E-01,-0.123171E-04,16.7669,254.149,95434.4,11.4000,419.892,6.36473,-0.165343,98.6021,99.9524,97.2518,2.70056,0.279149E-04,-1.00000,0.00000,2.07379,91.4677,1.00015,-273.150,9.00101,-273.150
2023-03-07T113000_AIU-0547.ghg,2023-03-07,12:00,66.4999,1,18000,18000,-0.418420,0,28.1107,1,47.5659,1,-0.396838,0,1.06857,1,0.109483E-03,0,0.202712,-0.641761,0.300480E-01,-0.144172E-01,0.195033E-03,0.342129E-11,0.498995E-13,0.182025E-13,16.7814,420.380,422.973,0.800000,1,244.756,6.13123,6.16906,-5.60000,0,0.892830E-01,2.08238,2.09523,-0.200000,0,286.671,285.768,95078.2,1.15642,1008.69,0.249887E-01,0.692435E-01,0.442139E-02,583.103,1456.35,0.382334E-02,40.0387,873.244,272.508,0.950777,-0.899460,0.131222,1.31538,-0.686249E-13,0.203874E-15,1.31538,11.3120,11.4399,316.589,5.72532,-9999,0.601517,3.73570,-650.991,-0.445475E-02,0.590983,-0.400637E-01,0,66.3911,-10.0751,22.7899,56.7501,86.5475,121.384,181.855,-0.413909,1.01090,30.3556,1.01397,43.0980,1.10367,-0.356913,1.11186,0.968199,1.10367,-0.115253E-01,1.14792,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,17,6,8,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7127,0,0,0,18000,18000,18000,18000,100,3.19646,3.74025,0.534699,0.150643,0.166406,0.179280,0.182526E-07,0.260236E-01,-0.897383E-02,0.243433E-01,-0.115253E-04,16.7825,244.846,95462.5,11.4000,420.379,6.13323,-0.671112,98.5945,99.9438,97.2452,2.69860,0.279007E-04,-1.00000,0.00000,2.07701,91.3085,1.00016,-273.150,9.00107,-273.150
2023-03-07T120000_AIU-0547.ghg,2023-03-07,12:30,66.5207,1,18000,18000,-0.407434,0,11.7261,2,26.9016,0,-1.22162,0,0.604546,0,-0.251425E-02,1,0.645262,-0.956648E-01,0.378302E-01,-0.214983E-02,0.395867E-03,-0.136328E-09,-0.197412E-11,-0.726430E-12,16.7791,420.995,423.577,0.800000,1,242.973,6.09629,6.13368,-1.60000,0,0.894085E-01,2.08853,2.10134,-0.300000,0,286.993,286.112,95101.7,1.15533,1008.67,0.250126E-01,0.391746E-01,0.439200E-02,579.923,1489.51,0.380150E-02,38.9339,909.585,272.433,1.16451,-0.461402,0.211231,1.27027,0.739352E-14,-0.812484E-14,1.27027,9.06857,355.587,338.386,9.57209,-9999,0.593848,3.04709,-1501.94,-0.193084E-02,0.435888,-0.169441E-01,0,65.7825,-9.98275,22.5810,56.2299,85.7542,120.271,180.189,-0.402948,1.01113,13.0473,1.01408,24.4000,1.10253,-1.10025,1.11031,0.548329,1.10253,-0.764939E-02,1.14791,800000009,800000009,800000009,800000009,800000009,800100009,899999999,899999999,89999,89999,89,89,12,8,7,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4565,0,0,0,18000,18000,18000,18000,100,2.14509,3.41581,0.533287,0.126578,0.179609,0.185267,0.338922E-07,0.111960E-01,-0.276890E-01,0.137992E-01,-0.764939E-05,16.7803,242.982,95482.6,11.4000,420.995,6.09605,-0.751988,98.5498,99.8975,97.2021,2.69540,0.279662E-04,-1.00000,0.00000,2.08318,91.9647,1.00008,-273.150,9.00064,-273.150
2023-03-07T123000_AIU-0547.ghg,2023-03-07,13:00,66.5415,1,18000,18000,-0.315640,0,85.1571,0,-9.74464,1,-1.34449,1,-0.218961,1,-0.162795E-02,0,-0.228637,-0.810286,0.600224E-01,-0.182070E-01,0.439983E-03,0.395492E-09,0.543653E-11,0.211139E-11,16.8138,421.970,424.432,0.300000,0,231.126,5.80051,5.83435,0.800000,1,0.897625E-01,2.09536,2.10758,-0.200000,0,286.853,285.990,95108.6,1.15604,1008.51,0.250001E-01,-0.141887E-01,0.418099E-02,551.826,1477.69,0.361665E-02,37.3439,925.862,271.756,0.645823,-1.74163,0.967755E-01,1.86004,0.255441E-13,0.235219E-13,1.86004,10.9506,40.3915,290.346,2.98237,-9999,0.522529,3.34405,-140.893,-0.205830E-01,-8.73887,-0.139784,0,52.9360,-8.03324,18.1712,45.2489,69.0074,96.7838,145.000,-0.312806,1.00906,83.6725,1.01331,-8.70579,1.11933,-1.18732,1.13238,-0.195618,1.11933,-0.272180E-01,1.14945,800000009,800000009,800000009,800100009,800000009,800000009,899999999,899999999,89999,89999,89,89,9,19,2,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385,0,0,0,18000,18000,18000,18000,100,2.73833,3.23901,0.710772,0.198137,0.168451,0.155531,0.454520E-07,0.717679E-01,-0.298562E-01,-0.491901E-02,-0.272180E-04,16.8149,231.137,95485.6,11.4000,421.970,5.80045,-1.42835,98.5429,99.8905,97.1953,2.69518,0.279731E-04,-1.00000,0.00000,2.09024,91.0692,1.00013,-273.150,9.00096,-273.150
2023-03-07T130000_AIU-0547.ghg,2023-03-07,13:30,66.5624,1,18000,18000,-0.360870,0,46.5375,0,-115.962,1,-2.78261,1,-2.60580,1,-0.111893E-01,0,0.112318,0.814855,0.477061E-01,0.183107E-01,0.735212E-04,-0.171150E-09,-0.246881E-11,-0.912342E-12,16.8415,422.745,425.339,0.300000,0,242.935,6.09802,6.13543,0.800000,1,0.897759E-01,2.09650,2.10936,-0.200000,0,286.837,286.050,95114.7,1.15574,1008.67,0.250037E-01,-0.168856,0.439480E-02,580.167,1483.48,0.380258E-02,39.1084,903.318,272.439,0.557732,-0.981410,0.126512,1.13589,-0.210947E-12,-0.101624E-13,1.13589,9.97837,34.8409,299.609,6.39472,-9999,0.558786,4.36760,-315.322,-0.919694E-02,-0.401316,-0.714409E-01,0,63.4251,-9.62501,21.7718,54.2148,82.6810,115.961,173.731,-0.356608,1.01195,39.6464,1.01451,-105.479,1.09938,-2.51596,1.10599,-2.37024,1.09938,-0.175362E-01,1.14803,800000009,800000009,800000009,800100009,800000009,800011009,899999999,899999999,89999,89999,89,89,2,15,6,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4921,0,0,0,18000,18000,18000,18000,100,2.84037,5.37756,0.517279,0.232329,0.208399,0.325275,0.403864E-07,0.340089E-01,-0.632943E-01,-0.596285E-01,-0.175362E-04,16.8426,242.925,95492.9,11.4039,422.745,6.09754,-0.769734,98.5373,99.8854,97.1893,2.69617,0.280355E-04,-1.00000,0.00000,2.09112,91.5468,1.00016,-273.150,9.00111,-273.150
2023-03-07T133000_AIU-0547.ghg,2023-03-07,14:00,66.5832,1,18000,18000,-0.478371,1,45.8475,0,-2.81273,2,-1.18442,0,-0.631889E-01,2,-0.252144E-02,0,-0.505928,-1.39617,0.363545E-02,-0.313655E-01,-0.152550E-03,-0.149713E-09,-0.197905E-11,-0.797674E-12,16.8555,422.804,425.180,0.200000,0,222.811,5.58900,5.62042,0.800000,1,0.898062E-01,2.09413,2.10590,-0.200000,0,286.466,285.781,95139.1,1.15735,1008.39,0.249738E-01,-0.409464E-02,0.403278E-02,531.875,1457.56,0.348450E-02,36.4908,925.683,271.256,1.33865,-0.387982,0.189447,1.40638,0.496129E-13,-0.888216E-14,1.40638,11.4690,343.058,343.848,7.74162,-9999,0.642911,5.41404,-487.527,-0.594839E-02,-16.3000,-0.611044E-01,0,63.1750,-9.58704,21.6859,54.0010,82.3549,115.504,173.046,-0.473414,1.01047,45.1534,1.01377,-2.54314,1.10601,-1.06227,1.11499,-0.571325E-01,1.10601,-0.163498E-01,1.14800,800000009,800000009,800000009,800100009,800001009,800111009,899999999,899999999,89999,89999,89,89,5,31,4,51,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5618,0,0,0,18000,18000,18000,18000,100,4.71927,5.41725,0.691553,0.174083,0.200955,0.180961,0.309178E-07,0.386899E-01,-0.266780E-01,-0.143484E-02,-0.163498E-04,16.8567,222.812,95513.1,11.4100,422.804,5.58886,-1.93538,98.5328,99.8794,97.1862,2.69316,0.280711E-04,-1.00000,0.00000,2.08920,91.1747,1.00016,-273.150,9.00112,-273.150
