file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2023-06-19,12:30,170.520,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-06-19T123000_AIU-0547.ghg,2023-06-19,13:00,170.5415,1,18000,18000,-0.342238,1,31.4194,0,33.5474,0,1.30594,0,0.761862,0,0.613088E-02,1,-9999,-9999,-9999,-9999,-9999,0.610705E-10,0.394710E-11,0.354804E-12,14.7730,381.534,391.180,0.100000,1,954.808,24.6592,25.2827,0.100000,1,0.858276E-01,2.12351,2.17720,-0.200000,0,297.011,297.011,95132.5,1.10547,1019.31,0.259570E-01,0.493686E-01,0.171191E-01,2346.52,2950.38,0.154858E-01,79.5328,603.862,293.219,-0.919052,0.650655,0.235701,1.15046,0.480406E-13,0.413392E-14,1.15046,6.15437,189.095,144.703,11.8222,-9999,0.556406,0.831122,-462.749,-0.626689E-02,0.936569,-0.501135E-01,0,81.5045,-12.3686,27.9778,69.6688,106.249,149.016,223.253,-0.338229,1.01185,33.1852,1.01446,30.8840,1.08624,1.20226,1.08624,0.701377,1.08624,-0.621118E-02,1.14801,800000009,800000009,800000009,800000009,800001009,800001009,899999999,899999999,89999,89999,89,89,14,20,2,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,73,0.692369,0.695897,0.273979,0.574508E-01,5.33303,0.501594E-01,0.738395E-07,0.294505E-01,0.319961E-01,0.186660E-01,-0.621118E-05,14.7739,954.868,95512.6,11.2800,381.530,24.6591,20.0609,75.5391,75.8610,75.2171,0.643939,0.287044E-03,-1.00000,0.00000,69.7521,29.0334,1.00007,-447.853,9.00051,-367.708
2023-06-19T130000_AIU-0547.ghg,2023-06-19,13:30,170.5624,1,18000,18000,-0.271147,1,20.1326,1,21.2513,0,4.39790,1,0.482666,0,0.831442E-02,2,0.186535,0.575768,0.273922E-01,0.130770E-01,0.221136E-03,0.183900E-09,0.119777E-10,0.106846E-11,14.7889,381.996,391.743,0.100000,0,963.222,24.8799,25.5147,0.100000,1,0.859236E-01,2.12708,2.18135,0.00000,1,297.114,297.114,95132.2,1.10499,1019.44,0.259660E-01,0.312767E-01,0.172662E-01,2367.51,2968.66,0.156257E-01,79.7502,601.146,293.363,-0.703070,0.706064,0.258793,1.02947,0.264584E-13,0.124350E-13,1.02947,5.57580,191.463,134.878,14.5595,-9999,0.495363,0.988346,-509.632,-0.569038E-02,0.947360,-0.360793E-01,0,75.9030,-11.5186,26.0551,64.8808,98.9473,138.775,207.910,-0.267730,1.01276,21.2422,1.01496,19.5683,1.08601,4.04961,1.08601,0.444441,1.08601,0.305338E-04,1.14833,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,28,19,2,9,49,2,1,0,0,0,0,0,0,0,0,0,0,670,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,73,0.646009,1.07121,0.259469,0.535799E-01,8.60002,0.449518E-01,0.234181E-07,0.188574E-01,0.107836,0.118349E-01,0.305338E-07,14.7898,963.280,95509.5,11.2856,381.993,24.8798,20.2044,75.4914,75.8085,75.1742,0.634333,0.287151E-03,-1.00000,0.00000,69.8641,28.4846,1.00007,-485.361,9.00048,-390.116
2023-06-19T133000_AIU-0547.ghg,2023-06-19,14:00,170.5832,1,18000,18000,-0.108145,1,9.87091,1,14.1020,1,-1.18762,2,0.319444,1,-9999,-9999,-4.99237,2.25697,-0.819484E-01,0.511259E-01,-9999,-0.495157E-10,-0.334883E-11,-9999,14.8140,380.615,390.671,0.100000,1,1001.90,25.7416,26.4217,0.100000,1,-9999,-9999,-9999,-9999,0,296.797,294.389,95134.5,1.11504,1019.77,0.259377E-01,0.207000E-01,0.178838E-01,2429.53,2513.05,0.160387E-01,96.6764,83.5240,293.782,-0.491210,0.567841,0.221754,0.782883,0.570930E-13,-0.334249E-14,0.782883,3.67265,196.208,130.861,16.4544,-9999,0.311428,0.398277,-258.326,-0.112261E-01,0.699966,-0.278746E-01,0,67.1552,-10.1911,23.0522,57.4033,87.5436,122.781,183.949,-0.106495,1.01549,10.6143,1.01661,12.9796,1.08647,-1.09310,1.08647,0.294020,1.08647,-9999,-9999,800000009,800000019,800000009,800000009,800001009,810001019,899999999,899999999,89999,89999,89,89,38,32,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,16324,0,18000,0,0,101,0,18000,0,0,21,18000,18000,18000,18000,73,0.277403,0.379867,0.139284,0.452946E-01,2.32192,0.748018E-01,-9999,0.933471E-02,-0.290954E-01,0.782607E-02,-9999,14.8150,1001.98,95490.0,11.2900,380.615,25.7415,20.7528,74.3005,74.4884,74.1126,0.375801,0.285477E-03,-1.00000,0.00000,-110.583,2.82015,1.00009,-293.297,9.00085,-273.150
2023-06-19T140000_AIU-0547.ghg,2023-06-19,14:30,170.6040,1,18000,18000,-0.240818,1,68.1873,1,81.6466,2,-0.657142E-01,2,1.84743,2,-9999,-9999,-2.12579,-2.17633,-0.167563,-0.492441E-01,-9999,0.317413E-09,0.209328E-10,-9999,14.7826,377.804,387.457,0.100000,1,974.884,24.9154,25.5520,0.100000,1,-9999,-9999,-9999,-9999,0,295.555,293.233,95175.3,1.12026,1019.28,0.258181E-01,0.119713,0.173900E-01,2353.19,2340.55,0.155232E-01,100.000,0.00000,293.265,-0.937270,0.420313,0.186448,1.04398,-0.422316E-13,0.214721E-13,1.04398,5.58679,176.548,155.846,10.2878,-9999,0.463645,0.630954,-123.414,-0.234981E-01,0.835152,-0.128798,0,76.4124,-11.5959,26.2299,65.3162,99.6113,139.706,209.305,-0.237812,1.01264,72.4698,1.01490,75.1796,1.08602,-0.605091E-01,1.08602,1.70110,1.08602,-9999,-9999,800000009,800000019,800000009,800000009,800000019,810000119,899999999,899999999,89999,89999,89,89,20,33,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,17956,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,73,0.524112,0.514259,0.223537,0.330054,5.37160,0.253335,-9999,0.634669E-01,-0.160183E-02,0.450325E-01,-9999,14.7835,974.920,95516.6,11.2811,377.803,24.9152,20.2266,72.0520,72.0449,72.0591,-0.141979E-01,0.284046E-03,-1.00000,0.00000,-286.017,0.286342,1.00009,-319.581,9.00090,-273.150
2023-06-19T143000_AIU-0547.ghg,2023-06-19,15:00,170.6249,1,18000,18000,-0.157512,1,30.3006,0,7.81120,1,1.32433,2,0.176751,1,-9999,-9999,0.619273E-01,-1.41517,-0.148334,-0.320222E-01,-9999,-0.122847E-09,-0.797931E-11,-9999,14.7030,375.314,384.692,0.100000,1,955.010,24.3779,24.9870,0.800000,0,-9999,-9999,-9999,-9999,0,295.538,293.267,95120.8,1.11971,1018.97,0.258314E-01,0.114535E-01,0.170060E-01,2301.50,2345.55,0.151879E-01,98.1219,44.0526,292.907,-0.752340,0.227239,0.131300,0.796801,0.111336E-13,-0.835521E-14,0.796801,4.03070,169.308,163.193,9.48465,-9999,0.375063,0.348629,-146.945,-0.197353E-01,3.87912,-0.708073E-01,0,80.0816,-12.1527,27.4894,68.4525,104.394,146.415,219.356,-0.155140,1.01529,30.4957,1.01648,7.18999,1.08640,1.21901,1.08640,0.162694,1.08640,-9999,-9999,800000009,800000019,800000009,800000009,800000019,800100019,899999999,899999999,89999,89999,89,89,20,20,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,72,0.375999,0.191163,0.130096,0.615883E-01,6.62607,0.112296E-01,-9999,0.267282E-01,0.322695E-01,0.430683E-02,-9999,14.7039,955.069,95515.1,11.2869,375.313,24.3778,19.8766,71.4853,71.4326,71.5380,-0.105364,0.283874E-03,-1.00000,0.00000,-257.098,0.233489,1.00008,-383.010,9.00074,-273.150
2023-06-19T150000_AIU-0547.ghg,2023-06-19,15:30,170.6457,1,18000,18000,-0.147123,1,31.3748,1,22.2261,2,2.69005,2,0.502801,2,-9999,-9999,-0.488229,0.570545E-01,-0.143955,0.129069E-02,-9999,0.822701E-10,0.538307E-11,-9999,14.6046,372.901,382.227,0.100000,1,955.601,24.3995,25.0098,0.100000,1,-9999,-9999,-9999,-9999,0,295.273,293.002,95162.5,1.12121,1018.98,0.257969E-01,0.325815E-01,0.170439E-01,2304.54,2307.33,0.152014E-01,99.8789,2.79524,292.928,-0.750310,0.235162,0.152675,0.800984,0.220738E-13,0.563318E-14,0.800984,3.77899,169.022,162.598,10.9884,-9999,0.362241,0.292182,-127.891,-0.226755E-01,1.41162,-0.758108E-01,0,80.2729,-12.1817,27.5551,68.6161,104.644,146.764,219.880,-0.144916,1.01523,32.3981,1.01645,20.4589,1.08638,2.47616,1.08638,0.462823,1.08638,-9999,-9999,800000009,800000019,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,5,21,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,17996,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,73,0.314008,0.149725,0.120631,0.869806E-01,5.23883,0.478058E-01,-9999,0.283574E-01,0.654626E-01,0.122357E-01,-9999,14.6055,955.658,95492.6,11.3100,372.900,24.3995,19.8868,71.5770,71.5341,71.6199,-0.858065E-01,0.283890E-03,-1.00000,0.00000,-212.957,0.307509,1.00012,-298.828,9.00105,-273.150
2023-06-19T153000_AIU-0547.ghg,2023-06-19,16:00,170.6665,1,18000,18000,-0.146726,1,16.2788,0,4.81320,1,3.92681,1,0.108873,1,-9999,-9999,-0.206079,-0.721320,-0.979661E-01,-0.163160E-01,-9999,0.130470E-09,0.847854E-11,-9999,14.5502,371.259,380.438,0.100000,1,945.537,24.1261,24.7226,0.800000,0,-9999,-9999,-9999,-9999,0,295.135,292.890,95162.5,1.12175,1018.83,0.257848E-01,0.705495E-02,0.168608E-01,2278.92,2291.43,0.150308E-01,99.4539,12.5124,292.748,-0.716226,0.413777,0.180804,0.846689,-0.105855E-13,0.896690E-14,0.846689,4.30053,180.179,149.984,12.3300,-9999,0.361664,0.392186,-245.302,-0.118222E-01,3.38212,-0.393841E-01,0,73.4528,-11.1467,25.2140,62.7863,95.7531,134.295,201.199,-0.144610,1.01463,16.4241,1.01608,4.43124,1.08620,3.61519,1.08620,0.100233,1.08620,-9999,-9999,800000009,800000019,800000009,800000009,800000019,811000119,899999999,899999999,89999,89999,89,89,32,37,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,73,0.309199,0.325039,0.150134,0.162040E-01,4.40541,0.795683E-02,-9999,0.143710E-01,0.955043E-01,0.264790E-02,-9999,14.5511,945.598,95500.8,11.3156,371.259,24.1261,19.7069,71.1945,71.1230,71.2660,-0.143076,0.283904E-03,-1.00000,0.00000,-235.666,0.351395,1.00008,-397.465,9.00074,-273.150
2023-06-19T160000_AIU-0547.ghg,2023-06-19,16:30,170.6873,1,18000,18000,-0.922366E-01,1,14.6296,0,4.35359,1,0.592297,2,0.984740E-01,1,-9999,-9999,-0.488650E-01,-0.127607,0.853687E-01,-0.288636E-02,-9999,-0.478717E-10,-0.309277E-11,-9999,14.6069,372.690,381.885,0.100000,1,943.684,24.0778,24.6718,0.100000,1,-9999,-9999,-9999,-9999,0,295.104,292.863,95104.6,1.12119,1018.80,0.257978E-01,0.638111E-02,0.168185E-01,2272.99,2287.67,0.150006E-01,99.3587,14.6706,292.706,-0.557360,0.393107,0.203014,0.711616,-0.281326E-13,-0.327733E-14,0.711616,4.46889,183.132,144.805,16.5759,-9999,0.286822,0.392647,-136.087,-0.213099E-01,3.36036,-0.446534E-01,0,64.9685,-9.85922,22.3016,55.5341,84.6930,118.783,177.959,-0.907286E-01,1.01662,14.7437,1.01732,4.00532,1.08695,0.544916,1.08695,0.905966E-01,1.08695,-9999,-9999,800000009,800000019,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,28,51,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,15305,0,18000,0,0,101,0,18000,0,0,21,18000,18000,18000,18000,73,0.252223,0.404734,0.128338,0.156149E-01,4.58474,0.980897E-02,-9999,0.129075E-01,0.144019E-01,0.239442E-02,-9999,14.6079,943.744,95485.0,11.3200,372.690,24.0777,19.6719,71.3169,71.2542,71.3795,-0.125315,0.283548E-03,-1.00000,0.00000,18.9589,3.71123,1.00012,-273.150,9.00105,-273.150
