file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2023-01-11,12:30,11.520,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-01-11T123000_AIU-0547.ghg,2023-01-11,13:00,11.5415,1,18000,18000,-0.177413,0,18.6618,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.933775E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.782145E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.941375E-01,2.27785,2.27785,0.100000,0,277.896,277.941,95499.2,1.19703,1005.23,0.241971E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.836927,0.532402,0.747326E-01,0.994728,-0.642887E-15,-0.830854E-14,0.994728,5.00753,185.318,147.538,4.30862,-9999,0.384982,0.534566,-257.607,-0.112575E-01,-9999,-0.402849E-01,0,74.8241,-11.3548,25.6847,63.9585,97.5408,136.802,204.955,-0.175125,1.01306,18.3835,1.01514,-9999,-9999,-9999,-9999,-9999,-9999,-0.813057E-02,1.14847,800000009,800001109,800000009,800000009,800001119,810001119,899999999,899999999,89999,89999,89,89,40,15,2,4,0,0,1,18000,18000,18000,0,0,0,0,0,0,0,0,0,14700,0,0,0,18000,18000,18000,18000,-9999,0.517896,0.388807,0.162429,0.121734,-9999,-9999,0.480792E-07,0.152777E-01,-9999,-9999,-0.813057E-05,12.0180,95892.8,11.4648,0.00000,0.00000,-9999,0.00000,2.11200,88.7970,1.00006,-273.150,9.00036,-273.150
2023-01-11T130000_AIU-0547.ghg,2023-01-11,13:30,11.5624,1,18000,18000,-0.250879,1,42.2044,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.185395E-01,1,1.89357,-9999,-9999,-9999,0.261460E-03,-9999,-9999,0.288510E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.939312E-01,2.28179,2.28179,-0.200000,0,278.641,278.921,95460.9,1.19234,1005.25,0.242922E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.946222,0.394519,0.799848E-01,1.02829,-0.210342E-13,0.307150E-14,1.02829,5.22472,176.529,157.367,4.46122,-9999,0.458703,0.723284,-192.624,-0.150552E-01,-9999,-0.767630E-01,0,85.1119,-12.9161,29.2162,72.7524,110.952,155.612,233.135,-0.247715,1.01277,41.5819,1.01497,-9999,-9999,-9999,-9999,-9999,-9999,-0.161447E-01,1.14834,800000009,800001109,800000009,800000009,800001109,800001109,899999999,899999999,89999,89999,89,89,15,19,2,1,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,10214,0,0,0,18000,18000,18000,18000,-9999,0.759339,0.520130,0.167099,0.140381,-9999,-9999,0.342363E-07,0.346921E-01,-9999,-9999,-0.161447E-04,12.0180,95862.9,11.4500,0.00000,0.00000,-9999,0.00000,2.11694,89.4035,1.00009,-273.150,9.00053,-273.150
2023-01-11T133000_AIU-0547.ghg,2023-01-11,14:00,11.5832,1,18000,18000,-0.220054,0,13.3115,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.516678E-02,0,-0.861242,-9999,-9999,-9999,0.492531E-03,-9999,-9999,0.578015E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.943523E-01,2.28921,2.28921,-0.200000,0,278.835,278.476,95425.5,1.19381,1005.24,0.242624E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.01024,0.287084,0.690848E-01,1.05251,0.692018E-14,0.612614E-14,1.05251,5.85285,168.825,164.136,3.76350,-9999,0.429336,0.911912,-500.635,-0.579265E-02,-9999,-0.258360E-01,0,79.9635,-12.1348,27.4489,68.3516,104.241,146.199,219.032,-0.217322,1.01257,13.1166,1.01486,-9999,-9999,-9999,-9999,-9999,-9999,-0.449970E-02,1.14825,800000009,800001109,800000009,800000009,800001109,800001109,899999999,899999999,89999,89999,89,89,11,13,2,2,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,8086,0,0,0,18000,18000,18000,18000,-9999,1.04887,0.603854,0.171101,0.455101E-01,-9999,-9999,0.124180E-07,0.109299E-01,-9999,-9999,-0.449970E-05,12.0180,95783.9,11.4211,0.00000,0.00000,-9999,0.00000,2.12212,87.7530,1.00011,-273.150,9.00063,-273.150
2023-01-11T140000_AIU-0547.ghg,2023-01-11,14:30,11.6040,1,18000,18000,-0.218059,0,12.9739,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.105235E-01,0,0.974651E-01,-9999,-9999,-9999,0.145155E-03,-9999,-9999,0.476141E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.943988E-01,2.29140,2.29140,-0.100000,0,278.951,278.526,95398.7,1.19326,1005.24,0.242736E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.09709,0.551657,0.790501E-01,1.23052,0.257326E-13,0.504393E-14,1.23052,5.12568,179.703,153.305,3.68329,-9999,0.427484,0.679178,-506.941,-0.572058E-02,-9999,-0.253015E-01,0,74.9677,-11.3766,25.7340,64.0813,97.7280,137.065,205.348,-0.215610,1.01136,12.7923,1.01419,-9999,-9999,-9999,-9999,-9999,-9999,-0.916747E-02,1.14792,800000009,800001109,800000009,800000009,800001109,801001109,899999999,899999999,89999,89999,89,89,27,29,0,0,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,17100,0,0,0,18000,18000,18000,18000,-9999,0.711169,0.447872,0.199316,0.371534E-01,-9999,-9999,0.118748E-07,0.106646E-01,-9999,-9999,-0.916747E-05,12.0180,95771.5,11.4378,0.00000,0.00000,-9999,0.00000,2.12370,88.6601,1.00009,-273.150,9.00049,-273.150
2023-01-11T143000_AIU-0547.ghg,2023-01-11,15:00,11.6249,1,18000,18000,-0.317991,0,15.0206,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.423487E-02,1,2.23895,-9999,-9999,-9999,0.844217E-03,-9999,-9999,-0.257850E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.944858E-01,2.30418,2.30418,-0.200000,0,279.432,279.690,95353.8,1.18773,1005.26,0.243865E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.22791,0.506690,0.794639E-01,1.33072,-0.592035E-13,-0.272898E-14,1.33072,7.39090,177.898,157.577,3.42346,-9999,0.517426,1.09447,-776.229,-0.373601E-02,-9999,-0.243132E-01,0,81.8969,-12.4282,28.1126,70.0042,106.761,149.734,224.328,-0.314587,1.01082,14.8143,1.01393,-9999,-9999,-9999,-9999,-9999,-9999,-0.368915E-02,1.14793,800000009,800001109,800000009,800000009,800001109,811001109,899999999,899999999,89999,89999,89,89,15,17,2,2,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,13100,0,0,0,18000,18000,18000,18000,-9999,1.28463,0.670212,0.234108,0.628768E-01,-9999,-9999,0.149501E-07,0.124074E-01,-9999,-9999,-0.368915E-05,12.0180,95732.2,11.4800,0.00000,0.00000,-9999,0.00000,2.13711,88.6175,1.00008,-273.150,9.00044,-273.150
2023-01-11T150000_AIU-0547.ghg,2023-01-11,15:30,11.6457,1,18000,18000,-0.321087,0,-1.62555,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.193149E-02,1,-1.19204,-9999,-9999,-9999,-0.873162E-04,-9999,-9999,-0.958182E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.945993E-01,2.30286,2.30286,-0.100000,0,279.419,279.072,95311.8,1.18984,1005.25,0.243433E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.14391,0.725834,0.111687,1.35935,-0.799544E-14,-0.101288E-13,1.35935,7.69907,185.732,147.604,4.71286,-9999,0.519478,1.00363,7255.89,0.399675E-03,-9999,0.261620E-02,0,77.9947,-11.8360,26.7730,66.6687,101.674,142.599,213.639,-0.318721,1.00742,-1.60613,1.01209,-9999,-9999,-9999,-9999,-9999,-9999,-0.165615E-02,1.16625,800000009,800001109,800000009,800000009,800001109,810101109,899999999,899999999,89999,89999,89,89,20,27,2,5,0,0,1,18000,18000,18000,0,0,0,0,0,0,0,0,0,13600,0,0,0,18000,18000,18000,18000,-9999,1.05014,0.690522,0.266599,0.263768E-01,-9999,-9999,0.391108E-08,-0.134282E-02,-9999,-9999,-0.165615E-05,12.0180,95685.6,11.4611,0.00000,0.00000,-9999,0.00000,2.13366,88.4722,1.00009,-273.150,9.00047,-273.150
2023-01-11T153000_AIU-0547.ghg,2023-01-11,16:00,11.6665,1,18000,18000,-0.212222,1,-2.10173,2,-9999,-9999,-9999,-9999,-9999,-9999,-0.110829E-02,1,-1.15905,-9999,-9999,-9999,-0.271096E-03,-9999,-9999,-0.912959E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.946564E-01,2.29877,2.29877,-0.300000,0,279.289,278.472,95333.5,1.19267,1005.24,0.242854E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.807486,0.850146,0.171553,1.18499,-0.327007E-13,-0.964497E-14,1.18499,4.89119,197.975,133.526,8.32404,-9999,0.421827,0.687605,3005.26,0.964975E-03,-9999,0.415577E-02,0,69.6646,-10.5719,23.9136,59.5483,90.8149,127.369,190.822,-0.210573,1.00783,-2.07637,1.01221,-9999,-9999,-9999,-9999,-9999,-9999,-0.950480E-03,1.16603,800000009,800001109,800000009,800000009,800001109,800001109,899999999,899999999,89999,89999,89,89,42,15,3,6,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,0.436877,0.705189,0.233145,0.535462E-02,-9999,-9999,0.192628E-08,-0.173186E-02,-9999,-9999,-0.950480E-06,12.0180,95708.4,11.4500,0.00000,0.00000,-9999,0.00000,2.12904,88.3439,1.00008,-273.150,9.00043,-273.150
2023-01-11T160000_AIU-0547.ghg,2023-01-11,16:30,11.6873,1,18000,18000,-0.131227,0,-4.64576,1,-9999,-9999,-9999,-9999,-9999,-9999,0.836426E-03,1,-0.749102E-01,-9999,-9999,-9999,-0.840434E-04,-9999,-9999,-0.850188E-14,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.946498E-01,2.29750,2.29750,0.900000,0,279.289,278.433,95366.1,1.19325,1005.24,0.242737E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.576993,0.941837,0.181009,1.11926,0.408408E-13,-0.898246E-16,1.11926,5.19948,209.192,121.493,9.30686,-9999,0.331624,0.615829,660.758,0.438890E-02,-9999,0.116791E-01,0,61.1743,-9.28343,20.9991,52.2909,79.7468,111.846,167.566,-0.130179,1.00805,-4.58869,1.01244,-9999,-9999,-9999,-9999,-9999,-9999,0.715858E-03,1.16842,800000009,800001109,800000009,800000009,800001109,810001109,899999999,899999999,89999,89999,89,89,70,14,2,25,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,-9999,0.410606,0.621637,0.199414,0.252426E-02,-9999,-9999,0.130006E-08,-0.382550E-02,-9999,-9999,0.715858E-06,12.0180,95743.2,11.4307,0.00000,0.00000,-9999,0.00000,2.12847,88.2812,1.00008,-273.150,9.00046,-273.150
