file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2023-10-17,15:30,290.645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-10-17T153000_AIU-0547.ghg,2023-10-17,16:00,290.6665,1,18000,18000,-0.223823,0,26.0705,0,82.6809,0,-0.726807E-03,2,1.85925,0,0.369476E-01,0,-9999,-9999,-9999,-9999,-9999,-0.796205E-10,-0.234382E-11,-0.452313E-12,15.4680,391.656,396.224,0.100000,1,455.337,11.5293,11.6638,0.500000,0,0.878713E-01,2.06344,2.08751,0.700000,0,286.801,286.789,95266.3,1.15222,1011.68,0.250284E-01,0.120480,0.830091E-02,1098.65,1556.76,0.720425E-02,70.5728,458.111,281.509,0.556025,-0.410826,0.103319,0.699011,-0.356605E-13,-0.514745E-14,0.699011,5.56453,11.4969,323.541,8.49987,-9999,0.440741,1.16094,-276.768,-0.104781E-01,0.315314,-0.507439E-01,0,70.7002,-10.7290,24.2691,60.4335,92.1649,129.263,193.659,-0.220115,1.01684,30.2952,1.01746,76.0594,1.08706,-0.668601E-03,1.08706,1.71036,1.08706,0.212080E-01,1.15105,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,6,0,0,23,26,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16504,0,0,0,18000,18000,18000,18000,73,0.992398,1.08418,0.245303,0.341328E-01,0.528994,0.102237,0.246005E-06,0.259892E-01,-0.169292E-04,0.433069E-01,0.212080E-04,15.4686,455.356,95659.7,10.9606,391.646,11.5292,8.34887,70.6616,70.8460,70.4771,0.368876,0.281185E-03,-1.00000,0.00000,2.05396,84.0929,1.00013,-301.857,9.00086,-273.150
2023-10-17T160000_AIU-0547.ghg,2023-10-17,16:30,290.6873,1,18000,18000,-0.287711E-01,1,10.1669,1,58.0654,1,-0.555359E-01,1,1.30551,1,0.225179E-02,1,-0.326918,-0.532230,0.327172E-01,-0.119663E-01,0.293926E-03,-0.663787E-10,-0.191845E-11,-0.377255E-12,15.5090,392.187,396.684,0.100000,1,448.236,11.3348,11.4648,0.400000,0,0.881436E-01,2.06800,2.09171,-0.500000,0,286.737,286.615,95276.5,1.15313,1011.57,0.250105E-01,0.845967E-01,0.816672E-02,1080.23,1539.23,0.708220E-02,70.1803,458.993,281.260,1.00361,0.233395,0.181984,1.04634,-0.242052E-13,-0.428000E-14,1.04634,4.51579,324.862,13.0917,10.0160,-9999,0.157957,0.603774,-32.6706,-0.887649E-01,0.175094,-0.551793E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.284125E-01,1.01262,13.2701,1.01489,53.4661,1.08602,-0.511369E-01,1.08602,1.20210,1.08602,-0.460813E-02,1.14827,800000009,800000009,800000009,800000009,800001019,800011119,899999999,899999999,89999,89999,89,89,6,0,0,62,38,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,73,0.564065,0.521384,0.122098,0.999424E-02,0.810944E-01,0.922342E-01,0.140476E-06,0.113763E-01,-0.129363E-02,0.304099E-01,-0.460813E-05,15.5100,448.263,95663.0,10.9600,392.187,11.3348,8.09926,70.6815,70.8659,70.4972,0.368707,0.281127E-03,-1.00000,0.00000,2.05841,86.5665,1.00014,-273.150,9.00093,-273.150
2023-10-17T163000_AIU-0547.ghg,2023-10-17,17:00,290.7082,1,18000,18000,-0.509147E-01,0,11.1694,0,46.5695,0,0.268337,0,1.04697,0,0.377331E-02,2,-0.118426,0.511207,-0.132096E-01,0.114930E-01,0.402278E-04,0.507884E-10,0.149286E-11,0.288836E-12,15.5071,391.973,396.541,0.100000,0,455.811,11.5216,11.6559,0.700000,0,0.881895E-01,2.06863,2.09274,0.600000,0,286.707,286.552,95287.5,1.15344,1011.67,0.250022E-01,0.678440E-01,0.830403E-02,1098.16,1532.92,0.719938E-02,71.6381,434.765,281.502,0.576432,-0.432029E-01,0.136649,0.593981,0.746140E-13,0.327518E-14,0.593981,3.10429,333.722,355.714,13.3003,-9999,0.210099,0.472469,-69.9882,-0.414356E-01,0.239844,-0.455587E-01,0,58.4561,-8.87094,20.0661,49.9674,76.2034,106.876,160.120,-0.499627E-01,1.01905,13.5769,1.01887,42.7921,1.08827,0.246571,1.08827,0.962050,1.08827,-0.277766E-02,1.15289,800000009,800000009,800000009,800000009,800001019,800011119,899999999,899999999,89999,89999,89,89,4,5,1,20,30,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,73,0.344216,0.511048,0.896730E-01,0.175058E-01,0.389190,0.146173,0.114433E-06,0.116350E-01,0.623669E-02,0.243338E-01,-0.277766E-05,15.5080,455.826,95672.5,10.9600,391.971,11.5212,8.33861,70.6524,70.8329,70.4718,0.361020,0.281238E-03,-1.00000,0.00000,2.05873,86.6191,1.00015,-288.573,9.00103,-273.150
2023-10-17T170000_AIU-0547.ghg,2023-10-17,17:30,290.7290,0,18000,18000,-0.963701E-01,0,10.7654,0,35.1522,0,-0.828419,0,0.790098,0,0.121098E-01,1,-0.479103,-1.03476,0.137988E-01,-0.232577E-01,0.334357E-03,0.852621E-10,0.242269E-11,0.485850E-12,15.5360,392.197,396.617,0.100000,1,441.452,11.1441,11.2697,0.100000,1,0.885293E-01,2.07381,2.09718,-0.700000,0,286.426,286.297,95312.4,1.15493,1011.46,0.249734E-01,0.511983E-01,0.804124E-02,1062.46,1507.66,0.696254E-02,70.4706,445.204,281.016,0.212428,-0.259613,0.759207E-01,0.343931,0.565749E-13,0.548802E-14,0.343931,5.03688,1.68298,309.292,12.7527,-9999,0.288864,0.656472,-188.747,-0.153645E-01,0.306252,-0.319032E-01,0,66.4954,-10.0909,22.8257,56.8393,86.6835,121.575,182.141,-0.936335E-01,1.02923,12.4620,1.02551,32.0865,1.09555,-0.756170,1.09555,0.721191,1.09555,0.570039E-02,1.16236,800000009,800000009,800000009,800000009,800001119,800001119,899999999,899999999,89999,89999,89,89,4,1,1,43,51,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,73,0.399978,0.790140,0.122827,0.686315E-02,0.253055,0.638545E-01,0.324332E-07,0.106680E-01,-0.190970E-01,0.182136E-01,0.570039E-05,15.5370,441.477,95695.3,10.9536,392.196,11.1440,7.85617,70.6937,70.8765,70.5110,0.365537,0.280730E-03,-1.00000,0.00000,2.06417,86.5167,1.00012,-284.374,9.00085,-273.150
2023-10-17T173000_AIU-0547.ghg,2023-10-17,18:00,290.7498,0,18000,18000,-0.365099E-01,0,10.4054,0,48.6445,0,-0.135045E-01,2,1.09320,0,0.522540E-02,2,-0.276281,0.448353,0.442958E-01,0.100760E-01,0.999729E-04,0.541631E-11,0.155874E-12,0.308250E-13,15.5768,392.915,397.409,0.100000,1,448.280,11.3075,11.4369,0.100000,1,0.886501E-01,2.07536,2.09910,0.00000,1,286.305,286.151,95330.5,1.15567,1011.55,0.249559E-01,0.708396E-01,0.816488E-02,1078.24,1493.28,0.706506E-02,72.2065,415.034,281.232,0.162824,-0.318313,0.973847E-01,0.370566,-0.146525E-13,0.347715E-15,0.370566,2.30916,44.2530,297.091,15.2363,-9999,0.177741,0.277206,-45.4997,-0.637366E-01,0.213906,-0.500783E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.355311E-01,1.02755,12.8628,1.02441,44.4545,1.09425,-0.123413E-01,1.09425,0.999041,1.09425,-0.134210E-02,1.16074,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,3,6,1,17,63,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,73,0.177565,0.306505,0.703422E-01,0.170951E-01,1.13542,0.165458,0.257342E-07,0.110031E-01,-0.311512E-03,0.252172E-01,-0.134210E-05,15.5778,448.303,95715.1,10.9500,392.914,11.3074,8.06815,70.6676,70.8460,70.4893,0.356761,0.280266E-03,-1.00000,0.00000,2.06554,86.6092,1.00012,-313.485,9.00083,-273.150
2023-10-17T180000_AIU-0547.ghg,2023-10-17,18:30,290.7707,0,18000,18000,-0.529632E-01,1,12.4175,1,46.5479,0,0.104386,2,1.04572,0,-0.379405E-02,1,-0.687092,0.517383,0.105360,0.116233E-01,0.526549E-03,0.861335E-10,0.250917E-11,0.490216E-12,15.6623,394.621,399.210,0.300000,0,456.261,11.4958,11.6295,0.100000,1,0.891397E-01,2.08351,2.10774,-0.200000,0,285.978,285.786,95335.7,1.15712,1011.64,0.249228E-01,0.677627E-01,0.831184E-02,1096.25,1458.07,0.718319E-02,75.1853,361.815,281.476,0.445038,-0.365288,0.128766,0.589979,0.280386E-13,0.549942E-14,0.589979,2.19526,13.6746,320.621,12.6065,-9999,0.213943,0.219824,-66.4945,-0.436127E-01,0.266769,-0.495828E-01,0,68.9636,-10.4655,23.6730,58.9491,89.9011,126.088,188.902,-0.519679E-01,1.01915,14.7957,1.01893,42.7698,1.08833,0.959138E-01,1.08833,0.960845,1.08833,-0.102013E-01,1.15298,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,7,3,0,16,34,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17901,0,0,0,18000,18000,18000,18000,73,0.155500,0.222640,0.615080E-01,0.521042E-01,3.26318,0.227545,0.287368E-07,0.126395E-01,0.241824E-02,0.242255E-01,-0.102013E-04,15.6632,456.282,95716.4,10.9597,394.619,11.4955,8.30848,70.6267,70.7983,70.4552,0.343152,0.280316E-03,-1.00000,0.00000,2.07345,85.5748,1.00015,-290.107,9.00099,-273.150
2023-10-17T183000_AIU-0547.ghg,2023-10-17,19:00,290.7915,0,18000,18000,-0.236919E-01,0,-7.26992,2,68.1349,0,3.77463,0,1.52985,0,-0.146934E-02,1,-1.06714,0.702171,0.740987E-01,0.157661E-01,0.145908E-03,-0.210835E-09,-0.625900E-11,-0.119798E-11,15.7441,395.819,400.525,0.200000,0,467.391,11.7505,11.8903,0.100000,1,0.894590E-01,2.08576,2.11056,0.00000,0,285.436,285.222,95360.0,1.15960,1011.77,0.248672E-01,0.991346E-01,0.851503E-02,1120.83,1404.95,0.734310E-02,79.7777,284.113,281.804,0.545131,-0.538269,0.114717,0.774636,-0.292109E-13,-0.133914E-13,0.774636,2.65285,18.0458,315.363,8.51634,-9999,0.142938,0.239291,33.8791,0.855986E-01,-0.106699,0.433503E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.234631E-01,1.00975,-3.51022,1.01478,61.5333,1.10729,3.40890,1.10729,1.38163,1.10729,-0.326869E-02,1.19537,800000009,800000009,800000009,800000009,800000009,800101009,899999999,899999999,89999,89999,89,89,2,8,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,73,0.177628,0.227448,0.735064E-01,0.815957E-01,4.14223,0.235162,0.269607E-07,-0.299188E-02,0.857780E-01,0.347658E-01,-0.326869E-05,15.7451,467.415,95739.5,10.9722,395.817,11.7503,8.63544,70.5451,70.7031,70.3871,0.316024,0.279826E-03,-1.00000,0.00000,2.07546,85.1517,1.00015,-273.150,9.00098,-273.150
2023-10-17T190000_AIU-0547.ghg,2023-10-17,19:30,290.8123,0,18000,18000,-0.108961,0,7.00708,1,56.4136,0,4.38498,0,1.26651,0,-0.264246E-02,0,-0.249494,-1.02810,-0.247560E-01,-0.230814E-01,0.768662E-04,-0.610083E-10,-0.175547E-11,-0.346909E-12,15.7538,395.419,399.970,0.300000,0,453.304,11.3779,11.5088,0.100000,1,0.895803E-01,2.08694,2.11096,-0.100000,0,285.321,285.090,95396.5,1.16074,1011.56,0.248462E-01,0.820700E-01,0.825195E-02,1085.70,1392.78,0.710921E-02,77.9519,307.083,281.334,0.642200,-0.353027,0.971198E-01,0.739243,-0.821609E-13,-0.387261E-14,0.739243,3.62984,2.84002,331.202,7.54919,-9999,0.306385,0.610582,-346.242,-0.837565E-02,0.124209,-0.194778E-01,0,62.2463,-9.44611,21.3671,53.2072,81.1443,113.806,170.502,-0.107229,1.01616,10.0174,1.01702,51.9109,1.08674,4.03499,1.08674,1.16542,1.08674,-0.812707E-02,1.15051,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,6,0,2,24,34,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,18000,73,0.394825,0.663357,0.162982,0.349007E-01,4.90288,0.187494,0.133645E-07,0.853149E-02,0.101408,0.292897E-01,-0.812707E-05,15.7547,453.326,95777.2,11.0000,395.417,11.3777,8.16796,70.5857,70.7438,70.4275,0.316351,0.279225E-03,-1.00000,0.00000,2.07695,88.9271,1.00015,-273.150,9.00095,-273.150
