file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2022-11-08,13:30,312.562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2022-11-08T133000_AIU-0547.ghg,2022-11-08,14:00,312.5832,1,18000,18000,0.540568E-01,1,12.5499,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.441559E-02,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.221964E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.894098E-01,2.21422,2.21422,0.00000,1,288.747,287.996,96685.3,1.16959,1005.43,0.247648E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.03573,0.707686,0.243679,2.16897,0.941601E-13,0.248255E-14,2.16897,6.33010,314.149,19.1691,6.45069,-9999,0.214985,1.04173,-67.3119,-0.430831E-01,-9999,-0.496417E-01,0,47.8847,-7.26669,16.4373,40.9311,62.4226,87.5485,131.164,0.536001E-01,1.00852,12.3847,1.01333,-9999,-9999,-9999,-9999,-9999,-9999,-0.383593E-02,1.15111,800000009,800001109,800000009,800000009,800001119,800011119,899999999,899999999,89999,89999,89,89,6,1,1,6,0,0,8,18000,18000,18000,0,0,0,0,0,0,0,0,0,7226,0,0,0,18000,18000,18000,18000,-9999,1.24921,0.679656,0.154601,0.585615E-01,-9999,-9999,0.398242E-07,0.105318E-01,-9999,-9999,-0.383593E-05,12.0180,97056.8,11.5000,0.00000,0.00000,-9999,0.00000,2.09876,91.0562,1.00016,-273.150,9.00115,-273.150
2022-11-08T140000_AIU-0547.ghg,2022-11-08,14:30,312.6040,1,18000,18000,-0.537807E-01,1,16.9495,0,-9999,-9999,-9999,-9999,-9999,-9999,0.175033E-01,1,1.93310,-9999,-9999,-9999,0.401729E-03,-9999,-9999,-0.267110E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.893251E-01,2.22042,2.22042,0.200000,0,289.102,289.020,96666.6,1.16522,1005.45,0.248577E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.17803,0.525771,0.174261,1.30175,-0.466867E-15,-0.299031E-14,1.30175,5.69054,305.107,24.0518,7.69307,-9999,0.214838,0.991889,-49.7309,-0.583138E-01,-9999,-0.673410E-01,0,49.2575,-7.47502,16.9085,42.1046,64.2121,90.0584,134.924,-0.531973E-01,1.01097,16.7155,1.01400,-9999,-9999,-9999,-9999,-9999,-9999,0.152480E-01,1.14791,800000009,800001109,800000009,800000009,800001109,800011119,899999999,899999999,89999,89999,89,89,5,0,2,12,0,0,4,18000,18000,18000,0,0,0,0,0,0,0,0,0,8719,0,0,0,18000,18000,18000,18000,-9999,1.21583,0.624095,0.143855,0.673162E-01,-9999,-9999,0.126642E-06,0.142676E-01,-9999,-9999,0.152480E-04,12.0180,97031.4,11.4982,0.00000,0.00000,-9999,0.00000,2.10663,90.1809,1.00014,-289.340,9.00107,-273.150
2022-11-08T143000_AIU-0547.ghg,2022-11-08,15:00,312.6249,1,18000,18000,-0.111147,0,18.9342,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.731428E-02,0,0.717974,-9999,-9999,-9999,-0.656327E-04,-9999,-9999,0.129725E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.891576E-01,2.21940,2.21940,-0.700000,0,289.421,289.401,96656.7,1.16356,1005.46,0.248930E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.17361,0.261222,0.217885,1.22191,-0.146710E-13,0.145501E-13,1.22191,4.38530,315.287,12.5484,10.2716,-9999,0.309068,0.858430,-132.538,-0.218806E-01,-9999,-0.523647E-01,0,72.8202,-11.0507,24.9968,62.2456,94.9285,133.139,199.466,-0.109894,1.01141,18.6688,1.01422,-9999,-9999,-9999,-9999,-9999,-9999,-0.637174E-02,1.14792,800000009,800001109,800000009,800000009,800001119,800011119,899999999,899999999,89999,89999,89,89,1,1,1,11,0,0,2,18000,18000,18000,0,0,0,0,0,0,0,0,0,6528,0,0,0,18000,18000,18000,18000,-9999,0.835736,0.769086,0.112038,0.434954E-01,-9999,-9999,0.378679E-07,0.159573E-01,-9999,-9999,-0.637174E-05,12.0180,97030.4,11.4600,0.00000,0.00000,-9999,0.00000,2.10633,89.3800,1.00012,-327.575,9.00096,-273.150
2022-11-08T150000_AIU-0547.ghg,2022-11-08,15:30,312.6457,1,18000,18000,-0.277582E-01,2,9.92315,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.924030E-02,1,-0.754350,-9999,-9999,-9999,-0.839846E-03,-9999,-9999,-0.110450E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.887618E-01,2.20645,2.20645,0.200000,0,289.580,289.001,96659.0,1.16520,1005.45,0.248581E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.80348,0.712851,0.250960,1.95542,0.984480E-13,-0.124434E-15,1.95542,7.06279,312.593,21.5671,7.37371,-9999,0.154346,1.18043,-31.4967,-0.920731E-01,-9999,-0.548773E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.275142E-01,1.00887,9.79293,1.01330,-9999,-9999,-9999,-9999,-9999,-9999,-0.803562E-02,1.14992,800000009,800001109,800000009,800000009,800001119,800001119,899999999,899999999,89999,89999,89,89,3,7,3,5,0,0,3,18000,18000,18000,0,0,0,0,0,0,0,0,0,12209,0,0,0,18000,18000,18000,18000,-9999,1.43604,0.752579,0.172245,0.394111E-01,-9999,-9999,0.419206E-07,0.835894E-02,-9999,-9999,-0.803562E-05,12.0180,97030.3,11.4752,0.00000,0.00000,-9999,0.00000,2.09317,88.4967,1.00013,-322.286,9.00095,-273.150
2022-11-08T153000_AIU-0547.ghg,2022-11-08,16:00,312.6665,1,18000,18000,0.497633E-01,1,-5.40682,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.661738E-03,2,-0.600794,-9999,-9999,-9999,-0.271853E-03,-9999,-9999,0.103164E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.886987E-01,2.20226,2.20226,0.00000,1,289.553,288.683,96667.6,1.16659,1005.44,0.248285E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.39023,0.429872,0.183953,1.46676,-0.114671E-13,0.116308E-13,1.46676,5.13260,316.040,17.1821,7.20472,-9999,0.206536,0.828578,138.516,0.209362E-01,-9999,0.223188E-01,0,47.3829,-7.19054,16.2650,40.5022,61.7685,86.6311,129.789,0.493922E-01,1.00751,-5.33691,1.01310,-9999,-9999,-9999,-9999,-9999,-9999,-0.559713E-03,1.18228,800000009,800001109,800000009,800000009,800011109,800011109,899999999,899999999,89999,89999,89,89,1,8,0,21,0,0,6,18000,18000,18000,0,0,0,0,0,0,0,0,0,17317,0,0,0,18000,18000,18000,18000,-9999,0.887419,0.623241,0.146495,0.551267E-01,-9999,-9999,0.238444E-07,-0.455004E-02,-9999,-9999,-0.559713E-06,12.0180,97039.5,11.5000,0.00000,0.00000,-9999,0.00000,2.08864,88.8587,1.00014,-273.150,9.00102,-273.150
2022-11-08T160000_AIU-0547.ghg,2022-11-08,16:30,312.6873,1,18000,18000,0.724910E-01,1,-15.1777,1,-9999,-9999,-9999,-9999,-9999,-9999,0.122834E-01,1,-0.771442,-9999,-9999,-9999,0.245752E-03,-9999,-9999,-0.150314E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.889917E-01,2.20604,2.20604,0.300000,0,289.323,288.276,96684.0,1.16843,1005.43,0.247892E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.882824,0.333116,0.137388,0.953530,0.455376E-13,-0.168908E-13,0.953530,4.87068,306.825,20.6730,8.28423,-9999,0.249081,0.825698,86.5598,0.335028E-01,-9999,0.518689E-01,0,56.8107,-8.62125,19.5013,48.5609,74.0585,103.868,155.613,0.718548E-01,1.00885,-14.9680,1.01401,-9999,-9999,-9999,-9999,-9999,-9999,0.103271E-01,1.18943,800000009,800001109,800000009,800000009,800001119,800001119,899999999,899999999,89999,89999,89,89,0,15,2,14,0,0,4,18000,18000,18000,0,0,0,0,0,0,0,0,0,16796,0,0,0,18000,18000,18000,18000,-9999,0.846878,0.669158,0.135360,0.103991,-9999,-9999,0.439762E-07,-0.127410E-01,-9999,-9999,0.103271E-04,12.0180,97053.4,11.4929,0.00000,0.00000,-9999,0.00000,2.09161,89.2027,1.00015,-273.150,9.00105,-273.150
2022-11-08T163000_AIU-0547.ghg,2022-11-08,17:00,312.7082,0,18000,18000,-0.256811E-01,1,3.85953,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.962295E-03,2,-2.58935,-9999,-9999,-9999,-0.399077E-03,-9999,-9999,0.935936E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.891769E-01,2.19993,2.19993,0.00000,1,288.039,286.914,96695.5,1.17412,1005.40,0.246692E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.856432,0.550380,0.176769,1.03327,0.250870E-13,0.104953E-13,1.03327,3.37151,302.321,32.7266,9.85048,-9999,0.147894,0.361569,-71.2595,-0.406964E-01,-9999,-0.221071E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.253583E-01,1.01273,3.80269,1.01495,-9999,-9999,-9999,-9999,-9999,-9999,-0.838005E-03,1.14832,800000009,800001109,800000009,800000009,800001109,800101109,899999999,899999999,89999,89999,89,89,9,2,3,2,0,0,1,18000,18000,18000,0,0,0,0,0,0,0,0,0,11242,0,0,0,18000,18000,18000,18000,-9999,0.379193,0.305111,0.388339E-01,0.715551,-9999,-9999,0.601186E-07,0.322136E-02,-9999,-9999,-0.838005E-06,12.0180,97059.7,11.4905,0.00000,0.00000,-9999,0.00000,2.08300,88.8682,1.00017,-273.150,9.00115,-273.150
2022-11-08T170000_AIU-0547.ghg,2022-11-08,17:30,312.7290,0,18000,18000,-0.126381E-01,0,6.53451,1,-9999,-9999,-9999,-9999,-9999,-9999,0.260907E-02,2,-3.82274,-9999,-9999,-9999,0.687820E-04,-9999,-9999,0.565186E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.898591E-01,2.20097,2.20097,0.00000,1,286.134,284.918,96711.5,1.18254,1005.36,0.244936E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.869732,-0.412866E-01,0.217689,0.897512,-0.454117E-13,0.628969E-14,0.897512,2.78815,338.902,357.282,14.0369,-9999,0.103379,0.178765,-14.3763,-0.201721,-9999,-0.531669E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.124632E-01,1.01404,6.43340,1.01572,-9999,-9999,-9999,-9999,-9999,-9999,0.227069E-02,1.14902,800000009,800001109,800000009,800000009,800001109,800101109,899999999,899999999,89999,89999,89,89,7,7,0,6,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,15601,0,0,0,18000,18000,18000,18000,-9999,0.111012,0.220774,0.257432E-01,0.274439,-9999,-9999,0.250238E-06,0.541132E-02,-9999,-9999,0.227069E-05,12.0180,97072.3,11.5000,0.00000,0.00000,-9999,0.00000,2.07989,87.8124,1.00015,-286.191,9.00097,-273.150
