file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2022-09-26,11:30,269.479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2022-09-26T113000_AIU-0547.ghg,2022-09-26,12:00,269.4999,1,18000,18000,-0.289866,0,67.0511,1,-9999,-9999,-9999,-9999,-9999,-9999,-0.132138E-01,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.547957E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.875080E-01,2.24105,2.24105,-0.100000,0,293.199,291.800,94730.8,1.13100,1005.52,0.256097E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.29021,-1.55116,0.163477,2.02422,0.183649E-13,0.626179E-14,2.02422,7.92033,104.778,230.247,4.63228,-9999,0.506252,1.81340,-162.145,-0.178852E-01,-9999,-0.116462,0,74.0868,-11.2430,25.4316,63.3283,96.5797,135.454,202.935,-0.287353,1.00874,66.1711,1.01330,-9999,-9999,-9999,-9999,-9999,-9999,-0.114875E-01,1.15028,800000009,800001109,800000009,800000009,800001119,800101119,899999999,899999999,89999,89999,89,89,18,3,9,6,0,0,1,18000,18000,18000,0,0,0,0,0,0,0,0,0,15388,0,0,0,18000,18000,18000,18000,-9999,1.75954,1.57934,0.287917,0.169434,-9999,-9999,0.197513E-06,0.581854E-01,-9999,-9999,-0.114875E-04,12.0180,95132.1,11.5000,0.00000,0.00000,-9999,0.00000,2.09356,89.1403,1.00011,-273.150,9.00097,-273.150
2022-09-26T120000_AIU-0547.ghg,2022-09-26,12:30,269.5207,1,18000,18000,-0.272984,0,14.5973,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.193904E-01,1,0.623404,-9999,-9999,-9999,-0.279967E-03,-9999,-9999,0.111010E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.872130E-01,2.23659,2.23659,-0.300000,0,293.488,292.140,94710.0,1.12944,1005.53,0.256452E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.724529,-1.49799,0.151806,1.67092,0.243611E-12,0.127286E-13,1.67092,8.71440,89.1096,244.188,5.21263,-9999,0.491629,2.10167,-681.999,-0.425220E-02,-9999,-0.261445E-01,0,80.3839,-12.1986,27.5932,68.7110,104.789,146.967,220.184,-0.270405,1.00954,14.4041,1.01342,-9999,-9999,-9999,-9999,-9999,-9999,-0.168807E-01,1.14867,800000009,800001109,800000009,800000009,800001109,801101119,899999999,899999999,89999,89999,89,89,8,6,3,15,0,0,3,18000,18000,18000,0,0,0,0,0,0,0,0,0,11600,0,0,0,18000,18000,18000,18000,-9999,1.33085,2.65106,0.221431,0.645671E-01,-9999,-9999,0.842649E-07,0.126832E-01,-9999,-9999,-0.168807E-04,12.0180,95087.3,11.4905,0.00000,0.00000,-9999,0.00000,2.08980,88.7825,1.00011,-273.150,9.00099,-273.150
2022-09-26T123000_AIU-0547.ghg,2022-09-26,13:00,269.5415,1,18000,18000,-0.188601,1,36.2961,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.199645E-01,1,1.61460,-9999,-9999,-9999,0.109301E-02,-9999,-9999,-0.426195E-13,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.876074E-01,2.25405,2.25405,-0.600000,0,294.139,293.026,94687.6,1.12576,1005.55,0.257290E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.59838,-1.71878,0.110027,2.34971,0.149218E-12,-0.486483E-15,2.34971,8.98096,103.694,227.079,2.68389,-9999,0.409307,2.19573,-158.260,-0.183243E-01,-9999,-0.783362E-01,0,60.4324,-9.17085,20.7445,51.6567,78.7797,110.490,165.534,-0.187048,1.00831,35.8154,1.01342,-9999,-9999,-9999,-9999,-9999,-9999,-0.173263E-01,1.15226,800000009,800001109,800000009,800000009,800001119,800101119,899999999,899999999,89999,89999,89,89,19,6,5,20,0,0,6,18000,18000,18000,0,0,0,0,0,0,0,0,0,15800,0,0,0,18000,18000,18000,18000,-9999,2.68153,1.39674,0.313193,0.774480E-01,-9999,-9999,0.101737E-06,0.316389E-01,-9999,-9999,-0.173263E-04,12.0180,95080.7,11.4929,0.00000,0.00000,-9999,0.00000,2.10786,88.0786,1.00011,-292.893,9.00095,-273.150
2022-09-26T130000_AIU-0547.ghg,2022-09-26,13:30,269.5624,1,18000,18000,-0.304217,0,15.6093,2,-9999,-9999,-9999,-9999,-9999,-9999,0.139137E-02,2,-0.362809,-9999,-9999,-9999,0.863623E-04,-9999,-9999,0.216443E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.877211E-01,2.25543,2.25543,0.00000,1,294.018,292.827,94688.3,1.12653,1005.54,0.257113E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.26809,-1.73127,0.159963,2.15196,0.842701E-13,0.246740E-14,2.15196,7.76789,96.0945,233.779,4.26292,-9999,0.519661,1.93903,-753.111,-0.385069E-02,-9999,-0.265166E-01,0,73.1281,-11.0975,25.1025,62.5088,95.3299,133.702,200.309,-0.301639,1.00855,15.4040,1.01333,-9999,-9999,-9999,-9999,-9999,-9999,0.120883E-02,1.15101,800000009,800001109,800000009,800000009,800001119,800101119,899999999,899999999,89999,89999,89,89,3,9,4,18,0,0,12,18000,18000,18000,0,0,0,0,0,0,0,0,0,13100,0,0,0,18000,18000,18000,18000,-9999,2.08128,1.48338,0.313412,0.119564,-9999,-9999,0.676874E-07,0.135984E-01,-9999,-9999,0.120883E-05,12.0180,95062.4,11.5000,0.00000,0.00000,-9999,0.00000,2.10864,87.7768,1.00011,-301.897,9.00092,-273.150
2022-09-26T133000_AIU-0547.ghg,2022-09-26,14:00,269.5832,1,18000,18000,-0.292506,0,33.6840,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.103972E-01,0,1.09475,-9999,-9999,-9999,0.261397E-03,-9999,-9999,0.257725E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.876796E-01,2.25961,2.25961,-0.300000,0,294.498,293.428,94662.4,1.12391,1005.56,0.257712E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.52996,-1.67946,0.160709,2.27753,-0.381559E-13,0.293939E-14,2.27753,8.13912,105.642,227.667,4.04631,-9999,0.510154,2.20675,-330.128,-0.878447E-02,-9999,-0.584227E-01,0,70.5609,-10.7079,24.2213,60.3144,91.9832,129.008,193.277,-0.290074,1.00838,33.2393,1.01338,-9999,-9999,-9999,-9999,-9999,-9999,-0.902700E-02,1.15179,800000009,800001109,800000009,800000009,800001109,800111119,899999999,899999999,89999,89999,89,89,23,15,8,41,0,0,10,18000,18000,18000,0,0,0,0,0,0,0,0,0,14712,0,0,0,18000,18000,18000,18000,-9999,2.02268,2.06054,0.330278,0.622230E-01,-9999,-9999,0.320276E-07,0.294110E-01,-9999,-9999,-0.902700E-05,12.0180,95047.9,11.5124,0.00000,0.00000,-9999,0.00000,2.11355,87.0498,1.00010,-273.352,9.00093,-273.150
2022-09-26T140000_AIU-0547.ghg,2022-09-26,14:30,269.6040,1,18000,18000,-0.320085,0,-4.62230,2,-9999,-9999,-9999,-9999,-9999,-9999,0.125373E-01,2,-0.217132,-9999,-9999,-9999,0.388228E-03,-9999,-9999,-0.130682E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.879491E-01,2.26582,2.26582,0.00000,1,294.370,293.309,94654.6,1.12428,1005.56,0.257628E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.666627,-1.66917,0.154421,1.80398,0.216626E-12,-0.148589E-13,1.80398,7.56852,81.8326,248.229,4.91051,-9999,0.533575,2.44854,2752.35,0.105364E-02,-9999,0.766271E-02,0,82.5958,-12.5342,28.3525,70.6017,107.672,151.012,226.243,-0.317903,1.00686,-4.56652,1.01222,-9999,-9999,-9999,-9999,-9999,-9999,0.107218E-01,1.16932,800000009,800001109,800000009,800000009,800001119,800101119,899999999,899999999,89999,89999,89,89,18,17,17,16,0,0,2,18000,18000,18000,0,0,0,0,0,0,0,0,0,13288,0,0,0,18000,18000,18000,18000,-9999,2.01022,2.64314,0.243715,0.236135,-9999,-9999,0.135207E-06,-0.403928E-02,-9999,-9999,0.107218E-04,12.0180,95038.2,11.5200,0.00000,0.00000,-9999,0.00000,2.11889,86.3761,1.00010,-273.150,9.00095,-273.150
2022-09-26T143000_AIU-0547.ghg,2022-09-26,15:00,269.6249,1,18000,18000,-0.237456,0,49.3844,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.181596E-01,0,1.46573,-9999,-9999,-9999,-0.927698E-03,-9999,-9999,0.821496E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.871157E-01,2.25094,2.25094,-0.300000,0,294.839,294.116,94637.1,1.12099,1005.58,0.258385E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.27168,-2.49406,0.182696,2.80551,0.962015E-14,0.942995E-14,2.80551,9.14927,89.6029,242.984,3.73377,-9999,0.460248,2.65734,-165.316,-0.175422E-01,-9999,-0.951880E-01,0,57.2485,-8.68767,19.6515,48.9351,74.6291,104.668,156.812,-0.235575,1.00799,48.7100,1.01385,-9999,-9999,-9999,-9999,-9999,-9999,-0.157143E-01,1.15561,800000009,800001109,800000009,800000009,800001119,800011119,899999999,899999999,89999,89999,89,89,4,7,0,34,0,0,2,18000,18000,18000,0,0,0,0,0,0,0,0,0,13600,0,0,0,18000,18000,18000,18000,-9999,2.08269,2.77861,0.453379,0.654554E-01,-9999,-9999,0.581194E-07,0.432118E-01,-9999,-9999,-0.157143E-04,12.0180,95020.5,11.4914,0.00000,0.00000,-9999,0.00000,2.10666,85.9913,1.00010,-273.150,9.00092,-273.150
2022-09-26T150000_AIU-0547.ghg,2022-09-26,15:30,269.6457,1,18000,18000,-0.257342,1,38.9107,0,-9999,-9999,-9999,-9999,-9999,-9999,-0.141083E-01,1,-0.931737,-9999,-9999,-9999,-0.733912E-03,-9999,-9999,-0.103010E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.868183E-01,2.23919,2.23919,-0.300000,0,294.426,293.604,94643.8,1.12302,1005.56,0.257917E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.28495,-2.18590,0.125117,2.53868,-0.135550E-13,-0.118650E-13,2.53868,10.5802,94.7272,239.551,2.82491,-9999,0.478698,3.39750,-236.081,-0.122839E-01,-9999,-0.719796E-01,0,59.8790,-9.08688,20.5545,51.1837,78.0584,109.478,164.018,-0.255265,1.00814,38.3897,1.01357,-9999,-9999,-9999,-9999,-9999,-9999,-0.122300E-01,1.15358,800000009,800001109,800000009,800000009,800001109,800111109,899999999,899999999,89999,89999,89,89,17,20,6,22,0,0,4,18000,18000,18000,0,0,0,0,0,0,0,0,0,11300,0,0,0,18000,18000,18000,18000,-9999,3.17725,3.17939,0.438352,0.118946,-9999,-9999,0.355613E-06,0.339952E-01,-9999,-9999,-0.122300E-04,12.0180,95008.5,11.4986,0.00000,0.00000,-9999,0.00000,2.09450,85.8461,1.00011,-273.150,9.00095,-273.150
