file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7500,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,air_t_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2022-09-19,13:30,262.562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2022-09-19T133000_AIU-0547.ghg,2022-09-19,14:00,262.5832,1,18000,18000,-0.212981,0,30.6531,0,-9999,-9999,-9999,-9999,-9999,-9999,0.959266E-02,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.127154E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.858353E-01,2.22910,2.22910,0.00000,1,299.544,297.988,95399.2,1.11533,1005.68,0.259695E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.695449,-0.618544,0.106690,0.936818,-0.882233E-15,-0.148137E-14,0.936818,4.64170,116.110,221.650,6.53934,-9999,0.436987,1.01939,-229.294,-0.126475E-01,-9999,-0.625376E-01,0,83.1740,-12.6220,28.5509,71.0959,108.426,152.069,227.826,-0.210119,1.01362,30.1862,1.01547,-9999,-9999,-9999,-9999,-9999,-9999,0.835036E-02,1.14877,800000009,800001109,800000009,800000009,800001109,800001119,899999999,899999999,89999,89999,89,89,15,23,1,16,0,0,5,18000,18000,18000,0,0,0,0,0,0,0,0,0,9812,0,0,0,18000,18000,18000,18000,-9999,0.983146,0.894998,0.160641,0.130676,-9999,-9999,0.617799E-07,0.269119E-01,-9999,-9999,0.835036E-05,12.0180,95782.7,11.5100,0.00000,0.00000,-9999,0.00000,2.11117,86.7662,1.00005,-273.150,9.00056,-273.150
2022-09-19T140000_AIU-0547.ghg,2022-09-19,14:30,262.6040,1,18000,18000,-0.127357,0,12.4414,1,-9999,-9999,-9999,-9999,-9999,-9999,0.402926E-02,1,0.415423,-9999,-9999,-9999,0.116318E-03,-9999,-9999,-0.108391E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.858086E-01,2.23098,2.23098,0.00000,1,299.713,298.218,95362.8,1.11404,1005.69,0.259995E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.679851,-1.08227,0.768206E-01,1.28039,-0.527379E-13,-0.126318E-13,1.28039,7.01986,96.3454,237.864,3.43968,-9999,0.338112,0.989658,-261.613,-0.110851E-01,-9999,-0.328429E-01,0,67.8283,-10.2932,23.2833,57.9786,88.4210,124.012,185.792,-0.125962,1.01108,12.2690,1.01405,-9999,-9999,-9999,-9999,-9999,-9999,0.351009E-02,1.14791,800000009,800001109,800000009,800000009,800001119,801111119,899999999,899999999,89999,89999,89,89,13,13,1,18,0,0,13,18000,18000,18000,0,0,0,0,0,0,0,0,0,11588,0,0,0,18000,18000,18000,18000,-9999,0.965650,0.853534,0.160133,0.133287,-9999,-9999,0.676955E-07,0.109507E-01,-9999,-9999,0.351009E-05,12.0180,95738.0,11.5100,0.00000,0.00000,-9999,0.00000,2.11281,86.3795,1.00005,-273.150,9.00049,-273.150
2022-09-19T143000_AIU-0547.ghg,2022-09-19,15:00,262.6249,1,18000,18000,-0.323889,1,11.3340,2,-9999,-9999,-9999,-9999,-9999,-9999,0.196032E-01,2,0.513217,-9999,-9999,-9999,0.132050E-03,-9999,-9999,-0.121407E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.857953E-01,2.23311,2.23311,0.00000,1,300.053,298.503,95347.9,1.11281,1005.70,0.260284E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.109381,-0.557840,0.158228,0.590073,0.161706E-12,-0.141507E-14,0.590073,5.07956,74.0625,258.906,15.5542,-9999,0.539495,1.55158,-1166.49,-0.248608E-02,-9999,-0.187718E-01,0,91.2170,-13.8425,31.3118,77.9709,118.911,166.774,249.857,-0.317803,1.01915,11.1234,1.01893,-9999,-9999,-9999,-9999,-9999,-9999,0.170022E-01,1.15298,800000009,800001109,800000009,800000009,800001119,800111119,899999999,899999999,89999,89999,89,89,1,12,1,21,0,0,1,18000,18000,18000,0,0,0,0,0,0,0,0,0,9312,0,0,0,18000,18000,18000,18000,-9999,0.836788,2.07197,0.194390,0.106225,-9999,-9999,0.121535E-06,0.993916E-02,-9999,-9999,0.170022E-04,12.0180,95723.4,11.5100,0.00000,0.00000,-9999,0.00000,2.11526,87.3952,1.00006,-298.990,9.00052,-273.150
2022-09-19T150000_AIU-0547.ghg,2022-09-19,15:30,262.6457,1,18000,18000,-0.321027,1,17.7483,1,-9999,-9999,-9999,-9999,-9999,-9999,0.614975E-02,1,-0.785431E-01,-9999,-9999,-9999,0.139621E-03,-9999,-9999,0.174672E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.858832E-01,2.23537,2.23537,0.00000,1,300.066,298.459,95335.3,1.11282,1005.70,0.260280E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.305882,-0.402283,0.178477,0.535957,-0.884461E-13,0.203383E-13,0.535957,4.32197,116.998,232.752,19.4514,-9999,0.537103,0.955668,-734.978,-0.394570E-02,-9999,-0.295261E-01,0,89.2322,-13.5413,30.6305,76.2744,116.323,163.145,244.421,-0.314539,1.02062,17.4023,1.01988,-9999,-9999,-9999,-9999,-9999,-9999,0.532779E-02,1.15428,800000009,800001109,800000009,800000009,800001119,800011119,899999999,899999999,89999,89999,89,89,5,0,5,9,0,0,8,18000,18000,18000,0,0,0,0,0,0,0,0,0,4800,0,0,0,18000,18000,18000,18000,-9999,0.937674,0.770099,0.203562,0.150095,-9999,-9999,0.293219E-06,0.155494E-01,-9999,-9999,0.532779E-05,12.0180,95702.3,11.5005,0.00000,0.00000,-9999,0.00000,2.11709,86.8569,1.00005,-273.150,9.00045,-273.150
2022-09-19T153000_AIU-0547.ghg,2022-09-19,16:00,262.6665,1,18000,18000,-0.702007E-01,1,26.3498,1,-9999,-9999,-9999,-9999,-9999,-9999,0.140111E-01,1,-2.98092,-9999,-9999,-9999,-0.629569E-04,-9999,-9999,0.505184E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.862891E-01,2.23436,2.23436,0.800000,0,298.939,296.814,95301.2,1.11859,1005.65,0.258939E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.127521,-0.311346,0.172090,0.377905,-0.900078E-13,0.585455E-14,0.377905,2.03260,32.3652,292.273,27.0892,-9999,0.250516,0.275962,-50.2178,-0.577485E-01,-9999,-0.935026E-01,0,87.6617,-13.3030,30.0914,74.9319,114.276,160.274,240.119,-0.683468E-01,1.02713,25.7289,1.02413,-9999,-9999,-9999,-9999,-9999,-9999,0.120751E-01,1.16033,800000009,800001109,800000009,800000009,800001119,800101119,899999999,899999999,89999,89999,89,89,2,0,2,4,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,4300,0,0,0,18000,18000,18000,18000,-9999,0.144503,0.361126,0.462949E-01,0.382715,-9999,-9999,0.461292E-06,0.228720E-01,-9999,-9999,0.120751E-04,12.0180,95665.5,11.5057,0.00000,0.00000,-9999,0.00000,2.11118,87.7026,1.00006,-288.048,9.00052,-273.150
2022-09-19T160000_AIU-0547.ghg,2022-09-19,16:30,262.6873,1,18000,18000,-0.179685E-01,1,5.26599,1,-9999,-9999,-9999,-9999,-9999,-9999,0.290667E-01,1,-2.34895,-9999,-9999,-9999,0.378864E-03,-9999,-9999,0.514095E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.868829E-01,2.24042,2.24042,0.00000,0,297.929,295.524,95281.1,1.12324,1005.62,0.257867E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.691736,-0.340910,0.206739,0.798411,-0.183760E-13,0.591711E-14,0.798411,1.43062,359.381,333.764,15.0070,-9999,0.126479,0.911011E-01,-32.3316,-0.896955E-01,-9999,-0.368601E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.176983E-01,1.01527,5.18066,1.01647,-9999,-9999,-9999,-9999,-9999,-9999,0.252788E-01,1.14985,800000009,800001109,800000009,800000009,800001119,800001119,899999999,899999999,89999,89999,89,89,1,2,0,1,0,0,2,18000,18000,18000,0,0,0,0,0,0,0,0,0,4288,0,0,0,18000,18000,18000,18000,-9999,0.743310E-01,0.904532E-01,0.174180E-01,0.261061E-01,-9999,-9999,0.536654E-06,0.458650E-02,-9999,-9999,0.252788E-04,12.0180,95644.2,11.5200,0.00000,0.00000,-9999,0.00000,2.11320,89.4771,1.00006,-273.150,9.00055,-273.150
2022-09-19T163000_AIU-0547.ghg,2022-09-19,17:00,262.7082,1,18000,18000,-0.287121E-01,1,7.43156,1,-9999,-9999,-9999,-9999,-9999,-9999,0.692713E-02,2,0.463884,-9999,-9999,-9999,0.749273E-03,-9999,-9999,-0.137590E-11,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.872596E-01,2.25243,2.25243,-0.100000,0,298.294,295.779,95266.4,1.12210,1005.62,0.258129E-01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.718230,-0.262056E-01,0.208437,0.748322,0.160098E-13,-0.157679E-13,0.748322,1.82899,341.110,357.910,16.1730,-9999,0.159962,0.195044,-46.3420,-0.625782E-01,-9999,-0.411716E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.282596E-01,1.01601,7.30782,1.01693,-9999,-9999,-9999,-9999,-9999,-9999,0.602150E-02,1.15040,800000009,800001109,800000009,800000009,800001119,810011119,899999999,899999999,89999,89999,89,89,1,0,2,3,0,0,1,18000,18000,18000,0,0,0,0,0,0,0,0,0,7400,0,0,0,18000,18000,18000,18000,-9999,0.150562,0.224331,0.151953E-01,0.360320E-01,-9999,-9999,0.939824E-06,0.647624E-02,-9999,-9999,0.602150E-05,12.0180,95636.5,11.5200,0.00000,0.00000,-9999,0.00000,2.12483,87.4618,1.00006,-273.190,9.00055,-273.150
2022-09-19T170000_AIU-0547.ghg,2022-09-19,17:30,262.7290,1,18000,18000,-0.100420,1,38.0750,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.27327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,297.590,297.590,95283.4,1.11547,1005.67,0.257213E-01,-9999,-9999,-9999,3054.62,-9999,-9999,-9999,-9999,1.11890,-0.124021,0.264220,1.15634,-0.929447E-13,0.377979E-13,1.15634,6.54737,350.962,353.675,13.2086,-9999,0.300042,0.675483,-59.7013,-0.485751E-01,-9999,-0.113122,0,80.9614,-12.2862,27.7914,69.2046,105.541,148.023,221.766,-0.992473E-01,1.01181,37.5332,1.01444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,800000009,800001109,800000009,800000009,800101119,811101119,899999999,899999999,89999,89999,89,89,4,8,0,4,0,0,2,18000,18000,18000,0,0,4308,0,0,0,0,0,0,6900,0,0,0,18000,18000,18000,18000,-9999,0.592801,0.677153,0.810130E-01,0.120013,-9999,-9999,-9999,0.334582E-01,-9999,-9999,-9999,12.0180,95636.5,11.5200,0.00000,0.00000,-9999,0.00000,2.73508,66.7839,1.00006,-273.150,9.00058,-273.150
