file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2022-05-02,14:00,122.583,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2022-05-02T140000_AIU-0547.ghg,2022-05-02,14:30,122.6040,1,18000,18000,-0.311103,0,10.4948,0,112.123,0,2.81190,1,2.54520,0,0.682511E-02,2,-9999,-9999,-9999,-9999,-9999,-0.193926E-09,-0.475771E-11,-0.102405E-11,15.6182,405.870,409.952,0.00000,0,383.169,9.95744,10.0576,0.100000,0,0.824734E-01,2.02377,2.04412,0.600000,0,297.837,296.561,95302.9,1.11535,1011.04,0.258713E-01,0.164929,0.693561E-02,949.228,2871.55,0.621832E-02,33.0563,1922.32,279.372,-0.125551,-1.28179,0.145599,1.29613,-0.205415E-12,-0.124167E-13,1.29613,8.16424,70.1435,264.406,6.44989,-9999,0.528137,2.79632,-1183.27,-0.245084E-02,0.936009E-01,-0.176216E-01,0,71.7696,-10.8913,24.6362,61.3476,93.5589,131.218,196.588,-0.307720,1.01100,16.8844,1.01401,103.169,1.08679,2.58735,1.08679,2.34194,1.08679,-0.356406E-02,1.14791,800000009,800000009,800000009,800000009,800001009,800001009,899999999,899999999,89999,89999,89,89,16,7,1,7,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100,0,0,0,18000,18000,18000,18000,60,2.53257,2.72081,0.339257,0.298014,6.10483,0.168277,0.697853E-07,0.149729E-01,0.676115E-01,0.611986E-01,-0.356406E-05,15.6192,383.189,95676.9,11.3700,405.870,9.95735,6.20395,62.1777,60.7556,63.5999,-2.84428,0.288897E-03,-1.00000,0.00000,2.01549,90.2021,1.00007,-284.818,9.00053,-273.150
2022-05-02T143000_AIU-0547.ghg,2022-05-02,15:00,122.6249,1,18000,18000,-0.511847,0,12.2198,1,134.669,0,-3.82343,1,3.05890,0,0.137748E-02,1,1.15649,0.190671,-0.555718E-01,0.433093E-02,-0.164932E-03,-0.103459E-09,-0.256274E-11,-0.546785E-12,15.5386,404.933,409.036,0.100000,1,384.899,10.0304,10.1320,0.100000,0,0.821219E-01,2.02111,2.04159,-0.100000,0,298.479,297.199,95285.8,1.11273,1011.10,0.259316E-01,0.198217,0.697019E-02,956.013,2983.92,0.626407E-02,32.0388,2027.91,279.475,-0.270953,-0.535057,0.136267,0.615037,0.269952E-13,-0.665821E-14,0.615037,6.16188,87.2940,243.142,12.8006,-9999,0.678229,2.12272,-2151.98,-0.134760E-02,0.907395E-01,-0.160143E-01,0,85.5874,-12.9882,29.3794,73.1588,111.572,156.481,234.437,-0.502523,1.01855,19.8586,1.01855,123.779,1.08798,-3.51425,1.08798,2.81155,1.08798,-0.103698E-01,1.15246,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,16,2,3,17,16,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11400,0,0,0,18000,18000,18000,18000,60,2.33943,1.54575,0.360259,0.175065,0.883687,0.140644,0.395812E-07,0.176509E-01,-0.920538E-01,0.736469E-01,-0.103698E-04,15.5395,384.908,95655.9,11.1312,404.932,10.0301,6.30805,62.1893,60.7705,63.6082,-2.83768,0.290088E-03,-1.00000,0.00000,2.01281,90.3800,1.00004,-273.150,9.00045,-273.150
2022-05-02T150000_AIU-0547.ghg,2022-05-02,15:30,122.6457,1,18000,18000,-0.185063,0,-16.3380,1,89.0265,0,1.38197,1,2.02367,0,0.785905E-02,1,1.38665,-1.09333,0.446869E-01,-0.248526E-01,-0.135930E-03,-0.479543E-10,-0.113601E-11,-0.252595E-12,15.5217,405.688,409.625,0.100000,1,367.700,9.61050,9.70375,0.200000,0,0.817591E-01,2.01892,2.03851,0.00000,1,299.163,297.966,95274.0,1.10990,1010.89,0.260018E-01,0.131134,0.666036E-02,915.876,3124.10,0.600087E-02,29.3165,2208.22,278.855,-0.346624,-0.805404,0.125151,0.885713,-0.505555E-13,-0.308950E-14,0.885713,6.98524,87.7730,246.714,8.12307,-9999,0.408337,1.47377,351.213,0.825710E-02,-0.183518,0.356610E-01,0,62.5403,-9.49073,21.4681,53.4585,81.5276,114.344,171.307,-0.183417,1.00898,-11.0193,1.01287,81.4360,1.09321,1.26414,1.09321,1.85113,1.09321,0.651815E-02,1.16904,800000009,800000009,800000009,800000009,800001019,801001019,899999999,899999999,89999,89999,89,89,17,17,8,7,57,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12923,0,0,0,18000,18000,18000,18000,60,1.31538,1.34605,0.286104,0.195927,5.75670,0.128858,0.106490E-06,-0.982126E-02,0.331888E-01,0.485998E-01,0.651815E-05,15.5222,367.715,95642.1,11.1453,405.674,9.61013,5.68724,62.1944,60.7792,63.6096,-2.83041,0.290475E-03,-1.00000,0.00000,2.01098,89.7754,1.00004,-273.150,9.00044,-273.150
not_enough_data,2022-05-02,16:00,122.666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2022-05-02T160000_AIU-0547.ghg,2022-05-02,16:30,122.6873,1,18000,18000,-0.294834,0,-19.5546,1,87.5834,0,2.68045,1,1.99225,0,0.835244E-02,1,-9999,-9999,-9999,-9999,-9999,-0.187962E-10,-0.416985E-12,-0.989305E-13,15.4970,406.170,409.863,0.100000,1,343.792,9.01068,9.09261,0.100000,0,0.815655E-01,2.02031,2.03868,0.00000,1,299.810,298.680,95228.7,1.10697,1010.58,0.260765E-01,0.129098,0.622678E-02,858.306,3259.67,0.562506E-02,26.3310,2401.37,277.922,-0.307517,-0.997638,0.156497,1.05562,-0.569039E-13,-0.121290E-14,1.05562,6.63169,78.2475,252.868,8.52558,-9999,0.516084,1.89086,592.169,0.489725E-02,-0.223269,0.338705E-01,0,81.7974,-12.4131,28.0784,69.9192,106.631,149.552,224.056,-0.292422,1.00825,-14.2803,1.01248,80.1157,1.09321,2.45190,1.09321,1.82238,1.09321,0.797822E-02,1.16770,800000009,800000009,800000009,800000009,800000009,800100109,899999999,899999999,89999,89999,89,89,5,0,17,30,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,18000,18000,18000,18000,60,1.22555,2.32256,0.233604,0.142966,0.180221,0.106508,0.308283E-07,-0.127653E-01,0.645185E-01,0.479535E-01,0.797822E-05,15.4979,343.802,95602.7,0.00000,406.170,9.01036,4.75569,62.2289,60.8168,63.6410,-2.82423,0.291183E-03,-1.00000,0.00000,2.01288,87.8364,1.00002,-273.150,9.00027,-273.150
2022-05-02T163000_AIU-0547.ghg,2022-05-02,17:00,122.7082,1,18000,18000,-0.287330,0,11.0266,1,58.3700,0,1.10966,0,1.32875,0,-0.210211E-02,0,1.41609,0.381321,-0.714025E-02,0.868050E-02,0.584434E-03,-0.220241E-09,-0.496739E-11,-0.116287E-11,15.4639,406.049,409.802,0.100000,1,348.779,9.15817,9.24281,0.200000,0,0.816492E-01,2.02980,2.04856,-0.200000,0,300.179,299.468,95225.9,1.10397,1010.68,0.261460E-01,0.861032E-01,0.631187E-02,872.329,3415.21,0.571745E-02,25.5425,2542.88,278.154,-0.555478,-0.462904,0.117237,0.732516,-0.697055E-13,-0.142422E-13,0.732516,6.31819,118.394,219.806,9.20962,-9999,0.510167,1.04269,-1014.48,-0.285861E-02,0.188908,-0.193712E-01,0,84.2289,-12.7821,28.9131,71.9976,109.801,153.997,230.716,-0.282731,1.01627,14.2919,1.01709,53.7088,1.08679,1.02105,1.08679,1.22264,1.08679,-0.865703E-02,1.15059,800000009,800000009,800000009,800000009,800000009,800100109,899999999,899999999,89999,89999,89,89,2,9,4,5,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16300,0,0,0,18000,18000,18000,18000,60,0.993489,0.879724,0.212158,0.136436,0.164020,0.771328E-01,0.331967E-07,0.128091E-01,0.269431E-01,0.322628E-01,-0.865703E-05,15.4649,348.782,95601.6,0.00000,406.049,9.15770,4.99070,62.1744,60.7590,63.5897,-2.83072,0.292084E-03,-1.00000,0.00000,2.02222,85.7304,1.00002,-273.150,9.00024,-273.150
2022-05-02T170000_AIU-0547.ghg,2022-05-02,17:30,122.7290,1,18000,18000,-0.175379,0,-21.0188,1,69.5225,0,0.740449,1,1.58340,0,-0.177531E-01,1,0.900606,0.494995E-01,0.287717E-01,0.112737E-02,0.736707E-03,-0.669202E-09,-0.151068E-10,-0.353891E-11,15.4953,406.539,410.304,0.100000,1,349.796,9.17735,9.26236,0.200000,0,0.819428E-01,2.04177,2.06068,-0.200000,0,300.143,299.970,95228.8,1.10214,1010.71,0.261890E-01,0.102604,0.631470E-02,874.183,3517.62,0.572947E-02,24.8515,2643.44,278.185,-0.381200,-0.910967,0.112488,0.993896,-0.159100E-12,-0.431876E-13,0.993896,4.87525,89.4022,247.293,6.49861,-9999,0.398905,1.15173,254.426,0.113982E-01,-0.302332,0.473014E-01,0,68.7139,-10.4276,23.5873,58.7356,89.5756,125.631,188.218,-0.173900,1.00851,-16.7710,1.01282,63.4796,1.09519,0.676089,1.09519,1.44577,1.09519,-0.139841E-01,1.17177,800000009,800000009,800000009,800000009,800001019,800001119,899999999,899999999,89999,89999,89,89,18,11,3,23,39,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14900,0,0,0,18000,18000,18000,18000,60,0.917244,1.17043,0.215782,0.945653E-01,0.246045,0.113548,0.412460E-07,-0.150555E-01,0.178702E-01,0.382142E-01,-0.139841E-04,15.4962,349.806,95602.3,0.00000,406.538,9.17709,5.01829,62.1717,60.7558,63.5876,-2.83183,0.291573E-03,-1.00000,0.00000,2.03414,86.6566,1.00001,-273.150,9.00019,-273.150
2022-05-02T173000_AIU-0547.ghg,2022-05-02,18:00,122.7498,1,18000,18000,-0.191430,0,-88.9020,0,211.054,0,15.5100,1,4.80599,0,-0.904009E-02,2,-0.325763,0.582700,0.756183E-01,0.132689E-01,0.231798E-03,-0.764798E-10,-0.176336E-11,-0.403768E-12,15.5614,407.825,411.696,0.300000,0,358.791,9.40301,9.49226,0.300000,0,0.821550E-01,2.04554,2.06495,0.00000,1,300.015,299.788,95237.3,1.10282,1010.83,0.261709E-01,0.311428,0.647446E-02,895.757,3480.30,0.587085E-02,25.7379,2584.54,278.535,-0.385759,-0.694819,0.116154,0.803166,-0.187763E-12,-0.491471E-14,0.803166,4.75438,92.4631,240.961,8.31531,-9999,0.416633,0.964643,68.5412,0.423103E-01,-0.421228,0.191416,0,80.5616,-12.2255,27.6542,68.8629,105.020,147.292,220.671,-0.189618,1.00956,-75.7430,1.01446,190.948,1.10530,14.0324,1.10530,4.34815,1.10530,0.496657E-02,1.19154,800000009,800000009,800000009,800000009,800001009,800011109,899999999,899999999,89999,89999,89,89,3,12,1,18,31,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13800,0,0,0,18000,18000,18000,18000,60,0.673831,1.09730,0.158151,0.320769,6.90074,0.553569,0.471365E-07,-0.679458E-01,0.370728,0.114875,0.496657E-05,15.5623,358.791,95609.6,0.00000,407.822,9.40228,5.34112,62.1854,60.7709,63.5999,-2.82900,0.291160E-03,-1.00000,0.00000,2.03771,86.0261,1.00001,-273.150,9.00020,-273.150
