ICPMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),77Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),137Ba (STDR),208Pb (STDR),238U (STDR)
08/03/2026 - 13,0.2,"2,782.70","1,258.70",13.8,"8,145.60",19.6,1,0,"1,539.40","3,200.20",1.9,-0.1,0.1,"2,794.00","1,885.30",2.4,0.2,1.3,2,0,-0.7,21.9,-0.1,0,0,0,69,0.1,0
08/03/2026 - 16,0.3,"2,934.00","1,124.20",4.9,"7,194.90",3.3,1,-0.1,"1,596.40","2,450.50",0.7,0,0.1,54.9,6.2,0.1,0.1,0.5,13.5,0,-0.6,17.7,0,0,0,0,41.9,0,0
08/03/2026 - 19,0.1,"2,796.30","1,183.50",29.6,"6,186.70",22.4,1.1,0,"1,615.40","2,238.90",1.2,0.2,0.1,609.1,79.6,0.2,0.5,0.8,7.9,0.3,-0.5,17.1,0.1,0,0,0,19.9,0.1,0.1
08/03/2026 - 20,0.1,"2,811.30","1,184.80",8.5,"6,196.40",4.3,1.2,0,"1,591.40","2,236.90",0.7,0,0.1,74.6,2.1,0.1,0.4,0.6,8.9,0.2,-0.6,17,0.1,0,0,0,19.8,0.1,0
08/03/2026 - 21,0.2,"2,810.70","1,314.80",50.8,"6,664.80",59.1,0.8,0,"1,705.80","3,505.10",1.5,0.3,0.1,"1,885.90","1,978.30",1.9,0.2,1,1.3,0.4,-0.7,26.6,0.1,0,0,0,107.6,0.2,0
08/03/2026 - 22,0.1,"2,834.20","1,288.90",4,"6,464.80",3.9,0.8,0,"1,719.90","3,255.80",0.6,-0.1,0.1,202.8,"1,515.30",1.3,0.2,0.8,10.7,0.3,-0.7,24.2,0,0,0,0,55.5,0.1,0
08/03/2026 - 24,0.2,"2,800.00","1,368.60",14,"7,281.30",6.7,0,0.3,"2,126.30","3,592.10",0.9,-0.2,0.1,"4,176.10","3,571.20",3,0.5,0.7,48,0.2,-0.7,26.8,0.2,0,0,0,186.9,0.1,0
08/03/2026 - 75,0.1,"2,702.20","1,325.80",19.9,"7,304.80",28.6,0.1,-0.2,"1,829.30","3,461.60",-0.9,0.1,0.1,"14,345.40","2,964.80",2.5,0.4,1.2,16,0.6,-0.7,25.8,0.3,0,0,0,145.8,0.2,0
08/03/2026 - 76,0.1,"2,917.20","1,329.70",2.2,"6,817.90",1.9,0.1,0.2,"1,908.90","3,491.80",0.6,-0.2,0.1,"1,340.10","2,965.30",2.3,0.4,0.4,65.3,0.1,-0.8,25.5,0.2,0,0,0,130.8,0,0
08/10/2026 - 1,0.3,"3,071.10","1,137.60",9.4,"6,456.30",12.1,0.5,-0.1,"1,581.80","2,446.20",0.7,0,0.1,312.4,45.3,0.1,0.2,2.3,13.2,0,-0.8,16.1,-0.1,0,0,0,24.7,0.1,0
08/10/2026 - 2,0.3,"3,119.00","1,149.70",3.1,"6,594.50",2.3,0.7,0,"1,585.80","2,452.50",0.5,-0.1,0,90.7,10.7,0.1,0.2,1.7,9,0,-0.7,15.8,-0.1,0,0,0,15.8,0,0
08/10/2026 - 5,0.3,"2,956.10","1,234.10",4.3,"7,488.10",25.5,0.8,0,"1,555.40","2,993.20",0.7,-0.1,0,729.5,100.2,0.2,0.1,0.7,3.2,0,-0.8,20.1,-0.1,0,0,0,28.1,0,0
08/10/2026 - 6,0.3,"3,145.30","1,273.50",3.7,"7,664.50",4.1,1,0.3,"1,731.50","3,081.10",0.8,-0.2,0.1,38.5,21.9,0.1,0.3,1.6,18.3,0,-0.7,20.6,0,0,0,0,26.6,0.1,0
08/10/2026 - 7,0.2,"2,895.30","1,281.20",2.7,"8,205.40",15.9,1,-0.1,"1,607.00","3,258.70",0.8,-0.1,0,"1,631.90","1,423.10",1.4,0.2,0.8,2.4,0,-0.7,21.8,-0.1,0,0,0,64.5,0,0
08/10/2026 - 8,0.2,"2,923.90","1,274.50",1.1,"8,151.80",0.4,1.5,0,"1,642.80","3,227.80",0.7,-0.2,0,63.6,"1,287.40",1.1,0.2,1.5,41,-0.1,-0.8,21.4,-0.1,0,0,0,58.5,0,0
08/10/2026 - 13,0.2,"2,837.60","1,300.00",3.3,"8,302.90",13.8,1.1,-0.1,"1,595.70","3,323.40",0.8,-0.1,0,"2,556.60","2,042.40",2.5,0.2,1.1,2.9,-0.1,-0.9,22.3,-0.1,0,0,0,74.1,0,0
08/10/2026 - 14,0.2,"2,919.90","1,312.10",1.7,"8,311.60",-0.2,1.1,0,"1,720.70","3,380.40",0.7,-0.2,0,119.3,"1,965.80",2.2,0.3,1.8,35.7,-0.1,-0.8,22.7,-0.1,0,0,0,71.7,0,0
08/10/2026 - 16,0.3,"3,012.80","1,222.40",6.1,"6,891.10",6.1,1.2,-0.1,"1,694.00","2,545.90",0.6,-0.1,0.1,103.7,19.4,0.1,0.2,0.7,10,0,-0.8,17.6,-0.1,0,0,0,17.2,0,0
08/10/2026 - 19,0.1,"2,836.10","1,203.90",22.4,"5,714.60",11.1,1.4,-0.2,"1,594.10","2,171.50",-1,0.1,0.1,358.9,29.3,0.1,0.1,0.6,0.4,0.2,-0.7,16.9,0,0,0,0,20.1,0.1,0
08/10/2026 - 20,0.1,"2,883.80","1,203.70",8.9,"5,797.90",2.3,1.6,0.3,"1,618.00","2,174.90",0.5,0.1,0.1,186.9,2.5,0.1,0.2,0.5,318,0.2,-0.8,17,0,0,0,0,19.9,0.1,0
08/10/2026 - 22,0.1,"2,919.90","1,291.00",5.4,"6,275.20",5.2,1.8,-0.1,"1,694.30","2,919.70",0.6,-0.1,0.1,100.2,979.3,0.6,0.1,0.4,7.8,0.2,-0.8,21.5,0,0,0,0,44.6,0,0
08/10/2026 - 24,0.1,"2,813.80","1,422.10",1.3,"8,175.10",1.3,0,-0.1,"2,017.60","3,825.20",0.7,0,0.1,"23,979.90","3,697.50",2.5,0.1,0.1,7.8,0.8,-0.8,28.9,0.4,0,0,0,192.6,0,0
08/10/2026 - 75,0.1,"2,758.90","1,394.00",13.8,"7,891.50",28.6,0,-0.2,"1,959.40","3,734.80",1,0.2,0,"21,337.70","3,608.60",2.8,0.2,0.6,3.1,0.8,-0.7,27.6,0.5,0,0,0.1,182.6,0.1,0
08/10/2026 - 76,0.1,"2,757.80","1,392.20",1.5,"7,859.60",1.3,-0.1,-0.3,"1,941.40","3,739.30",0.7,-0.1,0.1,"19,720.70","3,591.20",2.6,0.1,0.1,13.8,0.7,-0.8,28.1,0.5,0,0,0,173.4,0,0
08/13/2026 - 85,16.5,"2,098.50","5,735.30",9.5,"6,803.70",130.5,36.2,0,937.6,"53,353.40",0.9,-0.1,0,"7,115.40",391.2,3.9,22.1,0.3,111.7,0.3,-0.8,109.7,0.3,0,0,0,82,0.1,0.1
08/13/2026 - 86,16.7,"2,132.00","5,855.00",0.8,"6,720.00",17.9,36.7,0.1,946.4,"53,695.30",0.6,-0.2,0,"3,054.50",388.5,3.6,19.5,0.1,53.8,0,-0.9,110,0.2,0,0,0,64.8,0,0.1
08/17/2026 - 1,0.3,"3,129.80","1,163.80",8.1,"6,496.10",10.3,1.7,-0.3,"1,547.70","2,482.70",0.7,0,0,304.2,32.8,0.1,0.1,1,1,0,-0.9,16.4,-0.1,0,0,0,15.8,0,0
08/17/2026 - 2,0.3,"3,200.30","1,180.00",59.2,"6,723.70",18.9,2,0,"1,853.10","2,501.10",1.2,0,0.1,179.3,26.2,0.1,0.3,3,10.9,0,-0.8,16.5,-0.1,0,0,0,17,0.1,0
08/17/2026 - 3,0.3,"3,164.20","1,194.40",10.6,"6,639.40",11.7,1.6,-0.2,"1,584.40","2,528.30",0.7,0,0.1,295.7,31.9,0.1,0.1,1.2,0.9,0,-0.8,16.6,-0.1,0,0,0,15.7,0,0
08/17/2026 - 4,0.3,"3,149.20","1,164.10",14.5,"6,599.10",7.4,1.7,-0.1,"1,589.60","2,470.90",0.7,-0.1,0.1,126.6,14.8,0.1,0.1,1.4,6.1,0,-0.9,16.3,-0.1,0,0,0,16,0,0
08/17/2026 - 5,0.3,"3,093.50","1,235.50",6.6,"7,178.50",20.8,1.6,-0.1,"1,596.40","2,803.20",0.7,0,0.1,629.6,65.2,0.1,0.1,0.8,0.8,0,-0.9,19,-0.1,0,0,0,20.5,0,0
08/17/2026 - 6,0.3,"3,094.30","1,232.30",2.6,"7,216.20",3.6,1.5,-0.1,"1,588.80","2,819.60",0.6,-0.1,0.1,92.6,33.6,0.1,0.1,0.6,9,-0.1,-0.9,19,-0.1,0,0,0,22.6,0.1,0
08/17/2026 - 7,0.3,"3,050.30","1,269.10",5.8,"7,702.80",25.4,1.5,0,"1,629.50","3,006.30",0.9,-0.1,0.1,931,886.4,0.9,0.1,0.8,1.1,0,-0.8,20.3,0,0,0,0,50.2,0.1,0
08/17/2026 - 8,0.3,"3,055.30","1,259.10",2.4,"7,596.60",2.8,1.4,0,"1,626.80","2,986.60",0.7,-0.2,0.1,70.7,717.6,0.6,0.1,0.6,9.8,-0.1,-0.8,19.9,-0.1,0,0,0,40.9,0,0
08/17/2026 - 9,0.2,"2,984.10","1,323.00",3.3,"8,401.80",16.2,1.6,0.1,"1,655.30","3,327.30",0.8,-0.1,0,"2,230.20","1,914.50",2.3,0.2,0.9,1.2,-0.1,-0.9,22.2,-0.1,0,0,0,76.3,0,0
08/17/2026 - 10,0.2,"2,979.60","1,309.90",1.2,"8,246.80",0.1,1.4,0,"1,667.60","3,313.70",0.7,-0.2,0,70.7,"1,670.00",1.8,0.2,0.7,22.9,-0.1,-0.9,22,-0.1,0,0,0,66.5,0,0
08/17/2026 - 11,0.2,"2,956.00","1,338.30",8.2,"8,627.30",20.9,1.7,0,"1,669.70","3,451.30",1.3,-0.1,0.1,"2,803.30","2,227.30",2.8,0.2,1,0.9,-0.1,-0.9,23.2,-0.1,0,0,0,83.8,0,0
08/17/2026 - 12,0.2,"2,955.30","1,322.20",1.2,"8,377.10",0.4,1.6,-0.1,"1,667.80","3,371.00",0.8,-0.2,0,76.2,"2,104.00",2.5,0.2,0.7,16.5,-0.1,-0.9,23.1,-0.1,0,0,0,77.7,0,0
08/17/2026 - 13,0.2,"2,906.50","1,317.70",3.5,"8,498.30",16.6,1.7,-0.2,"1,638.40","3,335.70",0.9,-0.2,0,"2,646.10","2,110.60",2.7,0.2,0.9,0.7,-0.1,-0.8,22.6,-0.1,0,0,0,80.3,0,0
08/17/2026 - 14,0.2,"2,938.90","1,323.90",1,"8,340.80",-0.1,1.7,-0.1,"1,652.40","3,380.20",0.7,-0.2,0,79.2,"2,044.50",2.4,0.2,0.8,23.2,-0.1,-0.9,22.7,-0.2,0,0,0,75.7,0,0
08/17/2026 - 16,0.3,"3,197.60","1,263.40",4.9,"7,046.60",8,1.7,-0.1,"1,706.30","2,667.60",0.7,-0.1,0,61.8,14.1,0.1,0.1,0.4,6.8,0,-0.9,18.6,-0.1,0,0,0,22.5,0,0
08/17/2026 - 18,0.3,"4,747.60","2,958.30",5.7,"12,301.10",45.9,0.6,-0.4,"1,499.30","7,887.60",1.3,0,0.2,"19,077.90",731.6,4.2,0.6,0.1,27.4,0.2,-0.8,52.4,0,0,0,0,66.8,0,0
08/17/2026 - 19,0.1,"2,893.90","1,253.30",18,"5,039.30",12,1.4,-0.2,"1,640.80","2,341.90",0.7,0.1,0.1,412.1,22,0.1,0.2,0.9,8.6,0.2,-0.8,18,0,0,0,0,19.9,0.1,0
08/17/2026 - 20,0.1,"2,876.00","1,231.00",5.6,"5,007.40",4.2,1.6,-0.2,"1,623.40","2,317.90",0.4,0,0,241.1,1.2,0.1,0.1,0.5,4.2,0.2,-0.8,17.8,0,0,0,0,19.2,0.1,0
08/17/2026 - 21,0.2,"3,077.20","1,385.70",123.2,"5,486.70",35.7,1.7,0,"1,967.70","2,970.20",1,0.1,0.1,"1,164.50",170.5,0.2,0.4,5.3,66.8,0.3,-0.8,23.9,0,0,0,0,31.5,0.7,0
08/17/2026 - 22,0.1,"3,022.00","1,344.90",11.1,"5,331.40",9.4,1.8,0,"1,932.20","2,879.50",0.5,-0.1,0.1,214.6,29.9,0.1,0.4,4.8,15.4,0.2,-0.8,23,0,0,0,0,24.1,0.1,0
08/17/2026 - 23,0.1,"2,832.90","1,518.20",18.4,"8,643.90",32.7,0.4,-0.1,"2,192.90","4,276.10",-1.1,0.1,0.1,"31,284.00","4,172.50",3,0.4,3.7,43.1,0.7,-0.8,33.6,0.6,0,0,0,245,0.5,0
08/17/2026 - 24,0.1,"2,815.30","1,501.80",2,"8,279.70",1,0.1,-0.2,"2,169.60","4,195.60",0.7,-0.2,0.1,"24,095.90","4,113.90",2.6,0.3,0.5,35.3,0.4,-0.9,33.6,0.6,0,0,0,217.4,2.5,0
08/17/2026 - 75,0.1,"2,848.80","1,358.80",28.7,"6,412.50",29.7,0.7,-0.2,"1,815.80","3,228.70",1.2,0.1,0.1,"9,458.70","1,926.90",1.5,0.3,1.5,8.5,0.3,-0.8,23.7,0.2,0,0,0,104.6,0.3,0
08/17/2026 - 76,0.1,"2,752.80","1,446.80",1.7,"8,081.20",2.6,0,-0.3,"2,011.50","3,987.60",0.7,-0.1,0,"23,561.70","4,210.40",2.9,0.1,0.1,17.6,0.5,-0.9,29.2,0.5,0,0,0,209.2,0,0
08/25/2026 - 1,0.3,"3,101.10","1,191.30",7.4,"6,280.40",12.3,1.1,-0.3,"1,555.90","2,507.40",0.6,-0.1,0,418.8,34.7,0.1,0.1,1,2.4,0,-0.9,16.7,-0.1,0.8,0,0,16.2,0,0
08/25/2026 - 2,0.3,"3,266.70","1,183.10",9.5,"6,360.70",6.6,0.7,0,"1,646.70","2,496.50",0.5,-0.1,0.1,196.7,17.6,0.1,0.3,2.9,75.1,0,-0.9,16.6,-0.1,0.4,0,0,20.9,0,0
08/25/2026 - 5,0.3,"3,146.50","1,235.60",7.3,"6,820.40",21.1,0.9,-0.1,"1,622.20","2,793.70",0.8,-0.1,0,489.1,126,0.2,0.2,1.3,27.1,0,-0.8,18.7,0,0.1,0,0,23.7,0.1,0
08/25/2026 - 6,0.3,"3,159.20","1,238.20",69.9,"7,086.70",37.4,1.4,0,"1,616.20","2,814.50",1.5,-0.1,0.1,200.4,95.1,0.1,0.2,1.1,26.8,0,-0.9,18.7,0,0,0,0,22.6,0,0
08/25/2026 - 7,0.3,"3,012.00","1,291.90",5.6,"7,809.40",29.2,1.1,0,"1,660.50","3,171.00",0.8,-0.1,0,980.6,"1,206.30",1.2,0.1,0.7,2.5,-0.1,-0.9,21.2,-0.1,0,0,0,63.3,0,0
08/25/2026 - 8,0.2,"3,003.90","1,275.00",2,"7,791.00",3.2,1.1,-0.1,"1,638.90","3,144.70",0.6,-0.2,1,81.6,"1,122.70",1.1,0.1,1.7,2.5,-0.1,-0.9,21.1,-0.1,0.1,0,0,57.2,0,0
08/25/2026 - 13,0.2,"2,893.70","1,314.70",4.3,"8,408.50",22.8,1.3,-0.1,"1,629.60","3,373.70",0.8,-0.2,0,"2,917.40","2,221.20",2.9,0.2,1,0.9,-0.1,-0.9,22.8,-0.1,1.1,0,0,87.1,0,0
08/25/2026 - 14,0.2,"2,925.90","1,320.90",1.2,"8,400.60",2.6,1.2,-0.1,"1,647.00","3,395.20",0.6,-0.3,0.1,71.4,"2,198.70",2.8,0.2,0.5,12.5,-0.1,-0.9,23,-0.1,2.2,0,0,83.6,0,0
08/25/2026 - 16,0.3,"3,164.50","1,224.30",4.7,"6,752.80",8.7,1.4,-0.2,"1,569.10","2,535.00",0.5,-0.1,0.1,29.2,6.5,0.1,0.3,0.4,16.6,-0.1,-0.9,17.2,-0.1,0.1,0,0,17,0,0
08/25/2026 - 19,0.1,"2,860.80","1,282.60",18.4,"4,812.20",17.6,1.4,-0.3,"1,626.50","2,531.60",0.7,0,0.1,436.8,127.7,0.2,0.2,0.5,0.6,0.2,-0.8,19,-0.1,0.1,0,0,17.8,0.1,0
08/25/2026 - 20,0.1,"2,887.60","1,279.90",2.9,"4,772.30",5.6,1.6,-0.2,"1,630.80","2,506.10",0.3,-0.2,0.1,79.6,0.5,0.1,0.1,0.3,9.8,0.1,-0.9,18.9,-0.1,0.1,0,0,13.3,0,0
08/25/2026 - 21,0.1,"2,824.20","1,273.40",15.7,"4,793.70",20.4,1.5,-0.3,"1,612.50","2,512.10",-1.7,0,0.1,509,244.6,0.3,0.1,0.8,0.8,0.2,-0.9,19,-0.1,0.1,0,0,31.7,0.1,0
08/25/2026 - 22,0.1,"2,998.40","1,316.60",3.4,"4,907.50",5.3,1.5,0,"1,730.30","2,633.50",0.5,-0.1,0.1,82.5,58.1,0.1,0.3,3.2,8,0.2,-0.8,19.4,0,0.1,0,0,11.6,0.1,0.1
08/25/2026 - 24,0.1,"2,863.50","1,481.50",1.7,"8,136.90",4.4,0.3,-0.2,"2,149.60","4,054.60",0.7,-0.1,0,"29,779.60","3,928.40",2.6,0.2,0.2,8.8,0.5,-0.8,30.4,0.6,0.3,0,0.1,219.3,0,0
08/25/2026 - 75,0.1,"2,869.50","1,506.90",26.1,"7,880.90",37.1,0.3,-0.2,"2,071.50","4,290.20",2.2,-0.1,0.1,"19,884.50","5,112.30",4.1,0.2,2,21.3,0.4,-0.8,31.9,0.5,0.1,0,0,249.2,1,0
08/25/2026 - 76,0.1,"2,816.70","1,466.70",1.8,"7,720.50",4.3,0.6,-0.3,"2,029.00","4,150.70",0.6,-0.2,0,"18,358.60","5,075.50",3.9,0.2,0.7,11.1,0.3,-0.9,31.2,0.4,0.3,0,0,227.1,0,0
09/01/2026 - 1,0.3,"3,188.00","1,220.10",44,"6,457.60",22.1,0.9,-0.3,"1,576.50","2,557.60",-3.2,0,0.1,370.2,26.5,0.1,0.1,1.1,0.8,0,-0.9,16.8,-0.1,0.7,0,0,15.5,0,0
09/01/2026 - 2,0.3,"3,184.50","1,196.60",14.3,"6,269.10",8.1,0.9,-0.1,"1,591.70","2,531.00",0.6,-0.1,0.1,142.9,9.9,0.4,0.1,1.4,97.9,-0.1,-0.9,16.7,-0.1,0.2,0,0,15.1,0,0
09/01/2026 - 3,0.3,"3,181.80","1,198.70",16.8,"6,303.00",13.3,1,-0.2,"1,591.30","2,555.90",0.7,-0.1,0.1,323.9,25.8,0.1,0.1,1.1,0.6,0,-0.9,16.6,-0.1,0.2,0,0,15.6,0,0
09/01/2026 - 4,0.3,"3,253.90","1,224.50",15.4,"6,374.10",10,1.2,-0.1,"1,614.10","2,581.70",0.6,-0.1,0.1,150,7.8,0,0.2,1.2,14,0,-0.9,16.9,-0.1,0.3,0,0,16.8,0,0
09/01/2026 - 5,0.3,"3,070.00","1,297.60",19.5,"7,328.40",36.9,1.2,0,"1,635.40","3,103.60",1.1,-0.1,0,816.2,273.5,0.2,0.1,1.1,1,0,-0.9,20.9,-0.1,0.1,0,0,29.4,0,0
09/01/2026 - 6,0.3,"3,081.00","1,287.80",10.9,"7,207.60",12.5,1.2,-0.1,"1,609.30","3,092.20",0.6,-0.2,0,250.5,189.9,0.1,0.2,0.6,15.6,-0.1,-0.9,20.8,-0.1,0.2,0,0,29.1,0,0
09/01/2026 - 7,0.2,"2,994.50","1,334.60",7.9,"8,282.60",34.9,1.1,-0.1,"1,713.60","3,403.00",-1.5,-0.2,0,"1,410.80","1,788.30",1.9,0.2,4.3,3.5,0,-0.9,22.5,0,0.5,0,0.1,80.5,0.2,0.1
09/01/2026 - 8,0.2,"3,003.80","1,329.30",4.6,"8,192.30",6.5,1.1,-0.1,"1,685.30","3,357.50",0.8,-0.2,0,60.1,"1,679.60",1.6,0.2,0.4,7,-0.1,-0.9,22.3,-0.1,0.5,0,0,72.8,0,0
09/01/2026 - 9,0.2,"2,943.60","1,351.40",4.4,"8,502.00",18.6,1.2,-0.2,"1,690.90","3,472.40",0.9,-0.2,0.1,"2,716.00","2,198.00",2.8,0.2,0.8,2,-0.1,-0.9,23.3,-0.1,0.7,0,0,89.1,0,0
09/01/2026 - 10,0.2,"2,972.60","1,358.40",1.2,"8,544.70",1.4,1.2,0,"1,688.20","3,517.80",0.7,-0.3,0,55.9,"2,163.30",2.6,0.2,0.5,5.5,-0.1,-0.9,23.6,-0.1,0.4,0,0,84.3,0,0
09/01/2026 - 11,0.2,"2,962.50","1,378.20",3.1,"8,735.00",18.7,1.4,-0.1,"1,698.20","3,581.50",0.9,-0.2,0,"3,384.20","2,395.00",3.2,0.2,0.9,1.2,-0.1,-0.9,23.6,-0.1,0.6,0,0,93.9,0,0
09/01/2026 - 12,0.2,"2,942.20","1,350.80",1.3,"8,516.70",1.4,1.3,-0.1,"1,683.40","3,511.60",0.7,-0.3,0,58.6,"2,361.50",3,0.2,0.5,11.4,-0.1,-0.9,23.4,-0.2,0.3,0,0,90.5,0,0
09/01/2026 - 13,0.2,"2,940.50","1,372.50",2.9,"8,739.30",18.1,1.3,-0.2,"1,697.10","3,558.10",0.9,-0.2,0.1,"3,381.30","2,427.30",3.2,0.2,0.9,2.2,-0.1,-0.9,23.7,-0.1,0.1,0,0,94.8,0,0
09/01/2026 - 14,0.2,"2,995.60","1,375.50",1.8,"8,613.30",1.5,1.3,0,"1,715.10","3,559.90",0.7,-0.3,0,63.7,"2,401.80",3.1,0.2,0.8,30.6,-0.1,-0.9,23.9,-0.2,0.5,0,0,90.8,0,0
09/01/2026 - 16,0.3,"3,388.90","1,227.20",3.7,"7,615.50",9.9,1.4,-0.2,"1,697.30","2,648.00",0.6,-0.1,0.1,22.4,10.3,0.3,0.1,0.4,4.2,-0.1,-0.9,17.9,-0.1,0.6,0,0,17.9,0,0
09/01/2026 - 19,0.1,"2,973.90","1,326.50",18.7,"4,159.90",16.5,1.7,-0.2,"1,678.00","2,582.30",0.5,0,0.1,244.5,56.7,0.1,0.2,1.3,2.8,0.1,-0.9,19.3,-0.1,0.2,0,0,13.2,0.1,0
09/01/2026 - 20,0.1,"2,955.60","1,310.60",3.9,"4,153.50",4.5,1.7,-0.2,"1,623.40","2,534.80",0.4,0,0.1,74.8,0.7,0.1,0.1,0.3,2.2,0.1,-0.8,18.7,0,0.1,0,0,12.7,0,0.1
09/01/2026 - 21,0.1,"2,993.70","1,361.30",10.9,"4,401.10",20.1,1.9,-0.1,"1,692.20","2,677.90",0.6,0,0,496.6,253.6,0.2,0.1,0.5,0.6,0.2,-0.8,19.6,0,0.2,0,0,22.8,0.1,0
09/01/2026 - 22,0.1,"3,017.60","1,318.90",3.3,"4,559.60",6.9,1.8,-0.1,"1,702.90","2,618.30",0.4,-0.2,0.1,69.4,230.5,0.2,0.2,0.9,6.4,0.1,-0.9,19.2,0,0.2,0,0,15.4,0,0
09/01/2026 - 24,0.1,"2,918.20","1,491.50",1.8,"7,408.90",4.5,0.7,-0.1,"2,152.10","4,000.00",0.6,-0.2,0.1,"17,966.60","3,809.40",2.5,0.2,0.4,11.7,0.2,-0.9,29.4,0.4,0.3,0,0,199.4,0,0
09/01/2026 - 75,0.1,"2,958.10","1,526.10",10.7,"7,740.30",36.5,0.7,-0.1,"2,121.40","4,134.30",0.9,0,0.1,"22,679.30","4,269.40",3.2,0.3,2.8,27.8,0.4,-0.8,31.5,0.5,0.2,0,0,239.9,0.3,0
09/01/2026 - 76,0.1,"2,923.50","1,489.30",3.1,"7,302.00",3,0.4,-0.2,"2,089.80","4,074.30",0.6,-0.2,0.1,"15,568.10","4,194.90",3,0.3,1.6,34.2,0.2,-0.9,29.8,0.4,0.3,0,0,190.1,0.1,0
09/08/2026 - 1,0.3,"3,225.20","1,216.70",6.9,"6,079.80",10.5,1,-0.2,"1,624.80","2,580.30",0.6,-0.1,0.1,324.1,31.8,0.1,0.2,1.6,3.9,-0.1,-0.9,16.7,-0.1,0.1,0,0,16,0.1,0
09/08/2026 - 2,0.3,"3,518.40","1,240.30",32.4,"6,384.90",21.7,1.4,0.2,"1,783.70","2,608.60",-1,-0.1,0.1,116.2,21.5,0.1,0.5,4.2,52.6,-0.1,-0.9,17.1,-0.1,0.2,0,0,17.9,0,0
