ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Apr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tallory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),77Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),137Ba (STDR),208Pb (STDR),238U (STDR)
01/21/2026 - 9,0.3,"2,570.4",996.1,28.1,"7,158.1",17.2,2.6,1.0,"1,396.2","2,269.0",1.2,0.2,0.1,691.1,42.3,0.1,0.2,1.8,0.4,0.1,0.1,14.3,0.0,0.0,0.0,0.0,17.7,0.3,0.0
01/21/2026 - 10,0.3,"2,597.0","1,003.3",21.7,"7,140.3",1.8,2.6,1.1,"1,413.1","2,253.2",0.9,0.1,0.1,378.9,31.8,0.1,0.2,1.3,13.1,0.1,0.1,14.1,0.0,0.0,0.0,0.0,17.1,0.3,0.0
01/21/2026 - 11,0.3,"2,526.0",988.0,29.6,"7,119.9",16.0,2.2,1.0,"1,378.6","2,231.8",1.3,0.2,0.1,674.8,42.9,0.1,0.2,1.9,0.5,0.1,0.1,14.1,0.1,0.0,0.0,0.0,17.5,0.2,0.0
01/21/2026 - 12,0.3,"2,619.9","1,012.1",17.9,"7,176.2",1.2,2.8,1.0,"1,419.3","2,266.1",1.0,0.1,0.1,354.5,32.4,0.1,0.2,1.4,9.0,0.1,0.1,14.3,0.1,0.0,0.0,0.0,17.4,0.3,0.0
01/21/2026 - 13,0.3,"2,570.1","1,005.3",29.0,"7,184.7",14.1,2.0,1.0,"1,379.6","2,230.3",1.1,0.2,0.1,712.3,43.4,0.1,0.1,1.8,0.3,0.1,0.1,14.3,0.1,0.0,0.0,0.0,17.5,0.4,0.0
01/21/2026 - 14,0.3,"2,556.5",999.0,16.8,"7,100.0",0.9,0.6,1.0,"1,377.7","2,214.2",0.7,0.1,0.0,364.1,32.5,0.1,0.1,1.2,6.3,0.1,0.0,14.2,0.0,0.0,0.0,0.0,16.8,0.1,0.0
02/23/2026 - 1,0.2,"2,448.4",929.3,37.3,"6,721.6",9.6,0.7,0.9,"1,286.0","2,077.2",1.1,0.2,0.1,675.9,91.9,0.2,2.1,2.3,1.1,0.1,0.1,13.2,0.0,0.0,0.0,0.0,17.7,0.6,0.0
02/23/2026 - 2,0.2,"2,608.5",946.7,15.4,"6,646.5",-2.3,0.7,1.1,"1,295.7","2,215.0",0.7,0.1,0.1,241.6,71.7,0.1,0.2,2.4,10.4,0.1,0.1,13.5,0.0,0.0,0.0,0.0,17.4,0.6,0.0
02/23/2026 - 3,0.2,"2,469.8",941.8,34.5,"6,795.9",8.0,0.7,1.0,"1,309.0","2,103.5",1.1,0.2,0.1,670.9,92.6,0.2,0.5,1.5,0.5,0.1,0.0,13.4,0.0,0.0,0.0,0.0,18.1,0.1,0.0
02/23/2026 - 4,0.2,"2,530.3",936.8,19.2,"6,593.2",-2.6,0.6,1.0,"1,273.5","2,077.1",0.7,0.1,0.1,250.3,73.1,0.1,0.5,1.2,13.4,0.1,0.1,13.3,0.0,0.0,0.0,0.0,18.0,0.1,0.0
02/23/2026 - 5,0.2,"2,464.9",946.1,34.6,"6,672.9",8.8,0.6,0.9,"1,284.5","2,081.6",1.1,0.2,0.1,668.7,91.4,0.2,0.6,1.4,1.0,0.1,0.0,13.2,0.0,0.0,0.0,0.0,17.7,0.1,0.0
02/23/2026 - 6,0.2,"2,526.8",935.4,17.3,"6,634.6",-2.3,0.8,1.1,"1,312.4","2,094.2",0.7,0.0,0.1,249.6,73.6,0.1,0.1,1.1,6.7,0.1,0.0,13.4,0.0,0.0,0.0,0.0,17.0,0.1,-0.1
02/23/2026 - 7,0.2,"2,423.4",918.2,39.0,"6,627.4",9.6,1.0,0.9,"1,282.6","2,076.3",1.4,0.2,0.1,666.6,90.1,0.2,0.5,1.6,0.4,0.1,0.1,13.1,0.1,0.0,0.0,0.0,17.6,0.4,0.0
02/23/2026 - 8,0.2,"2,467.7",922.2,16.2,"6,692.6",-2.8,0.6,1.0,"1,282.2","2,069.8",0.8,0.1,0.1,245.8,72.3,0.1,0.2,1.1,17.7,0.1,0.1,13.1,0.1,0.0,0.0,0.0,17.2,0.1,0.0
02/23/2026 - 9,0.2,"2,449.5",927.0,35.1,"6,678.3",8.7,0.9,0.9,"1,291.6","2,073.2",1.1,0.2,0.1,664.2,90.2,0.2,1.9,1.8,0.8,0.1,0.1,13.1,0.0,0.0,0.0,0.0,17.7,0.5,0.0
02/23/2026 - 10,0.2,"2,510.9",936.7,16.6,"6,718.8",-2.6,0.7,1.0,"1,297.2","2,065.3",0.8,0.0,0.1,254.3,73.1,0.1,0.5,1.1,9.1,0.1,0.0,13.3,0.0,0.0,0.0,0.0,17.2,1.4,0.0
02/23/2026 - 11,0.2,"2,463.8",923.7,37.9,"6,663.0",9.1,1.0,0.9,"1,287.8","2,077.9",1.3,0.2,0.1,702.5,93.2,0.2,0.6,1.7,0.6,0.1,0.0,13.1,0.0,0.0,0.0,0.0,17.9,0.5,0.0
02/23/2026 - 12,0.2,"2,459.3",931.3,16.2,"6,674.9",-2.6,0.6,1.0,"1,275.0","2,057.9",0.6,0.0,0.0,240.4,72.5,0.1,0.3,1.2,7.8,0.1,0.0,13.1,0.0,0.0,0.0,0.0,17.2,0.1,0.0
02/23/2026 - 13,0.2,"2,420.8",924.4,34.5,"6,667.0",8.1,0.5,0.8,"1,271.8","2,056.7",1.1,0.2,0.1,664.2,91.2,0.2,0.4,1.4,0.8,0.1,0.1,13.1,0.0,0.0,0.0,0.0,17.9,0.1,0.0
02/23/2026 - 14,0.2,"2,491.8",914.9,16.6,"6,556.6",-2.7,0.8,1.0,"1,271.4","2,046.7",0.6,0.0,0.1,241.4,72.2,0.1,0.1,1.1,5.2,0.1,0.0,12.9,0.0,0.0,0.0,0.0,16.9,0.1,0.0
02/23/2026 - 16,0.2,"2,226.3",790.6,25.8,"6,471.1",-2.4,1.1,0.9,"1,324.8","1,693.3",0.7,0.1,0.0,525.9,7.2,0.0,0.1,0.5,1.5,0.1,0.0,11.2,0.0,0.0,0.0,0.0,18.3,0.2,0.0
02/23/2026 - 19,0.2,"2,207.6",865.3,259.9,"6,436.6",7.3,1.3,0.9,"1,487.5","1,790.3",5.4,0.7,0.2,"1,546.0",144.6,0.6,0.5,1.4,2.7,0.2,0.0,12.0,0.0,0.0,0.0,0.0,29.3,0.7,0.0
02/23/2026 - 20,0.1,"2,166.7",812.9,31.1,"6,034.2",-2.0,1.3,0.9,"1,449.1","1,729.6",1.0,0.2,0.1,730.7,115.6,0.3,0.9,0.7,5.5,0.1,0.1,11.6,0.1,0.0,0.0,0.0,24.5,0.5,0.0
03/02/2026 - 19,0.1,"2,173.8",811.7,89.2,"6,163.6",3.7,1.2,0.9,"1,403.4","1,694.1",2.0,0.4,0.1,"1,197.1",127.5,0.4,0.2,1.0,1.0,0.2,0.1,11.6,0.1,0.0,0.0,0.0,26.4,0.6,0.0
03/02/2026 - 20,0.1,"2,234.6",810.1,27.5,"6,056.1",-2.4,1.2,1.0,"1,409.3","1,693.9",0.9,0.2,0.1,669.6,93.1,0.3,0.3,2.3,15.9,0.1,0.0,11.5,0.1,0.0,0.0,0.0,23.9,0.2,0.0
03/02/2026 - 21,0.1,"2,172.5",816.7,88.2,"6,219.5",3.7,1.2,0.9,"1,413.4","1,701.2",1.8,0.4,0.1,"1,187.8",125.6,0.4,0.2,1.1,0.8,0.2,0.1,11.6,0.0,0.0,0.0,0.0,26.3,0.4,0.0
03/02/2026 - 22,0.1,"2,146.0",799.2,27.6,"5,980.2",-2.5,1.1,0.9,"1,393.8","1,682.3",0.8,0.2,0.0,668.4,91.8,0.2,0.2,0.8,10.6,0.1,0.0,11.4,0.0,0.0,0.0,0.0,23.8,0.2,0.0
03/02/2026 - 23,0.1,"2,153.1",810.8,96.0,"6,130.2",3.3,1.1,0.9,"1,396.6","1,685.2",2.1,0.4,0.1,"1,223.6",122.1,0.4,0.2,0.9,1.2,0.2,0.0,11.4,0.0,0.0,0.0,0.0,25.9,0.5,0.0
03/02/2026 - 24,0.1,"2,189.4",807.9,24.7,"5,986.1",-2.5,1.2,0.9,"1,413.2","1,710.4",0.7,0.1,0.0,597.3,92.8,0.2,0.4,1.3,13.8,0.1,0.1,11.4,0.0,0.0,0.0,0.0,23.7,0.3,0.0
03/02/2026 - 75,0.1,"2,149.5",803.5,90.2,"6,111.4",3.7,1.2,0.8,"1,389.7","1,692.5",2.0,0.4,0.2,"1,190.0",122.3,0.4,0.2,0.9,0.6,0.2,0.0,11.4,0.0,0.0,0.0,0.0,25.8,0.4,0.0
03/02/2026 - 76,0.1,"2,143.4",798.7,27.0,"6,004.2",-2.7,1.1,0.8,"1,390.0","1,667.6",0.9,0.2,0.0,675.6,92.0,0.3,0.1,0.7,4.5,0.1,0.0,11.4,0.0,0.0,0.0,0.0,23.5,0.2,0.0
03/30/2026 - 1,0.2,"2,526.4",877.0,21.4,"6,244.8",6.0,0.6,0.9,"1,206.9","1,918.7",0.7,0.1,0.0,224.9,29.1,0.1,0.1,2.0,13.6,0.1,0.0,12.4,0.0,0.0,0.0,0.0,17.5,0.2,0.0
03/30/2026 - 2,0.2,"2,539.7",870.0,10.3,"6,266.3",-4.3,0.7,1.0,"1,211.0","1,922.2",0.6,0.0,0.0,40.0,1.1,0.0,0.1,1.5,7.7,0.1,0.1,12.2,0.1,0.0,0.0,0.0,12.6,0.0,0.0
03/30/2026 - 3,0.2,"2,413.0",881.6,18.3,"6,196.8",8.2,0.6,0.9,"1,222.2","1,939.6",0.8,0.1,0.0,214.4,28.2,0.1,0.1,1.2,0.1,0.1,0.0,12.5,0.1,0.0,0.0,0.0,14.0,0.1,0.0
03/30/2026 - 4,0.2,"2,440.6",867.3,10.9,"6,239.1",-4.3,1.0,1.0,"1,209.0","1,923.2",0.5,0.0,0.0,41.6,0.8,0.0,0.1,1.1,5.8,0.1,0.1,12.3,0.0,0.0,0.0,0.0,12.7,0.0,0.0
03/30/2026 - 5,0.2,"2,402.0",894.8,23.9,"6,225.9",10.2,0.7,0.9,"1,231.0","1,975.7",0.8,0.1,0.0,289.4,38.8,0.1,0.1,1.4,0.4,0.1,0.0,12.5,0.0,0.0,0.0,0.0,15.2,0.1,0.0
03/30/2026 - 6,0.2,"2,403.9",871.0,10.3,"6,195.5",-4.6,0.5,0.8,"1,198.3","1,924.3",0.5,0.0,0.0,34.4,0.6,0.0,0.1,1.0,7.5,0.1,0.0,12.3,0.0,0.0,0.0,0.0,13.8,0.0,0.0
03/30/2026 - 7,0.2,"2,428.6",904.9,24.1,"6,381.8",8.8,0.7,0.9,"1,236.4","1,994.4",0.9,0.1,0.1,341.1,46.6,0.1,0.1,1.6,0.3,0.1,0.0,12.6,0.0,0.0,0.0,0.0,16.3,0.1,0.0
03/30/2026 - 8,0.2,"2,438.6",888.7,15.9,"6,278.1",-4.6,0.6,0.9,"1,236.5","1,970.9",0.4,0.0,0.0,45.1,2.9,0.0,0.1,1.1,2.5,0.1,0.0,12.4,0.0,0.0,0.0,0.0,14.3,0.0,0.0
03/30/2026 - 9,0.2,"2,441.4",909.4,22.7,"6,441.5",6.2,0.8,0.9,"1,230.4","1,999.1",0.8,0.1,0.0,349.5,50.9,0.1,0.1,1.6,0.3,0.1,0.1,12.8,0.0,0.0,0.0,0.0,16.2,0.1,0.0
03/30/2026 - 10,0.2,"2,464.2",910.3,11.4,"6,495.1",-3.8,0.6,1.0,"1,251.2","2,051.8",0.5,0.0,0.0,85.9,10.6,0.0,0.1,1.3,26.9,0.1,0.0,12.8,0.0,0.0,0.0,0.0,15.7,0.0,0.0
03/30/2026 - 11,0.2,"2,461.3",922.8,24.8,"6,624.0",6.7,0.8,0.9,"1,264.4","2,058.7",1.0,0.1,0.0,553.6,94.6,0.2,0.1,2.2,0.3,0.1,0.0,13.1,0.0,0.0,0.0,0.0,18.1,0.1,0.0
03/30/2026 - 12,0.2,"2,425.1",912.7,11.5,"6,513.6",-3.6,0.6,0.8,"1,251.6","2,031.9",-1.7,0.0,0.0,111.9,45.9,0.1,0.1,1.6,5.1,0.1,0.1,12.8,0.1,0.0,0.0,0.0,17.1,0.1,0.0
03/30/2026 - 13,0.2,"2,400.2",914.5,31.6,"6,565.8",7.7,0.6,0.8,"1,258.1","2,053.1",1.2,0.1,0.1,622.2,110.1,0.2,0.1,2.4,0.2,0.1,0.1,13.0,0.1,0.0,0.0,0.0,18.4,0.1,0.0
03/30/2026 - 14,0.2,"2,433.2",922.7,10.4,"6,594.8",-4.2,0.6,0.9,"1,258.9","2,061.5",0.6,0.0,0.0,121.2,58.4,0.1,0.1,1.5,4.0,0.1,0.1,13.1,0.0,0.0,0.0,0.0,17.1,0.0,0.0
03/30/2026 - 16,0.2,"2,269.3",757.0,13.4,"6,326.2",-3.7,1.1,0.9,"1,256.5","1,668.6",0.5,0.0,0.0,90.7,4.3,0.0,0.0,0.4,8.5,0.1,0.0,11.1,0.0,0.0,0.0,0.0,15.9,0.0,0.0
03/30/2026 - 19,0.1,"2,095.2",758.4,40.0,"5,791.8",1.7,1.2,0.8,"1,291.3","1,577.1",1.2,0.2,0.0,381.2,54.6,0.1,0.1,0.8,0.3,0.1,0.0,10.9,0.0,0.0,0.0,0.0,19.6,0.2,0.0
03/30/2026 - 20,0.1,"2,194.6",773.6,17.0,"5,830.6",-3.7,1.2,0.9,"1,307.2","1,693.9",0.7,0.1,0.0,159.9,24.1,0.0,0.3,1.0,17.3,0.1,0.1,11.5,0.0,0.0,0.0,0.0,19.4,0.1,0.0
03/30/2026 - 21,0.1,"2,138.0",772.9,44.9,"5,887.1",3.2,1.2,0.9,"1,309.5","1,630.4",1.1,0.2,0.1,398.0,56.8,0.1,0.1,0.9,0.7,0.1,0.1,11.0,0.0,0.0,0.0,0.0,19.6,0.2,0.0
03/30/2026 - 22,0.1,"2,165.1",768.1,17.7,"5,808.4",-3.6,1.2,0.9,"1,305.0","1,629.1",0.6,0.1,0.1,158.3,24.4,0.0,0.2,1.5,19.7,0.1,0.0,11.0,0.0,0.0,0.0,0.0,18.5,0.1,0.0
03/30/2026 - 23,0.1,"2,169.6",786.3,54.3,"5,921.2",4.0,1.2,0.9,"1,310.1","1,645.1",1.3,0.2,0.1,482.3,84.0,0.2,0.1,0.9,0.6,0.1,0.0,11.1,0.0,0.0,0.0,0.0,21.5,0.2,0.0
03/30/2026 - 24,0.1,"2,160.0",776.3,18.8,"5,897.9",-3.5,1.5,0.9,"1,297.6","1,607.6",0.6,0.1,0.0,183.2,42.9,0.1,0.1,0.8,12.8,0.1,0.0,11.0,0.0,0.0,0.0,0.0,19.5,0.1,0.0
03/30/2026 - 75,0.1,"2,180.0",770.4,17.9,"5,814.1",-3.4,1.2,1.0,"1,350.6","1,655.1",0.7,0.1,0.0,169.1,28.9,0.1,0.3,2.0,28.8,0.1,0.1,11.1,0.1,0.0,0.0,0.0,18.8,0.1,0.0
03/30/2026 - 76,0.1,"2,163.7",783.0,48.2,"5,899.9",1.8,1.3,0.8,"1,290.5","1,626.2",1.3,0.2,0.1,457.7,64.5,0.2,0.1,0.9,0.5,0.1,0.1,11.1,0.1,0.0,0.0,0.0,20.2,0.2,0.0
04/06/2026 - 17,0.3,"3,173.2","1,357.4",72.0,"10,044.4",25.4,0.2,0.8,947.6,"2,848.9",2.5,0.3,0.2,"1,527.5",68.1,0.5,1.1,1.2,0.8,0.1,0.0,17.5,0.1,0.0,0.0,0.0,21.9,0.9,0.0
04/06/2026 - 18,0.3,"3,171.6","1,348.0",22.1,"10,096.5",9.4,0.3,0.8,949.2,"2,861.1",1.1,0.1,0.1,945.0,65.2,0.5,5.4,1.9,10.6,0.1,0.0,17.6,0.1,0.0,0.0,0.0,21.2,0.8,0.0
04/13/2026 - 1,0.2,"2,462.7",887.5,14.5,"6,040.5",3.7,0.5,0.8,"1,206.5","1,964.3",0.6,0.1,0.1,198.0,35.2,0.1,0.1,1.2,0.1,0.1,0.0,12.6,0.0,0.0,0.0,0.0,11.9,0.0,0.0
04/13/2026 - 2,0.2,"2,491.7",875.8,9.0,"6,060.1",-3.2,0.7,0.9,"1,240.1","1,929.3",0.4,0.1,0.0,83.0,2.5,0.0,0.1,1.4,3.1,0.1,0.0,12.4,0.0,0.0,0.0,0.0,10.7,0.1,0.0
04/13/2026 - 3,0.2,"2,474.1",902.5,13.3,"6,067.6",5.5,0.6,0.9,"1,224.2","2,003.9",0.6,0.1,0.0,187.9,35.5,0.1,0.1,1.2,0.8,0.1,0.0,12.7,0.0,0.0,0.0,0.0,11.6,0.0,0.0
04/13/2026 - 4,0.2,"2,483.4",873.3,10.0,"6,025.7",-3.4,0.6,0.9,"1,219.4","1,932.3",0.4,0.1,0.1,79.5,2.1,0.0,0.1,1.2,1.2,0.1,0.1,12.4,0.0,0.0,0.0,0.0,10.0,0.0,0.0
04/13/2026 - 5,0.2,"2,443.8",903.3,14.6,"6,152.7",12.8,0.5,0.8,"1,233.4","1,985.8",0.6,0.0,0.0,153.6,28.7,0.1,0.5,1.5,0.4,0.1,0.0,12.8,0.0,0.0,0.0,0.0,15.4,0.1,0.0
04/13/2026 - 6,0.2,"2,467.1",887.3,10.0,"6,188.9",-3.4,0.6,0.9,"1,243.4","1,973.9",0.4,0.0,0.0,35.6,2.4,0.0,0.2,1.4,5.0,0.1,0.0,12.6,0.0,0.0,0.0,0.0,14.9,0.1,0.0
04/13/2026 - 7,0.2,"2,416.8",893.5,10.0,"6,207.2",7.0,0.5,0.8,"1,210.7","1,995.2",0.7,0.0,0.0,154.1,49.1,0.1,0.1,1.5,0.2,0.1,0.1,12.7,0.1,0.0,0.0,0.0,15.8,0.1,0.0
04/13/2026 - 8,0.2,"2,436.2",892.3,7.3,"6,240.6",-4.0,0.5,0.8,"1,212.9","1,972.5",0.5,0.0,0.0,39.9,11.9,0.0,0.1,1.3,8.8,0.1,0.0,12.7,0.1,0.0,0.0,0.0,15.2,0.0,0.0
04/13/2026 - 9,0.2,"2,439.4",921.2,13.3,"6,450.7",5.2,0.5,0.9,"1,249.7","2,055.3",0.6,0.0,0.0,231.3,93.9,0.1,0.1,1.9,0.6,0.1,0.1,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
04/13/2026 - 10,0.2,"2,503.7",913.1,11.0,"6,485.4",-2.8,0.6,1.0,"1,322.9","2,065.3",0.7,0.0,0.1,43.0,38.0,0.0,0.4,1.8,11.3,0.1,0.0,12.9,0.0,0.0,0.0,0.0,18.0,0.1,0.0
04/13/2026 - 11,0.2,"2,421.7",943.3,15.3,"6,717.4",7.1,0.6,0.9,"1,265.7","2,165.6",0.7,0.0,0.1,453.8,241.3,0.3,0.1,2.1,0.5,0.1,0.0,13.6,0.0,0.0,0.0,0.0,20.5,0.1,0.0
04/13/2026 - 12,0.2,"2,426.8",937.5,9.9,"6,582.0",-3.8,0.5,0.9,"1,258.6","2,123.5",0.5,0.0,0.0,98.1,173.0,0.2,0.1,1.6,6.4,0.1,0.0,13.5,0.0,0.0,0.0,0.0,19.4,0.0,0.0
04/13/2026 - 13,0.2,"2,432.7",965.2,16.2,"6,690.2",7.3,0.5,0.8,"1,253.1","2,244.6",0.7,0.1,0.1,617.9,403.8,0.6,0.1,2.2,0.6,0.1,0.1,14.0,0.0,0.0,0.0,0.0,22.4,0.1,0.0
04/13/2026 - 14,0.2,"2,409.6",948.8,10.6,"6,572.2",-4.0,0.4,0.8,"1,246.3","2,212.1",0.5,0.0,0.0,135.4,337.4,0.4,0.2,1.6,3.4,0.1,0.1,13.8,0.0,0.0,0.0,0.0,21.4,0.0,0.0
04/13/2026 - 16,0.3,"2,354.6",725.6,16.4,"6,467.4",-2.0,0.8,0.7,"1,273.6","1,629.2",0.5,0.0,0.0,63.7,7.7,0.0,0.3,0.7,5.4,0.1,0.0,11.1,0.0,0.0,0.0,0.0,15.8,0.1,0.0
04/13/2026 - 19,0.1,"2,163.8",771.0,53.9,"5,713.8",0.7,1.0,0.8,"1,273.2","1,590.3",1.1,0.2,0.1,298.4,33.9,0.1,0.1,1.0,0.5,0.1,0.1,10.9,0.0,0.0,0.0,0.0,15.0,0.1,0.0
04/13/2026 - 20,0.1,"2,162.6",765.1,24.8,"5,682.7",-4.2,1.1,0.8,"1,261.5","1,586.6",0.7,0.1,0.0,133.8,5.4,0.0,0.1,0.7,4.5,0.1,0.1,11.0,0.2,0.0,0.0,0.0,14.3,0.1,0.0
04/13/2026 - 21,0.1,"2,130.3",770.7,59.0,"5,668.7",7.4,1.1,0.7,"1,269.5","1,607.4",1.5,0.2,0.1,318.2,45.0,0.1,0.2,1.1,1.2,0.1,0.1,11.0,0.1,0.0,0.0,0.0,16.3,0.2,0.0
04/13/2026 - 22,0.1,"2,159.0",773.1,20.1,"5,683.8",-3.8,1.1,0.8,"1,286.9","1,604.8",0.6,0.1,0.0,121.8,5.2,0.0,0.3,1.2,16.9,0.1,0.0,11.0,0.1,0.0,0.0,0.0,15.4,0.2,0.0
04/13/2026 - 23,0.1,"2,102.8",792.2,40.6,"5,900.9",1.4,1.0,0.7,"1,281.8","1,715.0",1.1,0.1,0.0,443.9,414.4,0.7,0.2,0.9,0.8,0.1,0.1,11.8,0.0,0.0,0.0,0.0,27.1,0.2,0.0
04/13/2026 - 24,0.1,"2,153.4",801.0,14.5,"5,886.3",-4.4,1.2,0.8,"1,294.4","1,720.7",0.6,0.0,0.0,118.4,284.3,0.4,0.6,0.9,6.2,0.1,0.1,11.8,0.0,0.0,0.0,0.0,23.6,0.3,0.0
04/13/2026 - 75,0.1,"2,134.3",794.5,44.7,"5,960.7",1.7,1.0,0.8,"1,304.5","1,687.1",1.2,0.1,0.1,306.7,193.7,0.2,0.2,0.9,0.7,0.1,0.0,11.6,0.0,0.0,0.0,0.0,22.0,0.1,0.0
04/13/2026 - 76,0.1,"2,156.5",785.8,15.7,"5,879.0",-4.5,1.1,0.9,"1,286.9","1,663.3",0.5,0.1,0.0,108.8,110.6,0.1,0.1,0.8,8.3,0.1,0.0,11.4,0.0,0.0,0.0,0.0,19.9,0.0,0.0
04/14/2026 - 85,15.3,"1,922.2","5,941.6",13.8,"6,766.3",197.5,49.4,0.9,835.6,"52,468.8",0.8,0.1,0.2,"18,442.4",398.5,4.0,25.3,0.1,139.7,1.0,0.1,101.1,0.4,0.0,0.0,0.0,73.2,0.0,0.1
04/14/2026 - 86,15.4,"1,930.4","5,908.5",11.8,"5,726.7",5.3,50.0,0.8,825.3,"51,779.2",0.4,0.0,0.2,"3,238.5",387.4,3.7,21.4,0.1,58.8,0.2,0.0,98.6,0.3,0.0,0.0,0.0,58.7,0.0,0.1
04/20/2026 - 1,0.2,"2,482.3",900.8,13.3,"5,919.7",3.1,2.1,0.6,"1,207.8","2,034.8",0.6,0.2,0.1,247.4,53.4,0.1,0.1,1.1,0.4,0.1,0.0,13.1,0.0,0.0,0.0,0.0,12.2,0.0,0.0
04/20/2026 - 2,0.2,"2,613.6",897.1,10.2,"5,877.1",-1.2,1.9,0.9,"1,316.6","2,032.6",0.6,0.1,0.1,46.6,2.3,0.0,0.2,2.1,8.8,0.1,0.0,12.9,0.1,0.0,0.0,0.0,11.1,0.1,0.0
04/20/2026 - 5,0.2,"2,462.3",890.5,13.5,"6,107.6",11.9,1.8,0.8,"1,231.1","2,011.7",0.6,0.1,0.0,154.2,38.4,0.1,0.3,1.6,1.3,0.1,0.0,13.0,0.1,0.0,0.0,0.0,14.8,0.1,0.0
04/20/2026 - 6,0.2,"2,478.7",882.9,9.7,"6,070.2",-3.0,1.7,0.8,"1,263.7","1,966.0",-2.5,0.1,0.0,32.6,1.5,0.0,0.4,1.6,12.7,0.1,0.1,12.7,0.0,0.0,0.0,0.0,11.3,0.1,0.0
04/20/2026 - 7,0.2,"2,438.8",938.8,13.4,"6,627.9",5.9,1.5,0.8,"1,240.1","2,128.8",0.6,0.1,0.1,433.9,228.8,0.3,0.1,2.0,0.4,0.1,0.1,13.6,0.0,0.0,0.0,0.0,21.4,0.0,0.0
