ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),77Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),137Ba (STDR),208Pb (STDR),238U (STDR)
05/18/2026 - 16,0.3,"2,956.1","1,009.5",9.8,"8,171.7",8.0,2.6,0.2,"1,618.1","2,448.0",0.8,-0.1,0.1,46.9,9.1,0.1,0.4,1.3,62.5,0.0,-0.3,15.8,-0.1,0.0,0.0,0.0,30.0,0.2,0.0
05/18/2026 - 19,0.1,"2,474.8",969.2,152.9,"6,636.9",17.4,2.3,-0.2,"1,433.0","2,123.3",0.8,0.4,0.2,641.9,136.5,0.2,0.3,1.3,1.0,0.2,-0.2,13.8,0.0,0.0,0.0,0.0,10.5,0.2,0.0
05/18/2026 - 20,0.0,"2,495.2",956.6,24.3,"6,448.7",4.2,2.4,-0.2,"1,433.8","2,053.4",0.9,0.2,0.1,250.7,49.5,0.1,0.3,1.0,6.1,0.2,-0.2,13.6,0.0,0.0,0.0,0.0,11.4,0.1,0.0
05/18/2026 - 21,0.1,"2,492.5","1,004.1",125.8,"6,736.0",16.2,2.4,-0.3,"1,450.0","2,182.5",1.9,0.2,0.1,556.3,197.8,0.3,0.3,1.2,0.9,0.2,-0.3,14.4,0.0,0.0,0.0,0.0,11.5,0.2,0.0
05/18/2026 - 22,0.0,"2,476.2",987.1,14.9,"6,470.0",3.6,2.4,-0.2,"1,687.6","2,161.7",0.9,0.0,0.1,200.6,60.0,0.1,0.4,2.0,14.4,0.1,-0.2,14.1,0.0,0.0,0.0,0.0,9.6,0.1,0.0
05/18/2026 - 24,0.0,"2,530.3","1,065.4",10.9,"6,682.8",2.7,2.9,-0.2,"1,528.2","2,434.3",0.7,-0.1,0.1,578.2,"1,430.4",1.9,0.3,0.5,2.4,0.2,-0.3,16.6,0.0,0.0,0.0,0.0,35.7,0.1,0.0
05/18/2026 - 75,0.0,"2,508.1","1,032.6",106.8,"6,866.3",19.5,2.8,-0.3,"1,469.9","2,248.7",1.1,0.2,0.2,893.7,584.3,0.7,0.3,1.1,0.9,0.2,-0.3,15.1,0.0,0.0,0.0,0.0,21.7,0.2,0.0
05/18/2026 - 76,0.0,"2,534.3","1,016.5",12.1,"6,677.3",3.3,2.3,-0.3,"1,682.5","2,285.3",0.7,-0.1,0.1,245.4,408.6,0.4,0.4,1.7,16.4,0.1,-0.3,14.9,0.0,0.0,0.0,0.0,18.5,0.1,0.0
05/25/2065 - 1,0.1,"2,813.3",997.6,30.6,"7,079.7",42.0,1.4,-0.2,"1,402.7","2,266.5",0.1,0.1,0.1,502.5,89.7,0.2,0.2,1.6,0.9,0.1,-0.3,13.2,-0.1,0.0,0.0,0.0,12.7,0.1,0.0
05/25/2065 - 2,0.1,"2,853.6",947.7,16.3,"7,091.8",6.4,1.5,-0.2,"1,377.0","2,139.8",0.2,0.0,0.1,249.1,3.3,0.1,0.2,2.1,1.7,0.0,-0.3,13.0,-0.1,0.0,0.0,0.0,7.6,0.1,0.0
05/25/2065 - 3,0.1,"2,834.7","1,028.4",24.4,"7,087.6",29.0,1.4,-0.3,"1,418.3","2,281.4",1.0,0.1,0.1,516.1,94.8,0.2,0.2,1.6,1.4,0.0,-0.3,14.4,-0.1,0.0,0.0,0.0,13.3,0.1,0.0
05/25/2065 - 4,0.1,"2,895.6",976.7,12.6,"7,162.5",6.3,1.2,-0.2,"1,422.0","2,197.9",0.8,0.0,0.1,268.8,3.9,0.1,0.3,2.0,4.3,0.0,-0.3,13.4,-0.1,0.0,0.0,0.0,11.2,0.1,0.0
05/25/2065 - 5,0.1,"2,857.7","1,088.5",19.4,"7,350.0",20.8,1.8,-0.2,"1,429.6","2,546.6",1.0,0.0,0.1,457.6,114.8,0.2,0.2,1.8,0.5,0.0,-0.3,15.9,0.0,0.0,0.0,0.0,20.4,0.1,0.0
05/25/2065 - 6,0.1,"2,889.9","1,080.4",5.5,"7,365.3",3.4,1.6,-0.2,"1,433.1","2,500.3",-0.7,-0.1,0.1,145.1,17.9,0.0,0.2,1.4,3.1,0.0,-0.3,15.7,-0.1,0.0,0.0,0.0,15.9,0.1,0.0
05/25/2065 - 7,0.1,"2,961.9","1,206.6",14.8,"8,037.0",13.1,2.5,-0.1,"1,526.5","2,833.3",0.9,-0.1,0.1,639.7,506.5,0.5,0.3,2.0,1.2,0.0,-0.3,18.0,-0.1,0.0,0.0,0.0,31.2,0.1,0.0
05/25/2065 - 8,0.1,"2,984.4","1,207.8",3.3,"8,140.8",2.3,2.1,-0.1,"1,549.3","2,848.6",0.7,-0.2,0.1,100.0,472.2,0.3,0.3,1.4,11.4,0.0,-0.3,18.3,-0.1,0.0,0.0,0.0,30.8,0.1,0.0
05/25/2065 - 9,0.2,"2,935.8","1,211.1",13.2,"8,242.6",14.6,2.5,-0.1,"1,550.5","2,877.7",-0.4,-0.1,0.1,963.7,916.7,0.9,0.3,2.2,0.6,0.0,-0.3,18.4,-0.1,0.0,0.0,0.0,35.3,0.1,0.0
05/25/2065 - 10,0.1,"2,990.4","1,232.4",2.9,"8,210.1",2.8,2.2,0.0,"1,591.1","2,953.4",0.6,-0.2,0.1,133.8,753.8,0.6,0.3,1.6,8.9,0.0,-0.3,18.8,-0.1,0.0,0.0,0.0,33.1,0.0,0.0
05/25/2065 - 11,0.1,"2,984.6","1,227.4",9.5,"8,259.9",26.1,2.3,-0.1,"1,567.8","2,948.1",0.8,-0.1,0.1,997.2,973.1,1.0,0.3,2.2,0.8,0.0,-0.3,18.7,-0.1,0.0,0.0,0.0,36.2,0.1,0.0
05/25/2065 - 12,0.1,"2,975.3","1,230.1",3.2,"8,258.8",2.4,2.1,-0.1,"1,575.0","2,924.7",0.6,-0.2,0.1,135.4,891.0,0.8,0.3,1.4,26.4,0.0,-0.3,18.8,-0.1,0.0,0.0,0.0,34.7,0.0,0.0
05/25/2065 - 13,0.1,"2,968.8","1,218.9",12.1,"8,206.7",15.8,2.3,-0.1,"1,563.7","2,939.0",1.0,-0.1,0.1,"1,027.5",986.0,1.0,0.3,2.3,1.4,0.0,-0.3,18.6,-0.1,0.0,0.0,0.0,35.9,0.1,0.0
05/25/2065 - 14,0.1,"2,984.7","1,237.1",3.6,"8,261.9",2.8,2.2,-0.1,"1,579.9","2,965.0",0.6,-0.1,0.1,138.3,897.2,0.8,0.3,1.8,21.2,0.0,-0.3,19.0,-0.1,0.0,0.0,0.0,35.7,0.1,0.0
05/25/2065 - 16,0.2,"2,936.2","1,113.9",14.2,"7,675.2",5.6,2.6,-0.1,"1,587.1","2,527.7",0.8,0.0,0.1,111.0,16.3,0.1,0.4,0.7,142.5,0.1,-0.2,16.6,0.0,0.0,0.0,0.0,19.9,0.1,0.0
05/25/2065 - 19,0.0,"2,698.4","1,109.8",55.8,"6,644.1",24.0,2.7,-0.4,"1,561.4","2,375.4",1.3,0.2,0.1,638.3,77.3,0.2,0.3,1.1,0.9,0.2,-0.2,16.0,0.0,0.0,0.0,0.0,14.4,0.2,0.0
05/25/2065 - 20,-0.1,"2,719.0","1,094.4",27.3,"6,626.0",5.4,3.2,-0.4,"1,562.5","2,383.8",1.0,0.0,0.1,241.0,3.9,0.1,0.4,1.1,6.0,0.1,-0.3,15.8,0.0,0.0,0.0,0.0,13.1,0.1,0.0
05/25/2065 - 21,-0.1,"2,704.8","1,128.5",90.6,"7,165.0",23.1,2.9,-0.4,"1,584.2","2,453.8",-0.6,0.1,0.2,731.4,302.1,0.3,0.3,1.1,2.7,0.2,-0.3,16.9,0.0,0.0,0.0,0.0,20.8,0.2,0.0
05/25/2065 - 22,-0.1,"2,723.3","1,099.3",18.7,"6,617.6",5.0,2.7,-0.4,"1,543.3","2,369.2",0.7,0.0,0.1,251.7,6.3,0.1,0.2,0.8,12.5,0.2,-0.3,15.9,0.0,0.0,0.0,0.0,14.0,0.1,0.0
05/25/2065 - 24,-0.1,"2,866.1","1,247.0",11.3,"7,376.4",6.7,2.2,-0.2,"1,798.9","2,960.1",0.7,0.0,0.1,"4,692.7","2,649.0",3.6,0.5,3.0,65.6,0.3,-0.3,20.7,0.1,0.0,0.0,0.0,80.3,0.2,0.0
05/25/2065 - 75,-0.1,"2,737.9","1,138.9",112.7,"7,312.1",27.7,3.3,-0.4,"1,604.0","2,501.6",0.9,0.1,0.1,976.3,668.3,0.7,0.3,1.2,3.3,0.2,-0.3,17.3,0.0,0.0,0.0,0.0,28.7,0.2,0.0
05/25/2065 - 76,-0.1,"2,812.8","1,146.8",19.8,"7,181.6",5.7,3.3,-0.4,"1,653.4","2,525.6",0.9,-0.1,0.2,319.4,577.4,0.5,0.9,5.0,38.4,0.1,-0.3,17.2,0.0,0.0,0.0,0.0,22.2,0.2,0.0
06/01/2026 - 1,0.1,"3,094.7","1,111.8",58.4,"7,771.6",26.6,1.6,-0.4,"1,523.9","2,474.7",1.5,0.2,0.2,610.5,87.2,0.2,0.2,1.5,3.4,0.1,-0.3,15.3,-0.1,0.0,0.0,0.0,14.1,0.1,0.0
06/01/2026 - 2,0.1,"3,165.7","1,053.3",16.7,"7,926.4",7.4,1.5,-0.3,"1,533.4","2,359.9",0.8,0.0,0.1,370.0,3.5,0.1,0.2,2.2,205.3,0.1,-0.3,14.4,-0.1,0.0,0.0,0.0,10.1,0.1,0.0
06/01/2026 - 5,0.0,"3,092.7","1,196.7",18.0,"7,955.4",22.7,2.5,-0.4,"1,530.1","2,779.7",1.0,0.0,0.1,502.2,186.6,0.2,0.3,1.9,5.5,0.1,-0.3,17.9,0.0,0.0,0.0,0.0,25.1,0.1,0.0
06/01/2026 - 6,0.1,"3,264.6","1,249.8",24.6,"8,111.7",4.5,2.2,-0.1,"1,732.9","2,814.9",0.9,-0.1,0.1,185.5,124.6,0.2,0.5,2.9,142.3,0.1,-0.3,18.5,-0.1,0.0,0.0,0.1,25.8,0.2,0.0
06/01/2026 - 7,0.0,"3,099.8","1,280.4",8.1,"8,504.6",11.6,2.2,-0.2,"1,620.2","3,058.8",0.8,-0.1,0.1,"1,018.1",901.8,0.9,0.3,2.0,3.2,0.0,-0.3,19.6,-0.1,0.0,0.0,0.0,38.2,0.1,0.0
06/01/2026 - 8,0.0,"3,069.6","1,284.1",2.6,"8,464.8",1.8,2.7,-0.2,"1,617.5","3,079.2",0.6,-0.2,0.1,168.1,842.7,0.8,0.3,1.5,22.3,0.0,-0.3,19.6,-0.1,0.0,0.0,0.0,39.7,0.0,0.0
06/01/2026 - 13,0.0,"3,032.6","1,274.3",9.0,"8,436.1",13.2,2.2,-0.3,"1,598.3","3,023.8",0.8,-0.1,0.1,"1,131.1","1,075.5",1.1,0.3,2.1,4.9,0.0,-0.3,19.5,-0.1,0.0,0.0,0.0,38.9,0.1,0.0
06/01/2026 - 14,0.0,"3,055.2","1,275.3",3.1,"8,501.8",2.9,2.3,-0.2,"1,633.1","3,065.7",0.6,-0.2,0.2,206.3,"1,021.5",1.0,0.4,1.8,52.2,0.0,-0.4,19.6,-0.1,0.0,0.0,0.0,39.2,0.1,0.0
06/01/2026 - 16,0.1,"3,180.5","1,185.9",16.9,"8,126.6",8.2,2.8,-0.3,"1,702.2","2,683.8",0.7,-0.1,0.1,104.5,6.1,0.1,0.3,0.8,5.6,0.1,-0.3,17.8,-0.1,0.0,0.0,0.0,20.1,0.1,0.0
06/01/2026 - 19,-0.1,"2,863.2","1,166.1",91.3,"6,836.7",20.8,3.2,-0.4,"1,629.0","2,479.4",0.8,0.3,0.3,680.1,52.9,0.2,0.4,1.2,12.0,0.2,-0.3,17.0,0.0,0.0,0.0,0.0,21.1,0.2,0.0
06/01/2026 - 20,-0.1,"2,866.9","1,158.7",18.3,"6,737.8",5.2,2.7,-0.3,"1,628.7","2,469.5",0.6,0.1,0.1,307.2,3.0,0.1,0.2,0.9,15.9,0.2,-0.3,17.1,0.0,0.0,0.0,0.0,19.0,0.1,0.0
06/01/2026 - 21,-0.1,"2,840.6","1,196.5",53.6,"6,918.3",25.9,3.3,-0.4,"1,650.7","2,590.7",0.9,0.2,0.1,650.6,153.5,0.2,0.3,1.2,8.0,0.2,-0.3,17.8,0.0,0.0,0.0,0.0,23.7,0.2,0.0
06/01/2026 - 22,-0.1,"3,094.7","1,196.8",10.5,"6,906.9",6.1,3.7,-0.1,"1,959.2","2,641.6",0.7,0.0,0.1,150.3,131.2,0.1,0.5,6.1,254.5,0.2,-0.2,18.0,0.0,0.0,0.0,0.1,23.0,0.1,0.0
06/01/2026 - 24,-0.1,"2,888.4","1,258.8",9.4,"7,590.0",4.7,2.6,-0.4,"1,793.5","2,982.2",0.7,-0.1,0.1,"3,981.9","2,779.5",3.3,0.4,1.2,57.0,0.2,-0.3,20.6,0.2,0.0,0.0,0.0,76.1,0.1,0.0
06/01/2026 - 75,-0.1,"2,862.7","1,260.3",54.2,"7,564.9",27.8,2.7,-0.5,"1,734.2","2,957.9",0.6,0.0,0.1,"2,985.0","2,132.0",2.5,0.4,1.0,4.4,0.2,-0.3,20.5,0.1,0.0,0.0,0.0,65.4,0.2,0.0
06/01/2026 - 76,-0.1,"2,854.5","1,248.0",8.1,"7,503.6",3.5,3.2,-0.5,"1,725.5","2,919.7",0.6,-0.1,0.1,"2,444.0","2,130.7",2.4,0.4,0.6,24.8,0.2,-0.3,20.0,0.1,0.0,0.0,0.0,57.6,0.1,0.0
06/08/2026 - 1,0.1,"3,207.4","1,151.2",26.6,"7,952.9",21.4,1.8,-0.4,"1,579.7","2,609.0",1.0,0.1,0.1,684.8,56.6,0.1,0.2,1.5,3.3,0.1,-0.3,16.1,-0.1,0.0,0.0,0.0,14.0,0.1,0.0
06/08/2026 - 2,0.1,"3,591.2","1,132.0",18.2,"7,941.1",11.1,2.3,0.1,"1,945.4","2,617.3",0.8,0.1,0.2,486.9,16.9,0.1,0.6,6.1,51.9,0.1,-0.3,15.6,-0.1,0.0,0.0,0.0,13.4,0.2,0.0
06/08/2026 - 3,0.1,"3,170.2","1,140.4",61.6,"7,929.2",28.8,1.9,-0.5,"1,559.4","2,458.0",1.5,0.1,0.2,697.3,62.3,0.2,0.3,1.4,2.0,0.1,-0.3,16.0,-0.1,0.0,0.0,0.0,14.0,0.1,0.0
06/08/2026 - 4,0.1,"3,261.8","1,129.2",14.7,"7,971.6",7.6,1.8,-0.3,"1,587.5","2,644.4",0.7,0.1,0.1,488.6,10.7,0.1,0.2,2.4,9.8,0.1,-0.3,15.5,-0.1,0.0,0.0,0.0,11.7,0.1,0.0
06/08/2026 - 5,0.1,"3,290.1","1,248.8",15.4,"8,210.3",35.0,3.3,-0.3,"1,663.4","2,944.0",1.0,-0.1,0.2,579.8,136.6,0.2,0.4,2.2,26.4,0.0,-0.3,18.8,-0.1,0.0,0.0,0.0,27.8,0.1,0.0
06/08/2026 - 6,0.0,"3,274.3","1,246.8",13.4,"8,217.3",6.7,2.4,-0.4,"1,607.3","2,915.7",0.8,-0.1,1.3,225.3,64.1,0.1,0.2,1.4,9.0,0.0,-0.3,18.6,-0.1,0.0,0.0,0.0,25.7,0.1,0.0
06/08/2026 - 7,0.0,"3,173.8","1,282.9",12.2,"8,524.2",18.3,3.4,-0.3,"1,631.9","3,037.1",1.0,-0.1,0.1,"1,161.1",699.1,0.8,0.2,1.8,2.7,0.1,-0.3,19.8,0.0,0.0,0.0,0.1,37.5,0.1,0.0
06/08/2026 - 8,0.0,"3,190.3","1,295.9",5.7,"8,370.0",4.6,2.4,-0.4,"1,635.1","2,999.1",0.7,-0.1,0.1,330.8,642.0,0.7,0.4,1.6,24.2,0.0,-0.3,19.6,0.0,0.0,0.0,0.0,35.7,0.1,0.0
06/08/2026 - 9,0.0,"3,136.1","1,295.5",13.2,"8,602.9",20.2,3.6,-0.3,"1,632.5","3,070.5",0.9,-0.1,0.1,"1,371.2",922.2,1.1,0.3,2.0,2.0,0.0,-0.3,20.1,-0.1,0.0,0.0,0.0,40.7,0.1,0.0
06/08/2026 - 10,0.0,"3,184.1","1,290.6",3.9,"8,515.0",3.4,2.4,-0.3,"1,656.4","3,034.4",0.6,-0.2,0.1,229.1,811.8,0.9,0.4,1.4,20.6,0.0,-0.3,20.0,-0.1,0.0,0.0,0.0,40.3,0.1,0.0
06/08/2026 - 11,0.0,"3,124.5","1,317.8",9.7,"8,634.4",16.6,3.0,-0.4,"1,625.8","3,166.8",0.8,-0.1,0.2,"1,543.6","1,070.3",1.3,0.4,2.2,3.6,0.0,-0.3,20.3,-0.1,0.0,0.0,0.0,42.2,0.1,0.0
06/08/2026 - 12,0.0,"3,180.6","1,325.4",3.6,"8,705.6",3.4,3.0,-0.4,"1,657.6","3,191.4",0.6,-0.2,0.1,293.9,"1,064.7",1.2,0.3,1.5,5.6,0.0,-0.3,20.4,-0.1,0.0,0.0,0.0,41.8,0.1,0.0
06/08/2026 - 13,0.0,"3,161.9","1,325.7",10.4,"8,767.9",15.8,2.5,-0.4,"1,663.2","3,176.1",0.8,-0.1,0.1,"1,573.1","1,116.9",1.3,0.3,2.2,3.0,0.0,-0.3,20.5,-0.1,0.0,0.0,0.0,42.8,0.1,0.0
06/08/2026 - 14,0.0,"3,162.3","1,309.8",4.3,"8,635.6",3.5,3.0,-0.4,"1,652.5","3,087.5",0.6,-0.2,0.1,289.0,"1,005.8",1.1,0.3,1.5,14.8,0.0,-0.3,20.2,-0.1,0.0,0.0,0.0,42.5,0.1,0.0
06/08/2026 - 16,0.1,"3,435.4","1,252.2",9.2,"8,990.8",10.8,2.8,-0.4,"1,761.8","2,804.9",0.7,-0.1,0.2,75.6,15.8,0.1,0.3,0.6,3.0,0.0,-0.3,19.1,-0.1,0.0,0.0,0.0,21.4,0.1,0.0
06/08/2026 - 17,0.2,"4,796.0","2,083.0",90.6,"14,608.3",72.2,1.6,-0.6,"1,538.1","4,777.8",3.4,0.5,0.4,"5,015.5",154.3,1.0,0.5,0.8,4.2,0.1,-0.3,29.9,0.0,0.0,0.0,0.0,35.0,0.2,0.0
06/08/2026 - 18,0.2,"4,826.2","2,063.9",43.6,"14,358.5",33.2,2.0,-0.3,"1,583.5","4,688.7",2.1,0.2,0.3,"1,891.2",157.5,0.9,0.9,2.3,168.3,0.1,-0.2,30.1,0.1,0.0,0.0,0.1,49.0,0.3,0.0
06/08/2026 - 19,-0.1,"3,070.1","1,318.9",97.4,"7,141.3",21.9,3.0,-0.4,"1,768.6","4,580.8",2.5,0.4,0.2,707.4,56.8,0.2,0.5,1.8,11.0,0.2,-0.3,20.4,0.0,0.0,0.0,0.0,21.6,0.4,0.0
06/08/2026 - 20,-0.1,"3,100.2","3,612.3",24.8,"7,264.2",6.0,3.2,-0.3,"1,746.3","6,290.0",1.2,0.3,0.2,360.6,7.0,0.1,0.4,1.2,10.4,0.2,-0.2,19.0,0.0,0.0,0.0,0.0,18.1,0.2,0.0
06/08/2026 - 21,-0.2,"2,971.4","1,287.1",48.8,"7,137.9",45.6,3.1,-0.5,"1,723.3","2,763.4",1.3,0.2,0.2,"1,210.5",413.3,0.4,0.4,1.3,4.2,0.2,-0.3,19.5,0.0,0.0,0.0,0.0,34.7,0.2,0.0
06/08/2026 - 22,-0.2,"3,050.4","1,299.1",14.2,"7,089.0",11.8,3.2,-0.3,"1,800.6","2,921.2",0.7,0.0,0.2,315.5,420.1,0.3,0.5,5.3,35.2,0.2,-0.3,19.4,0.0,0.0,0.0,0.0,34.6,0.2,0.0
06/08/2026 - 24,-0.2,"3,013.3","1,339.0",10.3,"7,924.2",8.8,2.1,-0.3,"1,994.9","3,273.7",0.7,0.0,0.1,"8,855.9","3,137.1",3.6,0.6,1.1,41.9,0.4,-0.3,22.8,0.3,0.0,0.0,0.0,111.3,0.2,0.0
06/08/2026 - 75,-0.2,"2,977.7","1,493.6",24.0,"8,048.8",23.5,2.5,-0.5,"1,882.3","3,454.3",0.9,0.0,0.1,"8,099.7","3,134.8",3.6,0.3,0.9,3.7,0.3,-0.3,23.3,0.2,0.0,0.0,0.0,98.5,0.2,0.0
06/08/2026 - 76,-0.2,"3,006.7","1,393.2",106.7,"7,926.2",7.1,3.6,2.5,"1,950.5","3,493.2",1.8,0.0,0.2,"7,219.1","3,045.3",3.4,0.8,1.7,41.9,0.3,-0.3,23.9,0.2,0.0,0.0,0.2,96.7,0.5,0.0
06/15/2026 - 1,0.0,"3,355.8","1,173.1",35.9,"8,297.8",25.3,2.3,-0.7,"1,633.0","2,582.1",1.2,0.2,0.1,878.4,58.1,0.2,0.2,1.6,1.4,0.1,-0.4,15.7,-0.1,0.0,0.0,0.0,14.2,0.1,0.0
06/15/2026 - 2,0.0,"3,658.8","1,161.9",24.1,"8,360.7",9.5,2.0,-0.3,"1,859.2","2,551.4",1.0,0.1,0.2,696.9,16.9,0.1,0.5,4.4,163.9,0.1,-0.3,15.9,-0.1,0.0,0.0,0.0,12.8,0.2,0.0
06/15/2026 - 5,0.0,"3,420.2","1,354.4",26.9,"8,563.4",32.8,2.9,-0.4,"1,709.7","3,217.9",0.5,0.0,0.2,"1,162.3",467.0,0.6,0.3,2.1,7.6,0.1,-0.3,20.8,0.0,0.0,0.0,0.0,36.3,0.1,0.0
06/15/2026 - 6,0.0,"3,548.4","1,326.7",18.1,"8,355.8",10.3,2.4,-0.1,"1,965.5","3,064.9",1.3,0.0,0.3,432.0,287.5,0.4,0.8,5.9,396.5,0.1,-0.3,19.4,0.0,0.0,0.0,0.1,34.8,0.2,0.0
06/15/2026 - 7,0.0,"3,287.0","1,339.6",28.3,"8,763.3",33.2,2.6,-0.4,"1,671.8","3,180.1",1.2,0.0,0.1,"1,841.8",650.7,0.8,0.3,1.7,2.6,0.1,-0.3,20.9,-0.1,0.0,0.0,0.0,40.4,0.1,0.0
06/15/2026 - 8,0.0,"3,339.9","1,344.0",5.9,"8,673.2",4.2,2.6,-0.4,"1,718.2","3,130.8",0.7,-0.1,0.1,428.6,610.8,0.7,0.4,2.1,48.4,0.0,-0.3,20.6,-0.1,0.0,0.0,0.0,42.3,0.1,0.0
06/15/2026 - 13,0.0,"3,329.8","1,388.1",55.5,"9,177.4",29.2,2.9,-0.3,"2,264.7","3,409.9",2.3,0.1,0.2,"2,872.0","1,330.0",1.9,0.9,5.1,124.6,0.1,-0.3,22.0,-0.1,0.0,0.0,0.1,54.4,0.2,0.0
06/15/2026 - 14,-0.1,"3,275.4","1,377.7",6.7,"9,018.1",4.6,2.8,-0.3,"1,963.8","3,292.1",1.1,-0.2,0.1,377.5,"1,250.9",1.5,0.6,2.5,149.3,0.0,-0.3,21.8,-0.1,0.0,0.0,0.0,51.3,0.1,0.0
06/15/2026 - 16,0.1,"3,505.9","1,357.8",8.2,"8,959.6",7.9,3.7,-0.6,"1,734.3","3,083.6",0.7,-0.1,0.1,59.9,13.2,0.1,0.3,0.7,10.2,0.0,-0.3,20.2,-0.1,0.0,0.0,0.0,20.9,0.1,0.0
06/15/2026 - 19,-0.2,"3,082.3","1,255.1",84.7,"7,117.5",21.9,3.0,-0.6,"1,723.4","2,641.2",1.8,0.5,0.2,568.8,85.9,0.2,0.3,1.5,1.3,0.2,-0.3,18.2,0.0,0.0,0.0,0.0,18.2,0.2,0.0
06/15/2026 - 20,-0.2,"3,101.1","1,234.2",18.8,"7,102.0",6.0,3.5,-0.5,"1,691.8","2,527.4",0.6,0.4,0.1,223.2,29.4,0.1,0.3,1.6,6.1,0.2,-0.2,17.5,0.0,0.0,0.0,0.0,14.6,0.1,0.0
06/15/2026 - 21,-0.2,"3,061.1","1,280.7",76.3,"7,164.7",31.7,2.8,-0.6,"1,737.2","2,679.8",0.3,0.4,0.2,621.6,409.0,0.5,0.4,1.2,1.3,0.2,-0.3,18.9,0.0,0.0,0.0,0.0,28.5,0.2,0.0
