Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
4/19/2021 10:17:21 AM	1.02	0.00	0.15	0.00	0.00	0.00	0.00	0.82	1.17	64.63	0.11	15.14	540	0	69	0	0	0	0	0	610	98.08	3.45	1.03	2.64	9.96	3.62	10.34	1.01	22.09	21.40
4/19/2021 10:17:24 AM	2.50	0.00	0.32	0.00	0.00	0.00	0.00	0.24	2.82	71.51	0.34	15.14	1323	0	145	0	0	0	0	0	1468	108.52	3.04	0.81	2.49	6.04	4.44	11.77	1.03	22.10	21.45
4/19/2021 10:17:26 AM	2.47	0.00	0.75	0.00	0.00	0.00	0.00	0.15	3.22	71.68	0.52	15.21	1309	0	337	0	0	0	0	0	1645	108.77	3.75	2.01	3.61	5.75	3.61	12.88	1.05	22.12	21.45
4/19/2021 10:17:29 AM	0.45	0.00	1.31	0.00	0.00	0.00	0.00	0.48	1.76	70.67	0.63	15.30	237	0	589	0	0	0	0	0	826	107.24	5.00	2.00	4.21	7.60	2.77	10.90	1.06	22.14	21.45
4/19/2021 10:17:31 AM	1.38	0.00	0.96	0.00	0.00	0.00	0.00	0.49	2.34	72.10	0.70	15.37	731	0	434	0	0	0	0	0	1165	109.41	4.50	2.73	3.09	8.27	4.11	12.67	1.07	22.16	21.43
4/19/2021 10:17:33 AM	2.19	0.00	1.23	0.00	0.00	0.00	0.00	0.00	3.41	71.77	0.76	15.76	1159	0	552	0	0	0	0	0	1711	108.91	4.35	2.10	4.16	4.50	3.22	13.01	1.07	22.18	21.49
4/19/2021 10:17:36 AM	0.84	0.00	1.35	0.00	0.00	0.00	0.00	0.38	2.18	71.48	0.83	16.01	443	0	606	0	0	0	0	0	1049	108.47	5.02	0.90	3.66	6.86	2.47	12.15	1.08	22.19	21.49
4/19/2021 10:17:38 AM	1.16	0.00	1.54	0.00	0.00	0.00	0.00	0.23	2.71	70.75	0.88	16.21	617	0	695	0	0	0	0	0	1312	107.36	5.26	2.65	4.26	6.61	4.62	12.09	1.09	22.21	21.52
4/19/2021 10:17:41 AM	2.04	0.00	0.59	0.00	0.00	0.00	0.00	0.29	2.63	70.94	0.96	16.44	1083	0	265	0	0	0	0	0	1348	107.65	3.63	1.42	3.24	6.66	4.93	11.31	1.09	22.22	21.53
4/19/2021 10:17:43 AM	1.67	0.00	0.00	0.67	0.00	0.00	0.00	0.62	2.35	70.32	1.03	16.14	887	0	0	20	0	0	0	0	908	106.71	4.95	5.17	4.51	9.69	5.66	13.23	1.10	22.23	21.53
4/19/2021 10:17:45 AM	0.00	0.00	2.90	0.00	0.00	0.00	0.00	0.05	2.90	69.75	1.08	15.78	0	0	1304	0	0	0	0	0	1304	105.85	7.98	1.70	4.17	5.23	4.10	12.98	1.11	22.25	21.55
