Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
11/28/2022 10:42:49 AM	1.92	0.99	2.05	0.00	0.00	0.00	0.00	0.38	4.96	100.00	0.05	6.88	1019	988	923	0	0	0	0	0	2929	164.58	8.36	1.91	10.18	10.86	10.33	18.20	1.01	18.12	16.23
11/28/2022 10:42:51 AM	3.27	0.98	1.66	0.00	0.00	0.00	0.00	0.29	5.91	100.00	0.12	7.00	1733	981	746	0	0	0	0	0	3460	165.51	7.88	2.38	10.41	11.12	11.33	20.04	1.01	18.10	16.32
11/28/2022 10:42:53 AM	1.78	1.33	2.09	0.00	0.00	0.00	0.00	0.45	5.20	100.00	0.30	6.83	942	1334	941	0	0	0	0	0	3217	164.95	8.77	2.90	11.76	11.70	11.56	18.59	1.03	18.14	16.25
11/28/2022 10:42:56 AM	3.30	1.00	1.66	0.00	0.00	0.00	0.00	0.33	5.96	100.00	0.38	6.82	1747	1004	747	0	0	0	0	0	3497	164.01	8.08	2.41	11.01	11.66	11.01	20.51	1.04	18.13	16.24
11/28/2022 10:42:58 AM	1.87	1.18	1.95	0.00	0.00	0.00	0.00	0.53	5.00	100.00	0.47	6.86	990	1182	879	0	0	0	0	0	3051	166.45	8.50	3.00	10.59	12.25	11.35	18.84	1.05	18.14	16.33
11/28/2022 10:43:01 AM	3.10	1.06	1.77	0.00	0.00	0.00	0.00	0.24	5.93	100.00	0.51	6.93	1645	1058	798	0	0	0	0	0	3500	166.18	7.94	3.15	10.84	10.67	11.35	19.66	1.05	18.14	16.34
11/28/2022 10:43:03 AM	2.25	0.93	2.18	0.00	0.00	0.00	0.00	0.31	5.36	100.00	0.60	6.93	1191	932	983	0	0	0	0	0	3107	165.49	8.54	2.66	10.04	10.77	10.63	19.25	1.06	18.14	16.33
11/28/2022 10:43:05 AM	2.80	0.88	1.74	0.43	0.00	0.00	0.00	0.43	5.84	100.00	0.68	6.78	1484	875	784	13	0	0	0	0	3156	165.87	9.34	3.77	10.72	12.74	12.17	21.89	1.07	18.14	16.34
11/28/2022 10:43:08 AM	3.33	1.02	2.19	0.00	0.00	0.00	0.00	0.29	6.54	100.00	0.71	6.78	1762	1016	988	0	0	0	0	0	3766	165.79	9.16	3.46	11.37	12.14	11.74	22.58	1.07	18.15	16.35
11/28/2022 10:43:10 AM	2.82	0.90	2.12	0.27	0.00	0.00	0.00	0.32	6.11	100.00	0.75	7.00	1495	898	955	8	0	0	0	0	3355	166.00	9.51	3.42	10.69	11.98	12.17	22.03	1.07	18.15	16.35
11/28/2022 10:43:12 AM	2.89	1.23	2.52	0.00	0.00	0.00	0.00	0.32	6.64	100.00	0.78	7.23	1534	1229	1135	0	0	0	0	0	3897	165.37	9.98	3.51	12.49	12.58	12.50	22.96	1.08	18.15	16.37
11/28/2022 10:43:15 AM	3.14	1.02	2.27	0.00	0.00	0.00	0.00	0.33	6.44	100.00	0.78	7.42	1666	1023	1022	0	0	0	0	0	3712	165.59	9.38	2.84	11.07	12.41	12.13	22.65	1.08	18.15	16.38
11/28/2022 10:43:17 AM	2.82	1.02	2.39	0.23	0.00	0.00	0.00	0.37	6.46	100.00	0.81	7.56	1497	1019	1074	7	0	0	0	0	3596	164.35	10.27	3.61	11.44	13.03	12.85	23.52	1.08	18.14	16.38
11/28/2022 10:43:20 AM	3.38	0.73	1.82	0.30	0.00	0.00	0.00	0.41	6.22	100.00	0.81	7.48	1790	729	819	9	0	0	0	0	3348	165.75	9.29	3.44	10.26	13.12	11.69	23.29	1.08	18.14	16.39
11/28/2022 10:43:22 AM	3.41	0.94	1.88	0.30	0.00	0.00	0.00	0.31	6.53	100.00	0.83	7.77	1805	941	847	9	0	0	0	0	3603	165.57	9.43	2.86	10.95	12.40	13.07	22.95	1.08	18.13	16.43
11/28/2022 10:43:24 AM	3.25	1.07	2.01	0.12	0.00	0.00	0.00	0.37	6.45	100.00	0.87	7.87	1722	1073	904	4	0	0	0	0	3703	166.12	9.33	2.95	11.22	12.79	12.86	22.73	1.08	18.13	16.38
11/28/2022 10:43:27 AM	2.59	1.14	2.93	0.01	0.00	0.00	0.00	0.23	6.67	100.00	0.91	7.59	1371	1135	1321	0	0	0	0	0	3827	165.30	10.49	3.19	11.58	11.88	12.99	23.11	1.09	18.11	16.37
11/28/2022 10:43:29 AM	3.11	1.02	2.37	0.00	0.00	0.00	0.00	0.39	6.50	100.00	0.93	7.36	1647	1022	1068	0	0	0	0	0	3737	165.90	9.73	3.66	11.53	13.18	11.73	23.49	1.09	18.09	16.42
11/28/2022 10:43:32 AM	3.86	0.84	1.88	0.18	0.00	0.00	0.00	0.31	6.76	100.00	0.94	7.31	2048	836	846	5	0	0	0	0	3736	165.51	9.21	3.08	10.75	12.74	12.31	23.83	1.09	18.09	16.39
11/28/2022 10:43:34 AM	1.96	1.07	3.38	0.00	0.00	0.00	0.00	0.28	6.41	100.00	0.97	7.41	1039	1072	1519	0	0	0	0	0	3630	165.99	11.24	3.31	11.34	12.24	12.53	23.41	1.09	18.08	16.40
11/28/2022 10:43:36 AM	4.61	0.71	1.46	0.75	0.00	0.00	0.00	0.16	7.53	100.00	1.01	7.55	2444	711	656	23	0	0	0	0	3834	164.90	9.95	3.44	11.57	12.45	14.23	25.64	1.10	18.07	16.39
11/28/2022 10:43:39 AM	3.89	1.14	2.55	0.00	0.00	0.00	0.00	0.24	7.58	100.00	1.02	7.82	2059	1143	1147	0	0	0	0	0	4349	164.96	10.34	3.51	12.57	13.17	13.34	25.62	1.10	18.06	16.39
11/28/2022 10:43:41 AM	3.46	0.93	2.52	0.37	0.00	0.00	0.00	0.28	7.28	100.00	1.05	7.97	1832	935	1134	11	0	0	0	0	3912	164.89	11.12	3.60	11.91	13.45	13.82	26.03	1.10	18.04	16.42
11/28/2022 10:43:43 AM	2.58	1.13	2.97	0.00	0.00	0.00	0.00	0.39	6.68	100.00	1.08	7.90	1368	1128	1334	0	0	0	0	0	3831	165.80	10.94	3.24	11.64	13.52	13.05	24.45	1.11	18.02	16.39
11/28/2022 10:43:46 AM	3.39	0.98	2.23	0.44	0.00	0.00	0.00	0.26	7.05	100.00	1.11	7.38	1798	981	1003	13	0	0	0	0	3795	164.94	10.54	4.22	12.17	12.73	13.55	24.65	1.11	18.01	16.38
11/28/2022 10:43:48 AM	3.07	0.56	1.45	0.98	0.00	0.00	0.00	0.38	6.06	100.00	1.13	6.93	1626	558	652	29	0	0	0	0	2866	164.94	10.18	3.90	10.40	12.86	13.06	23.42	1.11	17.98	16.40
11/28/2022 10:43:51 AM	2.72	0.95	1.96	0.78	0.00	0.00	0.00	0.44	6.41	100.00	1.16	6.80	1440	947	882	24	0	0	0	0	3292	165.20	11.03	4.11	11.90	13.74	14.24	24.23	1.11	17.98	16.39
11/28/2022 10:43:53 AM	3.50	1.28	2.46	0.00	0.00	0.00	0.00	0.31	7.25	100.00	1.17	6.73	1857	1279	1109	0	0	0	0	0	4245	165.66	10.25	3.57	13.39	13.27	12.93	24.59	1.11	17.94	16.39
11/28/2022 10:43:55 AM	1.85	1.29	3.62	0.06	0.00	0.00	0.00	0.37	6.82	100.00	1.18	6.84	981	1294	1627	2	0	0	0	0	3903	164.92	12.35	3.63	12.54	13.69	14.06	25.17	1.12	17.93	16.35
11/28/2022 10:43:58 AM	2.37	1.08	3.12	0.09	0.00	0.00	0.00	0.28	6.67	100.00	1.22	6.69	1254	1083	1405	3	0	0	0	0	3745	165.82	11.17	3.18	11.52	12.48	13.24	23.96	1.12	17.90	16.37
11/28/2022 10:44:00 AM	3.51	1.10	2.71	0.13	0.00	0.00	0.00	0.25	7.46	100.00	1.22	6.55	1859	1105	1221	4	0	0	0	0	4189	165.63	10.85	4.53	12.75	13.23	13.24	25.78	1.12	17.88	16.35
11/28/2022 10:44:02 AM	2.69	1.06	2.97	0.00	0.00	0.00	0.00	0.38	6.71	100.00	1.25	6.65	1425	1060	1334	0	0	0	0	0	3819	164.82	10.96	2.96	11.57	13.51	12.72	24.68	1.12	17.85	16.37
11/28/2022 10:44:05 AM	3.89	1.21	2.61	0.10	0.00	0.00	0.00	0.24	7.81	100.00	1.27	6.67	2061	1211	1175	3	0	0	0	0	4450	164.38	10.81	4.36	13.28	13.47	13.91	26.35	1.12	17.82	16.38
11/28/2022 10:44:07 AM	3.76	1.13	2.42	0.07	0.00	0.00	0.00	0.27	7.38	100.00	1.29	6.64	1993	1134	1090	2	0	0	0	0	4219	165.03	10.26	3.18	12.18	13.22	13.71	25.22	1.13	17.79	16.37
11/28/2022 10:44:10 AM	2.49	1.13	2.76	0.03	0.00	0.00	0.00	0.37	6.41	100.00	1.34	6.64	1322	1128	1240	1	0	0	0	0	3691	165.15	10.44	3.20	11.43	12.91	12.86	23.25	1.13	17.78	16.34
11/28/2022 10:44:12 AM	2.85	1.22	2.58	0.00	0.00	0.00	0.00	0.49	6.65	100.00	1.32	6.64	1511	1216	1162	0	0	0	0	0	3888	164.72	10.49	3.82	12.27	14.35	12.82	24.46	1.13	17.76	16.34
11/28/2022 10:44:14 AM	3.07	1.16	2.58	0.00	0.00	0.00	0.00	0.34	6.80	100.00	1.42	6.55	1625	1158	1160	0	0	0	0	0	3944	164.72	10.26	3.04	12.22	13.12	12.68	23.95	1.14	17.72	16.37
11/28/2022 10:44:17 AM	2.17	1.07	2.78	0.11	0.00	0.00	0.00	0.38	6.13	100.00	1.48	6.54	1148	1069	1253	3	0	0	0	0	3473	164.83	10.54	2.87	10.95	12.65	12.87	22.69	1.14	17.71	16.37
11/28/2022 10:44:19 AM	3.04	1.06	2.56	0.25	0.00	0.00	0.00	0.33	6.92	100.00	1.48	6.63	1611	1060	1154	8	0	0	0	0	3831	164.64	10.82	3.80	12.02	13.32	13.45	24.79	1.15	17.67	16.30
11/28/2022 10:44:22 AM	3.33	1.17	2.55	0.00	0.00	0.00	0.00	0.30	7.06	100.00	1.51	6.64	1767	1170	1149	0	0	0	0	0	4086	164.80	10.18	3.78	12.42	13.00	12.81	24.33	1.15	17.63	16.34
11/28/2022 10:44:24 AM	2.08	1.21	2.89	0.00	0.00	0.00	0.00	0.47	6.18	100.00	1.50	6.62	1104	1208	1302	0	0	0	0	0	3613	164.99	10.77	3.01	11.47	13.58	13.05	23.21	1.15	17.61	16.29
11/28/2022 10:44:26 AM	2.84	1.26	3.14	0.00	0.00	0.00	0.00	0.27	7.25	100.00	1.55	6.61	1506	1262	1413	0	0	0	0	0	4182	164.93	11.37	2.98	12.61	13.11	14.00	25.18	1.15	17.59	16.32
11/28/2022 10:44:29 AM	2.60	1.20	3.32	0.00	0.00	0.00	0.00	0.31	7.12	100.00	1.57	6.60	1379	1202	1494	0	0	0	0	0	4075	164.70	11.67	3.62	12.50	13.46	13.48	25.50	1.15	17.55	16.29
11/28/2022 10:44:31 AM	3.59	1.00	1.99	0.45	0.00	0.00	0.00	0.25	7.03	100.00	1.56	6.65	1904	996	894	14	0	0	0	0	3808	164.48	10.11	4.08	12.15	12.57	13.62	24.22	1.15	17.53	16.30
11/28/2022 10:44:33 AM	3.36	1.07	2.57	0.00	0.00	0.00	0.00	0.28	7.00	100.00	1.60	6.60	1783	1066	1155	0	0	0	0	0	4004	165.20	10.21	2.55	11.84	12.84	12.76	24.35	1.16	17.50	16.30
11/28/2022 10:44:36 AM	2.98	1.10	2.80	0.00	0.00	0.00	0.00	0.33	6.87	100.00	1.65	6.53	1577	1096	1260	0	0	0	0	0	3933	164.69	10.53	4.30	12.15	13.18	12.29	24.49	1.16	17.47	16.25
11/28/2022 10:44:38 AM	3.08	1.23	2.78	0.00	0.00	0.00	0.00	0.26	7.08	100.00	1.68	6.55	1631	1229	1250	0	0	0	0	0	4110	164.89	10.58	3.42	13.01	12.67	12.79	24.20	1.16	17.43	16.27
