Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/19/2021 11:47:51 AM	1.70	0.74	0.03	0.64	0.00	0.00	0.00	0.24	3.11	100.00	0.08	27.42	899	744	16	19	0	0	0	0	1678	178.98	4.69	2.62	7.75	6.57	9.76	10.20	1.01	26.81	26.61
8/19/2021 11:47:54 AM	1.56	1.11	0.76	1.01	0.00	0.00	0.00	0.00	4.44	100.00	0.15	27.40	827	1105	342	30	0	0	0	0	2305	180.09	7.21	2.30	10.26	5.69	14.06	12.90	1.01	26.86	26.61
8/19/2021 11:47:56 AM	1.57	1.50	1.62	0.00	0.00	0.00	0.00	0.00	4.69	100.00	0.25	27.38	834	1496	728	0	0	0	0	0	3059	180.04	6.57	1.76	11.87	6.05	11.17	12.26	1.02	26.88	26.65
8/19/2021 11:47:58 AM	2.38	1.19	0.70	0.31	0.00	0.00	0.00	0.00	4.58	100.00	0.39	27.31	1264	1187	314	9	0	0	0	0	2775	179.21	5.30	2.18	10.05	4.95	11.83	12.51	1.04	26.94	26.65
8/19/2021 11:48:01 AM	0.91	1.43	1.54	0.00	0.00	0.00	0.00	0.15	3.87	100.00	0.48	27.30	482	1427	692	0	0	0	0	0	2601	179.34	6.24	1.51	10.04	6.42	11.35	10.94	1.05	26.97	26.64
8/19/2021 11:48:03 AM	1.57	1.23	0.88	0.69	0.00	0.00	0.00	0.08	4.37	100.00	0.59	27.33	835	1229	395	21	0	0	0	0	2479	179.66	6.81	2.72	10.44	6.63	13.12	12.62	1.06	27.00	26.68
8/19/2021 11:48:05 AM	1.71	1.17	1.01	0.30	0.00	0.00	0.00	0.17	4.19	100.00	0.68	27.34	908	1166	455	9	0	0	0	0	2538	180.02	6.14	2.55	9.66	7.27	11.43	12.63	1.07	27.05	26.73
8/19/2021 11:48:08 AM	2.56	1.31	0.82	0.54	0.00	0.00	0.00	0.05	5.23	100.00	0.84	27.25	1357	1310	368	16	0	0	0	0	3051	179.89	6.77	2.87	11.28	7.43	13.55	14.66	1.08	27.09	26.71
8/19/2021 11:48:10 AM	3.76	1.31	0.44	0.22	0.00	0.00	0.00	0.01	5.73	100.00	0.98	27.18	1992	1310	199	7	0	0	0	0	3508	179.54	5.49	1.78	10.88	7.49	13.22	15.09	1.10	27.11	26.78
8/19/2021 11:48:13 AM	1.54	1.59	2.31	0.00	0.00	0.00	0.00	0.10	5.45	100.00	1.26	27.06	819	1594	1039	0	0	0	0	0	3452	180.95	8.39	3.22	12.17	8.36	13.10	16.10	1.12	27.17	26.71
8/19/2021 11:48:15 AM	2.46	1.53	1.30	0.78	0.00	0.00	0.00	0.05	6.08	100.00	1.49	26.96	1304	1531	587	23	0	0	0	0	3445	179.38	8.78	4.09	13.42	8.74	15.58	17.62	1.15	27.19	26.81
