Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
11/9/2020 11:16:08 AM	10.42	10.77	5.60	8.69	0.00	0.00	0.00	0.40	35.48	100.00	1.37	14.73	5523	10771	2518	261	0	0	0	0	19073	167.93	56.98	28.86	85.36	51.92	96.19	102.80	1.13	24.70	24.33
11/9/2020 11:16:10 AM	12.07	9.54	3.87	11.66	0.00	0.00	0.00	0.37	37.14	100.00	1.40	14.70	6395	9541	1743	350	0	0	0	0	18029	167.63	62.00	32.09	86.65	55.23	101.81	112.84	1.14	24.68	24.37
11/9/2020 11:16:13 AM	12.97	9.70	3.73	12.58	0.00	0.00	0.00	0.39	38.97	100.00	1.44	14.50	6875	9698	1677	377	0	0	0	0	18627	167.27	65.31	33.17	89.95	58.27	106.99	119.42	1.14	24.66	24.36
11/9/2020 11:16:15 AM	13.46	9.38	2.65	13.53	0.00	0.00	0.00	0.43	39.03	100.00	1.49	14.30	7136	9382	1194	406	0	0	0	0	18118	167.04	65.85	34.04	90.19	58.96	108.57	120.66	1.15	24.66	24.28
11/9/2020 11:16:17 AM	11.61	9.62	3.72	12.88	0.00	0.00	0.00	0.58	37.83	100.00	1.56	13.69	6152	9622	1676	386	0	0	0	0	17836	166.83	65.85	33.68	89.38	58.69	106.65	117.82	1.15	24.64	24.32
11/9/2020 11:16:20 AM	11.53	9.93	3.19	11.99	0.00	0.00	0.00	0.42	36.64	100.00	1.63	13.42	6113	9932	1434	360	0	0	0	0	17838	166.25	61.56	32.31	87.98	54.70	103.76	110.12	1.16	24.61	24.34
11/9/2020 11:16:22 AM	11.39	9.98	3.70	11.90	0.00	0.00	0.00	0.46	36.96	100.00	1.65	13.90	6036	9976	1664	357	0	0	0	0	18033	166.34	62.54	32.72	88.48	55.71	103.86	111.87	1.16	24.60	24.32
11/9/2020 11:16:24 AM	11.00	9.96	4.09	11.13	0.00	0.00	0.00	0.41	36.18	100.00	1.71	14.23	5832	9960	1841	334	0	0	0	0	17967	166.58	60.73	31.38	86.54	53.96	101.04	108.59	1.17	24.57	24.26
11/9/2020 11:16:27 AM	11.24	9.84	2.68	11.17	0.00	0.00	0.00	0.49	34.93	100.00	1.78	14.05	5955	9841	1206	335	0	0	0	0	17337	166.91	57.72	30.62	84.84	52.65	99.49	103.88	1.17	24.58	24.26
11/9/2020 11:16:29 AM	10.36	9.49	2.76	10.09	0.00	0.00	0.00	0.47	32.69	100.00	1.87	13.37	5489	9488	1240	303	0	0	0	0	16520	167.14	53.69	28.04	79.82	49.13	93.46	96.36	1.18	24.54	24.31
11/9/2020 11:16:32 AM	9.69	9.81	2.92	9.56	0.00	0.00	0.00	0.49	31.98	100.00	1.92	12.85	5136	9808	1316	287	0	0	0	0	16547	166.39	52.32	27.63	79.66	47.94	92.28	92.85	1.19	24.50	24.33
11/9/2020 11:16:34 AM	9.32	9.58	2.99	9.66	0.00	0.00	0.00	0.39	31.54	100.00	2.03	12.65	4938	9584	1344	290	0	0	0	0	16156	167.73	52.09	28.13	78.84	46.56	91.05	91.52	1.20	24.50	24.27
11/9/2020 11:16:36 AM	9.22	9.80	3.10	8.47	0.00	0.00	0.00	0.38	30.58	100.00	2.02	12.65	4886	9797	1395	254	0	0	0	0	16332	167.01	48.75	26.11	76.82	44.60	87.62	86.48	1.20	24.46	24.28
11/9/2020 11:16:39 AM	8.27	10.57	4.02	7.49	0.00	0.00	0.00	0.47	30.36	100.00	2.08	12.94	4385	10575	1809	225	0	0	0	0	16994	167.63	48.20	25.66	78.19	44.58	87.35	84.15	1.20	24.45	24.33
11/9/2020 11:16:41 AM	8.63	10.05	3.04	8.07	0.00	0.00	0.00	0.46	29.78	100.00	2.13	13.01	4572	10046	1367	242	0	0	0	0	16228	166.90	47.42	25.44	76.39	43.87	86.73	83.22	1.21	24.42	24.42
11/9/2020 11:16:43 AM	8.68	9.99	3.28	7.39	0.00	0.00	0.00	0.42	29.35	100.00	2.19	12.89	4602	9986	1477	222	0	0	0	0	16287	167.47	45.76	24.65	74.86	42.79	84.02	81.21	1.21	24.39	24.22
11/9/2020 11:16:46 AM	8.33	10.00	3.04	7.09	0.00	0.00	0.00	0.46	28.46	100.00	2.23	12.66	4415	10000	1368	213	0	0	0	0	15995	167.37	44.14	23.96	73.65	41.71	82.43	77.96	1.22	24.39	24.23
11/9/2020 11:16:48 AM	8.10	9.91	3.15	6.81	0.00	0.00	0.00	0.44	27.97	100.00	2.30	12.52	4295	9913	1416	204	0	0	0	0	15828	167.18	43.26	23.36	72.45	40.83	80.93	76.29	1.23	24.35	24.21
11/9/2020 11:16:51 AM	7.60	9.42	2.27	7.51	0.00	0.00	0.00	0.50	26.79	100.00	2.38	12.61	4028	9422	1020	225	0	0	0	0	14695	167.38	42.82	23.36	70.55	40.12	80.33	74.22	1.23	24.32	24.18
11/9/2020 11:16:53 AM	8.02	10.28	3.31	6.22	0.00	0.00	0.00	0.41	27.82	100.00	2.44	12.51	4249	10278	1488	186	0	0	0	0	16202	167.29	41.94	22.99	72.82	39.89	80.16	73.98	1.24	24.29	24.28
11/9/2020 11:16:55 AM	7.51	9.52	2.53	6.48	0.00	0.00	0.00	0.49	26.05	100.00	2.47	12.45	3981	9521	1140	194	0	0	0	0	14837	166.64	40.26	21.75	68.66	38.60	77.12	70.54	1.24	24.25	24.11
11/9/2020 11:16:58 AM	7.55	10.37	3.25	5.61	0.00	0.00	0.00	0.49	26.77	100.00	2.52	12.72	4001	10370	1463	168	0	0	0	0	16002	167.51	39.92	22.02	71.35	38.99	77.81	70.25	1.25	24.22	24.10
11/9/2020 11:17:00 AM	7.26	9.96	3.32	5.92	0.00	0.00	0.00	0.41	26.46	100.00	2.56	13.01	3846	9963	1493	178	0	0	0	0	15480	167.83	40.38	21.77	69.93	38.13	77.29	70.24	1.25	24.20	24.20
11/9/2020 11:17:03 AM	7.65	10.69	3.75	5.42	0.00	0.00	0.00	0.43	27.50	100.00	2.60	13.47	4055	10686	1687	163	0	0	0	0	16591	167.42	40.67	22.51	72.99	39.30	78.84	71.58	1.25	24.18	24.11
11/9/2020 11:17:05 AM	7.18	10.50	3.45	5.38	0.00	0.00	0.00	0.46	26.51	100.00	2.65	13.55	3808	10499	1554	161	0	0	0	0	16022	167.53	39.46	22.28	71.45	38.19	77.09	68.75	1.26	24.14	24.08
11/9/2020 11:17:07 AM	7.01	10.24	3.79	4.07	0.00	0.00	0.00	0.37	25.12	100.00	2.73	13.06	3717	10243	1708	122	0	0	0	0	15790	167.93	35.64	20.00	67.28	35.14	71.17	63.15	1.27	24.10	24.18
11/9/2020 11:17:10 AM	6.46	9.64	3.15	4.68	0.00	0.00	0.00	0.49	23.93	100.00	2.80	12.44	3426	9640	1418	140	0	0	0	0	14624	167.40	35.55	19.35	64.70	35.07	70.34	61.99	1.27	24.06	24.12
11/9/2020 11:17:12 AM	6.56	9.64	3.20	4.41	0.00	0.00	0.00	0.42	23.82	100.00	2.85	12.56	3478	9642	1441	132	0	0	0	0	14694	167.32	34.69	19.44	64.37	34.13	69.13	60.81	1.28	24.06	24.07
11/9/2020 11:17:14 AM	6.75	9.84	2.84	4.65	0.00	0.00	0.00	0.46	24.08	100.00	2.92	12.86	3576	9836	1279	139	0	0	0	0	14830	166.99	34.95	19.60	65.50	34.70	70.80	61.21	1.29	24.02	24.27
11/9/2020 11:17:17 AM	6.59	9.74	3.20	4.50	0.00	0.00	0.00	0.43	24.04	100.00	2.96	12.73	3493	9744	1440	135	0	0	0	0	14813	167.54	35.12	19.23	64.89	34.49	70.20	61.39	1.29	23.99	24.20
11/9/2020 11:17:19 AM	5.99	9.96	3.33	4.23	0.00	0.00	0.00	0.48	23.51	100.00	2.99	12.81	3172	9962	1500	127	0	0	0	0	14761	167.88	34.47	19.69	65.13	34.05	69.29	59.28	1.29	23.94	24.16
11/9/2020 11:17:22 AM	5.95	9.71	3.38	3.95	0.00	0.00	0.00	0.48	22.99	100.00	3.04	13.13	3151	9706	1521	119	0	0	0	0	14497	167.57	33.53	18.50	63.13	33.37	67.50	58.06	1.30	23.94	24.02
11/9/2020 11:17:24 AM	5.73	9.42	2.81	4.27	0.00	0.00	0.00	0.51	22.23	100.00	3.08	13.35	3034	9418	1266	128	0	0	0	0	13847	167.95	32.92	17.94	61.65	32.78	67.04	56.44	1.30	23.93	24.05
11/9/2020 11:17:26 AM	6.06	9.74	3.02	3.99	0.00	0.00	0.00	0.50	22.81	100.00	3.12	13.47	3214	9735	1361	120	0	0	0	0	14429	167.74	32.93	18.62	63.16	33.29	67.37	57.25	1.31	23.87	24.00
11/9/2020 11:17:29 AM	6.66	9.56	2.22	4.94	0.00	0.00	0.00	0.52	23.38	100.00	3.16	13.54	3530	9557	1000	148	0	0	0	0	14235	167.08	34.23	19.76	64.36	34.44	69.91	59.87	1.31	23.85	24.01
11/9/2020 11:17:31 AM	6.05	9.56	2.88	4.29	0.00	0.00	0.00	0.48	22.79	100.00	3.18	13.58	3206	9563	1298	129	0	0	0	0	14195	167.48	33.34	18.90	62.96	33.20	67.64	57.69	1.31	23.80	24.06
11/9/2020 11:17:33 AM	5.51	9.32	3.11	3.97	0.00	0.00	0.00	0.48	21.90	100.00	3.22	13.34	2920	9316	1400	119	0	0	0	0	13754	167.50	32.38	17.56	60.60	32.07	65.49	55.44	1.32	23.78	23.97
11/9/2020 11:17:36 AM	5.78	10.52	3.97	2.98	0.00	0.00	0.00	0.45	23.26	100.00	3.26	13.18	3065	10522	1786	89	0	0	0	0	15462	167.54	32.36	18.45	65.11	32.78	67.37	55.91	1.32	23.76	23.93
11/9/2020 11:17:38 AM	5.81	9.96	3.18	3.61	0.00	0.00	0.00	0.48	22.56	100.00	3.29	13.36	3081	9956	1430	108	0	0	0	0	14576	167.86	32.09	18.41	63.24	32.49	66.71	55.37	1.32	23.72	24.00
11/9/2020 11:17:41 AM	6.24	9.92	3.03	3.81	0.00	0.00	0.00	0.49	23.01	100.00	3.34	13.21	3309	9920	1364	114	0	0	0	0	14707	168.07	32.62	18.50	63.71	33.21	67.66	57.02	1.33	23.70	23.92
11/9/2020 11:17:43 AM	5.58	9.74	3.23	2.81	0.00	0.00	0.00	0.47	21.35	100.00	3.40	12.94	2958	9740	1451	84	0	0	0	0	14234	167.72	29.32	17.09	60.26	30.53	62.45	51.11	1.33	23.66	23.98
11/9/2020 11:17:45 AM	5.29	9.34	2.47	2.74	0.00	0.00	0.00	0.50	19.85	100.00	3.45	12.74	2803	9344	1113	82	0	0	0	0	13342	167.60	26.93	15.65	57.09	28.67	59.85	46.65	1.34	23.64	23.91
11/9/2020 11:17:48 AM	4.97	9.16	2.50	2.81	0.00	0.00	0.00	0.52	19.44	100.00	3.49	12.62	2632	9161	1126	84	0	0	0	0	13003	167.46	26.92	15.85	56.32	28.46	58.96	46.17	1.34	23.61	23.87
11/9/2020 11:17:50 AM	5.28	9.17	2.54	2.55	0.00	0.00	0.00	0.50	19.54	100.00	3.58	12.66	2796	9171	1144	77	0	0	0	0	13189	167.98	26.33	15.69	56.10	28.33	58.18	46.04	1.35	23.56	24.01
11/9/2020 11:17:52 AM	5.37	9.73	2.87	2.52	0.00	0.00	0.00	0.45	20.50	100.00	3.63	12.48	2849	9732	1292	76	0	0	0	0	13949	168.13	27.41	16.31	58.94	28.93	60.82	47.48	1.36	23.54	23.87
11/9/2020 11:17:55 AM	5.06	8.76	1.95	3.26	0.00	0.00	0.00	0.56	19.03	100.00	3.66	12.37	2682	8757	879	98	0	0	0	0	12417	167.67	26.90	14.98	54.73	28.56	59.07	46.22	1.36	23.49	23.92
11/9/2020 11:17:57 AM	4.72	8.49	2.03	2.98	0.00	0.00	0.00	0.55	18.21	100.00	3.70	12.32	2504	8485	911	89	0	0	0	0	11989	167.75	25.70	14.75	52.81	27.38	56.33	44.02	1.36	23.48	23.81
11/9/2020 11:18:00 AM	4.64	8.85	2.60	2.25	0.00	0.00	0.00	0.49	18.34	100.00	3.74	12.19	2457	8851	1172	68	0	0	0	0	12548	167.53	24.89	14.48	53.32	26.63	55.42	42.74	1.37	23.44	23.82
11/9/2020 11:18:02 AM	4.73	9.16	2.80	1.93	0.00	0.00	0.00	0.48	18.62	100.00	3.82	12.35	2506	9162	1261	58	0	0	0	0	12987	167.72	24.66	14.33	54.20	26.75	55.79	42.58	1.37	23.39	23.82
11/9/2020 11:18:04 AM	4.39	8.60	2.16	2.31	0.00	0.00	0.00	0.53	17.47	100.00	3.89	12.47	2328	8604	972	69	0	0	0	0	11974	167.44	23.83	13.73	51.57	25.94	54.20	40.59	1.38	23.36	23.77
11/9/2020 11:18:07 AM	4.41	8.91	2.52	2.25	0.00	0.00	0.00	0.53	18.09	100.00	3.94	12.51	2337	8913	1133	67	0	0	0	0	12451	167.19	24.69	14.64	53.40	26.64	55.31	41.98	1.39	23.34	23.77
11/9/2020 11:18:09 AM	4.55	8.80	2.45	2.24	0.00	0.00	0.00	0.49	18.04	100.00	3.99	12.65	2410	8798	1102	67	0	0	0	0	12378	167.80	24.42	14.35	52.84	26.27	54.92	41.79	1.39	23.29	23.76
11/9/2020 11:18:12 AM	4.58	8.87	2.51	2.13	0.00	0.00	0.00	0.51	18.09	100.00	4.02	12.67	2426	8870	1130	64	0	0	0	0	12490	167.45	24.33	14.16	52.93	26.44	54.94	41.80	1.39	23.26	23.75
11/9/2020 11:18:14 AM	4.09	8.89	2.59	2.03	0.00	0.00	0.00	0.54	17.61	100.00	4.04	12.70	2167	8891	1167	61	0	0	0	0	12286	167.42	24.03	14.14	52.54	26.06	54.28	40.44	1.40	23.23	23.71
