Reservoir,Site,DateTime,Depth_m,Rep,RunDate,NH4_ugL,PO4_ugL,NO3NO2_ugL,Notes_lachat,SampleID_lachat
FCR,50,2019-07-18 12:00:00,1.6,,1/1/19,10.6,13,3,MEL run,F18JulS1.6
FCR,50,2019-07-18 12:00:00,5,,10/14/19,14.8,0.628,3.84,,
FCR,50,2019-07-18 12:00:00,9,,10/21/19,152,2.88,6.19,,
FCR,99,2019-07-18 12:00:00,0.1,R1,10/7/19,10.95853519,25.2605576,185.4382395,,
FCR,99,2019-07-18 12:00:00,0.1,R2,1/7/20,5.47,15.7,152,,
FCR,100,2019-07-18 12:00:00,0.1,,10/14/19,6.39,12.6,143,,
FCR,101,2019-07-18 12:00:00,0.1,,10/14/19,4.33,14.6,144,original written at 18Jun but changed date to 18Jul because this sample is missing from the 18Jul continuum data,
FCR,200,2019-07-18 12:00:00,0.1,,1/7/20,21.2,12.6,46,,
FCR,50,2019-07-22 12:00:00,0.1,,10/14/19,6.62,9.74,3.92,,
FCR,50,2019-07-22 12:00:00,1.6,,1/1/19,8.56,13,3,MEL run,F22JulS1.6
FCR,50,2019-07-22 12:00:00,3.8,,10/21/19,14.2,1.99,2.78,,
FCR,50,2019-07-22 12:00:00,5,,10/7/19,66.70980178,4.628539148,1.601060682,,
FCR,50,2019-07-22 12:00:00,6.2,,3/18/20,167,3.88,4.85,,F 22jul19 s 6.2
FCR,50,2019-07-22 12:00:00,8,,1/7/20,299,6.23,9.09,,
FCR,50,2019-07-22 12:00:00,9,,10/7/19,339.9,6.3,13.2,,
FCR,100,2019-07-22 12:00:00,0.1,,10/7/19,14.2,14.2,152.3,,
FCR,102,2019-07-22 12:00:00,0.1,,10/14/19,32.6,7.15,117,,
FCR,200,2019-07-22 12:00:00,0.1,,10/21/19,38.5,4.15,51,,
BVR,50,2019-07-24 12:00:00,0.1,,3/18/20,1.01,2.98,1.41,,B 24jul19 s 0.1
BVR,50,2019-07-24 12:00:00,3,,10/21/19,6.78,2.5,0.654,,
BVR,50,2019-07-24 12:00:00,9,,3/18/20,1090,12.1,0.449,,B 24jul19 s 9
BVR,s,2019-07-24 12:00:00,,,3/18/20,1920,31.4,1.35,"this was a BVR MSN day, not sure what this sample label means, sample was run later in this run for dilution and numbers are consistent ",B 24jul19 s 1 low (inf?)
FCR,50,2019-07-24 12:00:00,3.8,,10/7/19,15.79218181,7.781948816,2.835640152,,
FCR,50,2019-07-25 12:00:00,1.6,,1/1/19,6.91,14,13,MEL run,F25JulS1.6rerun
FCR,50,2019-07-29 12:00:00,0.1,,10/7/19,17.3,8.9,-3.5,,
FCR,50,2019-07-29 12:00:00,1.6,,1/1/19,6.27,14,6,MEL run,F29JulS1.6
FCR,50,2019-07-29 12:00:00,3.8,,10/7/19,14.06774912,6.123257286,0.416843887,,
FCR,50,2019-07-29 12:00:00,5,,10/21/19,39.2,3.44,6.82,,
FCR,50,2019-07-29 12:00:00,6.2,,10/7/19,172.2,3.5,4.6,,
FCR,50,2019-07-29 12:00:00,8,,10/7/19,276.6,3.2,3.1,,
FCR,50,2019-07-29 12:00:00,9,,3/18/20,722,6.66,2.4,,F 29jul19 s 9
FCR,200,2019-07-29 12:00:00,0.1,,3/18/20,27.6,9.35,61,,F 29jul19 s wet
BVR,50,2019-08-01 12:00:00,0.1,,11/11/19,5.87,7.23,7.92,,
BVR,50,2019-08-01 12:00:00,3,,11/11/19,12.1,6.09,4.49,,
BVR,50,2019-08-01 12:00:00,6,,11/11/19,33,3.93,11.7,,
BVR,50,2019-08-01 12:00:00,9,,1/7/20,665,9.96,2.19,,
BVR,50,2019-08-01 12:00:00,11,,1/7/20,1800,4.85,3.2,,
FCR,50,2019-08-01 12:00:00,1.6,,1/1/19,5.37,12,4,MEL run,F1AugS1.6
FCR,50,2019-08-05 12:00:00,0.1,,10/14/19,8.98,3.47,2.61,,
FCR,50,2019-08-05 12:00:00,1.6,,1/1/19,8,11,2,MEL run,F5AugS1.6
FCR,50,2019-08-05 12:00:00,3.8,,10/7/19,19.55413841,7.9632236,0.060011431,,
FCR,50,2019-08-05 12:00:00,5,,10/21/19,98.1,2.63,2.78,,
FCR,50,2019-08-05 12:00:00,6.2,,10/7/19,374.0978928,4.970127296,8.795501373,,
FCR,50,2019-08-05 12:00:00,8,,11/11/19,328,1.73,3.34,,
FCR,50,2019-08-05 12:00:00,9,,10/21/19,710,6,2,,
FCR,100,2019-08-05 12:00:00,0.1,,10/14/19,5.16,10.9,61.5,,
FCR,200,2019-08-05 12:00:00,0.1,,10/7/19,32.21584484,13.51448594,23.39172853,,
BVR,50,2019-08-08 12:00:00,0.1,,11/11/19,6.35,2.58,3.31,,
BVR,50,2019-08-08 12:00:00,3,,11/11/19,7.85,4.05,1.59,,
BVR,50,2019-08-08 12:00:00,6,,11/11/19,11.6,6.28,2.94,,
BVR,50,2019-08-08 12:00:00,9,,11/11/19,161,3.34,1.01,,
BVR,50,2019-08-08 12:00:00,11,,1/7/20,2160,12.3,2.75,,
FCR,50,2019-08-12 12:00:00,0.1,,11/11/19,4.67,6.62,9.39,,
FCR,50,2019-08-12 12:00:00,1.6,,1/1/19,18,13,3,MEL run,F12AugS1.5
FCR,50,2019-08-12 12:00:00,3.8,,11/11/19,13.2,7.07,8.11,,
FCR,50,2019-08-12 12:00:00,5,,11/11/19,145,4.09,-0.6,,
FCR,50,2019-08-12 12:00:00,6.2,,11/11/19,230,6.47,3.92,,
FCR,50,2019-08-12 12:00:00,8,,11/11/19,372,4.5,3.31,,
FCR,50,2019-08-12 12:00:00,9,,11/11/19,360,2.73,4.49,,
FCR,100,2019-08-12 12:00:00,0.1,,11/11/19,4.59,15.5,77.4,,
FCR,200,2019-08-12 12:00:00,0.1,,11/11/19,29.9,8.53,67,,
BVR,50,2019-08-14 12:00:00,0.1,,11/11/19,1.71,6,1.47,,
BVR,50,2019-08-14 12:00:00,3,,11/11/19,9.05,6.81,3.83,,
BVR,50,2019-08-14 12:00:00,6,,11/11/19,6.65,8.29,8.99,,
BVR,50,2019-08-14 12:00:00,9,,11/11/19,746,12.1,3.71,,
BVR,50,2019-08-14 12:00:00,11,,1/7/20,2010,9.55,3.69,,
FCR,50,2019-08-14 12:00:00,0.1,,11/11/19,7.46,6.66,0.826,,
FCR,50,2019-08-14 12:00:00,0.1,,1/1/19,14.8,12,0,MEL run,F14AugS0.1 12:00
FCR,50,2019-08-14 12:00:00,1.6,,1/1/19,9.21,14,2,MEL run,F14AugS1.6
FCR,50,2019-08-14 12:00:00,1.6,,1/1/19,14.1,12,2,MEL run,F14AugS1.6 12:00
FCR,50,2019-08-14 12:00:00,3.8,,1/1/19,15.7,7,2,MEL run,F14AugS3.8 12:00
FCR,50,2019-08-14 12:00:00,5,,11/18/19,249,3.1,2.54,,
FCR,50,2019-08-14 12:00:00,5,,1/1/19,52.4,7,4,MEL run,F14AugS5 12:00
FCR,50,2019-08-14 12:00:00,6.2,,1/1/19,344,6,9,MEL run,F14AugS6.2 12:00
FCR,50,2019-08-14 12:00:00,8,,1/1/19,298,6,8,MEL run,F14AugS8 12:00
FCR,50,2019-08-14 12:00:00,9,,11/11/19,402,7.33,1.65,,
FCR,50,2019-08-14 12:00:00,9,,1/1/19,255,9,9,MEL run,F14AugS9 12:00
FCR,50,2019-08-14 15:00:00,0.1,,1/1/19,16.6,13,2,MEL run,F14AugS0.1 15:00
FCR,50,2019-08-14 15:00:00,1.6,,1/1/19,8.59,13,3,MEL run,F14AugS1.6 15:00
FCR,50,2019-08-14 15:00:00,5,,1/1/19,56.6,6,4,MEL run,F14AugS5 15:00
FCR,50,2019-08-14 15:00:00,6.2,,1/1/19,348,8,5,MEL run,F14AugS6.2 15:00
FCR,50,2019-08-14 15:00:00,8,,1/1/19,318,6,3,MEL run,F14AugS8 15:00
FCR,50,2019-08-14 15:00:00,9,,1/1/19,332,7,4,MEL run,F14AugS9 15:00
FCR,50,2019-08-14 18:00:00,0.1,,1/1/19,13.8,15,3,MEL run,F14AugS0.1 18:00
FCR,50,2019-08-14 18:00:00,1.6,,1/1/19,15.3,12,3,MEL run,F14AugS1.6 18:00
FCR,50,2019-08-14 18:00:00,3.8,,1/1/19,6.05,7,1,MEL run,F14AugS3.8 18:00
FCR,50,2019-08-14 18:00:00,5,,1/1/19,134,6,0,MEL run,F14AugS5 18:00
FCR,50,2019-08-14 18:00:00,6.2,,1/1/19,294,6,7,MEL run,F14AugS6.2 18:00
FCR,50,2019-08-14 18:00:00,8,,1/1/19,331,8,6,MEL run,F14AugS8 18:00
FCR,50,2019-08-14 18:00:00,9,,1/1/19,302,9,5,MEL run,F14AugS9 18:00
FCR,50,2019-08-14 21:00:00,0.1,,1/1/19,9.73,13,2,MEL run,F14AugS0.1 21:00
FCR,50,2019-08-14 21:00:00,1.6,,1/1/19,19.6,14,2,MEL run,F14AugS1.6 9:00
FCR,50,2019-08-14 21:00:00,3.8,,1/1/19,8.61,6,2,MEL run,F14AugS3.8 21:00
FCR,50,2019-08-14 21:00:00,5,,1/1/19,65.4,7,2,MEL run,F14AugS5 21:00
FCR,50,2019-08-14 21:00:00,6.2,,1/1/19,363,8,4,MEL run,F14AugS6.2 21:00
FCR,50,2019-08-14 21:00:00,8,,1/1/19,328,8,5,MEL run,F14AugS8 21:00
FCR,50,2019-08-14 21:00:00,9,,1/1/19,334,9,6,MEL run,F14AugS9 21:00
FCR,50,2019-08-15 00:00:00,0.1,,1/1/19,9.8,15,1,MEL run,F15AugS0.1 00:00
FCR,50,2019-08-15 00:00:00,1.6,,1/1/19,9.74,14,1,MEL run,F15AugS1.6 00:00
FCR,50,2019-08-15 00:00:00,3.8,,1/1/19,8.16,10,2,MEL run,F15AugS3.8 00:00
FCR,50,2019-08-15 00:00:00,5,,1/1/19,107,7,1,MEL run,F15AugS5 00:00
FCR,50,2019-08-15 00:00:00,6.2,,1/1/19,371,7,4,MEL run,F15AugS6.2 00:00
FCR,50,2019-08-15 00:00:00,8,,1/1/19,381,5,2,MEL run,F15AugS8 00:00
FCR,50,2019-08-15 00:00:00,9,,1/1/19,374,6,5,MEL run,F15AugS9 00:00
FCR,50,2019-08-15 03:00:00,0.1,,1/1/19,9.28,15,2,MEL run,F15AugS0.1 3:00
FCR,50,2019-08-15 03:00:00,1.6,,1/1/19,6.03,15,1,MEL run,F15AugS1.6 3:00
FCR,50,2019-08-15 03:00:00,3.8,,1/1/19,-1.01,7,4,MEL run,F15AugS3.8 3:00
FCR,50,2019-08-15 03:00:00,5,,1/1/19,93.6,6,3,MEL run,F15AugS5 3:00
FCR,50,2019-08-15 03:00:00,6.2,,1/1/19,328,6,5,MEL run,F15AugS6.2 3:00
FCR,50,2019-08-15 03:00:00,8,,1/1/19,343,6,3,MEL run,F15AugS8 3:00
FCR,50,2019-08-15 03:00:00,9,,1/1/19,316,10,4,MEL run,F15AugS9 3:00
FCR,50,2019-08-15 06:00:00,0.1,,1/1/19,5.03,15,1,MEL run,F15AugS0.1 6:00
FCR,50,2019-08-15 06:00:00,1.6,,1/1/19,9.6,13,2,MEL run,F15AugS1.6 6:00
FCR,50,2019-08-15 06:00:00,5,,1/1/19,71.5,7,0,MEL run,F15AugS5 6:00
FCR,50,2019-08-15 06:00:00,6.2,,1/1/19,348,9,1,MEL run,F15AugS6.2 6:00
FCR,50,2019-08-15 06:00:00,8,,1/1/19,344,10,5,MEL run,F15AugS8 6:00
FCR,50,2019-08-15 06:00:00,9,,1/1/19,335,6,7,MEL run,F15AugS9 16:00?
FCR,50,2019-08-15 09:00:00,0.1,,1/1/19,13.3,13,3,MEL run,F15AugS0.1 9:00
FCR,50,2019-08-15 09:00:00,1.6,,1/1/19,19.8,14,4,MEL run,F15AugS1.6 9:00
FCR,50,2019-08-15 09:00:00,3.8,,1/1/19,9.01,8,3,MEL run,F15AugS3.8 9:00
FCR,50,2019-08-15 09:00:00,5,,1/1/19,99.8,8,2,MEL run,F15AugS5 9:00
FCR,50,2019-08-15 09:00:00,6.2,,1/1/19,371,6,5,MEL run,F15AugS6.2 9:00
FCR,50,2019-08-15 09:00:00,8,,1/1/19,373,6,3,MEL run,F15AugS8 9:00
FCR,50,2019-08-15 09:00:00,9,,1/1/19,330,7,4,MEL run,F15AugS9 9:00
FCR,50,2019-08-15 12:00:00,0.1,,1/1/19,6.52,14,2,MEL run,F15AugS0.1 12:00
FCR,50,2019-08-15 12:00:00,1.6,,1/1/19,15.1,16,3,MEL run,F15AugS1.6 12:00
FCR,50,2019-08-15 12:00:00,3.8,,1/1/19,7.76,7,3,MEL run,F15AugS3.8 12:00
FCR,50,2019-08-15 12:00:00,5,,1/1/19,102,6,3,MEL run,F15AugS5 12:00
FCR,50,2019-08-15 12:00:00,6.2,,1/1/19,342,6,8,MEL run,F15AugS6.2 12:00
FCR,50,2019-08-15 12:00:00,8,,1/1/19,316,5,11,MEL run,F15AugS8 12:00
FCR,50,2019-08-15 12:00:00,9,,1/1/19,303,6,12,MEL run,F15AugS9 12:00
FCR,50,2019-08-19 12:00:00,0.1,,11/11/19,11.7,8.69,19.7,,
FCR,50,2019-08-19 12:00:00,1.6,,1/1/19,13,13,4,MEL run,F19AugS1.6
FCR,50,2019-08-19 12:00:00,3.8,,11/11/19,11.4,4.29,3.16,,
FCR,50,2019-08-19 12:00:00,5,,11/11/19,127,5.47,1.14,,
FCR,50,2019-08-19 12:00:00,6.2,,11/11/19,229,9.77,21.9,,
FCR,50,2019-08-19 12:00:00,8,,1/7/20,413,4.06,5.57,,
FCR,50,2019-08-19 12:00:00,9,,11/11/19,422,4.36,6.92,,
FCR,100,2019-08-19 12:00:00,0.1,,11/11/19,5.46,17.2,150,,
FCR,200,2019-08-19 12:00:00,0.1,,11/11/19,31.2,6.09,37.1,,
BVR,1,2019-08-22 12:00:00,0.1,,11/11/19,7.7,7.96,9.64,,
BVR,20,2019-08-22 12:00:00,0.1,,11/11/19,10,3.47,1.61,,
BVR,30,2019-08-22 12:00:00,0.1,,11/11/19,2.88,5.44,1.8,,
BVR,45,2019-08-22 12:00:00,0.1,,11/11/19,2.68,4.66,0.841,,
BVR,50,2019-08-22 12:00:00,0.1,,11/11/19,5.41,5.74,5.18,,
BVR,100,2019-08-22 12:00:00,0.1,,11/11/19,23,6.13,28.1,,
BVR,200,2019-08-22 12:00:00,0.1,,11/11/19,49.2,4.54,56.1,,
FCR,1,2019-08-22 12:00:00,0.1,,11/11/19,14.2,10,264,,
FCR,20,2019-08-22 12:00:00,0.1,,11/11/19,4.49,6.8,0.325,,
FCR,30,2019-08-22 12:00:00,0.1,,11/11/19,4.66,7.73,7.74,,
FCR,45,2019-08-22 12:00:00,0.1,,11/11/19,4.39,18,1.15,,
FCR,50,2019-08-22 12:00:00,0.1,,11/11/19,8.48,8.5,9.73,,
FCR,50,2019-08-22 12:00:00,1.6,,3/18/20,8.32,6.88,5.41,,F 22aug19 s 1.6
FCR,50,2019-08-22 12:00:00,5,,11/11/19,196,2.78,5.55,,
FCR,50,2019-08-22 12:00:00,9,,11/11/19,551,7.33,7.06,,
FCR,99,2019-08-22 12:00:00,0.1,,11/11/19,5.18,16.8,159,,
FCR,100,2019-08-22 12:00:00,0.1,,11/11/19,6.14,19.3,172,,
FCR,101,2019-08-22 12:00:00,0.1,R1,1/7/20,-5.36,20.2,159,,
FCR,101,2019-08-22 12:00:00,0.1,R2,1/7/20,5.9,21,134,,
FCR,102,2019-08-22 12:00:00,0.1,,11/11/19,106,15.7,127,,
FCR,200,2019-08-22 12:00:00,0.1,,11/11/19,24.2,3.9,31.6,,
FCR,50,2019-08-28 12:00:00,0.1,,11/11/19,10.3,9.44,2.17,,
FCR,50,2019-08-28 12:00:00,1.6,,11/18/19,-2.66,6.66,9.68,,
FCR,50,2019-08-28 12:00:00,3.8,,11/11/19,23.6,9.01,2.26,,
FCR,50,2019-08-28 12:00:00,5,,11/11/19,181,6.74,11.4,,
FCR,50,2019-08-28 12:00:00,6.2,,11/11/19,417,7.34,3.3,,
FCR,50,2019-08-28 12:00:00,8,,11/11/19,596,5.19,1.98,,
FCR,50,2019-08-28 12:00:00,9,,1/7/20,1060,10.2,11.2,,
FCR,100,2019-08-28 12:00:00,0.1,,1/7/20,6.3,17.8,121,,
FCR,50,2019-09-02 12:00:00,0.1,,11/18/19,20.4,7.15,3.43,,
FCR,50,2019-09-02 12:00:00,1.6,,11/18/19,9.22,7.31,3.06,,
FCR,50,2019-09-02 12:00:00,3.8,,11/18/19,20.2,11.8,4.45,,
FCR,50,2019-09-02 12:00:00,5,,11/18/19,318,3.96,4.08,,
FCR,50,2019-09-02 12:00:00,6.2,,11/11/19,646,8.66,2.69,,
FCR,50,2019-09-02 12:00:00,8,,11/18/19,775,6.98,25.2,,
FCR,50,2019-09-02 12:00:00,9,,1/7/20,1650,10.3,2.38,,
FCR,100,2019-09-02 12:00:00,0.1,,1/7/20,2.53,18.9,155,,
FCR,200,2019-09-02 12:00:00,0.1,,1/7/20,22.5,11.3,35.1,,
BVR,50,2019-09-04 12:00:00,0.1,,11/18/19,2.9,4.13,-3.6,,
BVR,50,2019-09-04 12:00:00,3,,11/18/19,6.13,1.8,2.46,,
BVR,50,2019-09-04 12:00:00,6,,11/18/19,4.8,2.72,3.07,,
BVR,50,2019-09-04 12:00:00,9,,11/18/19,203,4.39,-0.0882,,
BVR,50,2019-09-04 12:00:00,11,,1/7/20,2590,14.3,2.42,,
FCR,50,2019-09-11 12:00:00,0.1,,11/18/19,8.03,7.17,-2.89,,
FCR,50,2019-09-11 12:00:00,1.6,,3/18/20,4.2,6.53,0.329,,F 11sep19 s 1.6
FCR,50,2019-09-11 12:00:00,3.8,,11/18/19,35.2,2.68,7.83,,
FCR,50,2019-09-11 12:00:00,5,,11/11/19,591,4.36,2.29,,
FCR,50,2019-09-11 12:00:00,6.2,,11/11/19,500,7.58,1.68,,
FCR,50,2019-09-11 12:00:00,8,,11/18/19,630,2.92,17.6,,
FCR,50,2019-09-11 12:00:00,9,,11/18/19,686,2.31,3.04,,
FCR,100,2019-09-11 12:00:00,0.1,,1/7/20,-8.28,23.9,150,,
BVR,1,2019-09-20 12:00:00,0.1,,11/11/19,8.57,4.61,6.7,,
BVR,20,2019-09-20 12:00:00,0.1,,11/11/19,5.88,3.56,2.02,,
BVR,30,2019-09-20 12:00:00,0.1,,11/11/19,2.68,13.7,2.29,,
BVR,45,2019-09-20 12:00:00,0.1,,11/11/19,2.77,5.52,1.85,,
BVR,50,2019-09-20 12:00:00,0.1,,11/18/19,3.94,3.46,0.412,,
BVR,50,2019-09-20 12:00:00,3,,11/18/19,19.9,4.43,-0.262,,
BVR,50,2019-09-20 12:00:00,6,,11/18/19,11,6.36,8.59,,
BVR,50,2019-09-20 12:00:00,9,,1/7/20,2280,7.77,1.27,,
BVR,50,2019-09-20 12:00:00,11,,1/7/20,3140,11.4,2.24,,
FCR,20,2019-09-20 12:00:00,0.1,,1/7/20,20.8,9.31,2.74,,
FCR,30,2019-09-20 12:00:00,0.1,,11/11/19,23.4,7.62,1.95,,
FCR,45,2019-09-20 12:00:00,0.1,,11/11/19,27.3,1.94,4.89,,
FCR,50,2019-09-20 12:00:00,0.1,,11/18/19,38.9,8.15,27.1,,
FCR,50,2019-09-20 12:00:00,1.6,,11/18/19,40.1,5.98,4.84,,
FCR,50,2019-09-20 12:00:00,3.8,,11/18/19,77.4,9.24,4.06,,
FCR,50,2019-09-20 12:00:00,5,,11/18/19,484,3.83,3.2,,
FCR,50,2019-09-20 12:00:00,6.2,,11/18/19,850,3.73,7.32,,
FCR,50,2019-09-20 12:00:00,8,,11/18/19,876,2.5,3.61,,
FCR,50,2019-09-20 12:00:00,9,,11/18/19,883,2.81,3.33,,
FCR,100,2019-09-20 12:00:00,0.1,R1,1/7/20,-1.04,19.5,121,,
FCR,100,2019-09-20 12:00:00,0.1,R2,1/7/20,10.1,20.1,127,,
FCR,50,2019-09-27 12:00:00,0.1,,11/18/19,16.2,7.94,7.81,,
FCR,50,2019-09-27 12:00:00,1.6,,11/11/19,6.27,7.26,3.67,,
FCR,50,2019-09-27 12:00:00,3.8,,11/18/19,101,4.04,7.57,,
FCR,50,2019-09-27 12:00:00,5,,11/11/19,749,11.7,8.06,,
FCR,50,2019-09-27 12:00:00,6.2,,11/18/19,731,9.45,-4.53,,
FCR,50,2019-09-27 12:00:00,8,,11/18/19,1000,3.49,5.8,,
FCR,50,2019-09-27 12:00:00,9,,11/18/19,923,4.23,14.1,,
FCR,100,2019-09-27 12:00:00,0.1,,11/18/19,11.3,18.9,109,,
BVR,1,2019-10-04 12:00:00,0.1,,1/7/20,-2.18,3.06,0.687,,
BVR,20,2019-10-04 12:00:00,0.1,,1/7/20,7.91,-1.23,0.935,,
BVR,30,2019-10-04 12:00:00,0.1,,11/11/19,7.84,7.97,4.29,,
BVR,45,2019-10-04 12:00:00,0.1,,11/11/19,4.09,-0.207,1.93,,
BVR,50,2019-10-04 12:00:00,0.1,,11/11/19,4.74,9.37,1.06,,
BVR,50,2019-10-04 12:00:00,3,,11/18/19,5.38,5.68,-4.75,,
BVR,50,2019-10-04 12:00:00,6,,11/18/19,14.3,3.41,3.54,,
BVR,50,2019-10-04 12:00:00,9,,1/7/20,1730,14.6,1.71,,
BVR,50,2019-10-04 12:00:00,10.5,,1/7/20,2740,12.4,1.44,,
BVR,100,2019-10-04 12:00:00,0.1,,11/11/19,29.2,11.6,13.7,,
BVR,200,2019-10-04 12:00:00,0.1,,11/11/19,56.3,0.571,78.2,,
FCR,1,2019-10-04 12:00:00,0.1,,11/11/19,16.6,12.1,278,,
FCR,20,2019-10-04 12:00:00,0.1,,1/7/20,9.1,16.7,11.4,,
FCR,20,2019-10-04 12:00:00,0.1,,1/7/20,-14,15.3,1.3,,
FCR,30,2019-10-04 12:00:00,0.1,,11/11/19,2.36,13.9,-0.832,,
FCR,45,2019-10-04 12:00:00,0.1,,11/11/19,2.71,8.2,2.28,,
FCR,50,2019-10-04 12:00:00,0.1,,11/11/19,7.07,8.16,6.09,,
FCR,50,2019-10-04 12:00:00,1.6,,11/18/19,6.41,13.2,3.32,,
FCR,50,2019-10-04 12:00:00,3.8,,11/18/19,112,3.81,3.39,,
FCR,50,2019-10-04 12:00:00,5,,11/18/19,820,4.37,11.7,,
FCR,50,2019-10-04 12:00:00,6.2,,11/18/19,753,6.22,4.14,,
FCR,50,2019-10-04 12:00:00,8,,11/18/19,1080,3.1,5.11,,
FCR,50,2019-10-04 12:00:00,9,,11/18/19,1090,3.4,4.94,,
FCR,99,2019-10-04 12:00:00,0.1,,11/11/19,4.48,16.2,63.3,,
FCR,100,2019-10-04 12:00:00,0.1,,11/11/19,4.44,18,64.5,,
FCR,101,2019-10-04 12:00:00,0.1,R1,1/7/20,4.42,14.9,111,,
FCR,101,2019-10-04 12:00:00,0.1,R2,1/7/20,6.51,24.8,108,,
FCR,102,2019-10-04 12:00:00,0.1,,11/11/19,23.8,7.05,159,,
FCR,200,2019-10-04 12:00:00,0.1,,11/11/19,27.3,6.92,25.7,,
FCR,50,2019-10-11 12:00:00,0.1,,11/11/19,12.9,8.9,7.2,,
FCR,50,2019-10-11 12:00:00,1.6,,11/11/19,8.88,9.42,5.03,,
FCR,50,2019-10-11 12:00:00,3.8,,11/18/19,95.4,3.93,3.74,,
FCR,50,2019-10-11 12:00:00,5,,11/18/19,578,4.68,3.73,,
FCR,50,2019-10-11 12:00:00,6.2,,11/18/19,1140,4.69,2.8,,
FCR,50,2019-10-11 12:00:00,8,,11/18/19,1060,2.88,7.44,,
FCR,50,2019-10-11 12:00:00,9,,1/7/20,1150,-2.43,3.45,,
FCR,100,2019-10-11 12:00:00,0.1,,11/18/19,7.85,14.6,22.8,,
FCR,50,2019-10-16 12:00:00,0.1,,11/18/19,27.1,5.37,20.8,,
FCR,50,2019-10-16 12:00:00,1.6,,11/18/19,30,3.46,4.26,,
FCR,50,2019-10-16 12:00:00,3.8,,11/18/19,26.5,4.58,3.32,,
FCR,50,2019-10-16 12:00:00,5,,11/18/19,26,4.62,11.6,,
FCR,50,2019-10-16 12:00:00,6.2,,11/18/19,1150,7.97,4.74,,
FCR,50,2019-10-16 12:00:00,8,,11/18/19,1180,5.33,7.94,,
FCR,50,2019-10-16 12:00:00,9,,11/18/19,1140,-3.11,7.08,,
FCR,100,2019-10-16 12:00:00,0.1,,11/11/19,4.73,17.3,2.87,,
BVR,50,2019-10-18 12:00:00,0.1,,11/18/19,7.93,2.7,-2.7,,
BVR,50,2019-10-18 12:00:00,3,,11/18/19,-0.787,6.1,7.57,,
BVR,50,2019-10-18 12:00:00,6,,11/18/19,9.99,3.45,0.803,,
BVR,50,2019-10-18 12:00:00,9,,1/7/20,2990,15.4,0.628,,
FCR,50,2019-10-23 12:00:00,0.1,,11/18/19,70.3,-0.0897,7.38,,
FCR,50,2019-10-23 12:00:00,1.6,,11/11/19,61,5.4,5.41,,
FCR,50,2019-10-23 12:00:00,3.8,,11/18/19,60.7,6.74,-0.144,,
FCR,50,2019-10-23 12:00:00,6.2,,3/18/20,704,4.03,6.34,,F 23oct19 s 6.2
FCR,50,2019-10-23 12:00:00,8,,11/18/19,965,1.77,7.6,,
FCR,50,2019-10-23 12:00:00,9,,11/18/19,1170,3.64,11.7,,
FCR,100,2019-10-23 12:00:00,0.1,,11/11/19,5.68,14.7,2.38,,
FCR,50,2019-10-25 12:00:00,0.1,,11/18/19,47.2,4.25,10,,
FCR,50,2019-10-25 12:00:00,1.6,,11/11/19,46,4.69,12.4,,
FCR,50,2019-10-25 12:00:00,5,,11/18/19,284,4.92,9.06,,
FCR,50,2019-10-25 12:00:00,5,,3/18/20,56.7,-5.15,6.14,,F 25oct19 s 5
FCR,50,2019-10-25 12:00:00,6.2,,11/18/19,717,2.88,-3.82,,
FCR,50,2019-10-25 12:00:00,9,,11/11/19,654,3.89,6.65,,
BVR,50,2019-10-28 12:00:00,0.1,,11/11/19,2.49,4.83,0.808,,
BVR,50,2019-10-28 12:00:00,3,,11/18/19,13.3,6.14,2.61,,
BVR,50,2019-10-28 12:00:00,6,,11/18/19,14.4,3.63,3.86,,
BVR,50,2019-10-28 12:00:00,9,,11/18/19,1440,34.2,2.41,,
BVR,50,2019-10-28 12:00:00,10,,1/7/20,2240,15.9,3.97,,
FCR,50,2019-10-28 12:00:00,0.1,,11/18/19,12.8,2.03,7.83,,
FCR,50,2019-10-28 12:00:00,1.6,,11/18/19,13.4,6.06,6.29,,
FCR,50,2019-10-28 12:00:00,5,,11/18/19,210,2.94,13.1,,
FCR,50,2019-10-28 12:00:00,9,,11/11/19,566,4,7,,
FCR,50,2019-10-30 12:00:00,0.1,,11/18/19,3.51,10.8,5,,
FCR,50,2019-10-30 12:00:00,1.6,,11/18/19,6.84,5.83,-0.363,,
FCR,50,2019-10-30 12:00:00,3.8,,11/11/19,81.6,4.53,4.55,,
FCR,50,2019-10-30 12:00:00,5,,11/18/19,318,7.53,8.52,,
FCR,50,2019-10-30 12:00:00,6.2,,11/18/19,453,5.26,7.34,,
FCR,50,2019-10-30 12:00:00,8,,11/18/19,459,3.98,8.71,,
FCR,50,2019-10-30 12:00:00,9,,11/18/19,535,4.11,15.3,,
FCR,100,2019-10-30 12:00:00,0.1,,11/18/19,12.1,18.6,6.92,,
FCR,200,2019-10-30 12:00:00,0.1,,11/18/19,24.3,4.23,10.2,,
FCR,50,2019-11-08 12:00:00,0.1,,11/18/19,78.4,4.34,20.7,,
FCR,50,2019-11-08 12:00:00,1.6,,11/18/19,63.4,3.84,9.99,,
FCR,50,2019-11-08 12:00:00,3.8,,11/18/19,64.2,1.18,11.3,,
FCR,50,2019-11-08 12:00:00,5,,11/18/19,59.5,4.97,11.2,,
