ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
07/22/2024 - 9,0.3,"3,151.1","1,186.1",14.1,"7,996.0",19.1,0.2,-2.0,"1,164.6","3,075.8",0.9,0.0,0.2,"2,874.9",790.1,1.8,0.2,0.9,2.4,0.1,-0.5,20.8,0.0,0.0,0.0,0.0,46.4,0.0,0.0
07/22/2024 - 10,0.3,"3,168.4","1,192.1",10.8,"7,976.2",-3.2,0.1,-2.0,"1,166.4","3,105.2",0.7,-0.2,0.1,526.3,819.3,1.8,0.2,0.2,8.1,0.1,-0.6,20.8,0.0,0.0,0.0,0.0,46.3,0.0,0.0
07/22/2024 - 11,0.3,"3,137.2","1,204.7",12.7,"8,593.5",20.5,0.3,-2.1,"1,176.9","3,205.6",0.9,-0.1,0.2,"3,209.7","1,105.6",2.6,0.2,0.9,1.9,0.1,-0.6,21.5,0.0,0.0,0.0,0.0,54.3,0.0,0.0
07/22/2024 - 12,0.3,"3,138.0","1,196.8",14.2,"8,408.6",-4.1,0.2,-2.0,"1,180.5","3,149.0",0.8,-0.2,0.1,304.0,"1,075.0",2.4,0.7,0.3,79.4,0.0,-0.6,21.6,-0.1,0.0,0.0,0.0,52.9,0.0,0.0
07/22/2024 - 13,0.2,"3,082.3","1,188.6",16.2,"8,628.7",25.6,0.2,-2.1,"1,154.2","3,028.5",1.0,0.0,0.4,"3,621.9","1,269.0",3.2,0.4,1.7,2.6,0.1,-0.5,21.2,0.0,0.0,0.0,0.0,57.7,0.1,0.0
07/22/2024 - 14,0.3,"3,079.0","1,191.4",11.1,"8,503.3",-4.2,0.3,-2.1,"1,165.7","3,120.5",0.8,-0.2,0.1,67.7,"1,130.9",2.5,0.3,0.3,23.8,0.0,-0.8,21.3,-0.1,0.0,0.0,0.0,53.8,0.0,0.0
07/22/2024 - 16,0.7,"4,214.5","1,166.0",18.3,"11,558.7",18.7,-0.5,-2.2,"1,446.6","3,326.6",1.2,0.1,0.1,57.3,28.0,0.1,0.1,-0.4,2.9,0.0,-0.6,22.7,0.0,0.0,0.0,0.0,21.4,0.0,0.0
07/22/2024 - 19,0.2,"2,493.3",841.6,20.2,"5,544.4",5.5,-0.4,-2.2,"1,443.5","1,743.0",0.7,0.1,0.1,929.6,21.8,0.2,0.5,0.3,0.3,0.2,-0.5,12.0,0.0,0.0,0.0,0.0,18.4,0.1,0.0
07/22/2024 - 20,0.2,"2,523.3",778.0,14.0,"5,485.4",-2.9,-0.4,-2.2,"1,425.8","1,517.9",0.7,0.0,0.1,326.5,1.3,0.1,0.2,-0.1,5.3,0.2,-0.3,11.0,0.1,0.0,0.0,0.0,13.2,0.1,0.0
07/22/2024 - 21,0.2,"2,456.8",879.9,18.8,"5,487.0",5.1,-0.3,-2.1,"1,456.8","1,979.5",0.7,0.0,0.1,761.6,41.0,0.2,0.1,-0.3,-0.9,0.2,-0.6,13.9,0.0,0.0,0.0,0.0,28.1,0.1,0.0
07/22/2024 - 22,0.2,"2,448.1",858.5,11.3,"5,447.2",-2.9,-0.3,-2.1,"1,589.6","1,872.0",0.5,-0.1,0.1,91.2,5.0,0.1,0.3,0.5,6.5,0.2,-0.4,13.3,0.0,0.0,0.0,0.0,22.8,0.0,0.0
07/22/2024 - 23,0.1,"2,267.5",870.0,17.7,"4,940.2",11.5,-0.4,-2.2,"1,496.7","2,298.5",0.6,-0.1,0.1,"4,286.9","1,224.8",2.0,0.3,-0.1,2.2,0.3,-0.6,16.0,0.0,0.0,0.0,0.0,68.2,0.2,0.0
07/22/2024 - 24,0.1,"2,248.9",855.4,15.9,"5,013.7",-3.0,-0.6,-2.2,"1,471.3","2,248.3",0.5,-0.1,0.1,"4,509.4","1,201.0",2.0,0.2,-0.5,6.8,0.3,-0.7,15.9,0.0,0.0,0.0,0.0,65.6,0.0,0.0
07/22/2024 - 25,0.1,"2,276.4",894.3,18.1,"5,452.4",6.6,-0.8,-2.2,"1,544.4","2,338.1",0.7,0.0,0.1,"13,344.5","1,369.8",2.2,0.2,-0.3,-0.6,0.5,-0.6,16.8,0.1,0.0,0.0,0.0,78.7,0.1,0.0
07/22/2024 - 26,0.1,"2,282.0",884.9,14.9,"5,467.8",-2.9,-0.9,-2.2,"1,557.1","2,346.5",0.6,0.0,0.1,"13,513.1","1,373.8",2.1,0.1,-0.6,3.6,0.5,-0.6,17.0,0.1,0.0,0.0,0.0,78.7,0.0,0.0
07/22/2024 - 71,0.8,"3,608.8","5,399.7",22.0,"6,668.1",7.1,2.3,-1.9,"2,043.8","19,396.3",0.9,0.0,0.2,617.2,132.7,0.6,0.3,0.9,-1.0,0.1,-0.5,64.7,0.1,0.0,0.0,0.0,44.6,0.0,0.0
07/22/2024 - 72,0.8,"3,586.2","5,323.4",13.1,"6,642.8",2.6,2.5,-1.9,"2,031.1","18,745.6",0.6,0.0,0.2,216.1,114.2,0.5,0.3,0.7,25.7,0.0,-0.3,62.0,0.1,0.0,0.0,0.0,43.5,0.0,0.0
07/29/2024 - 1,0.3,"3,468.7","1,175.1",16.9,"5,966.6",10.8,0.5,-2.1,"1,208.2","2,849.3",0.7,0.1,0.1,527.6,22.8,0.1,0.1,0.8,1.1,0.1,-0.6,18.7,0.0,0.0,0.0,0.0,22.5,0.4,0.0
07/29/2024 - 2,0.4,"3,929.6","1,174.5",13.7,"5,880.4",-1.5,0.2,-2.0,"1,195.1","2,864.0",0.7,0.0,0.1,153.0,2.5,0.1,0.2,2.0,1.8,0.1,-0.6,17.9,0.1,0.0,0.0,0.0,13.4,0.4,0.0
07/29/2024 - 3,0.4,"3,445.4","1,169.2",18.6,"5,900.1",9.5,0.2,-2.2,"1,186.7","2,866.4",0.8,0.0,0.1,514.1,21.8,0.1,0.1,0.7,0.5,0.1,-0.5,18.3,0.0,0.0,0.0,0.0,22.1,0.4,0.0
07/29/2024 - 4,0.4,"3,914.0","1,164.4",14.4,"5,821.3",-0.1,0.2,-2.0,"1,198.5","2,857.1",0.7,0.0,0.1,162.2,2.0,0.1,0.2,1.6,2.0,0.1,-0.7,17.4,0.1,0.0,0.0,0.0,12.2,0.5,0.0
07/29/2024 - 5,0.3,"3,186.1","1,186.6",17.7,"7,246.8",18.3,0.3,-2.1,"1,184.4","3,130.7",0.8,-0.1,0.1,772.7,653.9,1.2,0.1,0.3,0.7,0.1,-0.8,20.6,0.0,0.0,0.0,0.0,45.2,0.4,0.0
07/29/2024 - 6,0.3,"3,787.0","1,210.6",10.8,"7,220.4",-3.2,0.2,-2.1,"1,078.7","3,144.9",-1.6,-0.2,0.0,96.0,668.1,1.2,0.1,-0.3,0.1,0.1,-1.0,20.9,-0.1,0.0,0.0,0.0,36.8,0.3,0.0
07/29/2024 - 7,0.2,"3,129.8","1,192.5",15.1,"8,033.3",12.2,0.4,-2.2,"1,170.8","3,134.2",0.9,-0.1,0.1,"1,873.8",909.8,1.8,0.2,0.5,0.9,0.1,-0.9,21.2,0.0,0.0,0.0,0.0,50.6,0.4,0.0
07/29/2024 - 8,0.3,"3,812.0","1,224.4",11.6,"7,697.8",-2.0,0.4,-2.0,"1,174.8","3,332.5",0.9,-0.2,0.1,113.1,792.7,1.4,0.2,0.5,1.9,0.0,-0.9,21.0,-0.1,0.0,0.0,0.0,37.4,0.4,0.0
07/29/2024 - 9,0.3,"3,198.8","1,211.1",13.9,"8,101.0",12.2,0.5,-2.2,"1,175.5","3,225.1",1.0,-0.1,0.0,"2,191.7",916.2,2.1,0.2,0.6,0.6,0.1,-0.8,21.3,-0.1,0.0,0.0,0.0,49.5,0.3,0.0
07/29/2024 - 10,0.3,"3,828.1","1,216.4",11.9,"7,771.6",-2.5,0.3,-2.0,"1,116.0","3,247.4",1.1,-0.2,0.1,220.2,876.3,1.9,0.2,0.4,1.3,0.0,-1.0,21.0,0.0,0.0,0.0,0.0,37.4,0.4,0.0
07/29/2024 - 11,0.2,"3,113.3","1,200.7",17.0,"8,412.8",15.6,0.5,-2.2,"1,155.0","3,201.2",1.0,-0.1,0.1,"2,438.6","1,101.6",2.6,0.2,0.7,0.8,0.1,-0.9,21.5,-0.1,0.0,0.0,0.0,54.3,0.4,0.0
07/29/2024 - 12,0.3,"3,527.4","1,229.8",15.7,"8,402.6",-3.0,0.4,-2.1,"1,409.6","3,257.4",1.1,-0.2,1.5,106.5,"1,177.6",2.5,0.3,0.6,1.3,0.0,-0.9,21.9,0.1,0.0,0.0,0.0,48.4,0.4,0.0
07/29/2024 - 13,0.2,"3,086.9","1,199.7",16.0,"8,324.1",14.7,0.3,-2.2,"1,152.6","3,184.9",1.0,-0.1,0.1,"2,373.5","1,082.7",2.5,0.2,0.6,0.9,0.1,-0.9,21.4,0.0,0.0,0.0,0.0,54.8,0.4,0.0
07/29/2024 - 14,0.3,"3,371.0","1,219.3",15.2,"8,285.5",-2.6,0.5,-2.1,"1,250.3","3,326.6",0.9,-0.2,0.1,113.7,"1,130.0",2.4,0.3,0.2,4.5,0.0,-0.9,21.6,0.0,0.0,0.0,0.0,48.8,0.4,0.0
07/29/2024 - 15,0.7,"4,009.3","1,181.2",87.5,"11,757.1",23.0,-0.2,-2.4,"1,383.4","3,478.3",2.9,0.3,0.2,176.8,50.6,0.1,0.2,-0.2,1.1,0.1,-0.9,23.1,0.0,0.0,0.0,0.0,26.7,0.6,0.0
07/29/2024 - 16,0.6,"4,296.5","1,208.6",14.9,"12,123.5",14.2,-0.3,-2.4,"1,418.4","3,399.7",1.4,0.1,0.0,3.7,23.5,0.0,0.1,-0.4,-1.0,0.0,-0.7,22.8,-0.1,0.0,0.0,0.0,21.7,0.0,0.0
07/29/2024 - 17,0.4,"4,062.3","1,849.4",70.5,"11,300.8",78.2,-0.2,-2.4,"1,194.4","4,538.7",3.6,0.5,0.4,"7,044.5",335.5,2.1,0.5,-0.1,5.8,0.3,-1.1,31.8,0.0,0.0,0.0,0.0,40.5,0.6,0.0
07/29/2024 - 18,0.3,"8,297.9","1,870.7",22.4,"11,234.7",42.1,-0.1,-1.5,937.2,"4,690.5",1.8,0.2,0.2,"4,355.7",318.0,1.9,0.4,-0.3,1.9,0.3,-0.8,31.2,0.1,0.0,0.0,0.0,33.0,0.5,0.0
07/29/2024 - 19,0.1,"2,484.1",831.3,22.3,"5,465.0",1.8,0.1,-2.3,"1,418.7","1,703.3",0.8,0.1,0.1,879.2,18.3,0.2,0.2,0.0,1.9,0.2,-0.6,11.8,0.0,0.0,0.0,0.0,18.2,0.4,0.0
07/29/2024 - 20,0.1,"3,127.8",836.1,16.7,"5,402.2",-3.1,0.0,-2.2,"1,219.3","1,707.3",0.6,0.1,0.1,486.5,1.0,0.1,0.2,-0.2,4.5,0.2,-0.8,10.5,0.0,0.0,0.0,0.0,6.3,0.4,0.0
07/29/2024 - 21,0.1,"2,436.1",861.9,20.5,"5,435.6",6.0,0.0,-2.3,"1,433.7","1,910.4",0.8,0.1,0.1,819.0,41.2,0.2,0.2,-0.1,6.2,0.2,-0.7,13.5,0.0,0.0,0.0,0.0,26.4,0.4,0.0
07/29/2024 - 22,0.2,"6,540.3",815.2,14.1,"5,451.6",-2.4,-0.2,-1.4,"1,049.0","1,849.7",0.7,0.0,0.1,279.5,9.6,0.1,0.3,1.6,2.2,0.2,-0.8,11.7,0.1,0.0,0.0,0.0,9.5,0.4,0.0
07/29/2024 - 23,0.1,"2,254.4",861.5,19.3,"5,224.6",7.5,-0.4,-2.3,"1,458.6","2,418.1",0.7,0.0,0.2,"5,121.9","1,172.1",2.1,0.2,-0.2,2.9,0.3,-0.9,16.5,0.1,0.0,0.0,0.0,75.4,1.3,0.0
07/29/2024 - 24,0.1,"2,625.0",863.4,21.9,"5,088.3",-2.9,-0.4,-2.3,"1,456.4","2,448.1",0.6,-0.1,0.1,"4,189.4","1,173.7",2.1,0.2,-0.4,14.2,0.3,-1.0,16.7,0.0,0.0,0.0,0.0,66.2,0.4,0.0
07/29/2024 - 25,0.1,"2,233.6",871.8,18.6,"5,314.6",6.0,-0.6,-2.4,"1,493.2","2,315.8",0.7,0.0,0.1,"12,367.3","1,272.9",2.1,0.2,-0.3,1.1,0.4,-0.9,16.6,0.1,0.0,0.0,0.0,79.4,0.4,0.0
07/29/2024 - 26,0.1,"3,067.9",900.2,16.5,"5,361.8",-2.6,-0.7,-2.2,"1,558.0","2,440.0",0.6,-0.1,0.1,"11,185.2","1,325.6",2.1,0.3,-0.3,35.6,0.4,-1.0,17.2,0.1,0.0,0.0,0.0,75.6,0.4,0.0
07/29/2024 - 71,0.6,"3,506.9","4,080.6",23.8,"6,239.2",6.3,1.2,-2.2,"1,627.2","14,081.9",1.0,0.0,0.1,373.1,91.4,0.4,0.2,1.2,1.0,0.0,-0.8,48.6,0.0,0.0,0.0,0.0,36.5,0.3,0.0
07/29/2024 - 72,0.6,"3,988.1","4,006.3",24.7,"6,229.3",2.0,1.6,-1.6,"1,596.4","13,833.4",0.7,0.0,0.1,126.8,83.9,0.4,0.3,0.7,121.3,0.0,-0.7,48.0,0.0,0.0,0.0,0.0,35.0,0.3,0.0
08/05/2024 - 1,0.3,"3,406.7","1,147.0",18.2,"5,489.5",15.6,0.5,-2.2,"1,252.6","2,785.7",0.8,0.0,0.1,565.9,38.2,0.2,0.2,1.7,21.5,0.1,-0.8,18.1,0.0,0.0,0.0,0.0,23.9,0.3,0.0
08/05/2024 - 2,0.3,"7,802.7","1,102.2",12.6,"5,493.4",1.7,0.5,-1.4,869.9,"2,746.1",0.6,0.0,0.1,222.6,3.9,0.1,0.1,0.9,20.7,0.1,-0.7,16.0,0.0,0.0,0.0,0.0,10.6,0.2,0.0
08/05/2024 - 3,0.3,"3,338.4","1,139.9",15.5,"5,451.9",9.4,0.3,-2.3,"1,140.5","2,749.8",0.6,0.0,0.1,550.1,31.0,0.1,0.1,0.6,0.4,0.1,-1.0,18.1,0.0,0.0,0.0,0.0,22.5,0.2,0.0
08/05/2024 - 4,0.3,"3,507.9","1,141.4",12.1,"5,437.0",1.0,0.2,-2.2,"1,203.3","2,712.5",0.6,0.0,0.1,214.6,7.5,0.1,0.2,0.9,32.0,0.1,-0.9,17.8,0.1,0.0,0.0,0.0,24.2,0.2,0.0
08/05/2024 - 5,0.2,"3,215.5","1,213.5",12.4,"7,439.2",26.8,0.3,-2.2,"1,219.0","3,217.4",0.8,-0.1,0.1,"1,209.7",631.7,1.1,0.1,0.1,3.5,0.1,-0.9,21.6,0.0,0.0,0.0,0.0,47.5,0.1,0.0
08/05/2024 - 6,0.2,"3,499.6","1,219.9",8.7,"7,300.5",0.1,0.3,-2.1,"1,246.9","3,275.0",0.7,-0.2,0.1,48.4,697.2,1.1,0.1,-0.2,18.1,0.1,-1.1,21.5,0.0,0.0,0.0,0.0,43.0,0.1,0.0
08/05/2024 - 7,0.2,"3,067.9","1,204.5",14.8,"8,249.7",13.5,0.3,-2.3,"1,172.5","3,238.8",0.9,-0.1,0.1,"3,468.9",952.2,1.8,0.2,0.4,3.6,0.1,-1.1,21.7,0.0,0.0,0.0,0.0,55.9,0.2,0.0
08/05/2024 - 8,0.2,"3,338.7","1,220.3",11.2,"8,091.8",-3.2,0.4,-2.2,"1,259.8","3,265.6",0.9,-0.2,0.1,"1,101.2",958.5,1.8,0.3,0.3,58.1,0.1,-1.1,22.2,-0.1,0.0,0.0,0.0,56.3,0.2,0.0
08/05/2024 - 9,0.2,"3,055.5","1,192.5",11.2,"8,341.0",9.3,0.4,-2.3,"1,147.7","3,180.1",1.0,-0.1,0.0,"2,391.7","1,133.4",2.5,0.3,0.5,9.9,0.1,-1.2,21.7,0.0,0.0,0.0,0.0,56.0,0.1,0.0
08/05/2024 - 10,0.2,"3,966.7","1,217.0",12.0,"8,366.4",-3.1,0.6,-2.1,"1,186.2","3,378.1",1.1,-0.2,0.1,264.9,"1,130.7",2.3,0.3,0.2,26.1,0.0,-1.2,21.8,-0.1,0.0,0.0,0.0,45.2,0.2,0.0
08/05/2024 - 11,0.2,"3,046.9","1,201.3",11.8,"8,468.1",10.0,0.5,-2.3,"1,135.0","3,265.5",1.0,-0.1,0.2,"2,167.6","1,172.5",2.6,0.3,0.5,4.0,0.0,-1.2,21.7,-0.1,0.0,0.0,0.0,56.4,0.2,0.0
08/05/2024 - 12,0.2,"3,569.8","1,216.2",9.6,"8,365.6",-3.4,0.6,-2.3,"1,160.2","3,292.5",0.8,-0.2,0.1,86.8,"1,171.0",2.4,0.2,0.3,8.1,0.0,-1.3,21.9,-0.1,0.0,0.0,0.0,48.3,0.2,0.0
08/05/2024 - 13,0.2,"3,027.4","1,196.4",11.6,"8,467.7",9.3,0.4,-2.3,"1,134.0","3,203.9",0.9,-0.1,0.1,"2,192.6","1,198.0",2.7,0.2,0.5,1.6,0.1,-1.1,21.8,-0.1,0.0,0.0,0.0,56.9,0.2,0.0
08/05/2024 - 14,0.2,"3,376.5","1,224.9",11.0,"8,475.7",-4.0,0.5,-2.2,"1,203.7","3,279.7",0.9,-0.2,0.0,61.5,"1,201.6",2.5,0.3,0.4,27.9,0.0,-1.1,22.1,-0.1,0.0,0.0,0.0,52.6,0.1,0.0
08/05/2024 - 15,0.6,"3,893.3","1,168.8",95.3,"11,555.7",23.9,-0.4,-2.5,"1,344.0","3,427.2",3.0,0.3,0.2,188.7,55.5,0.1,0.2,-0.2,-0.5,0.1,-1.0,22.7,0.1,0.0,0.0,0.0,27.9,0.4,0.0
08/05/2024 - 16,0.6,"4,456.4","1,184.5",25.3,"11,631.2",17.6,-0.3,-2.4,"1,267.6","3,473.1",1.5,0.1,0.1,13.1,15.7,0.0,0.1,-0.4,2.2,0.0,-1.1,22.5,0.0,0.0,0.0,0.0,19.2,0.1,0.0
08/05/2024 - 19,0.1,"2,525.8",807.1,19.8,"5,307.0",2.1,-0.2,-2.3,"1,423.1","1,605.9",0.7,0.1,0.1,933.6,24.2,0.2,0.2,0.7,2.1,0.3,-1.0,11.4,0.0,0.0,0.0,0.0,19.2,0.3,0.0
08/05/2024 - 20,0.1,"3,176.9",818.7,20.2,"5,352.7",-2.8,-0.2,-2.3,"1,105.5","1,624.5",0.6,0.1,0.1,548.5,1.3,0.1,0.1,-0.3,-0.1,0.2,-1.0,10.3,0.0,0.0,0.0,0.0,6.1,0.4,0.0
08/05/2024 - 21,0.1,"2,394.0",833.1,19.2,"5,322.3",2.3,-0.1,-2.4,"1,368.7","1,729.1",0.7,0.1,0.1,878.0,33.0,0.2,0.1,-0.3,2.0,0.2,-1.0,12.2,0.0,0.0,0.0,0.0,22.9,0.2,0.0
08/05/2024 - 22,0.1,"3,020.5",877.2,15.5,"5,304.8",-1.6,-0.2,-2.1,"1,382.5","1,817.5",0.5,0.0,0.1,384.7,4.8,0.1,0.3,0.7,2.4,0.2,-1.0,12.2,0.0,0.0,0.0,0.0,11.2,0.2,0.0
08/05/2024 - 23,0.1,"2,225.5",856.7,14.6,"5,118.1",7.0,-0.4,-2.4,"1,448.5","2,550.2",0.5,-0.1,0.1,"2,978.6","1,626.5",3.0,0.2,-0.4,2.1,0.2,-1.1,17.7,0.0,0.0,0.0,0.0,77.2,0.2,0.0
08/05/2024 - 24,0.1,"2,538.9",853.0,12.4,"5,120.4",-3.0,-0.4,-2.4,"1,465.6","2,494.0",0.4,-0.1,0.1,"2,592.6","1,578.9",2.9,0.2,-0.4,4.5,0.2,-1.2,17.2,0.0,0.0,0.0,0.0,66.8,0.2,0.0
08/05/2024 - 25,0.0,"2,239.9",893.0,15.6,"5,579.5",7.0,-0.6,-2.4,"1,505.4","2,502.5",0.7,0.0,0.1,"15,786.0","1,392.1",2.3,0.2,-0.4,4.1,0.4,-1.0,18.0,0.1,0.0,0.0,0.0,92.0,0.2,0.0
08/05/2024 - 26,0.1,"2,646.5",878.6,14.4,"5,514.7",-2.5,-0.7,-2.2,"1,512.7","2,486.9",0.6,-0.1,0.1,"14,365.0","1,378.4",2.1,0.2,-0.6,56.0,0.4,-0.9,17.8,0.1,0.0,0.0,0.0,84.7,0.2,0.0
08/05/2024 - 71,0.4,"3,362.8","3,207.1",56.7,"5,935.6",15.4,0.8,-2.3,"1,409.6","10,915.3",3.2,0.2,0.2,507.6,70.3,0.4,0.2,1.6,5.4,0.1,-0.9,41.9,0.0,0.0,0.0,0.0,172.0,0.2,0.0
08/05/2024 - 72,0.4,"3,688.7","3,233.0",23.3,"5,911.4",2.3,0.9,-2.0,"1,421.7","11,031.6",0.6,0.0,0.1,117.6,66.0,0.3,0.2,0.7,3.1,0.0,-0.9,40.6,0.0,0.0,0.0,0.0,79.2,0.1,0.0
